date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-01-01,186.696,2.522,4.833,6.458,1.625,,189.217
2011-01-02,186.625,0.833,2.375,2.958,0.583,,187.458
2011-01-03,185.667,0.958,3.625,4.833,1.208,,186.625
2011-01-04,187.25,1.375,5.0,7.043,2.043,,188.625
2011-01-05,186.917,2.917,9.0,13.5,4.5,,189.833
2011-01-06,186.13,5.0,7.292,11.583,4.292,,191.13
2011-01-07,187.708,4.333,8.292,16.292,8.0,,192.042
2011-01-08,187.0,2.5,4.542,6.417,1.875,,189.5
2011-01-09,188.375,5.208,6.5,10.833,4.333,,193.583
2011-01-10,189.0,6.792,9.667,18.292,8.625,,195.792
2011-01-11,188.13,4.739,8.167,16.208,8.042,,192.87
2011-01-12,188.958,8.667,11.458,21.0,9.542,,197.625
2011-01-13,188.208,5.458,7.958,13.417,5.458,,193.667
2011-01-14,189.042,6.917,8.333,14.75,6.417,,195.958
2011-01-15,186.833,2.833,4.5,7.542,3.042,,189.667
2011-01-16,186.435,4.261,4.625,6.042,1.417,,190.696
2011-01-17,185.542,12.417,11.542,27.042,15.5,,197.958
2011-01-18,186.0,11.045,14.043,43.174,29.13,,197.045
2011-01-19,184.625,5.167,13.083,20.333,7.25,,189.792
2011-01-20,183.75,2.042,7.75,11.75,4.0,,185.792
2011-01-21,183.652,6.391,7.542,15.458,7.917,,190.043
2011-01-22,184.042,1.792,3.458,5.542,2.083,,185.833
2011-01-23,187.042,2.417,4.292,7.333,3.042,,189.458
2011-01-24,186.417,1.667,5.083,8.5,3.417,,188.083
2011-01-25,188.25,5.0,8.208,14.5,6.292,,193.25
2011-01-26,188.217,3.696,7.417,11.292,3.875,,191.913
2011-01-27,188.75,6.042,12.167,20.375,8.208,,194.792
2011-01-28,187.875,7.333,11.458,18.625,7.167,,195.208
2011-01-29,187.917,2.667,4.833,6.708,1.875,,190.583
2011-01-30,188.0,4.25,7.917,17.875,9.958,,192.25
2011-01-31,185.87,5.261,8.542,16.333,7.792,,191.13
2011-02-01,185.0,4.667,8.625,15.792,7.167,,189.667
2011-02-02,186.958,1.833,7.083,11.958,4.875,,188.792
2011-02-03,187.708,6.583,13.696,26.391,12.696,,194.292
2011-02-04,188.25,4.75,7.542,11.208,3.667,,193.0
2011-02-05,188.652,4.261,5.667,7.458,1.792,,192.913
2011-02-06,186.625,9.292,10.75,18.458,7.708,,195.917
2011-02-07,185.792,6.625,10.556,16.333,5.778,,192.417
2011-02-08,185.5,0.75,3.625,4.688,1.062,,186.25
2011-02-09,186.333,1.625,6.042,7.75,1.708,,187.958
2011-02-10,185.565,3.0,9.125,14.0,4.875,,188.565
2011-02-11,185.875,5.583,7.208,11.333,4.125,,191.458
2011-02-12,187.25,3.333,5.417,6.917,1.5,,190.583
2011-02-13,186.917,7.75,14.375,18.458,4.083,,194.667
2011-02-14,185.273,9.045,11.727,16.455,4.727,,194.318
2011-02-15,187.652,4.696,6.542,9.417,2.875,,192.348
2011-02-16,186.625,4.667,5.167,7.75,2.583,,191.292
2011-02-17,186.625,2.875,6.625,10.75,4.125,,189.5
2011-02-18,188.417,3.25,4.167,5.833,1.667,,191.667
2011-02-19,188.917,2.333,4.333,5.708,1.375,,191.25
2011-02-20,185.739,4.522,9.958,14.833,4.875,,190.261
2011-02-21,185.75,7.292,11.783,21.391,9.609,,193.042
2011-02-22,186.417,6.458,8.167,10.167,2.0,,192.875
2011-02-23,185.167,5.583,7.958,10.875,2.917,,190.75
2011-02-24,186.833,2.333,5.5,6.667,1.167,,189.167
2011-02-25,187.348,1.348,5.667,6.833,1.167,,188.696
2011-02-26,187.542,0.583,3.25,3.667,0.417,,188.125
2011-02-27,188.833,4.375,8.833,15.0,6.167,,193.208
2011-02-28,189.136,10.864,11.429,16.714,5.286,,200.0
2011-03-01,184.913,5.522,7.542,11.083,3.542,,190.435
2011-03-02,183.833,3.708,7.292,11.042,3.75,,187.542
2011-03-03,186.917,3.25,4.583,5.292,0.708,,190.167
2011-03-04,188.125,8.167,6.417,7.75,1.333,,196.292
2011-03-05,185.792,5.458,10.792,15.625,4.833,,191.25
2011-03-06,188.696,9.609,9.174,13.652,4.478,,198.304
2011-03-07,192.583,10.458,9.292,13.042,3.75,,203.042
2011-03-08,192.292,8.625,8.833,14.458,5.625,,200.917
2011-03-09,190.583,8.417,7.875,8.958,1.083,,199.0
2011-03-10,188.958,3.958,6.083,7.375,1.292,,192.917
2011-03-11,187.174,2.478,3.375,3.917,0.542,,189.652
2011-03-12,188.522,2.13,5.304,6.652,1.348,,190.652
2011-03-13,188.292,3.333,6.304,8.304,2.0,,191.625
2011-03-14,187.833,6.583,10.625,17.042,6.417,,194.417
2011-03-15,188.5,6.417,10.125,13.083,2.958,,194.917
2011-03-16,186.609,11.087,13.375,17.792,4.417,,197.696
2011-03-17,185.167,11.0,14.208,19.208,5.0,,196.167
2011-03-18,186.739,6.913,5.542,6.875,1.333,,193.652
2011-03-19,185.625,1.458,3.875,5.292,1.417,,187.083
2011-03-20,185.167,3.458,4.478,5.609,1.13,,188.625
2011-03-21,187.565,3.696,9.5,11.458,1.958,,191.261
2011-03-22,186.042,8.042,12.333,16.875,4.542,,194.083
2011-03-23,183.875,7.833,13.25,14.75,1.5,,191.708
2011-03-24,185.542,4.875,6.0,6.833,0.833,,190.417
2011-03-25,188.0,3.583,2.917,3.0,0.083,,191.583
2011-03-26,190.217,2.217,5.5,6.75,1.25,,192.435
2011-03-27,189.708,4.958,7.609,9.304,1.696,,194.667
2011-03-28,189.045,5.0,10.909,15.136,4.227,,194.045
2011-03-29,189.0,9.875,8.875,11.208,2.333,,198.875
2011-03-30,186.708,10.75,10.375,12.625,2.25,,197.458
2011-03-31,186.478,4.13,4.083,4.542,0.458,,190.609
2011-04-01,186.875,8.0,8.292,11.417,3.125,,194.875
2011-04-02,185.917,4.458,5.5,7.667,2.167,,190.375
2011-04-03,185.75,0.417,2.625,3.75,1.125,,186.167
2011-04-04,186.333,2.333,4.875,7.25,2.375,,188.667
2011-04-05,186.13,6.87,7.917,11.542,3.625,,193.0
2011-04-06,185.083,6.042,7.458,11.167,3.708,,191.125
2011-04-07,183.958,10.458,7.75,10.542,2.792,,194.417
2011-04-08,183.083,12.083,9.875,13.667,3.792,,195.167
2011-04-09,183.625,3.458,2.333,3.458,1.125,,187.083
2011-04-10,185.565,3.478,3.292,4.708,1.417,,189.043
2011-04-11,184.792,3.292,4.583,6.583,2.0,,188.083
2011-04-12,185.708,3.833,5.708,8.25,2.542,,189.542
2011-04-13,184.667,5.292,6.708,9.5,2.792,,189.958
2011-04-14,184.545,11.273,7.826,10.913,3.087,,195.818
2011-04-15,185.87,10.348,11.0,13.75,2.75,,196.217
2011-04-16,186.667,5.708,3.625,5.167,1.542,,192.375
2011-04-17,185.833,5.625,2.542,3.583,1.042,,191.458
2011-04-18,184.417,6.25,6.833,9.75,2.917,,190.667
2011-04-19,185.208,2.208,3.542,5.167,1.625,,187.417
2011-04-20,185.043,2.826,3.542,5.25,1.708,,187.87
2011-04-21,186.167,6.625,5.208,7.625,2.417,,192.792
2011-04-22,185.667,8.042,9.5,12.958,3.458,,193.708
2011-04-23,184.542,5.167,4.25,5.667,1.417,,189.708
2011-04-24,186.042,4.542,3.333,4.792,1.458,,190.583
2011-04-25,186.13,5.0,5.75,8.625,2.875,,191.13
2011-04-26,185.571,9.143,8.909,12.227,3.318,,194.714
2011-04-27,184.25,8.708,7.083,13.667,6.583,,192.958
2011-04-28,184.583,2.333,2.792,4.042,1.25,,186.917
2011-04-29,186.667,3.583,2.75,4.0,1.25,,190.25
2011-04-30,186.458,9.208,4.083,5.875,1.792,,195.667
2011-05-01,182.545,4.773,2.083,3.167,1.083,,187.318
2011-05-02,186.0,3.917,2.958,4.792,1.833,,189.917
2011-05-03,186.0,3.25,3.375,4.75,1.375,,189.25
2011-05-04,185.667,1.75,2.583,4.083,1.5,,187.417
2011-05-05,185.375,1.583,2.625,3.833,1.208,,186.958
2011-05-06,183.13,11.739,3.792,5.542,1.75,,194.87
2011-05-07,180.458,9.958,2.458,3.75,1.292,,190.417
2011-05-08,181.542,6.208,1.667,2.792,1.125,,187.75
2011-05-09,183.727,13.636,4.739,6.391,1.652,,197.364
2011-05-10,177.125,18.667,6.583,11.458,4.875,,195.792
2011-05-11,177.087,5.87,6.167,10.875,4.708,,182.957
2011-05-12,177.625,10.208,5.792,8.708,2.917,,187.833
2011-05-13,184.458,1.833,3.458,4.708,1.25,,186.292
2011-05-14,185.75,4.583,3.917,5.5,1.583,,190.333
2011-05-15,186.667,1.542,2.458,3.292,0.833,,188.208
2011-05-16,184.696,8.609,6.0,8.167,2.167,,193.304
2011-05-17,183.625,7.792,6.792,9.0,2.208,,191.417
2011-05-18,184.0,5.583,3.417,4.708,1.292,,189.583
2011-05-19,183.583,11.333,5.042,6.583,1.542,,194.917
2011-05-20,181.316,13.211,4.375,6.708,2.333,,194.526
2011-05-21,181.261,14.435,3.292,4.667,1.375,,195.696
2011-05-22,181.042,6.167,1.625,2.417,0.792,,187.208
2011-05-23,182.176,6.353,3.696,5.217,1.522,,188.529
2011-05-24,181.917,11.792,3.208,4.25,1.042,,193.708
2011-05-25,182.542,13.417,3.333,5.083,1.75,,195.958
2011-05-26,183.458,21.458,5.458,7.375,1.917,,204.917
2011-05-27,182.95,17.3,4.958,6.75,1.792,,200.25
2011-05-28,182.0,11.609,4.417,6.292,1.875,,193.609
2011-05-29,180.167,7.083,1.958,2.833,0.875,,187.25
2011-05-30,181.875,3.417,1.583,2.917,1.333,,185.292
2011-05-31,182.5,14.375,2.75,4.417,1.667,,196.875
2011-06-01,182.25,15.625,5.792,8.0,2.208,,197.875
2011-06-02,183.067,8.333,4.208,6.167,1.958,,191.4
2011-06-03,183.208,6.0,2.5,4.125,1.625,,189.208
2011-06-04,183.208,9.292,2.708,4.125,1.417,,192.5
2011-06-05,183.125,8.375,2.042,3.25,1.208,,191.5
2011-06-06,183.364,6.455,4.55,6.5,1.95,,189.818
2011-06-07,183.739,16.783,6.625,9.0,2.375,,200.522
2011-06-08,182.0,8.042,4.125,5.5,1.375,,190.042
2011-06-09,183.875,15.375,5.917,7.333,1.417,,199.25
2011-06-10,185.042,17.75,7.917,9.792,1.875,,202.792
2011-06-11,182.167,8.125,2.708,3.667,0.958,,190.292
2011-06-12,185.826,10.087,2.25,3.0,0.75,,195.913
2011-06-13,182.792,3.583,2.208,2.917,0.708,,186.375
2011-06-14,184.875,4.792,3.417,4.167,0.75,,189.667
2011-06-15,184.176,9.471,4.25,6.167,1.917,,193.647
2011-06-16,184.25,20.417,6.417,7.917,1.5,,204.667
2011-06-17,182.043,7.13,3.583,4.5,0.917,,189.174
2011-06-18,184.5,14.958,4.667,6.708,2.042,,199.458
2011-06-19,184.875,14.833,2.125,3.542,1.417,,199.708
2011-06-20,180.136,15.455,5.087,6.478,1.391,,195.591
2011-06-21,179.5,14.125,2.5,3.125,0.625,,193.625
