date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,RAIN_sum
2011-02-21,195.739,87.0,56.25,23.0,12.87,19.152571428571427,24.509000000000004,5.356142857142857,12.667,4.117428571428571,11.779714285714286,119.5,54.021,-18.0,208.609,0.0
2011-02-22,195.875,70.0,59.375,52.0,10.0,11.029714285714286,11.416714285714287,0.3871428571428571,22.75,4.375142857142857,19.738285714285716,96.5,74.354,56.0,205.875,0.0
2011-02-23,203.125,93.0,86.833,52.0,20.292,28.705714285714286,38.54842857142857,9.842571428571429,28.125,3.541571428571429,31.089142857142857,108.0,69.104,48.5,223.417,35.0
2011-02-24,194.81,75.0,48.542,24.0,9.333,12.381833333333333,13.166833333333335,0.7846666666666667,23.708,5.458428571428572,23.083142857142857,139.0,103.2085,76.5,204.143,0.0
2011-02-25,197.958,92.0,85.917,72.0,10.542,16.778333333333332,18.456500000000002,1.678,15.75,2.8572857142857138,16.940428571428573,103.0,63.8125,46.0,208.5,15.0
2011-02-26,195.5,69.0,51.792,35.0,6.167,8.757,9.249833333333333,0.49300000000000005,8.833,3.0060000000000002,6.565428571428571,79.5,58.125,40.5,201.667,1.0
2011-02-27,197.542,42.0,30.708,24.0,5.083,9.75,10.743,0.9931666666666666,8.458,3.4441428571428574,6.75,81.5,46.5205,22.0,202.625,0.0
2011-02-28,196.261,60.0,45.458,36.0,6.609,8.062333333333333,8.923666666666668,0.8613333333333334,8.333,2.7797142857142854,6.940571428571429,54.5,32.0,7.0,202.87,2.0
2011-03-01,198.042,92.0,80.375,67.0,10.875,19.625,23.631,4.006,18.917,3.3184285714285715,19.148857142857143,105.5,79.1665,45.0,208.917,0.0
2011-03-02,193.917,93.0,87.625,75.0,8.292,15.067714285714285,15.856142857142856,0.7884285714285715,13.167,2.029714285714286,16.559571428571427,89.5,73.0,48.5,202.208,18.0
2011-03-03,196.75,92.0,68.5,48.0,4.917,8.909571428571429,9.838714285714286,0.9292857142857143,14.917,3.452428571428572,12.279571428571428,108.0,70.1875,43.0,201.667,1.0
2011-03-04,195.875,84.0,64.5,60.0,3.417,4.381,4.482142857142857,0.10114285714285713,15.708,1.8554285714285714,14.642714285714286,64.5,55.7085,43.0,199.292,1.0
2011-03-05,198.958,94.0,92.042,86.0,11.042,23.806714285714285,27.703,3.896142857142857,11.042,1.906,15.458142857142857,82.0,57.146,36.5,210.0,45.0
2011-03-06,205.957,95.0,87.292,70.0,21.478,23.160285714285717,39.96742857142857,16.807285714285715,22.625,4.153,32.92628571428571,176.5,137.2705,86.0,227.435,19.0
2011-03-07,199.042,95.0,77.792,60.0,13.958,14.428714285714287,17.470285714285716,3.041714285714286,24.167,4.506,29.303714285714285,141.0,118.7915,107.0,213.0,0.0
2011-03-08,197.958,89.0,73.333,61.0,10.875,10.881,11.69057142857143,0.8097142857142857,16.682,4.208428571428572,14.698714285714285,102.5,87.125,74.5,208.833,1.0
2011-03-09,199.25,92.0,91.417,89.0,12.292,15.666714285714287,16.982,1.3155714285714286,14.25,3.5965714285714285,17.279714285714284,83.5,75.604,60.0,211.542,28.0
2011-03-10,198.292,92.0,84.417,74.0,8.333,9.477285714285715,10.206571428571428,0.729,7.875,3.327428571428572,7.732142857142857,68.5,52.729,39.5,206.625,16.0
2011-03-11,196.208,79.0,65.792,42.0,9.917,7.976,9.393,1.4165714285714286,16.958,4.714285714285714,11.660714285714286,116.0,79.875,43.0,206.125,1.0
2011-03-12,194.667,74.0,42.125,29.0,9.0,8.636857142857142,9.291714285714287,0.6547142857142857,7.917,2.916714285714286,8.035714285714286,109.5,70.604,21.0,203.667,0.0
2011-03-13,194.739,65.0,34.542,18.0,8.565,11.577285714285713,12.714285714285714,1.137,8.292,2.8095714285714286,7.190571428571429,103.0,63.8335,30.0,203.304,0.0
2011-03-14,196.458,76.0,56.667,31.0,9.625,11.220285714285714,12.797714285714287,1.5774285714285714,13.583,4.107142857142857,9.142714285714286,105.5,62.833,25.5,206.083,0.0
2011-03-15,197.208,88.0,52.125,24.0,10.5,15.267857142857142,20.642857142857142,5.374857142857143,19.083,4.534857142857143,14.441571428571427,129.5,66.9795,1.0,207.708,0.0
2011-03-16,195.917,59.0,46.0,28.0,8.708,9.112428571428572,10.644142857142857,1.5318571428571428,15.667,3.2838571428571433,12.892857142857142,102.5,68.8125,17.0,204.625,0.0
2011-03-17,192.5,94.0,87.208,60.0,8.417,6.6855714285714285,7.554571428571429,0.869,16.583,1.6131428571428572,22.803714285714285,156.5,118.5625,90.0,200.917,18.0
2011-03-18,199.417,94.0,90.625,80.0,17.833,18.267857142857142,22.583285714285715,4.315285714285714,30.833,3.1114285714285717,39.28042857142857,130.5,101.354,71.0,217.25,1.0
2011-03-19,193.417,94.0,48.208,29.0,10.0,12.787999999999998,13.726714285714284,0.9387142857142857,13.5,2.9059999999999997,12.278285714285715,103.0,89.6875,74.5,203.417,0.0
2011-03-20,193.739,76.0,50.583,34.0,10.391,13.044857142857142,15.046142857142858,2.000857142857143,14.875,3.755857142857143,11.726142857142857,119.0,77.375,46.5,204.13,0.0
2011-03-21,193.783,67.0,35.958,18.0,7.826,9.824714285714284,10.751000000000001,0.9262857142857143,9.167,3.674285714285714,9.010428571428571,115.5,73.4585,35.0,201.609,0.0
2011-03-22,195.917,84.0,62.042,43.0,15.208,16.458428571428573,20.035857142857143,3.577142857142857,20.333,3.658142857142857,14.55942857142857,148.5,91.771,5.5,211.125,0.0
2011-03-23,202.565,95.0,80.333,47.0,25.957,39.242571428571424,44.38314285714286,5.140571428571429,33.833,3.655857142857143,36.041714285714285,109.0,91.25,79.0,228.522,29.0
2011-03-24,194.0,94.0,88.375,60.0,13.0,14.861,16.494,1.6331428571428572,17.042,2.363,17.136857142857142,104.5,88.271,68.5,207.0,6.0
2011-03-25,192.5,89.0,51.292,30.0,8.125,7.375142857142857,8.178571428571429,0.8034285714285714,9.75,2.006,8.928714285714285,130.5,89.0,29.0,200.625,0.0
2011-03-26,196.292,77.0,50.042,28.0,10.083,11.476142857142857,13.279714285714286,1.8035714285714286,13.0,3.9755714285714285,7.303714285714285,114.0,61.6665,4.0,206.375,0.0
2011-03-27,197.333,77.0,51.333,23.0,8.625,10.19057142857143,11.892714285714286,1.7022857142857144,13.417,3.321571428571428,8.767857142857142,128.0,76.4375,9.5,205.958,0.0
2011-03-28,195.375,90.0,58.208,36.0,10.792,13.5,16.136857142857142,2.6368571428571426,22.792,4.184428571428572,20.589142857142857,165.0,99.3125,24.5,206.167,0.0
2011-03-29,195.125,65.0,41.083,13.0,6.375,9.970428571428572,11.023857142857143,1.0535714285714286,15.667,4.948285714285714,12.17242857142857,151.0,112.896,68.5,201.5,0.0
2011-03-30,189.625,72.0,63.208,53.0,4.0,4.9361428571428565,5.085,0.14885714285714285,16.083,1.8868571428571428,14.631,170.0,145.542,126.5,193.625,0.0
2011-03-31,185.875,90.0,68.083,46.0,4.667,4.266,4.337285714285715,0.07128571428571429,13.625,1.6488571428571428,17.327571428571428,183.0,141.8545,77.0,190.542,9.0
2011-04-01,,73.0,52.625,28.0,,7.1644000000000005,7.922,0.7576,15.958,2.6844285714285716,10.364,140.0,100.4375,27.0,,0.0
2011-04-02,,72.0,58.875,39.0,,9.925,10.466800000000001,0.5416000000000001,28.167,3.1131428571428574,21.839285714285715,177.0,142.0625,106.0,,0.0
2011-04-03,,64.0,46.917,32.0,,5.7584,6.074800000000001,0.3168,13.333,2.4525714285714284,10.023857142857143,103.0,79.042,67.5,,0.0
2011-04-04,,62.0,45.542,22.0,,7.530714285714287,8.397142857142857,0.8664285714285713,13.667,2.753857142857143,10.148857142857143,132.5,85.625,46.5,,0.0
2011-04-05,,73.0,39.083,18.0,,9.020571428571428,10.182857142857143,1.1624285714285716,12.958,3.845428571428571,7.928571428571429,153.5,83.271,7.5,,0.0
2011-04-06,,84.0,58.083,18.0,,13.821428571428571,17.779714285714284,3.958285714285714,21.167,4.068428571428571,14.875,170.0,114.5,29.5,,0.0
2011-04-07,,77.0,66.625,55.0,,5.7942857142857145,6.026428571428572,0.23214285714285715,17.333,2.017857142857143,11.851285714285714,180.5,152.708,130.5,,0.0
2011-04-08,,86.0,71.625,58.0,,4.586571428571429,4.731285714285714,0.14457142857142857,15.913,1.494,14.369,170.0,161.52100000000002,149.0,,0.0
2011-04-09,,93.0,88.875,81.0,,4.559571428571429,4.773571428571429,0.21428571428571427,13.75,0.8870000000000001,15.345285714285714,171.5,162.3955,134.0,,11.0
2011-04-10,,90.0,66.958,44.0,,4.970142857142856,5.333285714285714,0.363,15.958,2.012,12.863,169.0,133.167,106.0,,0.0
2011-04-11,,90.0,70.458,47.0,,7.717571428571428,8.348142857142857,0.6304285714285714,22.25,2.487714285714286,19.184571428571427,180.0,132.3125,82.5,,0.0
2011-04-12,,71.0,38.875,14.0,,7.0840000000000005,7.477285714285714,0.39357142857142857,15.783,3.023857142857143,14.535571428571428,155.0,104.2295,60.0,,0.0
2011-04-13,,82.0,60.167,41.0,,10.726,12.291714285714287,1.5654285714285714,22.5,2.4472857142857145,18.553571428571427,175.5,122.021,45.5,,0.0
2011-04-14,,87.0,63.042,31.0,,17.462,20.20342857142857,2.7417142857142855,31.792,5.767571428571428,24.178571428571427,194.5,145.47899999999998,72.5,,0.0
2011-04-15,,92.0,77.083,58.0,,7.002714285714285,7.210857142857143,0.20828571428571427,26.958,2.736571428571428,24.186285714285713,193.5,169.167,151.0,,4.0
2011-04-16,,92.0,71.083,30.0,,5.696428571428571,5.8988571428571435,0.20257142857142857,19.792,2.0562857142857145,16.535571428571426,204.0,176.10399999999998,137.0,,1.0
2011-04-17,,78.0,50.583,33.0,,6.136857142857143,6.470142857142856,0.3332857142857143,16.75,3.0567142857142855,11.547571428571429,172.0,132.66649999999998,105.0,,0.0
2011-04-18,,85.0,63.958,50.0,,2.7911428571428574,2.8765714285714283,0.08557142857142856,11.875,0.6724285714285714,10.422571428571429,172.0,143.4375,102.5,,1.0
2011-04-19,,93.0,73.75,47.0,,10.595428571428572,11.713999999999999,1.119,12.458,1.75,10.672571428571429,172.0,123.875,79.5,,17.0
2011-04-20,,84.0,61.25,36.0,,8.357142857142858,9.880857142857142,1.5237142857142858,9.625,3.6585714285714284,8.077428571428571,163.0,106.792,36.5,,0.0
2011-04-21,,87.0,68.583,57.0,,4.883,5.406857142857143,0.5237142857142857,10.042,1.3514285714285716,8.005857142857142,165.0,128.72899999999998,96.0,,0.0
2011-04-22,187.75,90.0,72.583,54.0,12.917,9.412,10.444999999999999,1.032857142857143,15.708,1.5298571428571428,15.589285714285714,183.5,154.75,115.0,200.667,0.0
2011-04-23,184.917,90.0,82.875,71.0,9.417,1.0121428571428572,1.0239999999999998,0.011857142857142858,8.875,0.6844285714285714,15.446285714285713,190.5,173.35399999999998,151.0,194.333,43.0
2011-04-24,187.833,88.0,54.375,40.0,10.75,5.446285714285715,5.803571428571429,0.35700000000000004,16.542,2.0654285714285714,12.279857142857143,186.5,162.167,131.5,198.583,1.0
2011-04-25,191.083,90.0,56.167,31.0,16.25,8.111,8.849,0.7377142857142857,19.667,1.942,13.518,182.5,143.58350000000002,83.0,207.333,0.0
2011-04-26,191.042,83.0,63.0,37.0,14.333,9.139714285714286,10.188428571428572,1.048857142857143,20.5,2.238,16.470285714285716,191.0,149.95850000000002,73.0,205.375,0.0
2011-04-27,184.792,83.0,74.958,64.0,9.333,2.9227142857142856,3.047571428571428,0.125,35.5,1.6855714285714285,40.654857142857146,223.5,199.47899999999998,181.0,194.125,0.0
2011-04-28,183.417,92.0,66.25,37.0,9.958,4.930142857142857,5.136,0.206,21.333,1.7994285714285714,22.256,208.0,182.9375,146.5,193.375,4.0
2011-04-29,192.174,76.0,54.375,39.0,10.435,6.946428571428571,7.321571428571429,0.375,14.292,2.2262857142857144,10.523714285714286,176.5,144.0625,106.0,202.609,0.0
2011-04-30,196.042,89.0,74.5,56.0,9.5,6.386714285714286,6.869142857142857,0.48200000000000004,20.917,1.8685714285714285,18.029714285714284,198.0,160.10399999999998,89.5,205.542,0.0
2011-05-01,186.375,93.0,82.0,70.0,6.833,3.722428571428572,3.8004285714285717,0.07785714285714286,17.167,1.17,20.363,200.5,182.02100000000002,165.0,193.208,1.0
2011-05-02,192.0,91.0,60.958,20.0,10.833,7.5605,8.364333333333333,0.8038333333333334,43.333,2.6478571428571427,51.61899999999999,224.0,176.35399999999998,131.0,202.833,0.0
2011-05-03,197.167,89.0,76.5,63.0,13.5,7.180666666666667,7.479333333333333,0.2985,35.167,2.1371428571428575,42.720285714285716,190.5,162.8125,121.5,210.667,1.0
2011-05-04,190.833,85.0,69.375,50.0,8.833,5.3261666666666665,5.701333333333333,0.375,18.542,2.648142857142857,17.244,194.5,165.54149999999998,139.0,199.667,0.0
2011-05-05,194.833,86.0,69.333,55.0,9.5,2.69,2.7525,0.0625,19.417,1.1904285714285714,16.672571428571427,183.5,157.97899999999998,130.0,204.333,0.0
2011-05-06,191.174,84.0,68.875,54.0,15.739,14.674666666666667,15.883666666666665,1.2091666666666667,23.625,4.875,20.392857142857142,209.0,165.35399999999998,128.5,206.913,0.0
2011-05-07,188.875,91.0,84.042,71.0,14.208,6.805499999999999,7.187333333333334,0.3818333333333333,14.333,0.9345714285714285,16.131,196.5,172.97899999999998,149.0,203.083,5.0
2011-05-08,186.75,94.0,68.958,32.0,12.042,8.145666666666667,8.743166666666667,0.5973333333333334,19.917,2.4464285714285716,24.452428571428573,225.0,192.66649999999998,143.5,198.792,0.0
2011-05-09,187.75,83.0,59.958,39.0,11.125,4.168,4.754166666666666,0.5863333333333333,23.458,1.544,21.017857142857142,228.0,186.375,124.5,198.875,0.0
2011-05-10,179.25,94.0,81.333,58.0,9.167,6.979166666666667,8.784833333333333,1.8056666666666665,29.125,1.9225714285714286,32.80942857142857,261.5,212.9375,182.0,188.417,21.0
2011-05-11,188.083,93.0,90.625,86.0,10.292,2.7015,3.1666666666666665,0.4653333333333333,9.25,0.4704285714285715,9.375,170.0,153.16649999999998,142.5,198.375,65.0
2011-05-12,192.542,94.0,92.833,92.0,17.083,14.628333333333332,15.612,0.9836666666666666,15.083,1.9274285714285715,18.880857142857142,175.0,161.5,145.0,209.625,22.0
2011-05-13,186.565,94.0,76.5,49.0,11.609,5.881833333333333,6.75,0.8681666666666668,17.957,1.3511428571428572,22.045428571428573,239.0,200.33350000000002,168.5,198.174,0.0
2011-05-14,192.042,81.0,62.875,45.0,13.167,6.777833333333334,7.187333333333334,0.4096666666666667,34.042,2.3417142857142856,39.86285714285714,207.5,182.29149999999998,141.0,205.208,0.0
2011-05-15,194.792,87.0,54.875,30.0,11.792,4.902833333333334,5.423666666666667,0.5208333333333334,19.958,2.7142857142857144,17.470285714285716,217.0,177.54149999999998,103.0,206.583,0.0
2011-05-16,190.083,78.0,58.625,29.0,9.458,3.7845,3.9233333333333333,0.13883333333333334,21.333,2.1202857142857146,21.441285714285716,218.5,195.917,178.0,199.542,0.0
2011-05-17,189.375,89.0,78.5,64.0,10.417,5.046166666666667,5.262333333333333,0.21633333333333335,18.792,1.6981428571428572,18.530571428571427,195.0,175.20850000000002,137.5,199.792,10.0
2011-05-18,197.333,93.0,75.292,57.0,14.958,9.485999999999999,11.305666666666667,1.8193333333333335,29.667,2.757,29.207285714285714,215.0,174.3125,123.5,212.292,0.0
2011-05-19,191.609,88.0,71.083,42.0,13.174,6.3135,6.619666666666667,0.30616666666666664,32.792,2.601142857142857,25.178571428571427,226.5,194.208,146.0,204.783,0.0
2011-05-20,185.261,85.0,76.417,68.0,8.261,6.1514999999999995,6.772833333333334,0.6215,30.333,2.698857142857143,25.96842857142857,223.0,202.75,184.5,193.522,0.0
2011-05-21,182.583,90.0,81.625,72.0,6.167,4.7985,5.742999999999999,0.9443333333333334,20.417,1.9702857142857142,17.029714285714284,231.5,211.39600000000002,190.0,188.75,0.0
2011-05-22,183.5,91.0,85.792,76.0,6.5,3.6214999999999997,4.119833333333333,0.4985,12.917,1.4045714285714286,13.607142857142858,233.0,196.14600000000002,161.0,190.0,0.0
2011-05-23,191.708,85.0,69.667,55.0,10.292,7.263833333333333,7.7379999999999995,0.47433333333333333,14.292,3.1867142857142854,11.559571428571429,184.0,161.14600000000002,139.0,202.0,0.0
2011-05-24,196.5,91.0,82.375,60.0,10.792,8.534666666666666,9.076666666666666,0.5416666666666666,14.0,1.8988571428571428,9.648714285714286,169.0,137.25,109.5,207.292,24.0
2011-05-25,197.833,92.0,73.833,50.0,7.5,3.743,4.430666666666666,0.6875,14.5,1.4428571428571428,9.839142857142857,201.5,160.95850000000002,97.5,205.333,0.0
2011-05-26,196.792,90.0,75.167,55.0,9.792,4.224166666666666,4.7475,0.5233333333333333,15.417,1.5762857142857143,12.903571428571428,218.5,184.1455,142.0,206.583,0.0
2011-05-27,193.565,91.0,80.208,65.0,11.304,3.4455000000000005,4.0635,0.6181666666666666,13.958,0.9115714285714286,11.846857142857143,199.5,182.0625,165.0,204.87,1.0
2011-05-28,199.292,94.0,93.833,92.0,22.292,18.978333333333335,22.374333333333336,3.3961666666666663,16.083,1.9265714285714286,18.84,201.0,193.58350000000002,177.0,221.583,27.0
2011-05-29,190.083,95.0,93.958,93.0,12.625,4.639,6.347166666666666,1.7083333333333333,6.375,1.0895714285714286,6.999857142857143,201.0,193.625,187.5,202.708,45.0
2011-05-30,186.208,95.0,77.833,60.0,13.0,8.053666666666667,8.893333333333333,0.8398333333333333,9.417,3.003,9.212857142857143,206.5,179.08350000000002,158.5,199.208,6.0
2011-05-31,189.417,68.0,61.042,51.0,11.125,4.132000000000001,4.666666666666667,0.5346666666666667,18.083,2.501428571428572,14.285857142857143,175.0,148.0,120.5,200.542,0.0
2011-06-01,190.458,75.0,64.083,57.0,11.208,5.743166666666667,6.645833333333333,0.9028333333333333,30.167,2.759571428571429,27.214285714285715,178.0,149.60399999999998,116.5,201.667,0.0
2011-06-02,194.875,94.0,90.333,77.0,13.417,6.385166666666667,9.040666666666667,2.655333333333333,18.0,0.9941428571428571,23.262,184.5,167.72899999999998,150.5,208.292,37.0
2011-06-03,194.652,94.0,81.625,63.0,21.348,17.4445,21.743166666666667,4.2985,22.174,4.166714285714286,27.209571428571426,225.0,192.8125,164.5,216.0,1.0
2011-06-04,190.083,93.0,81.292,67.0,11.5,4.027833333333334,5.145833333333333,1.118,24.125,1.9464285714285714,22.321428571428573,240.0,210.41649999999998,170.0,201.583,0.0
