date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-28,11.13,11.739,0.609,,11.778,8.6,3.704,-2.5
2011-03-01,24.417,29.875,5.458,,24.458,13.9,9.521,4.8
2011-03-02,18.5,24.792,6.292,,18.833,11.7,10.417,8.7
2011-03-03,5.958,6.167,0.208,,20.708,13.3,9.071,5.3
2011-03-04,9.292,9.5,0.208,,24.625,9.3,6.683,3.3
2011-03-05,23.095,27.81,4.714,,14.083,12.0,10.692,8.7
2011-03-06,19.917,28.417,8.5,,19.125,17.8,13.992,10.6
2011-03-07,13.083,13.75,0.667,,37.583,12.4,10.896,8.5
2011-03-08,15.0,15.727,0.727,,36.25,13.4,9.204,4.5
2011-03-09,11.208,11.542,0.333,,20.375,9.4,6.258,4.9
2011-03-10,7.625,7.875,0.25,,16.75,9.9,7.667,5.5
2011-03-11,4.167,4.292,0.125,,19.417,11.4,5.304,-0.1
2011-03-12,6.947,7.158,0.211,,16.609,7.2,3.679,1.6
2011-03-13,8.292,8.667,0.375,,14.417,8.2,3.9,0.3
2011-03-14,8.292,9.917,1.625,,14.333,10.8,4.942,-1.1
2011-03-15,9.875,10.542,0.667,,25.292,10.6,6.792,1.6
2011-03-16,19.042,20.458,1.417,,21.208,13.2,7.017,-0.2
2011-03-17,18.75,20.792,2.042,,22.292,17.4,12.708,8.2
2011-03-18,12.125,12.542,0.417,,27.042,13.7,11.929,8.5
2011-03-19,9.391,10.0,0.609,,11.625,10.3,7.717,3.7
2011-03-20,6.167,6.375,0.208,,15.333,11.6,6.904,0.9
2011-03-21,6.0,6.458,0.458,,14.958,11.9,6.983,1.2
2011-03-22,13.0,14.75,1.75,,22.0,15.9,9.967,2.5
2011-03-23,20.565,24.043,3.478,,19.542,14.0,10.979,7.9
2011-03-24,6.083,6.417,0.333,,22.167,13.8,11.062,7.3
2011-03-25,3.25,3.333,0.083,,18.125,11.2,7.692,5.7
2011-03-26,6.217,6.783,0.565,,14.167,10.9,6.829,2.8
2011-03-27,8.958,9.375,0.417,,23.375,15.0,8.475,2.1
2011-03-28,10.042,10.25,0.208,,28.417,16.5,10.354,4.8
2011-03-29,12.542,13.5,0.958,,24.5,16.1,9.571,3.6
2011-03-30,5.522,5.609,0.087,,16.087,21.0,14.871,5.4
2011-03-31,3.333,3.542,0.208,,14.167,18.0,11.375,3.3
2011-04-01,12.583,13.0,0.417,,37.667,19.4,12.983,4.3
2011-04-02,10.083,10.5,0.417,,36.292,19.4,13.588,8.0
2011-04-03,3.458,3.458,0.0,,15.292,11.3,7.717,4.1
2011-04-04,5.435,5.652,0.217,,15.227,14.7,8.225,1.9
2011-04-05,11.542,12.167,0.625,,20.375,17.7,9.45,1.5
2011-04-06,13.913,15.304,1.391,,21.708,18.8,11.975,3.8
2011-04-07,4.25,4.583,0.333,,14.75,21.8,16.617,10.2
2011-04-08,7.583,7.625,0.042,,15.5,20.4,16.883,15.0
2011-04-09,11.708,12.833,1.125,,16.958,17.9,14.975,11.8
2011-04-10,4.458,4.5,0.042,,34.958,20.2,14.204,8.3
2011-04-11,9.13,9.913,0.783,,35.458,19.9,12.792,8.0
2011-04-12,6.583,7.125,0.542,,29.958,15.9,10.171,3.9
2011-04-13,8.087,8.609,0.522,,32.958,20.0,13.571,6.4
2011-04-14,11.75,12.708,0.958,,39.458,21.4,15.675,9.1
2011-04-15,14.167,15.458,1.292,,34.625,21.2,15.85,11.0
2011-04-16,13.083,15.292,2.208,,37.667,19.0,14.867,8.9
2011-04-17,6.333,6.75,0.417,,20.417,18.6,12.175,5.0
2011-04-18,10.417,11.625,1.208,,22.792,21.2,13.496,9.0
2011-04-19,5.875,6.292,0.417,,15.0,15.4,11.629,9.5
2011-04-20,5.682,6.364,0.682,,12.833,14.9,11.008,6.7
2011-04-21,10.958,12.625,1.667,,20.458,19.9,12.9,5.2
2011-04-22,18.042,19.958,1.917,,24.833,18.0,14.617,11.4
2011-04-23,8.292,8.708,0.417,,12.375,17.6,13.904,10.0
2011-04-24,3.917,4.042,0.125,,23.583,18.6,13.404,7.4
2011-04-25,5.913,6.13,0.217,,27.167,18.7,13.888,10.0
2011-04-26,4.708,5.292,0.583,,32.042,24.2,18.075,9.1
2011-04-27,1.652,1.652,0.0,,26.25,26.5,20.292,13.4
2011-04-28,6.167,6.417,0.25,,22.625,19.2,14.175,10.9
2011-04-29,5.375,5.542,0.167,,18.375,19.9,14.4,8.5
2011-04-30,4.667,5.0,0.333,,23.125,25.3,18.912,9.9
2011-05-01,5.75,5.875,0.125,,24.958,21.6,18.629,16.1
2011-05-02,8.696,9.13,0.435,,123.87,23.0,17.9,12.4
2011-05-03,11.958,12.583,0.625,,157.0,20.4,16.183,12.9
2011-05-04,8.304,8.957,0.652,,87.167,23.3,17.588,11.3
2011-05-05,5.833,6.25,0.417,,27.125,23.3,17.283,12.7
2011-05-06,8.542,9.25,0.708,,38.542,23.9,18.754,11.9
2011-05-07,4.083,4.583,0.5,,18.792,26.8,21.617,16.7
2011-05-08,4.583,5.0,0.417,,24.5,28.3,22.746,18.4
2011-05-09,17.583,19.375,1.792,,45.833,27.5,21.954,15.4
2011-05-10,14.0,17.609,3.609,,36.652,29.5,24.212,20.7
2011-05-11,6.826,9.261,2.435,,15.458,26.9,23.425,20.9
2011-05-12,10.375,11.0,0.625,,12.833,25.9,22.3,20.0
2011-05-13,5.667,5.875,0.208,,46.125,23.1,20.229,17.0
2011-05-14,6.5,6.542,0.042,,34.208,24.6,20.196,15.9
2011-05-15,5.0,5.417,0.417,,33.833,27.1,20.575,12.1
2011-05-16,5.5,5.667,0.167,,37.625,26.3,21.121,14.2
2011-05-17,6.417,6.667,0.25,,42.917,25.3,19.321,13.8
2011-05-18,8.043,8.565,0.522,,31.625,25.2,19.092,12.7
2011-05-19,4.958,5.042,0.083,,37.042,29.0,21.442,12.9
2011-05-20,6.435,6.739,0.304,,28.043,27.3,21.092,14.9
2011-05-21,4.917,5.417,0.5,,18.25,30.3,23.775,16.7
2011-05-22,5.833,6.042,0.208,,12.25,25.6,20.908,16.5
2011-05-23,10.5,10.917,0.417,,12.292,16.6,15.633,14.4
2011-05-24,5.875,6.083,0.208,,9.792,21.6,17.221,14.4
2011-05-25,9.087,9.826,0.739,,17.458,25.9,19.629,13.7
2011-05-26,11.652,12.565,0.913,,26.583,24.2,19.667,16.8
2011-05-27,7.333,7.625,0.292,,12.708,20.9,17.717,15.8
2011-05-28,11.292,11.917,0.625,,10.792,20.9,19.358,17.3
2011-05-29,6.333,6.708,0.375,,7.833,20.7,19.021,16.4
2011-05-30,5.333,5.667,0.333,,13.125,21.3,18.212,16.0
2011-05-31,7.542,8.083,0.542,,13.083,23.1,18.696,14.2
2011-06-01,9.348,10.348,1.0,,12.292,19.1,17.975,17.1
2011-06-02,12.542,14.208,1.667,,21.25,24.3,20.008,17.3
2011-06-03,9.13,9.957,0.826,,43.087,26.0,21.704,17.0
2011-06-04,5.583,6.292,0.708,,42.083,28.3,23.571,17.9
2011-06-05,8.875,9.542,0.667,,33.042,25.1,21.375,18.7
2011-06-06,6.792,7.667,0.875,,29.75,27.9,22.125,16.4
2011-06-07,8.083,8.583,0.5,,27.833,25.7,21.967,18.9
2011-06-08,7.391,7.913,0.522,,17.833,27.1,22.479,18.1
2011-06-09,11.522,12.522,1.0,,23.208,28.1,23.8,20.9
2011-06-10,16.167,17.75,1.583,,34.958,25.2,22.542,19.9
2011-06-11,8.208,8.833,0.625,,15.625,24.6,22.729,20.2
2011-06-12,7.625,7.958,0.333,,27.708,24.9,21.075,18.9
2011-06-13,6.261,6.783,0.522,,16.417,25.9,22.317,19.1
2011-06-14,9.375,9.917,0.542,,30.5,26.4,22.854,19.3
2011-06-15,12.739,13.783,1.043,,18.083,27.6,21.971,17.0
2011-06-16,6.75,7.0,0.25,,16.625,21.5,19.55,18.6
2011-06-17,10.0,10.792,0.792,,14.0,26.3,21.954,18.5
2011-06-18,12.542,13.0,0.458,,25.083,23.8,21.733,20.4
2011-06-19,12.042,12.833,0.792,,23.625,24.3,22.671,21.2
2011-06-20,18.042,20.167,2.125,,19.667,24.9,22.596,21.5
2011-06-21,6.333,7.5,1.167,,14.917,30.1,25.542,21.7
2011-06-22,9.364,12.909,3.545,,27.87,31.6,27.317,21.9
2011-06-23,1.75,3.167,1.417,,16.667,33.8,30.204,26.1
2011-06-24,0.708,1.25,0.542,,15.833,34.7,30.933,28.3
2011-06-25,4.125,5.833,1.708,,16.417,35.6,31.388,27.4
2011-06-26,2.292,3.292,1.0,,13.792,36.6,30.258,25.4
2011-06-27,1.217,1.478,0.261,,13.708,33.5,30.167,26.7
2011-06-28,2.292,2.375,0.083,,15.375,35.6,31.317,27.0
2011-06-29,6.565,7.739,1.174,,27.292,35.4,30.104,24.4
2011-06-30,6.958,8.5,1.542,,30.5,34.2,29.775,25.8
2011-07-01,8.043,9.435,1.391,,25.174,26.6,25.558,24.0
2011-07-02,5.5,6.625,1.125,,20.417,30.2,26.429,23.9
2011-07-03,5.208,6.0,0.792,,40.25,30.9,27.571,23.8
2011-07-04,6.875,8.042,1.167,,31.625,32.7,28.375,23.7
2011-07-05,5.458,6.25,0.792,,32.458,31.7,27.454,24.7
2011-07-06,7.391,8.217,0.826,,31.333,32.6,26.725,22.6
2011-07-07,4.75,5.792,1.042,,17.792,28.7,26.2,24.1
2011-07-08,4.609,7.957,3.348,,14.458,35.1,30.475,25.8
2011-07-09,6.208,10.667,4.458,,14.083,36.5,30.529,26.2
2011-07-10,5.042,5.708,0.667,,16.542,35.0,28.592,24.7
2011-07-11,7.917,9.042,1.125,,16.708,33.3,29.133,24.7
2011-07-12,10.792,16.5,5.708,,16.917,29.4,25.904,22.8
2011-07-13,4.957,5.913,0.957,,14.5,32.7,27.612,21.6
2011-07-14,6.167,8.042,1.875,,14.333,33.5,28.675,24.9
2011-07-15,7.435,9.13,1.696,,22.333,33.4,28.617,24.1
2011-07-16,8.625,9.417,0.792,,30.167,34.7,29.446,24.3
2011-07-17,8.0,8.792,0.792,,21.375,35.0,30.021,25.2
2011-07-18,3.875,5.0,1.125,,12.583,28.1,26.558,25.3
2011-07-19,3.5,4.0,0.5,,10.875,27.8,25.829,23.6
2011-07-20,5.174,5.478,0.304,,13.0,29.9,28.05,26.0
2011-07-21,11.5,12.5,1.0,,14.958,28.2,26.167,24.1
2011-07-22,8.478,9.391,0.913,,19.917,27.3,24.396,22.7
2011-07-23,5.208,5.875,0.667,,32.333,31.9,27.038,23.3
2011-07-24,4.75,5.208,0.458,,33.458,31.6,27.167,22.3
2011-07-25,4.708,5.292,0.583,,20.083,32.1,27.421,23.6
2011-07-26,4.875,5.75,0.875,,17.667,32.3,27.929,23.2
2011-07-27,2.783,3.783,1.0,,12.042,33.7,29.242,25.9
2011-07-28,6.5,7.958,1.458,,18.583,33.5,29.012,24.3
2011-07-29,9.043,10.652,1.609,,25.125,33.8,29.192,25.2
2011-07-30,7.708,8.75,1.042,,25.958,32.2,28.975,25.4
2011-07-31,5.292,5.708,0.417,,26.875,33.5,29.054,25.1
2011-08-01,6.458,6.917,0.458,,28.125,33.5,28.85,24.8
2011-08-02,8.958,9.625,0.667,,25.083,31.8,27.65,23.7
2011-08-03,8.13,9.435,1.304,,19.625,35.2,29.221,24.5
2011-08-04,3.375,4.042,0.667,,15.0,34.8,29.425,23.7
2011-08-05,6.087,6.957,0.87,,13.167,30.4,27.7,25.9
2011-08-06,2.833,3.75,0.917,,13.292,33.8,28.958,24.4
2011-08-07,5.208,6.625,1.417,,16.25,34.0,29.496,25.1
2011-08-08,5.0,6.417,1.417,,14.125,34.3,29.779,25.6
2011-08-09,6.458,7.208,0.75,,26.083,36.0,30.271,25.1
2011-08-10,5.348,5.87,0.522,,37.208,36.2,30.925,25.6
2011-08-11,5.304,6.261,0.957,,24.826,34.7,31.104,28.5
2011-08-12,5.375,6.083,0.708,,24.458,35.4,30.804,26.7
2011-08-13,4.833,5.417,0.583,,32.25,36.3,30.875,26.2
2011-08-14,2.0,2.417,0.417,,25.792,36.9,30.883,26.0
2011-08-15,3.125,3.583,0.458,,23.583,34.7,30.221,26.4
2011-08-16,3.13,3.435,0.304,,26.083,35.4,30.412,27.1
2011-08-17,3.087,3.565,0.478,,26.542,35.8,31.025,26.8
2011-08-18,4.0,4.375,0.375,,28.917,36.0,30.958,27.3
2011-08-19,7.458,7.792,0.333,,17.917,31.9,27.767,25.2
2011-08-20,11.5,11.958,0.458,,18.792,30.1,25.883,24.0
2011-08-21,7.917,8.458,0.542,,24.292,27.9,25.029,23.3
2011-08-22,6.261,6.739,0.478,,15.542,31.4,26.8,22.5
2011-08-23,4.0,4.875,0.875,,21.042,33.5,28.104,23.6
2011-08-24,3.696,4.348,0.652,,19.75,34.3,28.592,24.3
2011-08-25,5.292,7.042,1.75,,13.125,30.8,27.083,24.5
2011-08-26,5.708,7.292,1.583,,14.542,33.3,28.492,24.4
2011-08-27,5.958,6.875,0.917,,19.042,32.6,27.142,24.2
2011-08-28,3.792,4.208,0.417,,24.583,33.9,28.321,23.5
2011-08-29,6.85,7.9,1.05,,30.625,34.0,29.167,25.3
2011-08-30,5.0,6.042,1.042,,22.25,35.0,29.421,24.1
2011-08-31,3.913,4.87,0.957,,12.417,33.5,28.854,25.7
2011-09-01,5.167,7.292,2.125,,12.333,29.0,26.654,25.3
2011-09-02,2.5,2.958,0.458,,11.125,27.2,26.6,25.8
2011-09-03,1.458,1.583,0.125,,9.652,27.5,25.717,23.5
2011-09-04,5.625,6.208,0.583,,10.542,31.7,26.217,22.9
2011-09-05,7.708,8.292,0.583,,12.667,28.2,25.2,20.8
2011-09-06,5.652,6.391,0.739,,17.174,28.6,23.596,19.6
2011-09-07,6.87,7.609,0.739,,19.917,29.7,23.446,17.9
2011-09-08,6.833,7.125,0.292,,21.708,32.0,25.396,17.8
2011-09-09,5.417,5.792,0.375,,20.167,34.5,29.183,25.1
2011-09-10,8.583,9.417,0.833,,23.958,32.5,28.425,24.2
2011-09-11,6.292,6.917,0.625,,22.208,32.8,28.408,24.8
2011-09-12,6.667,7.625,0.958,,17.167,32.7,27.496,22.8
2011-09-13,7.5,8.273,0.773,,20.333,33.4,27.875,23.5
2011-09-14,8.696,9.217,0.522,,25.087,34.1,28.433,24.1
2011-09-15,6.75,7.417,0.667,,21.458,34.3,28.658,23.5
2011-09-16,4.917,6.125,1.208,,13.0,32.4,26.988,23.8
2011-09-17,5.833,7.333,1.5,,14.75,30.1,26.388,24.0
2011-09-18,3.167,3.75,0.583,,16.375,31.8,27.646,23.3
2011-09-19,3.792,4.458,0.667,,15.083,33.2,26.292,21.9
2011-09-20,12.5,15.458,2.958,,11.792,23.7,22.612,22.1
2011-09-21,8.182,9.182,1.0,,10.917,25.1,23.183,20.9
2011-09-22,6.667,7.292,0.625,,12.333,24.2,21.092,16.9
2011-09-23,5.792,6.417,0.625,,13.042,24.7,19.117,14.0
2011-09-24,6.25,6.583,0.333,,15.542,24.9,19.146,13.3
2011-09-25,5.083,5.375,0.292,,19.958,27.4,21.438,15.7
2011-09-26,8.0,8.75,0.75,,14.917,22.8,20.379,18.8
2011-09-27,9.542,10.292,0.75,,18.375,28.6,21.825,16.4
2011-09-28,8.182,9.136,0.955,,22.75,28.7,22.208,16.8
2011-09-29,6.375,6.583,0.208,,25.417,29.6,23.738,17.6
2011-09-30,5.042,5.083,0.042,,20.375,30.3,24.712,20.4
2011-10-01,5.0,5.167,0.167,,16.083,23.5,19.812,15.4
2011-10-02,4.208,4.333,0.125,,11.958,21.5,18.112,13.9
2011-10-03,6.261,6.652,0.391,,11.304,20.3,17.396,14.1
2011-10-04,4.958,5.292,0.333,,11.792,22.7,16.596,11.8
2011-10-05,12.304,13.435,1.13,,14.833,20.5,17.738,13.8
2011-10-06,7.5,8.667,1.167,,14.042,25.0,20.788,17.5
2011-10-07,8.167,9.167,1.0,,31.208,24.3,19.962,15.7
2011-10-08,6.333,7.375,1.042,,33.167,24.6,18.212,13.1
2011-10-09,4.375,5.375,1.0,,37.125,26.7,19.133,12.4
2011-10-10,5.333,6.458,1.125,,41.417,26.5,20.688,16.6
2011-10-11,11.833,13.333,1.5,,44.583,23.8,19.833,16.7
2011-10-12,10.435,12.391,1.957,,49.333,26.0,20.375,16.8
2011-10-13,14.667,16.292,1.625,,46.333,21.5,18.95,16.5
2011-10-14,11.565,12.87,1.304,,28.667,24.9,19.658,16.2
2011-10-15,6.167,6.375,0.208,,13.75,26.7,22.612,20.0
2011-10-16,3.917,4.0,0.083,,27.167,24.7,20.858,17.9
2011-10-17,7.875,8.417,0.542,,33.625,22.6,18.812,15.6
2011-10-18,6.792,7.25,0.458,,17.417,23.2,18.4,13.6
2011-10-19,10.13,10.957,0.826,,20.417,24.4,17.475,11.3
2011-10-20,7.667,8.292,0.625,,17.375,26.5,19.625,13.7
2011-10-21,5.391,5.696,0.304,,12.583,26.0,20.729,15.8
2011-10-22,7.708,8.25,0.542,,12.708,26.9,21.958,19.1
2011-10-23,7.625,8.125,0.5,,12.917,24.1,20.492,17.7
2011-10-24,10.435,12.0,1.565,,13.625,24.3,19.908,16.2
2011-10-25,8.833,9.333,0.5,,16.625,21.7,18.7,14.3
2011-10-26,7.435,8.13,0.696,,12.25,19.1,13.917,9.8
2011-10-27,7.583,8.667,1.083,,16.917,20.6,14.038,8.6
2011-10-28,8.417,9.792,1.375,,20.208,24.2,16.738,10.3
2011-10-29,7.833,8.875,1.042,,18.958,23.7,17.825,11.5
2011-10-30,8.375,9.167,0.792,,23.083,18.9,17.075,15.6
2011-10-31,9.958,11.625,1.667,,11.667,24.1,17.904,13.6
2011-11-01,11.875,13.583,1.708,,16.625,24.2,17.371,11.9
2011-11-02,12.304,14.087,1.783,,18.833,23.6,17.788,12.8
2011-11-03,8.667,10.0,1.333,,18.708,21.4,18.288,15.7
2011-11-04,10.048,11.667,1.619,,19.667,26.1,19.708,14.4
2011-11-05,10.875,12.917,2.042,,25.833,20.6,18.679,16.3
2011-11-06,7.708,8.375,0.667,,18.375,23.9,20.879,18.7
2011-11-07,8.125,8.75,0.625,,11.292,20.2,18.142,13.4
2011-11-08,8.261,9.087,0.826,,12.875,19.8,14.75,10.4
2011-11-09,7.913,8.522,0.609,,13.333,17.2,13.317,9.9
2011-11-10,9.792,10.667,0.875,,15.667,16.9,14.192,10.5
2011-11-11,15.583,19.208,3.625,,13.083,16.8,15.229,13.5
2011-11-12,10.75,11.792,1.042,,14.708,22.1,16.671,13.1
2011-11-13,10.292,11.333,1.042,,20.292,21.5,17.075,12.7
2011-11-14,9.13,9.826,0.696,,44.167,19.9,15.496,11.6
2011-11-15,9.167,9.75,0.583,,21.708,18.5,14.858,11.1
2011-11-16,10.0,11.0,1.0,,13.833,15.8,11.062,7.5
2011-11-17,9.75,11.417,1.667,,22.625,17.7,13.142,9.0
2011-11-18,19.833,24.792,4.958,,33.75,16.9,13.846,9.9
2011-11-19,10.625,11.375,0.75,,15.083,22.7,18.267,14.6
2011-11-20,4.042,4.333,0.292,,14.625,19.9,17.017,11.3
2011-11-21,4.542,4.958,0.417,,9.708,13.7,10.733,6.4
2011-11-22,8.304,9.609,1.304,,12.478,14.3,9.004,4.9
2011-11-23,8.652,10.261,1.609,,16.917,15.4,11.721,5.8
2011-11-24,5.042,5.083,0.042,,15.292,14.5,11.329,8.0
2011-11-25,10.333,10.875,0.542,,10.208,13.8,9.625,5.6
2011-11-26,7.667,7.917,0.25,,10.167,14.4,8.55,4.1
2011-11-27,15.125,16.917,1.792,,21.5,16.9,10.646,5.6
2011-11-28,18.565,34.696,16.13,,31.083,16.0,12.508,9.9
2011-11-29,28.333,43.083,14.75,,39.25,17.8,13.446,10.0
2011-11-30,23.261,28.826,5.565,,31.917,20.1,15.629,10.9
2011-12-01,6.458,7.25,0.792,,8.167,13.6,12.067,9.7
2011-12-02,9.125,10.333,1.208,,10.792,11.6,10.017,7.9
2011-12-03,9.667,11.708,2.042,,10.625,17.7,14.221,11.5
2011-12-04,3.625,4.25,0.625,,9.208,15.3,12.596,9.2
2011-12-05,9.833,11.292,1.458,,13.125,14.6,10.329,7.0
2011-12-06,13.783,15.652,1.87,,14.435,12.2,8.592,5.6
2011-12-07,10.174,12.478,2.304,,16.083,15.6,11.679,7.3
2011-12-08,12.958,13.833,0.875,,18.75,12.2,10.883,10.2
2011-12-09,8.083,8.708,0.625,,9.625,11.1,7.096,1.9
2011-12-10,7.625,9.417,1.792,,11.917,11.0,6.767,0.4
2011-12-11,5.917,6.25,0.333,,13.125,11.1,7.958,4.7
2011-12-12,12.042,14.25,2.208,,20.083,13.6,8.804,4.4
2011-12-13,11.875,14.5,2.625,,16.667,14.0,9.333,5.8
2011-12-14,13.217,16.565,3.348,,15.625,14.8,9.3,4.7
2011-12-15,10.917,12.458,1.542,,24.75,14.9,11.779,8.7
2011-12-16,6.087,6.957,0.87,,13.375,10.0,7.621,5.1
2011-12-17,7.417,8.625,1.208,,10.542,9.4,6.7,3.7
2011-12-18,5.333,6.208,0.875,,12.0,10.3,8.208,6.2
2011-12-19,8.208,9.375,1.167,,14.542,11.1,8.746,6.8
2011-12-20,8.304,8.913,0.609,,10.0,10.9,7.883,5.0
2011-12-21,11.13,12.304,1.174,,18.917,12.3,8.325,5.3
2011-12-22,10.5,11.125,0.625,,26.167,11.8,8.712,6.0
2011-12-23,7.25,7.667,0.417,,9.792,8.2,4.929,0.5
2011-12-24,7.5,8.375,0.875,,11.208,8.0,4.992,1.2
2011-12-25,2.75,2.792,0.042,,9.042,6.8,4.996,4.2
2011-12-26,8.417,9.25,0.833,,10.875,7.4,4.783,2.9
2011-12-27,15.292,16.917,1.625,,10.083,8.0,3.875,1.0
2011-12-28,12.435,14.522,2.087,,10.125,9.4,4.075,0.0
2011-12-29,9.304,11.478,2.174,,21.958,11.3,7.067,1.4
2011-12-30,6.75,7.542,0.792,,11.042,8.5,5.133,0.2
2011-12-31,6.875,8.083,1.208,,10.25,9.1,4.104,-0.3
2012-01-01,3.958,4.5,0.542,10.25,11.375,8.5,3.971,0.0
2012-01-02,3.875,4.25,0.375,20.458,28.875,13.8,8.642,4.0
2012-01-03,3.75,4.167,0.417,7.833,9.792,4.5,3.233,1.5
2012-01-04,7.583,8.292,0.708,4.833,7.875,4.8,1.388,-1.7
2012-01-05,8.708,9.75,1.042,6.25,9.75,6.7,2.062,-2.4
2012-01-06,8.042,9.167,1.125,11.583,14.958,9.0,4.558,0.6
2012-01-07,11.864,14.182,2.318,17.292,20.958,10.5,4.396,-0.3
2012-01-08,16.375,19.75,3.375,19.542,24.958,10.8,4.846,0.4
2012-01-09,10.625,12.25,1.625,15.75,20.917,9.6,5.304,1.1
2012-01-10,6.708,6.958,0.25,7.125,10.292,8.4,5.154,1.3
2012-01-11,15.333,17.25,1.917,12.348,15.5,7.3,3.571,-0.6
2012-01-12,17.458,21.5,4.042,16.333,19.708,10.3,3.542,-0.9
2012-01-13,19.875,21.542,1.667,30.5,36.75,10.2,5.746,0.1
2012-01-14,8.826,8.957,0.13,9.833,13.875,7.3,4.892,1.2
2012-01-15,10.435,11.0,0.565,13.542,14.0,6.3,4.171,-0.1
2012-01-16,10.25,11.042,0.792,13.167,16.042,8.8,4.35,-1.4
2012-01-17,9.833,10.375,0.542,18.75,22.875,7.5,5.1,2.1
2012-01-18,7.625,8.125,0.5,6.0,8.875,4.9,2.175,-0.2
