date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,7.083,7.833,0.75,
2011-01-02,3.636,4.455,0.818,
2011-01-03,2.667,3.167,0.5,
2011-01-04,4.957,6.478,1.522,
2011-01-05,1.167,1.708,0.542,
2011-01-06,10.375,12.583,2.208,
2011-01-07,1.75,2.458,0.708,
2011-01-08,3.75,4.417,0.667,
2011-01-09,9.364,11.318,1.955,
2011-01-10,18.167,22.25,4.083,
2011-01-11,4.13,5.043,0.913,
2011-01-12,6.667,7.708,1.042,
2011-01-13,4.333,6.125,1.792,
2011-01-14,2.958,3.667,0.708,
2011-01-15,5.625,6.417,0.792,
2011-01-16,17.409,23.955,6.545,
2011-01-17,19.333,21.875,2.542,
2011-01-18,16.913,18.522,1.609,
2011-01-19,14.875,18.833,3.958,
2011-01-20,8.417,8.833,0.417,
2011-01-21,14.208,15.375,1.167,
2011-01-22,10.75,11.625,0.875,
2011-01-23,2.864,3.273,0.409,
2011-01-24,8.375,9.25,0.875,
2011-01-25,7.955,9.364,1.409,
2011-01-26,4.625,5.625,1.0,
2011-01-27,5.875,6.792,0.917,
2011-01-28,2.167,2.667,0.5,
2011-01-29,1.0,1.042,0.042,
2011-01-30,4.636,6.091,1.455,
2011-01-31,5.292,7.125,1.833,
2011-02-01,4.304,5.217,0.913,
2011-02-02,2.458,3.75,1.292,
2011-02-03,5.083,7.292,2.208,
2011-02-04,1.875,2.75,0.875,
2011-02-05,9.625,11.417,1.792,
2011-02-06,24.636,33.909,9.273,
2011-02-07,16.125,18.667,2.542,
2011-02-08,5.826,7.174,1.348,
2011-02-09,7.25,9.208,1.958,
2011-02-10,8.208,9.958,1.75,
2011-02-11,4.0,4.958,0.958,
2011-02-12,3.958,4.792,0.833,
2011-02-13,14.818,18.955,4.136,
2011-02-14,24.25,31.083,6.833,
2011-02-15,8.0,8.783,0.783,
2011-02-16,8.458,9.542,1.083,
2011-02-17,9.458,11.292,1.833,
2011-02-18,6.917,7.667,0.75,
2011-02-19,6.375,7.375,1.0,
2011-02-20,9.111,11.444,2.333,
2011-02-21,16.125,19.042,2.917,
