date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.792,78.0,63.292,54.0,16.792,17.208,22.458,5.25,2.917,23.917,9.3,5.279,2.4,216.583
2011-01-02,194.833,84.0,63.208,44.0,12.167,12.875,15.667,2.792,2.625,18.042,11.4,5.254,-0.3,207.0
2011-01-03,194.625,81.0,54.292,28.0,11.125,13.708,16.917,3.208,2.375,10.167,10.9,4.317,-1.1,205.75
2011-01-04,199.292,82.0,65.417,37.0,13.958,16.542,23.292,6.75,3.208,20.042,11.9,4.175,0.0,213.25
2011-01-05,203.652,76.0,51.542,28.0,17.174,26.391,50.957,24.565,2.348,12.826,9.8,3.554,-1.9,220.826
2011-01-06,196.542,84.0,59.375,37.0,18.333,27.708,48.458,20.75,2.625,19.292,10.3,4.488,0.7,214.875
2011-01-07,198.292,85.0,54.958,28.0,15.125,19.625,33.25,13.625,2.125,12.75,9.0,3.912,-0.2,213.417
2011-01-08,198.375,61.0,48.083,32.0,13.375,14.458,22.417,7.958,2.167,12.208,8.9,4.688,0.6,211.75
2011-01-09,202.333,72.0,61.708,50.0,19.917,23.708,40.542,16.833,2.833,22.125,8.7,4.558,0.9,222.25
2011-01-10,201.045,84.0,71.417,49.0,22.636,30.636,54.364,23.727,3.522,25.696,10.2,4.912,0.4,223.682
2011-01-11,195.5,87.0,64.042,41.0,15.5,20.917,35.333,14.417,3.125,22.583,9.8,4.729,1.0,211.0
2011-01-12,203.667,73.0,51.833,33.0,19.417,23.625,40.083,16.458,2.667,14.583,6.2,2.292,-0.7,223.083
2011-01-13,206.333,88.0,65.083,43.0,32.208,31.542,78.5,46.958,4.125,25.25,10.9,3.875,-3.2,238.542
2011-01-14,207.083,85.0,64.333,51.0,22.167,24.458,44.875,20.417,3.958,21.917,8.2,3.292,-1.0,229.25
2011-01-15,206.25,85.0,67.5,52.0,21.708,22.792,38.625,15.833,3.875,21.417,5.9,2.579,-2.0,227.958
2011-01-16,196.083,66.0,56.75,48.0,15.625,23.083,29.75,6.667,2.542,25.583,4.5,3.379,2.1,211.708
2011-01-17,202.708,82.0,64.25,41.0,26.083,29.708,55.458,25.75,3.292,28.833,6.9,3.229,0.7,228.792
2011-01-18,202.609,80.0,69.125,51.0,30.609,38.682,78.409,39.727,5.043,34.174,9.5,3.908,-0.4,233.217
2011-01-19,196.542,100.0,74.417,58.0,20.167,28.0,47.167,19.167,4.167,30.167,9.4,5.454,1.6,216.708
2011-01-20,196.083,100.0,99.125,94.0,10.417,15.913,20.0,4.087,1.542,17.304,2.6,1.65,0.5,206.5
2011-01-21,195.042,100.0,98.75,93.0,8.917,13.292,16.792,3.5,1.708,12.375,3.4,2.708,2.1,203.958
2011-01-22,196.042,100.0,96.167,87.0,14.208,16.792,27.042,10.25,2.292,14.208,8.4,5.179,2.9,210.25
2011-01-23,198.917,100.0,96.583,78.0,26.792,26.958,74.833,47.875,3.542,18.417,8.1,4.288,0.0,225.708
2011-01-24,199.435,100.0,92.125,68.0,19.87,25.0,55.222,30.222,2.455,16.5,3.0,0.708,-1.4,219.304
2011-01-25,198.167,100.0,82.125,46.0,25.875,22.542,65.75,43.208,3.375,22.167,8.8,2.092,-2.5,224.042
2011-01-26,200.042,88.0,65.917,45.0,18.875,25.5,47.75,22.25,2.958,18.208,5.7,1.529,-1.9,218.917
2011-01-27,202.125,92.0,69.625,44.0,20.875,23.208,60.875,37.667,3.708,21.958,8.2,1.646,-4.1,223.0
2011-01-28,197.917,90.0,65.208,45.0,14.125,18.625,28.833,10.208,2.875,20.5,4.9,1.212,-2.5,212.042
2011-01-29,195.958,66.0,47.375,29.0,9.417,12.708,12.833,0.125,2.125,14.292,6.9,2.208,-0.8,205.375
