date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,73.0,51.458,28.0,9.958,11.917,1.958,12.292,8.5,2.217,-2.7
2011-01-02,76.0,53.417,32.0,6.333,8.125,1.792,9.375,10.7,3.392,-2.2
2011-01-03,57.0,39.667,21.0,3.042,4.167,1.125,4.25,8.8,4.171,0.5
2011-01-04,78.0,55.875,29.0,10.458,12.542,2.083,7.25,8.1,1.896,-3.6
2011-01-05,69.0,44.625,22.0,8.826,9.696,0.87,5.435,6.9,2.438,-1.4
2011-01-06,52.0,37.708,18.0,14.458,17.333,2.875,7.0,10.7,4.596,-0.2
2011-01-07,62.0,42.667,17.0,10.083,10.833,0.75,3.708,8.3,3.429,0.3
2011-01-08,60.0,43.5,26.0,7.0,7.292,0.292,3.583,7.9,2.946,-0.6
2011-01-09,68.0,49.0,27.0,18.583,24.125,5.542,13.708,8.6,2.538,-2.0
2011-01-10,68.0,49.875,25.0,24.708,36.0,11.292,14.792,10.4,4.208,-1.1
2011-01-11,78.0,51.042,25.0,16.292,31.917,15.625,13.125,7.5,2.067,-1.8
2011-01-12,51.0,36.708,24.0,12.958,14.417,1.458,2.913,6.3,1.271,-2.0
2011-01-13,65.0,42.333,17.0,15.875,22.333,6.458,3.875,12.7,3.367,-5.2
2011-01-14,60.0,41.25,24.0,9.542,10.625,1.083,5.5,6.5,2.783,-0.8
2011-01-15,62.0,44.042,29.0,6.875,7.125,0.25,6.292,7.7,3.412,-0.4
2011-01-16,54.0,41.708,29.0,16.875,24.833,7.958,14.125,5.9,3.162,1.5
2011-01-17,61.0,39.667,22.0,18.13,23.261,5.13,9.0,8.5,3.642,0.1
2011-01-18,65.0,47.25,28.0,25.833,39.083,13.25,18.875,8.0,1.962,-2.9
2011-01-19,84.0,55.292,33.0,19.958,28.333,8.375,17.792,9.9,4.225,-2.0
2011-01-20,94.0,91.043,87.0,25.826,36.217,10.391,21.0,2.4,1.517,0.0
2011-01-21,91.0,87.583,79.0,17.208,21.5,4.292,10.667,4.4,2.958,1.6
2011-01-22,92.0,79.75,62.0,14.083,17.167,3.083,9.542,10.1,5.796,3.1
2011-01-23,78.0,54.583,32.0,10.75,12.208,1.458,4.708,10.7,5.95,2.0
2011-01-24,81.0,49.042,25.0,14.708,22.375,7.667,6.333,6.4,1.933,-1.0
2011-01-25,80.0,49.125,20.0,20.818,32.318,11.5,9.792,8.2,2.2,-2.8
2011-01-26,73.0,47.708,32.0,14.417,18.125,3.708,5.208,3.5,0.596,-2.8
2011-01-27,78.0,56.333,31.0,21.208,33.667,12.458,8.042,5.0,-0.421,-6.4
2011-01-28,79.0,47.458,29.0,10.208,14.125,3.917,6.958,3.7,0.288,-3.7
