date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2011-03-21,6.333,9.667,3.333,9.812,7.708
2011-03-22,17.583,29.125,11.542,15.833,22.667
2011-03-23,21.833,30.542,8.708,17.083,8.042
2011-03-24,14.083,18.5,4.417,9.188,7.333
2011-03-25,5.375,8.333,2.958,9.917,9.042
2011-03-26,8.913,13.0,4.087,10.167,11.208
2011-03-27,14.583,20.083,5.5,15.52,18.125
2011-03-28,20.565,33.957,13.391,22.5,25.833
2011-03-29,15.542,20.792,5.25,15.438,14.667
2011-03-30,19.95,28.3,8.35,16.834,21.583
2011-03-31,10.417,11.208,0.792,12.855,12.958
2011-04-01,23.542,29.792,6.25,15.438,32.75
2011-04-02,20.083,26.0,5.917,21.104,10.917
2011-04-03,9.417,12.0,2.583,10.104,4.917
2011-04-04,13.0,16.364,3.364,7.229,4.917
2011-04-05,15.625,18.625,3.0,11.625,5.667
2011-04-06,21.304,27.696,6.391,18.883,8.125
2011-04-07,15.125,18.0,2.875,16.166,6.875
2011-04-08,8.542,9.667,1.125,15.646,3.458
2011-04-09,10.708,13.333,2.625,19.958,2.417
2011-04-10,9.652,11.0,1.348,23.666,6.833
2011-04-11,18.545,22.273,3.727,24.417,8.958
2011-04-12,10.875,12.5,1.625,19.354,5.625
2011-04-13,23.208,27.583,4.375,23.812,9.0
2011-04-14,24.125,30.75,6.625,25.604,10.333
2011-04-15,19.167,22.417,3.25,23.479,7.25
2011-04-16,14.583,18.792,4.208,29.396,7.625
2011-04-17,7.652,9.174,1.522,15.105,4.667
2011-04-18,10.091,12.5,2.409,16.708,3.833
2011-04-19,12.333,14.292,1.958,8.5,3.125
2011-04-20,9.048,10.905,1.857,6.834,3.792
2011-04-21,16.25,21.042,4.792,13.646,5.917
2011-04-22,14.375,16.875,2.5,15.104,3.333
2011-04-23,6.375,7.583,1.208,15.645,1.792
2011-04-24,10.304,12.174,1.87,12.542,3.625
2011-04-25,16.636,21.182,4.545,14.25,1.667
2011-04-26,15.708,20.292,4.583,22.375,2.708
2011-04-27,4.75,6.125,1.375,36.916,1.5
2011-04-28,13.273,14.5,1.227,13.084,1.583
2011-04-29,11.667,12.667,1.0,12.229,1.917
2011-04-30,11.292,12.458,1.167,18.271,1.75
2011-05-01,5.0,5.087,0.087,17.104,0.167
2011-05-02,10.909,12.864,1.955,81.979,5.708
2011-05-03,13.917,15.458,1.542,110.458,8.042
2011-05-04,13.708,16.25,2.542,51.875,13.25
2011-05-05,10.375,11.208,0.833,27.0,16.208
2011-05-06,8.792,9.583,0.792,37.75,6.708
2011-05-07,6.667,7.333,0.667,23.833,15.625
2011-05-08,11.913,14.043,2.13,35.625,23.542
2011-05-09,12.182,13.045,0.864,41.391,22.625
2011-05-10,14.333,19.083,4.75,50.875,7.042
2011-05-11,14.708,16.792,2.083,7.938,2.917
2011-05-12,14.25,17.083,2.833,10.73,2.667
2011-05-13,10.542,12.417,1.875,45.312,9.417
2011-05-14,12.5,15.708,3.208,30.625,16.583
2011-05-15,10.5,11.958,1.458,25.208,21.958
2011-05-16,9.455,10.455,1.0,25.729,8.583
2011-05-17,14.292,16.042,1.75,24.438,9.458
2011-05-18,16.042,19.125,3.083,19.375,12.875
2011-05-19,13.417,14.667,1.25,26.208,20.042
2011-05-20,14.417,16.5,2.083,31.334,16.583
2011-05-21,12.217,14.13,1.913,23.292,15.958
2011-05-22,6.583,7.625,1.042,10.938,4.792
2011-05-23,17.9,23.4,5.5,11.312,2.375
2011-05-24,,,,7.312,4.917
2011-05-25,,,,13.979,10.792
2011-05-26,,,,12.688,4.75
2011-05-27,,,,13.5,2.042
2011-05-28,,,,23.896,0.292
2011-05-29,,,,19.27,0.0
2011-05-30,,,,14.902,5.042
2011-05-31,3.286,3.571,0.286,8.396,7.542
2011-06-01,9.583,10.333,0.75,18.771,3.333
2011-06-02,11.708,12.292,0.583,10.354,0.583
2011-06-03,18.917,28.583,9.667,25.438,5.333
2011-06-04,15.7,21.2,5.5,34.521,7.708
2011-06-05,,,,32.792,11.5
2011-06-06,,,,22.136,9.375
2011-06-07,13.478,14.739,1.261,23.146,4.333
2011-06-08,10.727,11.727,1.0,19.938,7.625
2011-06-09,,,,16.562,24.208
2011-06-10,,,,22.771,11.625
2011-06-11,,,,16.354,4.5
2011-06-12,,,,21.458,10.542
2011-06-13,,,,12.854,10.375
2011-06-14,,,,13.166,10.125
2011-06-15,,,,13.208,12.75
2011-06-16,,,,17.125,5.167
2011-06-17,,,,12.729,5.125
2011-06-18,,,,14.02,3.083
2011-06-19,,,,24.562,3.667
2011-06-20,,,,13.042,1.375
2011-06-21,8.588,9.941,1.353,12.771,5.333
2011-06-22,15.174,28.913,13.739,25.204,15.833
2011-06-23,8.667,19.208,10.542,24.084,14.458
2011-06-24,7.0,14.864,7.864,17.938,14.708
2011-06-25,,,,19.792,18.708
2011-06-26,,,,12.834,5.833
2011-06-27,3.333,5.333,2.0,17.292,8.125
2011-06-28,7.208,10.292,3.083,18.146,15.333
2011-06-29,10.2,10.8,0.6,16.834,23.25
2011-06-30,15.467,18.133,2.667,26.584,26.958
2011-07-01,10.542,14.25,3.708,16.958,28.5
2011-07-02,8.125,11.167,3.042,14.875,13.792
2011-07-03,8.417,10.917,2.5,26.729,18.625
2011-07-04,7.35,7.75,0.4,28.854,15.667
2011-07-05,11.571,11.571,0.0,16.708,11.042
2011-07-06,12.167,12.75,0.583,18.938,7.708
2011-07-07,9.048,11.667,2.619,13.485,2.25
2011-07-08,6.357,7.286,0.929,16.896,2.583
2011-07-09,6.25,6.25,0.0,19.584,8.958
2011-07-10,4.636,4.636,0.0,12.562,4.792
2011-07-11,4.818,8.5,3.682,9.708,5.667
2011-07-12,6.167,13.917,7.75,10.334,6.125
2011-07-13,6.583,14.5,7.917,11.416,11.083
2011-07-14,7.417,16.5,9.083,10.396,13.958
2011-07-15,8.0,16.875,8.875,15.042,11.833
2011-07-16,5.917,15.042,9.125,13.334,7.708
2011-07-17,5.625,14.792,9.167,13.771,5.5
2011-07-18,4.059,5.647,1.588,15.083,1.792
2011-07-19,3.333,8.833,5.5,17.0,0.125
2011-07-20,6.417,11.583,5.167,10.521,0.083
2011-07-21,7.292,11.292,4.0,13.667,4.0
2011-07-22,6.529,7.0,0.471,15.167,6.542
2011-07-23,12.083,12.875,0.792,21.542,16.875
2011-07-24,6.0,6.667,0.667,23.834,5.75
2011-07-25,7.5,7.909,0.409,13.208,6.042
2011-07-26,8.292,9.625,1.333,12.271,6.792
2011-07-27,7.667,10.167,2.5,13.0,8.208
2011-07-28,8.25,13.167,4.917,15.645,15.375
2011-07-29,8.727,12.864,4.136,14.042,27.583
2011-07-30,6.125,6.542,0.417,16.625,24.792
2011-07-31,3.636,3.773,0.136,12.25,7.333
2011-08-01,,,,14.958,3.458
2011-08-02,,,,19.958,1.833
2011-08-03,4.231,7.077,2.846,16.5,16.208
2011-08-04,6.227,12.773,6.545,14.51,9.5
2011-08-05,3.75,9.75,6.0,10.084,4.125
2011-08-06,2.917,5.458,2.542,14.75,9.583
2011-08-07,6.208,9.042,2.833,16.105,10.208
2011-08-08,8.217,11.13,2.913,21.354,9.083
2011-08-09,12.042,16.167,4.125,28.0,21.625
2011-08-10,10.292,13.5,3.208,33.104,20.5
2011-08-11,8.375,12.583,4.208,17.208,8.0
2011-08-12,11.042,14.458,3.417,22.375,12.375
2011-08-13,6.125,8.833,2.708,19.542,8.333
2011-08-14,2.958,4.708,1.75,29.396,10.083
2011-08-15,6.0,8.435,2.435,25.958,15.667
2011-08-16,8.208,11.167,2.958,22.25,11.0
2011-08-17,7.167,11.75,4.583,26.938,8.208
2011-08-18,6.917,14.542,7.625,25.666,12.917
2011-08-19,7.522,9.826,2.304,15.848,10.333
2011-08-20,9.833,12.375,2.542,11.208,1.292
2011-08-21,8.5,10.208,1.708,13.542,0.0
2011-08-22,8.13,10.043,1.913,14.375,9.375
2011-08-23,4.792,8.542,3.75,20.875,6.083
2011-08-24,5.542,12.625,7.083,12.666,3.375
2011-08-25,4.083,9.208,5.125,9.52,4.042
2011-08-26,6.542,12.5,5.958,14.479,11.25
2011-08-27,3.208,6.792,3.583,13.708,4.625
2011-08-28,4.417,5.833,1.417,19.396,11.167
2011-08-29,7.682,10.636,2.955,20.166,14.125
2011-08-30,8.708,10.917,2.208,23.521,22.875
2011-08-31,10.833,17.542,6.708,13.5,11.708
2011-09-01,5.833,15.625,9.792,12.125,5.875
2011-09-02,1.708,7.042,5.333,17.604,2.958
2011-09-03,0.25,1.167,0.917,30.666,1.75
2011-09-04,0.958,1.583,0.625,16.792,1.25
2011-09-05,11.0,15.136,4.136,10.604,11.375
2011-09-06,10.042,13.333,3.292,10.375,25.542
2011-09-07,14.833,19.875,5.042,14.833,15.667
2011-09-08,11.458,15.583,4.125,17.458,8.708
2011-09-09,10.125,13.375,3.25,19.812,14.375
2011-09-10,5.875,9.542,3.667,18.02,10.375
2011-09-11,3.417,6.0,2.583,10.23,10.417
2011-09-12,5.87,12.043,6.174,13.074,12.875
2011-09-13,7.875,15.583,7.708,15.385,16.667
2011-09-14,10.458,17.958,7.5,25.875,13.625
2011-09-15,7.917,17.75,9.833,18.25,8.833
2011-09-16,6.792,16.542,9.75,15.042,5.125
2011-09-17,1.667,3.167,1.5,22.292,1.417
2011-09-18,3.083,5.042,1.958,15.0,6.333
2011-09-19,8.217,15.826,7.609,22.042,11.833
2011-09-20,7.792,18.458,10.667,20.792,2.792
2011-09-21,3.583,6.583,3.0,17.167,0.667
2011-09-22,7.391,10.217,2.826,8.054,6.417
2011-09-23,8.083,12.0,3.917,8.875,11.958
2011-09-24,12.042,16.25,4.208,13.417,9.208
2011-09-25,10.042,12.875,2.833,15.688,2.708
2011-09-26,16.0,22.043,6.043,18.771,6.292
2011-09-27,13.542,28.917,15.375,20.062,12.417
2011-09-28,13.565,20.043,6.478,19.896,13.958
2011-09-29,11.333,13.667,2.333,21.334,16.292
2011-09-30,17.708,21.667,3.958,23.25,16.25
2011-10-01,7.958,11.333,3.375,10.271,16.625
2011-10-02,8.75,12.5,3.75,10.979,10.958
2011-10-03,8.739,13.391,4.652,7.438,10.833
2011-10-04,10.958,14.833,3.875,10.792,7.625
2011-10-05,23.458,32.458,9.0,17.771,2.667
2011-10-06,12.391,17.304,4.913,12.36,9.75
2011-10-07,10.375,13.5,3.125,25.834,21.292
2011-10-08,11.167,14.417,3.25,26.73,6.917
2011-10-09,9.292,13.167,3.875,41.938,11.167
2011-10-10,13.826,18.174,4.348,31.812,16.458
2011-10-11,21.833,30.958,9.125,39.812,19.125
2011-10-12,16.542,27.25,10.708,38.084,16.542
2011-10-13,30.458,56.125,25.667,44.27,18.625
2011-10-14,14.875,42.25,27.375,39.292,8.958
2011-10-15,8.167,9.917,1.75,18.146,3.375
2011-10-16,5.208,6.375,1.167,20.438,18.333
2011-10-17,12.522,19.087,6.565,19.812,19.833
2011-10-18,12.75,16.583,3.833,14.271,11.167
2011-10-19,15.5,22.167,6.667,16.416,8.542
2011-10-20,17.524,27.095,9.571,33.596,18.375
2011-10-21,21.25,32.042,10.792,40.146,12.417
2011-10-22,9.458,14.5,5.042,24.438,1.875
2011-10-23,4.083,5.458,1.375,16.334,6.125
2011-10-24,11.043,17.913,6.87,9.75,9.333
2011-10-25,12.375,27.292,14.917,11.958,17.0
2011-10-26,6.583,10.708,4.125,7.188,5.417
2011-10-27,12.458,16.708,4.25,15.5,9.875
2011-10-28,18.167,28.125,9.958,21.542,10.625
2011-10-29,16.875,28.292,11.417,22.021,14.375
2011-10-30,15.583,20.458,4.875,28.834,5.583
2011-10-31,12.045,18.091,6.045,10.354,13.083
2011-11-01,13.375,24.042,10.667,11.458,12.667
2011-11-02,16.542,35.042,18.5,20.229,15.583
2011-11-03,17.542,35.25,17.708,33.166,18.667
2011-11-04,13.957,29.783,15.826,30.08,14.25
2011-11-05,22.292,33.333,11.042,43.125,6.417
2011-11-06,9.375,14.542,5.167,20.536,4.208
2011-11-07,6.87,10.826,3.957,6.31,9.917
2011-11-08,8.708,13.25,4.542,8.604,9.542
2011-11-09,12.833,22.458,9.625,10.17,6.542
2011-11-10,18.833,29.792,10.958,8.125,5.625
2011-11-11,20.792,35.25,14.458,10.704,2.5
2011-11-12,12.167,23.583,11.417,11.479,8.042
2011-11-13,7.25,14.083,6.833,13.625,11.042
2011-11-14,15.913,22.565,6.652,26.416,23.083
2011-11-15,8.917,12.542,3.625,10.312,11.333
2011-11-16,9.444,12.889,3.444,8.263,8.167
2011-11-17,18.217,24.348,6.13,13.23,17.042
2011-11-18,28.913,82.087,53.174,30.875,16.708
2011-11-19,19.833,44.125,24.292,32.625,2.0
2011-11-20,8.542,11.708,3.167,11.416,9.167
2011-11-21,9.304,13.522,4.217,6.604,11.125
2011-11-22,14.25,24.708,10.458,11.0,9.792
2011-11-23,18.792,45.875,27.083,21.625,6.542
2011-11-24,9.167,24.375,15.208,13.605,9.917
2011-11-25,11.542,17.167,5.625,6.792,14.25
2011-11-26,14.958,26.417,11.458,11.042,7.875
2011-11-27,15.958,30.25,14.292,22.5,7.958
2011-11-28,27.043,101.043,74.0,34.75,7.917
2011-11-29,28.875,94.5,65.625,44.0,15.375
2011-11-30,21.478,53.826,32.348,31.625,18.875
2011-12-01,14.958,22.208,7.25,6.979,8.708
2011-12-02,17.583,35.875,18.292,10.875,6.167
2011-12-03,15.208,33.0,17.792,12.73,2.917
2011-12-04,5.833,10.125,4.292,4.77,10.375
2011-12-05,11.545,18.273,6.727,9.475,11.375
2011-12-06,19.917,39.917,20.0,15.354,12.875
2011-12-07,19.087,48.783,29.696,17.26,14.958
2011-12-08,13.667,52.25,38.583,19.02,6.625
2011-12-09,7.542,20.917,13.375,8.708,5.417
2011-12-10,14.125,21.25,7.125,12.062,3.583
2011-12-11,6.75,10.583,3.833,11.625,3.542
2011-12-12,13.087,31.087,18.0,15.958,4.958
2011-12-13,15.125,31.417,16.292,12.312,3.958
2011-12-14,19.542,43.167,23.625,15.27,7.708
2011-12-15,18.667,46.167,27.5,20.208,9.292
2011-12-16,8.583,12.208,3.625,8.458,5.583
2011-12-17,11.125,15.708,4.583,5.916,5.292
2011-12-18,11.5,20.208,8.708,9.75,2.833
2011-12-19,13.652,21.565,7.913,9.688,1.875
2011-12-20,15.292,25.25,9.958,8.75,2.958
2011-12-21,22.208,50.542,28.333,16.042,4.708
2011-12-22,20.75,50.167,29.417,25.688,7.958
2011-12-23,7.542,11.292,3.75,5.25,1.833
2011-12-24,13.75,23.0,9.25,8.521,3.375
2011-12-25,6.333,10.083,3.75,5.75,0.75
2011-12-26,8.591,11.955,3.364,5.229,1.458
2011-12-27,15.792,30.792,15.0,8.833,4.0
2011-12-28,18.5,27.208,8.708,8.27,3.667
2011-12-29,17.792,35.583,17.792,17.062,6.875
2011-12-30,5.375,8.583,3.208,6.854,2.125
2011-12-31,8.958,12.417,3.458,9.645,2.625
2012-01-01,9.958,11.583,1.625,9.625,0.292
2012-01-02,8.458,10.583,2.125,14.938,0.458
2012-01-03,5.417,5.75,0.333,5.542,0.792
2012-01-04,7.292,8.333,1.042,3.604,0.208
2012-01-05,16.25,19.792,3.542,6.812,0.667
2012-01-06,16.667,23.208,6.542,10.812,0.458
2012-01-07,22.667,29.19,6.524,9.784,0.333
2012-01-08,21.417,42.25,20.833,15.917,0.583
2012-01-09,19.292,32.208,12.917,17.792,0.792
2012-01-10,12.708,14.042,1.333,12.583,1.0
2012-01-11,15.375,17.792,2.417,11.167,0.625
2012-01-12,31.083,52.75,21.667,28.75,0.958
2012-01-13,24.333,35.083,10.75,38.083,0.75
2012-01-14,15.682,17.136,1.455,22.917,0.375
2012-01-15,9.0,10.0,1.0,13.625,1.292
2012-01-16,28.0,47.917,19.917,20.792,1.417
2012-01-17,18.417,34.083,15.667,22.542,0.75
2012-01-18,9.5,10.667,1.167,7.917,0.625
2012-01-19,17.75,22.042,4.292,18.458,0.875
2012-01-20,7.625,8.083,0.458,26.208,1.125
2012-01-21,37.19,61.714,24.524,35.25,1.208
2012-01-22,25.958,35.333,9.375,23.667,0.792
2012-01-23,20.917,24.167,3.25,17.417,0.75
2012-01-24,19.375,31.917,12.542,16.363,0.75
2012-01-25,8.583,9.0,0.417,12.916,0.75
2012-01-26,6.042,6.333,0.292,5.875,0.125
2012-01-27,10.417,11.417,1.0,7.417,0.458
2012-01-28,14.909,16.318,1.409,7.52,0.625
2012-01-29,17.375,20.0,2.625,9.895,0.917
2012-01-30,15.167,17.167,2.0,22.938,1.917
2012-01-31,26.583,39.75,13.167,20.438,1.375
2012-02-01,35.583,64.458,28.875,35.812,1.417
2012-02-02,24.167,37.25,13.083,34.854,0.833
2012-02-03,8.208,8.667,0.458,10.312,0.75
2012-02-04,28.905,39.238,10.333,14.987,0.833
2012-02-05,14.833,16.125,1.292,13.584,3.708
2012-02-06,22.708,27.667,4.958,13.604,1.25
2012-02-07,17.042,30.292,13.25,12.104,2.042
2012-02-08,7.958,8.875,0.917,4.02,3.417
2012-02-09,10.0,11.0,1.0,7.334,1.583
2012-02-10,10.833,12.333,1.5,13.25,2.583
2012-02-11,9.409,10.0,0.591,14.542,3.667
2012-02-12,20.458,24.417,3.958,17.188,1.792
2012-02-13,16.208,17.875,1.667,12.958,2.75
2012-02-14,25.333,33.5,8.167,9.208,2.208
2012-02-15,24.833,33.458,8.625,10.916,1.792
2012-02-16,6.167,6.792,0.625,5.729,1.708
2012-02-17,11.417,12.792,1.375,7.0,1.583
2012-02-18,31.545,45.182,13.636,13.166,0.75
2012-02-19,11.542,12.708,1.167,9.688,3.292
2012-02-20,17.696,21.261,3.565,7.5,1.875
2012-02-21,13.708,15.75,2.042,8.771,4.417
2012-02-22,14.333,16.5,2.167,13.646,2.333
2012-02-23,12.0,13.0,1.0,12.292,2.792
2012-02-24,7.0,7.458,0.458,8.125,1.25
2012-02-25,10.636,12.0,1.364,5.5,0.542
2012-02-26,23.292,27.458,4.167,17.479,2.042
2012-02-27,22.208,26.875,4.667,24.0,2.208
2012-02-28,20.5,23.167,2.667,17.042,3.958
2012-02-29,,,,,
2012-03-01,29.0,49.583,20.583,22.584,0.75
2012-03-02,6.75,7.125,0.375,16.52,1.875
2012-03-03,6.5,6.917,0.417,7.979,2.042
2012-03-04,14.0,16.238,2.238,8.483,1.458
2012-03-05,13.333,14.458,1.125,19.875,4.042
2012-03-06,24.5,36.667,12.167,23.542,4.0
2012-03-07,25.667,32.333,6.667,36.042,2.667
2012-03-08,21.5,27.25,5.75,33.854,2.417
2012-03-09,16.417,18.125,1.708,45.312,4.042
2012-03-10,14.667,16.0,1.333,25.812,1.875
2012-03-11,10.227,11.318,1.091,7.75,1.667
2012-03-12,27.542,37.458,9.917,13.792,2.083
2012-03-13,22.87,33.739,10.87,24.118,1.792
2012-03-14,9.125,9.75,0.625,9.666,2.304
2012-03-15,19.417,24.0,4.583,15.688,1.833
2012-03-16,17.042,23.792,6.75,25.5,2.417
2012-03-17,9.667,10.167,0.5,30.396,2.417
2012-03-18,5.182,5.455,0.273,57.396,1.042
2012-03-19,14.333,15.583,1.25,29.979,1.375
2012-03-20,28.708,37.125,8.417,34.312,2.667
2012-03-21,7.375,8.083,0.708,6.375,1.25
2012-03-22,23.174,29.261,6.087,15.667,3.083
2012-03-23,8.458,8.792,0.333,15.625,2.083
2012-03-24,13.583,15.75,2.167,25.146,3.625
2012-03-25,10.0,10.5,0.5,16.729,2.0
2012-03-26,8.958,9.5,0.542,10.396,1.333
2012-03-27,30.792,43.417,12.625,26.521,2.542
2012-03-28,23.25,27.25,4.0,22.979,0.958
2012-03-29,14.125,23.25,9.125,22.042,1.792
2012-03-30,8.917,9.208,0.292,14.208,1.833
2012-03-31,16.833,19.958,3.125,24.292,2.042
2012-04-01,11.458,12.708,1.25,11.208,1.417
2012-04-02,19.5,22.292,2.792,15.916,2.208
2012-04-03,10.522,10.739,0.217,20.038,0.75
2012-04-04,15.909,18.0,2.091,10.854,1.125
2012-04-05,24.292,32.5,8.208,21.084,2.167
2012-04-06,14.5,15.708,1.208,13.77,1.375
2012-04-07,12.167,13.458,1.292,11.0,0.75
2012-04-08,11.667,12.042,0.375,12.166,1.542
2012-04-09,22.227,28.136,5.909,24.958,2.042
2012-04-10,20.958,26.167,5.208,31.312,1.583
2012-04-11,19.375,21.708,2.333,23.854,0.458
2012-04-12,13.792,16.167,2.375,13.729,1.792
2012-04-13,21.75,25.417,3.667,19.396,1.958
2012-04-14,14.083,17.375,3.292,15.104,1.0
2012-04-15,7.625,8.792,1.167,12.438,1.208
2012-04-16,10.682,11.136,0.455,17.646,1.583
2012-04-17,19.5,27.667,8.167,25.666,2.458
2012-04-18,16.348,18.739,2.391,23.334,2.333
2012-04-19,12.125,13.208,1.083,21.604,1.542
2012-04-20,11.958,12.917,0.958,19.833,0.625
2012-04-21,6.792,7.208,0.417,11.979,0.417
2012-04-22,3.333,3.333,0.0,8.812,0.208
2012-04-23,21.364,26.955,5.591,12.625,0.792
2012-04-24,16.75,18.792,2.042,51.916,3.708
2012-04-25,11.292,14.667,3.375,48.896,1.667
2012-04-26,5.542,5.625,0.083,26.062,0.625
2012-04-27,8.25,8.667,0.417,7.479,1.167
2012-04-28,9.125,11.083,1.958,15.646,1.875
2012-04-29,4.458,4.667,0.208,21.917,0.958
2012-04-30,5.682,6.227,0.545,14.875,0.875
2012-05-01,4.043,4.261,0.217,9.988,0.083
2012-05-02,6.458,6.792,0.333,5.688,0.292
2012-05-03,10.083,12.125,2.042,7.834,1.375
2012-05-04,7.125,7.833,0.708,4.438,1.208
2012-05-05,7.167,7.583,0.417,11.604,2.083
2012-05-06,6.458,6.5,0.042,24.604,1.875
2012-05-07,10.545,13.091,2.545,17.896,1.458
2012-05-08,9.87,12.261,2.391,34.042,2.125
2012-05-09,,,,57.084,1.542
2012-05-10,,,,25.625,1.0
2012-05-11,,,,5.833,1.917
2012-05-12,,,,6.25,1.75
2012-05-13,,,,10.979,0.875
2012-05-14,4.1,4.1,0.0,13.416,1.0
2012-05-15,12.636,13.364,0.727,9.417,0.167
2012-05-16,13.583,14.167,0.583,25.625,3.167
2012-05-17,19.667,22.583,2.917,38.917,3.333
2012-05-18,10.75,10.917,0.167,20.771,1.583
2012-05-19,12.0,12.833,0.833,20.042,1.792
2012-05-20,5.958,6.25,0.292,16.5,1.75
2012-05-21,10.524,11.81,1.286,19.104,1.292
2012-05-22,19.167,21.125,1.958,30.854,2.625
2012-05-23,14.458,17.958,3.5,17.062,1.167
2012-05-24,17.417,23.083,5.667,21.229,2.167
2012-05-25,23.125,24.667,1.542,36.438,2.792
2012-05-26,9.125,9.708,0.583,18.208,1.167
2012-05-27,6.25,6.667,0.417,18.646,1.792
2012-05-28,10.545,11.682,1.136,16.355,1.667
2012-05-29,15.25,17.542,2.292,25.812,1.333
2012-05-30,12.0,12.875,0.875,17.896,1.667
2012-05-31,8.417,9.542,1.125,21.104,0.875
2012-06-01,11.261,12.261,1.0,19.699,1.25
2012-06-02,6.792,7.0,0.208,19.375,1.25
2012-06-03,4.5,4.625,0.125,14.312,2.375
2012-06-04,10.273,11.727,1.455,14.792,1.375
2012-06-05,13.458,15.167,1.708,11.105,0.75
2012-06-06,13.792,15.417,1.625,13.48,1.5
2012-06-07,9.75,10.542,0.792,15.771,1.208
2012-06-08,9.917,11.375,1.458,19.479,1.208
2012-06-09,11.083,12.25,1.167,12.688,0.542
