date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,100.0,88.333,68.0,12.125,16.875,4.75,32.458,7.5,3.092,-1.6
2011-01-02,100.0,75.667,38.0,7.917,11.958,4.042,22.042,10.1,4.546,-0.1
2011-01-03,86.0,62.667,32.0,10.958,14.5,3.542,18.75,9.5,3.417,-1.1
2011-01-04,97.0,67.083,39.0,10.542,16.292,5.75,20.458,9.3,3.925,-1.4
2011-01-05,90.0,56.958,33.0,9.652,14.348,4.696,20.875,8.1,2.796,-2.7
2011-01-06,100.0,74.458,36.0,23.042,49.75,26.708,27.458,8.5,1.879,-3.9
2011-01-07,92.0,63.25,34.0,15.417,25.833,10.417,17.958,8.0,2.642,-2.7
2011-01-08,100.0,74.25,34.0,14.917,24.083,9.167,22.833,7.6,1.067,-4.8
2011-01-09,100.0,77.417,51.0,16.333,22.417,6.083,26.208,10.0,4.317,0.6
2011-01-10,100.0,71.5,34.0,17.136,26.318,9.182,22.818,9.0,4.979,-1.1
2011-01-11,100.0,77.417,47.0,10.875,17.75,6.875,15.25,9.4,4.121,-0.6
2011-01-12,96.0,60.458,27.0,22.087,50.174,28.087,22.708,5.4,-0.025,-5.4
2011-01-13,100.0,69.583,35.0,26.458,53.292,26.833,24.75,10.4,2.675,-4.0
2011-01-14,93.0,62.542,31.0,17.333,36.083,18.75,21.542,7.7,1.758,-3.4
2011-01-15,80.0,62.25,39.0,10.0,12.875,2.875,22.083,6.3,2.275,-1.5
2011-01-16,73.0,61.583,50.0,9.458,13.333,3.875,17.167,5.4,3.592,1.0
2011-01-17,86.0,67.292,54.0,11.792,17.208,5.417,21.708,6.2,3.683,0.2
2011-01-18,97.0,72.667,44.0,22.542,37.167,14.625,23.583,9.0,3.2,-3.1
2011-01-19,100.0,76.667,63.0,11.565,22.391,10.826,26.708,9.3,5.292,-1.6
2011-01-20,99.0,86.125,66.0,2.75,3.875,1.125,19.208,7.4,5.912,5.0
2011-01-21,100.0,95.333,85.0,3.708,4.958,1.25,16.208,7.9,5.921,3.3
2011-01-22,100.0,98.125,88.0,6.417,7.833,1.417,15.542,8.3,5.879,2.2
2011-01-23,100.0,91.958,62.0,13.292,25.292,12.0,22.875,9.0,3.825,0.7
2011-01-24,98.0,65.875,38.0,13.333,24.792,11.458,17.5,5.2,1.908,-1.0
2011-01-25,100.0,76.333,34.0,18.375,28.917,10.542,20.917,8.1,2.767,-1.1
2011-01-26,97.0,57.083,31.0,10.238,13.571,3.333,18.227,5.2,1.296,-1.4
2011-01-27,99.0,68.375,41.0,19.083,33.167,14.083,17.917,6.1,0.583,-4.1
2011-01-28,76.0,53.667,31.0,7.5,10.167,2.667,22.125,5.3,1.05,-1.9
2011-01-29,71.0,53.125,36.0,4.333,5.625,1.292,17.292,5.3,1.067,-2.3
2011-01-30,96.0,62.708,32.0,15.792,29.417,13.625,16.792,5.1,0.546,-3.0
2011-01-31,95.0,60.208,32.0,20.458,35.458,15.0,19.75,8.3,1.488,-4.5
2011-02-01,100.0,61.917,42.0,11.917,15.208,3.292,18.542,11.8,4.458,-2.4
2011-02-02,60.0,42.708,27.0,5.783,7.957,2.174,16.417,4.6,1.383,-1.8
2011-02-03,94.0,61.833,26.0,20.875,36.667,15.792,22.875,6.6,0.142,-4.7
2011-02-04,100.0,63.375,26.0,25.458,46.125,20.667,27.292,10.0,2.892,-3.7
2011-02-05,100.0,76.333,57.0,9.333,11.542,2.208,17.833,8.1,4.6,-0.7
2011-02-06,100.0,98.25,83.0,19.958,30.125,10.167,32.333,6.9,4.604,0.6
2011-02-07,100.0,94.833,77.0,20.5,31.375,10.875,29.708,10.4,7.838,4.1
2011-02-08,99.0,63.708,38.0,14.0,18.167,4.167,16.708,8.2,5.521,2.5
2011-02-09,64.0,45.167,25.0,10.174,14.522,4.348,16.208,7.2,3.212,0.1
2011-02-10,91.0,66.5,33.0,18.087,28.609,10.522,22.435,8.6,3.525,-1.6
2011-02-11,100.0,66.167,33.0,12.375,16.5,4.125,18.417,7.3,3.629,-0.9
2011-02-12,95.0,55.375,25.0,8.0,10.542,2.542,18.042,8.5,3.221,-1.5
2011-02-13,97.0,75.292,55.0,17.75,23.833,6.083,20.792,8.6,4.129,-2.2
2011-02-14,100.0,96.833,87.0,8.917,11.125,2.208,19.125,7.6,6.129,4.6
2011-02-15,100.0,81.625,47.0,19.625,31.458,11.833,37.042,7.9,5.492,3.0
2011-02-16,100.0,72.708,44.0,13.304,16.522,3.217,20.292,3.3,1.842,0.2
2011-02-17,100.0,85.667,53.0,12.125,17.792,5.667,17.625,5.6,1.925,-0.3
2011-02-18,99.0,59.917,30.0,9.75,17.875,8.125,18.458,4.7,0.525,-3.4
2011-02-19,90.0,57.0,24.0,12.375,17.583,5.208,18.583,6.5,0.654,-4.7
