date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2012-07-05,92.0,78.542,51.0,19.958,29.938,9.979,22.75,48.979,29.0,23.975,20.9,198.958,3.208,11.958,210.917
2012-07-06,96.0,82.333,51.0,18.297,28.388,10.092,21.583,47.521,29.0,23.538,21.2,201.917,3.333,10.917,212.833
2012-07-07,96.0,91.417,86.0,11.208,16.188,4.98,7.542,17.584,22.3,20.325,18.9,195.0,2.75,7.958,202.958
2012-07-08,94.0,78.333,60.0,8.792,14.667,5.875,7.417,11.417,25.7,21.396,18.4,190.375,2.208,7.083,197.458
2012-07-09,93.0,77.0,49.0,19.168,41.638,22.47,18.292,31.021,27.5,22.271,18.4,194.042,3.083,10.292,204.333
2012-07-10,93.0,70.833,43.0,18.932,36.727,17.796,19.955,34.114,30.0,24.692,18.5,200.524,3.391,13.095,213.619
2012-07-11,91.0,71.917,48.0,22.5,47.0,24.5,22.5,38.604,29.2,24.992,21.2,200.333,3.333,13.667,214.0
2012-07-12,95.0,88.833,74.0,13.066,46.782,33.717,8.375,20.854,25.8,23.95,22.7,183.333,2.043,10.917,194.25
2012-07-13,95.0,81.917,59.0,17.04,38.292,21.252,14.583,35.057,29.0,25.254,21.9,192.591,2.739,18.455,211.045
2012-07-14,95.0,80.083,61.0,14.0,24.458,10.458,19.292,33.625,30.0,25.912,22.1,195.833,3.708,17.958,213.792
2012-07-15,95.0,81.583,53.0,10.979,18.5,7.52,23.125,44.958,31.2,26.033,22.6,190.0,3.174,14.174,204.174
2012-07-16,93.0,75.958,49.0,12.875,26.938,14.062,12.292,23.021,32.3,27.158,23.5,191.625,2.75,17.542,209.167
2012-07-17,94.0,81.208,47.0,15.062,43.708,28.646,17.292,30.188,33.9,26.125,23.0,205.87,2.5,28.391,234.261
2012-07-18,95.0,82.333,67.0,19.875,46.748,26.872,19.875,33.542,29.0,25.508,23.5,199.174,2.739,15.348,214.522
2012-07-19,93.0,75.333,51.0,16.654,38.276,21.622,18.458,27.604,31.0,24.321,17.3,193.708,2.542,11.75,205.458
2012-07-20,93.0,86.125,80.0,16.042,44.104,28.062,11.208,19.521,18.5,17.429,16.4,186.417,2.417,8.917,195.333
2012-07-21,93.0,80.875,64.0,10.521,23.708,13.188,6.25,14.542,20.2,17.758,15.5,188.875,2.208,10.792,199.667
2012-07-22,95.0,89.792,80.0,10.729,20.916,10.188,12.667,22.188,20.8,18.442,16.7,190.0,2.625,9.625,199.625
2012-07-23,96.0,80.083,55.0,14.208,31.23,17.021,17.875,25.146,27.4,22.388,18.6,191.0,2.792,10.417,201.417
2012-07-24,94.0,76.75,54.0,15.084,38.292,23.208,23.125,32.812,29.1,24.808,19.9,201.125,3.167,13.75,214.875
2012-07-25,95.0,73.458,47.0,18.21,46.127,27.916,29.333,45.646,31.2,26.488,21.9,207.87,3.391,15.957,223.826
2012-07-26,90.0,65.667,35.0,19.37,34.63,15.26,33.682,46.769,33.8,28.017,22.9,197.909,3.167,13.045,210.955
2012-07-27,90.0,63.792,37.0,20.375,31.854,11.479,41.083,60.375,34.7,29.096,23.2,200.875,3.75,11.708,212.583
2012-07-28,94.0,72.667,39.0,17.208,27.584,10.375,37.875,57.324,34.5,28.029,23.0,200.167,3.5,12.417,212.583
2012-07-29,94.0,74.708,48.0,10.479,14.0,3.52,23.333,33.646,32.6,27.204,22.9,197.292,2.958,10.792,208.083
2012-07-30,90.0,69.75,52.0,19.166,43.396,24.229,22.167,31.354,32.3,28.196,24.8,195.0,3.333,16.375,211.375
2012-07-31,92.0,70.458,33.0,18.021,42.521,24.5,17.5,26.166,32.6,27.312,23.7,187.667,3.375,31.167,218.833
2012-08-01,93.0,70.25,47.0,22.372,52.262,29.89,16.708,26.458,31.8,27.454,23.3,196.783,2.739,14.826,211.609
2012-08-02,94.0,68.625,41.0,17.882,41.711,23.829,16.25,25.5,33.6,28.154,23.7,192.042,2.5,15.75,207.792
2012-08-03,88.0,67.333,41.0,12.945,24.038,11.092,16.0,23.335,32.5,27.608,24.6,190.826,2.174,12.0,202.826
2012-08-04,92.0,69.417,41.0,9.188,25.479,16.292,6.667,15.438,31.6,27.079,22.9,186.958,1.792,10.208,197.167
2012-08-05,91.0,69.167,41.0,9.084,16.458,7.375,14.0,24.25,32.6,28.154,24.4,192.583,2.208,10.458,203.042
2012-08-06,92.0,77.917,60.0,13.438,35.125,21.688,14.125,24.166,28.8,25.817,23.3,198.792,2.75,14.25,213.042
2012-08-07,90.0,66.542,38.0,17.25,37.292,20.042,13.208,23.562,31.5,26.067,21.6,195.25,2.25,11.875,207.125
2012-08-08,81.0,61.958,41.0,14.476,26.546,12.07,7.5,15.458,27.5,23.742,19.8,191.696,2.174,12.217,203.913
2012-08-09,79.0,64.167,44.0,13.436,25.225,11.789,8.917,16.729,27.8,23.9,20.3,191.083,2.167,8.333,199.417
2012-08-10,92.0,71.875,48.0,19.02,31.438,12.416,20.542,31.438,29.6,24.65,19.6,199.542,2.75,11.125,210.667
2012-08-11,94.0,79.87,50.0,12.252,17.255,5.004,25.217,38.534,30.8,25.209,22.4,196.25,3.0,11.083,207.333
2012-08-12,95.0,85.292,61.0,8.438,11.416,2.979,16.75,25.188,29.3,24.954,22.1,196.042,2.583,9.625,205.667
2012-08-13,96.0,80.875,55.0,9.584,17.208,7.625,15.875,27.417,31.1,26.708,23.4,199.0,2.583,12.25,211.25
2012-08-14,94.0,79.875,58.0,7.125,14.25,7.125,10.958,17.979,29.6,26.404,24.5,201.333,2.417,11.458,212.792
2012-08-15,92.0,77.417,58.0,7.678,10.582,2.905,16.833,27.98,30.1,26.542,23.1,196.13,2.478,8.957,205.087
2012-08-16,94.0,76.292,52.0,8.987,17.046,8.058,14.792,23.125,32.4,27.638,24.2,193.583,2.292,10.333,203.917
2012-08-17,94.0,73.167,45.0,10.666,25.458,14.792,15.333,23.25,33.6,27.392,24.6,192.333,1.917,9.375,201.708
2012-08-18,96.0,89.333,75.0,10.822,26.864,16.042,13.875,24.377,27.5,24.654,23.1,197.933,2.261,10.2,208.133
2012-08-19,96.0,77.25,44.0,10.958,16.584,5.625,11.292,18.584,31.3,26.283,22.9,,2.208,,
2012-08-20,94.0,68.417,30.0,13.73,29.562,15.833,7.583,16.458,32.1,26.65,22.5,186.917,2.0,12.667,199.583
2012-08-21,95.0,69.625,38.0,20.0,43.958,23.958,17.958,27.812,33.0,26.854,21.3,196.208,2.458,14.75,210.958
2012-08-22,91.0,69.375,47.0,18.739,42.067,23.328,16.958,24.75,32.5,27.521,23.4,193.696,2.391,17.391,211.087
2012-08-23,89.0,69.625,47.0,13.866,30.808,16.942,16.583,22.271,33.0,27.492,23.6,188.333,2.25,12.833,201.167
2012-08-24,93.0,71.25,39.0,15.417,33.166,17.75,16.5,24.479,32.6,26.908,21.9,190.042,3.208,14.458,204.5
2012-08-25,92.0,67.792,35.0,12.25,26.125,13.875,14.458,19.542,32.9,27.071,21.7,190.458,2.417,13.417,203.875
2012-08-26,93.0,69.333,36.0,8.0,14.77,6.771,13.167,18.792,33.0,27.242,23.7,187.125,2.125,11.25,198.375
2012-08-27,92.0,68.542,34.0,14.25,31.375,17.125,13.458,20.958,32.9,27.154,21.6,189.667,2.25,13.292,202.958
2012-08-28,91.0,70.458,46.0,14.992,33.022,18.03,17.609,23.81,31.5,26.679,22.8,199.909,2.375,13.182,213.091
2012-08-29,90.0,71.917,49.0,17.468,37.131,19.664,25.042,31.583,31.0,25.896,20.8,194.652,2.957,14.174,208.826
2012-08-30,89.0,68.333,42.0,16.619,29.51,12.892,25.208,36.708,33.5,27.692,23.1,191.917,2.792,12.542,204.458
2012-08-31,90.0,69.792,41.0,13.917,26.354,12.438,20.083,29.854,32.5,27.425,24.0,183.292,2.208,10.25,193.542
2012-09-01,91.0,71.792,47.0,6.042,11.208,5.167,7.5,11.812,29.0,25.567,22.9,183.875,1.75,8.542,192.417
2012-09-02,95.0,82.917,59.0,6.834,10.584,3.75,6.25,9.48,28.4,23.833,21.1,182.083,1.542,7.667,189.75
2012-09-03,95.0,82.625,56.0,12.542,25.25,12.708,6.958,12.916,28.5,23.242,20.6,186.833,2.167,9.208,196.042
2012-09-04,95.0,84.25,51.0,15.73,39.875,24.146,12.542,18.416,29.9,23.688,20.9,185.417,2.292,10.792,196.208
2012-09-05,94.0,71.667,41.0,15.75,38.446,22.696,13.625,19.916,31.3,25.55,20.2,189.913,2.478,11.13,201.043
2012-09-06,94.0,83.625,46.0,15.328,37.547,22.22,15.565,25.486,29.3,23.242,20.0,191.5,2.75,13.208,204.708
2012-09-07,95.0,69.458,37.0,14.646,33.75,19.104,7.292,13.792,30.3,23.892,17.6,187.583,2.167,9.542,197.125
2012-09-08,92.0,76.417,49.0,14.562,32.542,17.98,20.792,29.875,30.2,24.7,20.1,189.042,2.583,10.75,199.792
2012-09-09,95.0,75.0,47.0,7.854,12.645,4.792,14.833,19.834,30.4,25.817,22.7,190.542,2.167,9.625,200.167
2012-09-10,94.0,70.25,42.0,14.797,39.808,25.012,16.136,22.188,31.1,25.975,21.5,189.045,2.652,11.455,200.5
2012-09-11,92.0,68.5,39.0,14.833,38.896,24.062,15.667,20.646,31.6,26.067,21.8,186.292,2.375,16.042,202.333
2012-09-12,93.0,74.208,49.0,16.201,33.427,17.226,16.25,22.479,29.4,24.012,20.6,185.217,2.174,10.0,195.217
2012-09-13,91.0,69.25,38.0,15.198,28.312,13.115,16.333,24.229,31.4,25.071,18.8,184.375,2.083,9.75,194.125
2012-09-14,93.0,73.417,46.0,19.208,32.188,12.979,25.583,36.0,30.2,25.162,20.7,187.25,2.708,12.125,199.375
2012-09-15,93.0,78.25,43.0,11.104,31.458,20.354,14.542,23.146,30.9,25.088,21.7,184.0,2.792,12.167,196.167
2012-09-16,96.0,83.083,57.0,6.896,12.354,5.458,12.667,21.875,29.0,24.958,21.5,182.667,2.333,10.125,192.792
2012-09-17,95.0,78.625,51.0,8.875,20.542,11.666,10.542,20.584,29.6,25.7,22.9,182.792,2.25,11.375,194.167
2012-09-18,93.0,78.875,54.0,13.146,39.208,26.062,4.75,19.354,29.4,25.496,23.2,181.667,2.167,11.667,193.333
2012-09-19,95.0,88.792,75.0,15.873,41.832,25.959,12.857,17.25,26.7,24.692,23.4,181.87,2.478,13.565,195.435
2012-09-20,95.0,84.625,51.0,12.708,21.91,9.201,12.792,15.104,28.5,23.058,20.2,186.125,2.333,10.917,197.042
2012-09-21,95.0,86.542,72.0,15.417,23.562,8.146,10.375,19.354,23.7,20.617,18.9,189.833,2.625,10.125,199.958
2012-09-22,94.0,77.833,48.0,10.688,15.458,4.77,10.25,15.542,24.4,20.554,17.6,188.167,2.333,10.0,198.167
2012-09-23,94.0,88.708,76.0,7.834,11.021,3.188,6.833,12.917,19.2,18.258,16.7,188.375,1.958,7.708,196.083
2012-09-24,94.0,81.75,53.0,15.542,27.292,11.75,4.875,8.666,24.6,18.975,16.4,184.917,2.083,8.875,193.792
2012-09-25,94.0,77.5,56.0,12.77,24.083,11.312,6.542,11.188,21.8,18.775,15.9,188.167,2.292,9.792,197.958
2012-09-26,94.0,63.25,25.0,12.216,23.619,11.403,9.217,11.804,24.8,19.421,14.1,188.087,2.087,9.304,197.391
2012-09-27,89.0,68.208,51.0,13.277,26.052,12.774,11.0,10.916,21.9,17.612,12.7,188.75,2.0,8.667,197.417
2012-09-28,75.0,64.625,57.0,8.688,14.084,5.396,7.167,4.834,23.9,21.075,17.9,184.083,1.833,7.75,191.833
2012-09-29,93.0,75.417,51.0,11.584,23.062,11.479,11.875,13.0,27.8,22.933,18.5,183.208,2.292,15.25,198.458
2012-09-30,94.0,77.75,44.0,8.354,12.834,4.48,19.25,25.0,27.8,23.362,20.2,182.833,2.25,8.458,191.292
2012-10-01,96.0,72.917,39.0,12.334,23.188,10.855,11.042,12.0,29.4,23.258,19.4,183.208,2.167,9.5,192.708
2012-10-02,91.0,74.917,58.0,11.396,17.396,6.0,10.292,8.75,23.7,20.325,18.8,185.542,2.208,7.917,193.458
2012-10-03,80.0,70.958,66.0,9.24,14.384,5.144,10.083,9.125,20.9,19.317,17.6,185.696,2.043,6.87,192.565
2012-10-04,82.0,62.458,40.0,9.81,20.581,10.771,7.917,7.229,26.1,20.733,17.0,185.625,1.958,7.792,193.417
2012-10-05,92.0,67.583,42.0,16.771,43.542,26.771,10.583,15.5,25.5,20.371,15.3,188.833,2.417,10.667,199.5
2012-10-06,92.0,75.75,54.0,12.312,18.688,6.375,13.458,16.062,24.7,20.175,17.1,187.0,2.333,9.25,196.25
2012-10-07,94.0,79.375,54.0,7.166,10.062,2.896,9.333,12.083,21.0,16.85,11.9,186.583,2.292,9.083,195.667
2012-10-08,94.0,64.167,31.0,7.854,12.458,4.604,5.208,10.458,22.3,16.033,9.6,190.375,2.125,8.042,198.417
2012-10-09,90.0,64.0,35.0,13.875,25.021,11.146,8.042,10.834,21.5,15.825,10.6,189.708,2.208,8.042,197.75
2012-10-10,81.0,62.042,42.0,15.512,25.691,10.178,8.818,12.688,20.6,16.396,12.2,187.318,2.043,8.0,195.318
2012-10-11,93.0,70.667,39.0,13.264,24.329,11.064,8.292,11.708,24.9,18.596,15.0,185.217,1.958,5.783,191.0
2012-10-12,94.0,53.0,29.0,15.271,30.792,15.521,6.0,8.812,21.4,16.85,11.7,186.792,2.333,5.833,192.625
2012-10-13,69.0,48.0,28.0,15.854,27.021,11.166,11.917,13.312,21.9,15.846,10.4,188.0,2.792,6.417,194.417
2012-10-14,85.0,64.583,35.0,12.021,18.334,6.312,16.333,19.0,20.7,14.696,8.0,190.75,3.0,7.208,197.958
2012-10-15,92.0,66.917,33.0,16.771,36.834,20.062,18.0,20.875,24.3,16.2,10.7,190.125,2.833,8.083,198.208
2012-10-16,92.0,64.875,24.0,19.542,48.73,29.188,11.542,17.042,21.6,13.538,7.5,191.583,2.583,7.417,199.0
2012-10-17,96.0,81.458,48.0,22.518,57.25,34.732,14.958,21.188,20.5,13.7,6.5,190.625,3.348,10.0,200.625
2012-10-18,96.0,90.208,74.0,18.292,49.483,31.19,12.417,12.938,17.3,15.217,11.1,192.609,3.125,10.174,202.783
2012-10-19,92.0,52.417,26.0,11.875,21.438,9.562,3.708,6.896,18.8,13.617,7.7,188.042,2.083,4.583,192.625
2012-10-20,93.0,67.708,35.0,19.334,42.146,22.812,12.75,16.854,19.0,12.8,5.1,191.375,3.333,9.333,200.708
2012-10-21,94.0,63.917,28.0,13.042,25.917,12.875,20.042,21.021,23.9,15.017,8.3,192.625,3.542,9.083,201.708
2012-10-22,94.0,75.458,55.0,24.416,58.75,34.333,31.333,35.542,20.9,14.554,8.4,192.333,3.792,9.875,202.208
2012-10-23,96.0,89.583,76.0,20.0,52.454,32.455,19.957,28.796,18.2,14.462,11.3,191.455,3.409,11.182,202.636
2012-10-24,82.0,53.167,29.0,17.406,46.096,28.69,4.167,8.938,17.0,12.175,7.0,188.292,2.739,6.75,195.042
2012-10-25,92.0,72.0,46.0,20.792,65.552,44.76,9.542,23.708,18.3,12.092,7.2,189.217,3.208,11.435,200.652
2012-10-26,94.0,72.042,36.0,17.854,50.958,33.104,17.458,22.75,20.9,13.821,7.2,189.625,3.583,9.458,199.083
2012-10-27,86.0,65.708,36.0,14.646,23.812,9.166,12.958,20.104,18.6,13.875,9.2,189.792,3.125,7.625,197.417
2012-10-28,96.0,91.792,86.0,12.938,23.062,10.125,9.417,14.271,14.5,12.65,8.9,189.792,2.75,7.458,197.25
2012-10-29,97.0,64.458,29.0,16.625,34.77,18.146,6.0,10.792,19.9,14.467,6.9,188.875,2.875,7.292,196.167
2012-10-30,92.0,71.583,37.0,21.229,65.354,44.125,6.5,13.438,16.1,9.796,4.8,188.958,3.5,13.208,202.167
2012-10-31,95.0,82.083,56.0,14.589,53.082,38.494,8.708,13.438,13.5,8.654,4.7,190.25,2.696,8.292,198.542
2012-11-01,95.0,80.333,52.0,19.786,69.183,49.396,8.833,15.354,16.1,9.317,4.1,190.348,3.333,10.696,201.043
2012-11-02,84.0,50.833,30.0,17.812,40.416,22.604,-0.75,6.146,14.4,10.262,4.5,188.75,2.292,6.708,195.458
2012-11-03,91.0,61.958,39.0,12.708,28.02,15.312,2.917,7.896,13.5,8.475,2.7,189.208,2.25,7.0,196.208
2012-11-04,87.0,60.625,32.0,13.104,25.125,12.021,5.083,11.562,17.0,9.6,3.2,190.417,2.667,8.208,198.625
2012-11-05,94.0,77.292,51.0,19.958,58.396,38.438,12.625,18.521,14.9,9.833,3.7,190.917,2.875,10.125,201.042
2012-11-06,97.0,96.292,94.0,25.25,54.25,29.0,7.667,13.021,14.7,13.254,11.3,192.333,2.833,10.667,203.0
2012-11-07,97.0,81.5,58.0,18.97,40.1,21.13,7.0,13.354,17.3,11.612,5.9,188.714,3.591,9.952,198.667
2012-11-08,95.0,61.75,32.0,22.108,50.474,28.365,3.25,8.604,17.3,11.438,4.5,185.417,2.917,8.083,193.5
2012-11-09,83.0,52.917,27.0,19.71,49.022,29.312,7.542,14.542,17.7,12.046,6.4,186.826,2.375,6.696,193.522
2012-11-10,83.0,54.458,33.0,11.458,20.042,8.584,1.0,6.292,17.2,12.125,7.1,186.542,1.708,4.792,191.333
2012-11-11,95.0,82.583,61.0,11.292,24.042,12.75,5.083,11.146,13.2,10.65,7.5,189.667,2.333,7.042,196.708
2012-11-12,97.0,88.208,66.0,18.021,42.396,24.375,3.25,8.77,17.1,13.083,8.2,185.625,2.458,8.125,193.75
2012-11-13,95.0,82.083,56.0,20.646,74.416,53.771,14.917,23.479,15.7,10.021,5.6,190.375,3.583,12.792,203.167
2012-11-14,90.0,55.625,36.0,17.792,40.479,22.688,3.833,9.708,13.5,9.288,5.0,188.583,2.542,7.542,196.125
2012-11-15,63.0,46.833,32.0,19.332,48.128,28.796,1.75,6.542,12.4,8.558,4.8,189.875,3.174,7.292,197.167
2012-11-16,91.0,60.042,35.0,23.882,71.057,47.174,3.667,8.979,13.6,8.312,3.0,189.478,3.208,10.087,199.565
2012-11-17,96.0,90.292,73.0,20.208,62.479,42.271,20.25,29.583,9.7,6.571,2.9,196.667,4.708,16.542,213.208
2012-11-18,82.0,46.042,30.0,7.188,10.792,3.604,1.542,5.771,12.2,9.167,3.6,187.625,2.625,4.5,192.125
2012-11-19,95.0,75.167,53.0,22.021,60.688,38.667,13.625,21.646,6.4,3.538,-0.3,190.417,3.458,12.875,203.292
2012-11-20,96.0,60.292,27.0,16.105,55.125,39.021,3.792,11.229,14.9,7.838,1.2,189.292,2.958,9.25,198.542
2012-11-21,78.0,48.042,28.0,16.688,45.729,29.042,3.167,7.896,10.5,6.412,1.6,188.25,2.625,7.042,195.292
2012-11-22,93.0,69.583,42.0,20.462,61.408,40.946,11.458,17.938,13.4,6.633,2.4,190.583,3.826,12.583,203.167
2012-11-23,96.0,79.417,51.0,17.018,51.148,34.13,19.958,27.458,12.1,7.308,3.2,192.609,4.042,13.522,206.13
2012-11-24,80.0,50.25,39.0,13.458,28.104,14.645,0.75,7.271,11.3,7.996,5.6,188.208,2.5,10.625,198.833
2012-11-25,84.0,63.25,34.0,16.146,38.021,21.875,4.708,9.021,9.9,4.508,-0.3,188.792,3.0,8.125,196.917
2012-11-26,96.0,87.75,67.0,22.354,61.062,38.708,9.333,19.292,7.4,5.317,3.1,191.875,3.875,12.125,204.0
2012-11-27,75.0,48.5,33.0,15.479,33.619,18.14,-2.217,4.97,9.0,6.188,0.2,187.273,2.125,5.045,192.318
2012-11-28,94.0,74.417,49.0,22.792,80.75,57.958,8.167,13.271,6.9,2.429,-2.0,190.25,3.125,9.75,200.0
2012-11-29,96.0,74.333,47.0,18.966,67.106,48.142,6.875,14.375,13.7,5.821,-0.7,189.917,3.522,11.583,201.5
2012-11-30,94.0,76.25,65.0,19.423,41.982,22.559,14.75,23.812,8.0,6.304,4.0,194.87,3.875,12.609,207.478
2012-12-01,94.0,69.583,43.0,12.834,25.833,13.0,0.5,7.479,5.0,2.908,0.5,189.208,2.75,6.25,195.458
2012-12-02,96.0,60.917,41.0,13.596,25.138,11.542,2.083,6.166,5.1,2.104,-0.8,189.208,2.375,6.042,195.25
2012-12-03,96.0,80.875,54.0,18.438,42.188,23.75,8.292,13.375,8.4,4.512,0.9,191.458,2.667,8.083,199.542
2012-12-04,97.0,73.333,38.0,19.468,65.547,46.08,3.125,9.688,10.9,7.142,4.3,192.375,3.083,9.75,202.125
2012-12-05,86.0,64.125,32.0,26.646,76.5,49.854,-0.208,8.75,11.0,4.875,0.1,189.583,3.292,12.625,202.208
2012-12-06,95.0,56.708,27.0,19.348,61.782,42.434,-0.375,9.146,11.9,5.525,0.4,189.833,3.435,9.792,199.625
2012-12-07,80.0,53.333,23.0,25.521,85.312,59.792,-2.042,7.334,10.5,3.667,-1.2,189.826,3.458,10.783,200.609
2012-12-08,86.0,56.875,26.0,19.622,46.593,26.971,-0.083,9.521,8.9,3.717,-0.4,189.958,3.292,9.583,199.542
2012-12-09,83.0,59.417,29.0,15.166,31.562,16.396,3.375,8.542,6.2,0.596,-3.7,191.042,3.333,8.0,199.042
2012-12-10,95.0,78.375,51.0,17.83,40.618,22.788,-0.136,5.75,2.5,-0.254,-1.9,189.682,2.826,6.045,195.727
2012-12-11,93.0,68.125,34.0,26.416,86.104,59.688,0.667,6.438,7.9,1.054,-3.6,190.292,3.417,9.792,200.083
2012-12-12,83.0,65.0,32.0,29.0,94.334,65.333,2.875,8.584,7.5,1.496,-2.6,190.333,3.458,10.083,200.417
2012-12-13,93.0,65.25,27.0,25.34,89.122,63.782,7.5,10.98,8.3,1.708,-2.5,190.958,3.348,10.042,201.0
2012-12-14,83.0,64.792,33.0,31.576,99.544,67.968,12.667,16.167,7.9,1.158,-4.4,190.87,3.875,12.652,203.522
2012-12-15,97.0,82.458,58.0,22.248,58.959,36.711,14.522,24.688,9.1,4.854,1.2,190.792,4.042,13.917,204.708
2012-12-16,95.0,55.708,23.0,10.729,27.542,16.812,-1.458,6.792,14.4,8.342,1.5,187.542,2.917,6.708,194.25
2012-12-17,97.0,85.708,72.0,27.833,81.458,53.625,23.583,31.125,6.3,3.779,0.0,193.083,5.125,14.25,207.333
2012-12-18,97.0,66.25,36.0,17.812,65.708,47.896,5.083,16.666,11.3,6.883,3.8,192.5,3.833,11.917,204.417
2012-12-19,70.0,40.208,26.0,16.438,35.396,18.958,-0.667,4.104,5.1,2.071,-2.1,186.833,2.292,4.708,191.542
2012-12-20,84.0,61.542,28.0,26.373,91.329,64.956,4.292,8.604,6.2,0.583,-3.8,189.458,3.522,10.417,199.875
2012-12-21,79.0,63.292,39.0,29.269,79.633,50.364,7.667,10.792,5.9,1.696,-2.1,190.174,3.5,10.913,201.087
2012-12-22,95.0,73.083,42.0,18.958,46.27,27.312,12.792,17.375,10.2,4.725,1.4,190.458,3.292,10.5,200.958
2012-12-23,81.0,52.333,36.0,11.896,19.125,7.229,8.333,12.042,6.2,3.821,0.5,188.875,3.333,7.375,196.25
2012-12-24,87.0,49.542,27.0,11.895,25.333,13.438,2.292,6.438,3.8,0.638,-3.4,189.417,2.333,5.417,194.833
2012-12-25,79.0,63.75,39.0,30.192,97.524,67.334,12.364,16.261,5.5,-0.825,-5.9,192.875,3.917,11.625,204.5
2012-12-26,54.0,38.125,27.0,12.337,23.878,11.541,0.583,4.854,3.5,0.229,-2.4,190.208,2.167,4.917,195.125
2012-12-27,62.0,45.5,26.0,27.449,76.799,49.35,6.458,9.938,3.8,-1.067,-5.1,191.667,3.478,9.083,200.75
2012-12-28,97.0,70.917,45.0,28.604,94.292,65.688,21.917,23.188,6.0,0.575,-5.1,191.783,4.333,13.522,205.304
2012-12-29,96.0,87.2,73.0,13.764,21.336,7.572,10.5,13.184,4.7,2.98,1.2,189.5,2.75,6.75,196.25
2012-12-30,97.0,94.625,84.0,11.896,18.27,6.375,10.792,17.062,7.6,5.225,3.7,192.625,3.417,7.917,200.542
2012-12-31,97.0,54.083,24.0,8.0,10.833,2.834,0.875,5.188,9.5,5.262,-1.0,190.083,3.333,6.542,196.625
2013-01-01,99.0,67.333,37.0,9.579,15.412,5.834,9.458,14.396,10.5,2.925,-2.8,196.125,3.458,7.708,203.833
2013-01-02,80.0,48.458,28.0,6.64,9.958,3.318,2.75,5.792,6.9,2.808,-1.4,193.792,2.565,5.708,199.5
2013-01-03,75.0,54.917,27.0,13.542,22.188,8.646,6.417,10.104,6.5,0.596,-4.0,190.913,3.125,7.13,198.043
2013-01-04,79.0,49.167,27.0,10.188,16.625,6.438,4.25,8.792,10.5,3.317,-2.3,189.833,2.833,5.625,195.458
2013-01-05,72.0,42.708,29.0,8.542,17.812,9.27,1.917,4.438,5.1,1.612,-3.6,188.667,2.25,4.583,193.25
2013-01-06,75.0,50.167,27.0,21.98,59.584,37.604,2.708,7.25,5.7,0.046,-5.1,190.208,2.792,6.292,196.5
2013-01-07,72.0,50.5,26.0,32.854,103.334,70.479,6.792,11.708,5.7,0.104,-5.1,190.833,3.583,10.167,201.0
2013-01-08,92.0,66.292,34.0,29.26,93.534,64.274,14.875,20.292,8.9,2.529,-4.0,191.75,3.542,12.833,204.583
2013-01-09,90.0,55.75,35.0,15.577,29.994,14.418,1.2,6.27,7.2,3.375,-1.0,187.167,3.0,5.958,193.125
2013-01-10,73.0,45.333,27.0,22.28,56.936,34.655,3.6,6.747,2.4,-0.879,-3.8,189.19,2.864,7.905,197.095
2013-01-11,81.0,60.708,32.0,21.208,63.271,42.062,4.875,11.229,4.7,-0.858,-5.2,192.333,3.208,8.792,201.125
2013-01-12,82.0,62.292,33.0,17.75,34.958,17.208,9.125,15.958,7.0,0.246,-5.2,193.208,3.625,9.083,202.292
2013-01-13,78.0,41.417,22.0,12.895,26.625,13.73,2.583,9.104,3.6,0.567,-1.8,190.875,2.333,5.542,196.417
2013-01-14,68.0,46.0,27.0,26.875,75.521,48.646,5.333,11.166,4.6,-0.625,-4.4,191.75,3.0,8.167,199.917
2013-01-15,69.0,55.542,31.0,29.962,91.266,61.304,7.083,15.292,3.7,-1.404,-4.6,194.417,3.083,12.833,207.25
2013-01-16,69.0,50.375,30.0,33.742,110.948,77.204,7.0,17.188,5.7,0.367,-3.9,193.875,3.957,14.125,208.0
2013-01-17,78.0,52.917,24.0,23.146,75.792,52.646,7.708,15.584,6.3,0.429,-4.2,192.261,3.375,9.087,201.348
2013-01-18,76.0,56.75,30.0,25.521,67.208,41.688,10.583,19.292,5.6,-0.442,-5.5,192.958,3.792,9.75,202.708
2013-01-19,69.0,38.917,25.0,10.792,21.458,10.666,2.333,8.625,2.5,0.788,-2.4,190.083,2.333,5.667,195.75
2013-01-20,71.0,52.875,27.0,29.75,91.562,61.812,6.875,16.292,5.3,-0.825,-5.2,191.833,3.75,11.208,203.042
2013-01-21,76.0,51.125,28.0,24.521,63.646,39.125,9.833,20.812,7.7,2.062,-4.1,191.625,3.792,9.875,201.5
2013-01-22,72.0,53.625,35.0,27.619,71.04,43.421,15.083,28.084,4.2,0.746,-3.4,193.583,4.417,11.583,205.167
2013-01-23,72.0,48.75,22.0,27.068,87.78,60.712,5.333,14.25,7.1,0.958,-4.1,191.417,3.217,9.125,200.542
2013-01-24,83.0,61.875,39.0,33.154,108.521,75.366,15.625,26.5,8.8,1.608,-4.2,193.609,4.042,13.957,207.565
2013-01-25,83.0,65.75,37.0,28.312,82.854,54.542,27.125,40.792,9.2,2.408,-3.1,196.0,4.833,15.958,211.958
2013-01-26,82.0,48.958,26.0,14.416,30.979,16.562,13.583,25.229,11.9,3.454,-0.5,193.542,3.5,10.292,203.833
