date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-04-17,190.0,4.609,,,,,,20.625,194.609,
2011-04-18,189.043,6.609,,,,,,24.292,195.652,
2011-04-19,189.304,6.087,,,,,,15.167,195.391,
2011-04-20,189.714,5.857,,,,,,13.136,195.571,
2011-04-21,188.957,9.043,,,,,,21.583,198.0,
2011-04-22,187.739,14.435,,,,,,19.583,202.174,
2011-04-23,185.696,54.913,,,,,,29.875,240.609,
2011-04-24,188.348,7.304,,,,,,19.708,195.652,
2011-04-25,188.739,12.087,,,,,,27.042,200.826,
2011-04-26,191.783,44.783,,,,,,32.25,236.565,
2011-04-27,190.957,31.391,,,,,,62.75,222.348,
2011-04-28,187.652,35.565,,,,,,27.042,223.217,
2011-04-29,189.435,10.261,,,,,,17.875,199.696,
2011-04-30,190.864,25.864,,,,,,34.958,216.727,
2011-05-01,189.435,65.391,,,,,,54.833,254.826,
2011-05-02,189.783,4.522,,,,,,33.625,194.304,
2011-05-03,188.174,8.261,,,,,,23.042,196.435,
2011-05-04,187.739,6.957,,,,,,32.917,194.696,
2011-05-05,188.565,3.87,,,,,,24.625,192.435,
2011-05-06,187.261,4.391,4.091,4.182,0.091,,,18.208,191.652,
2011-05-07,183.826,68.217,4.5,4.625,0.125,,,37.042,252.043,
2011-05-08,187.318,25.727,3.375,3.375,0.0,,,35.75,213.045,
2011-05-09,188.522,12.913,5.042,5.042,0.0,,,22.792,201.435,
2011-05-10,189.565,5.609,4.375,4.542,0.167,,,24.375,195.174,
2011-05-11,189.476,18.238,9.955,10.0,0.045,,,34.227,207.714,
2011-05-12,186.696,11.565,5.958,6.042,0.083,,,21.542,198.261,
2011-05-13,187.304,5.478,3.542,3.708,0.167,,,91.375,192.783,
2011-05-14,187.783,4.826,2.958,2.958,0.0,,,73.208,192.609,
2011-05-15,188.609,6.261,3.125,3.125,0.0,,,49.875,194.87,
2011-05-16,187.565,11.087,5.333,5.625,0.292,,,45.958,198.652,
2011-05-17,190.0,17.261,9.417,9.958,0.542,,,54.75,207.261,
2011-05-18,188.273,11.364,6.667,6.75,0.083,,,24.375,199.636,
2011-05-19,191.783,12.522,12.708,13.25,0.542,,,54.292,204.304,
2011-05-20,191.826,49.391,19.208,19.458,0.25,,,67.625,241.217,
2011-05-21,188.565,45.0,13.208,13.5,0.292,,,65.708,233.565,
2011-05-22,187.304,5.913,7.167,7.167,0.0,,,35.875,193.217,
2011-05-23,186.565,11.565,6.583,6.792,0.208,,,21.542,198.13,
2011-05-24,186.174,19.652,4.542,4.542,0.0,,,27.792,205.826,
2011-05-25,187.609,17.652,7.667,8.125,0.458,,,36.208,205.261,
2011-05-26,188.19,6.714,5.478,5.696,0.217,,,25.227,194.905,
2011-05-27,185.13,20.739,4.583,4.792,0.208,,,33.792,205.87,
2011-05-28,185.0,13.348,5.833,5.875,0.042,,,33.375,198.348,
2011-05-29,186.043,5.087,5.167,5.333,0.167,,,21.125,191.13,
2011-05-30,185.435,3.391,2.875,2.875,0.0,,,15.833,188.826,
2011-05-31,186.913,4.739,3.083,3.5,0.417,,,37.333,191.652,
2011-06-01,186.609,5.652,3.833,4.042,0.208,,,50.792,192.261,
2011-06-02,187.913,8.87,10.833,12.0,1.167,,,55.542,196.783,
2011-06-03,188.696,19.043,13.167,15.25,2.083,,,43.833,207.739,
2011-06-04,188.0,12.0,7.042,7.208,0.167,,,49.167,200.0,
2011-06-05,190.783,14.043,7.667,7.708,0.042,,,84.417,204.826,
2011-06-06,191.478,9.478,7.833,7.875,0.042,,,55.167,200.957,
2011-06-07,190.522,13.13,9.958,10.708,0.75,,,59.583,203.652,
2011-06-08,186.043,8.217,6.083,6.25,0.167,,,50.75,194.261,
2011-06-09,184.25,6.6,5.0,5.182,0.182,,,35.0,190.85,
2011-06-10,187.174,9.826,6.375,6.708,0.333,,,50.875,197.0,
2011-06-11,188.87,6.783,5.0,5.042,0.042,,,45.792,195.652,
2011-06-12,190.217,9.261,6.542,6.583,0.042,,,43.833,199.478,
2011-06-13,189.304,6.565,4.75,4.833,0.083,,,43.583,195.87,
2011-06-14,187.348,6.739,4.792,4.958,0.167,,,26.167,194.087,
2011-06-15,186.826,5.478,4.667,4.917,0.25,,,18.667,192.304,
2011-06-16,190.391,5.696,4.25,4.375,0.125,,,25.583,196.087,
2011-06-17,184.043,7.304,4.167,4.333,0.167,,,29.375,191.348,
2011-06-18,184.261,8.826,7.542,7.667,0.125,,,32.542,193.087,
2011-06-19,193.391,15.826,6.625,7.0,0.375,,,37.458,209.217,
2011-06-20,194.478,18.304,8.542,9.125,0.583,,,42.583,212.783,
2011-06-21,196.609,16.609,11.875,12.625,0.75,,,59.417,213.217,
2011-06-22,193.952,13.381,9.5,10.091,0.591,,,48.636,207.333,
2011-06-23,183.571,12.238,13.455,15.0,1.545,,,39.091,195.81,
2011-06-24,183.957,7.826,6.167,7.375,1.208,,,28.0,191.783,
2011-06-25,189.0,7.043,3.917,4.167,0.25,,,23.208,196.043,
2011-06-26,185.174,5.348,2.875,2.917,0.042,,,19.958,190.522,
2011-06-27,185.13,10.0,9.417,10.083,0.667,,,21.5,195.13,
2011-06-28,195.391,15.565,13.292,17.417,4.125,,,35.542,210.957,
2011-06-29,188.696,14.0,8.667,9.083,0.417,,,45.333,202.696,
2011-06-30,186.565,19.478,10.792,13.542,2.75,,,37.833,206.043,
2011-07-01,181.13,9.739,7.042,8.5,1.458,,,27.125,190.87,
2011-07-02,181.261,15.783,7.833,9.042,1.208,,,40.958,197.043,
2011-07-03,178.348,8.565,3.792,4.042,0.25,,,30.917,186.913,
2011-07-04,184.217,13.217,10.083,11.292,1.208,,,49.042,197.435,
2011-07-05,192.609,20.348,13.958,14.917,0.958,,,35.958,212.957,
2011-07-06,191.048,10.238,6.227,6.409,0.182,,,33.364,201.286,
2011-07-07,189.091,7.818,5.87,6.043,0.174,,,50.957,196.909,
2011-07-08,190.304,15.87,12.958,15.042,2.083,,,65.0,206.174,
2011-07-09,187.0,37.913,13.042,13.875,0.833,,,54.833,224.913,
2011-07-10,187.217,24.696,8.292,8.833,0.542,,,51.417,211.913,
2011-07-11,186.565,11.478,6.167,6.583,0.417,,,41.75,198.043,
2011-07-12,181.826,8.826,6.875,7.417,0.542,,,50.792,190.652,
2011-07-13,186.435,19.304,9.583,10.708,1.125,,,48.542,205.739,
2011-07-14,187.522,28.87,11.875,12.208,0.333,,,53.167,216.391,
2011-07-15,186.435,25.435,10.542,11.167,0.625,,,49.667,211.87,
2011-07-16,183.043,11.826,7.042,7.208,0.167,,,45.292,194.87,
2011-07-17,189.261,32.957,9.667,9.917,0.25,,,57.917,222.217,
2011-07-18,184.565,22.478,6.208,6.458,0.25,,,46.708,207.043,
2011-07-19,176.957,9.043,4.708,5.333,0.625,,,40.708,186.0,
2011-07-20,179.957,3.826,4.375,5.292,0.917,,,32.458,183.783,
2011-07-21,183.783,3.696,3.333,4.125,0.792,,,29.708,187.478,
2011-07-22,185.211,5.842,4.333,4.857,0.524,,,24.0,191.053,
2011-07-23,186.0,4.304,5.042,5.292,0.25,,,19.083,190.304,
2011-07-24,184.826,5.957,4.125,4.208,0.083,,,27.083,190.783,
2011-07-25,181.13,11.348,8.917,10.042,1.125,,,37.292,192.478,
2011-07-26,187.435,21.304,13.792,15.083,1.292,,,53.083,208.739,
2011-07-27,189.5,17.0,14.833,16.333,1.5,,,64.375,206.5,
2011-07-28,186.739,12.13,11.25,11.708,0.458,,,43.083,198.87,
2011-07-29,185.522,12.348,9.875,10.958,1.083,,,41.958,197.87,
2011-07-30,183.435,7.826,6.083,6.25,0.167,,,30.958,191.261,
2011-07-31,187.304,5.87,3.292,3.333,0.042,,,33.25,193.174,
2011-08-01,184.348,6.13,5.75,6.417,0.667,,,30.333,190.478,
2011-08-02,185.522,7.174,7.875,8.958,1.083,,,39.875,192.696,
2011-08-03,179.905,8.0,5.913,6.609,0.696,,,33.0,187.905,
2011-08-04,176.435,10.261,5.458,6.417,0.958,,,27.167,186.696,
2011-08-05,175.087,7.13,5.208,6.708,1.5,,,40.458,182.217,
2011-08-06,180.609,12.391,8.0,9.0,1.0,,,40.792,193.0,
2011-08-07,184.696,9.87,6.792,7.0,0.208,,,48.458,194.565,
2011-08-08,179.609,8.652,8.0,8.667,0.667,,,56.542,188.261,
2011-08-09,181.783,24.087,8.083,8.5,0.417,,,46.708,205.87,
2011-08-10,185.957,45.565,10.417,10.833,0.417,,,56.958,231.522,
2011-08-11,185.0,7.391,6.708,7.375,0.667,,,36.417,192.391,
2011-08-12,189.217,11.261,8.75,9.458,0.708,,,56.583,200.478,
2011-08-13,187.304,37.174,7.958,8.25,0.292,,,63.458,224.478,
2011-08-14,182.609,12.609,4.583,4.667,0.083,,,63.333,195.217,
2011-08-15,184.696,15.391,7.167,7.292,0.125,,,59.708,200.087,
2011-08-16,189.478,35.652,8.667,9.167,0.5,,,49.458,225.13,
2011-08-17,191.421,20.0,12.955,13.773,0.818,,,62.818,211.421,
2011-08-18,190.217,20.609,12.75,14.292,1.542,,,58.417,210.826,
2011-08-19,188.696,7.826,5.333,5.857,0.524,,,22.476,196.522,
2011-08-20,187.522,7.609,4.958,5.25,0.292,,,21.458,195.13,
2011-08-21,188.435,6.957,4.583,4.625,0.042,,,22.542,195.391,
2011-08-22,190.0,5.826,6.333,7.375,1.042,,,20.542,195.826,
2011-08-23,190.304,15.391,10.167,10.667,0.5,,,32.75,205.696,
2011-08-24,192.826,10.304,9.542,10.833,1.292,,,53.0,203.13,
2011-08-25,185.565,19.435,12.292,15.208,2.917,,,49.458,205.0,
2011-08-26,188.565,26.261,11.833,14.875,3.042,,,37.833,214.826,
2011-08-27,187.522,9.478,6.792,7.583,0.792,,,29.792,197.0,
2011-08-28,185.783,9.565,5.042,5.167,0.125,,,26.792,195.348,
2011-08-29,184.739,8.565,4.625,5.125,0.5,,,27.5,193.304,
2011-08-30,183.435,10.261,5.333,5.958,0.625,,,31.792,193.696,
2011-08-31,181.952,7.619,5.545,6.182,0.636,,,31.682,189.571,
2011-09-01,175.174,11.957,5.25,7.833,2.583,,,29.875,187.13,
2011-09-02,174.609,3.174,1.75,2.583,0.833,,,41.292,177.783,
2011-09-03,174.913,5.435,1.25,1.75,0.5,,,52.5,180.348,
2011-09-04,178.348,3.652,1.167,1.208,0.042,,,48.792,182.0,
2011-09-05,181.739,7.913,4.875,5.583,0.708,,,40.667,189.652,
2011-09-06,187.522,5.478,6.167,6.667,0.5,,,24.125,193.0,
2011-09-07,193.174,15.043,13.875,15.083,1.208,,,29.333,208.217,
2011-09-08,190.522,13.957,11.125,12.042,0.917,,,41.25,204.478,
2011-09-09,191.826,16.913,12.375,13.25,0.875,,,64.208,208.739,
2011-09-10,191.957,15.696,9.875,10.708,0.833,,,55.042,207.652,
2011-09-11,187.348,4.913,4.0,4.0,0.0,,,43.875,192.261,
2011-09-12,183.522,8.261,9.167,10.75,1.583,,,53.458,191.783,
2011-09-13,186.0,12.913,8.75,10.417,1.667,,,52.875,198.913,
2011-09-14,186.217,16.783,8.042,8.667,0.625,,,35.583,203.0,
2011-09-15,183.348,7.957,7.292,7.708,0.417,,,51.208,191.304,
2011-09-16,186.368,14.579,8.9,10.15,1.25,,,58.0,200.947,
2011-09-17,180.348,9.0,8.042,10.75,2.708,,,43.667,189.348,
2011-09-18,182.304,17.13,7.583,9.792,2.208,,,46.375,199.435,
2011-09-19,185.435,4.87,4.792,4.917,0.125,,,26.167,190.304,
2011-09-20,188.304,6.0,6.292,7.292,1.0,,,14.625,194.304,
2011-09-21,186.913,4.957,5.0,5.458,0.458,,,10.708,191.87,
2011-09-22,189.87,9.957,12.167,13.333,1.167,,,20.333,199.826,
2011-09-23,187.478,6.957,6.292,6.833,0.542,,,20.708,194.435,
2011-09-24,188.783,9.043,6.375,7.0,0.625,,,18.125,197.826,
2011-09-25,187.609,5.696,5.167,5.333,0.167,,,17.458,193.304,
2011-09-26,190.783,13.087,15.708,19.5,3.792,,,30.833,203.87,
2011-09-27,189.261,10.217,10.875,12.125,1.25,,,34.708,199.478,
2011-09-28,187.652,8.0,8.875,9.625,0.75,,,30.333,195.652,
2011-09-29,185.348,7.478,6.042,6.625,0.583,,,24.042,192.826,
2011-09-30,187.739,8.696,10.875,12.125,1.25,,,39.208,196.435,
2011-10-01,187.087,3.87,2.625,2.792,0.167,,,17.5,190.957,
2011-10-02,186.478,5.435,4.292,4.583,0.292,,,16.8,191.913,
2011-10-03,187.227,4.591,5.292,5.5,0.208,,,,191.818,
2011-10-04,188.591,7.909,10.75,11.5,0.75,,,,196.5,
2011-10-05,190.455,9.182,13.708,15.625,1.917,,,,199.636,
2011-10-06,186.0,11.85,11.909,13.455,1.545,,,,197.85,
2011-10-07,188.045,4.682,5.25,5.333,0.083,,,,192.727,
2011-10-08,191.111,8.278,8.625,9.083,0.458,,,,199.389,
2011-10-09,,,7.917,8.208,0.292,,,,,
2011-10-10,,,14.417,15.75,1.333,,,,,
2011-10-11,,,7.417,7.583,0.167,,,,,
2011-10-12,,,15.304,18.174,2.87,,,,,
2011-10-13,,,19.708,22.792,3.083,,,,,
2011-10-14,,,11.083,13.542,2.458,,,,,
2011-10-15,,,15.333,18.417,3.083,,,,,
2011-10-16,,,11.583,13.042,1.458,,,,,
2011-10-17,,,13.042,15.25,2.208,,,,,
2011-10-18,,,4.208,4.75,0.542,,,,,
2011-10-19,,,13.5,16.25,2.75,,,,,
2011-10-20,,,12.708,15.375,2.667,,,,,
2011-10-21,,,11.292,14.292,3.0,,,,,
2011-10-22,,,18.292,22.167,3.875,,,,,
2011-10-23,,,8.5,10.1,1.6,,,,,
2011-10-24,,,11.417,13.292,1.875,,,,,
2011-10-25,,,9.125,13.125,4.0,,,,,
2011-10-26,,,6.542,7.167,0.625,,,,,
2011-10-27,,,15.583,18.708,3.125,,,,,
2011-10-28,,,16.375,20.542,4.167,,,,,
2011-10-29,,,9.083,9.833,0.75,,,,,
2011-10-30,,,7.792,8.167,0.375,,,,,
2011-10-31,,,6.25,7.375,1.125,,,,,
2011-11-01,,,15.208,17.833,2.625,,,,,
2011-11-02,,,23.25,32.625,9.375,,,,,
2011-11-03,,,20.833,30.083,9.25,,,,,
2011-11-04,,,21.333,30.792,9.458,,,,,
2011-11-05,,,18.458,20.917,2.458,,,,,
2011-11-06,,,9.333,10.125,0.792,,,,,
2011-11-07,,,7.708,8.833,1.125,,,,,
2011-11-08,,,4.167,4.458,0.292,,,,,
2011-11-09,,,11.0,12.333,1.333,,,,,
2011-11-10,,,17.625,21.375,3.75,,,,,
2011-11-11,,,22.5,46.417,23.917,,,,,
2011-11-12,,,18.25,26.333,8.083,,,,,
2011-11-13,,,13.458,17.167,3.708,,,,,
2011-11-14,,,9.273,10.364,1.091,,,,,
2011-11-15,,,4.917,5.708,0.792,,,,,
2011-11-16,,,9.458,11.458,2.0,,,,,
2011-11-17,,,6.833,7.792,0.958,,,,,
2011-11-18,,,22.625,34.708,12.083,,,,,
2011-11-19,,,24.458,45.833,21.375,,,,,
2011-11-20,,,4.333,6.25,1.917,,,,,
2011-11-21,,,7.042,8.458,1.417,,,,,
2011-11-22,,,10.5,13.167,2.667,,,,,
2011-11-23,,,12.958,15.042,2.083,,,,,
2011-11-24,,,14.917,23.042,8.125,,,,,
2011-11-25,,,11.375,13.25,1.875,,,,,
2011-11-26,,,16.167,20.208,4.042,,,,,
2011-11-27,,,22.667,35.25,12.583,,,,,
2011-11-28,,,35.208,92.667,57.458,,,,,
2011-11-29,,,27.208,57.667,30.458,,,,,
2011-11-30,,,13.375,18.208,4.833,,,,,
2011-12-01,,,6.625,8.417,1.792,,,,,
2011-12-02,,,11.864,14.773,2.909,,,,,
2011-12-03,,,14.391,19.13,4.739,,,,,
2011-12-04,,,4.167,4.917,0.75,,,,,
2011-12-05,,,5.667,7.625,1.958,,,,,
2011-12-06,,,26.292,42.667,16.375,,,,,
2011-12-07,,,14.375,19.833,5.458,,,,,
2011-12-08,,,7.5,9.833,2.333,,,,,
2011-12-09,,,13.917,17.917,4.0,,,,,
2011-12-10,,,22.0,28.75,6.75,,,,,
2011-12-11,,,9.083,11.375,2.292,,,,,
2011-12-12,,,14.042,22.333,8.292,,,,,
2011-12-13,,,10.958,15.75,4.792,,,,,
2011-12-14,,,29.571,63.333,33.762,,,39.0,,
2011-12-15,,,17.542,29.833,12.292,,,21.167,,
2011-12-16,,,13.958,25.104,11.146,,,9.393,,3.875
2011-12-17,,,19.875,36.729,16.854,,,7.75,,4.125
2011-12-18,,,12.875,20.021,7.146,,,8.77,,3.458
2011-12-19,,,16.199,35.689,19.49,,,11.229,,5.391
2011-12-20,,,15.166,29.375,14.208,,,8.041,,4.333
2011-12-21,,,24.526,49.116,24.589,,,17.834,,6.708
2011-12-22,,,22.366,53.908,31.542,,,23.521,,7.167
2011-12-23,,,9.458,15.333,5.875,,,8.188,,4.625
2011-12-24,,,11.144,20.658,9.514,,,10.0,,5.25
2011-12-25,,,7.188,11.688,4.5,,,6.479,,5.0
2011-12-26,,,9.587,19.0,9.413,,,6.166,,3.652
2011-12-27,,,11.104,19.896,8.792,,,6.73,,3.792
2011-12-28,,,15.605,28.542,12.938,,,11.292,,5.125
2011-12-29,,,21.932,39.021,17.09,,,19.312,,6.792
2011-12-30,,,8.916,13.958,5.042,,,10.854,,4.833
2011-12-31,,,14.917,24.896,9.979,,,19.5,,6.917
2012-01-01,,,13.605,21.104,7.5,,,10.729,,5.375
2012-01-02,,,8.646,12.645,4.0,,,9.625,,4.167
2012-01-03,,,4.188,6.75,2.562,,,7.98,,3.292
2012-01-04,,,8.958,15.125,6.166,,,4.604,,3.542
2012-01-05,,,18.042,31.188,13.146,,,8.875,,5.958
2012-01-06,,,10.084,15.562,5.48,,,12.77,,4.375
2012-01-07,,,12.938,25.524,12.586,,,10.916,,4.083
2012-01-08,,,12.75,24.98,12.229,,,9.625,,4.083
2012-01-09,,,20.334,38.666,18.333,,,12.125,,4.708
2012-01-10,,,13.408,26.921,13.513,,,8.577,,4.478
2012-01-11,,,17.24,30.913,13.674,,,8.302,,4.87
2012-01-12,,,33.271,68.916,35.646,,,15.625,,8.458
2012-01-13,,,14.292,25.896,11.604,,,24.021,,7.208
2012-01-14,,,9.83,16.836,7.006,,,22.083,,5.083
2012-01-15,,,10.396,20.5,10.104,,,8.562,,4.458
2012-01-16,,,29.583,73.854,44.271,,,12.875,,8.333
2012-01-17,,,15.688,32.896,17.208,,,10.021,,4.958
2012-01-18,,,13.229,28.729,15.5,,,5.854,,4.875
2012-01-19,,,15.646,28.5,12.854,,,8.125,,5.25
2012-01-20,,,4.896,8.334,3.438,,,6.354,,4.292
2012-01-21,,,23.654,70.48,46.826,,,13.125,,8.25
2012-01-22,,,20.125,41.75,21.625,,,12.688,,5.708
2012-01-23,,,21.482,42.905,21.422,,,10.834,,5.524
2012-01-24,,,19.472,33.058,13.587,,,16.07,,3.125
2012-01-25,,,18.542,47.042,28.5,,,13.0,,3.667
2012-01-26,,,13.958,25.604,11.646,,,7.916,,3.417
2012-01-27,,,10.625,18.438,7.812,,,4.812,,2.708
2012-01-28,,,16.854,33.446,16.593,,,7.188,,3.125
2012-01-29,,,14.312,25.604,11.292,,,9.229,,2.875
2012-01-30,,,10.938,18.729,7.792,,,14.021,,3.042
2012-01-31,,,15.678,34.178,18.5,,,9.708,,3.208
2012-02-01,,,30.292,70.0,39.708,,,20.98,,6.417
2012-02-02,,,19.208,34.229,15.02,,,33.688,,4.375
2012-02-03,,,5.084,8.208,3.125,,,9.792,,2.708
2012-02-04,,,26.298,56.4,30.102,,,15.812,,4.792
2012-02-05,,,7.334,15.23,7.896,,,9.792,,3.042
2012-02-06,,,16.688,34.042,17.354,,,9.979,,3.417
2012-02-07,,,21.042,41.75,20.708,,,14.188,,4.792
2012-02-08,,,9.896,19.458,9.562,,,7.729,,3.5
2012-02-09,,,14.5,24.292,9.792,,,8.375,,4.25
2012-02-10,,,14.271,22.958,8.688,,,10.5,,5.208
2012-02-11,,,6.042,10.631,4.589,,,13.812,,3.75
2012-02-12,,,17.71,34.864,16.636,,,13.728,,4.409
2012-02-13,,,11.542,21.334,9.792,,,13.229,,3.375
2012-02-14,,,17.646,30.23,12.584,,,13.938,,4.5
2012-02-15,,,30.146,53.396,23.25,,,25.104,,6.458
2012-02-16,,,6.52,12.229,5.708,,,10.333,,3.5
2012-02-17,,,8.292,12.562,4.271,,,7.854,,3.667
2012-02-18,,,27.676,60.404,32.728,,,18.708,,6.042
2012-02-19,,,10.02,19.292,9.271,,,14.521,,3.958
2012-02-20,,,9.375,19.0,9.625,,,9.396,,3.667
2012-02-21,,,10.334,19.104,8.771,,,9.98,,3.833
2012-02-22,,,17.625,31.542,13.916,,,11.792,,4.5
2012-02-23,,,12.725,24.066,11.341,,,11.666,,4.292
2012-02-24,,,8.125,11.771,3.646,,,9.146,,3.875
