date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-22,11.5,13.208,1.708,4.125,,3.8,1.683,-1.0
2011-02-23,12.875,16.125,3.25,3.391,,9.3,4.746,0.5
2011-02-24,5.208,5.792,0.583,4.667,,4.1,1.617,-0.6
2011-02-25,14.542,17.625,3.083,3.208,,5.2,1.517,-1.4
2011-02-26,4.708,5.167,0.458,2.792,,-1.0,-3.712,-6.1
2011-02-27,4.478,5.087,0.609,3.0,,-3.1,-5.542,-7.3
2011-02-28,3.0,3.0,0.0,2.958,,0.0,-3.112,-7.3
2011-03-01,16.087,18.435,2.348,3.208,,10.1,5.383,1.5
2011-03-02,17.083,21.125,4.042,3.0,,6.2,4.367,0.0
2011-03-03,4.417,4.542,0.125,3.458,,3.9,0.812,-1.4
2011-03-04,8.417,9.292,0.875,3.0,,3.3,1.654,-1.4
2011-03-05,17.087,19.957,2.87,2.667,,10.5,6.567,3.5
2011-03-06,26.917,37.875,10.958,3.625,,10.4,8.504,5.5
2011-03-07,8.478,9.13,0.652,4.0,,5.4,2.846,0.9
2011-03-08,8.5,9.667,1.167,3.917,,7.9,3.254,0.7
2011-03-09,14.292,15.0,0.708,3.167,,1.9,0.188,-0.6
2011-03-10,7.625,8.375,0.75,3.125,,1.3,-0.225,-2.6
2011-03-11,5.542,6.042,0.5,3.833,,2.4,-2.417,-6.3
2011-03-12,6.435,7.304,0.87,3.042,,-3.2,-4.838,-6.8
2011-03-13,6.792,7.5,0.708,3.0,,-2.1,-4.329,-5.6
2011-03-14,15.208,17.083,1.875,3.609,,3.7,-0.683,-4.0
2011-03-15,11.083,12.292,1.208,4.125,,0.0,-1.546,-3.3
2011-03-16,10.625,11.917,1.292,3.833,,5.6,1.283,-4.7
2011-03-17,16.625,21.667,5.042,3.125,,10.7,7.5,4.2
2011-03-18,15.375,19.792,4.417,3.208,,8.2,5.967,2.5
2011-03-19,4.609,5.174,0.565,3.0,,2.7,-1.696,-3.8
2011-03-20,6.292,7.25,0.958,2.958,,4.2,-0.658,-4.5
2011-03-21,5.042,5.583,0.542,3.458,,3.0,-0.804,-4.0
2011-03-22,17.0,19.792,2.792,4.652,,7.0,3.546,0.3
2011-03-23,14.792,15.625,0.833,3.083,,11.1,4.846,2.0
2011-03-24,12.25,13.333,1.083,3.292,,6.4,2.583,-1.2
2011-03-25,4.208,4.333,0.125,3.042,,0.3,-2.229,-3.6
2011-03-26,4.391,4.826,0.435,3.0,,0.0,-2.508,-4.4
2011-03-27,16.333,18.625,2.292,4.458,,6.7,1.742,-2.9
2011-03-28,16.083,18.875,2.792,5.0,,7.2,3.217,0.5
2011-03-29,16.583,18.625,2.042,4.25,,9.9,4.854,-0.6
2011-03-30,14.958,16.292,1.333,4.583,,12.1,8.2,5.1
2011-03-31,7.542,7.792,0.25,3.167,,9.4,3.433,-2.2
2011-04-01,,,,,,12.0,7.179,3.6
2011-04-02,,,,,,11.0,5.404,-1.4
2011-04-03,,,,,,2.3,-0.838,-2.3
2011-04-04,,,,,,4.7,0.442,-2.4
2011-04-05,,,,,,9.1,4.458,0.1
2011-04-06,,,,,,12.4,7.729,3.7
2011-04-07,,,,,,13.1,9.354,6.1
2011-04-08,,,,,,9.5,8.775,7.8
2011-04-09,,,,,,10.1,8.146,5.9
2011-04-10,,,,,,14.3,8.167,3.9
2011-04-11,,,,,,11.7,5.783,-0.4
2011-04-12,,,,,,9.9,4.104,-0.5
2011-04-13,,,,,,12.4,8.096,4.3
2011-04-14,,,,,,15.4,10.396,6.4
2011-04-15,,,,,,12.4,9.725,8.4
2011-04-16,,,,,,11.1,6.25,0.1
2011-04-17,,,,,,10.2,5.125,-0.7
2011-04-18,,,,,,11.8,7.562,3.2
2011-04-19,,,,,,6.6,3.233,1.3
2011-04-20,,,,,,3.3,2.146,1.1
2011-04-21,,,,,,12.0,8.304,3.6
2011-04-22,,,,,,9.0,8.304,7.9
2011-04-23,,,,,,10.7,7.512,3.3
2011-04-24,,,,,,8.0,4.783,2.1
2011-04-25,,,,,,7.8,5.588,3.3
2011-04-26,,,,,,12.9,9.662,6.5
2011-04-27,,,,,,16.9,13.154,8.6
2011-04-28,,,,,,8.2,5.754,3.6
2011-04-29,,,,,,10.5,6.467,2.3
2011-04-30,,,,,,15.8,11.962,8.9
2011-05-01,,,,,,12.8,10.958,9.3
2011-05-02,,,,,,14.4,10.383,7.6
2011-05-03,,,,,,13.3,11.254,9.2
2011-05-04,,,,,,15.2,11.067,8.8
2011-05-05,,,,,,15.4,11.617,8.2
2011-05-06,,,,,,13.8,11.417,9.4
2011-05-07,,,,,,16.7,12.729,10.0
2011-05-08,,,,,,20.1,14.958,12.6
2011-05-09,,,,10.0,,20.8,16.383,12.8
2011-05-10,,,,11.591,,18.1,16.954,15.3
2011-05-11,,,,11.083,,17.8,16.379,15.1
2011-05-12,,,,9.958,,16.2,15.004,13.8
2011-05-13,,,,9.042,,16.0,12.667,9.9
2011-05-14,,,,8.458,,17.1,12.138,8.2
2011-05-15,,,,8.458,,17.4,14.067,11.7
2011-05-16,,,,10.0,,17.2,13.904,12.0
2011-05-17,,,,6.708,,16.9,11.833,8.8
2011-05-18,,,,5.762,,17.2,13.788,10.6
2011-05-19,,,,7.667,,19.9,15.304,12.9
2011-05-20,,,,7.542,,19.6,15.179,11.7
2011-05-21,,,,6.708,,20.9,16.7,13.2
2011-05-22,,,,6.833,,16.5,13.4,10.1
2011-05-23,,,,6.958,,11.7,10.1,9.0
2011-05-24,,,,5.833,,14.6,11.042,8.7
2011-05-25,,,,5.5,,19.0,14.55,10.0
2011-05-26,,,,5.682,,15.5,12.696,10.6
2011-05-27,4.875,4.958,0.083,4.125,,12.5,10.925,9.5
2011-05-28,9.5,10.125,0.625,4.042,,16.2,14.496,12.6
2011-05-29,4.417,4.667,0.25,4.0,,17.3,15.071,11.5
2011-05-30,4.348,4.565,0.217,3.542,,11.7,10.592,9.1
2011-05-31,4.667,5.0,0.333,4.167,,14.4,11.238,8.5
2011-06-01,6.478,6.87,0.391,3.818,,11.7,11.2,10.6
2011-06-02,9.292,10.5,1.208,3.667,,14.8,13.221,11.5
2011-06-03,8.75,9.333,0.583,5.667,,18.5,15.638,13.0
2011-06-04,9.5,10.375,0.875,7.292,,21.0,16.758,14.3
2011-06-05,10.167,10.75,0.583,7.542,,17.2,15.633,14.5
2011-06-06,7.87,8.391,0.522,6.583,,19.4,16.433,13.0
2011-06-07,8.125,8.667,0.542,6.542,,16.8,15.321,12.9
2011-06-08,9.208,9.375,0.167,6.455,,19.1,15.462,12.5
2011-06-09,12.625,13.583,0.958,6.333,,19.4,16.879,15.3
2011-06-10,17.917,19.333,1.417,6.667,,17.5,16.938,16.4
2011-06-11,5.792,6.042,0.25,5.083,,20.2,16.642,14.5
2011-06-12,7.708,8.167,0.458,5.417,,18.2,16.292,13.8
2011-06-13,9.043,9.696,0.652,5.083,,17.6,15.367,13.7
2011-06-14,4.625,5.0,0.375,5.083,,19.4,15.725,13.6
2011-06-15,7.0,7.5,0.5,5.5,,19.0,16.562,14.9
2011-06-16,6.792,7.25,0.458,5.0,,14.8,13.862,12.9
2011-06-17,7.0,7.417,0.417,4.458,,18.4,16.112,13.8
2011-06-18,6.875,7.375,0.5,4.208,,17.8,16.517,15.9
2011-06-19,5.917,6.417,0.5,4.5,,18.0,16.8,16.0
2011-06-20,12.174,13.783,1.609,4.25,,18.1,17.504,16.0
2011-06-21,11.667,13.292,1.625,5.5,,21.6,19.046,17.3
2011-06-22,12.792,15.625,2.833,6.364,,22.4,20.258,18.9
2011-06-23,7.208,9.25,2.042,5.75,,23.3,21.042,19.8
2011-06-24,5.0,6.5,1.5,5.542,,24.0,21.642,20.1
2011-06-25,6.042,7.542,1.5,6.083,,25.7,22.671,20.7
2011-06-26,5.167,6.542,1.375,5.583,,23.9,21.912,20.4
2011-06-27,5.111,7.889,2.778,5.667,,23.4,21.571,19.6
2011-06-28,7.667,9.0,1.333,5.417,,26.0,22.479,20.4
2011-06-29,7.542,9.25,1.708,5.636,,26.8,23.392,20.0
2011-06-30,7.042,8.375,1.333,6.333,,27.4,22.779,20.8
2011-07-01,14.625,19.0,4.375,5.625,,21.3,20.129,19.5
2011-07-02,6.25,8.375,2.125,4.625,,23.5,20.854,18.8
2011-07-03,7.75,8.75,1.0,5.792,,23.1,20.783,19.4
2011-07-04,11.435,13.217,1.783,5.417,,22.2,20.958,19.3
2011-07-05,7.25,8.083,0.833,4.542,,25.1,20.654,18.6
2011-07-06,9.0,9.478,0.478,4.522,,24.0,20.933,18.3
2011-07-07,15.417,21.458,6.042,3.25,,21.2,19.942,19.1
2011-07-08,8.417,11.833,3.417,4.042,,25.1,22.408,20.7
2011-07-09,6.625,8.833,2.208,4.583,,27.1,23.171,20.5
2011-07-10,6.75,8.042,1.292,4.75,,26.7,23.6,20.7
2011-07-11,6.957,8.696,1.739,3.917,,25.8,22.429,19.9
2011-07-12,11.75,18.0,6.25,3.667,,23.2,21.321,20.1
2011-07-13,9.833,13.917,4.083,5.0,,26.1,22.154,19.1
2011-07-14,10.75,12.667,1.917,5.542,,25.7,22.571,19.2
2011-07-15,14.167,16.375,2.208,5.958,,28.0,23.788,20.8
2011-07-16,10.0,10.75,0.75,6.25,,27.0,23.754,20.1
2011-07-17,4.042,4.75,0.708,4.417,,24.8,22.162,19.0
2011-07-18,2.913,4.261,1.348,2.542,,21.7,21.358,21.1
2011-07-19,2.583,3.917,1.333,2.125,,21.4,20.592,18.1
2011-07-20,3.208,3.833,0.625,2.667,,24.8,21.3,20.7
2011-07-21,3.125,3.75,0.625,3.727,,20.3,19.321,17.8
2011-07-22,7.25,8.292,1.042,3.042,,19.5,18.442,17.5
2011-07-23,4.833,5.542,0.708,3.875,,23.2,19.792,17.5
2011-07-24,5.292,5.458,0.167,4.5,,24.7,20.717,18.6
2011-07-25,8.087,8.87,0.783,4.25,,22.8,20.371,18.8
2011-07-26,6.083,6.583,0.5,4.125,,24.1,21.104,18.5
2011-07-27,9.333,12.083,2.75,3.957,,22.7,20.642,19.5
2011-07-28,8.208,10.667,2.458,4.5,,25.3,21.392,20.2
2011-07-29,5.125,6.5,1.375,4.042,,26.1,21.929,20.0
2011-07-30,5.125,6.167,1.042,3.667,,23.8,20.954,19.4
2011-07-31,4.292,4.458,0.167,4.0,,23.9,20.758,19.2
2011-08-01,5.0,5.565,0.565,3.75,,20.5,19.312,18.6
2011-08-02,4.292,4.708,0.417,3.417,,20.9,19.2,18.3
2011-08-03,4.565,5.261,0.696,3.913,,24.0,20.846,18.6
2011-08-04,5.333,6.417,1.083,4.0,,24.4,21.188,18.7
2011-08-05,7.333,8.917,1.583,2.917,,21.6,20.65,20.0
2011-08-06,4.625,5.792,1.167,3.625,,26.4,22.621,20.4
2011-08-07,6.917,7.75,0.833,4.125,,27.7,23.667,20.4
2011-08-08,11.565,13.391,1.826,4.5,,27.5,24.158,20.9
2011-08-09,12.708,14.667,1.958,5.75,,28.8,25.3,23.0
2011-08-10,10.458,11.667,1.208,5.708,,29.3,24.371,21.7
2011-08-11,6.583,7.5,0.917,4.091,,26.2,22.675,21.2
2011-08-12,5.5,6.208,0.708,4.875,,26.5,22.888,20.4
2011-08-13,5.917,6.583,0.667,5.375,,27.2,24.204,21.7
2011-08-14,4.958,5.333,0.375,6.75,,27.1,23.454,20.9
2011-08-15,6.739,7.652,0.913,6.0,,26.8,22.538,20.8
2011-08-16,7.292,7.958,0.667,5.87,,25.6,22.638,21.0
2011-08-17,9.208,10.292,1.083,6.208,,24.6,22.862,21.3
2011-08-18,9.167,10.333,1.167,5.958,,26.0,22.812,21.6
2011-08-19,5.583,6.042,0.458,5.417,,23.4,20.858,19.2
2011-08-20,5.167,5.167,0.0,4.708,,21.4,18.612,16.7
2011-08-21,5.375,5.583,0.208,3.792,,19.0,18.583,18.0
2011-08-22,5.217,5.522,0.304,4.083,,22.9,19.829,17.7
2011-08-23,9.167,10.458,1.292,4.208,,22.0,20.75,19.7
2011-08-24,5.25,6.583,1.333,3.783,,24.9,21.742,19.5
2011-08-25,7.208,9.333,2.125,3.833,,23.2,21.421,20.1
2011-08-26,7.792,9.625,1.833,3.667,,25.7,21.879,20.1
2011-08-27,5.292,6.0,0.708,3.5,,24.1,21.35,19.7
2011-08-28,4.375,4.542,0.167,4.917,,25.1,21.662,19.0
2011-08-29,5.826,6.217,0.391,4.958,,25.0,22.162,19.9
2011-08-30,7.25,7.5,0.25,5.5,,25.7,22.175,19.6
2011-08-31,6.25,6.917,0.667,4.318,,22.8,21.096,20.0
2011-09-01,4.917,6.417,1.5,3.042,,22.4,21.2,20.7
2011-09-02,3.583,4.75,1.167,2.875,,22.0,21.362,20.0
2011-09-03,1.292,1.292,0.0,2.833,,21.4,20.333,18.5
2011-09-04,4.625,4.917,0.292,2.917,,20.1,19.158,18.0
2011-09-05,6.609,8.435,1.826,3.375,,20.2,18.375,15.8
2011-09-06,4.875,5.208,0.333,4.0,,19.6,16.5,14.4
2011-09-07,9.739,10.043,0.304,5.609,,23.1,18.7,15.5
2011-09-08,10.917,11.333,0.417,5.958,,24.6,19.896,17.1
2011-09-09,8.333,8.792,0.458,4.792,,24.5,21.088,18.6
2011-09-10,8.167,8.833,0.667,4.208,,27.5,22.354,20.0
2011-09-11,4.042,4.75,0.708,3.625,,23.8,21.008,19.0
2011-09-12,5.435,6.304,0.87,3.917,,24.3,20.912,18.7
2011-09-13,7.458,8.5,1.042,4.125,,25.0,21.838,19.1
2011-09-14,8.583,9.333,0.75,5.0,,25.6,22.529,19.7
2011-09-15,5.792,6.75,0.958,3.958,,23.5,20.529,18.6
2011-09-16,4.208,5.625,1.417,2.917,,21.0,20.188,19.4
2011-09-17,6.75,7.625,0.875,3.458,,23.1,20.971,20.1
2011-09-18,4.833,6.125,1.292,3.25,,23.2,21.083,19.7
2011-09-19,4.826,6.13,1.304,3.5,,21.4,19.171,16.5
2011-09-20,9.042,10.833,1.792,3.083,,20.2,18.908,17.6
2011-09-21,4.917,5.458,0.542,2.75,,20.9,18.2,15.4
2011-09-22,4.708,4.958,0.25,3.833,,15.3,13.429,11.0
2011-09-23,4.917,5.583,0.667,3.583,,15.3,12.217,10.5
2011-09-24,5.542,6.083,0.542,3.583,,15.7,13.096,10.7
2011-09-25,5.0,5.167,0.167,3.625,,16.4,14.496,13.7
2011-09-26,8.826,9.478,0.652,3.875,,15.9,14.925,13.9
2011-09-27,6.667,7.417,0.75,4.083,,19.8,16.75,15.2
2011-09-28,6.917,7.25,0.333,4.391,,20.8,16.804,14.0
2011-09-29,10.417,11.0,0.583,5.125,,19.9,17.004,14.8
2011-09-30,12.292,13.125,0.833,3.75,,18.3,16.229,13.6
2011-10-01,3.75,3.75,0.0,3.625,,13.2,11.442,9.6
2011-10-02,3.583,3.75,0.167,3.292,,13.2,11.129,9.3
2011-10-03,4.174,4.391,0.217,3.0,,10.9,9.275,8.0
2011-10-04,8.417,9.292,0.875,3.917,,14.5,11.675,9.0
2011-10-05,9.609,10.174,0.565,3.522,,13.7,12.988,11.7
2011-10-06,7.292,7.75,0.458,3.75,,16.2,13.379,11.7
2011-10-07,6.0,6.583,0.583,3.958,,14.4,12.025,10.6
2011-10-08,6.5,6.792,0.292,3.917,,16.6,12.996,10.4
2011-10-09,6.25,6.375,0.125,4.292,,17.7,14.842,13.0
2011-10-10,7.783,8.043,0.261,5.25,,18.4,15.362,13.6
2011-10-11,10.792,11.833,1.042,4.167,,16.2,14.558,13.4
2011-10-12,6.958,7.375,0.417,4.292,,17.7,14.554,12.2
2011-10-13,11.583,12.5,0.917,4.087,,15.3,14.588,13.9
2011-10-14,12.0,12.708,0.708,3.333,,17.9,14.917,13.0
2011-10-15,12.875,13.958,1.083,3.625,,18.6,16.579,15.4
2011-10-16,6.583,6.792,0.208,4.333,,16.3,14.067,11.8
2011-10-17,8.565,9.391,0.826,4.0,,15.3,11.875,10.1
2011-10-18,5.417,5.75,0.333,3.458,,14.0,10.996,9.3
2011-10-19,7.208,7.792,0.583,3.565,,15.5,13.117,10.4
2011-10-20,8.375,8.917,0.542,4.0,,17.1,14.262,11.6
2011-10-21,8.792,9.375,0.583,4.083,,16.8,14.208,12.6
2011-10-22,7.833,8.292,0.458,3.0,,17.6,16.342,15.1
2011-10-23,4.583,4.875,0.292,3.083,,17.1,14.542,12.4
2011-10-24,8.304,9.13,0.826,3.292,,16.4,14.512,12.6
2011-10-25,6.208,7.292,1.083,3.375,,13.7,10.908,6.6
2011-10-26,5.208,5.458,0.25,3.042,,8.1,6.583,5.1
2011-10-27,9.087,10.522,1.435,2.783,,13.3,8.808,5.4
2011-10-28,10.792,11.292,0.5,4.208,,14.1,11.217,8.4
2011-10-29,10.625,11.0,0.375,3.958,,17.1,13.85,11.9
2011-10-30,7.875,7.917,0.042,3.458,,13.5,11.458,9.9
2011-10-31,7.739,9.0,1.261,2.75,,13.4,11.904,11.0
2011-11-01,9.75,10.25,0.5,3.458,,15.7,12.933,10.7
2011-11-02,11.435,12.0,0.565,3.957,,14.3,12.883,11.1
2011-11-03,12.792,13.667,0.875,3.5,,16.3,14.954,12.7
2011-11-04,8.417,9.083,0.667,3.583,,18.4,15.542,14.0
2011-11-05,12.833,13.542,0.708,3.167,,14.7,14.183,13.4
2011-11-06,10.625,12.25,1.625,3.083,,15.6,14.796,13.4
2011-11-07,4.522,4.783,0.261,3.0,,13.2,9.829,7.3
2011-11-08,7.625,8.792,1.167,3.0,,9.8,7.846,6.6
2011-11-09,11.167,13.292,2.125,2.957,,9.1,7.071,6.2
2011-11-10,10.792,12.833,2.042,2.75,,9.4,7.938,6.4
2011-11-11,11.625,13.667,2.042,2.542,,11.9,9.875,8.3
2011-11-12,7.75,9.1,1.35,2.524,,13.2,11.467,9.6
2011-11-13,7.792,8.833,1.042,2.875,,14.3,11.362,8.8
2011-11-14,12.043,14.174,2.13,3.583,,12.0,9.171,7.3
2011-11-15,7.042,7.542,0.5,3.0,,8.2,5.662,4.0
2011-11-16,7.625,8.542,0.917,2.739,,7.0,4.783,3.0
2011-11-17,13.5,17.833,4.333,3.708,,10.2,7.112,5.1
2011-11-18,15.708,17.958,2.25,3.458,,11.2,10.083,7.4
2011-11-19,23.0,41.958,18.958,2.667,,15.1,13.383,10.8
2011-11-20,6.167,9.417,3.25,2.958,,14.5,7.692,1.0
2011-11-21,7.261,8.217,0.957,3.0,,3.1,1.358,0.2
2011-11-22,11.708,14.542,2.833,3.083,,6.2,3.05,0.1
2011-11-23,13.542,16.333,2.792,3.542,,8.0,6.279,4.1
2011-11-24,8.75,9.5,0.75,3.696,,5.9,2.404,-0.7
2011-11-25,9.917,11.625,1.708,3.167,,3.8,1.133,-1.1
2011-11-26,11.208,13.458,2.25,3.042,,6.0,3.358,0.8
2011-11-27,13.375,14.958,1.583,4.0,,9.3,7.2,4.3
2011-11-28,21.391,51.261,29.87,3.5,,13.1,10.942,9.6
2011-11-29,24.958,39.125,14.167,3.917,,13.5,11.825,9.9
2011-11-30,14.375,22.833,8.458,3.174,,11.9,10.133,5.6
2011-12-01,2.708,2.958,0.25,2.958,,5.4,3.371,1.9
2011-12-02,10.333,11.792,1.458,2.917,,6.1,3.671,1.5
2011-12-03,8.542,9.333,0.792,2.542,,11.2,8.158,5.1
2011-12-04,5.917,6.625,0.708,2.292,,5.5,3.821,2.5
2011-12-05,11.043,15.739,4.696,2.375,,5.3,3.05,1.3
2011-12-06,12.708,15.167,2.458,2.708,,5.5,2.958,0.8
2011-12-07,19.625,25.542,5.917,4.0,,7.3,5.221,3.6
2011-12-08,22.87,34.174,11.304,3.565,,4.8,3.742,2.8
2011-12-09,6.458,7.25,0.792,3.0,,2.5,-1.6,-3.0
2011-12-10,13.5,15.625,2.125,3.333,,1.1,-0.679,-2.8
2011-12-11,8.958,10.292,1.333,3.167,,1.7,-0.242,-2.9
2011-12-12,18.304,26.478,8.174,3.917,,4.1,2.033,-0.4
2011-12-13,12.292,15.917,3.625,3.0,,4.5,2.908,2.0
2011-12-14,15.75,20.375,4.625,3.087,,7.6,5.075,2.4
2011-12-15,14.167,22.125,7.958,4.167,,5.4,3.042,0.5
2011-12-16,8.125,9.417,1.292,3.333,,0.4,-2.4,-4.9
2011-12-17,8.958,9.875,0.917,3.083,,-1.9,-3.146,-4.7
2011-12-18,12.0,14.333,2.333,3.167,,1.4,-1.429,-4.0
2011-12-19,12.957,15.522,2.565,3.083,,1.4,-0.946,-2.1
2011-12-20,8.5,9.333,0.833,3.042,,-0.3,-1.258,-2.1
2011-12-21,14.625,17.833,3.208,4.174,,2.7,0.917,-0.6
2011-12-22,14.917,21.875,6.958,5.042,,3.1,0.275,-3.3
2011-12-23,6.875,7.667,0.792,3.0,,-2.4,-3.521,-4.6
2011-12-24,14.125,17.25,3.125,3.833,,-2.4,-3.75,-5.0
2011-12-25,5.083,5.417,0.333,3.708,,-3.3,-4.867,-6.0
2011-12-26,6.913,7.783,0.87,3.083,,-3.9,-4.817,-5.6
2011-12-27,11.167,13.917,2.75,2.917,,-2.4,-3.629,-5.2
2011-12-28,16.917,20.875,3.958,3.208,,-1.3,-2.167,-3.5
2011-12-29,13.0,18.417,5.417,4.375,,2.1,-0.404,-2.2
2011-12-30,5.125,5.458,0.333,3.125,,-2.3,-3.192,-3.8
2011-12-31,8.958,10.917,1.958,2.958,,-0.5,-2.029,-3.7
2012-01-01,10.917,12.0,1.083,,11.083,-0.3,-3.579,-7.2
2012-01-02,17.875,21.167,3.292,,20.792,3.0,-0.521,-4.4
2012-01-03,6.333,6.792,0.458,,6.5,-4.0,-5.508,-6.3
2012-01-04,7.792,8.417,0.625,,3.625,-4.7,-5.7,-7.0
2012-01-05,19.5,22.292,2.792,,6.208,-2.2,-3.988,-5.7
2012-01-06,15.042,18.583,3.542,,6.167,-0.9,-2.2,-3.3
2012-01-07,18.783,25.0,6.217,,14.375,0.7,-0.775,-2.1
2012-01-08,20.368,28.368,8.0,,12.208,1.4,-0.188,-1.3
2012-01-09,13.667,20.667,7.0,,9.826,0.6,-1.454,-3.8
2012-01-10,13.0,14.737,1.737,,5.833,-2.3,-3.917,-5.5
2012-01-11,17.941,22.353,4.412,,6.292,-2.1,-3.292,-4.5
2012-01-12,26.174,33.565,7.391,,12.333,2.9,-0.021,-2.0
2012-01-13,25.125,31.833,6.708,,20.25,6.4,2.192,0.5
2012-01-14,13.429,14.905,1.476,,7.5,1.5,-0.479,-2.7
2012-01-15,6.4,6.733,0.333,,12.75,-2.6,-3.446,-4.7
2012-01-16,25.125,31.042,5.917,,12.87,-1.3,-2.842,-4.5
2012-01-17,12.067,13.333,1.267,,8.375,-2.2,-3.567,-5.9
2012-01-18,9.583,10.833,1.25,,3.333,-5.1,-6.138,-7.3
2012-01-19,16.545,21.273,4.727,,12.333,0.0,-3.2,-6.1
2012-01-20,8.458,8.792,0.333,,21.625,-1.2,-2.196,-2.9
2012-01-21,17.13,19.652,2.522,,13.042,2.4,-0.312,-3.2
2012-01-22,23.95,36.15,12.2,,8.333,6.8,2.896,-0.9
2012-01-23,12.062,14.312,2.25,,2.739,0.6,-0.954,-2.2
2012-01-24,19.458,25.958,6.5,,13.0,2.2,-0.029,-2.0
2012-01-25,10.792,12.417,1.625,,13.333,0.4,-3.4,-7.5
2012-01-26,5.583,6.292,0.708,,5.042,-3.4,-6.338,-7.8
2012-01-27,9.167,10.0,0.833,,6.25,-3.7,-5.596,-7.3
2012-01-28,10.174,11.174,1.0,,5.75,-3.9,-5.279,-7.3
2012-01-29,18.947,24.211,5.263,,12.5,0.0,-2.254,-4.5
