date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,205.042,81.0,64.708,56.0,22.375,23.854,35.958,12.104,,19.333,7.6,4.779,2.1,227.417
2011-01-02,199.87,98.0,69.25,43.0,17.739,18.604,30.042,11.438,,13.896,10.2,4.971,1.8,217.609
2011-01-03,196.435,61.0,49.292,36.0,12.739,14.666,22.417,7.75,,4.73,9.4,5.725,2.9,209.174
2011-01-04,198.875,76.0,60.75,51.0,16.292,22.396,37.812,15.416,,8.834,8.4,4.529,1.1,215.167
2011-01-05,197.682,59.0,43.391,27.0,14.727,22.314,39.068,16.754,,5.076,8.4,4.804,2.0,212.409
2011-01-06,204.958,65.0,45.75,31.0,26.542,40.532,84.506,43.974,,14.444,10.2,5.492,1.8,231.5
2011-01-07,197.292,65.0,47.208,32.0,13.458,20.354,38.708,18.354,,5.208,8.0,4.792,2.7,210.75
2011-01-08,199.174,51.0,43.25,35.0,13.217,16.666,27.479,10.812,,5.062,8.7,5.088,2.1,212.391
2011-01-09,205.783,83.0,58.417,45.0,26.0,32.896,60.666,27.77,,18.979,10.7,5.358,1.8,231.783
2011-01-10,205.125,89.0,64.625,41.0,29.667,42.432,88.366,45.934,,23.624,10.1,5.962,1.4,234.792
2011-01-11,198.792,84.0,64.583,49.0,22.75,29.624,68.065,38.44,,21.125,9.9,4.954,1.3,221.542
2011-01-12,198.833,55.0,46.417,37.0,17.458,28.188,55.826,27.638,,9.875,6.6,3.221,0.0,216.292
2011-01-13,214.783,65.0,55.5,42.0,38.0,45.98,112.962,66.983,,22.377,11.3,5.054,-0.3,252.783
2011-01-14,201.0,66.0,50.833,41.0,19.174,26.312,53.646,27.334,,9.938,7.6,4.554,2.6,220.174
2011-01-15,209.391,60.0,55.958,49.0,23.609,28.25,45.812,17.562,,17.396,6.5,3.862,1.0,233.0
2011-01-16,200.25,60.0,54.75,51.0,18.667,31.27,63.166,31.896,,18.5,4.6,3.671,2.3,218.917
2011-01-17,201.333,70.0,57.917,47.0,19.5,31.261,60.078,28.817,,14.73,7.0,4.154,2.0,220.833
2011-01-18,212.417,70.0,62.75,54.0,41.792,49.178,118.348,69.171,,31.084,8.6,4.346,0.5,254.208
2011-01-19,201.391,88.0,70.833,63.0,24.652,30.608,65.435,34.826,,27.196,9.6,5.171,1.4,226.043
2011-01-20,196.13,98.0,96.375,83.0,14.0,25.792,52.666,26.875,,19.27,3.3,1.942,1.2,210.13
2011-01-21,195.304,98.0,94.417,80.0,14.652,23.792,47.062,23.271,,14.562,2.9,2.579,2.1,209.957
2011-01-22,207.375,98.0,91.042,77.0,23.542,22.854,50.479,27.625,,9.833,7.2,4.971,3.0,230.917
2011-01-23,224.25,98.0,93.625,73.0,44.875,37.468,125.978,88.509,,21.417,6.8,4.296,0.2,269.125
2011-01-24,200.304,98.0,62.167,41.0,19.174,33.728,63.858,30.13,,10.774,5.3,2.425,0.3,219.478
2011-01-25,203.208,98.0,68.292,32.0,31.458,39.064,93.087,54.022,,21.232,9.5,3.733,-0.2,234.667
2011-01-26,199.913,98.0,56.625,35.0,20.739,31.625,67.396,35.771,,13.416,5.3,2.229,-0.4,220.652
2011-01-27,205.348,76.0,59.208,44.0,30.565,35.562,84.667,49.104,,16.021,6.3,2.292,-1.5,235.913
2011-01-28,201.667,75.0,55.5,39.0,23.875,28.604,61.958,33.354,,16.583,5.1,1.675,-1.1,225.542
2011-01-29,197.333,56.0,47.167,34.0,13.833,13.81,23.041,9.23,,6.979,5.6,1.942,0.1,211.167
2011-01-30,206.125,60.0,46.458,37.0,25.917,32.638,70.704,38.066,,9.146,5.4,2.583,-0.8,232.042
