date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,212.958,5.986,63.0,50.166,45.0,24.917,25.385,38.344,12.958,,1.729,20.781,9.55,6.512,3.55,237.875
2011-01-02,202.806,4.514,71.0,52.125,35.0,20.666,18.031,26.302,8.271,,1.13,15.364,10.9,6.521,4.05,223.473
2011-01-03,194.25,3.139,44.5,35.625,26.0,13.854,9.865,12.792,2.927,,0.916,6.062,10.3,6.875,4.75,208.104
2011-01-04,199.146,4.705,59.0,47.938,36.5,20.02,21.985,38.356,16.371,,1.479,11.594,10.15,5.74,2.4,219.166
2011-01-05,198.688,4.556,49.5,37.125,24.5,19.125,23.751,48.22,24.469,,1.084,8.708,9.25,5.517,1.9,217.812
2011-01-06,204.711,6.75,65.0,46.646,34.0,33.838,41.883,93.308,51.425,,3.104,15.27,8.8,5.831,2.15,238.549
2011-01-07,197.312,3.278,54.5,40.292,28.0,18.479,15.51,24.188,8.677,,1.0,7.802,8.75,5.923,3.75,215.792
2011-01-08,197.446,3.43,46.5,37.0,28.5,17.63,13.406,18.146,4.74,,1.0,7.396,9.3,6.048,3.05,215.076
2011-01-09,210.792,6.861,70.5,53.125,43.5,31.75,34.25,70.323,36.073,,3.312,19.25,9.05,6.233,3.35,242.542
2011-01-10,210.272,7.875,70.0,55.837,33.5,39.864,45.637,115.011,69.375,,4.239,25.902,10.1,7.177,3.55,250.136
2011-01-11,200.917,5.174,70.0,52.708,32.0,32.48,29.09,65.282,36.192,,2.084,20.677,10.6,6.062,2.25,233.396
2011-01-12,199.296,4.931,51.0,37.042,28.5,26.716,27.579,60.98,33.401,,1.542,10.865,7.2,3.981,1.0,226.012
2011-01-13,205.771,8.181,65.0,48.458,39.0,41.688,45.906,131.375,85.469,,3.542,22.135,10.15,5.738,0.9,247.458
2011-01-14,204.27,5.931,53.5,42.396,35.0,27.398,27.094,57.886,30.792,,2.0,14.229,7.9,5.388,3.2,231.668
2011-01-15,209.834,6.486,52.0,46.916,43.5,27.021,27.614,49.729,22.114,,2.729,17.125,6.1,4.692,2.7,236.854
2011-01-16,199.087,4.447,47.5,43.91,40.0,21.848,29.011,57.405,28.394,,2.054,19.554,5.3,4.547,3.4,220.935
2011-01-17,201.02,4.766,57.5,43.377,33.5,20.916,32.33,70.417,38.087,,2.426,17.26,7.25,5.545,3.8,221.938
2011-01-18,213.517,8.014,61.5,49.312,41.0,42.274,50.531,127.636,77.106,,4.562,30.49,8.9,5.54,1.35,255.791
2011-01-19,201.271,5.056,68.5,53.583,45.0,26.583,34.802,73.812,39.01,,2.729,27.968,9.9,6.629,2.9,227.854
2011-01-20,195.615,3.736,90.0,84.062,74.5,19.631,23.0,34.802,11.802,,1.152,17.198,4.55,3.015,1.95,215.246
2011-01-21,195.354,3.653,91.0,84.062,73.5,19.104,20.427,29.614,9.187,,0.75,10.938,3.75,3.369,2.9,214.458
2011-01-22,203.666,5.607,92.5,83.062,68.0,26.625,21.641,44.542,22.9,,0.77,9.573,8.4,5.673,3.9,230.292
2011-01-23,218.392,9.387,93.0,81.75,55.5,48.239,37.319,147.035,109.716,,2.148,17.706,8.9,5.465,0.75,266.63
2011-01-24,199.392,5.222,91.0,57.354,38.0,24.66,30.194,68.027,37.833,,1.812,12.323,4.65,3.04,1.3,224.052
2011-01-25,206.896,7.722,80.0,57.73,32.5,43.479,43.312,123.615,80.302,,2.562,22.302,8.35,4.146,0.3,250.375
2011-01-26,203.606,5.458,75.5,44.104,26.0,24.274,30.406,63.114,32.708,,1.717,15.416,5.9,3.277,1.15,227.88
2011-01-27,210.417,7.528,61.0,48.146,26.0,35.834,37.74,109.042,71.302,,2.292,19.469,7.25,3.596,-0.45,246.25
2011-01-28,202.646,5.05,60.0,41.02,28.5,25.75,24.394,49.716,25.322,,2.062,18.469,5.65,2.792,0.65,228.396
2011-01-29,197.167,3.143,38.5,29.792,20.0,14.438,9.106,12.048,2.942,,1.166,9.521,6.1,3.196,1.35,211.604
2011-01-30,200.738,4.488,38.5,29.729,24.5,20.788,26.014,54.558,28.544,,2.121,11.553,5.9,3.898,1.3,221.526
2011-01-31,203.082,6.197,48.5,40.021,29.5,28.453,37.144,88.524,51.38,,2.304,16.478,8.6,4.246,0.6,231.534
2011-02-01,198.712,5.778,51.0,39.479,27.5,22.282,29.968,81.63,51.662,,2.739,19.896,12.2,6.877,1.95,220.994
2011-02-02,196.188,3.917,42.0,28.084,13.5,15.395,18.906,33.052,14.146,,1.375,11.385,5.05,2.531,0.55,211.584
