date,NO2_mean,NOX_mean,NO_mean,SPM_mean,SO2_mean
2012-05-31,9.5,12.146,2.646,20.604,6.958
2012-06-01,8.146,9.938,1.792,23.852,5.708
2012-06-02,7.188,7.854,0.667,25.292,4.542
2012-06-03,5.458,5.708,0.25,27.875,7.0
2012-06-04,7.146,7.625,0.479,21.188,5.125
2012-06-05,6.537,6.908,0.37,17.009,4.083
2012-06-06,9.544,10.37,0.826,17.521,3.75
2012-06-07,6.084,6.479,0.396,25.438,3.458
2012-06-08,8.73,9.625,0.896,27.625,5.667
2012-06-09,3.812,4.0,0.188,9.334,1.125
2012-06-10,1.792,1.792,0.0,14.729,1.167
2012-06-11,5.354,6.042,0.688,9.052,4.783
2012-06-12,8.502,9.381,0.88,18.729,7.708
2012-06-13,6.65,7.731,1.081,13.438,7.833
2012-06-14,7.5,9.542,2.042,16.438,6.75
2012-06-15,7.562,10.5,2.938,24.854,8.458
2012-06-16,2.875,3.23,0.354,6.23,5.417
2012-06-17,2.438,2.688,0.25,8.604,4.417
2012-06-18,6.0,7.792,1.792,13.521,6.833
2012-06-19,9.428,10.338,0.91,18.938,2.375
2012-06-20,4.146,4.818,0.673,9.812,2.87
2012-06-21,7.0,8.688,1.688,16.25,3.375
2012-06-22,3.708,4.875,1.166,6.375,2.083
2012-06-23,4.292,5.542,1.25,6.729,3.042
2012-06-24,5.0,7.396,2.396,12.73,4.542
2012-06-25,5.479,8.084,2.604,15.52,3.75
2012-06-26,7.102,9.87,2.769,16.938,3.875
2012-06-27,8.165,10.322,2.157,19.521,4.875
2012-06-28,9.354,11.104,1.75,23.125,6.125
2012-06-29,8.125,10.25,2.125,24.312,6.083
2012-06-30,6.812,7.396,0.584,24.792,5.625
2012-07-01,2.98,3.104,0.125,15.5,1.958
2012-07-02,6.188,7.271,1.083,11.938,3.739
2012-07-03,11.087,14.108,3.022,18.52,1.941
2012-07-04,7.9,10.117,2.218,18.062,11.0
2012-07-05,7.271,8.0,0.729,21.771,5.708
2012-07-06,6.5,7.312,0.812,13.896,2.667
2012-07-07,1.625,1.792,0.166,21.188,2.0
2012-07-08,1.729,1.75,0.021,19.875,2.75
2012-07-09,4.812,6.208,1.396,14.604,5.0
2012-07-10,6.783,9.61,2.828,26.328,8.652
2012-07-11,2.788,3.09,0.304,13.188,6.783
2012-07-12,3.292,4.125,0.834,22.729,5.125
2012-07-13,7.98,9.438,1.458,44.606,4.565
2012-07-14,4.708,5.375,0.667,31.042,4.958
2012-07-15,2.479,2.98,0.5,24.396,5.875
2012-07-16,2.354,2.77,0.416,14.312,7.333
2012-07-17,4.926,6.552,1.626,18.125,9.208
2012-07-18,7.866,10.966,3.1,27.167,9.167
2012-07-19,7.312,9.458,2.146,27.339,1.182
2012-07-20,6.98,8.5,1.521,26.084,0.13
2012-07-21,4.521,5.0,0.48,26.392,0.0
2012-07-22,3.729,4.708,0.979,18.229,0.0
2012-07-23,5.688,7.479,1.792,24.146,0.042
2012-07-24,6.678,7.401,0.724,36.812,0.458
2012-07-25,6.988,8.992,2.003,47.104,0.75
2012-07-26,6.604,8.292,1.688,51.417,1.208
2012-07-27,6.938,9.146,2.208,47.729,1.217
2012-07-28,5.708,6.584,0.875,54.354,1.125
2012-07-29,4.146,4.625,0.479,49.021,0.625
2012-07-30,6.958,7.708,0.75,42.875,0.5
2012-07-31,6.584,7.734,1.152,19.146,0.792
2012-08-01,8.296,9.954,1.658,36.146,0.5
2012-08-02,6.854,9.146,2.292,36.021,0.625
2012-08-03,6.646,8.48,1.833,39.062,0.391
2012-08-04,5.896,6.833,0.938,38.375,0.458
2012-08-05,3.542,3.708,0.166,32.208,0.292
2012-08-06,4.979,6.938,1.958,18.792,0.292
2012-08-07,5.767,7.574,1.807,16.364,0.261
2012-08-08,3.752,4.049,0.296,9.333,0.167
2012-08-09,6.896,8.75,1.854,11.088,0.083
2012-08-10,7.188,9.208,2.021,23.875,0.522
2012-08-11,9.021,10.312,1.292,38.98,0.083
2012-08-12,4.688,5.771,1.084,38.166,0.333
2012-08-13,3.25,3.792,0.542,31.146,0.125
2012-08-14,2.242,2.41,0.168,13.208,0.125
2012-08-15,1.856,2.267,0.411,14.396,0.042
2012-08-16,3.604,4.375,0.771,18.02,0.542
2012-08-17,4.188,6.146,1.958,27.729,0.522
2012-08-18,4.396,6.084,1.688,22.479,0.292
2012-08-19,2.062,2.271,0.208,11.021,0.125
2012-08-20,5.48,6.396,0.917,17.938,0.542
2012-08-21,6.882,8.517,1.635,21.146,0.583
2012-08-22,5.038,6.086,1.049,15.645,0.958
2012-08-23,6.292,9.146,2.854,17.208,0.958
2012-08-24,6.812,8.396,1.584,18.979,0.522
2012-08-25,5.542,6.208,0.667,25.73,0.708
2012-08-26,4.666,5.021,0.354,31.979,0.625
2012-08-27,6.021,7.666,1.646,20.896,0.833
2012-08-28,4.608,6.848,2.239,15.312,0.708
2012-08-29,3.786,4.68,0.894,14.646,0.375
2012-08-30,6.812,8.292,1.479,20.854,1.083
2012-08-31,4.854,5.98,1.125,19.729,0.348
2012-09-01,5.334,7.104,1.771,14.146,0.042
2012-09-02,3.542,4.188,0.646,15.416,0.125
2012-09-03,4.854,5.875,1.02,12.25,0.542
2012-09-04,6.864,8.36,1.497,18.834,0.625
2012-09-05,6.585,9.645,3.06,24.25,0.667
2012-09-06,6.916,8.02,1.104,19.812,0.625
2012-09-07,6.312,9.958,3.646,17.236,0.435
2012-09-08,4.75,5.854,1.104,19.333,0.25
2012-09-09,1.771,1.792,0.021,10.52,0.0
2012-09-10,3.729,4.44,0.712,15.241,0.0
2012-09-11,7.414,8.413,1.0,12.182,0.125
2012-09-12,6.5,9.625,3.125,10.093,0.375
2012-09-13,7.5,11.083,3.584,17.792,0.542
2012-09-14,5.708,7.0,1.292,25.479,0.217
2012-09-15,3.625,3.875,0.25,13.812,0.083
2012-09-16,4.146,4.854,0.708,18.688,0.292
2012-09-17,0.729,0.771,0.042,8.875,0.0
2012-09-18,3.63,4.456,0.826,10.479,0.0
2012-09-19,5.312,6.104,0.792,22.667,0.375
2012-09-20,8.041,8.632,0.59,26.938,0.158
2012-09-21,8.542,9.562,1.02,21.062,0.043
2012-09-22,5.916,7.312,1.396,17.271,0.208
2012-09-23,4.812,5.125,0.312,24.584,0.0
2012-09-24,5.125,5.73,0.604,9.75,0.0
2012-09-25,4.326,5.044,0.718,11.666,0.167
2012-09-26,5.896,6.562,0.667,12.271,0.458
2012-09-27,9.834,13.271,3.438,15.104,0.458
2012-09-28,8.271,10.312,2.042,16.396,0.304
2012-09-29,6.334,7.521,1.188,21.0,0.25
2012-09-30,3.438,3.688,0.25,17.729,0.0
2012-10-01,6.792,8.312,1.521,10.729,0.0
2012-10-02,7.76,11.174,3.414,9.5,0.0
2012-10-03,6.271,9.958,3.688,11.875,0.292
2012-10-04,3.875,4.25,0.375,12.666,0.083
2012-10-05,7.042,7.916,0.875,11.729,0.0
2012-10-06,10.917,14.792,3.875,21.667,0.292
2012-10-07,2.896,3.0,0.104,13.042,0.083
2012-10-08,4.625,5.229,0.604,9.792,0.083
2012-10-09,8.565,10.74,2.174,12.085,0.333
2012-10-10,8.843,11.578,2.736,17.716,0.708
2012-10-11,4.625,4.958,0.333,16.084,0.292
2012-10-12,5.521,6.375,0.854,7.354,0.0
2012-10-13,8.041,11.188,3.146,16.208,0.375
2012-10-14,7.75,8.812,1.062,24.104,0.333
2012-10-15,5.458,6.354,0.896,18.146,0.417
2012-10-16,10.892,15.087,4.196,22.292,0.458
2012-10-17,5.104,5.416,0.312,19.188,0.5
2012-10-18,4.333,4.438,0.104,10.458,0.0
2012-10-19,5.73,6.334,0.604,9.812,0.261
2012-10-20,6.834,7.812,0.979,18.25,0.167
2012-10-21,6.125,6.562,0.438,26.896,0.292
2012-10-22,5.958,7.166,1.208,22.646,0.5
2012-10-23,4.911,5.16,0.249,18.47,0.0
2012-10-24,9.166,10.729,1.562,12.146,0.125
2012-10-25,8.938,10.646,1.708,15.916,0.417
2012-10-26,10.25,13.438,3.188,19.958,0.304
2012-10-27,8.438,13.354,4.916,24.25,0.417
2012-10-28,2.938,2.938,0.0,16.021,0.042
2012-10-29,6.604,7.438,0.833,15.479,0.0
2012-10-30,6.826,9.044,2.218,12.916,0.083
2012-10-31,6.062,7.438,1.375,7.125,0.0
2012-11-01,3.958,4.416,0.458,16.834,0.042
2012-11-02,2.625,2.834,0.208,15.583,0.0
2012-11-03,8.562,9.48,0.916,16.562,0.0
2012-11-04,7.02,8.938,1.916,13.0,0.042
2012-11-05,7.708,9.896,2.188,13.0,0.292
2012-11-06,10.456,11.892,1.435,24.188,0.042
2012-11-07,7.604,8.166,0.562,21.396,0.042
2012-11-08,9.75,11.5,1.75,18.27,0.0
2012-11-09,9.562,11.104,1.542,30.344,0.0
2012-11-10,5.375,6.166,0.792,7.875,0.0
2012-11-11,3.292,4.75,1.458,4.896,0.083
2012-11-12,6.288,6.94,0.652,24.562,0.583
2012-11-13,5.372,5.942,0.57,20.582,0.8
2012-11-14,4.604,4.896,0.292,9.983,0.625
2012-11-15,7.917,8.542,0.625,5.188,0.167
2012-11-16,11.375,16.334,4.958,9.062,0.13
2012-11-17,6.396,6.729,0.334,8.896,0.292
2012-11-18,2.584,2.625,0.042,12.25,0.0
2012-11-19,6.916,8.812,1.896,13.708,0.458
2012-11-20,7.594,8.696,1.102,15.584,0.125
2012-11-21,7.354,9.917,2.562,11.021,0.042
2012-11-22,14.916,21.729,6.812,18.792,0.792
2012-11-23,9.479,12.834,3.354,17.292,0.739
2012-11-24,5.271,6.188,0.916,6.896,0.208
2012-11-25,6.917,9.667,2.75,10.146,0.083
2012-11-26,7.312,8.188,0.875,10.479,0.5
2012-11-27,5.065,5.739,0.674,6.25,0.083
2012-11-28,8.875,12.479,3.604,8.354,0.667
2012-11-29,11.896,17.229,5.333,31.271,0.75
2012-11-30,9.958,15.916,5.958,21.396,0.217
2012-12-01,4.188,4.438,0.25,6.292,0.292
2012-12-02,5.188,6.292,1.104,6.542,0.0
2012-12-03,10.125,16.452,6.327,9.038,0.417
2012-12-04,3.739,4.326,0.587,11.104,0.292
2012-12-05,5.646,6.312,0.666,9.104,0.542
2012-12-06,4.417,4.875,0.458,9.875,0.75
2012-12-07,9.646,10.521,0.875,6.812,0.348
2012-12-08,3.042,3.27,0.229,12.167,1.125
2012-12-09,2.5,2.604,0.104,6.042,0.667
2012-12-10,3.834,4.375,0.542,5.695,0.417
2012-12-11,16.174,19.608,3.435,9.083,0.5
2012-12-12,19.646,24.188,4.542,11.333,0.625
2012-12-13,16.042,20.896,4.854,11.854,0.542
2012-12-14,12.416,15.562,3.146,9.979,0.478
2012-12-15,7.125,7.584,0.458,7.062,0.0
2012-12-16,3.646,3.771,0.125,13.334,0.042
2012-12-17,12.146,17.688,5.542,21.854,0.417
2012-12-18,4.674,4.913,0.239,7.396,0.0
2012-12-19,6.771,7.77,1.0,5.188,0.0
2012-12-20,16.432,20.115,3.683,9.042,0.0
2012-12-21,13.98,17.021,3.042,10.312,0.0
2012-12-22,9.438,10.958,1.521,12.562,0.0
2012-12-23,2.438,2.688,0.25,14.646,0.0
2012-12-24,6.146,7.166,1.02,7.084,0.0
2012-12-25,5.826,6.87,1.044,10.5,0.0
2012-12-26,2.833,3.334,0.5,4.375,0.0
2012-12-27,13.083,16.166,3.084,7.812,0.042
2012-12-28,15.792,22.917,7.125,9.354,0.0
2012-12-29,8.188,9.5,1.312,6.896,0.0
2012-12-30,5.104,5.5,0.396,9.0,0.0
2012-12-31,1.312,1.542,0.229,7.23,0.0
2013-01-01,2.792,2.834,0.042,22.604,1.417
2013-01-02,1.94,1.94,0.0,14.521,1.042
2013-01-03,3.375,3.666,0.292,12.729,0.435
2013-01-04,3.021,3.062,0.042,11.604,0.375
2013-01-05,4.771,5.438,0.667,4.312,0.0
2013-01-06,11.688,15.48,3.792,6.146,0.333
2013-01-07,12.674,19.952,7.278,8.506,1.25
2013-01-08,14.25,16.354,2.104,13.104,1.292
2013-01-09,2.964,3.176,0.212,5.77,0.333
2013-01-10,6.75,8.438,1.688,4.584,0.217
2013-01-11,13.646,15.771,2.125,8.688,0.083
2013-01-12,4.584,4.812,0.229,12.729,0.5
2013-01-13,1.958,2.125,0.166,9.0,0.333
2013-01-14,11.75,15.055,3.306,5.834,0.625
2013-01-15,15.312,29.708,14.396,7.688,0.75
2013-01-16,16.587,21.377,4.79,10.27,1.042
2013-01-17,5.979,6.562,0.583,9.188,0.913
2013-01-18,10.312,12.334,2.021,13.062,1.208
2013-01-19,3.792,3.875,0.083,7.562,0.042
2013-01-20,8.02,9.5,1.479,9.854,1.083
2013-01-21,9.806,10.486,0.68,24.104,1.75
2013-01-22,13.604,14.979,1.375,18.27,1.0
2013-01-23,14.948,20.408,5.459,12.146,0.875
2013-01-24,14.083,17.188,3.104,12.292,1.261
2013-01-25,6.084,6.75,0.666,11.146,1.75
2013-01-26,2.188,2.229,0.042,16.666,0.458
2013-01-27,6.792,7.854,1.062,5.729,0.25
2013-01-28,10.18,11.708,1.527,12.77,1.542
2013-01-29,15.188,20.104,4.917,15.062,0.458
2013-01-30,9.024,9.83,0.805,11.562,0.75
2013-01-31,6.166,7.283,1.117,18.277,0.565
2013-02-01,13.271,16.292,3.02,18.0,1.708
2013-02-02,4.333,4.604,0.27,17.854,0.583
2013-02-03,6.834,7.938,1.104,19.188,0.25
2013-02-04,2.754,2.988,0.234,3.958,0.0
2013-02-05,3.396,3.688,0.292,4.612,0.292
2013-02-06,5.041,5.746,0.704,4.896,0.542
2013-02-07,4.938,5.52,0.584,4.396,0.478
2013-02-08,7.104,7.834,0.729,3.417,0.0
2013-02-09,2.292,2.417,0.125,3.708,0.0
2013-02-10,3.479,3.812,0.334,7.539,0.458
2013-02-11,2.579,2.705,0.126,5.375,0.0
2013-02-12,4.354,4.875,0.521,5.104,0.125
2013-02-13,3.324,3.582,0.258,4.292,0.0
2013-02-14,6.042,6.375,0.333,7.25,0.348
2013-02-15,6.458,7.02,0.562,6.854,0.25
2013-02-16,4.979,5.271,0.292,21.084,1.0
2013-02-17,9.625,10.646,1.021,29.396,1.458
2013-02-18,4.394,4.666,0.272,12.777,0.125
2013-02-19,4.021,4.229,0.208,8.458,0.042
2013-02-20,4.711,4.972,0.261,10.292,0.292
2013-02-21,5.48,5.708,0.229,13.188,0.652
2013-02-22,7.875,8.458,0.583,8.23,0.375
2013-02-23,7.812,8.021,0.208,10.125,0.583
2013-02-24,13.268,16.131,2.863,11.848,0.583
2013-02-25,12.415,13.428,1.014,54.375,2.958
2013-02-26,17.91,26.24,8.33,71.479,1.958
2013-02-27,10.334,11.708,1.375,18.542,0.292
2013-02-28,4.604,4.875,0.27,27.917,0.478
2013-03-01,8.917,11.979,3.062,31.354,0.333
2013-03-02,5.458,5.688,0.229,10.479,0.0
2013-03-03,4.02,4.208,0.188,8.69,0.167
2013-03-04,12.504,17.792,5.288,13.084,1.167
2013-03-05,10.652,12.588,1.937,12.188,0.333
2013-03-06,2.875,3.02,0.146,12.5,0.583
2013-03-07,6.146,6.812,0.667,10.458,0.739
2013-03-08,6.667,7.271,0.604,12.208,0.542
2013-03-09,4.25,4.5,0.25,14.312,0.458
2013-03-10,2.625,2.917,0.292,6.539,0.042
2013-03-11,9.12,11.221,2.102,9.042,0.708
2013-03-12,10.691,11.864,1.172,25.23,2.125
2013-03-13,8.021,8.458,0.438,12.27,0.417
2013-03-14,3.104,3.375,0.271,8.083,0.0
2013-03-15,8.646,10.021,1.375,14.375,0.625
2013-03-16,6.458,6.771,0.312,44.708,1.458
2013-03-17,11.562,12.75,1.188,48.458,1.75
2013-03-18,5.256,5.725,0.468,38.25,1.208
2013-03-19,9.432,10.071,0.638,18.167,0.273
2013-03-20,14.354,19.083,4.729,14.104,0.292
2013-03-21,2.583,2.604,0.021,8.188,0.0
2013-03-22,5.77,6.125,0.354,8.75,0.083
2013-03-23,6.77,7.312,0.542,18.542,0.583
2013-03-24,9.97,10.954,0.986,36.833,1.708
2013-03-25,11.13,11.978,0.848,26.378,1.583
2013-03-26,6.952,7.57,0.617,17.146,0.167
2013-03-27,3.896,4.125,0.229,25.416,0.0
2013-03-28,8.52,9.5,0.979,31.146,0.652
2013-03-29,5.625,6.062,0.438,22.604,1.0
2013-03-30,2.167,2.23,0.062,14.125,0.0
2013-03-31,3.583,3.77,0.188,20.73,0.0
2013-04-01,8.854,9.854,1.0,12.771,0.375
2013-04-02,12.178,15.964,3.786,20.27,0.583
2013-04-03,4.396,4.625,0.229,21.062,0.0
2013-04-04,8.458,9.979,1.521,20.614,0.167
2013-04-05,10.092,14.184,4.093,26.354,1.043
2013-04-06,1.771,1.917,0.146,9.396,0.042
2013-04-07,1.375,1.396,0.021,7.771,0.0
2013-04-08,5.229,5.771,0.542,10.167,0.042
2013-04-09,6.451,7.107,0.656,17.421,0.958
2013-04-10,5.042,5.416,0.375,14.125,0.583
2013-04-11,4.271,4.584,0.312,12.52,1.167
2013-04-12,5.986,6.394,0.408,11.562,0.652
2013-04-13,5.125,5.562,0.438,12.958,0.25
2013-04-14,2.875,2.875,0.0,19.688,1.667
2013-04-15,4.688,5.229,0.542,12.708,0.333
2013-04-16,9.355,11.404,2.049,23.708,1.958
2013-04-17,5.688,6.208,0.521,34.083,0.875
2013-04-18,5.042,5.688,0.646,24.854,0.458
2013-04-19,3.85,3.978,0.128,14.834,0.0
2013-04-20,8.084,8.584,0.5,13.792,0.167
2013-04-21,3.792,3.917,0.125,4.312,0.0
2013-04-22,8.312,9.25,0.938,10.125,0.0
2013-04-23,8.843,10.39,1.548,11.729,0.542
2013-04-24,4.458,4.854,0.396,7.354,0.042
2013-04-25,11.812,13.605,1.792,18.584,0.167
2013-04-26,6.324,6.816,0.492,17.812,0.435
2013-04-27,6.688,7.084,0.395,15.688,0.0
2013-04-28,5.021,5.792,0.771,11.834,0.042
2013-04-29,4.479,4.708,0.229,17.375,1.25
2013-04-30,5.749,6.063,0.314,18.562,0.5
2013-05-01,2.562,2.708,0.146,5.979,0.0
2013-05-02,4.562,4.812,0.25,3.688,0.0
2013-05-03,4.652,5.326,0.674,5.312,0.0
2013-05-04,4.042,4.23,0.188,7.458,0.042
2013-05-05,3.542,3.688,0.146,20.334,0.292
2013-05-06,2.562,2.688,0.125,25.625,0.625
2013-05-07,2.203,2.65,0.446,7.521,0.0
2013-05-08,4.875,5.5,0.625,4.771,0.042
2013-05-09,10.708,12.938,2.23,9.584,0.667
2013-05-10,12.663,14.231,1.568,14.19,0.913
2013-05-11,5.896,6.354,0.458,12.084,0.0
2013-05-12,5.354,5.938,0.584,17.334,0.333
2013-05-13,6.479,6.792,0.312,34.062,1.375
2013-05-14,11.91,12.512,0.602,45.104,1.292
2013-05-15,7.208,7.604,0.396,33.166,1.083
2013-05-16,2.542,2.604,0.062,25.667,0.0
2013-05-17,4.32,4.556,0.236,10.458,0.087
2013-05-18,7.917,9.146,1.23,21.125,0.458
2013-05-19,3.938,4.125,0.188,13.0,0.0
2013-05-20,4.729,5.229,0.5,4.708,0.0
2013-05-21,6.858,7.78,0.922,26.666,0.125
2013-05-22,7.73,8.438,0.708,31.562,0.625
2013-05-23,8.02,8.562,0.542,22.158,0.208
2013-05-24,7.736,8.996,1.26,12.77,0.348
2013-05-25,7.542,8.041,0.5,21.854,0.75
2013-05-26,3.688,3.73,0.042,22.584,0.833
2013-05-27,5.75,6.146,0.396,23.312,0.417
2013-05-28,2.317,2.421,0.104,11.98,0.042
2013-05-29,1.672,1.871,0.199,2.496,0.0
2013-05-30,7.23,8.02,0.792,16.438,0.042
2013-05-31,7.364,8.77,1.406,21.125,0.174
2013-06-01,8.188,9.084,0.896,22.646,0.5
2013-06-02,4.98,5.146,0.166,21.625,0.375
2013-06-03,5.375,5.75,0.375,19.642,0.125
2013-06-04,7.024,8.32,1.296,19.25,0.25
2013-06-05,9.062,10.875,1.812,23.0,0.542
2013-06-06,10.334,10.854,0.52,26.604,0.5
2013-06-07,6.888,7.921,1.034,21.945,0.348
2013-06-08,3.894,4.168,0.274,19.812,0.042
2013-06-09,4.23,4.438,0.208,19.48,0.125
2013-06-10,8.312,8.666,0.354,23.271,0.583
2013-06-11,9.742,10.348,0.605,22.5,0.417
2013-06-12,9.688,11.562,1.875,21.146,0.542
2013-06-13,6.062,8.146,2.084,19.48,0.625
2013-06-14,5.542,6.375,0.834,20.083,0.522
2013-06-15,4.11,4.468,0.358,15.458,0.042
2013-06-16,1.812,1.916,0.104,10.312,0.0
2013-06-17,4.979,5.875,0.896,15.042,0.292
2013-06-18,7.986,8.989,1.003,21.208,0.292
2013-06-19,5.792,6.083,0.292,15.166,0.0
2013-06-20,8.154,8.786,0.633,8.625,0.391
2013-06-21,8.958,9.792,0.834,9.646,0.174
2013-06-22,3.624,3.986,0.362,12.021,0.0
2013-06-23,2.73,3.396,0.666,13.0,0.0
2013-06-24,4.146,5.667,1.521,13.128,0.0
2013-06-25,5.278,7.016,1.737,15.166,0.125
2013-06-26,6.25,6.604,0.354,18.271,0.042
2013-06-27,3.062,3.146,0.084,13.605,0.0
2013-06-28,5.958,7.334,1.375,19.5,0.087
2013-06-29,5.662,6.337,0.674,21.021,0.375
2013-06-30,3.438,3.458,0.021,18.188,0.0
2013-07-01,3.25,3.584,0.333,15.0,0.292
2013-07-02,3.065,3.489,0.424,15.688,0.667
2013-07-03,3.438,3.896,0.458,8.896,0.042
2013-07-04,4.792,5.688,0.896,11.02,0.333
2013-07-05,4.104,4.792,0.688,15.208,0.174
2013-07-06,3.468,4.003,0.534,19.875,0.333
2013-07-07,2.729,3.292,0.562,19.646,0.125
2013-07-08,3.458,5.021,1.562,14.02,0.417
2013-07-09,4.32,6.862,2.542,15.892,1.5
2013-07-10,5.938,7.708,1.771,21.0,1.792
2013-07-11,6.229,8.438,2.208,22.416,1.833
2013-07-12,5.062,6.458,1.396,27.938,1.652
2013-07-13,3.69,4.437,0.746,31.5,1.708
2013-07-14,1.438,2.125,0.688,16.292,0.333
2013-07-15,2.416,3.042,0.625,9.958,0.0
2013-07-16,5.022,6.768,1.745,13.458,0.0
2013-07-17,5.458,6.333,0.875,24.312,0.625
2013-07-18,2.52,2.98,0.458,16.229,0.208
2013-07-19,3.625,3.979,0.354,8.729,0.043
2013-07-20,4.658,5.792,1.135,14.458,0.0
2013-07-21,4.729,5.146,0.417,20.292,0.0
2013-07-22,5.604,6.458,0.854,24.292,0.167
2013-07-23,4.614,6.183,1.57,16.511,0.125
2013-07-24,5.0,6.625,1.625,14.625,0.958
2013-07-25,3.979,4.708,0.73,39.75,0.708
2013-07-26,6.292,7.25,0.958,47.542,1.391
2013-07-27,3.464,3.824,0.36,57.812,0.5
2013-07-28,3.062,3.542,0.479,56.646,0.0
2013-07-29,5.584,5.896,0.312,26.979,0.0
2013-07-30,5.704,6.108,0.405,67.896,0.083
2013-07-31,6.354,7.25,0.896,47.367,0.292
2013-08-01,4.536,4.994,0.458,48.854,0.591
2013-08-02,5.521,6.792,1.271,17.104,0.043
2013-08-03,3.604,6.208,2.605,9.354,0.0
2013-08-04,1.916,2.458,0.542,13.938,0.0
2013-08-05,5.188,6.021,0.834,24.667,0.042
2013-08-06,4.614,5.437,0.824,31.896,0.0
2013-08-07,5.584,8.0,2.416,49.938,0.333
2013-08-08,5.292,6.396,1.104,55.991,0.083
2013-08-09,6.104,6.708,0.604,52.708,0.696
2013-08-10,4.768,5.134,0.366,64.0,0.708
2013-08-11,2.926,3.116,0.19,74.5,0.417
2013-08-12,4.416,4.812,0.396,65.435,0.0
2013-08-13,4.158,4.973,0.814,55.479,0.0
2013-08-14,3.688,4.125,0.438,39.812,0.042
2013-08-15,3.792,4.0,0.208,44.438,0.333
2013-08-16,3.396,3.583,0.188,53.375,0.348
2013-08-17,2.862,3.14,0.278,33.104,0.25
2013-08-18,3.042,3.292,0.25,24.958,0.042
2013-08-19,5.27,5.834,0.562,29.979,0.208
2013-08-20,6.268,7.199,0.932,25.79,0.125
2013-08-21,6.875,9.0,2.125,26.438,0.333
2013-08-22,6.708,10.25,3.542,26.125,0.042
2013-08-23,7.021,7.854,0.834,22.104,0.391
2013-08-24,3.482,3.87,0.388,10.312,0.042
2013-08-25,2.417,2.458,0.042,11.875,0.0
2013-08-26,5.938,6.875,0.938,12.479,0.042
2013-08-27,7.086,9.346,2.26,11.729,0.167
2013-08-28,6.979,9.292,2.312,11.521,0.125
2013-08-29,5.375,6.771,1.396,23.646,0.792
2013-08-30,5.292,6.271,0.979,28.958,0.826
2013-08-31,2.96,3.492,0.532,19.75,0.167
2013-09-01,3.083,3.188,0.104,18.229,0.0
2013-09-02,8.744,9.994,1.25,7.416,0.0
2013-09-03,6.534,9.638,3.104,6.375,0.167
2013-09-04,5.812,6.312,0.5,6.916,0.0
2013-09-05,4.375,4.792,0.416,5.625,0.083
2013-09-06,6.188,6.834,0.646,8.834,0.0
2013-09-07,5.774,9.216,3.442,11.77,0.042
2013-09-08,2.708,2.73,0.021,4.146,0.0
2013-09-09,5.894,7.334,1.439,7.827,0.0
2013-09-10,7.174,10.782,3.608,16.202,0.167
2013-09-11,7.875,10.646,2.771,25.396,0.417
2013-09-12,7.854,8.521,0.667,45.354,1.0
2013-09-13,7.688,9.208,1.521,52.667,0.739
2013-09-14,6.312,6.896,0.583,43.812,0.25
2013-09-15,2.812,2.854,0.042,15.812,0.0
2013-09-16,2.542,2.666,0.125,8.521,0.0
2013-09-17,7.174,10.391,3.218,10.182,0.083
2013-09-18,8.958,14.167,5.208,13.125,0.375
2013-09-19,9.817,15.99,6.173,16.916,0.182
2013-09-20,9.875,11.334,1.458,23.562,0.478
2013-09-21,6.166,6.708,0.542,23.354,0.583
2013-09-22,4.104,4.958,0.854,29.25,0.208
2013-09-23,4.812,5.688,0.875,29.125,0.25
2013-09-24,7.37,8.674,1.304,32.5,0.5
2013-09-25,5.292,7.23,1.938,25.584,0.542
2013-09-26,2.021,2.312,0.292,5.27,0.0
2013-09-27,6.104,7.166,1.062,8.875,0.13
2013-09-28,7.52,9.917,2.396,13.188,0.292
2013-09-29,5.021,5.334,0.312,14.52,0.042
2013-09-30,8.271,9.333,1.062,19.166,0.625
2013-10-01,7.566,8.978,1.413,20.312,0.333
2013-10-02,7.542,11.416,3.875,16.166,0.042
2013-10-03,5.542,6.396,0.854,11.608,0.0
2013-10-04,8.312,13.438,5.125,14.625,0.087
2013-10-05,9.458,13.458,4.0,26.042,0.375
2013-10-06,4.604,5.375,0.771,19.729,0.125
2013-10-07,5.979,8.75,2.77,14.146,0.208
2013-10-08,5.935,6.696,0.761,12.688,0.292
2013-10-09,2.229,2.542,0.312,10.542,0.0
2013-10-10,6.792,8.188,1.396,9.898,0.292
2013-10-11,6.25,7.083,0.833,17.958,0.13
2013-10-12,2.75,2.917,0.167,24.938,0.417
2013-10-13,3.5,3.75,0.25,8.208,0.0
2013-10-14,5.125,5.688,0.562,15.125,0.458
2013-10-15,7.804,9.13,1.326,16.958,0.083
2013-10-16,1.166,1.166,0.0,7.942,0.0
2013-10-17,3.104,3.27,0.167,5.396,0.0
2013-10-18,9.5,13.584,4.084,10.458,0.304
2013-10-19,11.25,15.834,4.584,16.584,0.167
2013-10-20,6.23,7.104,0.875,6.875,0.0
2013-10-21,7.979,11.23,3.25,6.5,0.083
2013-10-22,6.26,10.544,4.282,7.396,0.0
2013-10-23,11.625,18.625,7.0,14.542,0.417
2013-10-24,10.625,13.062,2.438,7.812,0.042
2013-10-25,3.875,4.0,0.125,3.542,0.0
2013-10-26,2.562,2.584,0.021,10.062,0.0
2013-10-27,5.084,5.646,0.562,13.75,0.0
2013-10-28,8.917,13.667,4.75,11.354,0.042
2013-10-29,12.696,18.978,6.282,18.375,0.75
