date,NO2_mean,NOX_mean,NO_mean,SO2_mean,PM25_mean,SPM_mean
2012-04-03,20.666,25.084,4.417,1.0,15.875,
2012-04-04,13.292,19.916,6.625,0.458,13.0,
2012-04-05,11.166,20.438,9.27,1.0,18.542,
2012-04-06,21.334,34.208,12.875,0.833,19.0,
2012-04-07,18.208,31.354,13.146,0.75,10.292,
2012-04-08,14.708,19.084,4.375,1.083,16.458,
2012-04-09,11.38,16.792,5.412,1.125,18.583,
2012-04-10,16.062,20.75,4.688,1.667,25.042,
2012-04-11,9.312,11.084,1.771,1.208,22.652,
2012-04-12,12.0,18.834,6.833,1.125,12.458,
2012-04-13,11.597,18.595,6.998,1.125,11.583,
2012-04-14,10.167,13.312,3.146,1.083,11.875,
2012-04-15,5.125,5.688,0.562,0.792,13.708,
2012-04-16,4.812,6.083,1.271,0.391,13.0,
2012-04-17,18.25,25.229,6.979,0.5,12.75,
2012-04-18,26.125,37.666,11.542,1.375,16.917,
2012-04-19,10.98,16.188,5.208,0.75,9.417,
2012-04-20,11.312,17.083,5.771,0.875,11.125,
2012-04-21,8.771,11.292,2.521,1.042,12.833,
2012-04-22,3.479,4.458,0.979,1.083,14.458,
2012-04-23,7.105,9.198,2.092,1.042,10.625,
2012-04-24,17.75,30.896,13.146,1.375,12.217,
2012-04-25,14.104,20.584,6.479,0.875,12.333,
2012-04-26,4.562,6.584,2.021,0.833,6.0,
2012-04-27,12.687,20.672,7.986,0.75,11.0,
2012-04-28,9.125,13.395,4.271,1.083,13.167,
2012-04-29,12.479,15.896,3.417,1.667,20.5,
2012-04-30,8.27,10.25,1.979,1.174,26.542,
2012-05-01,6.646,8.021,1.375,1.042,18.875,
2012-05-02,4.938,6.916,1.979,0.667,17.083,
2012-05-03,5.312,6.938,1.625,0.125,12.292,
2012-05-04,8.604,12.521,3.917,0.0,7.292,
2012-05-05,6.812,9.0,2.188,0.0,6.917,
2012-05-06,8.479,11.292,2.812,0.583,14.417,
2012-05-07,9.488,11.79,2.302,0.625,13.542,
2012-05-08,16.208,22.416,6.208,0.833,17.167,
2012-05-09,14.77,24.812,10.042,0.625,16.708,
2012-05-10,13.23,24.125,10.895,0.25,11.25,
2012-05-11,8.354,16.989,8.636,0.125,5.25,
2012-05-12,7.375,13.688,6.312,0.0,10.083,
2012-05-13,7.562,12.771,5.208,0.792,13.625,
2012-05-14,12.021,20.0,7.979,0.565,12.542,
2012-05-15,8.041,10.604,2.562,0.25,9.292,
2012-05-16,16.625,25.584,8.958,0.0,9.792,
2012-05-17,13.854,17.77,3.916,0.75,13.125,
2012-05-18,13.916,22.73,8.812,0.625,19.25,
2012-05-19,10.604,19.104,8.5,0.0,9.667,
2012-05-20,7.521,11.062,3.542,0.833,10.292,
2012-05-21,3.886,4.623,0.737,0.458,10.333,
2012-05-22,3.562,4.084,0.521,0.75,12.667,
2012-05-23,10.771,13.208,2.438,0.875,15.833,
2012-05-24,11.729,18.979,7.25,1.0,17.833,
2012-05-25,10.096,15.126,5.03,1.375,17.958,
2012-05-26,9.688,15.979,6.292,1.125,19.167,
2012-05-27,6.708,12.542,5.833,0.208,8.042,
2012-05-28,4.188,7.375,3.188,0.391,6.625,
2012-05-29,6.812,8.917,2.104,0.25,6.375,
2012-05-30,11.375,21.396,10.021,0.042,12.333,
2012-05-31,13.021,22.896,9.875,0.5,12.913,
2012-06-01,12.958,24.52,11.562,0.167,15.417,
2012-06-02,5.25,7.354,2.104,0.0,13.75,
2012-06-03,2.438,2.938,0.5,0.0,9.5,
2012-06-04,6.407,9.4,2.992,0.333,11.542,
2012-06-05,8.542,10.854,2.312,1.375,15.375,
2012-06-06,8.834,11.688,2.854,0.958,14.5,
2012-06-07,12.542,19.104,6.562,0.458,15.667,
2012-06-08,6.277,8.539,2.262,0.917,14.087,
2012-06-09,4.646,7.77,3.125,0.292,10.292,
2012-06-10,6.896,10.292,3.396,0.583,12.625,
2012-06-11,9.354,18.354,9.0,0.087,15.292,
2012-06-12,2.834,4.521,1.688,0.042,9.417,
2012-06-13,2.812,4.292,1.479,0.25,11.375,
2012-06-14,4.875,6.334,1.458,0.292,10.75,
2012-06-15,6.938,9.75,2.812,0.417,11.333,
2012-06-16,3.854,5.916,2.062,0.0,8.917,
2012-06-17,9.834,17.438,7.604,0.0,9.625,
2012-06-18,12.038,22.063,10.026,0.0,15.417,
2012-06-19,3.958,6.146,2.188,0.125,12.125,
2012-06-20,8.584,14.312,5.73,0.083,9.5,
2012-06-21,7.042,10.167,3.125,0.875,7.458,
2012-06-22,7.546,12.911,5.366,0.125,9.0,
2012-06-23,9.938,21.23,11.292,0.0,9.5,
2012-06-24,8.062,15.48,7.417,0.083,9.875,
2012-06-25,13.5,23.812,10.312,0.174,16.435,
2012-06-26,13.817,24.623,10.807,0.435,17.0,
2012-06-27,17.846,29.604,11.759,0.5,20.833,
2012-06-28,16.084,24.792,8.708,0.25,21.667,
2012-06-29,7.75,9.125,1.375,1.042,20.875,
2012-06-30,3.896,5.458,1.562,0.0,9.083,
2012-07-01,2.584,4.312,1.729,0.0,11.625,
2012-07-02,4.162,7.298,3.136,0.042,6.25,
2012-07-03,5.875,9.188,3.312,0.0,8.333,
2012-07-04,10.812,16.604,5.792,0.042,12.583,
2012-07-05,11.958,16.188,4.229,0.083,15.542,
2012-07-06,15.299,25.25,9.952,0.0,17.083,
2012-07-07,9.375,15.417,6.042,0.208,19.333,
2012-07-08,7.5,11.812,4.312,0.0,17.958,
2012-07-09,7.542,10.979,3.438,0.0,14.875,
2012-07-10,12.479,23.916,11.438,0.0,12.087,
2012-07-11,6.125,9.48,3.354,0.25,19.792,
2012-07-12,9.312,12.375,3.062,0.0,12.5,
2012-07-13,7.229,15.062,7.834,0.042,14.333,
2012-07-14,8.729,20.646,11.916,0.0,11.583,
2012-07-15,5.417,9.229,3.812,0.5,20.333,
2012-07-16,5.934,8.97,3.036,0.125,18.458,
2012-07-17,11.375,22.542,11.166,0.042,17.5,
2012-07-18,8.792,14.521,5.729,0.375,20.208,
2012-07-19,7.75,18.23,10.479,0.042,11.417,
2012-07-20,8.014,12.964,4.95,0.625,9.583,
2012-07-21,7.23,11.27,4.042,0.458,14.75,
2012-07-22,2.916,3.812,0.896,0.0,12.667,
2012-07-23,2.792,4.208,1.416,0.087,11.042,
2012-07-24,3.708,4.812,1.104,0.167,13.292,
2012-07-25,5.792,7.062,1.271,0.0,13.917,
2012-07-26,15.364,27.048,11.685,0.174,16.708,
2012-07-27,7.621,12.429,4.808,0.417,25.261,
2012-07-28,7.354,10.854,3.5,0.167,33.375,
2012-07-29,9.062,12.542,3.479,0.292,19.042,
2012-07-30,5.763,7.421,1.658,0.042,26.833,
2012-07-31,9.77,12.167,2.396,0.667,32.792,
2012-08-01,12.292,20.875,8.584,0.083,20.667,
2012-08-02,7.604,17.542,9.938,0.0,12.75,
2012-08-03,4.1,6.544,2.444,0.0,15.292,
2012-08-04,2.812,4.5,1.688,0.0,13.667,
2012-08-05,6.584,10.146,3.562,0.0,12.667,
2012-08-06,10.229,20.021,9.792,0.0,12.542,
2012-08-07,8.375,15.875,7.5,0.0,11.13,
2012-08-08,10.604,20.5,9.896,0.083,16.542,
2012-08-09,5.583,7.896,2.312,0.167,15.261,
2012-08-10,15.042,27.625,12.583,0.708,15.917,
2012-08-11,6.666,10.042,3.375,0.458,15.458,
2012-08-12,3.792,4.896,1.104,0.0,20.25,
2012-08-13,9.75,15.975,6.225,0.0,15.875,
2012-08-14,8.75,15.916,7.166,0.0,18.0,
2012-08-15,5.458,7.938,2.479,0.5,18.542,
2012-08-16,9.334,15.834,6.5,0.0,13.167,
2012-08-17,8.671,13.623,4.952,0.042,13.875,
2012-08-18,6.375,8.833,2.458,0.083,21.042,
2012-08-19,2.75,3.562,0.812,0.0,13.417,
2012-08-20,15.812,24.229,8.416,0.174,19.958,
2012-08-21,7.625,10.688,3.062,0.542,19.0,
2012-08-22,5.354,7.604,2.25,0.333,18.083,
2012-08-23,12.292,22.23,9.938,0.0,15.25,
2012-08-24,13.25,19.458,6.208,0.333,14.478,
2012-08-25,5.479,10.104,4.625,0.208,15.833,
2012-08-26,3.396,4.625,1.229,0.0,14.292,
2012-08-27,9.055,17.374,8.318,0.125,14.083,
2012-08-28,9.875,15.792,5.916,0.583,12.833,
2012-08-29,5.292,8.23,2.938,0.792,14.917,
2012-08-30,9.292,14.875,5.584,0.542,16.875,
2012-08-31,14.76,25.416,10.657,0.542,17.542,
2012-09-01,5.146,8.23,3.083,0.625,12.458,
2012-09-02,2.312,3.416,1.104,0.0,8.792,
2012-09-03,4.062,7.458,3.396,0.13,9.917,
2012-09-04,5.042,9.042,4.0,0.375,9.667,
2012-09-05,4.417,7.729,3.312,0.375,9.583,
2012-09-06,8.958,14.542,5.583,0.0,10.792,
2012-09-07,12.208,21.292,9.083,0.042,12.348,
2012-09-08,9.021,14.354,5.333,0.667,12.625,
2012-09-09,5.958,7.48,1.521,0.0,10.917,
2012-09-10,19.236,27.067,7.832,0.0,14.708,
2012-09-11,17.708,28.48,10.771,0.167,16.167,
2012-09-12,12.0,19.75,7.75,0.167,16.417,
2012-09-13,11.708,19.958,8.25,0.375,14.292,
2012-09-14,8.761,14.256,5.496,0.583,14.375,
2012-09-15,7.708,11.25,3.542,0.625,22.125,
2012-09-16,10.479,18.146,7.666,0.0,13.5,
2012-09-17,6.896,10.125,3.229,0.478,10.125,
2012-09-18,5.229,7.771,2.542,0.625,14.304,
2012-09-19,8.334,13.625,5.292,0.625,13.625,
2012-09-20,12.416,22.812,10.396,0.167,11.667,
2012-09-21,12.916,24.375,11.458,0.417,9.583,
2012-09-22,10.166,16.125,5.958,0.333,11.417,
2012-09-23,9.312,14.688,5.375,0.875,12.0,
2012-09-24,10.211,19.272,9.062,0.708,11.25,
2012-09-25,7.896,11.146,3.25,0.25,7.667,
2012-09-26,12.083,19.479,7.396,0.542,6.542,
2012-09-27,8.542,13.375,4.833,0.75,5.792,
2012-09-28,9.223,13.312,4.09,1.333,8.292,
2012-09-29,7.354,9.875,2.52,1.042,7.5,
2012-09-30,7.188,11.396,4.208,0.458,13.75,
2012-10-01,13.188,23.27,10.084,0.0,10.833,
2012-10-02,12.646,22.479,9.833,0.75,9.292,
2012-10-03,10.938,17.312,6.375,0.333,11.375,
2012-10-04,12.833,25.375,12.542,0.75,9.583,
2012-10-05,14.208,27.708,13.5,0.708,10.042,
2012-10-06,11.834,20.542,8.708,0.292,12.958,
2012-10-07,9.208,15.917,6.708,0.5,7.042,
2012-10-08,12.546,23.316,10.771,0.583,9.083,
2012-10-09,13.0,23.77,10.77,0.5,9.292,
2012-10-10,9.125,15.375,6.25,0.833,7.652,
2012-10-11,12.416,17.896,5.479,0.042,8.958,
2012-10-12,16.04,28.62,12.58,0.5,9.417,
2012-10-13,15.396,31.521,16.125,0.458,10.208,
2012-10-14,6.562,10.104,3.542,0.5,9.25,
2012-10-15,10.896,21.167,10.271,0.043,13.833,
2012-10-16,14.312,26.438,12.125,0.167,11.542,
2012-10-17,10.938,14.312,3.375,0.417,12.5,
2012-10-18,11.25,22.604,11.354,0.0,9.25,
2012-10-19,11.417,22.75,11.334,0.667,11.5,
2012-10-20,10.938,17.625,6.688,0.708,10.958,
2012-10-21,10.688,18.375,7.688,0.542,13.167,
2012-10-22,12.31,21.108,8.798,1.0,8.375,
2012-10-23,7.771,12.771,5.0,0.333,12.875,
2012-10-24,11.666,22.708,11.042,0.583,8.417,
2012-10-25,11.604,18.25,6.646,1.0,11.208,
2012-10-26,15.817,30.114,14.297,0.583,14.583,
2012-10-27,9.208,15.708,6.5,0.917,10.375,
2012-10-28,3.27,4.666,1.396,0.833,8.625,
2012-10-29,10.98,22.021,11.042,0.0,6.375,
2012-10-30,13.062,25.688,12.625,0.292,7.875,
2012-10-31,14.625,29.375,14.75,0.0,6.87,
2012-11-01,17.542,35.146,17.604,0.125,10.042,
2012-11-02,13.625,26.312,12.688,0.0,7.5,
2012-11-03,10.167,21.271,11.104,0.042,5.667,
2012-11-04,6.667,12.084,5.416,0.0,5.292,
2012-11-05,18.131,31.019,12.888,0.708,11.5,
2012-11-06,9.916,14.0,4.084,0.292,6.083,
2012-11-07,26.188,48.271,22.084,0.0,8.208,
2012-11-08,22.5,41.0,18.5,0.208,11.25,
2012-11-09,19.496,32.662,13.166,0.0,8.913,
2012-11-10,12.458,23.166,10.708,0.083,10.15,
2012-11-11,8.354,12.208,3.854,0.417,7.0,
2012-11-12,13.896,22.25,8.354,0.0,11.042,
2012-11-13,18.542,30.292,11.75,0.708,18.083,
2012-11-14,22.521,38.416,15.896,0.167,16.708,
2012-11-15,16.375,29.5,13.125,0.208,8.417,
2012-11-16,15.312,27.854,12.542,0.458,7.667,
2012-11-17,18.354,27.104,8.75,0.0,8.583,
2012-11-18,9.208,15.979,6.771,0.083,6.75,
2012-11-19,22.752,41.923,19.17,0.208,10.083,
2012-11-20,25.375,45.312,19.938,0.833,12.958,
2012-11-21,12.979,26.208,13.229,0.583,10.25,
2012-11-22,25.021,57.438,32.416,0.875,11.708,
2012-11-23,16.506,30.636,14.13,0.583,7.083,
2012-11-24,14.145,28.188,14.042,0.875,8.375,
2012-11-25,10.646,20.292,9.646,0.958,10.208,
2012-11-26,27.146,47.188,20.042,0.304,11.167,
2012-11-27,18.646,32.062,13.416,0.0,10.136,
2012-11-28,15.438,28.375,12.938,0.708,7.417,
2012-11-29,16.146,27.125,10.979,0.917,15.458,
2012-11-30,23.458,45.666,22.208,0.875,12.25,
2012-12-01,16.312,31.916,15.604,0.583,8.083,
2012-12-02,19.771,32.312,12.542,0.708,8.833,
2012-12-03,19.138,28.378,9.24,1.25,7.625,
2012-12-04,16.9,28.62,11.72,0.5,9.875,
2012-12-05,13.5,23.446,9.946,1.292,17.625,
2012-12-06,17.542,32.73,15.188,1.458,9.0,
2012-12-07,8.997,17.33,8.332,1.042,9.583,
2012-12-08,23.604,40.458,16.854,1.208,8.625,
2012-12-09,25.625,50.667,25.042,1.542,10.583,
2012-12-10,31.792,59.771,27.979,1.13,8.522,
2012-12-11,36.604,74.792,38.188,1.083,10.458,
2012-12-12,41.958,89.917,47.958,2.583,13.417,
2012-12-13,36.979,77.104,40.125,2.083,14.167,
2012-12-14,32.625,65.542,32.916,3.708,28.167,
2012-12-15,31.562,52.25,20.688,5.042,30.917,
2012-12-16,29.375,50.604,21.23,2.292,17.375,
2012-12-17,33.07,61.044,27.975,2.083,17.042,
2012-12-18,27.583,49.375,21.792,1.417,10.333,
2012-12-19,21.312,41.125,19.812,1.333,7.458,
2012-12-20,25.312,49.125,23.812,2.083,11.125,
2012-12-21,23.339,37.392,14.054,2.375,11.917,
2012-12-22,25.042,37.292,12.25,2.542,13.333,
2012-12-23,24.604,41.708,17.104,1.417,8.833,
2012-12-24,38.812,79.771,40.958,5.435,15.208,
2012-12-25,34.146,82.896,48.75,2.917,12.333,
2012-12-26,14.938,31.292,16.354,1.625,10.826,
2012-12-27,15.98,31.27,15.292,1.458,9.375,
2012-12-28,24.334,43.5,19.166,1.958,11.75,
2012-12-29,24.666,35.979,11.312,3.625,10.5,
2012-12-30,11.646,16.27,4.625,0.375,6.667,
2012-12-31,11.438,18.956,7.517,2.375,19.167,
2013-01-01,8.938,13.666,4.729,1.375,8.167,
2013-01-02,11.667,20.0,8.334,1.333,9.708,
2013-01-03,13.407,19.77,6.364,1.417,8.75,
2013-01-04,19.396,32.708,13.312,1.542,7.333,
2013-01-05,24.812,40.312,15.5,1.208,5.125,
2013-01-06,21.23,38.438,17.208,1.304,5.739,
2013-01-07,20.292,36.854,16.562,1.208,8.333,
2013-01-08,26.688,47.812,21.125,1.833,19.792,
2013-01-09,17.75,37.771,20.021,1.458,11.083,
2013-01-10,14.896,29.083,14.188,1.208,6.833,
2013-01-11,18.0,33.438,15.438,1.417,7.917,
2013-01-12,16.0,25.896,9.896,1.375,7.917,
2013-01-13,16.125,29.996,13.87,1.125,5.167,
2013-01-14,18.812,36.896,18.084,1.292,7.292,
2013-01-15,27.625,44.583,16.958,1.167,8.542,
2013-01-16,25.968,45.689,20.188,1.708,7.958,
2013-01-17,37.2,66.475,29.275,3.625,12.167,
2013-01-18,31.333,59.854,28.521,2.333,7.333,
2013-01-19,25.958,40.25,14.292,3.333,10.75,
2013-01-20,37.696,81.876,44.18,2.19,17.667,
2013-01-21,37.375,77.438,40.062,1.524,15.5,
2013-01-22,26.484,53.25,26.766,1.125,11.5,
2013-01-23,25.875,42.27,16.396,2.292,9.565,
2013-01-24,21.334,30.312,8.979,2.292,11.25,
2013-01-25,33.229,55.896,22.667,2.583,34.667,
2013-01-26,18.188,25.375,7.188,3.25,17.833,
2013-01-27,16.461,27.34,10.878,0.833,8.625,
2013-01-28,16.125,27.292,11.166,1.333,9.75,
2013-01-29,16.438,27.25,10.812,1.292,10.458,
2013-01-30,19.354,25.875,6.52,1.542,14.292,
2013-01-31,14.458,25.104,10.646,1.292,14.667,
2013-02-01,18.354,32.062,13.708,0.792,10.208,
2013-02-02,12.188,16.042,3.854,0.708,6.917,
2013-02-03,14.549,26.528,11.978,1.043,10.25,
2013-02-04,25.396,42.854,17.458,1.417,8.217,
2013-02-05,26.188,47.25,21.062,2.75,7.625,
2013-02-06,20.708,36.292,15.583,1.25,8.0,
2013-02-07,21.208,38.75,17.542,1.542,7.875,
2013-02-08,39.917,82.646,42.729,3.542,13.625,
2013-02-09,29.084,45.646,16.562,3.542,10.0,
2013-02-10,27.078,43.072,15.994,4.0,9.833,
2013-02-11,31.125,55.188,24.062,2.625,8.542,
2013-02-12,36.708,72.812,36.104,2.458,12.917,
2013-02-13,26.77,40.667,13.895,4.0,8.917,
2013-02-14,32.334,65.312,32.979,1.833,9.75,
2013-02-15,31.312,52.021,20.708,4.292,12.5,
2013-02-16,15.666,24.062,8.396,1.25,6.417,
2013-02-17,12.25,21.756,9.506,1.0,8.083,
2013-02-18,13.146,22.667,9.521,1.333,13.875,
2013-02-19,15.208,29.562,14.355,1.0,4.75,
2013-02-20,19.854,35.521,15.666,1.375,6.609,
2013-02-21,21.708,39.334,17.625,1.75,8.25,
2013-02-22,31.271,59.562,28.292,1.75,11.083,
2013-02-23,27.27,42.917,15.645,1.542,9.167,
2013-02-24,31.232,48.506,17.274,2.5,12.958,
2013-02-25,42.188,81.271,39.084,3.0,24.458,
2013-02-26,34.334,52.625,18.292,2.542,20.125,
2013-02-27,15.645,18.062,2.416,2.75,30.167,
2013-02-28,13.062,22.896,9.834,1.375,14.625,
2013-03-01,18.271,32.375,14.104,1.292,8.25,
2013-03-02,11.52,20.084,8.562,1.125,6.833,
2013-03-03,18.328,32.794,14.466,1.087,12.417,
2013-03-04,15.855,22.938,7.084,1.0,12.75,
2013-03-05,24.23,38.25,14.02,1.667,16.0,
2013-03-06,11.208,19.48,8.271,1.0,8.708,
2013-03-07,15.935,28.152,12.218,1.167,7.522,
2013-03-08,14.938,22.958,8.021,0.917,10.083,
2013-03-09,16.584,24.458,7.875,1.042,12.792,
2013-03-10,19.926,34.907,14.98,1.208,8.625,
2013-03-11,25.938,42.146,16.208,4.0,9.833,
2013-03-12,22.062,34.166,12.104,2.417,10.333,
2013-03-13,20.146,31.625,11.48,2.583,10.562,
2013-03-14,13.562,23.917,10.354,1.0,7.042,
2013-03-15,19.125,27.271,8.146,1.208,9.0,
2013-03-16,14.333,18.5,4.167,1.292,15.958,
2013-03-17,23.34,34.835,11.496,1.391,15.0,
2013-03-18,12.708,16.792,4.084,1.875,11.833,
2013-03-19,18.562,32.438,13.875,1.125,9.375,
2013-03-20,20.958,35.312,14.354,2.292,8.792,
2013-03-21,13.584,22.583,9.0,1.0,7.917,
2013-03-22,17.896,30.0,12.104,1.167,7.708,
2013-03-23,19.834,28.958,9.125,1.167,7.625,
2013-03-24,24.567,33.898,9.332,3.208,16.083,
2013-03-25,34.208,48.916,14.708,2.792,49.75,
2013-03-26,31.916,44.521,12.605,2.333,50.792,
2013-03-27,17.688,22.604,4.917,1.917,39.174,
2013-03-28,11.688,13.104,1.416,1.042,22.0,
2013-03-29,30.834,46.688,15.854,1.25,26.458,
2013-03-30,18.48,23.312,4.834,1.292,12.917,
2013-03-31,12.476,18.992,6.516,0.609,9.375,
2013-04-01,14.52,24.062,9.542,0.957,17.708,
2013-04-02,14.438,17.896,3.458,1.333,14.583,
2013-04-03,17.208,21.542,4.333,1.167,13.167,
2013-04-04,20.042,30.75,10.708,0.667,14.875,
2013-04-05,21.521,29.542,8.021,1.0,12.125,
2013-04-06,9.688,12.062,2.375,1.208,11.958,
2013-04-07,12.375,15.667,3.292,0.333,5.208,
2013-04-08,7.38,12.88,5.5,0.667,5.208,
2013-04-09,9.042,11.25,2.208,0.958,9.708,
2013-04-10,9.979,15.625,5.646,0.833,12.75,
2013-04-11,12.042,18.062,6.021,0.625,11.174,
2013-04-12,14.138,22.136,7.998,0.5,7.875,
2013-04-13,9.729,14.646,4.916,0.958,8.0,
2013-04-14,7.312,9.062,1.75,1.125,12.792,
2013-04-15,7.458,12.479,5.021,0.261,15.667,
2013-04-16,6.688,8.666,1.979,0.625,12.917,
2013-04-17,15.708,23.146,7.438,0.333,9.917,
2013-04-18,13.5,22.416,8.917,0.417,10.958,
2013-04-19,15.166,24.5,9.333,0.292,8.208,
2013-04-20,13.916,20.312,6.396,0.375,9.042,
2013-04-21,8.875,12.125,3.25,0.667,7.667,
2013-04-22,9.729,16.036,6.307,0.708,12.542,
2013-04-23,18.062,24.292,6.229,1.292,23.417,
2013-04-24,9.292,10.396,1.104,1.625,16.167,
2013-04-25,8.812,12.792,3.979,0.625,6.958,
2013-04-26,10.462,12.619,2.157,0.792,15.13,
2013-04-27,11.688,18.208,6.521,0.375,9.125,
2013-04-28,5.438,9.229,3.792,0.0,6.833,
2013-04-29,8.062,14.208,6.146,0.0,7.375,
2013-04-30,10.854,13.896,3.042,0.542,2.25,
2013-05-01,13.396,21.771,8.375,0.875,1.917,
2013-05-02,10.0,17.292,7.292,0.375,4.833,
2013-05-03,10.979,18.334,7.354,0.0,5.083,
2013-05-04,12.333,19.062,6.729,0.125,5.792,
2013-05-05,9.938,12.062,2.125,1.0,7.5,
2013-05-06,11.476,18.102,6.625,0.417,7.375,
2013-05-07,7.958,14.562,6.604,0.125,3.167,
2013-05-08,11.146,19.062,7.917,0.458,5.417,
2013-05-09,13.312,20.646,7.334,1.125,7.591,
2013-05-10,5.676,6.906,1.229,0.958,7.583,
2013-05-11,4.417,6.5,2.084,0.0,3.458,
2013-05-12,8.896,12.792,3.896,0.125,6.75,
2013-05-13,4.688,6.146,1.458,0.043,6.208,
2013-05-14,16.104,24.875,8.77,0.375,9.125,
2013-05-15,7.771,9.771,2.0,0.083,5.542,
2013-05-16,13.188,21.708,8.521,0.333,8.083,
2013-05-17,12.375,21.479,9.104,0.5,10.458,
2013-05-18,10.812,16.5,5.688,1.042,9.542,
2013-05-19,4.021,5.438,1.416,0.458,8.583,
2013-05-20,6.794,8.187,1.392,0.375,6.167,
2013-05-21,9.188,14.146,4.958,0.5,7.857,
2013-05-22,15.333,20.75,5.416,0.917,16.625,
2013-05-23,11.938,20.375,8.438,0.0,8.708,
2013-05-24,12.693,23.044,10.35,0.375,6.792,
2013-05-25,5.625,6.646,1.021,0.875,7.292,
2013-05-26,2.75,3.125,0.375,0.708,7.75,
2013-05-27,9.208,10.354,1.146,1.304,13.583,
2013-05-28,5.666,7.417,1.75,1.042,19.0,
2013-05-29,4.396,6.542,2.146,0.333,9.625,
2013-05-30,8.896,13.02,4.125,0.458,10.125,
2013-05-31,12.812,15.145,2.333,1.208,21.417,
2013-06-01,6.042,7.354,1.312,1.083,12.542,
2013-06-02,6.896,10.292,3.396,0.375,10.875,
2013-06-03,8.33,14.703,6.373,0.083,9.583,
2013-06-04,6.916,13.645,6.729,0.0,5.542,
2013-06-05,12.146,22.25,10.104,0.0,6.583,
2013-06-06,12.271,20.688,8.417,0.208,8.304,
2013-06-07,13.862,20.856,6.994,0.542,12.958,
2013-06-08,8.188,11.438,3.25,0.375,13.375,
2013-06-09,8.604,13.354,4.75,0.458,14.083,
2013-06-10,11.812,17.25,5.438,0.522,14.5,
2013-06-11,2.979,4.23,1.25,0.083,6.792,
2013-06-12,2.062,3.125,1.062,0.042,3.292,
2013-06-13,2.416,3.458,1.042,0.0,4.667,
2013-06-14,9.396,14.062,4.666,0.0,7.5,
2013-06-15,15.48,24.834,9.354,0.0,10.167,
2013-06-16,7.021,9.417,2.396,0.25,10.375,
2013-06-17,3.988,4.987,0.998,0.682,4.333,
2013-06-18,5.775,7.975,2.2,0.095,6.208,
2013-06-19,11.938,19.708,7.771,0.625,16.125,
2013-06-20,6.938,14.605,7.666,0.0,5.708,
2013-06-21,7.098,12.028,4.93,0.0,6.25,
2013-06-22,11.188,23.312,12.125,0.0,8.125,
2013-06-23,7.312,12.084,4.77,0.5,7.5,
2013-06-24,9.5,14.292,4.792,1.348,10.375,
2013-06-25,4.812,6.875,2.062,0.417,13.708,
2013-06-26,10.354,17.48,7.125,0.542,12.083,
2013-06-27,8.375,13.334,4.958,0.208,4.583,
2013-06-28,2.958,4.396,1.438,0.0,9.826,
2013-06-29,3.396,4.834,1.438,0.083,10.708,
2013-06-30,2.833,3.646,0.812,0.0,10.0,
2013-07-01,3.678,4.608,0.93,0.25,10.333,
2013-07-02,3.916,5.312,1.396,0.458,12.5,
2013-07-03,4.834,7.271,2.438,0.5,10.0,
2013-07-04,4.396,6.834,2.438,0.542,6.261,
2013-07-05,5.614,7.991,2.377,0.0,6.708,
2013-07-06,11.438,16.875,5.438,0.917,17.125,
2013-07-07,11.0,15.834,4.833,0.625,19.667,
2013-07-08,10.77,16.042,5.271,1.0,17.042,
2013-07-09,10.042,14.188,4.146,0.667,10.5,
2013-07-10,12.688,18.625,5.938,0.0,11.542,
2013-07-11,13.229,19.875,6.646,0.458,12.25,
2013-07-12,9.479,13.917,4.438,1.25,12.917,
2013-07-13,12.375,19.604,7.229,0.417,13.125,
2013-07-14,6.333,8.979,2.646,0.667,16.708,
2013-07-15,8.59,13.668,5.077,0.417,14.792,
2013-07-16,5.396,7.271,1.875,0.417,12.375,
2013-07-17,2.604,3.562,0.958,0.0,5.75,
2013-07-18,3.75,6.208,2.458,0.333,5.5,
2013-07-19,9.072,15.81,6.738,0.417,9.583,
2013-07-20,8.375,12.604,4.23,0.458,13.417,
2013-07-21,3.396,4.208,0.812,0.0,8.667,
2013-07-22,3.466,5.374,1.908,0.0,4.917,
2013-07-23,4.63,8.044,3.415,0.167,5.348,
2013-07-24,3.31,6.113,2.804,0.208,6.208,
2013-07-25,3.48,6.479,3.0,0.083,4.042,
2013-07-26,3.812,7.354,3.542,0.458,3.583,
2013-07-27,4.083,8.208,4.125,0.667,4.875,
2013-07-28,5.562,9.042,3.48,0.333,3.583,
2013-07-29,7.874,13.014,5.14,0.333,4.167,
2013-07-30,5.292,8.271,2.98,0.417,9.792,
2013-07-31,5.0,9.125,4.125,0.0,6.5,
2013-08-01,8.438,16.229,7.792,0.25,8.5,
2013-08-02,9.28,20.241,10.96,1.0,8.417,
2013-08-03,7.354,17.396,10.042,0.0,7.292,
2013-08-04,5.312,9.583,4.27,0.208,8.458,
2013-08-05,3.938,6.938,3.0,0.217,10.292,
2013-08-06,3.52,5.562,2.042,0.0,6.391,
2013-08-07,6.646,10.77,4.125,0.042,18.292,
2013-08-08,6.438,8.958,2.52,0.292,25.208,
2013-08-09,6.25,8.25,2.0,0.458,11.0,
2013-08-10,9.542,16.938,7.396,0.208,13.458,
2013-08-11,7.375,12.166,4.792,0.0,11.417,
2013-08-12,11.43,19.28,7.852,0.292,17.083,
2013-08-13,9.438,15.979,6.542,0.083,9.375,
