date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-03-05,24.756,46.164,21.408,,2.583,,192.75,17.292,210.042
2011-03-06,25.778,51.042,25.264,,4.1,,193.522,19.591,213.114
2011-03-07,18.667,26.986,8.319,,3.062,,194.292,9.792,204.083
2011-03-08,24.357,37.61,13.252,,3.313,,196.559,12.426,208.984
2011-03-09,22.889,36.361,13.472,,2.25,,194.312,10.479,204.792
2011-03-10,12.139,17.861,5.722,,1.542,,192.312,9.521,201.834
2011-03-11,8.75,10.851,2.101,,2.208,,192.642,6.498,199.138
2011-03-12,6.387,7.044,0.657,,1.521,,191.896,4.73,196.625
2011-03-13,19.917,26.819,6.903,,2.625,,193.0,7.688,200.688
2011-03-14,23.051,32.333,9.283,,3.604,,192.292,9.0,201.292
2011-03-15,12.628,16.776,4.149,,1.97,,192.22,8.506,200.725
2011-03-16,20.639,28.5,7.861,,1.938,,191.016,8.15,199.165
2011-03-17,17.445,22.68,5.236,,1.584,,186.646,10.625,197.271
2011-03-18,13.662,16.822,3.159,,1.834,,191.396,11.812,203.208
2011-03-19,5.323,6.061,0.738,,1.0,,188.729,4.604,193.334
2011-03-20,11.625,14.084,2.458,,2.833,,190.021,6.396,196.417
2011-03-21,16.871,21.227,4.355,,2.074,,190.31,7.567,197.877
2011-03-22,25.854,35.474,9.62,,4.228,,192.567,12.85,205.416
2011-03-23,22.458,29.097,6.639,,1.333,,188.792,11.188,199.979
2011-03-24,10.57,11.417,0.847,,2.271,,190.375,7.666,198.042
2011-03-25,4.474,4.738,0.264,,1.562,,191.979,5.042,197.02
2011-03-26,8.634,10.333,1.698,,1.271,,193.225,5.778,199.002
2011-03-27,22.403,29.028,6.625,,4.438,,193.729,9.562,203.292
2011-03-28,16.264,20.181,3.917,,2.75,,192.667,9.958,202.625
2011-03-29,18.905,27.667,8.763,,2.342,,192.581,8.636,201.218
2011-03-30,22.278,28.986,6.708,,4.167,,190.062,9.688,199.75
2011-03-31,8.083,9.722,1.639,,1.625,,188.64,5.163,193.804
2011-04-01,22.959,26.806,3.847,,5.115,,193.534,9.296,202.829
2011-04-02,13.445,14.583,1.139,,4.0,,193.48,8.52,202.0
2011-04-03,7.009,8.343,1.335,,2.062,,192.104,4.104,196.208
2011-04-04,10.723,14.144,3.42,,2.188,,192.792,4.27,197.062
2011-04-05,17.569,22.625,5.055,,3.23,,193.125,6.792,199.916
2011-04-06,24.75,31.514,6.764,,4.77,,193.273,10.386,203.66
2011-04-07,21.448,28.85,7.401,,3.812,,190.271,9.032,199.304
2011-04-08,20.57,27.986,7.417,,2.18,,189.292,11.042,200.334
2011-04-09,10.972,12.625,1.653,,3.083,,188.312,9.354,197.666
2011-04-10,16.282,18.706,2.424,,6.604,,192.396,8.958,201.354
2011-04-11,12.19,13.266,1.076,,3.458,,193.26,8.31,201.57
2011-04-12,19.375,25.139,5.764,,3.834,,192.902,7.626,200.527
2011-04-13,25.695,31.042,5.347,,5.416,,193.584,11.125,204.708
2011-04-14,25.651,30.06,4.409,,8.042,,194.736,12.56,207.296
2011-04-15,22.57,25.111,2.542,,4.684,,194.292,13.0,207.292
2011-04-16,9.778,14.611,4.833,,2.166,,192.206,8.49,200.696
2011-04-17,10.42,13.079,2.659,,2.604,,192.084,5.562,197.646
2011-04-18,23.157,28.983,5.826,,2.812,,193.146,11.916,205.062
2011-04-19,11.903,14.236,2.333,,1.938,,191.562,7.125,198.688
2011-04-20,10.097,11.278,1.181,,2.044,,190.604,5.458,196.062
2011-04-21,19.207,26.859,7.652,,3.812,,190.978,8.652,199.63
2011-04-22,24.181,36.083,11.903,,2.72,,190.5,10.792,201.292
2011-04-23,12.347,15.972,3.625,,2.104,,186.958,8.625,195.583
2011-04-24,12.473,14.679,2.206,,3.458,,191.208,7.438,198.646
2011-04-25,18.618,25.063,6.445,,3.979,,190.292,7.729,198.021
2011-04-26,25.153,35.0,9.847,,4.458,,191.266,11.774,203.04
2011-04-27,16.93,22.625,5.694,,2.75,,188.562,10.312,198.875
2011-04-28,13.257,15.612,2.355,,2.521,,191.006,9.102,200.106
2011-04-29,14.236,17.417,3.18,,3.414,,193.771,8.312,202.083
2011-04-30,13.264,15.834,2.57,,3.5,,192.104,8.312,200.416
2011-05-01,12.739,15.505,2.767,,3.708,,188.864,8.894,197.758
2011-05-02,13.931,17.725,3.793,,3.917,,193.584,9.521,203.104
2011-05-03,14.014,15.889,1.875,,3.708,,194.604,9.188,203.792
2011-05-04,12.361,14.153,1.792,,4.938,,195.208,11.0,206.208
2011-05-05,9.738,11.212,1.474,,2.896,,192.392,7.392,199.783
2011-05-06,12.722,16.292,3.569,,2.848,,192.271,8.875,201.146
2011-05-07,12.694,16.694,4.0,,2.896,,187.416,8.146,195.562
2011-05-08,14.624,18.922,4.298,,5.479,,188.5,13.166,201.667
2011-05-09,17.899,24.656,6.757,,4.562,,191.688,11.23,202.917
2011-05-10,19.083,35.931,16.847,,6.146,,184.945,18.347,203.292
2011-05-11,18.847,40.403,21.556,,4.25,,182.93,19.838,202.768
2011-05-12,16.925,35.697,18.772,,2.542,,183.97,18.028,201.998
2011-05-13,14.306,16.458,2.153,,4.903,,189.646,13.354,203.0
2011-05-14,11.542,13.153,1.611,,4.521,,192.292,10.542,202.834
2011-05-15,13.828,16.293,2.466,,6.188,,193.839,11.976,205.814
2011-05-16,17.949,22.667,4.718,,5.562,,192.729,12.084,204.812
2011-05-17,14.778,16.639,1.861,,4.25,,192.875,11.75,204.625
2011-05-18,15.625,19.944,4.319,,5.062,,193.146,10.375,203.521
2011-05-19,17.585,21.93,4.345,,4.542,,191.858,10.962,202.822
2011-05-20,14.139,18.416,4.278,,4.196,,189.334,10.55,199.884
2011-05-21,11.43,14.722,3.292,,3.52,,186.521,11.833,198.354
2011-05-22,8.091,11.187,3.096,,2.208,,187.75,11.646,199.396
2011-05-23,8.453,12.554,4.1,,1.271,,188.75,8.375,197.125
2011-05-24,11.972,16.278,4.305,,1.771,,188.112,8.596,196.708
2011-05-25,14.972,19.736,4.764,,3.021,,189.188,9.622,198.81
2011-05-26,19.595,28.015,8.42,,3.02,,189.384,10.788,200.171
2011-05-27,18.445,25.333,6.889,,2.187,,189.062,11.583,200.646
2011-05-28,16.07,21.597,5.528,,1.396,,190.02,14.188,204.208
2011-05-29,5.535,7.315,1.779,,1.062,,187.27,11.333,198.604
2011-05-30,4.091,4.674,0.583,,1.208,,187.784,7.208,194.992
2011-05-31,11.694,17.042,5.347,,1.938,,188.854,9.271,198.125
2011-06-01,14.611,24.069,9.458,,2.0,,188.125,10.354,198.48
2011-06-02,14.817,24.631,9.815,,2.48,,189.552,12.784,202.335
2011-06-03,15.139,22.486,7.347,,3.93,,190.646,13.02,203.667
2011-06-04,15.041,18.931,3.889,,7.27,,190.302,13.42,203.722
2011-06-05,14.516,17.722,3.206,,5.438,,190.271,13.584,203.854
2011-06-06,18.734,23.651,4.917,,5.342,,191.666,13.95,205.617
2011-06-07,17.958,24.722,6.764,,3.5,,188.416,12.854,201.27
2011-06-08,17.194,23.43,6.236,,4.292,,185.834,12.688,198.521
2011-06-09,18.566,25.307,6.741,,5.229,,189.362,15.587,204.949
2011-06-10,17.347,27.18,9.833,,3.072,,189.188,15.0,204.188
2011-06-11,11.042,15.389,4.347,,1.896,,187.979,15.791,203.77
2011-06-12,10.834,16.383,5.549,,1.854,,190.062,16.75,206.812
2011-06-13,15.045,18.454,3.409,,3.708,,188.938,15.062,204.0
2011-06-14,16.778,20.722,3.945,,5.312,,191.334,14.916,206.25
2011-06-15,17.486,26.278,8.792,,3.375,,191.438,13.104,204.542
2011-06-16,19.129,27.773,8.644,,2.25,,188.63,12.608,201.239
2011-06-17,15.917,21.417,5.5,,4.414,,188.312,12.125,200.438
2011-06-18,14.208,18.958,4.75,,2.396,,189.584,15.396,204.979
2011-06-19,14.798,19.942,5.143,,3.666,,191.917,16.583,208.5
2011-06-20,13.29,25.107,11.817,,2.038,,184.167,13.208,197.375
2011-06-21,15.292,26.75,11.458,,4.542,,185.567,16.0,201.567
2011-06-22,19.0,34.542,15.541,,7.062,,185.938,17.979,203.916
2011-06-23,16.709,31.549,14.84,,7.708,,185.049,19.398,204.446
2011-06-24,12.5,26.25,13.75,,6.052,,183.375,19.584,202.958
2011-06-25,10.028,17.111,7.083,,4.271,,181.083,18.375,199.458
2011-06-26,4.35,10.993,6.642,,1.625,,178.826,16.046,194.872
2011-06-27,9.895,23.6,13.705,,2.708,,180.854,17.25,198.104
2011-06-28,15.028,26.681,11.653,,6.146,,184.48,21.479,205.958
2011-06-29,17.528,27.847,10.32,,8.166,,185.062,20.625,205.688
2011-06-30,17.394,30.521,13.127,,7.917,,188.508,23.289,211.796
2011-07-01,14.681,23.0,8.32,,3.524,,192.024,19.098,211.123
2011-07-02,10.667,13.417,2.75,,3.23,,192.042,20.75,212.792
2011-07-03,13.804,21.672,7.868,,3.792,,190.708,19.271,209.979
2011-07-04,16.446,29.429,12.984,,4.812,,188.562,19.5,208.062
2011-07-05,20.819,27.889,7.07,,6.13,,195.47,19.308,214.778
2011-07-06,15.5,22.528,7.028,,3.666,,197.312,15.354,212.666
2011-07-07,15.635,30.949,15.315,,2.833,,188.763,16.003,204.766
2011-07-08,11.972,27.014,15.042,,2.792,,191.026,18.544,209.57
2011-07-09,6.944,15.57,8.625,,2.208,,181.23,15.042,196.27
2011-07-10,6.629,11.609,4.981,,2.688,,182.771,14.088,196.858
2011-07-11,7.826,15.201,7.375,,2.25,,183.75,13.688,197.438
2011-07-12,8.944,22.083,13.139,,2.083,,184.416,13.688,198.104
2011-07-13,9.514,19.875,10.361,,2.562,,188.208,12.938,201.146
2011-07-14,9.798,18.135,8.337,,3.021,,185.37,12.99,198.36
2011-07-15,11.555,16.278,4.722,,4.006,,193.72,14.86,208.58
2011-07-16,12.014,16.445,4.431,,3.334,,194.958,15.479,210.438
2011-07-17,6.026,8.798,2.772,,3.062,,187.104,13.25,200.354
2011-07-18,7.228,14.071,6.842,,1.938,,181.312,13.438,194.75
2011-07-19,5.542,12.639,7.097,,1.438,,178.5,12.666,191.167
2011-07-20,2.708,3.389,0.681,,1.438,,183.025,12.896,195.922
2011-07-21,4.553,5.279,0.726,,1.521,,190.521,11.362,201.882
2011-07-22,11.347,17.917,6.569,,2.605,,195.562,11.5,207.062
2011-07-23,12.056,16.403,4.347,,5.188,,198.021,12.667,210.688
2011-07-24,7.877,10.229,2.353,,2.917,,200.604,11.396,212.0
2011-07-25,11.511,18.158,6.648,,2.188,,198.559,11.714,210.272
2011-07-26,10.542,15.417,4.875,,1.958,,202.062,11.354,213.416
2011-07-27,13.306,19.028,5.722,,2.646,,203.729,13.667,217.396
2011-07-28,16.195,24.512,8.317,,4.979,,208.185,16.75,224.935
2011-07-29,16.958,20.597,3.639,,5.284,,203.666,18.542,222.208
2011-07-30,12.208,16.111,3.903,,3.48,,195.742,17.562,213.304
2011-07-31,7.932,10.575,2.642,,4.271,,196.208,12.48,208.688
2011-08-01,12.181,16.803,4.623,,2.271,,194.125,12.875,207.0
2011-08-02,11.764,20.514,8.75,,2.146,,188.271,13.438,201.708
2011-08-03,9.486,19.806,10.319,,2.479,,183.583,10.834,194.416
2011-08-04,9.725,15.096,5.371,,2.872,,191.023,14.454,205.478
2011-08-05,10.792,16.972,6.181,,2.096,,190.812,16.312,207.125
2011-08-06,6.791,14.042,7.25,,1.646,,181.208,14.416,195.625
2011-08-07,6.74,12.697,5.957,,2.416,,187.188,14.896,202.083
2011-08-08,12.441,19.316,6.875,,3.5,,189.48,16.583,206.062
2011-08-09,20.028,26.68,6.653,,7.979,,199.496,22.304,221.8
2011-08-10,18.889,25.083,6.194,,6.438,,199.188,22.562,221.75
2011-08-11,11.47,14.169,2.7,,4.25,,191.426,17.78,209.206
2011-08-12,10.028,12.07,2.042,,2.908,,194.688,17.896,212.583
2011-08-13,7.472,9.111,1.639,,3.625,,196.125,15.792,211.916
2011-08-14,9.868,11.732,1.864,,6.416,,195.424,15.399,210.824
2011-08-15,11.126,13.114,1.988,,5.52,,193.792,16.354,210.146
2011-08-16,11.653,13.514,1.861,,5.729,,196.146,15.312,211.458
2011-08-17,17.889,25.806,7.917,,7.688,,194.834,16.479,211.312
2011-08-18,14.526,21.59,7.064,,5.188,,203.154,17.524,220.678
2011-08-19,11.445,13.111,1.667,,3.39,,197.592,15.728,213.32
2011-08-20,7.639,10.028,2.389,,2.021,,196.104,12.979,209.083
2011-08-21,8.335,10.524,2.189,,1.917,,199.521,14.355,213.875
2011-08-22,8.625,13.832,5.207,,1.996,,196.188,11.25,207.438
2011-08-23,10.694,14.167,3.472,,1.729,,199.042,12.583,211.625
2011-08-24,9.958,17.514,7.556,,1.854,,194.095,11.378,205.474
2011-08-25,7.647,20.071,12.425,,1.084,,188.5,10.766,199.266
2011-08-26,6.833,12.792,5.958,,1.824,,194.854,10.416,205.27
2011-08-27,6.903,9.903,3.0,,1.688,,190.354,10.208,200.562
2011-08-28,6.983,8.865,1.883,,2.292,,198.834,12.062,210.896
2011-08-29,10.12,14.67,4.551,,2.584,,204.152,11.676,215.828
2011-08-30,12.819,16.222,3.403,,3.042,,205.188,13.271,218.458
2011-08-31,12.195,15.986,3.791,,3.021,,195.75,11.896,207.646
2011-09-01,8.705,16.408,7.703,,1.416,,191.416,11.114,202.53
2011-09-02,3.083,5.208,2.125,,1.208,,180.25,7.271,187.521
2011-09-03,6.986,11.958,4.972,,1.292,,183.244,9.39,192.634
2011-09-04,11.96,20.739,8.779,,3.354,,192.958,14.354,207.312
2011-09-05,5.377,6.551,1.174,,2.017,,193.304,16.804,210.109
2011-09-06,12.875,16.403,3.528,,3.875,,205.438,11.416,216.854
2011-09-07,15.917,19.25,3.333,,4.979,,207.916,13.146,221.062
2011-09-08,13.93,16.965,3.034,,3.625,,202.256,12.976,215.232
2011-09-09,10.5,14.569,4.069,,2.224,,198.375,11.604,209.979
2011-09-10,7.167,12.847,5.68,,2.146,,189.419,8.748,198.166
2011-09-11,5.356,9.889,4.533,,1.5,,191.417,12.27,203.688
2011-09-12,10.88,17.839,6.959,,2.5,,197.334,10.834,208.167
2011-09-13,10.542,16.028,5.486,,2.416,,197.583,10.48,208.062
2011-09-14,11.514,16.861,5.347,,2.166,,196.667,10.729,207.396
2011-09-15,11.052,17.741,6.689,,2.542,,191.978,10.826,202.804
2011-09-16,10.889,21.194,10.306,,1.93,,193.271,11.75,205.021
2011-09-17,8.139,19.555,11.417,,1.042,,186.042,9.458,195.5
2011-09-18,3.669,6.408,2.739,,1.084,,184.417,8.02,192.438
2011-09-19,3.533,5.212,1.679,,1.334,,194.416,7.771,202.188
2011-09-20,4.264,5.305,1.042,,1.174,,188.419,6.28,194.7
2011-09-21,3.792,4.403,0.611,,1.208,,186.354,6.146,192.5
2011-09-22,5.373,6.199,0.826,,1.708,,190.354,6.095,196.448
2011-09-23,8.306,10.278,1.972,,2.034,,207.666,8.208,215.875
2011-09-24,8.639,11.25,2.611,,1.938,,212.083,7.02,219.104
2011-09-25,7.94,9.627,1.687,,2.312,,205.731,8.248,213.978
2011-09-26,13.616,18.09,4.474,,2.75,,200.834,10.604,211.438
2011-09-27,13.556,20.43,6.875,,2.271,,199.021,9.625,208.646
2011-09-28,13.639,17.319,3.681,,2.562,,198.062,8.667,206.73
2011-09-29,14.975,19.429,4.454,,3.042,,197.442,10.366,207.808
2011-09-30,14.458,17.764,3.305,,2.498,,197.072,11.644,208.716
2011-10-01,4.736,5.07,0.333,,1.708,,193.146,6.104,199.25
2011-10-02,4.085,4.493,0.409,,1.729,,195.396,5.938,201.333
2011-10-03,5.418,6.547,1.129,,1.5,,196.312,5.708,202.021
2011-10-04,12.597,16.278,3.681,,1.792,,199.812,7.958,207.77
2011-10-05,11.236,13.847,2.611,,1.271,,193.809,9.358,203.166
2011-10-06,11.267,13.604,2.337,,2.277,,189.108,8.087,197.196
2011-10-07,8.042,9.667,1.625,,2.292,,192.396,7.604,200.0
2011-10-08,9.75,11.375,1.625,,2.292,,194.916,8.333,203.25
2011-10-09,7.08,7.736,0.656,,3.02,,195.416,8.916,204.333
2011-10-10,12.607,14.667,2.06,,4.271,,197.084,10.667,207.75
2011-10-11,14.444,19.639,5.194,,2.312,,195.133,11.904,207.038
2011-10-12,16.306,21.861,5.556,,2.896,,194.875,12.146,207.02
2011-10-13,18.341,25.108,6.768,,2.646,,194.725,12.733,207.458
2011-10-14,20.486,32.097,11.611,,2.15,,190.042,14.084,204.125
2011-10-15,16.0,22.93,6.931,,2.562,,187.521,12.334,199.854
2011-10-16,11.73,13.989,2.259,,4.188,,192.37,9.38,201.75
2011-10-17,11.252,13.613,2.361,,2.688,,194.688,9.146,203.834
2011-10-18,10.306,14.292,3.986,,1.875,,202.416,3.916,206.333
2011-10-19,12.264,17.069,4.806,,2.326,,199.024,6.421,205.445
2011-10-20,13.09,17.049,3.96,,2.042,,191.89,9.839,201.729
2011-10-21,15.597,21.514,5.917,,2.402,,189.152,10.984,200.135
2011-10-22,11.889,17.375,5.486,,1.75,,185.666,9.0,194.667
2011-10-23,5.048,6.009,0.961,,1.354,,186.208,7.208,193.417
2011-10-24,12.097,18.472,6.376,,2.0,,186.5,8.25,194.75
2011-10-25,9.459,13.319,3.861,,1.875,,188.833,9.708,198.542
2011-10-26,6.889,8.333,1.444,,1.417,,191.438,5.858,197.297
2011-10-27,14.779,19.906,5.127,,1.708,,192.394,9.063,201.458
2011-10-28,16.347,21.986,5.639,,2.377,,191.417,10.667,202.083
2011-10-29,13.153,16.222,3.07,,2.625,,189.771,11.5,201.271
2011-10-30,11.431,14.771,3.34,,1.875,,190.125,10.896,201.021
2011-10-31,8.852,11.095,2.242,,1.479,,188.556,8.827,197.383
2011-11-01,13.861,20.222,6.361,,2.0,,189.938,9.208,199.146
2011-11-02,17.764,25.264,7.5,,2.834,,189.812,10.834,200.646
2011-11-03,16.995,22.908,5.913,,2.73,,193.428,15.114,208.542
2011-11-04,14.639,20.708,6.07,,2.332,,192.416,13.021,205.438
2011-11-05,18.236,25.486,7.25,,1.875,,190.962,13.748,204.71
2011-11-06,10.869,17.699,6.83,,2.354,,189.875,11.708,201.584
2011-11-07,6.09,8.084,1.994,,1.412,,189.204,6.846,196.051
2011-11-08,6.583,8.708,2.125,,1.229,,191.625,6.542,198.166
2011-11-09,6.764,9.222,2.458,,1.042,,192.292,6.542,198.833
2011-11-10,12.136,16.738,4.602,,1.084,,192.93,9.576,202.506
2011-11-11,11.875,18.319,6.444,,1.239,,191.104,10.646,201.75
2011-11-12,14.875,22.069,7.194,,3.875,,193.402,12.402,205.804
2011-11-13,10.011,13.418,3.407,,2.666,,193.583,11.333,204.917
2011-11-14,15.289,20.088,4.799,,3.896,,195.166,11.896,207.062
2011-11-15,12.278,16.111,3.833,,2.562,,192.854,8.354,201.208
2011-11-16,15.597,20.736,5.139,,2.062,,194.25,9.104,203.354
2011-11-17,16.145,25.228,9.082,,2.604,,193.087,10.891,203.978
2011-11-18,20.847,28.667,7.819,,2.476,,192.896,14.854,207.75
2011-11-19,18.514,26.319,7.806,,2.167,,186.688,13.98,200.666
2011-11-20,5.746,6.851,1.105,,1.896,,187.729,7.062,194.792
2011-11-21,9.373,11.002,1.629,,1.759,,190.124,6.502,196.627
2011-11-22,18.181,27.111,8.931,,2.0,,191.725,9.894,201.619
2011-11-23,18.708,27.278,8.57,,3.312,,192.688,13.375,206.062
2011-11-24,7.459,9.119,1.66,,1.708,,191.102,4.964,196.065
2011-11-25,15.833,27.0,11.167,,1.584,,193.584,8.312,201.896
2011-11-26,16.014,24.222,8.208,,1.854,,193.166,9.458,202.625
2011-11-27,13.375,17.73,4.355,,2.042,,193.168,10.148,203.316
2011-11-28,17.656,34.077,16.42,,2.229,,194.688,15.958,210.646
2011-11-29,23.847,57.736,33.889,,3.792,,192.98,22.375,215.354
2011-11-30,15.153,37.945,22.792,,2.334,,191.375,15.083,206.458
2011-12-01,4.509,4.774,0.265,,1.062,,190.75,4.536,195.284
2011-12-02,12.278,17.333,5.056,,1.326,,192.122,6.926,199.049
2011-12-03,11.569,17.375,5.806,,1.5,,190.271,8.542,198.812
2011-12-04,9.04,13.772,4.731,,1.396,,192.562,6.562,199.125
2011-12-05,12.7,20.657,7.957,,1.375,,194.334,8.708,203.042
2011-12-06,17.722,27.583,9.861,,1.869,,194.976,10.316,205.292
2011-12-07,17.597,34.0,16.403,,1.896,,197.333,13.833,211.167
2011-12-08,20.421,28.057,7.636,,2.125,,196.032,14.949,210.982
2011-12-09,7.278,10.514,3.236,,1.15,,194.292,6.312,200.604
2011-12-10,10.181,13.5,3.319,,1.25,,194.75,7.479,202.23
2011-12-11,13.428,19.185,5.757,,2.375,,195.396,8.688,204.084
2011-12-12,18.374,33.224,14.85,,2.271,,195.98,13.416,209.396
2011-12-13,18.57,41.097,22.528,,1.875,,194.654,13.078,207.732
2011-12-14,22.986,43.569,20.583,,3.271,,194.688,14.188,208.875
2011-12-15,16.38,40.433,24.053,,2.666,,196.178,15.378,211.556
2011-12-16,10.194,13.68,3.486,,1.626,,192.938,6.27,199.208
2011-12-17,10.403,13.111,2.708,,1.271,,193.229,7.375,200.604
2011-12-18,10.861,14.235,3.375,,1.75,,193.128,6.596,199.725
2011-12-19,14.552,19.487,4.935,,1.792,,192.833,8.354,201.188
2011-12-20,19.611,30.5,10.889,,2.058,,193.833,11.208,205.042
2011-12-21,23.361,46.722,23.361,,3.458,,196.938,14.708,211.646
2011-12-22,15.52,32.836,17.316,,2.833,,196.336,13.162,209.498
2011-12-23,8.292,11.264,2.972,,1.216,,192.168,5.565,197.733
2011-12-24,11.681,14.931,3.25,,1.812,,192.854,7.312,200.166
2011-12-25,5.552,6.195,0.644,,1.25,,193.188,4.916,198.104
2011-12-26,8.454,9.805,1.351,,1.166,,193.229,4.812,198.042
2011-12-27,14.75,25.209,10.458,,1.104,,193.125,7.25,200.375
2011-12-28,23.417,44.222,20.805,,2.562,,194.238,12.407,206.645
2011-12-29,15.197,25.352,10.155,,2.271,,193.444,11.774,205.218
2011-12-30,3.305,3.569,0.264,,1.108,,191.75,3.958,195.708
2011-12-31,8.847,10.778,1.931,,1.438,,193.834,7.479,201.312
2012-01-01,8.834,10.458,1.625,,2.938,,193.417,5.375,198.792
2012-01-02,5.604,6.417,0.812,,2.521,,193.854,5.708,199.562
2012-01-03,3.201,3.502,0.302,,1.782,,191.085,3.152,194.236
2012-01-04,7.396,10.146,2.75,,1.562,,191.504,4.744,196.248
2012-01-05,17.25,23.708,6.458,,2.646,,192.875,8.52,201.396
2012-01-06,15.354,21.604,6.25,,2.604,,192.916,8.958,201.875
2012-01-07,26.302,52.885,26.584,,4.048,,192.872,12.382,205.254
2012-01-08,23.021,42.938,19.916,,3.104,,192.166,10.229,202.396
2012-01-09,13.0,20.661,7.661,,2.958,,191.688,8.125,199.812
