date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-01-30,83.0,68.083,43.0,24.667,37.597,12.931,,4.194,9.805,6.1,3.221,0.5,197.792,5.542,22.375,220.167
2011-01-31,86.0,59.292,35.0,25.028,39.528,14.5,,4.444,11.361,7.1,3.292,-0.1,194.932,5.522,22.773,217.704
2011-02-01,87.0,51.125,27.0,22.125,36.44,14.314,,6.158,20.077,7.7,4.542,1.0,196.124,5.565,23.953,220.076
2011-02-02,70.0,51.875,34.0,11.333,14.0,2.667,,3.82,7.722,2.7,0.467,-1.6,190.058,3.5,7.834,197.892
2011-02-03,78.0,56.0,39.0,23.33,36.034,12.704,,4.864,13.257,4.4,1.117,-3.2,196.67,6.417,19.729,216.4
2011-02-04,74.0,49.083,35.0,14.917,18.014,3.097,,6.875,20.195,7.2,4.788,2.3,193.042,4.792,9.958,203.0
2011-02-05,76.0,52.5,32.0,20.819,26.583,5.764,,9.014,38.361,8.7,5.562,1.1,197.085,7.042,16.875,213.96
2011-02-06,99.0,88.083,71.0,31.514,45.708,14.194,,5.806,29.653,11.2,7.788,4.9,193.572,6.565,28.888,222.46
2011-02-07,99.0,85.333,54.0,29.106,40.093,10.987,,4.722,15.889,9.6,8.496,6.3,192.337,5.625,24.074,216.411
2011-02-08,68.0,47.958,31.0,12.287,15.627,3.341,,4.394,11.94,5.8,3.633,0.1,190.479,3.391,9.416,199.896
2011-02-09,75.0,53.167,38.0,14.904,18.494,3.59,,4.351,11.245,4.7,2.212,-0.7,191.478,3.875,9.668,201.146
2011-02-10,69.0,55.375,31.0,24.486,36.389,11.903,,5.292,13.986,6.4,3.454,0.0,193.688,5.417,18.354,212.042
2011-02-11,78.0,56.167,36.0,11.653,12.931,1.278,,4.236,11.028,7.9,4.292,0.8,189.992,3.667,7.926,197.918
2011-02-12,74.0,56.0,41.0,13.639,15.861,2.222,,4.5,11.82,7.4,4.188,1.7,191.774,4.043,9.924,201.699
2011-02-13,99.0,78.542,53.0,34.458,50.068,15.61,,4.111,19.916,6.7,4.479,2.6,194.807,5.708,29.121,223.928
2011-02-14,99.0,98.792,98.0,37.042,67.542,30.5,,3.986,19.458,6.9,5.521,4.0,197.146,7.583,47.562,244.708
2011-02-15,99.0,87.375,67.0,30.162,62.769,32.607,,4.81,23.648,7.8,4.675,2.4,198.761,7.087,42.174,240.934
2011-02-16,87.0,62.667,37.0,25.132,40.163,15.03,,5.807,16.776,7.5,4.042,0.7,194.875,5.292,23.188,218.062
2011-02-17,78.0,55.875,34.0,15.417,18.847,3.43,,4.528,11.292,6.5,3.621,1.3,189.76,3.667,11.678,201.438
2011-02-18,77.0,58.583,35.0,10.903,12.847,1.944,,3.32,6.125,5.3,1.9,-0.2,191.93,3.261,8.498,200.428
2011-02-19,88.0,66.0,38.0,17.813,22.272,4.459,,4.264,12.639,7.4,2.321,-2.2,197.332,5.125,17.084,214.415
2011-02-20,86.0,56.333,27.0,33.208,60.639,27.43,,5.153,18.333,9.6,4.2,-0.4,202.688,7.958,35.438,238.125
2011-02-21,74.0,56.458,38.0,47.462,86.072,38.611,,8.319,31.5,8.7,5.733,1.4,207.386,9.542,56.057,263.443
2011-02-22,96.0,66.458,40.0,28.42,38.942,10.522,,5.957,23.478,12.3,8.946,4.8,193.77,5.87,25.042,218.812
2011-02-23,99.0,90.042,58.0,26.681,42.417,15.736,,4.458,16.917,11.7,10.454,8.4,193.532,6.083,30.146,223.678
2011-02-24,79.0,53.625,33.0,16.486,19.764,3.278,,5.708,28.806,12.7,8.942,5.6,191.763,4.913,13.358,205.121
2011-02-25,97.0,83.042,69.0,27.585,35.626,8.042,,5.444,29.167,8.1,6.896,4.4,195.462,5.75,23.828,219.29
2011-02-26,94.0,64.625,43.0,10.056,11.709,1.653,,3.542,9.764,6.4,4.654,1.6,192.666,3.792,10.542,203.208
2011-02-27,77.0,60.375,39.0,18.845,26.997,8.152,,3.607,12.514,6.8,2.675,0.5,194.632,4.739,15.07,209.702
2011-02-28,73.0,47.833,24.0,23.25,31.375,8.125,,3.569,11.167,9.5,4.6,-1.2,192.854,4.458,15.688,208.542
2011-03-01,91.0,73.5,48.0,36.41,50.798,14.388,16.292,5.013,20.685,15.4,10.108,5.1,196.636,6.304,42.364,239.0
2011-03-02,99.0,86.167,73.0,31.707,49.645,17.938,14.375,4.736,20.639,12.1,10.725,8.6,193.938,6.0,36.146,230.083
2011-03-03,78.0,55.208,32.0,10.819,11.917,1.097,14.958,4.153,16.583,13.6,9.392,6.9,189.418,3.875,8.112,197.53
2011-03-04,92.0,75.375,50.0,12.148,13.874,1.727,14.375,3.5,16.375,10.7,7.942,4.6,191.188,4.375,10.792,201.979
2011-03-05,99.0,95.958,90.0,30.167,44.625,14.458,9.125,3.319,17.278,12.8,11.596,10.1,189.876,5.875,21.124,211.0
2011-03-06,99.0,83.542,65.0,29.701,55.495,25.794,15.0,5.403,21.431,17.1,13.604,11.2,196.666,7.125,27.208,223.875
2011-03-07,84.0,60.625,44.0,19.61,23.203,3.593,27.208,5.956,32.725,12.8,11.058,8.5,196.298,6.318,14.898,211.196
2011-03-08,79.0,54.667,32.0,24.416,31.112,6.696,29.375,5.931,32.194,14.2,10.125,5.7,198.354,6.958,20.166,218.521
2011-03-09,96.0,86.083,56.0,25.409,32.774,7.365,19.708,3.789,20.727,9.1,6.746,5.6,196.144,6.542,20.92,217.064
2011-03-10,97.0,67.75,41.0,15.042,18.455,3.413,12.417,3.417,14.653,10.7,7.954,5.5,194.625,4.542,14.854,209.479
2011-03-11,78.0,55.958,29.0,9.667,11.389,1.722,14.375,4.305,16.403,10.1,5.617,2.1,194.35,4.083,11.566,205.916
2011-03-12,68.0,58.083,44.0,11.486,13.056,1.57,11.75,3.806,13.384,6.5,3.696,1.7,195.25,3.316,10.25,205.5
2011-03-13,82.0,57.0,35.0,16.194,18.944,2.75,10.458,3.301,11.069,7.6,4.025,0.7,192.591,3.391,14.659,207.25
2011-03-14,79.0,44.375,3.0,28.484,41.838,13.355,13.583,4.667,15.416,10.6,5.833,0.8,196.979,5.583,29.417,226.396
2011-03-15,66.0,47.708,27.0,26.819,43.194,16.375,18.25,5.569,22.306,10.6,6.675,3.2,196.93,6.167,32.421,229.35
2011-03-16,70.0,39.833,10.0,36.071,53.75,17.68,15.5,4.913,18.797,15.5,8.479,1.6,199.711,6.522,36.924,236.634
2011-03-17,99.0,86.625,48.0,40.625,61.778,21.153,17.625,4.5,25.028,15.1,13.004,9.5,201.917,8.708,53.73,255.646
2011-03-18,99.0,91.958,83.0,27.319,37.153,9.833,22.042,6.097,37.195,13.7,12.412,8.7,203.276,8.917,40.988,244.266
2011-03-19,96.0,58.333,35.0,12.181,14.819,2.639,5.292,3.819,7.569,9.6,7.338,3.9,191.398,3.826,10.26,201.658
2011-03-20,78.0,52.042,27.0,16.761,19.492,2.731,12.208,4.611,14.903,11.6,6.946,1.5,193.244,4.125,13.237,206.481
2011-03-21,75.0,47.375,20.0,17.154,19.507,2.353,11.818,4.58,14.638,12.4,7.692,3.1,192.826,3.591,12.496,205.322
2011-03-22,75.0,49.75,34.0,35.678,54.455,18.777,21.292,7.306,25.611,13.9,10.092,3.9,198.263,5.875,32.288,230.551
2011-03-23,99.0,82.5,49.0,28.403,34.944,6.542,10.708,3.667,14.028,15.2,11.583,8.5,190.521,4.75,25.0,215.521
2011-03-24,99.0,74.333,55.0,15.347,16.805,1.458,14.708,5.486,18.958,11.6,10.283,7.5,190.204,4.875,12.5,202.704
2011-03-25,80.0,54.167,34.0,7.236,7.694,0.458,13.125,4.486,15.181,10.3,7.221,4.9,192.958,3.391,7.057,200.016
2011-03-26,87.0,65.5,40.0,19.331,22.57,3.24,12.125,4.305,13.195,9.1,5.858,2.8,196.822,4.292,13.292,210.114
2011-03-27,90.0,57.167,27.0,29.514,41.125,11.611,22.583,6.597,25.819,13.8,8.483,2.4,201.062,6.5,27.833,228.896
2011-03-28,82.0,58.25,33.0,28.525,42.763,14.238,27.833,7.029,33.362,14.7,10.412,6.4,199.864,6.565,34.303,234.166
2011-03-29,79.0,47.833,17.0,32.25,45.278,13.028,22.458,7.264,24.764,16.7,10.7,4.6,199.125,6.375,25.792,224.916
2011-03-30,65.0,49.083,29.0,29.194,53.083,23.889,16.5,6.222,21.333,21.1,14.892,8.0,200.902,6.167,42.375,243.276
2011-03-31,99.0,77.125,52.0,15.819,18.819,3.0,6.292,3.722,12.361,16.9,11.317,4.8,189.267,4.043,13.608,202.875
2011-04-01,63.0,40.417,13.0,32.458,39.111,6.653,,8.75,31.292,19.3,13.233,5.7,193.871,6.542,26.703,220.574
2011-04-02,79.0,53.333,22.0,25.43,34.167,8.736,,9.653,36.583,19.1,12.962,7.2,198.208,6.792,38.104,236.312
2011-04-03,54.0,41.042,28.0,6.036,6.433,0.397,,4.222,8.917,10.8,7.525,5.6,189.818,3.125,4.886,194.704
2011-04-04,71.0,40.167,10.0,15.264,22.208,6.944,,4.361,10.806,14.2,8.338,2.5,192.021,4.333,12.188,204.208
2011-04-05,58.0,36.042,12.0,27.223,39.103,11.88,,5.812,17.652,18.5,10.762,3.6,197.204,5.174,27.136,224.341
2011-04-06,73.0,45.042,16.0,28.262,33.844,5.582,,8.305,21.333,19.7,13.162,6.2,195.021,4.435,21.875,216.896
2011-04-07,64.0,47.167,33.0,27.819,40.806,12.986,,6.82,17.278,21.5,16.712,11.4,196.108,5.417,34.904,231.012
2011-04-08,99.0,74.042,45.0,29.153,41.153,12.0,,4.903,18.417,19.7,16.062,14.8,192.917,6.042,40.146,233.062
2011-04-09,99.0,80.792,53.0,17.793,22.928,5.134,,4.556,15.375,17.7,14.85,13.3,189.614,4.5,18.864,208.478
2011-04-10,80.0,44.125,23.0,15.125,16.139,1.014,,7.736,34.319,20.4,14.975,9.8,193.042,5.083,14.479,207.521
2011-04-11,66.0,47.125,21.0,22.304,30.273,7.968,,8.236,31.931,19.1,12.625,7.1,194.733,5.625,24.017,218.75
2011-04-12,78.0,45.25,25.0,19.42,24.217,4.797,,5.565,27.819,15.1,10.771,5.5,192.812,4.727,18.666,211.479
2011-04-13,76.0,45.667,9.0,27.743,38.331,10.587,,8.823,29.744,20.3,14.388,7.7,196.786,5.458,30.942,227.728
2011-04-14,86.0,52.125,19.0,31.569,40.889,9.319,,11.931,38.347,21.8,16.258,10.2,196.0,6.167,34.771,230.771
2011-04-15,81.0,69.25,45.0,30.73,41.666,10.936,,10.847,38.916,20.1,16.829,13.1,195.046,6.25,43.5,238.545
2011-04-16,91.0,64.375,44.0,18.403,22.222,3.819,,7.208,35.305,17.8,14.529,8.5,194.0,4.583,23.73,217.729
2011-04-17,72.0,44.125,16.0,11.489,12.324,0.835,,6.278,16.5,19.8,13.217,6.0,191.524,3.5,9.532,201.057
2011-04-18,96.0,70.167,38.0,18.089,21.202,3.112,,5.805,23.375,21.7,14.842,10.6,190.27,4.043,15.854,206.125
2011-04-19,94.0,71.5,39.0,14.181,16.0,1.819,,5.07,12.167,14.2,10.975,9.0,190.932,3.833,13.396,204.328
2011-04-20,76.0,62.917,47.0,12.855,14.362,1.507,,3.87,7.275,13.0,10.525,8.2,190.688,3.609,11.146,201.833
2011-04-21,86.0,54.583,11.0,27.704,35.563,7.86,,7.278,20.389,20.6,13.688,6.2,195.046,5.292,26.773,221.818
2011-04-22,95.0,74.292,50.0,42.18,60.764,18.583,,9.472,31.556,16.9,14.754,12.7,200.604,8.083,62.188,262.792
2011-04-23,99.0,90.625,79.0,28.563,40.48,11.917,,4.375,19.208,16.1,13.738,9.8,194.782,5.792,36.976,231.758
2011-04-24,96.0,61.708,31.0,13.665,14.964,1.299,,5.986,21.389,17.4,13.062,8.1,192.166,4.565,15.0,207.166
2011-04-25,78.0,53.458,33.0,19.667,23.083,3.417,,6.014,23.111,17.7,13.712,10.4,193.26,4.75,17.095,210.354
2011-04-26,75.0,53.708,32.0,25.797,32.594,6.797,,6.623,29.753,24.3,17.8,10.9,192.062,5.435,27.812,219.875
2011-04-27,98.0,66.917,37.0,13.451,16.263,2.812,,5.236,25.667,25.8,20.192,13.2,186.318,4.083,14.478,200.796
2011-04-28,97.0,76.417,47.0,14.764,16.486,1.722,,5.889,20.653,18.2,13.646,10.6,189.771,4.458,11.375,201.146
2011-04-29,87.0,57.083,30.0,16.13,18.511,2.381,,6.667,17.125,19.0,14.267,9.2,193.762,4.833,13.418,207.18
2011-04-30,75.0,44.125,18.0,23.939,27.569,3.63,,8.458,26.958,25.8,18.775,11.4,195.875,5.696,21.396,217.271
2011-05-01,92.0,77.375,53.0,18.375,21.208,2.833,,5.861,24.472,20.4,18.142,16.3,193.874,5.625,22.49,216.364
2011-05-02,79.0,44.333,21.0,16.708,20.708,4.0,,6.236,107.569,24.1,18.617,14.2,193.042,5.042,12.542,205.584
2011-05-03,64.0,47.0,33.0,17.152,18.419,1.268,,6.222,120.667,20.9,17.238,13.9,194.023,5.083,16.5,210.523
2011-05-04,86.0,49.542,30.0,14.847,17.083,2.236,,7.639,76.139,22.9,17.921,12.9,193.438,5.333,14.562,208.0
2011-05-05,61.0,40.875,20.0,12.146,12.69,0.544,,6.875,23.514,23.9,17.996,12.9,190.546,3.75,7.564,198.11
2011-05-06,71.0,53.208,29.0,18.573,21.038,2.465,,6.695,30.972,24.9,19.325,14.2,191.48,4.435,16.667,208.146
2011-05-07,91.0,61.208,36.0,10.181,11.125,0.944,,5.903,13.708,27.3,21.429,17.8,184.5,3.375,9.661,194.161
2011-05-08,89.0,60.667,34.0,9.722,10.361,0.639,,7.772,27.222,26.7,22.1,18.9,186.75,3.917,7.417,194.166
2011-05-09,78.0,52.625,28.0,23.381,25.949,2.568,,9.125,40.5,27.5,22.012,16.5,188.182,4.542,13.454,201.636
2011-05-10,99.0,89.292,73.0,20.917,32.861,11.945,,9.056,42.875,25.2,22.762,20.9,182.438,4.75,26.188,208.625
2011-05-11,99.0,98.75,95.0,23.187,38.061,14.873,,5.032,23.842,23.2,21.85,20.1,181.932,5.0,34.204,216.136
2011-05-12,99.0,87.0,66.0,20.93,29.222,8.291,,4.112,15.561,24.2,21.825,19.8,183.47,4.478,26.154,209.624
2011-05-13,98.0,56.542,27.0,14.958,16.861,1.903,,6.736,38.486,22.3,20.162,17.5,183.208,3.917,10.875,194.084
2011-05-14,63.0,38.583,21.0,13.819,14.736,0.917,,7.625,31.361,24.0,19.904,16.7,185.553,3.833,9.496,195.05
2011-05-15,50.0,32.042,17.0,13.745,15.63,1.886,,6.875,29.181,24.6,20.454,13.8,192.686,4.708,18.695,211.38
2011-05-16,70.0,45.125,27.0,20.514,24.43,3.917,,7.792,32.278,25.4,21.35,16.7,191.987,4.583,17.688,209.674
2011-05-17,77.0,55.333,25.0,19.768,22.466,2.698,,8.222,36.139,24.8,19.8,15.6,189.75,4.958,21.208,210.958
2011-05-18,86.0,47.625,21.0,27.602,32.259,4.657,,8.569,32.708,26.4,20.188,14.3,195.875,5.826,29.592,225.468
2011-05-19,65.0,45.875,31.0,25.569,30.815,5.246,,9.75,37.16,26.5,21.425,15.6,195.584,5.261,29.896,225.48
2011-05-20,80.0,58.333,37.0,20.097,25.639,5.542,,8.486,31.361,26.3,21.942,17.2,191.25,4.583,24.374,215.624
2011-05-21,86.0,67.75,46.0,17.044,20.645,3.601,,7.569,19.042,28.1,23.996,18.8,186.083,4.083,24.042,210.125
2011-05-22,99.0,75.5,57.0,8.833,9.958,1.125,,5.153,8.875,24.5,20.558,16.5,183.909,3.25,10.091,194.0
2011-05-23,99.0,87.125,70.0,17.758,21.924,4.167,,3.6,9.362,16.7,15.575,14.2,186.981,3.957,25.447,212.428
2011-05-24,99.0,72.542,50.0,16.03,19.744,3.714,,3.472,4.875,22.4,17.821,14.3,186.534,3.783,16.649,203.183
2011-05-25,76.0,53.542,29.0,22.681,25.778,3.097,,6.444,14.611,27.7,20.933,15.5,190.292,4.0,25.375,215.666
2011-05-26,79.0,58.375,33.0,13.931,16.236,2.305,,5.75,20.861,24.8,20.767,18.0,187.416,3.5,15.568,202.984
2011-05-27,96.0,74.333,56.0,12.936,15.083,2.147,,3.653,6.959,21.0,18.521,17.4,186.834,3.292,15.042,201.875
2011-05-28,100.0,98.5,93.0,23.861,28.986,5.125,,3.028,9.486,20.8,19.238,17.4,190.964,5.083,28.616,219.58
2011-05-29,99.0,96.833,85.0,11.057,12.508,1.451,,2.834,5.042,22.7,19.379,16.3,186.438,3.417,15.084,201.521
2011-05-30,100.0,80.333,58.0,8.52,9.212,0.692,,2.917,7.278,20.9,17.929,15.8,185.682,2.304,16.091,201.773
2011-05-31,90.0,66.458,46.0,14.042,16.139,2.097,,4.083,8.361,23.4,19.025,14.8,188.708,3.417,19.354,208.062
2011-06-01,99.0,83.708,67.0,21.469,28.386,6.917,,3.332,8.51,20.4,18.558,17.2,190.659,4.522,25.796,216.454
2011-06-02,99.0,83.583,58.0,24.031,31.464,7.433,,4.573,17.239,24.4,20.317,17.2,192.104,4.417,31.625,223.729
2011-06-03,96.0,71.875,43.0,23.028,28.444,5.417,,7.639,36.167,26.9,22.7,19.4,192.818,5.083,30.841,223.659
2011-06-04,94.0,70.542,42.0,19.019,22.191,3.172,,8.681,44.653,28.8,23.6,19.9,192.042,4.833,29.562,221.604
2011-06-05,90.0,73.5,57.0,14.359,15.819,1.459,,7.834,29.305,25.4,22.404,20.1,189.0,4.478,21.591,210.59
2011-06-06,96.0,58.333,33.0,24.347,29.361,5.014,,9.167,33.625,27.6,23.046,18.3,192.812,5.833,31.896,224.708
2011-06-07,67.0,56.958,44.0,25.403,30.736,5.333,,7.5,30.153,24.9,22.729,20.9,194.046,5.417,36.807,230.852
2011-06-08,90.0,67.25,46.0,14.223,15.495,1.273,,6.063,15.942,26.9,22.925,18.5,185.916,3.348,17.625,203.542
2011-06-09,89.0,74.083,54.0,18.139,20.653,2.514,,8.222,19.125,27.2,24.15,21.6,186.942,4.167,20.468,207.409
2011-06-10,99.0,85.208,66.0,29.891,38.332,8.44,,7.875,38.236,25.6,23.242,21.0,193.75,6.083,44.438,238.188
2011-06-11,99.0,87.625,66.0,15.486,18.223,2.737,,5.139,17.708,24.3,22.654,21.0,187.227,4.13,21.364,208.591
2011-06-12,99.0,85.958,60.0,16.945,18.305,1.361,,5.93,30.889,25.2,21.542,19.3,194.73,5.667,27.854,222.584
2011-06-13,99.0,77.833,53.0,19.861,22.889,3.028,,5.875,14.75,25.5,22.121,18.6,189.95,4.542,23.246,213.197
2011-06-14,92.0,60.208,34.0,15.718,17.498,1.78,,6.467,21.812,27.3,23.425,19.7,188.208,3.792,18.02,206.229
2011-06-15,74.0,51.375,30.0,23.863,28.472,4.609,,6.923,17.051,27.6,22.983,18.6,191.962,4.435,23.264,215.226
2011-06-16,99.0,85.25,74.0,19.98,24.585,4.604,,5.25,17.667,22.2,20.383,18.6,191.479,4.5,22.75,214.229
2011-06-17,100.0,82.167,66.0,23.207,26.289,3.082,,5.708,14.055,25.6,22.338,18.7,190.386,4.565,25.886,216.273
2011-06-18,99.0,93.0,82.0,24.014,28.181,4.167,,6.167,22.264,24.2,22.254,21.3,193.146,6.542,35.896,229.042
2011-06-19,100.0,89.833,67.0,14.82,16.597,1.778,,4.681,15.959,26.0,22.708,20.8,192.426,5.125,26.216,218.642
2011-06-20,99.0,95.333,81.0,27.838,37.803,9.966,,5.167,16.125,25.3,22.712,21.1,192.812,5.792,39.23,232.042
2011-06-21,99.0,79.5,51.0,21.639,30.806,9.167,,6.0,16.264,29.7,25.879,22.0,186.398,4.375,31.852,218.25
2011-06-22,97.0,76.167,52.0,21.827,34.557,12.73,,8.792,30.0,32.0,27.438,23.5,186.73,4.625,31.916,218.646
2011-06-23,92.0,67.0,46.0,10.311,18.527,8.216,,5.333,21.783,33.9,29.654,25.1,179.978,2.864,22.932,202.91
2011-06-24,79.0,62.292,48.0,8.736,13.805,5.069,,4.597,16.5,34.2,30.525,26.9,178.667,2.375,19.208,197.875
2011-06-25,88.0,68.5,44.0,10.014,15.708,5.694,,5.444,19.264,34.0,30.042,26.6,179.114,2.375,16.258,195.371
2011-06-26,89.0,57.833,34.0,7.145,11.48,4.335,,4.708,13.555,35.3,30.746,26.8,181.25,2.917,17.708,198.958
2011-06-27,72.0,54.833,41.0,5.861,10.806,4.945,,3.667,11.222,34.5,30.975,28.1,178.87,2.417,17.108,195.978
2011-06-28,82.0,59.75,41.0,11.952,18.351,6.399,,6.111,17.584,34.4,30.833,27.6,178.938,2.542,17.625,196.562
2011-06-29,88.0,60.125,35.0,15.353,20.51,5.157,,7.68,26.5,36.3,30.942,26.0,179.878,2.783,18.073,197.951
2011-06-30,85.0,59.708,41.0,16.306,19.708,3.403,,8.194,30.125,35.1,30.688,27.1,180.604,3.333,16.062,196.667
2011-07-01,99.0,83.042,70.0,17.449,22.884,5.435,,7.203,26.188,28.6,26.383,24.4,180.708,3.87,19.674,200.382
2011-07-02,97.0,79.125,57.0,16.92,22.559,5.639,,6.111,24.153,30.3,26.954,24.8,183.75,4.542,20.354,204.104
2011-07-03,91.0,75.208,52.0,13.278,14.597,1.319,,7.333,38.056,31.9,28.108,25.1,185.55,4.5,20.655,206.204
2011-07-04,99.0,77.917,50.0,14.188,17.908,3.72,,6.306,32.778,32.9,28.262,23.7,180.146,3.542,17.708,197.854
2011-07-05,99.0,74.792,46.0,16.981,19.144,2.164,,6.442,22.766,31.4,27.362,24.2,189.168,4.455,17.007,206.175
2011-07-06,98.0,74.0,38.0,19.583,22.792,3.208,,5.333,24.125,34.0,27.038,24.0,194.333,5.125,23.521,217.854
2011-07-07,100.0,98.875,97.0,16.774,35.468,18.695,,3.468,30.394,26.3,24.871,23.5,184.282,6.25,32.148,216.43
2011-07-08,99.0,72.5,46.0,15.304,32.187,16.882,,5.264,20.333,34.3,29.579,24.8,184.208,4.042,26.916,211.125
2011-07-09,90.0,66.708,45.0,11.708,20.459,8.75,,5.555,13.306,34.6,30.35,26.9,181.006,3.542,16.044,197.05
2011-07-10,87.0,64.417,34.0,12.051,15.857,3.806,,6.139,15.153,36.5,30.421,26.4,182.938,3.417,19.542,202.479
2011-07-11,86.0,66.875,45.0,12.986,17.48,4.495,,5.056,14.597,33.3,29.904,27.1,180.841,2.913,13.568,194.409
2011-07-12,96.0,81.833,53.0,15.489,30.194,14.706,,5.154,14.416,31.1,27.429,24.8,184.568,4.13,26.436,211.004
2011-07-13,97.0,68.917,46.0,13.931,22.278,8.347,,5.472,14.945,32.8,28.575,23.5,181.729,3.25,19.75,201.48
2011-07-14,81.0,61.917,34.0,13.774,18.415,4.642,,6.448,14.121,33.3,29.579,26.8,179.193,2.958,16.169,195.362
2011-07-15,88.0,61.125,40.0,19.431,25.444,6.014,,7.611,19.125,34.4,30.104,25.9,182.542,4.083,19.688,202.229
2011-07-16,85.0,59.333,38.0,18.133,20.588,2.455,,8.819,28.611,35.4,30.779,26.7,182.848,3.583,16.089,198.938
2011-07-17,87.0,60.958,45.0,7.019,8.965,1.946,,4.639,13.625,35.1,30.8,26.2,179.459,2.478,8.508,187.966
2011-07-18,99.0,87.708,72.0,5.055,9.306,4.25,,2.542,12.264,29.0,27.592,26.3,175.608,2.667,8.845,184.453
2011-07-19,89.0,78.25,70.0,4.556,7.972,3.417,,2.556,5.514,29.2,27.525,25.7,174.646,1.833,11.396,186.042
2011-07-20,82.0,74.792,64.0,8.354,11.395,3.042,,2.869,9.174,31.1,28.875,27.5,174.791,2.652,12.937,187.728
