date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-02-01,191.885,17.991,15.354,34.083,18.729,,4.042,15.666,209.876,5.435
2011-02-02,189.917,11.375,8.334,15.542,7.208,,3.708,8.229,201.292,3.708
2011-02-03,190.597,11.843,11.396,22.958,11.562,,3.708,9.083,202.44,4.625
2011-02-04,190.084,11.729,10.833,20.042,9.208,,5.208,12.812,201.812,4.5
2011-02-05,192.208,15.416,12.312,18.125,5.812,,6.042,23.312,207.625,5.25
2011-02-06,190.542,17.416,23.584,45.688,22.104,,5.417,27.125,207.958,6.125
2011-02-07,187.77,15.917,12.895,25.084,12.188,,4.083,10.5,203.688,5.348
2011-02-08,187.5,11.312,8.708,16.229,7.521,,3.583,8.083,198.812,3.696
2011-02-09,189.125,10.916,9.332,16.344,7.012,,3.958,8.062,200.042,3.833
2011-02-10,189.104,12.458,13.688,25.062,11.375,,4.292,9.271,201.562,4.208
2011-02-11,188.541,10.244,8.812,14.145,5.334,,3.875,9.688,198.784,3.958
2011-02-12,189.208,9.104,5.958,9.334,3.375,,4.083,9.042,198.312,3.833
2011-02-13,190.451,14.441,20.289,36.678,16.39,,5.522,15.152,204.892,4.917
2011-02-14,189.792,20.458,22.416,43.958,21.542,,3.333,7.375,210.25,5.333
2011-02-15,189.854,12.02,12.458,21.084,8.625,,3.375,14.021,201.875,4.75
2011-02-16,188.521,10.438,11.645,20.542,8.896,,3.25,9.792,198.958,4.208
2011-02-17,187.812,9.916,10.562,19.208,8.646,,3.458,9.354,197.729,4.292
2011-02-18,189.834,8.479,6.854,12.312,5.458,,3.0,5.021,198.312,3.609
2011-02-19,192.042,11.0,9.918,15.387,5.468,,2.958,7.208,203.042,4.167
2011-02-20,191.812,13.521,16.875,29.542,12.666,,3.167,9.166,205.333,4.5
2011-02-21,189.61,19.318,18.562,34.771,16.208,,4.833,8.875,208.93,4.625
2011-02-22,189.25,14.584,18.875,28.438,9.562,,4.875,14.479,203.834,5.208
2011-02-23,188.663,15.778,18.354,33.666,15.312,,3.458,10.604,204.441,5.583
2011-02-24,189.5,12.146,12.106,17.152,5.046,,5.13,26.556,201.646,4.917
2011-02-25,189.708,15.666,14.208,22.896,8.688,,3.958,17.979,205.375,5.0
2011-02-26,188.396,7.958,4.312,6.396,2.084,,3.0,6.938,196.354,3.5
2011-02-27,190.48,8.396,7.938,13.855,5.916,,3.0,8.771,198.875,3.75
2011-02-28,191.542,11.208,15.083,23.416,8.334,,3.75,8.271,202.75,3.87
2011-03-01,189.479,18.833,18.898,35.886,16.989,,6.609,10.754,208.312,4.625
2011-03-02,193.316,27.576,26.854,57.916,31.062,,4.125,11.271,220.892,5.708
2011-03-03,189.479,10.292,6.98,10.98,4.0,,3.583,9.833,199.77,3.792
2011-03-04,190.034,16.41,14.062,19.271,5.208,,3.042,13.646,206.444,4.958
2011-03-05,188.453,14.868,23.05,36.551,13.5,,3.0,8.057,203.32,4.391
2011-03-06,190.493,18.611,17.962,34.252,16.29,,3.95,12.066,209.104,4.75
2011-03-07,193.52,11.354,10.938,17.167,6.23,,3.792,20.584,204.875,4.583
2011-03-08,194.771,14.604,15.52,24.02,8.5,,4.417,29.312,209.375,5.083
2011-03-09,191.965,10.243,11.788,20.834,9.046,,2.667,19.579,202.208,4.85
2011-03-10,190.99,8.358,4.562,6.729,2.166,,2.417,10.584,199.348,3.667
2011-03-11,190.834,7.062,4.812,7.48,2.666,,2.958,13.458,197.896,3.625
2011-03-12,193.271,6.312,7.292,13.0,5.708,,2.75,10.102,199.583,3.458
2011-03-13,193.796,7.44,11.211,18.434,7.223,,1.357,12.42,201.236,3.583
2011-03-14,190.941,10.595,15.343,24.153,8.81,,1.435,10.916,201.536,3.708
2011-03-15,191.688,10.625,13.667,22.771,9.104,,0.958,19.771,202.312,3.792
2011-03-16,192.042,11.604,18.333,28.896,10.562,,1.375,21.166,203.646,4.167
2011-03-17,191.084,19.166,25.021,37.958,12.938,,0.0,30.979,210.25,5.542
2011-03-18,189.562,13.812,12.855,17.688,4.834,,0.0,17.542,203.375,5.792
2011-03-19,188.176,6.58,8.616,12.978,4.362,,0.0,9.695,194.756,3.304
2011-03-20,188.334,8.154,8.458,12.74,4.282,,0.125,10.896,196.488,3.458
2011-03-21,188.438,8.188,10.494,15.767,5.272,,0.565,11.854,196.625,3.417
2011-03-22,189.75,13.938,18.0,30.584,12.583,,2.292,17.792,203.688,4.25
2011-03-23,186.334,12.604,21.0,32.354,11.355,,0.167,14.854,198.938,4.667
2011-03-24,187.944,11.326,9.562,13.354,3.792,,0.083,9.625,199.27,4.792
2011-03-25,191.708,9.771,6.729,9.021,2.292,,0.417,13.812,201.479,4.375
2011-03-26,194.104,10.375,11.334,17.708,6.375,,0.0,11.666,204.48,4.042
2011-03-27,194.396,12.584,15.542,23.916,8.375,,0.625,17.334,206.979,4.375
2011-03-28,193.708,14.979,16.417,28.188,11.771,,1.375,28.5,208.688,4.792
2011-03-29,193.104,12.188,14.062,20.604,6.542,,0.917,18.188,205.292,4.348
2011-03-30,192.85,20.046,20.962,31.282,10.32,,2.875,22.375,212.896,4.917
2011-03-31,188.062,12.146,9.799,16.018,6.22,,0.217,13.834,200.208,3.958
2011-04-01,189.416,14.25,14.875,24.062,9.188,,5.958,15.895,203.666,4.25
2011-04-02,188.794,13.33,12.208,20.062,7.854,,6.917,25.312,202.124,4.333
2011-04-03,188.458,4.938,4.334,6.958,2.625,,3.375,8.375,193.396,3.083
2011-04-04,188.604,5.75,7.5,12.834,5.334,,3.667,10.125,194.354,3.25
2011-04-05,190.0,11.292,12.464,20.182,7.718,,5.083,12.917,201.292,4.083
2011-04-06,189.625,13.271,13.771,22.271,8.5,,6.583,19.604,202.896,4.333
2011-04-07,188.354,12.458,14.021,22.667,8.646,,6.292,20.812,200.812,4.125
2011-04-08,187.583,15.021,20.0,30.623,10.622,,5.957,20.971,202.604,4.458
2011-04-09,187.428,14.233,14.104,23.708,9.604,,4.875,22.02,201.661,4.333
2011-04-10,187.896,9.812,8.229,10.605,2.375,,6.292,28.084,197.708,4.375
2011-04-11,188.938,12.438,14.021,20.834,6.812,,8.208,34.042,201.375,4.583
2011-04-12,188.208,10.687,10.458,14.855,4.396,,4.667,28.584,198.895,4.13
2011-04-13,189.084,18.479,15.855,23.562,7.708,,6.458,26.104,207.562,4.708
2011-04-14,187.772,20.484,16.312,25.396,9.084,,7.708,27.23,208.256,4.875
2011-04-15,188.666,22.25,20.65,29.616,8.966,,8.542,39.875,210.916,5.417
2011-04-16,186.896,15.646,9.334,16.688,7.354,,5.042,32.562,202.542,4.958
2011-04-17,186.458,9.708,4.354,5.52,1.167,,5.0,19.666,196.166,3.458
2011-04-18,185.666,11.979,10.354,13.77,3.416,,5.333,22.521,197.646,4.042
2011-04-19,187.282,8.886,10.042,15.834,5.792,,3.792,9.375,196.168,4.542
2011-04-20,187.812,7.979,7.5,12.021,4.521,,3.0,5.75,195.792,3.792
2011-04-21,189.394,13.328,12.299,21.39,9.09,,4.478,13.528,202.721,4.25
2011-04-22,190.674,17.615,22.521,33.166,10.646,,8.375,29.834,208.29,4.833
2011-04-23,187.208,14.188,12.938,20.938,8.0,,3.542,20.334,201.396,4.5
2011-04-24,187.75,10.479,7.208,10.0,2.792,,4.375,16.479,198.23,4.375
2011-04-25,188.688,13.875,12.674,22.778,10.104,,4.875,14.5,202.562,4.542
2011-04-26,188.979,16.312,18.104,27.167,9.062,,6.708,25.166,205.292,4.875
2011-04-27,186.208,14.042,11.229,18.916,7.688,,5.375,31.208,200.25,4.13
2011-04-28,185.048,12.046,10.271,15.854,5.583,,3.792,16.042,197.094,4.167
2011-04-29,188.128,11.754,10.542,15.833,5.292,,4.042,14.042,199.881,4.208
2011-04-30,190.312,19.292,17.292,24.5,7.208,,8.0,25.604,209.604,4.792
2011-05-01,184.792,12.229,8.312,10.98,2.666,,3.792,24.416,197.02,3.542
2011-05-02,187.788,10.222,7.396,11.354,3.958,,4.208,135.958,198.01,3.958
2011-05-03,190.458,13.458,12.188,16.042,3.854,,7.125,116.334,203.917,4.75
2011-05-04,188.896,12.25,7.506,10.937,3.43,,4.435,53.566,201.146,4.125
2011-05-05,188.75,11.958,8.024,11.254,3.23,,5.208,20.167,200.708,3.417
2011-05-06,188.5,16.188,8.604,13.75,5.146,,4.5,34.584,204.688,3.583
2011-05-07,184.521,11.396,9.688,13.521,3.834,,3.833,21.0,195.917,3.542
2011-05-08,186.708,12.542,7.042,9.854,2.812,,4.75,26.5,199.25,3.958
2011-05-09,188.903,16.315,15.292,19.938,4.646,,9.583,39.646,205.218,4.333
2011-05-10,183.917,18.688,12.229,21.583,9.354,,5.583,47.536,202.604,3.708
2011-05-11,183.583,14.355,10.521,13.842,3.321,,3.625,11.896,197.938,2.792
2011-05-12,185.856,15.684,13.142,23.189,10.047,,2.042,7.77,201.54,4.435
2011-05-13,184.229,15.229,8.896,14.105,5.208,,4.0,49.146,199.458,4.208
2011-05-14,187.854,17.396,10.479,15.688,5.208,,4.708,37.771,205.25,4.333
2011-05-15,188.792,16.27,7.96,10.602,2.642,,5.75,30.5,205.062,3.917
2011-05-16,189.25,15.75,11.52,17.958,6.438,,5.292,34.625,205.0,4.0
2011-05-17,188.521,15.98,11.979,19.042,7.062,,5.125,37.542,204.5,4.292
2011-05-18,189.646,16.438,11.895,17.188,5.292,,6.125,28.688,206.084,4.167
2011-05-19,189.122,16.386,13.779,20.202,6.423,,5.957,38.174,205.508,4.125
2011-05-20,187.188,15.0,10.042,16.77,6.729,,4.708,47.833,202.188,4.208
2011-05-21,186.52,16.229,9.938,14.938,5.0,,4.792,36.292,202.75,3.917
2011-05-22,185.212,14.62,8.354,12.875,4.521,,3.0,15.916,199.834,3.208
2011-05-23,187.625,12.042,12.062,19.584,7.521,,1.792,10.416,199.666,3.542
2011-05-24,185.979,12.604,11.625,17.125,5.5,,2.5,8.474,198.584,3.5
2011-05-25,187.438,14.0,8.242,14.652,6.41,,3.5,18.104,201.438,3.542
2011-05-26,187.646,11.896,8.521,13.062,4.542,,3.458,19.458,199.542,2.75
2011-05-27,186.979,10.334,12.229,16.25,4.021,,1.5,14.375,197.312,3.826
2011-05-28,188.729,14.375,12.188,16.312,4.125,,2.125,9.896,203.104,4.208
2011-05-29,185.299,13.908,8.104,11.792,3.688,,1.125,9.438,199.206,3.667
2011-05-30,182.021,9.292,4.062,6.917,2.854,,2.083,9.292,191.312,3.042
2011-05-31,184.812,10.0,5.416,9.5,4.083,,2.667,8.354,194.812,3.292
2011-06-01,185.256,10.376,6.396,8.458,2.062,,3.167,24.646,195.631,3.042
2011-06-02,188.062,15.52,20.146,30.084,9.938,,3.5,14.729,203.584,4.042
2011-06-03,188.604,17.979,12.438,23.062,10.625,,3.542,32.334,206.583,4.667
2011-06-04,187.98,16.979,10.722,16.729,6.008,,4.667,56.729,204.958,4.875
2011-06-05,188.542,15.729,8.625,12.458,3.834,,4.375,48.938,204.271,4.625
2011-06-06,187.167,15.792,12.834,18.417,5.584,,3.833,29.938,202.958,4.542
2011-06-07,188.87,18.37,12.07,18.971,6.9,,4.0,33.504,207.239,3.957
2011-06-08,184.73,13.812,10.146,16.334,6.188,,2.583,16.084,198.542,3.5
2011-06-09,186.021,13.666,8.354,15.416,7.062,,3.375,28.646,199.688,3.458
2011-06-10,186.896,15.583,11.812,19.854,8.042,,4.667,41.812,202.479,3.625
2011-06-11,184.598,13.094,8.0,11.916,3.916,,2.75,13.625,197.693,4.043
2011-06-12,188.771,13.0,7.521,9.958,2.438,,3.833,21.896,201.771,4.083
2011-06-13,186.812,13.292,10.938,16.334,5.396,,2.667,15.104,200.104,4.417
2011-06-14,186.75,12.271,10.372,16.604,6.233,,3.375,19.021,199.021,4.0
2011-06-15,191.416,12.521,8.766,12.916,4.15,,4.696,18.892,203.938,3.375
2011-06-16,191.625,12.166,9.354,13.5,4.146,,2.5,21.5,203.792,3.167
2011-06-17,188.062,12.604,11.312,15.75,4.438,,2.292,13.5,200.667,3.917
2011-06-18,190.226,11.696,8.104,9.938,1.834,,2.75,17.375,201.922,3.25
2011-06-19,192.604,15.208,8.708,12.396,3.688,,2.292,17.416,207.812,3.667
2011-06-20,189.438,14.854,16.145,28.98,12.833,,2.0,19.812,204.292,3.667
2011-06-21,184.5,16.87,12.98,23.812,10.834,,4.875,22.083,201.372,3.125
2011-06-22,189.375,19.771,9.125,20.042,10.916,,3.458,30.292,209.146,3.0
2011-06-23,184.375,19.604,6.896,18.75,11.855,,2.708,31.48,203.98,2.833
2011-06-24,183.271,16.229,6.665,17.682,11.016,,3.333,21.0,199.5,2.167
2011-06-25,185.125,17.646,6.812,15.5,8.688,,3.833,26.646,202.771,2.292
2011-06-26,183.625,14.834,4.166,8.917,4.75,,3.125,19.104,198.458,2.522
2011-06-27,176.25,12.854,4.896,13.458,8.562,,2.208,16.104,189.104,2.958
2011-06-28,181.472,17.82,6.896,19.146,12.25,,3.5,23.208,199.292,2.875
2011-06-29,183.896,21.792,9.875,18.542,8.666,,4.042,29.146,205.688,3.375
2011-06-30,183.104,20.896,10.166,17.792,7.625,,4.5,39.771,204.0,3.542
2011-07-01,182.385,19.51,11.49,24.322,12.831,,2.957,28.608,201.895,3.875
2011-07-02,183.625,21.416,8.958,16.666,7.708,,2.25,22.73,205.042,3.625
2011-07-03,184.771,18.562,6.416,12.145,5.729,,2.25,23.896,203.334,3.542
2011-07-04,183.542,19.812,7.912,19.011,11.098,,2.583,26.854,203.354,3.208
2011-07-05,186.604,16.188,11.646,20.146,8.5,,3.292,22.125,202.792,3.792
2011-07-06,191.938,16.521,9.188,14.458,5.27,,3.958,32.666,208.458,3.708
2011-07-07,184.146,16.875,8.416,19.417,11.0,,2.083,20.02,201.021,3.083
2011-07-08,184.31,17.168,8.646,21.0,12.355,,3.375,32.229,201.478,2.542
2011-07-09,184.396,16.792,6.52,15.708,9.188,,3.0,25.334,201.188,2.25
2011-07-10,181.229,14.854,4.896,9.854,4.958,,3.167,18.667,196.083,1.667
2011-07-11,185.516,15.216,4.424,12.646,8.221,,2.043,13.004,200.732,2.696
2011-07-12,184.042,15.271,4.5,14.542,10.042,,2.083,14.188,199.312,3.0
2011-07-13,182.688,13.188,4.48,13.855,9.375,,2.25,15.27,195.875,2.958
2011-07-14,184.562,14.875,5.12,14.701,9.582,,2.417,19.521,199.438,2.875
2011-07-15,185.084,15.895,8.916,17.438,8.521,,4.083,25.583,200.979,3.542
2011-07-16,182.854,13.75,5.542,10.688,5.146,,2.417,22.729,196.604,2.875
2011-07-17,181.729,12.25,3.75,7.584,3.834,,1.917,19.958,193.98,2.542
2011-07-18,174.658,8.492,3.25,5.583,2.333,,1.042,33.354,183.15,2.0
2011-07-19,173.709,7.083,2.458,4.875,2.417,,1.083,21.479,180.792,2.0
2011-07-20,176.0,9.542,5.854,9.25,3.396,,1.917,12.604,185.542,2.75
2011-07-21,182.703,12.196,8.354,19.416,11.062,,2.083,13.166,194.898,3.833
2011-07-22,187.146,11.021,6.896,11.062,4.166,,3.0,22.021,198.166,3.333
2011-07-23,192.229,14.542,7.396,16.438,9.042,,3.625,33.604,206.771,3.958
2011-07-24,191.229,13.0,6.542,9.691,3.15,,4.167,32.062,204.229,3.375
2011-07-25,188.708,13.542,9.25,18.334,9.083,,2.792,23.196,202.25,3.333
2011-07-26,191.729,14.75,11.188,22.73,11.542,,3.417,20.542,206.479,3.435
2011-07-27,191.375,15.125,8.562,20.708,12.145,,4.083,21.396,206.5,3.042
2011-07-28,186.163,16.633,9.364,21.39,12.026,,2.391,22.604,202.796,3.417
2011-07-29,181.23,14.834,9.438,18.688,9.25,,3.167,26.604,196.062,3.292
2011-07-30,181.104,13.604,7.834,15.645,7.812,,3.125,20.666,194.708,3.292
2011-07-31,187.522,14.077,5.688,8.167,2.48,,3.25,31.771,201.6,3.083
2011-08-01,186.292,12.396,6.562,8.125,1.562,,3.667,29.312,198.688,3.25
2011-08-02,188.896,14.416,9.854,12.834,2.979,,3.208,31.396,203.312,3.333
2011-08-03,187.146,15.895,6.486,16.049,9.563,,4.333,24.584,203.042,2.917
2011-08-04,181.292,13.354,5.104,12.5,7.396,,3.083,19.104,194.646,2.125
2011-08-05,177.458,11.688,4.146,6.708,2.562,,2.083,15.729,189.146,2.0
2011-08-06,179.604,15.979,5.416,16.542,11.125,,2.25,16.396,195.583,3.167
2011-08-07,184.546,16.602,5.708,10.021,4.312,,3.417,30.896,201.148,2.875
2011-08-08,183.208,17.666,9.981,17.354,7.374,,4.087,29.764,200.875,2.917
2011-08-09,181.562,16.666,10.146,18.354,8.208,,3.833,36.958,198.229,3.083
2011-08-10,184.5,19.288,11.208,19.458,8.25,,4.167,44.084,203.788,4.652
2011-08-11,181.312,16.458,12.396,19.52,7.125,,4.083,37.208,197.77,4.125
2011-08-12,181.812,14.5,8.25,14.375,6.125,,3.125,34.5,196.312,3.833
2011-08-13,182.188,14.458,6.665,10.337,3.672,,3.292,27.396,196.646,3.667
2011-08-14,183.917,15.27,6.771,10.604,3.834,,3.458,39.208,199.188,3.833
2011-08-15,182.0,14.125,5.729,11.666,5.938,,2.333,32.104,196.125,3.542
2011-08-16,185.354,14.375,7.334,12.562,5.23,,3.0,38.646,199.73,3.958
2011-08-17,185.354,14.41,7.771,15.75,7.98,,2.458,36.979,199.764,3.583
2011-08-18,183.334,17.583,9.688,20.146,10.458,,2.375,34.688,200.916,3.792
2011-08-19,186.229,13.354,10.562,19.917,9.354,,2.375,21.271,199.583,3.833
2011-08-20,189.464,11.442,12.188,18.417,6.23,,3.417,15.25,200.906,3.667
2011-08-21,190.312,12.0,8.083,11.562,3.479,,2.125,21.208,202.312,3.792
2011-08-22,189.157,12.82,9.858,18.446,8.588,,2.625,23.552,201.976,4.571
2011-08-23,183.512,11.362,7.0,16.348,9.348,,2.261,28.615,194.874,2.727
2011-08-24,181.542,11.979,7.417,20.062,12.645,,1.333,31.396,193.521,2.917
2011-08-25,181.979,11.188,6.438,18.792,12.354,,1.0,11.125,193.167,3.304
2011-08-26,182.77,12.666,5.75,21.834,16.084,,1.625,17.729,195.438,3.625
2011-08-27,183.557,12.734,6.521,16.73,10.208,,1.292,26.75,196.292,3.833
2011-08-28,185.688,11.812,5.125,9.229,4.104,,3.208,52.604,197.5,3.792
2011-08-29,186.479,12.52,6.354,15.417,9.062,,2.75,37.271,199.0,4.375
2011-08-30,185.866,16.112,7.736,14.026,6.29,,3.0,29.08,201.978,4.25
2011-08-31,170.244,18.845,9.91,17.869,7.958,,3.25,29.666,189.09,4.042
2011-09-01,166.771,11.688,2.438,3.938,1.5,,3.083,35.167,178.459,3.0
2011-09-02,171.743,10.625,1.741,2.805,1.064,,3.083,48.804,182.368,3.0
2011-09-03,171.271,9.292,0.604,1.208,0.604,,2.958,56.608,180.562,3.0
2011-09-04,173.312,9.416,1.854,2.75,0.896,,2.083,18.729,182.73,3.042
2011-09-05,175.709,10.976,9.806,19.466,9.66,,2.13,9.438,186.686,4.125
2011-09-06,169.562,19.97,9.27,15.688,6.417,,2.875,12.896,200.64,3.875
2011-09-07,184.521,21.604,12.125,21.354,9.23,,4.25,20.27,206.125,4.208
2011-09-08,185.792,21.125,11.521,19.125,7.604,,3.875,28.5,206.916,4.208
2011-09-09,185.279,19.062,10.312,18.666,8.354,,2.375,30.104,204.34,3.826
2011-09-10,182.958,18.458,6.667,15.23,8.562,,2.167,27.166,201.416,3.75
2011-09-11,178.896,16.312,4.312,8.979,4.667,,1.542,17.292,195.208,2.75
2011-09-12,178.274,16.914,6.462,17.124,10.661,,2.364,17.71,195.188,3.375
2011-09-13,178.146,16.792,5.938,17.542,11.604,,2.5,18.854,194.938,3.375
2011-09-14,179.146,17.229,6.604,16.416,9.812,,2.5,19.166,196.375,3.167
2011-09-15,178.146,17.312,6.771,17.062,10.292,,2.167,21.02,195.458,3.167
2011-09-16,180.092,15.09,5.208,12.584,7.375,,1.125,19.416,195.183,2.458
2011-09-17,175.167,13.708,3.646,7.02,3.375,,1.083,16.438,188.875,2.25
2011-09-18,180.542,14.792,3.5,8.188,4.688,,1.417,14.75,195.333,2.333
2011-09-19,183.919,16.155,5.708,13.27,7.562,,1.917,17.666,200.074,2.833
2011-09-20,183.812,18.25,12.333,27.771,15.438,,1.542,15.5,202.062,2.833
2011-09-21,177.02,10.98,3.229,5.625,2.396,,1.875,17.166,188.0,1.708
2011-09-22,184.839,12.278,6.13,11.456,5.326,,3.087,6.964,197.118,2.042
2011-09-23,190.23,12.375,6.458,11.355,4.896,,3.417,10.416,202.604,2.292
2011-09-24,193.688,15.5,9.167,15.125,5.958,,3.708,13.958,209.188,3.826
2011-09-25,195.042,18.271,10.208,15.562,5.354,,3.458,19.438,213.312,4.208
2011-09-26,194.162,19.921,18.708,40.958,22.25,,4.042,23.604,214.084,5.542
2011-09-27,191.188,17.416,12.708,25.938,13.23,,4.833,21.104,208.604,4.375
2011-09-28,191.708,19.542,12.917,24.438,11.521,,4.208,24.916,211.25,4.375
2011-09-29,188.312,18.358,12.521,22.416,9.896,,4.917,31.812,206.671,4.375
2011-09-30,185.438,16.125,13.375,23.375,10.0,,4.875,30.896,201.562,4.542
2011-10-01,184.584,10.979,6.02,10.334,4.312,,3.833,12.334,195.562,3.333
2011-10-02,187.354,13.666,6.336,9.858,3.522,,3.458,10.646,201.021,3.667
2011-10-03,186.479,10.584,8.116,14.718,6.602,,3.13,8.2,197.062,3.25
2011-10-04,189.396,18.229,13.604,23.73,10.125,,3.167,15.375,207.625,4.083
2011-10-05,189.125,19.208,22.271,38.958,16.688,,1.917,21.812,208.333,5.375
2011-10-06,184.173,13.312,11.188,19.896,8.708,,2.5,11.646,197.486,4.042
2011-10-07,188.292,13.792,10.938,16.812,5.875,,4.125,29.958,202.083,5.0
2011-10-08,189.375,16.708,12.792,20.208,7.416,,4.542,28.292,206.084,4.958
2011-10-09,189.208,18.483,10.084,14.75,4.667,,4.958,32.562,207.69,4.739
2011-10-10,188.458,17.646,13.0,20.375,7.375,,4.5,36.938,206.104,5.167
2011-10-11,188.812,18.812,18.5,36.229,17.729,,3.125,45.708,207.625,5.667
2011-10-12,190.688,26.625,17.372,31.867,14.496,,4.125,54.958,217.312,5.667
2011-10-13,193.334,28.312,26.708,46.938,20.23,,5.708,52.416,221.646,6.125
2011-10-14,191.062,29.02,21.125,45.646,24.521,,4.292,52.208,220.083,5.792
2011-10-15,181.792,18.146,15.084,27.229,12.146,,1.875,10.688,199.938,4.958
2011-10-16,185.764,13.263,7.458,11.812,4.354,,4.0,23.958,199.027,4.583
2011-10-17,188.946,13.584,15.57,28.228,12.658,,4.318,27.915,202.53,5.25
2011-10-18,187.083,13.354,13.062,23.125,10.062,,3.125,16.062,200.438,3.625
2011-10-19,189.812,21.544,13.604,25.771,12.166,,3.25,19.521,211.356,4.125
2011-10-20,189.458,18.792,16.145,29.75,13.605,,4.458,21.375,208.25,4.458
2011-10-21,189.5,20.375,19.062,36.438,17.375,,2.958,25.729,209.875,5.25
2011-10-22,180.562,10.958,6.423,9.614,3.191,,2.042,10.312,191.52,3.25
2011-10-23,183.416,12.584,6.292,10.854,4.562,,2.917,9.0,196.0,3.625
2011-10-24,184.312,16.604,10.75,21.812,11.062,,3.208,11.292,200.916,3.391
2011-10-25,187.375,16.479,14.02,30.021,16.0,,2.417,19.208,203.854,4.25
2011-10-26,186.838,7.098,7.771,14.605,6.834,,2.5,11.396,193.937,3.292
2011-10-27,191.166,14.757,15.625,28.542,12.917,,3.444,13.45,205.924,3.917
2011-10-28,191.81,20.723,16.0,31.792,15.792,,3.75,20.654,212.532,4.375
2011-10-29,187.416,20.017,14.5,26.417,11.917,,4.333,18.792,207.433,4.5
2011-10-30,187.771,16.229,13.875,19.458,5.583,,4.083,22.729,204.0,4.792
2011-10-31,184.125,10.75,10.312,19.312,9.0,,3.125,11.834,194.875,3.792
2011-11-01,188.348,17.761,15.739,31.761,16.022,,4.682,11.913,206.109,4.458
2011-11-02,192.812,19.0,19.125,40.979,21.854,,4.708,16.771,211.812,5.417
2011-11-03,192.292,23.0,16.916,41.333,24.416,,4.208,24.834,215.292,6.417
2011-11-04,193.396,19.708,17.688,39.958,22.271,,5.458,26.584,213.104,6.417
2011-11-05,195.7,27.07,24.396,41.958,17.562,,5.542,43.312,222.771,7.125
2011-11-06,190.604,20.896,15.0,22.521,7.521,,4.792,25.708,211.5,5.958
2011-11-07,185.979,9.979,7.417,12.875,5.458,,4.292,5.208,195.958,3.667
2011-11-08,187.362,9.119,8.542,15.417,6.875,,4.0,7.52,196.481,3.522
2011-11-09,187.334,9.625,10.355,19.188,8.834,,3.333,6.667,196.958,3.458
2011-11-10,189.042,15.958,19.166,35.5,16.334,,3.583,13.25,205.0,4.333
2011-11-11,188.146,14.375,15.496,24.054,8.559,,2.375,9.375,202.521,4.208
