date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-09,93.0,76.625,63.0,3.0,3.292,0.292,,1.708,11.2,8.1,5.3
2011-03-10,100.0,88.917,59.0,2.417,2.625,0.0,,0.917,8.8,5.683,0.5
2011-03-11,98.0,71.458,45.0,2.542,2.708,0.083,,1.75,7.9,3.879,-0.5
2011-03-12,100.0,86.417,68.0,3.625,4.875,1.25,,0.417,4.4,1.904,-0.4
2011-03-13,100.0,79.0,57.0,3.0,3.625,0.542,,0.542,8.0,3.079,-1.1
2011-03-14,99.0,70.708,46.0,4.375,4.833,0.583,,1.958,12.2,5.475,-2.2
2011-03-15,98.0,73.708,53.0,4.417,4.667,0.292,,2.083,12.8,7.7,2.6
2011-03-16,98.0,83.167,59.0,5.81,6.571,0.714,,2.524,14.0,8.346,0.9
2011-03-17,99.0,82.208,70.0,3.708,3.875,0.125,,2.25,18.8,14.912,11.6
2011-03-18,100.0,97.75,93.0,3.542,3.708,0.167,,1.375,11.9,10.704,8.9
2011-03-19,95.0,70.625,52.0,2.958,3.333,0.458,,2.083,9.8,6.921,1.8
2011-03-20,98.0,79.5,56.0,3.208,3.792,0.625,,1.167,10.7,4.867,0.6
2011-03-21,99.0,77.0,48.0,2.75,3.167,0.333,,1.292,11.8,5.933,0.5
2011-03-22,99.0,79.958,57.0,4.792,5.667,0.667,,1.458,13.1,7.604,0.6
2011-03-23,100.0,97.833,91.0,7.583,9.208,1.583,,1.25,11.5,10.021,7.6
2011-03-24,87.0,69.333,48.0,4.667,4.81,0.19,,2.714,11.0,8.538,6.2
2011-03-25,96.0,57.917,43.0,3.917,4.125,0.208,,1.792,8.5,6.729,2.8
2011-03-26,100.0,74.625,47.0,3.417,3.792,0.458,,1.125,8.7,4.796,1.9
2011-03-27,88.0,65.625,41.0,6.0,6.333,0.375,,3.0,15.3,9.142,1.4
2011-03-28,100.0,76.542,57.0,5.625,5.958,0.208,,2.875,14.6,10.946,5.0
2011-03-29,100.0,57.0,30.0,3.708,4.042,0.375,,1.583,20.7,11.988,0.6
2011-03-30,72.0,60.208,51.0,2.583,2.833,0.125,,5.208,21.4,17.717,14.7
2011-03-31,99.0,67.042,39.0,3.0,3.167,0.292,,1.417,16.3,9.875,6.0
2011-04-01,89.0,66.667,45.0,5.833,6.542,0.75,,1.167,17.7,9.883,1.4
2011-04-02,94.0,81.792,73.0,2.917,3.333,0.292,,0.5,14.1,9.467,5.0
2011-04-03,98.0,68.875,48.0,2.25,2.438,0.062,,0.65,13.1,8.496,4.5
2011-04-04,91.0,67.667,51.0,5.375,6.208,0.75,,0.708,12.7,6.929,0.8
2011-04-05,94.0,71.958,43.0,8.167,9.458,1.25,,0.708,15.6,7.329,-1.8
2011-04-06,94.0,72.167,51.0,9.522,10.913,1.348,,1.5,18.0,11.233,2.3
2011-04-07,74.0,64.958,52.0,,,,,0.571,21.4,17.833,14.9
2011-04-08,99.0,93.542,74.0,5.143,5.429,0.143,,0.292,17.6,14.254,11.9
2011-04-09,97.0,78.208,59.0,3.417,3.583,0.417,,0.875,15.4,12.221,6.0
2011-04-10,86.0,65.667,37.0,3.917,4.333,0.417,,1.625,18.6,11.217,3.6
2011-04-11,99.0,85.833,72.0,3.75,4.125,0.125,,0.917,14.3,8.708,3.7
2011-04-12,99.0,76.833,55.0,3.833,4.458,0.542,,0.667,15.1,8.817,1.9
2011-04-13,90.0,67.708,42.0,5.0,5.6,0.4,,2.5,17.9,11.592,5.2
2011-04-14,90.0,73.25,47.0,4.875,5.458,0.458,,2.125,18.2,12.008,4.4
2011-04-15,98.0,74.833,60.0,3.19,3.286,0.0,,0.81,22.8,17.346,14.6
2011-04-16,99.0,76.708,57.0,2.875,3.0,0.083,,0.958,17.9,12.025,4.0
2011-04-17,99.0,75.958,47.0,2.292,2.583,0.333,,0.792,15.8,8.792,1.1
2011-04-18,97.0,78.292,55.0,3.083,3.375,0.333,,0.542,15.9,11.371,7.8
2011-04-19,99.0,87.667,74.0,1.5,1.792,0.125,,0.375,9.6,7.979,5.4
2011-04-20,97.0,73.375,59.0,1.708,1.875,0.167,,0.0,13.8,9.829,5.3
2011-04-21,99.0,75.75,44.0,4.542,5.042,0.625,,0.667,17.4,12.038,4.1
2011-04-22,89.0,72.333,58.0,3.0,3.208,0.167,,2.042,18.9,15.958,10.8
2011-04-23,99.0,76.25,55.0,2.905,3.143,0.238,,0.524,18.2,12.712,9.9
2011-04-24,83.0,64.333,42.0,3.208,3.458,0.25,,1.583,16.4,12.6,8.9
2011-04-25,77.0,61.083,42.0,3.417,3.75,0.208,,1.708,17.5,13.696,11.1
2011-04-26,80.0,59.875,49.0,2.833,2.958,0.125,,1.75,24.7,18.8,11.4
2011-04-27,99.0,78.292,61.0,3.167,3.375,0.125,,1.5,25.0,17.188,10.2
2011-04-28,99.0,89.75,69.0,3.458,3.833,0.333,,0.292,13.1,10.608,6.4
2011-04-29,99.0,73.292,55.0,4.083,4.542,0.417,,0.833,17.9,12.525,5.3
2011-04-30,97.0,65.042,52.0,1.542,1.833,0.125,,2.0,26.4,20.912,17.4
2011-05-01,93.0,65.542,38.0,1.762,1.857,0.048,,0.762,22.7,19.367,12.3
2011-05-02,96.0,79.042,61.0,2.792,3.0,0.25,,0.5,17.3,13.729,9.4
2011-05-03,99.0,83.333,58.0,3.458,3.583,0.25,,0.958,18.8,13.675,9.6
2011-05-04,99.0,85.417,71.0,2.292,2.417,0.083,,0.542,17.9,13.683,8.6
2011-05-05,99.0,78.875,53.0,2.125,2.417,0.375,,0.25,20.3,14.496,10.2
2011-05-06,96.0,67.958,50.0,1.833,2.0,0.208,,0.083,23.8,18.508,10.5
2011-05-07,94.0,76.0,55.0,3.0,3.125,0.083,,0.417,26.9,20.912,15.8
2011-05-08,99.0,92.417,77.0,3.083,3.208,0.125,,0.375,21.0,18.062,14.1
2011-05-09,93.0,73.375,55.0,4.571,6.048,1.381,,1.143,30.0,21.858,12.5
2011-05-10,98.0,91.625,76.0,2.375,2.792,0.375,,0.208,25.3,22.971,20.9
2011-05-11,98.0,95.667,92.0,4.542,5.25,0.917,,0.125,22.5,19.6,17.9
2011-05-12,96.0,94.417,88.0,7.083,9.417,2.292,,2.0,22.3,18.154,15.3
2011-05-13,94.0,59.167,40.0,2.167,2.333,0.167,,1.042,20.9,17.779,14.4
2011-05-14,66.0,48.522,34.0,2.333,2.667,0.083,,2.125,22.8,18.604,13.7
2011-05-15,86.0,61.458,38.0,2.958,3.333,0.25,,1.917,22.9,17.65,10.7
2011-05-16,92.0,63.458,44.0,3.708,3.875,0.125,,4.667,25.2,19.112,14.0
2011-05-17,93.0,75.5,52.0,3.19,3.571,0.429,,1.667,19.7,15.996,10.4
2011-05-18,85.0,66.458,46.0,3.208,3.667,0.417,,1.583,23.0,16.221,9.1
2011-05-19,88.0,71.625,51.0,2.625,3.042,0.292,,2.292,27.0,18.825,11.6
2011-05-20,92.0,74.708,55.0,2.333,2.875,0.417,,1.042,28.1,22.717,16.7
2011-05-21,99.0,85.5,66.0,2.5,2.917,0.5,,1.333,27.1,23.025,20.3
2011-05-22,97.0,88.792,62.0,1.75,2.292,0.167,,0.25,22.2,17.492,15.6
2011-05-23,97.0,89.0,54.0,2.833,3.583,0.875,,0.167,19.5,15.392,13.3
2011-05-24,97.0,80.75,60.0,1.75,2.167,0.5,,0.125,21.5,16.954,12.7
2011-05-25,96.0,83.375,60.0,3.381,4.0,0.619,,1.286,21.6,17.225,13.2
2011-05-26,98.0,93.458,78.0,4.5,5.125,0.5,,0.292,19.6,16.725,15.5
2011-05-27,98.0,89.375,70.0,3.667,4.0,0.458,,0.25,20.9,17.617,15.5
2011-05-28,97.0,96.458,95.0,4.042,4.292,0.25,,0.042,17.5,16.95,16.7
2011-05-29,97.0,94.125,84.0,2.417,2.708,0.25,,0.25,17.4,16.146,14.4
2011-05-30,95.0,89.625,84.0,1.875,2.0,0.042,,0.0,14.7,13.704,13.2
2011-05-31,94.0,85.167,70.0,2.167,2.583,0.375,,0.208,18.2,15.342,13.0
2011-06-01,97.0,83.958,58.0,3.5,4.625,1.083,,0.875,25.0,18.579,15.3
2011-06-02,96.0,86.083,71.0,2.667,3.095,0.476,,0.857,21.6,18.4,15.5
2011-06-03,96.0,86.25,70.0,2.042,2.375,0.292,,0.417,21.5,18.238,15.5
2011-06-04,95.0,77.083,55.0,2.875,3.292,0.375,,2.0,25.3,20.821,16.3
2011-06-05,98.0,83.792,67.0,2.0,2.125,0.125,,1.208,22.8,19.025,15.5
2011-06-06,97.0,76.292,38.0,2.917,3.333,0.375,,0.833,25.3,19.496,13.9
2011-06-07,93.0,81.125,62.0,3.5,3.75,0.292,,1.292,24.3,20.092,17.3
2011-06-08,98.0,86.375,69.0,2.833,3.083,0.167,,0.208,22.9,19.842,17.7
2011-06-09,97.0,82.417,61.0,3.792,4.25,0.375,,1.167,27.2,20.792,16.3
2011-06-10,99.0,94.875,87.0,7.048,8.19,1.143,,0.905,21.5,19.65,18.0
2011-06-11,97.0,90.625,75.0,2.0,2.042,0.083,,0.667,21.8,18.883,17.5
2011-06-12,97.0,93.708,86.0,2.667,3.75,1.042,,0.292,20.9,18.538,15.9
2011-06-13,98.0,89.917,71.0,2.708,3.375,0.5,,0.625,22.0,18.758,15.6
2011-06-14,97.0,86.75,67.0,2.625,2.917,0.042,,0.667,22.3,19.146,16.7
2011-06-15,96.0,86.083,70.0,3.0,3.542,0.75,,0.417,22.3,19.254,16.1
2011-06-16,98.0,89.792,81.0,3.083,3.375,0.333,,0.375,20.6,18.996,17.1
2011-06-17,98.0,87.0,71.0,1.875,2.208,0.333,,0.5,22.5,19.333,15.5
2011-06-18,98.0,90.625,75.0,2.286,2.571,0.143,,0.286,22.0,19.838,18.5
2011-06-19,97.0,89.75,73.0,1.583,1.833,0.208,,0.375,22.8,20.079,18.4
2011-06-20,97.0,91.042,71.0,3.333,3.875,0.542,,0.542,25.2,21.0,18.8
2011-06-21,96.0,81.458,67.0,2.875,3.292,0.583,,0.125,26.4,22.8,19.9
2011-06-22,96.0,85.167,75.0,2.25,2.917,0.583,,0.167,27.2,24.958,22.1
2011-06-23,79.0,69.583,59.0,1.792,2.042,0.25,,0.167,31.3,28.2,25.8
2011-06-24,97.0,79.292,61.0,2.208,2.708,0.542,,0.542,31.1,26.9,23.2
2011-06-25,97.0,86.625,72.0,2.167,2.833,0.708,,0.625,26.9,24.2,21.9
2011-06-26,96.0,73.625,60.0,0.286,0.905,0.619,,0.19,29.5,26.917,22.5
2011-06-27,97.0,85.792,71.0,1.958,2.458,0.375,,0.75,27.0,23.608,19.6
2011-06-28,98.0,86.417,65.0,1.375,2.167,0.708,,0.042,28.8,25.254,22.4
2011-06-29,96.0,80.375,61.0,1.333,2.167,0.75,,0.917,29.7,25.417,20.9
2011-06-30,97.0,82.417,58.0,1.0,1.833,0.708,,1.167,29.1,24.804,21.6
2011-07-01,98.0,91.083,79.0,2.125,2.667,0.5,,0.542,24.9,23.121,21.2
2011-07-02,95.0,85.75,70.0,2.042,2.667,0.625,,0.417,27.5,24.358,22.2
2011-07-03,91.0,75.042,65.0,0.583,0.917,0.125,,0.042,29.5,26.896,23.3
2011-07-04,98.0,86.375,72.0,2.143,2.476,0.095,,0.0,27.6,24.879,20.9
2011-07-05,97.0,82.542,65.0,2.125,2.542,0.5,,0.667,26.0,22.296,18.8
2011-07-06,98.0,87.75,62.0,4.167,4.667,0.375,,0.375,26.1,21.558,17.1
2011-07-07,95.0,84.25,70.0,1.522,1.957,0.435,,0.0,27.7,24.529,22.5
2011-07-08,95.0,75.292,55.0,1.0,1.792,0.708,,0.458,31.5,27.05,21.7
2011-07-09,98.0,74.917,58.0,0.667,1.375,0.583,,0.042,32.7,27.629,21.7
2011-07-10,97.0,77.583,59.0,0.917,1.292,0.417,,0.75,30.0,26.1,22.1
2011-07-11,96.0,79.708,52.0,1.25,2.042,0.583,,0.25,32.1,25.962,21.9
2011-07-12,96.0,77.375,56.0,1.476,2.143,0.667,,0.619,30.8,26.417,22.1
2011-07-13,93.0,74.583,62.0,0.958,1.292,0.208,,0.042,30.8,26.838,22.5
2011-07-14,94.0,71.458,59.0,0.958,1.458,0.458,,0.375,30.3,26.708,22.0
2011-07-15,95.0,78.417,61.0,2.208,2.792,0.583,,0.667,30.5,26.188,21.5
2011-07-16,98.0,81.5,64.0,1.5,1.875,0.333,,0.542,29.3,25.55,21.6
2011-07-17,98.0,78.542,58.0,1.458,1.708,0.125,,0.583,32.0,27.154,22.4
2011-07-18,96.0,76.417,61.0,1.208,1.625,0.333,,0.0,30.9,27.183,23.4
2011-07-19,97.0,78.083,64.0,1.375,1.833,0.5,,0.667,28.5,26.162,23.2
2011-07-20,98.0,95.75,90.0,0.857,1.286,0.381,,0.238,23.1,21.904,20.5
2011-07-21,97.0,92.833,82.0,1.458,1.75,0.458,,0.125,22.2,20.7,19.9
2011-07-22,96.0,83.125,66.0,1.333,1.875,0.583,,0.625,24.8,21.417,18.8
2011-07-23,97.0,81.208,64.0,1.75,2.5,0.875,,0.667,24.8,21.392,18.3
2011-07-24,97.0,80.417,61.0,1.042,1.583,0.458,,0.417,25.5,22.238,18.1
2011-07-25,97.0,81.458,57.0,1.625,1.958,0.375,,0.208,29.3,24.625,21.4
2011-07-26,88.0,74.208,58.0,1.083,1.5,0.208,,0.292,30.6,26.538,22.5
2011-07-27,93.0,81.792,66.0,2.292,2.708,0.542,,0.75,29.4,25.892,23.6
2011-07-28,98.0,80.875,63.0,2.19,2.952,0.762,,1.714,29.6,25.571,21.8
2011-07-29,95.0,81.042,66.0,1.667,2.458,0.667,,0.583,29.1,25.554,21.9
2011-07-30,98.0,89.25,75.0,1.875,2.667,0.75,,0.375,27.7,24.917,22.8
2011-07-31,98.0,87.25,69.0,1.125,1.333,0.083,,0.0,27.3,24.1,21.6
2011-08-01,98.0,82.208,59.0,2.167,2.792,0.667,,0.542,29.7,24.838,21.0
2011-08-02,97.0,82.75,59.0,1.417,1.833,0.292,,0.208,31.4,25.812,22.4
2011-08-03,95.0,77.042,59.0,1.833,2.208,0.417,,0.458,31.7,26.733,23.3
2011-08-04,96.0,78.042,57.0,2.5,3.0,0.583,,1.375,30.8,26.117,21.4
2011-08-05,98.0,77.75,57.0,3.19,3.81,0.571,,1.667,32.2,26.767,21.1
2011-08-06,98.0,81.5,64.0,1.833,2.667,0.708,,0.0,30.2,26.475,23.8
2011-08-07,89.0,74.083,54.0,1.208,1.833,0.667,,0.375,32.1,27.421,23.1
2011-08-08,86.0,71.292,59.0,0.583,1.083,0.375,,0.25,32.1,28.892,25.8
2011-08-09,98.0,86.042,66.0,1.625,2.208,0.5,,0.0,30.8,26.692,24.2
2011-08-10,97.0,79.75,62.0,2.25,3.375,1.0,,0.458,29.9,26.688,23.7
2011-08-11,94.0,83.25,70.0,1.375,1.958,0.5,,0.042,28.6,25.829,22.8
2011-08-12,97.0,84.833,70.0,1.708,2.25,0.625,,0.083,29.8,25.896,22.7
2011-08-13,97.0,81.375,59.0,0.762,1.143,0.19,,0.286,30.6,26.158,21.6
2011-08-14,98.0,77.167,54.0,1.417,1.625,0.167,,0.708,32.1,26.783,22.4
2011-08-15,96.0,83.083,66.0,1.5,1.708,0.167,,0.0,29.9,26.071,22.9
2011-08-16,98.0,85.125,68.0,1.958,2.417,0.042,,0.0,29.7,26.388,23.7
2011-08-17,98.0,84.583,73.0,2.833,3.167,0.25,,0.0,29.0,26.638,23.9
2011-08-18,98.0,85.625,69.0,1.75,2.083,0.125,,0.0,27.8,25.342,22.4
2011-08-19,98.0,92.417,79.0,1.167,1.417,0.083,,0.083,25.2,22.675,21.1
2011-08-20,98.0,93.875,84.0,1.75,2.083,0.167,,0.125,22.1,21.117,20.3
2011-08-21,98.0,87.583,65.0,1.095,1.143,0.048,,0.048,26.9,22.592,20.3
2011-08-22,97.0,89.167,70.0,1.292,1.833,0.458,,0.042,25.6,22.604,20.7
2011-08-23,97.0,94.833,86.0,2.25,2.917,0.583,,0.083,24.0,21.9,20.6
2011-08-24,97.0,83.333,62.0,1.5,1.917,0.375,,0.125,28.4,24.412,20.6
2011-08-25,97.0,86.417,69.0,0.917,1.542,0.542,,0.0,27.7,24.242,20.5
2011-08-26,96.0,83.125,62.0,0.792,1.375,0.542,,0.0,30.2,25.392,21.8
2011-08-27,97.0,83.542,65.0,0.792,1.25,0.417,,0.042,30.0,25.283,21.1
2011-08-28,97.0,83.25,67.0,0.875,1.083,0.25,,0.042,29.3,25.471,22.2
2011-08-29,97.0,83.917,63.0,1.905,2.238,0.429,,1.143,30.3,25.458,21.7
2011-08-30,98.0,86.083,69.0,1.542,2.0,0.333,,1.125,28.6,25.342,22.6
2011-08-31,97.0,86.417,67.0,1.75,2.0,0.292,,1.0,29.9,25.458,22.4
2011-09-01,98.0,88.417,71.0,1.583,2.0,0.417,,0.833,29.4,24.95,22.1
2011-09-02,97.0,93.458,84.0,1.708,2.625,1.0,,0.208,24.5,23.029,21.8
2011-09-03,98.0,94.833,86.0,0.542,0.625,0.0,,0.0,25.1,23.9,22.6
2011-09-04,98.0,95.583,91.0,0.458,0.542,0.0,,0.0,22.8,22.229,21.2
2011-09-05,97.0,83.75,66.0,1.292,1.458,0.083,,0.0,25.1,21.558,17.7
2011-09-06,98.0,78.125,52.0,1.81,2.286,0.429,,0.048,25.0,19.917,15.5
2011-09-07,97.0,77.917,50.0,2.292,2.667,0.292,,0.208,25.8,20.908,15.4
2011-09-08,96.0,80.167,55.0,2.5,2.708,0.292,,1.458,27.8,22.425,17.4
2011-09-09,96.0,82.708,63.0,2.542,2.875,0.292,,0.458,29.2,24.096,18.9
2011-09-10,98.0,84.5,59.0,2.083,2.625,0.417,,0.292,28.4,24.733,21.2
2011-09-11,97.0,79.792,53.0,1.542,1.875,0.333,,0.167,32.5,25.604,20.6
2011-09-12,96.0,79.625,58.0,2.25,2.875,0.583,,0.583,30.2,24.621,19.7
2011-09-13,98.0,80.375,57.0,2.458,3.208,0.667,,0.458,30.0,24.496,20.2
2011-09-14,98.0,78.042,53.0,2.762,3.524,0.905,,1.286,30.9,24.871,19.8
2011-09-15,97.0,81.458,61.0,3.042,3.625,0.5,,1.708,30.0,24.967,20.1
2011-09-16,98.0,86.25,68.0,4.208,5.333,0.958,,2.208,27.3,24.004,20.6
2011-09-17,98.0,89.375,65.0,2.292,3.5,1.083,,1.042,28.1,24.625,22.1
2011-09-18,98.0,88.167,62.0,1.583,2.25,0.667,,0.5,29.5,24.617,21.7
2011-09-19,98.0,88.5,70.0,1.333,1.417,0.125,,0.292,22.3,20.108,18.3
2011-09-20,98.0,95.625,92.0,1.917,2.208,0.167,,0.25,18.5,17.983,17.3
2011-09-21,97.0,87.583,66.0,1.708,2.083,0.083,,0.625,18.6,17.375,15.7
2011-09-22,93.0,65.458,50.0,1.429,1.762,0.571,,0.0,21.0,18.017,11.9
2011-09-23,98.0,75.208,48.0,1.417,1.667,0.25,,0.042,22.4,16.0,9.9
2011-09-24,98.0,73.917,43.0,1.75,2.125,0.25,,0.375,22.8,16.021,9.9
2011-09-25,98.0,77.75,51.0,2.083,2.417,0.167,,0.25,22.5,16.617,10.5
2011-09-26,98.0,82.792,55.0,3.542,3.917,0.5,,0.792,25.0,18.754,13.8
2011-09-27,98.0,80.667,57.0,3.708,4.542,0.667,,0.833,26.0,19.95,14.7
2011-09-28,98.0,79.208,56.0,3.417,4.042,0.375,,0.583,24.7,19.679,14.9
2011-09-29,98.0,80.125,59.0,2.3,2.8,0.4,,0.5,27.6,21.883,16.6
2011-09-30,98.0,91.917,75.0,4.143,4.381,0.143,,0.238,22.8,19.971,16.3
2011-10-01,98.0,77.083,54.0,2.0,2.333,0.375,,0.333,22.5,17.55,13.2
2011-10-02,96.0,75.5,53.0,1.625,1.792,0.083,,0.208,19.6,15.871,13.0
2011-10-03,92.0,73.167,46.0,2.125,2.458,0.417,,0.583,19.7,15.254,10.7
2011-10-04,99.0,75.375,45.0,2.958,3.625,0.75,,1.083,21.8,14.775,8.0
2011-10-05,99.0,96.375,87.0,3.625,3.917,0.333,,0.583,15.8,14.458,12.0
2011-10-06,99.0,76.375,47.0,3.583,4.083,0.458,,3.667,21.3,16.692,12.9
2011-10-07,97.0,73.667,47.0,2.667,2.917,0.25,,0.5,21.5,16.483,10.4
2011-10-08,99.0,77.417,47.0,2.524,2.857,0.476,,1.143,21.8,14.562,8.6
2011-10-09,99.0,81.5,53.0,2.0,2.125,0.083,,2.083,23.0,16.125,9.8
2011-10-10,98.0,80.333,53.0,2.458,2.833,0.292,,1.667,24.6,17.992,12.9
2011-10-11,98.0,87.292,61.0,3.917,4.458,0.5,,2.625,22.9,17.462,13.1
2011-10-12,98.0,77.625,48.0,3.333,3.708,0.333,,1.375,23.5,17.429,12.6
2011-10-13,98.0,80.333,54.0,4.125,4.5,0.333,,2.0,24.2,18.171,14.5
2011-10-14,99.0,96.417,78.0,5.542,6.583,1.042,,1.333,20.6,17.929,15.0
