date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CH4_mean,NMHC_mean,RAIN_sum,THC_mean,PM25_mean,CO_mean
2011-01-01,91.0,76.47233333333334,54.666666666666664,17.222333333333335,21.06,3.8378888888888887,2.8810000000000002,27.954200000000004,100.33333333333333,41.916666666666664,-3.0,204.9,24.925,0.0,229.8252,,5.6875
2011-01-02,91.66666666666667,66.5,37.666666666666664,12.889000000000001,16.560222222222222,3.6713333333333336,2.208285714285714,20.7291,102.0,54.541666666666664,17.333333333333332,197.64180000000002,20.2166,0.0,217.85860000000002,,4.5
2011-01-03,67.66666666666667,41.833333333333336,24.333333333333332,7.180555555555555,8.101777777777777,0.9213333333333333,1.9405714285714286,4.7165,101.0,57.47233333333333,12.666666666666666,189.7168,11.45,0.0,201.1666,,3.2295
2011-01-04,82.0,57.597,39.333333333333336,12.6486,17.0507,4.401999999999999,3.0725714285714285,11.421899999999999,106.66666666666667,41.208333333333336,-30.666666666666668,198.2782,12.947999999999999,0.0,211.22619999999998,,4.6135
2011-01-05,60.666666666666664,40.958666666666666,21.333333333333332,11.9909,15.4252,3.4345,2.4697142857142858,5.2069,96.0,43.416666666666664,-0.3333333333333333,194.172,11.440999999999999,0.0,205.613,,3.6315
2011-01-06,83.66666666666667,57.81966666666667,34.333333333333336,19.1917,27.6209,8.4291,2.8245714285714283,13.0458,97.66666666666667,33.15266666666667,-14.0,196.9584,15.1,0.0,212.05839999999998,,3.652
2011-01-07,85.33333333333333,50.84733333333333,26.666666666666668,16.0459,21.8584,5.8124,3.458428571428571,8.4792,90.33333333333333,35.93066666666667,-11.666666666666666,196.91680000000002,14.7,0.0,211.6166,,3.3335
2011-01-08,71.33333333333333,51.653,27.333333333333332,10.5749,12.9999,2.425,2.4822857142857138,8.266499999999999,95.66666666666667,33.18066666666667,-14.666666666666666,197.65,10.6166,0.0,208.26639999999998,,3.521
2011-01-09,92.33333333333333,67.83333333333333,42.333333333333336,22.125,31.3376,9.2125,3.3452857142857146,26.316700000000004,108.66666666666667,39.486,-6.333333333333333,203.9416,21.3166,0.0,225.2582,,5.5625
2011-01-10,95.0,73.40266666666666,37.333333333333336,18.0042,31.266700000000004,13.2625,2.107142857142857,21.9708,111.33333333333333,41.458333333333336,-27.0,202.6002,17.4752,0.0,220.0748,,4.6875
2011-01-11,94.66666666666667,75.54166666666667,45.666666666666664,17.0993,30.5471,13.4479,2.7521428571428572,18.3783,108.33333333333333,40.861333333333334,-2.6666666666666665,198.47840000000002,21.156599999999997,0.0,219.6346,,4.375
2011-01-12,68.0,46.666333333333334,30.666666666666668,16.4147,22.4186,6.0012,2.511714285714286,9.6257,68.33333333333333,21.208333333333332,-11.333333333333334,194.997,14.2446,0.0,209.2416,,3.565
2011-01-13,87.0,66.11133333333333,37.666666666666664,22.85,41.604200000000006,18.7542,2.6251428571428574,19.304,110.66666666666667,31.33366666666667,-34.0,201.64159999999998,26.1166,0.0,227.7584,,5.271
2011-01-14,78.33333333333333,54.666666666666664,31.666666666666668,16.6208,22.25,5.629099999999999,3.6487142857142856,12.821000000000002,79.66666666666667,24.70866666666667,-27.0,197.09980000000002,17.391399999999997,0.0,214.4916,,4.771
2011-01-15,79.0,59.014,34.666666666666664,14.225,17.595599999999997,3.3708,2.785571428571429,19.7667,61.666666666666664,17.471999999999998,-28.666666666666668,203.95,17.65,0.0,221.6,,5.125
2011-01-16,69.0,52.34733333333333,41.333333333333336,17.4133,22.1776,4.7643,4.267571428571428,16.2499,48.0,28.430666666666667,5.0,196.3416,14.8084,0.0,211.15,,4.979
2011-01-17,86.0,57.417,33.0,12.4833,15.5709,3.0875,3.2560000000000002,9.60925,79.0,30.930666666666667,-25.0,193.1752,11.1418,0.0,204.3166,,3.6045
2011-01-18,90.66666666666667,72.403,42.0,22.0104,34.535000000000004,12.5247,3.186571428571429,24.1218,101.33333333333333,28.513666666666666,-36.666666666666664,198.6694,19.782400000000003,0.0,218.4522,,5.3205
2011-01-19,91.0,71.903,52.333333333333336,19.1021,33.3241,14.2219,3.0772857142857144,27.6904,107.66666666666667,50.94433333333333,-6.333333333333333,195.8742,22.6168,0.0,218.49099999999999,,4.9185
2011-01-20,95.66666666666667,90.44433333333332,66.0,17.2208,20.3291,3.1084,3.224285714285714,20.8167,59.0,33.708333333333336,22.666666666666668,190.9332,19.475,15.8,210.40860000000004,,3.5
2011-01-21,96.33333333333333,92.80533333333334,88.66666666666667,16.7124,20.0916,3.3792,2.4702857142857146,14.525,36.333333333333336,30.958333333333332,26.666666666666668,190.025,20.4666,17.6,210.4916,,3.333
2011-01-22,97.33333333333333,96.19433333333332,93.66666666666667,15.5417,18.8624,3.3209000000000004,2.005857142857143,14.8958,68.0,43.75033333333334,13.666666666666666,192.2336,20.9998,23.6,213.2334,,3.7915
2011-01-23,97.66666666666667,91.403,71.33333333333333,17.6793,30.9001,13.2209,1.4108571428571428,16.6449,98.0,42.583333333333336,1.0,198.91680000000002,20.3418,5.0,219.25860000000003,,5.122
2011-01-24,96.33333333333333,82.153,57.0,14.1147,18.5742,4.4681,1.7455714285714286,10.6641,48.0,11.638666666666666,-13.0,192.525,14.1146,4.8,206.63940000000002,,3.875
2011-01-25,96.66666666666667,79.15266666666666,42.0,20.2317,38.4188,18.1869,2.9014285714285712,18.9341,85.66666666666667,22.611333333333334,-15.666666666666666,200.6654,19.4548,0.2,220.1202,,6.2745
2011-01-26,95.0,65.69433333333333,34.666666666666664,18.9029,26.088299999999997,7.1855,2.3634285714285714,13.476099999999999,64.0,10.555666666666667,-33.0,196.01659999999998,20.4332,0.0,216.4498,,4.1594999999999995
2011-01-27,89.33333333333333,69.18066666666667,40.0,17.575300000000002,30.0339,12.4588,2.706,15.550999999999998,75.0,10.0,-53.0,199.717,15.0716,0.0,214.78879999999998,,4.375
2011-01-28,91.0,58.458333333333336,34.0,14.8833,20.4,5.5165999999999995,2.9465714285714286,13.9832,62.0,10.167,-40.0,196.1252,12.975,0.0,209.1,,4.083
2011-01-29,54.0,42.583333333333336,31.0,9.583200000000001,11.2542,1.6707999999999998,3.238,7.6041,57.0,21.096999999999998,-9.0,194.5082,11.1918,0.0,205.7,,3.292
2011-01-30,65.33333333333333,43.09733333333333,29.333333333333332,13.007200000000001,16.8155,3.8083,2.345142857142857,8.627199999999998,63.0,20.45866666666667,-19.666666666666668,195.0002,11.985,0.0,206.9852,,3.8255
2011-01-31,83.33333333333333,56.02766666666667,34.666666666666664,21.416800000000002,34.879200000000004,13.4625,2.9027142857142856,13.867,92.0,19.152666666666665,-50.0,200.4024,22.415399999999998,0.0,222.81779999999998,,5.146
2011-02-01,75.66666666666667,52.361,38.0,9.5726,11.4417,1.8692,3.173428571428571,22.412,114.33333333333333,52.861,-34.333333333333336,192.754,10.029,0.0,202.783,,5.0235
2011-02-02,61.666666666666664,37.653,21.333333333333332,10.6468,13.6109,2.9638999999999998,1.9917142857142858,7.229699999999999,56.333333333333336,20.013666666666666,-15.0,192.534,9.3682,0.0,201.9022,,3.605
2011-02-03,82.66666666666667,50.31933333333333,23.0,18.8666,26.75,7.8833,3.321857142857143,13.1501,68.0,7.3196666666666665,-42.333333333333336,195.8748,14.1832,0.0,210.05839999999998,,5.0625
2011-02-04,91.66666666666667,64.18066666666667,35.0,14.1833,20.8583,6.6748,2.5892857142857144,13.4583,111.33333333333333,30.278000000000002,-46.666666666666664,197.1584,15.375200000000001,0.0,212.53339999999997,,4.2915
2011-02-05,91.33333333333333,61.541666666666664,34.666666666666664,13.3166,15.8459,2.5291,3.470142857142857,21.770699999999998,88.66666666666667,34.15266666666667,-19.666666666666668,197.525,12.975,0.0,210.5,,4.9165
2011-02-06,96.0,93.75,90.0,30.725099999999998,50.7666,20.0417,1.613,47.7916,47.333333333333336,30.75,-7.0,201.4334,30.45,7.4,231.8832,,6.0835
2011-02-07,97.66666666666667,95.55533333333334,90.66666666666667,22.1767,37.255900000000004,15.0792,1.1464285714285716,45.1414,168.66666666666666,101.20800000000001,47.666666666666664,191.5666,30.1168,61.4,221.6832,,5.4375
2011-02-08,97.0,67.94433333333333,43.666666666666664,16.7883,21.0679,4.2890999999999995,2.5342857142857143,12.1399,83.33333333333333,59.22233333333333,30.0,191.8956,20.1392,0.2,212.0348,,4.29
2011-02-09,82.33333333333333,55.625,33.0,18.0501,26.288599999999995,8.2388,2.131,8.6501,81.0,29.903000000000002,-15.666666666666666,193.8168,19.5582,0.0,213.375,,4.4485
2011-02-10,90.0,67.236,40.0,21.9792,33.1542,11.1751,3.447714285714286,14.7457,93.0,31.208333333333332,-18.0,193.4166,17.1916,0.0,210.60819999999998,,5.125
2011-02-11,95.0,64.68066666666667,34.0,13.8291,17.7625,3.9335,2.3689999999999998,15.125,87.0,34.111333333333334,-14.0,191.6166,15.325,0.0,206.94160000000002,,4.0
2011-02-12,81.66666666666667,53.59733333333333,32.666666666666664,12.2584,14.4209,2.1625,2.952428571428572,12.3834,96.0,36.77766666666667,-15.0,191.0334,13.883199999999999,0.0,204.91660000000002,,3.7085
2011-02-13,90.66666666666667,65.26566666666666,43.333333333333336,24.4959,34.604200000000006,10.1084,4.25,22.833199999999998,105.33333333333333,44.133,-15.333333333333334,191.825,17.425,0.0,209.2498,,5.0625
2011-02-14,96.33333333333333,93.61099999999999,84.33333333333333,32.7758,47.3247,14.549000000000001,2.7028571428571424,45.1354,53.333333333333336,45.125,38.666666666666664,195.1182,33.1334,8.4,228.2516,,5.263
2011-02-15,96.33333333333333,79.65266666666666,50.666666666666664,31.520100000000003,48.321299999999994,16.8008,4.660428571428571,42.5021,103.33333333333333,68.375,45.0,196.3828,31.339199999999998,0.6,227.7216,,5.7155000000000005
2011-02-16,94.33333333333333,79.885,56.0,14.825299999999999,18.4675,3.6420000000000003,2.5655714285714284,18.7667,47.333333333333336,19.896666666666665,7.0,193.25,13.0502,1.0,206.2998,,4.013
2011-02-17,96.33333333333333,80.40266666666666,46.333333333333336,19.246000000000002,27.2834,8.037400000000002,3.0094285714285713,23.4417,82.0,31.097333333333335,2.3333333333333335,194.5334,16.7666,6.0,211.3,,4.75
2011-02-18,92.33333333333333,55.56966666666667,28.333333333333332,10.6333,12.916599999999999,2.2832999999999997,2.5594285714285716,9.325,60.666666666666664,16.221999999999998,-23.666666666666668,194.4666,12.5748,0.2,207.04160000000002,,3.5625
2011-02-19,80.33333333333333,56.291666666666664,30.0,10.9334,13.4167,2.4834,2.8392857142857144,12.0418,68.66666666666667,5.930666666666667,-50.0,196.55,10.525,0.0,207.075,,4.354
2011-02-20,90.66666666666667,61.958333333333336,29.0,18.2793,28.479300000000002,10.2,3.2914285714285714,17.2085,107.33333333333333,28.069666666666667,-42.0,200.89159999999998,16.6002,0.0,217.4918,,4.6875
2011-02-21,93.33333333333333,61.68066666666667,26.0,20.7252,31.7249,11.0,3.3097142857142856,19.146,131.0,51.31933333333333,-25.0,202.9916,18.5332,0.0,221.525,,4.5415
2011-02-22,84.66666666666667,68.875,59.666666666666664,13.269,15.549100000000001,2.2600000000000002,3.65,25.797500000000003,92.33333333333333,65.44433333333333,43.333333333333336,193.9408,12.86,0.0,206.80079999999998,,4.171
2011-02-23,96.33333333333333,92.528,71.66666666666667,32.9668,49.026799999999994,16.0601,3.517857142857143,42.4042,88.0,61.875,44.666666666666664,199.725,30.7416,37.6,230.4668,,5.824
2011-02-24,81.33333333333333,54.764,31.0,12.75,14.875,2.1250999999999998,4.600714285714285,26.529200000000003,144.33333333333334,101.278,75.33333333333333,195.2002,16.2582,0.2,211.45819999999998,,4.1665
2011-02-25,96.33333333333333,93.0,83.66666666666667,16.071,19.0168,2.9457999999999998,2.5237142857142856,21.5126,86.66666666666667,56.833666666666666,40.0,195.7308,18.550800000000002,10.4,214.28180000000003,,4.6045
2011-02-26,85.66666666666667,64.44466666666666,42.666666666666664,10.3791,11.7376,1.3582,2.9224285714285716,8.875,76.0,52.125,32.666666666666664,192.7164,11.0666,0.0,203.7834,,3.9165
2011-02-27,50.666666666666664,40.139,30.0,12.053999999999998,14.9458,2.8916,2.958285714285714,9.9834,89.66666666666667,41.138666666666666,3.3333333333333335,192.8834,13.741800000000001,0.0,206.6252,,3.125
2011-02-28,66.66666666666667,53.06933333333333,41.0,8.9085,11.5458,2.6375,1.7915714285714286,8.6541,51.666666666666664,27.597333333333335,-5.666666666666667,194.6752,7.825,0.0,202.5002,,3.1455
2011-03-01,95.33333333333333,90.847,86.0,20.943099999999998,28.3251,7.3819,2.7261428571428574,25.183799999999998,102.33333333333333,71.04166666666667,33.0,192.35840000000002,22.9748,0.4,215.33319999999998,,3.9455
2011-03-02,96.33333333333333,94.08333333333333,87.33333333333333,18.4334,23.041900000000002,4.6083,2.302,20.0124,83.33333333333333,67.0,44.0,191.34980000000002,17.025,21.0,208.375,,3.8955
2011-03-03,96.33333333333333,77.97233333333334,55.333333333333336,9.6624,11.45,1.7875999999999999,2.583285714285714,15.3624,105.66666666666667,64.153,34.666666666666664,192.01500000000001,12.0746,1.4,204.09,,3.875
2011-03-04,88.66666666666667,73.5,67.33333333333333,5.6166,6.3085,0.6917,1.5238571428571428,16.1209,66.0,50.611,38.666666666666664,192.6,8.1416,0.0,200.7418,,3.354
2011-03-05,97.33333333333333,95.98599999999999,91.33333333333333,26.870799999999996,34.9209,8.0499,2.6427142857142853,18.7542,80.0,53.541666666666664,30.333333333333332,197.5584,22.3584,35.2,219.91680000000002,,4.354
2011-03-06,98.0,94.33333333333333,82.33333333333333,20.4375,35.3917,14.9541,2.244,37.499900000000004,163.66666666666666,118.0,81.0,196.525,21.291800000000002,9.4,217.8168,,4.8955
2011-03-07,97.33333333333333,84.22233333333334,67.33333333333333,11.4755,15.579399999999998,4.1095,1.8264285714285715,28.317,132.66666666666666,109.86099999999999,95.0,195.2784,13.5922,0.2,208.87060000000002,,4.291
