date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2013-01-13,7.361,9.014,1.653,7.514,0.403,5.812,198.375,10.042,208.417,2.667
2013-01-14,16.861,23.25,6.389,8.208,0.583,6.676,200.667,16.833,217.5,4.0
2013-01-15,18.472,24.597,6.125,8.069,1.014,4.906,199.875,18.458,218.333,3.958
2013-01-16,17.389,25.389,8.0,5.167,0.795,5.184,199.042,16.583,215.625,4.083
2013-01-17,14.325,20.283,5.958,9.486,0.892,6.458,200.0,15.0,215.0,3.917
2013-01-18,13.525,17.929,4.405,14.194,1.361,11.532,201.042,10.417,211.458,4.13
2013-01-19,4.417,5.57,1.153,4.389,0.208,4.75,198.167,5.292,203.458,2.083
2013-01-20,13.087,17.754,4.666,10.425,0.551,8.208,199.05,11.7,210.75,3.167
2013-01-21,18.194,26.528,8.333,14.485,0.43,12.906,198.958,16.958,215.917,5.083
2013-01-22,12.847,16.861,4.014,10.278,0.542,8.416,199.75,11.125,210.875,3.875
2013-01-23,17.097,25.264,8.167,10.0,0.694,6.854,200.167,13.917,214.083,3.708
2013-01-24,22.84,35.788,12.948,13.75,1.217,11.927,199.625,19.833,219.458,5.083
2013-01-25,25.323,34.846,9.523,27.5,2.372,26.375,198.043,19.522,217.565,5.167
2013-01-26,6.849,8.956,2.107,13.514,0.347,12.156,198.75,9.083,207.833,2.913
2013-01-27,12.639,16.736,4.097,6.486,0.389,5.271,198.292,12.75,211.042,3.0
2013-01-28,16.486,22.729,6.243,14.089,1.292,11.812,199.292,16.875,216.167,3.875
2013-01-29,16.549,22.514,5.964,14.417,0.931,12.521,199.292,20.75,220.042,3.783
2013-01-30,23.021,38.896,15.875,13.333,0.181,8.708,200.417,25.25,225.667,5.625
2013-01-31,11.177,16.073,4.896,11.919,0.25,11.032,199.042,14.125,213.167,3.333
2013-02-01,18.899,24.791,5.892,18.542,1.428,16.864,200.261,20.348,220.609,4.542
2013-02-02,15.423,21.115,5.692,17.944,0.232,18.229,201.652,19.696,221.348,4.667
2013-02-03,18.068,27.422,9.353,16.931,0.167,15.917,197.333,15.917,213.25,5.261
2013-02-04,7.968,10.294,2.326,3.792,0.145,4.323,196.545,6.364,202.909,3.0
2013-02-05,4.125,5.854,1.729,3.879,0.111,3.476,198.958,6.042,205.0,2.667
2013-02-06,8.642,10.746,2.104,5.125,0.361,3.334,198.875,7.75,206.625,3.208
2013-02-07,14.177,16.938,2.76,7.405,0.625,5.503,198.348,11.391,209.739,3.208
2013-02-08,18.615,27.51,8.896,7.625,0.014,5.781,198.125,14.958,213.083,4.208
2013-02-09,3.969,4.677,0.708,2.354,0.028,2.823,196.375,5.958,202.333,2.167
2013-02-10,8.09,10.062,1.972,9.375,0.75,6.96,198.957,7.739,206.696,2.917
2013-02-11,4.681,5.083,0.403,4.98,0.153,4.021,197.167,8.708,205.875,2.261
2013-02-12,12.969,16.666,3.698,7.521,0.861,6.031,197.417,10.25,207.667,3.0
2013-02-13,10.891,14.304,3.413,4.75,0.479,4.021,197.0,10.625,207.625,3.0
2013-02-14,24.729,39.584,14.854,9.312,0.028,6.666,198.625,21.125,219.75,4.818
2013-02-15,12.271,15.52,3.25,2.938,0.042,3.594,195.5,10.75,206.25,3.167
2013-02-16,3.031,3.312,0.281,16.375,1.208,13.208,197.0,7.875,204.875,2.042
2013-02-17,11.871,15.807,3.936,29.708,1.687,22.854,201.625,15.125,216.75,4.083
2013-02-18,3.818,4.68,0.862,11.625,0.347,10.292,196.304,7.043,203.348,2.25
2013-02-19,6.006,7.138,1.133,10.396,0.333,6.812,195.625,4.875,200.5,2.217
2013-02-20,11.75,15.656,3.906,16.8,1.13,12.75,197.636,7.182,204.818,3.125
2013-02-21,7.5,9.896,2.396,12.896,0.528,12.208,198.667,5.5,204.167,2.708
2013-02-22,6.802,8.281,1.479,7.542,0.25,6.021,196.25,6.583,202.833,2.25
2013-02-23,5.979,6.854,0.875,12.062,0.445,7.417,198.0,6.0,204.0,2.25
2013-02-24,14.052,18.26,4.208,13.458,1.014,10.281,198.542,10.792,209.333,3.25
2013-02-25,14.17,16.774,2.603,40.666,2.481,37.771,200.458,10.458,210.917,4.625
2013-02-26,22.294,26.628,4.333,52.271,2.917,51.427,202.826,16.087,218.913,5.708
2013-02-27,15.504,17.872,2.368,21.917,0.286,23.918,196.895,21.211,218.105,3.913
2013-02-28,10.906,12.698,1.792,18.407,0.306,17.062,194.792,17.167,211.958,3.917
2013-03-01,16.635,19.323,2.687,34.625,0.459,32.292,198.167,18.875,217.042,5.042
2013-03-02,7.354,8.562,1.208,15.958,0.167,13.167,195.542,14.833,210.375,3.583
2013-03-03,6.073,7.334,1.26,6.042,0.153,5.166,196.042,12.792,208.833,2.292
2013-03-04,17.584,21.328,3.744,14.188,0.739,13.708,197.75,20.292,218.042,3.917
2013-03-05,12.117,14.917,2.8,10.021,0.056,9.323,196.125,15.833,211.958,3.208
2013-03-06,4.047,4.648,0.6,10.604,0.174,9.854,195.913,12.087,208.0,2.292
2013-03-07,8.439,10.053,1.614,9.312,0.417,7.74,198.333,8.333,206.667,2.87
2013-03-08,6.698,7.76,1.062,9.062,0.181,7.021,197.417,7.5,204.917,2.417
2013-03-09,6.302,7.167,0.864,14.292,0.653,11.823,197.958,7.542,205.5,2.583
2013-03-10,5.74,7.0,1.26,5.625,0.292,6.292,197.75,6.25,204.0,2.667
2013-03-11,11.594,14.916,3.322,7.604,0.361,5.167,199.375,11.25,210.625,3.042
2013-03-12,16.528,19.634,3.106,21.062,2.403,19.927,199.542,14.25,213.792,3.917
2013-03-13,19.801,28.296,8.496,22.938,0.362,31.266,199.273,15.045,214.318,5.208
2013-03-14,4.63,5.797,1.167,3.849,0.203,2.948,196.783,5.304,202.087,2.292
2013-03-15,7.984,9.31,1.326,13.68,0.278,10.937,198.739,10.783,209.522,2.565
2013-03-16,8.104,8.948,0.844,30.486,1.445,29.917,200.042,11.708,211.75,3.458
2013-03-17,16.972,19.164,2.192,44.561,2.344,44.365,202.167,17.5,219.667,4.0
2013-03-18,24.719,30.354,5.635,49.065,0.778,53.188,201.5,24.417,225.917,6.167
2013-03-19,13.821,15.812,1.991,20.859,0.793,19.5,198.5,13.583,212.083,3.917
2013-03-20,17.334,20.781,3.448,11.82,0.167,12.521,198.292,16.25,214.542,4.333
2013-03-21,3.996,5.079,1.083,3.403,0.097,3.698,196.375,8.458,204.833,2.125
2013-03-22,5.79,7.25,1.46,7.278,0.13,6.24,198.261,8.739,207.0,2.167
2013-03-23,8.922,10.295,1.373,16.792,1.069,16.062,198.208,15.292,213.5,2.957
2013-03-24,16.688,19.219,2.531,29.625,2.0,26.24,199.292,20.375,219.667,3.792
2013-03-25,15.896,18.104,2.208,26.917,2.139,26.396,195.917,19.375,215.292,3.833
2013-03-26,15.396,18.25,2.854,19.0,0.194,22.75,193.917,19.542,213.458,3.75
2013-03-27,9.479,12.021,2.542,11.57,0.222,12.5,195.455,18.273,213.727,3.458
2013-03-28,14.406,16.896,2.49,25.222,1.417,21.386,194.783,18.043,212.826,3.542
2013-03-29,12.661,14.555,1.894,22.361,1.472,24.177,193.417,18.208,211.625,3.667
2013-03-30,4.8,5.607,0.807,4.153,0.174,12.583,190.0,13.13,203.13,2.375
2013-03-31,3.876,4.793,0.917,10.875,0.25,11.312,196.292,5.583,201.875,2.304
2013-04-01,12.837,14.946,2.109,15.68,1.261,18.625,199.0,14.174,213.174,3.957
2013-04-02,14.469,16.677,2.208,18.431,0.889,23.667,197.375,16.667,214.042,4.042
2013-04-03,5.427,6.416,0.99,5.514,0.097,9.073,195.5,10.125,205.625,2.792
2013-04-04,10.614,12.186,1.572,19.347,1.141,20.146,197.318,13.182,210.5,3.783
2013-04-05,12.425,14.065,1.64,21.319,1.419,22.292,197.304,16.087,213.391,3.583
2013-04-06,6.888,7.848,0.96,8.569,0.342,11.958,192.696,12.826,205.522,2.167
2013-04-07,4.052,4.521,0.469,1.514,0.0,4.438,196.333,8.708,205.042,2.167
2013-04-08,4.854,5.625,0.771,5.931,0.167,6.979,198.75,8.042,206.792,2.208
2013-04-09,9.469,11.219,1.75,12.139,0.931,12.427,199.083,11.125,210.208,3.042
2013-04-10,5.542,6.333,0.792,11.389,0.472,12.958,199.833,8.667,208.5,2.708
2013-04-11,7.51,8.708,1.198,10.431,0.361,12.598,200.773,10.182,210.955,3.125
2013-04-12,6.823,8.113,1.29,11.764,0.294,12.834,200.542,9.292,209.833,3.043
2013-04-13,10.224,11.528,1.304,11.514,0.557,12.594,201.833,13.042,214.875,3.208
2013-04-14,9.79,10.82,1.029,22.101,1.325,23.75,200.696,12.913,213.609,3.375
2013-04-15,6.896,8.219,1.323,14.319,0.444,17.084,196.708,15.708,212.417,2.667
2013-04-16,14.88,16.587,1.706,15.58,1.811,19.021,196.333,18.524,214.857,3.667
2013-04-17,19.74,22.521,2.781,31.5,1.847,37.396,194.417,25.417,219.833,4.5
2013-04-18,10.0,12.052,2.052,17.222,0.847,18.458,189.167,19.292,208.458,2.875
2013-04-19,3.323,4.177,0.854,13.111,0.194,15.781,193.75,11.792,205.542,2.083
2013-04-20,8.765,9.563,0.798,15.458,0.325,19.521,199.087,14.652,213.739,2.957
2013-04-21,4.49,4.928,0.438,4.195,0.0,6.969,198.0,12.875,210.875,2.375
2013-04-22,7.506,8.775,1.27,10.542,0.159,11.042,199.478,13.609,213.087,2.625
2013-04-23,13.833,15.666,1.833,13.0,0.833,14.615,197.833,14.958,212.792,3.292
2013-04-24,10.979,12.187,1.208,10.389,0.056,16.677,194.542,16.75,211.292,2.833
2013-04-25,10.864,12.812,1.948,17.514,0.542,18.396,193.417,15.292,208.708,3.542
2013-04-26,9.208,10.99,1.781,14.579,0.445,16.75,196.458,17.875,214.333,3.333
2013-04-27,6.927,8.062,1.136,11.972,0.042,11.948,196.375,14.417,210.792,3.083
2013-04-28,5.427,6.053,0.626,11.472,0.042,11.094,195.917,13.958,209.875,2.652
2013-04-29,7.461,8.338,0.878,14.514,0.772,16.146,196.208,16.917,213.125,3.0
2013-04-30,11.117,12.468,1.351,17.542,0.314,21.312,194.739,18.217,212.957,3.625
2013-05-01,4.902,5.609,0.706,5.458,0.203,9.886,195.682,15.545,211.227,2.375
2013-05-02,3.479,4.188,0.708,0.908,0.056,3.156,196.083,14.667,210.75,2.0
2013-05-03,5.875,6.49,0.614,3.259,0.042,4.073,197.125,14.167,211.292,2.083
2013-05-04,4.989,5.573,0.583,9.445,0.014,9.718,196.542,16.458,213.0,2.5
2013-05-05,8.125,8.917,0.792,19.486,0.319,21.938,197.0,19.292,216.292,3.083
2013-05-06,4.976,5.462,0.486,23.417,0.563,24.312,195.833,17.917,213.75,3.0
2013-05-07,3.274,3.952,0.677,5.916,0.167,8.094,194.333,14.542,208.875,2.0
2013-05-08,8.164,9.846,1.682,3.083,0.287,5.01,195.435,16.0,211.435,2.208
2013-05-09,22.125,24.896,2.771,12.833,2.208,14.271,197.542,24.5,222.042,4.125
2013-05-10,19.25,21.334,2.083,23.278,1.556,26.109,192.667,26.762,219.429,4.292
2013-05-11,11.562,13.458,1.896,6.333,0.0,10.802,184.583,14.917,199.5,3.375
2013-05-12,7.833,8.677,0.844,14.556,0.541,16.177,186.917,14.292,201.208,2.958
2013-05-13,11.656,13.094,1.438,15.347,1.32,16.844,188.125,18.75,206.875,3.875
2013-05-14,13.449,15.05,1.601,23.0,2.353,28.0,187.917,20.0,207.917,4.304
2013-05-15,10.528,11.782,1.254,16.528,1.813,19.614,186.167,18.583,204.75,3.208
2013-05-16,5.944,6.486,0.542,22.31,0.419,24.083,189.571,12.571,202.143,2.542
2013-05-17,6.729,7.76,1.031,10.486,0.57,12.416,194.625,10.125,204.75,2.792
2013-05-18,8.335,9.119,0.784,19.716,1.27,22.396,194.458,12.458,206.917,3.0
2013-05-19,5.69,6.284,0.594,7.563,0.38,9.828,192.708,10.292,203.0,2.125
2013-05-20,6.406,7.75,1.344,4.445,0.222,5.021,191.833,11.792,203.625,3.0
2013-05-21,7.865,8.562,0.698,21.861,0.584,21.979,194.292,12.083,206.375,3.375
2013-05-22,10.206,11.308,1.102,25.917,1.127,27.896,195.125,13.75,208.875,3.522
2013-05-23,7.71,8.628,0.917,13.889,0.853,14.0,194.625,11.25,205.875,2.375
2013-05-24,10.748,12.309,1.561,12.653,1.147,13.917,196.45,13.6,210.05,2.917
2013-05-25,11.323,12.396,1.073,23.208,1.736,26.021,197.625,19.833,217.458,3.667
2013-05-26,8.292,8.958,0.667,18.333,1.542,21.177,195.958,16.458,212.417,3.708
2013-05-27,9.532,10.823,1.292,13.945,1.375,17.25,194.792,14.833,209.625,2.958
2013-05-28,8.474,9.933,1.458,8.55,0.716,11.638,193.042,15.917,208.958,2.083
2013-05-29,9.45,11.138,1.688,4.403,0.0,9.752,191.958,17.25,209.208,2.333
2013-05-30,13.114,16.736,3.621,7.292,0.048,11.554,195.75,19.583,215.333,3.783
2013-05-31,9.807,11.713,1.906,15.5,0.882,16.367,196.25,17.208,213.458,3.458
2013-06-01,10.668,11.694,1.026,17.431,1.818,21.438,197.739,18.0,215.739,3.458
2013-06-02,8.396,9.188,0.792,17.111,1.459,19.75,197.0,14.583,211.583,3.042
2013-06-03,10.146,11.594,1.448,16.764,1.472,19.333,194.375,12.708,207.083,3.417
2013-06-04,10.952,12.581,1.63,18.028,1.506,21.406,194.636,15.909,210.545,3.125
2013-06-05,12.698,14.552,1.854,18.208,1.75,19.604,193.5,16.458,209.958,3.208
2013-06-06,14.812,17.114,2.302,19.375,2.236,23.875,194.208,16.833,211.042,3.417
2013-06-07,12.301,14.152,1.852,21.014,1.074,24.021,194.75,18.042,212.792,3.217
2013-06-08,5.893,6.748,0.855,16.333,0.335,17.615,193.833,14.25,208.083,2.458
2013-06-09,7.338,7.966,0.628,14.528,0.722,16.354,194.348,14.0,208.348,2.458
2013-06-10,9.49,10.823,1.333,15.625,1.278,18.646,193.542,18.0,211.542,2.792
2013-06-11,10.238,11.302,1.064,18.833,1.01,26.663,192.409,16.682,209.091,3.458
2013-06-12,9.146,10.854,1.708,14.986,0.639,15.865,179.167,18.625,197.792,2.833
2013-06-13,9.01,10.854,1.844,15.07,0.708,19.979,169.917,20.125,190.042,2.583
2013-06-14,10.334,12.427,2.094,15.264,1.278,20.406,170.75,18.708,189.458,2.667
2013-06-15,9.753,11.516,1.763,10.709,0.93,17.114,175.625,20.417,196.042,3.261
2013-06-16,5.36,6.353,0.993,7.292,0.63,8.865,178.083,17.542,195.625,2.0
2013-06-17,9.116,10.427,1.311,14.822,1.328,17.448,178.739,19.261,198.0,3.25
2013-06-18,9.719,11.698,1.979,25.444,1.014,30.396,190.042,19.75,209.792,2.667
2013-06-19,11.5,15.042,3.542,14.542,0.195,23.344,193.75,20.958,214.708,2.875
2013-06-20,15.969,18.177,2.208,6.861,0.028,11.948,205.583,19.25,224.833,3.458
2013-06-21,14.136,16.469,2.334,8.389,0.167,11.177,207.542,19.167,226.708,3.875
2013-06-22,6.219,7.49,1.271,8.167,0.139,8.116,205.458,14.167,219.625,2.833
2013-06-23,5.569,6.588,1.019,16.167,0.395,14.73,205.833,16.958,222.792,2.652
2013-06-24,9.936,11.546,1.61,17.819,0.853,20.427,208.125,17.167,225.292,3.542
2013-06-25,14.13,15.897,1.768,20.319,2.977,27.573,213.435,20.478,233.913,4.667
2013-06-26,10.949,12.192,1.243,10.306,0.542,12.938,196.182,19.636,215.818,2.958
2013-06-27,10.479,12.323,1.844,8.264,0.986,8.948,200.042,19.75,219.792,3.5
2013-06-28,10.99,12.417,1.427,12.606,1.569,14.584,198.292,21.417,219.708,3.292
2013-06-29,9.604,10.948,1.344,15.555,2.236,18.312,198.833,20.042,218.875,3.125
2013-06-30,7.385,8.521,1.136,12.25,1.417,13.844,200.708,20.417,221.125,2.375
2013-07-01,6.855,8.308,1.453,10.833,1.013,12.292,198.0,20.458,218.458,2.0
2013-07-02,10.138,11.155,1.017,11.416,1.996,12.819,199.042,23.042,222.083,
2013-07-03,12.042,15.099,3.058,9.208,0.375,13.305,197.85,22.75,220.6,
2013-07-04,16.264,22.347,6.083,10.597,0.278,15.167,196.375,22.5,218.875,
2013-07-05,11.694,15.875,4.18,16.083,0.959,26.798,189.083,18.75,207.833,2.625
2013-07-06,8.615,15.75,7.136,14.571,0.667,24.75,184.375,18.375,202.75,2.208
2013-07-07,6.063,11.052,4.99,15.903,1.139,20.292,189.583,18.75,208.333,2.417
2013-07-08,4.823,10.031,5.208,13.25,0.417,15.01,184.167,17.25,201.417,2.208
2013-07-09,6.992,11.978,4.986,21.667,1.142,24.354,184.667,19.5,204.167,2.391
2013-07-10,7.179,11.66,4.48,23.319,0.991,25.833,183.25,19.0,202.25,2.75
2013-07-11,7.547,11.356,3.809,21.042,0.773,21.348,184.048,19.333,203.381,2.652
2013-07-12,8.364,11.219,2.854,32.222,1.944,39.969,190.875,25.0,215.875,2.708
2013-07-13,7.208,9.875,2.667,29.514,1.278,36.927,190.5,21.5,212.0,2.292
2013-07-14,3.896,6.521,2.625,9.403,0.111,12.677,190.792,19.833,210.625,1.792
2013-07-15,3.396,5.5,2.104,7.25,0.028,9.469,191.542,16.625,208.167,1.625
2013-07-16,8.99,11.906,2.917,10.958,1.042,13.875,196.583,18.875,215.458,2.75
2013-07-17,10.312,12.952,2.641,16.403,1.379,22.25,197.25,19.625,216.875,2.783
2013-07-18,5.79,8.317,2.527,10.953,0.203,12.625,193.318,18.318,211.636,2.304
2013-07-19,7.156,8.661,1.506,6.417,0.396,7.49,195.0,16.478,211.478,2.217
2013-07-20,8.0,9.104,1.104,17.583,1.458,17.886,196.5,15.458,211.958,2.708
2013-07-21,7.219,7.823,0.604,22.472,2.125,29.51,198.333,17.667,216.0,3.375
2013-07-22,6.198,7.292,1.094,19.097,0.778,27.604,191.375,15.125,206.5,2.75
2013-07-23,5.292,7.0,1.708,10.153,0.375,12.969,187.958,14.792,202.75,1.875
2013-07-24,12.844,16.177,3.333,12.584,0.486,17.104,192.167,17.958,210.125,2.958
2013-07-25,11.652,13.489,1.837,20.769,0.855,31.177,192.333,19.095,211.429,3.708
2013-07-26,10.223,11.698,1.475,26.917,0.977,37.429,195.333,18.0,213.333,3.696
2013-07-27,5.606,6.894,1.288,29.653,0.343,33.49,196.826,13.435,210.261,3.542
2013-07-28,4.094,4.771,0.677,34.292,0.431,39.573,203.708,17.042,220.75,3.5
2013-07-29,15.198,18.26,3.062,17.972,0.028,24.573,199.667,19.208,218.875,4.333
2013-07-30,7.542,9.531,1.99,22.542,0.306,27.136,199.958,17.667,217.625,3.542
2013-07-31,6.646,7.948,1.302,28.548,0.32,37.938,202.583,17.458,220.042,3.417
2013-08-01,6.924,8.652,1.728,17.833,0.217,25.16,197.5,17.091,214.591,3.13
2013-08-02,4.336,5.432,1.096,14.544,0.432,17.179,201.913,15.783,217.696,3.0
2013-08-03,4.438,5.62,1.182,6.153,0.264,7.292,197.417,15.75,213.167,2.0
2013-08-04,5.499,6.366,0.867,12.625,0.609,15.916,196.652,16.043,212.696,2.208
2013-08-05,8.51,9.958,1.448,14.0,0.528,20.875,191.292,19.125,210.417,3.042
2013-08-06,7.084,8.886,1.802,10.167,0.264,13.584,191.125,17.792,208.917,2.5
2013-08-07,5.886,7.0,1.114,22.972,0.333,31.312,197.0,19.435,216.435,2.917
2013-08-08,7.104,8.448,1.344,29.236,0.375,36.833,198.273,22.864,221.136,2.958
2013-08-09,7.614,8.792,1.177,36.056,0.805,48.511,202.125,23.042,225.167,3.417
2013-08-10,6.402,6.861,0.46,43.695,0.44,62.833,209.208,22.208,231.417,3.167
2013-08-11,4.435,4.674,0.239,37.722,0.406,51.167,207.208,17.958,225.167,2.565
2013-08-12,5.819,6.423,0.604,30.431,0.43,37.74,208.348,20.13,228.478,2.75
2013-08-13,6.474,7.492,1.018,28.347,0.492,32.174,201.0,17.792,218.792,2.875
2013-08-14,6.458,7.354,0.896,33.639,1.361,41.344,201.292,17.167,218.458,3.708
2013-08-15,6.875,7.656,0.781,36.986,1.708,47.385,198.958,15.708,214.667,4.0
2013-08-16,6.792,7.771,0.98,31.639,1.361,43.354,196.417,14.625,211.042,3.5
2013-08-17,6.125,7.115,0.99,20.222,1.125,27.719,195.875,13.833,209.708,2.583
2013-08-18,4.184,5.101,0.917,15.222,0.533,22.156,193.167,13.333,206.5,2.0
2013-08-19,6.7,8.408,1.708,14.758,0.925,22.094,189.182,15.364,204.545,2.304
2013-08-20,7.367,9.451,2.084,10.833,1.059,15.542,185.609,14.217,199.826,2.167
2013-08-21,7.573,9.51,1.938,12.903,0.944,16.282,187.583,15.667,203.25,2.333
2013-08-22,7.188,8.771,1.584,17.903,0.764,23.823,189.625,15.417,205.042,2.375
2013-08-23,9.156,10.865,1.708,17.125,0.972,24.896,189.083,15.0,204.083,2.75
2013-08-24,7.333,8.854,1.521,8.833,0.18,10.718,191.333,14.208,205.542,2.458
2013-08-25,3.927,4.906,0.979,8.069,0.028,10.448,192.0,10.875,202.875,2.667
2013-08-26,9.612,11.849,2.238,12.375,0.475,16.615,199.75,14.833,214.583,3.708
2013-08-27,7.498,10.09,2.593,8.222,0.297,12.05,200.333,13.5,213.833,2.87
2013-08-28,7.747,9.443,1.696,9.236,0.319,9.47,201.333,16.476,217.81,2.708
2013-08-29,9.783,11.367,1.584,20.458,0.881,21.781,199.958,15.0,214.958,3.25
2013-08-30,12.844,15.521,2.677,27.278,0.972,41.521,199.217,18.174,217.391,4.125
2013-08-31,9.219,12.0,2.781,17.264,1.167,29.614,195.417,16.792,212.208,2.917
2013-09-01,5.969,6.854,0.886,8.417,0.042,12.896,202.375,14.208,216.583,2.833
2013-09-02,12.052,18.49,6.439,9.236,0.405,12.75,196.958,16.917,213.875,3.333
2013-09-03,9.126,15.581,6.455,5.833,0.396,9.584,188.955,16.818,205.773,2.609
2013-09-04,8.674,10.956,2.282,5.097,0.222,7.562,190.417,11.625,202.042,2.043
2013-09-05,8.49,10.062,1.573,3.403,0.389,4.604,192.739,10.087,202.826,2.333
2013-09-06,8.151,10.338,2.187,6.472,0.668,5.636,195.083,12.167,207.25,2.583
2013-09-07,7.166,9.104,1.938,9.097,0.208,9.677,195.167,13.75,208.917,2.417
2013-09-08,6.729,8.104,1.375,6.695,0.181,8.573,197.708,14.375,212.083,2.5
2013-09-09,8.86,10.896,2.037,6.403,0.738,8.26,196.875,12.083,208.958,2.542
2013-09-10,11.001,12.673,1.672,15.139,1.33,17.562,199.208,16.875,216.083,3.333
2013-09-11,12.297,14.198,1.901,20.097,1.821,25.25,202.5,16.667,219.167,3.667
2013-09-12,10.343,11.937,1.594,28.097,1.055,35.729,198.458,18.292,216.75,3.391
2013-09-13,10.76,13.01,2.25,36.014,1.569,48.77,199.435,16.522,215.957,4.042
2013-09-14,7.378,8.537,1.158,20.417,2.286,29.552,197.458,13.625,211.083,3.083
2013-09-15,4.052,5.5,1.448,7.028,0.25,12.125,187.75,9.458,197.208,1.708
2013-09-16,1.889,2.443,0.554,3.5,0.0,4.857,186.238,7.238,193.476,1.348
2013-09-17,11.771,13.864,2.094,7.584,0.93,8.812,196.25,12.0,208.25,2.375
2013-09-18,12.096,14.165,2.07,15.153,1.586,17.594,195.958,13.25,209.208,3.167
2013-09-19,12.888,14.902,2.014,17.986,1.723,19.542,198.545,15.136,213.682,3.208
2013-09-20,13.871,15.906,2.034,20.653,1.903,22.302,202.167,15.833,218.0,3.913
2013-09-21,9.656,10.958,1.302,19.486,1.069,21.344,199.565,13.174,212.739,2.875
2013-09-22,6.674,7.603,0.928,20.333,0.918,20.948,194.25,15.833,210.083,2.542
2013-09-23,7.854,8.854,1.0,22.944,1.111,26.969,196.0,16.708,212.708,2.792
2013-09-24,10.804,13.174,2.37,20.3,1.043,23.5,194.333,18.875,213.208,3.417
2013-09-25,6.406,8.01,1.604,15.5,0.472,16.427,190.75,15.0,205.75,2.375
2013-09-26,3.166,4.757,1.591,2.759,0.25,4.742,191.875,10.792,202.667,1.333
2013-09-27,9.363,11.564,2.201,7.194,0.83,7.666,197.5,14.864,212.364,1.958
2013-09-28,11.148,12.73,1.581,12.556,1.403,13.427,199.083,18.583,217.667,2.391
2013-09-29,7.719,8.688,0.969,13.056,0.958,13.99,197.565,18.609,216.174,2.125
2013-09-30,8.848,10.272,1.424,15.361,1.06,14.219,195.167,14.833,210.0,2.625
2013-10-01,9.719,11.614,1.896,17.917,0.958,17.49,194.083,14.542,208.625,2.667
2013-10-02,7.604,8.934,1.33,15.986,0.717,16.636,191.87,12.957,204.826,2.13
2013-10-03,6.917,8.01,1.094,13.986,0.792,15.573,192.583,11.292,203.875,2.167
2013-10-04,13.871,15.71,1.84,21.875,1.173,24.198,196.542,16.083,212.625,3.125
2013-10-05,11.342,13.148,1.807,27.055,1.046,27.51,194.792,16.667,211.458,3.292
2013-10-06,8.025,9.524,1.499,17.667,0.986,18.948,191.833,13.792,205.625,2.652
2013-10-07,13.75,18.01,4.26,11.43,0.806,11.979,193.174,18.087,211.261,3.208
2013-10-08,10.986,14.929,3.943,11.569,0.932,13.281,191.417,19.292,210.708,2.583
2013-10-09,10.114,12.386,2.271,7.639,0.292,14.01,190.0,17.167,207.167,2.5
2013-10-10,11.74,15.386,3.646,7.236,0.625,8.587,191.333,21.458,212.792,3.125
2013-10-11,10.542,13.281,2.74,8.5,0.736,12.021,189.75,17.958,207.708,2.458
2013-10-12,5.886,7.382,1.496,11.333,0.251,12.438,193.75,14.958,208.708,2.042
2013-10-13,4.235,5.206,0.97,5.555,0.071,6.094,194.5,13.792,208.292,1.583
2013-10-14,8.221,9.293,1.072,15.264,0.764,14.719,194.75,17.833,212.583,2.304
2013-10-15,11.0,14.865,3.865,16.083,0.333,17.781,192.87,19.13,212.0,3.083
2013-10-16,2.519,3.315,0.796,2.181,0.174,3.198,192.333,7.375,199.708,1.458
2013-10-17,6.261,7.522,1.261,3.737,0.232,5.885,196.864,7.455,204.318,1.625
2013-10-18,14.365,17.115,2.75,12.006,0.792,10.448,198.5,15.417,213.917,2.958
2013-10-19,10.5,12.51,2.01,10.972,0.306,10.979,197.542,13.542,211.083,2.708
2013-10-20,8.734,10.441,1.708,4.375,0.0,3.677,197.833,12.75,210.583,2.542
2013-10-21,9.691,13.93,4.24,4.764,0.251,4.646,196.292,13.667,209.958,2.625
2013-10-22,17.317,21.948,4.631,11.069,0.972,12.531,198.167,18.625,216.792,3.043
2013-10-23,16.166,20.979,4.812,12.82,0.542,16.698,198.826,16.609,215.435,3.667
2013-10-24,11.888,15.738,3.85,7.333,0.172,7.958,193.0,14.792,207.792,3.125
2013-10-25,9.198,12.146,2.948,3.597,0.014,4.74,190.958,10.25,201.208,2.708
2013-10-26,4.375,5.052,0.677,5.25,0.042,4.896,193.667,7.083,200.75,2.5
2013-10-27,5.386,6.188,0.802,9.792,0.042,9.916,195.0,7.292,202.292,2.167
2013-10-28,13.498,16.929,3.431,14.792,0.545,13.979,196.542,19.167,215.708,3.375
2013-10-29,13.892,18.368,4.476,16.875,0.324,17.219,194.792,14.958,209.75,3.458
2013-10-30,10.362,13.928,3.566,19.847,0.708,19.948,196.667,13.5,210.167,3.391
2013-10-31,12.87,16.032,3.163,24.959,0.681,24.688,200.143,13.571,213.714,4.458
2013-11-01,14.545,18.649,4.104,23.736,0.807,22.167,198.696,17.0,215.696,4.25
2013-11-02,14.292,16.938,2.646,30.417,0.764,31.51,198.625,22.958,221.583,4.5
2013-11-03,7.666,9.188,1.521,31.43,0.583,31.75,196.875,14.833,211.708,4.0
2013-11-04,5.219,6.177,0.958,17.82,0.778,17.396,198.458,10.083,208.542,3.583
