date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,22.875,32.958,10.083,
2011-01-02,12.304,16.652,4.348,
2011-01-03,11.75,13.542,1.792,
2011-01-04,10.167,10.75,0.583,
2011-01-05,14.125,15.542,1.417,
2011-01-06,20.208,23.583,3.375,
2011-01-07,11.583,12.667,1.083,
2011-01-08,11.75,12.708,0.958,
2011-01-09,15.478,17.739,2.261,
2011-01-10,28.0,44.292,16.292,
2011-01-11,19.818,31.5,11.682,
2011-01-12,15.0,17.833,2.833,
2011-01-13,21.458,34.583,13.125,
2011-01-14,10.542,12.167,1.625,
2011-01-15,11.167,12.375,1.208,
2011-01-16,20.304,23.043,2.739,
2011-01-17,22.417,26.083,3.667,
2011-01-18,38.458,83.125,44.667,
2011-01-19,41.125,71.958,30.833,
2011-01-20,27.833,34.875,7.042,
2011-01-21,26.167,29.708,3.542,
2011-01-22,12.542,14.5,1.958,
2011-01-23,16.609,19.174,2.565,
2011-01-24,12.167,14.0,1.833,
2011-01-25,15.174,17.957,2.783,
2011-01-26,11.583,13.833,2.25,
2011-01-27,19.208,25.542,6.333,
2011-01-28,13.083,14.042,0.958,
2011-01-29,6.542,6.958,0.417,
2011-01-30,15.0,20.13,5.13,
2011-01-31,19.208,24.333,5.125,
2011-02-01,21.125,38.542,17.417,
2011-02-02,13.667,15.708,2.042,
2011-02-03,29.792,47.625,17.833,
2011-02-04,22.083,39.542,17.458,
2011-02-05,15.083,16.208,1.125,
2011-02-06,32.174,46.913,14.739,
2011-02-07,21.958,30.083,8.125,
2011-02-08,7.619,8.619,1.0,
2011-02-09,11.208,13.583,2.375,
2011-02-10,15.625,21.083,5.458,
2011-02-11,10.125,11.292,1.167,
2011-02-12,8.583,9.417,0.833,
2011-02-13,23.652,27.304,3.652,
2011-02-14,32.833,57.375,24.542,
2011-02-15,24.958,36.5,11.542,
2011-02-16,13.542,15.75,2.208,
2011-02-17,10.667,12.375,1.708,
2011-02-18,7.708,8.25,0.542,
2011-02-19,9.792,10.542,0.75,
2011-02-20,21.174,25.0,3.826,
2011-02-21,25.25,31.333,6.083,
2011-02-22,25.783,30.739,4.957,
2011-02-23,23.833,29.958,6.125,
2011-02-24,23.458,25.292,1.833,
2011-02-25,22.333,24.458,2.125,
2011-02-26,8.25,8.542,0.292,
2011-02-27,7.565,8.217,0.652,
2011-02-28,21.583,24.25,2.667,
2011-03-01,32.125,39.625,7.5,
2011-03-02,31.417,50.917,19.5,
2011-03-03,8.625,9.125,0.5,
2011-03-04,20.167,21.708,1.542,
2011-03-05,38.696,54.913,16.217,
2011-03-06,34.792,57.333,22.542,
2011-03-07,12.545,12.955,0.409,
2011-03-08,23.25,25.167,1.917,
2011-03-09,18.792,19.917,1.125,
2011-03-10,8.792,9.375,0.583,
2011-03-11,5.458,5.792,0.333,
2011-03-12,7.826,8.826,1.0,
2011-03-13,8.667,9.5,0.833,
2011-03-14,20.458,22.625,2.167,
2011-03-15,15.542,17.042,1.5,
2011-03-16,17.0,18.792,1.792,
2011-03-17,32.417,47.333,14.917,
2011-03-18,19.708,25.417,5.708,
2011-03-19,6.87,7.522,0.652,
2011-03-20,8.0,8.667,0.667,
2011-03-21,7.696,8.087,0.391,
2011-03-22,22.083,26.583,4.5,
2011-03-23,28.542,32.167,3.625,
2011-03-24,17.5,20.667,3.167,
2011-03-25,5.375,5.75,0.375,
2011-03-26,7.783,8.478,0.696,
2011-03-27,18.458,20.458,2.0,
2011-03-28,20.583,26.833,6.25,
2011-03-29,19.042,20.708,1.667,
2011-03-30,21.696,25.087,3.391,
2011-03-31,8.958,9.375,0.417,
2011-04-01,24.417,27.583,3.167,
2011-04-02,16.0,17.208,1.208,
2011-04-03,6.167,6.5,0.333,
2011-04-04,7.565,8.304,0.739,
2011-04-05,14.458,15.667,1.208,
2011-04-06,20.955,23.318,2.364,
2011-04-07,15.375,16.667,1.292,
2011-04-08,13.417,14.292,0.875,
2011-04-09,10.083,11.0,0.917,
2011-04-10,9.458,9.708,0.25,
2011-04-11,16.783,18.739,1.957,
2011-04-12,9.083,9.583,0.5,
2011-04-13,31.917,34.75,2.833,
2011-04-14,27.083,30.708,3.625,
2011-04-15,21.125,22.333,1.208,
2011-04-16,13.333,14.625,1.292,
2011-04-17,7.542,8.0,0.458,
2011-04-18,15.696,17.391,1.696,
2011-04-19,9.542,10.208,0.667,
2011-04-20,6.391,7.043,0.652,
2011-04-21,19.375,22.0,2.625,
2011-04-22,20.792,22.5,1.708,
2011-04-23,7.958,8.292,0.333,
2011-04-24,8.875,9.042,0.167,
2011-04-25,20.043,21.652,1.609,
2011-04-26,18.708,20.333,1.625,
2011-04-27,7.542,8.083,0.542,
2011-04-28,10.458,11.083,0.625,
2011-04-29,10.5,10.875,0.375,
2011-04-30,14.083,15.292,1.208,
2011-05-01,6.917,6.917,0.0,
2011-05-02,7.826,8.435,0.609,
2011-05-03,19.125,20.208,1.083,
2011-05-04,8.25,8.5,0.25,
2011-05-05,9.958,10.375,0.417,
2011-05-06,10.708,11.25,0.542,
2011-05-07,10.875,11.417,0.542,
2011-05-08,7.0,7.167,0.167,
2011-05-09,13.565,14.13,0.565,
2011-05-10,26.0,31.458,5.458,
2011-05-11,19.318,20.727,1.409,
2011-05-12,22.958,27.292,4.333,
2011-05-13,9.458,9.917,0.458,
2011-05-14,11.417,12.042,0.625,
2011-05-15,10.458,11.042,0.583,
2011-05-16,10.913,11.478,0.565,
2011-05-17,12.417,12.875,0.458,
2011-05-18,16.625,17.375,0.75,
2011-05-19,15.75,17.042,1.292,
2011-05-20,16.583,17.5,0.917,
2011-05-21,11.875,12.458,0.583,
2011-05-22,8.542,9.25,0.708,
2011-05-23,21.87,26.435,4.565,
2011-05-24,12.917,13.875,0.958,
2011-05-25,16.261,17.043,0.783,
2011-05-26,14.333,15.25,0.917,
2011-05-27,14.667,15.375,0.708,
2011-05-28,23.375,25.708,2.333,
2011-05-29,9.25,10.625,1.375,
2011-05-30,5.522,6.174,0.652,
2011-05-31,8.125,8.917,0.792,
2011-06-01,12.25,13.75,1.5,
2011-06-02,15.833,17.625,1.792,
2011-06-03,26.25,30.333,4.083,
2011-06-04,15.375,17.167,1.792,
2011-06-05,13.542,14.25,0.708,
2011-06-06,14.0,14.739,0.739,
2011-06-07,15.667,16.792,1.125,
2011-06-08,15.045,15.682,0.636,
2011-06-09,13.417,13.958,0.542,
2011-06-10,20.292,21.833,1.542,
2011-06-11,11.167,12.083,0.917,
2011-06-12,9.958,10.208,0.25,
2011-06-13,9.826,10.696,0.87,
2011-06-14,7.667,8.167,0.5,
2011-06-15,14.833,17.333,2.5,
2011-06-16,16.5,17.375,0.875,
2011-06-17,17.75,19.042,1.292,
2011-06-18,15.2,15.7,0.5,
2011-06-19,13.792,14.458,0.667,
2011-06-20,17.0,18.913,1.913,
2011-06-21,21.375,25.417,4.042,
2011-06-22,20.227,22.273,2.045,
2011-06-23,15.5,18.958,3.458,
2011-06-24,12.792,17.625,4.833,
2011-06-25,8.167,9.667,1.5,
2011-06-26,4.167,5.792,1.625,
2011-06-27,6.261,9.652,3.391,
2011-06-28,11.167,13.083,1.917,
2011-06-29,7.417,8.167,0.75,
2011-06-30,13.25,16.542,3.292,
2011-07-01,12.417,14.5,2.083,
2011-07-02,10.833,12.167,1.333,
2011-07-03,10.875,11.625,0.75,
2011-07-04,13.565,15.783,2.217,
2011-07-05,9.458,10.208,0.75,
2011-07-06,13.591,14.545,0.955,
2011-07-07,14.609,18.87,4.261,
2011-07-08,14.333,19.25,4.917,
2011-07-09,16.958,22.292,5.333,
2011-07-10,7.458,8.625,1.167,
2011-07-11,7.826,11.522,3.696,
2011-07-12,9.917,13.208,3.292,
2011-07-13,10.333,13.417,3.083,
2011-07-14,10.583,13.333,2.75,
2011-07-15,14.167,15.917,1.75,
2011-07-16,9.542,10.792,1.25,
2011-07-17,7.375,8.583,1.208,
2011-07-18,5.348,6.783,1.435,
2011-07-19,4.875,7.625,2.75,
2011-07-20,7.913,9.696,1.783,
2011-07-21,14.5,17.5,3.0,
2011-07-22,15.292,17.125,1.833,
2011-07-23,11.667,12.125,0.458,
2011-07-24,8.458,8.917,0.458,
2011-07-25,18.652,21.304,2.652,
2011-07-26,11.583,13.75,2.167,
