date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.708,4.333,87.0,66.75,46.0,18.792,15.208,18.333,3.125,,1.0,25.333,9.5,3.796,-0.1,211.5
2011-01-02,192.208,2.708,97.0,65.583,41.0,13.208,10.208,12.542,2.333,,0.958,15.083,10.3,4.329,-0.1,205.417
2011-01-03,190.292,2.739,75.0,53.417,29.0,12.25,10.565,11.696,1.13,,0.739,11.542,9.6,3.592,-2.2,202.542
2011-01-04,193.957,4.25,88.0,67.696,39.0,15.565,16.958,23.625,6.667,,1.083,15.042,7.5,2.617,-1.3,209.522
2011-01-05,193.417,4.042,67.0,46.167,23.0,17.292,19.083,28.125,9.042,,1.0,13.167,8.0,2.071,-3.5,210.708
2011-01-06,194.292,4.25,75.0,53.958,29.0,19.042,24.833,35.5,10.667,,1.417,18.208,9.7,3.267,-2.4,213.333
2011-01-07,194.458,2.958,78.0,47.583,22.0,13.667,17.5,23.125,5.625,,1.0,12.667,8.3,3.5,-1.6,208.125
2011-01-08,194.0,2.875,70.0,50.625,28.0,12.833,10.708,12.875,2.167,,1.0,12.083,9.8,3.242,-2.7,206.833
2011-01-09,196.333,4.043,82.0,61.667,43.0,16.5,18.0,24.478,6.478,,1.13,22.208,9.0,3.771,-0.9,212.833
2011-01-10,194.857,5.043,87.0,71.5,47.0,23.857,27.0,41.727,14.727,,1.318,23.826,9.1,3.375,-1.4,218.714
2011-01-11,196.25,4.5,99.0,66.125,38.0,19.208,18.208,32.333,14.125,,1.167,19.208,9.1,3.229,-0.6,215.458
2011-01-12,193.0,3.583,61.0,43.375,31.0,17.375,20.667,32.417,11.75,,1.0,14.042,6.1,2.067,-2.1,210.375
2011-01-13,194.083,4.5,84.0,58.375,34.0,22.833,25.167,41.125,15.958,,1.625,20.917,10.5,3.4,-2.9,216.917
