date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean,CO_mean
2011-02-16,11.8158,18.901600000000002,7.0855999999999995,4.25,2.9770000000000003,6.441599999999999,191.625,9.1455,200.77100000000002,6.333
2011-02-17,13.9772,20.7418,6.7644,7.083,2.52475,8.3582,192.6935,9.622,202.3155,6.696
2011-02-18,11.0622,17.2652,6.203200000000001,5.042,2.16875,6.1334,192.627,9.585,202.212,5.667
2011-02-19,10.5918,14.1166,3.525,9.542,2.48925,10.9666,193.2255,9.038,202.263,5.042
2011-02-20,17.2334,26.1168,8.8834,9.583,2.59375,9.9002,193.029,11.019,204.048,6.042
2011-02-21,11.7004,18.125999999999998,6.425800000000001,7.083,3.28125,9.1638,191.792,8.9805,200.77249999999998,5.833
2011-02-22,20.0168,29.8666,9.8498,11.583,2.67625,9.6998,194.0,18.392,212.392,6.208
2011-02-23,28.2,48.375,20.1752,15.417,2.9545,23.2332,196.326,22.478,218.804,10.208
2011-02-24,11.6804,17.3854,5.7052000000000005,6.292,2.94775,9.55,191.85250000000002,12.46,204.3125,6.0
2011-02-25,8.6434,11.003800000000002,2.3604,6.708,2.51225,6.1334,192.52100000000002,12.5415,205.0625,4.13
2011-02-26,7.3652,10.122800000000002,2.7578000000000005,4.625,1.91675,5.8418,190.66750000000002,10.097,200.7645,4.208
2011-02-27,10.1174,13.809199999999999,3.692,7.136,2.02075,8.4398,193.265,11.538499999999999,204.80349999999999,4.739
2011-02-28,15.866800000000001,21.7166,5.85,5.667,2.104,7.075,193.27100000000002,13.7295,207.0,4.917
2011-03-01,28.6168,46.0584,17.4416,14.583,3.3215,21.9748,195.144,23.4655,218.6095,9.083
2011-03-02,18.8918,27.6166,8.7248,14.5,2.9375,18.8168,195.0625,16.25,211.3125,7.292
2011-03-03,10.581,16.4918,5.9108,9.125,2.5105,11.758199999999999,194.013,12.58,206.5935,7.458
2011-03-04,11.0538,13.746800000000002,2.693,10.542,2.3,12.9,194.3125,11.4165,205.7295,5.043
2011-03-05,24.9584,39.169,14.2108,10.875,2.11425,15.0498,194.538,17.411,211.949,8.0
2011-03-06,15.508199999999999,21.8834,6.375,5.167,2.2395,8.3335,189.56099999999998,13.919,203.4805,7.083
2011-03-07,7.2096,10.0218,2.8122,4.826,2.1412500000000003,4.48675,188.115,11.4775,199.59199999999998,4.875
2011-03-08,17.315,25.1206,7.806,10.0,2.5085,12.0,191.47899999999998,15.2015,206.6805,7.304
2011-03-09,13.208400000000001,19.174799999999998,5.9668,12.625,2.3994999999999997,15.116800000000001,191.68349999999998,13.1835,204.8675,5.792
2011-03-10,7.025,8.85,1.8248000000000002,8.583,2.34375,8.4,191.1875,10.1045,201.29149999999998,4.125
2011-03-11,4.8952,5.9076,1.012,9.375,2.5105,7.625,189.64600000000002,8.292,197.9375,3.333
2011-03-12,6.784000000000001,9.6174,2.8334,8.875,2.601,5.7908,188.47899999999998,10.021,198.5,3.261
2011-03-13,15.6394,23.3682,7.7286,7.0,2.3,7.6,191.849,13.5,205.349,5.75
2011-03-14,15.3584,20.0334,4.675,,2.27075,9.1166,192.6765,13.4095,206.086,5.25
2011-03-15,10.833400000000001,15.483799999999999,4.649800000000001,,3.05025,14.866800000000001,192.0495,11.96,204.0095,6.0
2011-03-16,13.9498,19.212,5.2620000000000005,12.231,2.92725,9.45,193.41649999999998,14.229,207.64600000000002,5.833
2011-03-17,25.0002,37.3334,12.333400000000001,19.958,3.57125,24.666800000000002,192.84550000000002,15.975,208.82049999999998,9.667
2011-03-18,11.325,15.9248,4.6,18.458,2.80225,20.666800000000002,192.27100000000002,12.583,204.85399999999998,6.5
2011-03-19,6.954600000000001,10.9202,3.9652000000000003,6.917,2.156,8.1166,190.66649999999998,8.8335,199.5,5.087
2011-03-20,6.0516,8.018,1.9666000000000001,9.125,2.13275,8.8918,190.14600000000002,9.354,199.5,5.391
2011-03-21,5.928,8.4612,2.5334,11.783,2.26825,11.924800000000001,190.6895,7.258,197.9475,3.958
2011-03-22,6.470400000000001,8.613800000000001,2.1434,17.792,2.49725,20.425,190.1045,8.9585,199.0625,4.5
2011-03-23,9.8418,13.4916,3.6501999999999994,17.708,2.33325,19.5918,191.417,11.0625,202.47899999999998,4.833
2011-03-24,11.421199999999999,15.147,3.7256,8.083,1.9685000000000001,8.925,190.779,10.1375,200.91649999999998,5.208
2011-03-25,9.9084,13.0668,3.1584,7.583,1.8705,6.308400000000001,190.43349999999998,9.3125,199.74599999999998,4.542
2011-03-26,7.694599999999999,9.8138,2.1194,10.875,2.1875,9.2834,191.049,6.9585,198.007,3.222
2011-03-27,10.802,12.22925,1.42725,15.792,2.427,15.9585,197.429,14.714,212.143,
2011-03-28,17.2432,23.251600000000003,6.0082,13.792,2.248,16.1084,196.21699999999998,19.637999999999998,215.8555,
2011-03-29,8.6862,10.592600000000001,1.9064,16.25,1.925,14.221800000000002,191.80450000000002,17.4135,209.21749999999997,5.154
2011-03-30,9.4334,11.1252,1.6918,12.958,2.583,13.591800000000001,188.27100000000002,19.25,207.5205,4.542
2011-03-31,11.1082,15.175,4.0668,9.0,2.09375,11.9834,188.159,14.091000000000001,202.25,5.833
2011-04-01,11.3834,15.258199999999999,3.8751999999999995,19.875,0.95825,19.125,190.2295,16.583,206.8125,5.833
2011-04-02,4.9332,7.483199999999999,2.55,10.417,0.83325,12.65,190.6285,13.733,204.3615,5.208
2011-04-03,4.8438,7.128800000000001,2.285,7.625,0.8125,6.975199999999999,192.1045,10.3335,202.4375,4.125
2011-04-04,8.131,11.5408,3.4095999999999997,6.417,1.0105,6.8584000000000005,192.595,13.5335,206.1285,5.75
2011-04-05,6.7684,8.5584,1.7899999999999998,12.583,1.396,13.957400000000002,191.70850000000002,11.4585,203.16649999999998,3.913
2011-04-06,5.7166,7.0834,1.3668,12.125,1.2085,14.0666,190.29149999999998,12.6455,202.9375,3.375
2011-04-07,10.4024,13.6942,3.2916,13.739,1.6025,11.452,191.159,15.357999999999999,206.517,4.609
2011-04-08,17.5774,26.354000000000003,8.7766,14.111,0.7485,20.061200000000003,197.8885,26.0,223.8885,8.364
2011-04-09,12.25,17.8916,5.6415999999999995,16.167,0.802,21.7666,197.54149999999998,19.458,217.0,6.625
2011-04-10,7.975,10.1166,2.1418,17.583,1.12475,17.2582,193.0755,11.676,204.7515,4.25
2011-04-11,11.776399999999999,16.423000000000002,4.645999999999999,23.792,1.89575,28.9834,192.6875,13.021,205.70850000000002,5.875
2011-04-12,7.8994,10.95,3.0507999999999997,15.458,1.17725,15.616399999999999,193.75799999999998,10.2365,203.99450000000002,4.667
2011-04-13,8.275,10.2,1.925,30.625,1.328,29.3166,191.946,11.025,202.971,4.565
2011-04-14,8.0334,9.3,1.2668,41.708,2.01575,48.7998,188.9185,13.922,202.841,5.25
2011-04-15,23.966,30.776599999999995,6.810599999999999,43.667,3.11475,47.0918,192.00400000000002,25.9165,217.921,7.792
2011-04-16,11.7,16.5002,4.8,17.042,1.20825,21.916800000000002,188.792,15.271,204.0625,6.25
2011-04-17,3.8748000000000005,5.3498,1.475,8.708,0.61475,7.3252,189.52100000000002,8.854,198.375,3.958
2011-04-18,10.4834,15.15,4.6668,11.167,1.1724999999999999,9.9182,190.365,12.896,203.26049999999998,4.476
2011-04-19,5.438,6.929599999999999,1.4916,4.25,0.7185,8.008199999999999,188.79149999999998,9.3125,198.10399999999998,2.913
2011-04-20,9.4408,13.231200000000001,3.7902,9.958,0.78125,10.976600000000001,191.4375,11.138,202.5755,4.208
2011-04-21,10.5914,14.775,4.183400000000001,9.042,0.8182499999999999,12.5668,191.75,12.875,204.625,4.75
2011-04-22,11.466800000000001,17.35,5.8831999999999995,8.417,0.8959999999999999,12.291599999999999,190.875,16.683999999999997,207.559,5.583
2011-04-23,17.922,27.7308,9.8092,11.958,1.41675,18.55,190.50400000000002,26.3425,216.8465,7.583
2011-04-24,4.7112,5.8366,1.1254,5.833,0.7395,6.7214,187.5915,10.577,198.1685,3.708
2011-04-25,6.7334000000000005,8.5666,1.8334,11.583,0.6687500000000001,12.7068,188.2835,11.374500000000001,199.65800000000002,4.083
2011-04-26,7.6084000000000005,9.225800000000001,1.6172,18.167,1.2710000000000001,19.8502,186.821,10.721,197.54149999999998,4.542
2011-04-27,14.740800000000002,20.2772,5.536199999999999,23.667,1.04175,35.0168,188.575,18.2415,206.81650000000002,6.522
2011-04-28,7.800199999999999,12.0536,4.2538,6.292,0.7575,11.7584,186.8675,13.251,200.11849999999998,4.792
2011-04-29,3.0334,4.100199999999999,1.0666,4.542,0.6455,5.3334,182.667,9.6875,192.35399999999998,3.417
2011-04-30,8.066799999999999,9.783199999999999,1.7166000000000001,18.083,1.09375,23.2832,187.02249999999998,12.9755,199.9985,4.667
2011-05-01,14.2334,18.831799999999998,4.598599999999999,16.583,1.22925,25.0668,196.536,22.6655,219.202,6.5
2011-05-02,3.5584000000000002,5.4248,1.8668,6.125,0.64575,8.4,188.25,10.125,198.375,3.708
2011-05-03,6.1666,8.1752,2.0084,11.375,0.9282499999999999,15.5334,190.95850000000002,13.5,204.45850000000002,4.292
2011-05-04,6.2354,9.0188,2.7834,9.292,0.83325,16.2914,192.074,11.312999999999999,203.388,4.958
2011-05-05,6.7508,9.236799999999999,2.4866,5.375,0.7782499999999999,8.583400000000001,192.60399999999998,9.708,202.3125,4.261
2011-05-06,7.7976,12.377199999999998,4.5796,12.304,0.93725,14.083400000000001,192.132,12.199,204.33100000000002,4.417
2011-05-07,5.8,7.9918000000000005,2.1916,13.875,1.07925,17.8414,188.546,13.6165,202.1625,4.5
2011-05-08,3.2834000000000003,4.441599999999999,1.1583999999999999,7.75,0.8645,9.9666,185.208,12.958,198.167,3.583
2011-05-09,9.217400000000001,11.7834,2.5658000000000003,12.167,1.052,13.758199999999999,188.292,15.208,203.5,4.75
2011-05-10,8.8834,12.225,3.3415999999999997,10.458,0.9075,15.0832,189.292,14.458,203.75,6.25
2011-05-11,9.6336,12.3082,2.675,11.167,1.2395,17.648400000000002,189.95850000000002,15.604,205.5625,5.0
2011-05-12,7.8984000000000005,11.1288,3.2302,14.444,1.145,19.3748,188.75549999999998,13.329,202.084,4.25
2011-05-13,5.968999999999999,8.7204,2.7516,14.286,0.8645,10.5584,184.02100000000002,12.657499999999999,196.67849999999999,4.435
2011-05-14,4.1582,5.9674000000000005,1.809,22.583,0.8647499999999999,32.23975,190.2955,12.5565,202.8515,4.792
2011-05-15,5.7166,8.000200000000001,2.2834,2.625,0.9954999999999999,4.031499999999999,190.625,13.1875,203.8125,4.5
2011-05-16,16.0502,22.6416,6.5916,15.583,3.609,23.6476,195.107,20.450499999999998,215.5575,6.042
2011-05-17,9.4674,11.9848,2.5176000000000003,18.292,1.9775,23.4834,194.33350000000002,15.396,209.72899999999998,4.583
2011-05-18,6.1084000000000005,7.4918000000000005,1.3832,9.458,1.15725,9.5084,192.8545,13.5205,206.375,3.958
2011-05-19,8.2332,10.0,1.7668,18.667,2.0185,22.225,192.5205,15.4165,207.9375,5.0
2011-05-20,6.009,8.1076,2.0986000000000002,30.917,2.31275,36.3752,188.3825,13.704,202.086,4.875
2011-05-21,7.183199999999999,9.8634,2.6804,14.208,1.10425,21.1166,187.20850000000002,17.375,204.58350000000002,5.565
2011-05-22,4.953,6.929599999999999,1.9766000000000001,7.5,0.7395,11.325,190.5565,13.009,203.565,4.042
2011-05-23,6.0834,7.766800000000001,1.6834,8.75,1.1395,12.6584,190.917,11.9165,202.83350000000002,3.458
2011-05-24,7.85,10.675,2.825,13.583,1.533,19.663400000000003,191.25,13.3335,204.58350000000002,4.25
2011-05-25,8.951600000000001,12.4578,3.5060000000000002,11.583,1.66675,17.3732,191.542,14.125,205.66649999999998,4.25
2011-05-26,8.6836,12.833400000000001,4.149800000000001,10.75,2.018,15.716800000000001,192.7295,16.875,209.60399999999998,5.375
2011-05-27,12.466800000000001,17.7916,5.3248,14.125,2.354,26.775,195.0325,18.990499999999997,214.02249999999998,5.0
2011-05-28,14.211400000000001,21.968200000000003,7.756600000000001,16.833,2.3645,30.3748,191.2215,18.7045,209.926,6.75
2011-05-29,5.284000000000001,7.7356,2.4516,6.125,0.87525,11.116800000000001,187.8315,10.4245,198.25549999999998,5.043
2011-05-30,3.8234000000000004,5.2264,1.403,9.0,0.9477500000000001,15.0666,187.9845,5.85,193.834,2.958
2011-05-31,6.0918,8.575,2.4832,27.958,1.827,26.6252,189.85399999999998,7.5835,197.4375,3.458
2011-06-01,7.9834000000000005,11.4664,3.4832,25.667,2.052,29.0582,190.97899999999998,9.7295,200.70850000000002,4.292
2011-06-02,11.1608,17.9464,6.7854,23.417,2.64175,32.0204,190.0305,13.178,203.20850000000002,5.583
2011-06-03,11.6334,16.8502,5.2166,12.875,2.698,24.641,190.4375,13.756,204.1935,6.333
2011-06-04,15.2666,22.5336,7.2665999999999995,18.25,2.55225,28.45,190.79000000000002,20.79,211.5795,6.75
2011-06-05,7.135,8.509,1.3742,23.625,1.45825,26.5582,190.473,12.9095,203.3825,5.167
2011-06-06,10.5114,14.434800000000001,3.9236000000000004,19.5,2.469,24.5252,189.958,15.25,205.20850000000002,5.609
2011-06-07,9.718399999999999,13.428,3.7098,17.167,2.07275,23.3768,189.4785,14.717500000000001,204.1955,5.875
2011-06-08,18.767000000000003,29.6834,10.916599999999999,30.0,3.54925,42.4334,193.6745,20.4585,214.1325,7.708
2011-06-09,14.1918,21.7332,7.5418,17.792,2.7635,30.6334,190.239,23.5,213.739,6.958
2011-06-10,12.2994,16.8676,4.5682,17.5,2.479,28.825,191.5625,16.958,208.5205,5.833
2011-06-11,13.0084,18.8416,5.8334,21.0,2.4610000000000003,35.725,191.5,17.5835,209.08350000000002,6.792
2011-06-12,6.5,8.400200000000002,1.9002,22.708,1.85425,31.125,190.75900000000001,11.902000000000001,202.661,7.542
2011-06-13,13.1226,20.6766,7.5536,19.909,1.802,30.3918,189.9395,14.47,204.40949999999998,6.958
2011-06-14,12.5744,19.647,7.072800000000001,8.875,2.524,19.7668,191.14600000000002,16.208,207.35399999999998,7.304
2011-06-15,9.597800000000001,15.109,5.5114,2.917,2.11475,6.1356,191.291,16.01,207.301,5.833
2011-06-16,8.1248,13.5752,5.45,7.833,2.047,12.958400000000001,192.04149999999998,11.417,203.45850000000002,4.25
2011-06-17,17.6418,33.8666,16.225,17.375,4.3855,26.8584,193.464,20.2215,213.686,7.083
2011-06-18,15.247800000000002,21.310399999999998,6.0628,17.625,5.19775,22.2084,191.708,20.583,212.292,6.417
2011-06-19,8.5584,10.675,2.1168,15.708,3.3815,20.825,190.917,13.979,204.89600000000002,5.625
2011-06-20,10.8916,13.675,2.7834,15.25,3.323,20.4918,192.6325,15.0715,207.704,5.167
2011-06-21,12.4402,17.4812,5.0409999999999995,22.75,3.10425,30.375,197.0625,18.354,215.417,4.958
2011-06-22,3.5356,4.7086,1.173,15.167,1.231,24.2,189.25,14.0625,203.3125,4.783
2011-06-23,14.349799999999998,19.4712,5.1212,31.875,2.20175,41.475,193.13299999999998,18.3035,211.437,5.458
2011-06-24,12.275200000000002,20.75,8.475200000000001,5.833,1.573,14.3,196.35399999999998,16.354,212.708,6.417
2011-06-25,10.047,16.575200000000002,6.5280000000000005,9.0,2.9375,14.400200000000002,196.22899999999998,15.707999999999998,211.9375,4.583
2011-06-26,5.9424,9.323,3.3802,9.625,1.92725,13.4666,196.8125,11.7915,208.60399999999998,3.75
2011-06-27,14.675,33.7002,19.025,13.833,2.1745,22.225,198.66649999999998,21.6915,220.358,6.333
2011-06-28,5.775,10.2998,4.525,13.333,1.01025,22.5916,189.0145,14.366,203.38049999999998,4.75
2011-06-29,3.9536000000000002,5.4214,1.4672,23.125,0.802,31.5782,188.4085,11.2915,199.7005,4.208
2011-06-30,11.3538,17.5416,6.1878,12.125,1.1912500000000001,21.8,183.75,14.9375,198.6875,5.304
2011-07-01,12.844800000000001,20.2006,7.356,15.292,2.19775,26.1082,191.90550000000002,18.894,210.7995,6.75
2011-07-02,9.425,14.1998,4.775,15.833,1.22925,28.708199999999998,192.542,15.6875,208.22899999999998,6.083
2011-07-03,9.6082,13.533600000000002,3.9248000000000003,19.917,2.46875,33.625,190.10399999999998,15.0625,205.16649999999998,5.5
2011-07-04,8.7274,19.354,10.6266,16.083,1.39925,26.5416,188.587,16.7285,205.315,5.75
2011-07-05,7.25,12.249799999999999,4.9998,7.167,1.41825,12.9,188.66649999999998,13.271,201.9375,4.958
2011-07-06,9.038,14.078999999999999,5.0409999999999995,6.708,2.15425,14.2352,194.065,19.4565,213.522,5.542
2011-07-07,16.5584,27.897199999999998,11.3386,18.917,3.97925,34.958600000000004,203.20850000000002,26.2295,229.4375,8.348
2011-07-08,5.2494,9.904599999999999,4.6554,5.833,0.7655000000000001,16.525,190.625,13.9375,204.5625,4.739
2011-07-09,9.788599999999999,16.3348,6.5464,9.417,3.0,22.7252,185.25799999999998,17.994500000000002,203.2525,4.375
2011-07-10,7.3915999999999995,11.2082,3.8167999999999997,12.417,2.771,23.1584,193.89600000000002,18.7085,212.6045,3.375
2011-07-11,10.4084,17.0002,6.591800000000001,8.458,3.30225,20.1048,192.16649999999998,18.271,210.4375,5.375
2011-07-12,15.426600000000002,25.8978,10.4714,17.167,4.6045,31.9668,201.95850000000002,22.25,224.20850000000002,6.0
2011-07-13,11.825,19.4166,7.591800000000001,17.25,2.66575,31.0666,192.75,18.591,211.341,4.458
2011-07-14,8.791599999999999,14.6584,5.8664000000000005,10.917,1.405,25.8084,185.9265,16.971,202.89749999999998,4.917
2011-07-15,10.330200000000001,18.979599999999998,8.6494,9.458,1.6355,22.425,186.64600000000002,17.917,204.5625,5.958
2011-07-16,11.829,20.2476,8.419,12.25,2.5927499999999997,27.7248,190.292,18.5415,208.83350000000002,6.261
2011-07-17,8.652000000000001,12.812999999999999,4.1604,14.583,3.073,28.0084,182.9835,15.663,198.6465,4.167
2011-07-18,9.7166,14.425,4.7082,9.292,3.29175,21.2584,185.5,14.0835,199.583,4.083
2011-07-19,10.2668,16.75,6.483199999999999,9.792,2.85425,21.375,190.8125,14.104,204.91649999999998,3.125
2011-07-20,5.0296,7.069,2.0393999999999997,6.333,1.25,12.9416,184.95850000000002,8.104,193.0625,2.208
2011-07-21,4.35,7.2,2.8502,14.136,2.372,15.349200000000002,185.5,8.75,194.25,2.958
2011-07-22,6.058400000000001,10.825,4.7668,9.417,1.771,12.5,187.63299999999998,9.826,197.459,2.958
2011-07-23,4.957800000000001,8.322,3.3644,4.292,1.54175,10.3834,187.375,9.667,197.04149999999998,2.708
2011-07-24,6.9634,10.8234,3.8598,7.0,1.9017499999999998,11.6416,185.5,10.125,195.625,3.217
2011-07-25,11.442400000000001,21.4052,9.9628,10.167,2.83325,21.1,190.808,17.834,208.642,4.375
2011-07-26,17.1082,30.869400000000002,13.761200000000002,19.125,3.854,36.867000000000004,193.9565,22.152,216.1085,7.391
2011-07-27,16.316399999999998,29.260399999999997,12.943999999999999,20.682,2.907,39.5706,196.02100000000002,19.4375,215.45850000000002,6.208
2011-07-28,14.973400000000002,33.0272,18.053800000000003,22.375,3.7785,39.4168,194.8125,21.542,216.35399999999998,7.25
2011-07-29,17.833199999999998,31.8666,14.033600000000002,21.75,3.2915,42.8334,190.55349999999999,17.759,208.3125,7.625
2011-07-30,7.4584,10.8666,3.4084000000000003,13.625,2.27075,23.5416,185.9245,11.77,197.695,2.833
2011-07-31,4.2588,6.421200000000001,2.162,8.042,2.06225,14.333400000000001,184.70850000000002,9.4165,194.125,2.167
2011-08-01,5.0112000000000005,8.025,3.0136,4.083,2.02475,9.65,184.91649999999998,10.625,195.54149999999998,2.652
2011-08-02,7.469800000000001,11.369800000000001,3.9,9.292,2.15625,14.4,187.7855,12.949,200.7345,3.25
2011-08-03,10.222,20.8744,10.652199999999999,13.227,3.1542499999999998,24.267000000000003,188.875,17.354,206.22899999999998,6.167
2011-08-04,9.65,22.7334,13.0836,14.083,3.7345,27.9084,197.1875,17.771,214.95850000000002,5.25
2011-08-05,11.6066,26.469600000000003,14.863,9.208,4.30225,25.3582,186.5,24.042,210.542,5.5
2011-08-06,15.621800000000002,32.7934,17.1716,15.208,5.487,34.2666,187.292,30.333,217.625,6.125
2011-08-07,10.541599999999999,19.3916,8.85,20.292,3.673,34.5832,187.261,12.522,199.783,4.417
2011-08-08,12.221799999999998,20.5,8.2782,21.5,4.4375,42.5264,188.3635,15.3565,203.72050000000002,4.75
2011-08-09,13.834800000000001,24.641399999999997,10.8066,25.042,3.69525,46.225,192.91649999999998,15.625,208.542,4.696
2011-08-10,5.234,8.7038,3.4698,11.292,1.20825,24.05,183.666,11.8335,195.4995,3.792
2011-08-11,3.5915999999999997,5.8,2.2084,9.792,1.1305,21.7168,186.35399999999998,8.6455,195.0,3.5
2011-08-12,6.008,8.325,2.3166,20.167,1.125,34.55,190.917,10.896,201.8125,5.0
2011-08-13,10.919,14.584,3.6652,28.875,2.41675,44.843599999999995,193.667,14.2085,207.875,6.292
2011-08-14,4.5416,6.6166,2.075,17.542,1.10425,33.1332,188.3125,11.6875,200.0,3.792
2011-08-15,4.0916,6.275,2.1832000000000003,15.708,1.27075,27.3,187.3775,11.276499999999999,198.654,3.75
2011-08-16,5.125,7.7021999999999995,2.5772,15.125,1.0625,34.1498,188.52100000000002,11.4375,199.95850000000002,3.75
2011-08-17,11.8104,15.4924,3.682,13.292,1.7329999999999999,24.325,193.4375,11.1875,204.625,5.043
2011-08-18,11.7712,15.281,3.5098,1.391,1.4795,6.931,189.106,11.462,200.56799999999998,4.125
2011-08-19,11.769,17.628800000000002,5.8595999999999995,4.125,2.26975,10.8332,195.201,14.291,209.49200000000002,5.25
2011-08-20,9.1084,14.7082,5.6,6.958,2.2395,14.9895,196.3125,15.707999999999998,212.02100000000002,4.25
2011-08-21,5.3742,8.1414,2.7674,4.875,2.43725,11.90625,192.75,11.6875,204.4375,3.0
2011-08-22,6.2584,7.6084000000000005,1.35,1.208,1.786,7.875,188.25,10.583,198.83350000000002,2.375
2011-08-23,7.058400000000001,9.6502,2.5918,2.042,2.06225,5.91675,187.77249999999998,12.294,200.067,2.875
2011-08-24,13.735800000000001,22.7492,9.0136,4.958,2.3125,12.47925,199.85399999999998,18.458,218.3125,5.542
