date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-03-23,32.511,54.337,21.826,7.833,1.042,16.688,188.042,21.417,209.458
2011-03-24,16.792,25.542,8.75,12.958,1.375,19.98,188.125,12.625,200.75
2011-03-25,9.208,11.542,2.334,8.333,0.958,16.375,188.333,7.833,196.167
2011-03-26,12.532,15.712,3.18,10.417,0.667,14.792,188.625,8.708,197.333
2011-03-27,28.25,38.604,10.354,23.458,3.542,29.958,191.167,15.667,206.833
2011-03-28,26.443,38.638,12.195,31.042,2.417,40.02,189.957,15.652,205.609
2011-03-29,23.053,30.968,7.915,20.792,2.217,29.208,188.458,11.917,200.375
2011-03-30,23.742,31.886,8.145,17.375,2.417,27.25,186.208,13.292,199.5
2011-03-31,14.062,18.021,3.958,9.542,0.875,18.458,186.25,9.917,196.167
2011-04-01,30.162,37.266,7.104,,3.583,31.98,187.125,16.958,204.083
2011-04-02,23.458,28.062,4.604,,2.792,32.604,185.917,15.708,201.625
2011-04-03,8.312,9.834,1.521,,1.625,13.708,185.5,8.5,194.0
2011-04-04,10.841,14.477,3.636,,1.136,11.527,186.091,11.727,197.818
2011-04-05,19.979,25.334,5.354,,2.0,14.458,187.913,16.304,204.217
2011-04-06,23.25,30.062,6.812,,2.333,17.479,187.5,16.083,203.583
2011-04-07,22.57,33.476,10.905,,2.292,15.244,184.565,16.478,201.043
2011-04-08,22.456,34.674,12.218,,1.0,20.062,184.783,17.565,202.348
2011-04-09,15.23,20.542,5.312,,1.292,23.562,185.542,13.833,199.375
2011-04-10,18.75,20.875,2.125,,2.542,26.688,188.583,13.958,202.542
2011-04-11,18.77,22.688,3.917,,1.833,24.646,188.417,14.542,202.958
2011-04-12,21.458,27.271,5.812,,1.417,27.938,190.0,13.583,203.583
2011-04-13,27.542,34.417,6.875,,2.75,29.231,189.478,16.217,205.696
2011-04-14,29.271,36.52,7.25,,3.917,38.27,188.417,17.042,205.458
2011-04-15,46.544,66.087,19.544,,4.261,39.646,188.87,28.826,217.696
2011-04-16,15.27,20.938,5.666,,1.958,36.938,187.625,12.875,200.5
2011-04-17,13.958,16.354,2.396,,1.167,16.854,188.0,11.292,199.292
2011-04-18,27.729,38.98,11.25,,2.542,22.688,188.875,18.625,207.5
2011-04-19,13.52,20.25,6.729,,0.708,6.896,187.417,9.833,197.25
2011-04-20,21.416,29.98,8.562,,0.792,8.688,187.417,13.333,200.75
2011-04-21,25.0,34.0,9.0,,3.208,23.084,187.167,14.917,202.083
2011-04-22,34.956,50.022,15.065,,3.565,38.312,187.348,22.0,209.348
2011-04-23,17.958,24.938,6.979,,1.083,20.688,184.792,13.458,198.25
2011-04-24,14.75,18.146,3.396,,1.208,22.375,186.958,12.667,199.625
2011-04-25,19.396,27.792,8.396,,1.667,21.634,186.458,13.375,199.833
2011-04-26,22.75,30.75,8.0,,3.583,27.646,184.955,15.364,200.318
2011-04-27,21.104,30.854,9.75,,1.292,32.75,183.458,15.958,199.417
2011-04-28,20.688,29.604,8.916,,1.167,22.834,185.875,14.0,199.875
2011-04-29,19.544,24.87,5.326,,2.391,17.229,186.522,13.696,200.217
2011-04-30,19.5,26.417,6.916,,2.083,22.854,185.042,16.417,201.458
2011-05-01,15.584,19.729,4.146,,1.125,47.083,182.417,14.333,196.75
2011-05-02,19.958,26.833,6.875,,1.417,121.625,186.292,18.083,204.375
2011-05-03,20.562,24.688,4.125,,2.417,117.188,188.167,16.667,204.833
2011-05-04,19.042,22.98,3.938,,2.708,87.542,187.708,17.625,205.333
2011-05-05,15.688,18.125,2.438,,2.542,36.23,185.458,13.083,198.542
2011-05-06,23.978,29.848,5.87,,2.565,37.042,185.957,17.652,203.609
2011-05-07,19.458,23.771,4.312,,1.542,31.456,183.542,17.25,200.792
2011-05-08,16.312,20.438,4.125,,1.667,18.584,182.75,16.625,199.375
2011-05-09,17.3,25.32,8.021,,2.227,33.565,183.864,15.682,199.545
2011-05-10,16.312,42.375,26.062,,1.417,29.882,175.875,18.708,194.583
2011-05-11,19.479,57.416,37.938,,0.958,17.084,176.25,26.125,202.375
2011-05-12,25.896,56.062,30.166,,1.0,19.154,178.417,24.792,203.208
2011-05-13,18.413,27.304,8.891,,1.478,41.104,185.261,15.739,201.0
2011-05-14,18.396,23.125,4.73,,1.583,35.834,186.542,13.208,199.75
2011-05-15,14.792,16.646,1.854,,2.458,28.958,186.958,13.375,200.333
2011-05-16,24.771,29.834,5.062,,3.417,43.812,188.083,16.042,204.125
2011-05-17,21.132,25.49,4.358,,2.375,42.229,187.792,15.417,203.208
2011-05-18,25.292,30.896,5.604,,2.375,23.646,188.25,15.792,204.042
2011-05-19,23.875,30.334,6.458,,1.958,33.188,186.208,17.5,203.708
2011-05-20,22.652,30.261,7.609,,2.217,24.875,183.304,18.783,202.087
2011-05-21,9.917,17.625,7.708,,0.542,11.5,177.667,11.583,189.25
2011-05-22,7.083,10.146,3.062,,0.167,10.69,179.833,10.083,189.917
2011-05-23,11.596,15.585,3.988,,0.083,10.25,182.625,10.625,193.25
2011-05-24,16.34,21.028,4.688,,0.85,6.868,182.542,13.167,195.708
2011-05-25,23.664,28.562,4.898,,1.652,19.375,184.545,17.364,201.909
2011-05-26,26.542,35.375,8.833,,1.417,25.52,185.083,19.167,204.25
2011-05-27,25.301,35.567,10.266,,0.375,21.59,184.826,19.739,204.565
2011-05-28,25.146,47.958,22.812,,0.292,12.667,186.083,24.0,210.083
2011-05-29,9.458,13.292,3.834,,0.0,3.77,181.708,11.292,193.0
2011-05-30,7.396,10.166,2.771,,0.0,3.583,181.75,8.125,189.875
2011-05-31,18.396,25.812,7.417,,1.125,8.5,182.727,13.955,196.682
2011-06-01,27.759,39.193,11.434,,1.261,23.253,184.292,21.208,205.5
2011-06-02,27.916,41.834,13.916,,2.25,38.354,185.167,21.167,206.333
2011-06-03,23.232,32.988,9.756,,1.833,37.02,184.13,17.304,201.435
2011-06-04,13.188,17.375,4.188,,2.292,31.458,181.25,11.958,193.208
2011-06-05,14.062,18.062,4.0,,1.083,26.812,181.667,13.625,195.292
2011-06-06,20.641,28.462,7.822,,1.182,27.558,182.417,15.625,198.042
2011-06-07,32.78,45.25,12.47,,2.958,42.875,184.409,25.273,209.682
2011-06-08,19.971,27.405,7.434,,0.957,21.52,183.875,15.958,199.833
2011-06-09,21.188,31.334,10.145,,2.667,33.771,185.0,17.875,202.875
2011-06-10,24.812,37.612,12.799,,1.792,43.334,184.652,17.13,201.783
2011-06-11,18.688,27.166,8.479,,0.583,8.688,180.75,15.5,196.25
2011-06-12,21.542,28.792,7.25,,0.583,20.166,183.25,18.458,201.708
2011-06-13,20.958,30.188,9.23,,0.5,19.81,183.5,16.667,200.167
2011-06-14,23.438,30.75,7.312,,1.0,47.219,187.375,19.708,207.083
2011-06-15,23.012,30.577,7.565,,,51.402,189.043,20.522,209.565
2011-06-16,23.506,29.6,6.095,,,26.627,185.458,16.667,202.125
2011-06-17,22.471,30.581,8.11,,,20.27,185.565,17.739,203.304
2011-06-18,23.229,30.23,7.0,,,42.979,185.083,20.333,205.417
2011-06-19,17.708,23.458,5.75,,,37.938,185.917,19.542,205.458
2011-06-20,24.886,44.678,19.792,,,21.576,183.083,22.167,205.25
2011-06-21,18.584,30.75,12.167,,,18.666,178.625,16.917,195.542
2011-06-22,16.245,35.491,19.246,,,26.162,177.167,17.75,194.917
2011-06-23,8.188,22.084,13.896,,,34.167,174.833,14.292,189.125
2011-06-24,6.971,17.418,10.448,,,31.583,175.0,12.609,187.609
2011-06-25,7.584,16.979,9.396,,,21.625,174.792,13.292,188.083
2011-06-26,9.562,16.666,7.104,,,21.208,177.708,13.708,191.417
2011-06-27,7.14,15.684,8.544,,,29.042,174.375,11.958,186.333
2011-06-28,12.104,29.458,17.354,,,38.0,175.458,15.333,190.792
2011-06-29,12.513,27.148,14.636,,,41.0,178.833,17.792,196.625
2011-06-30,14.334,26.542,12.208,,,34.583,177.458,15.042,192.5
2011-07-01,15.15,26.874,11.724,,,46.458,177.783,17.435,195.217
2011-07-02,15.917,22.958,7.042,,,86.417,182.167,19.167,201.333
2011-07-03,14.521,21.75,7.229,,,46.583,177.208,14.208,191.417
2011-07-04,18.98,31.166,12.188,,,30.625,177.25,16.5,193.75
2011-07-05,22.146,31.938,9.792,,,41.958,187.667,18.167,205.833
2011-07-06,28.354,41.608,13.256,,,47.458,188.958,23.375,212.333
2011-07-07,13.771,33.188,19.416,,,25.5,175.5,17.292,192.792
2011-07-08,9.587,26.784,17.196,,0.0,22.022,173.957,15.783,189.739
2011-07-09,7.48,19.604,12.125,,0.0,10.938,174.125,13.625,187.75
2011-07-10,7.688,16.958,9.271,,0.5,8.083,175.458,14.958,190.417
2011-07-11,14.152,22.542,8.39,,0.696,20.02,176.583,15.958,192.542
2011-07-12,19.0,27.782,8.782,,1.087,24.195,180.091,17.727,197.818
2011-07-13,16.683,26.095,9.412,,1.208,18.73,179.458,18.375,197.833
2011-07-14,11.125,27.021,15.896,,0.792,15.958,176.667,20.125,196.792
2011-07-15,12.65,24.426,11.775,,0.75,14.73,175.913,16.043,191.957
2011-07-16,15.083,22.875,7.792,,0.875,18.25,176.042,16.917,192.958
2011-07-17,12.896,15.146,2.25,,1.333,32.708,178.167,16.708,194.875
2011-07-18,6.375,11.625,5.25,,0.304,12.666,173.167,11.292,184.458
2011-07-19,4.404,9.054,4.65,,0.0,6.112,171.417,9.125,180.542
2011-07-20,4.985,7.593,2.608,,0.0,7.598,172.182,8.636,180.818
2011-07-21,7.875,12.416,4.542,,0.0,6.208,178.091,17.318,195.409
2011-07-22,13.714,19.376,5.662,,1.042,19.125,179.917,13.667,193.583
2011-07-23,17.875,23.229,5.354,,2.167,39.229,182.292,14.708,197.0
2011-07-24,13.542,16.416,2.875,,2.375,35.979,182.208,11.75,193.958
2011-07-25,17.542,25.0,7.458,,1.217,34.56,181.0,16.783,197.783
2011-07-26,19.708,32.438,12.729,,2.542,31.396,180.083,17.042,197.125
2011-07-27,14.022,26.578,12.555,,1.261,17.645,177.042,14.375,191.417
2011-07-28,10.292,22.875,12.584,,0.958,23.521,175.826,12.957,188.783
2011-07-29,17.905,28.786,10.881,,2.125,36.688,176.5,16.167,192.667
2011-07-30,15.52,23.27,7.75,,0.833,24.229,175.208,16.333,191.542
2011-07-31,11.875,14.958,3.084,,0.375,34.646,178.833,14.375,193.208
2011-08-01,17.0,24.125,7.125,,1.609,42.128,179.458,15.375,194.833
2011-08-02,20.839,26.796,5.956,,2.833,54.458,180.783,17.217,198.0
2011-08-03,19.835,27.6,7.764,,2.083,43.146,178.667,16.625,195.292
2011-08-04,19.083,25.208,6.125,,2.583,29.896,176.696,19.783,196.478
2011-08-05,15.288,19.856,4.568,,1.625,27.125,178.0,15.375,193.375
2011-08-06,14.312,21.479,7.166,,1.625,22.479,176.042,16.208,192.25
2011-08-07,10.0,15.375,5.375,,1.417,19.042,175.167,13.5,188.667
2011-08-08,10.658,29.514,18.856,,1.045,18.804,174.375,15.25,189.625
2011-08-09,13.446,28.654,15.208,,2.208,36.625,175.292,16.958,192.25
2011-08-10,14.896,24.167,9.271,,2.0,36.98,176.0,14.292,190.292
2011-08-11,15.812,24.438,8.625,,1.583,26.042,176.565,15.522,192.087
2011-08-12,15.932,24.193,8.262,,1.583,29.562,176.333,15.875,192.208
2011-08-13,8.52,11.333,2.812,,1.542,30.25,175.333,11.542,186.875
2011-08-14,7.229,9.438,2.208,,2.583,37.584,175.708,10.583,186.292
2011-08-15,7.224,9.479,2.256,,1.348,20.832,177.792,10.083,187.875
2011-08-16,8.928,11.776,2.848,,1.208,26.104,178.167,10.958,189.125
2011-08-17,14.896,24.208,9.312,,1.208,35.146,175.167,14.042,189.208
2011-08-18,17.334,27.5,10.166,,1.625,33.646,178.87,16.478,195.348
2011-08-19,18.28,25.806,7.526,,1.0,18.25,186.917,17.208,204.125
2011-08-20,16.166,20.354,4.188,,0.0,14.729,186.125,15.167,201.292
2011-08-21,15.062,20.792,5.729,,0.75,14.354,181.917,13.375,195.292
2011-08-22,23.5,36.208,12.708,,1.435,33.438,184.042,18.875,202.917
2011-08-23,26.627,45.336,18.709,,1.333,32.987,181.591,24.727,206.318
2011-08-24,18.769,35.921,17.152,,1.167,29.483,178.042,21.333,199.375
2011-08-25,15.896,23.188,7.292,,1.667,40.208,177.13,15.87,193.0
2011-08-26,15.462,23.492,8.03,,1.125,29.521,177.0,15.958,192.958
2011-08-27,12.236,15.384,3.149,,1.25,26.468,176.81,15.333,192.143
2011-08-28,12.084,14.334,2.25,,1.292,35.875,177.708,13.958,191.667
2011-08-29,17.56,21.266,3.704,,1.391,45.771,178.957,17.652,196.609
2011-08-30,17.324,21.58,4.256,,1.583,49.708,179.917,16.708,196.625
2011-08-31,15.5,19.029,3.529,,1.458,34.48,179.5,16.375,195.875
2011-09-01,11.084,16.916,5.834,,0.333,18.583,175.792,15.125,190.917
2011-09-02,4.812,9.062,4.25,,0.0,9.48,173.667,10.333,184.0
2011-09-03,5.312,8.896,3.583,,0.0,9.688,174.083,12.208,186.292
2011-09-04,8.333,14.125,5.792,,0.292,7.688,176.833,12.792,189.625
2011-09-05,10.148,14.688,4.539,,0.043,9.146,180.696,10.957,191.652
2011-09-06,17.018,22.556,5.538,,0.783,16.433,185.708,15.625,201.333
2011-09-07,21.0,26.5,5.5,,1.583,21.396,188.042,17.417,205.458
2011-09-08,19.625,25.354,5.73,,2.417,32.708,188.0,16.583,204.583
2011-09-09,18.146,24.666,6.521,,1.917,37.062,185.333,17.583,202.917
2011-09-10,14.458,22.396,7.938,,1.583,29.166,182.25,16.625,198.875
2011-09-11,11.146,19.292,8.146,,1.083,18.312,177.917,16.0,193.917
2011-09-12,16.587,27.5,10.913,,1.682,22.708,178.81,19.476,198.286
2011-09-13,18.28,27.193,8.913,,1.542,27.354,179.625,17.708,197.333
2011-09-14,18.811,26.504,7.693,26.385,1.75,31.188,179.875,18.25,198.125
2011-09-15,18.479,24.125,5.646,26.125,2.292,37.834,180.875,18.667,199.542
2011-09-16,13.75,22.179,8.429,7.792,1.25,16.646,178.417,16.292,194.708
2011-09-17,16.312,31.271,14.958,7.875,0.583,14.729,176.625,20.917,197.542
2011-09-18,11.48,19.562,8.084,9.458,0.417,17.75,176.5,17.5,194.0
2011-09-19,7.112,10.21,3.098,4.375,0.0,9.458,181.696,11.957,193.652
2011-09-20,8.648,12.436,3.788,1.696,0.0,4.53,182.476,10.381,192.857
2011-09-21,6.312,8.875,2.562,1.792,0.0,4.896,182.667,9.042,191.708
2011-09-22,9.054,11.97,2.917,4.333,0.0,11.438,184.667,8.667,193.333
2011-09-23,9.911,12.322,2.411,5.542,0.0,10.188,186.583,9.75,196.333
2011-09-24,12.458,14.542,2.083,8.875,1.042,12.729,187.435,11.826,199.261
2011-09-25,12.875,14.708,1.834,11.75,1.5,18.542,187.583,13.458,201.042
2011-09-26,17.222,22.453,5.231,17.542,1.739,24.916,185.478,14.217,199.696
2011-09-27,19.562,25.566,6.004,19.0,1.833,24.062,185.083,16.167,201.25
2011-09-28,25.312,33.312,8.0,25.333,2.708,30.312,185.333,19.292,204.625
2011-09-29,20.354,29.48,9.125,22.958,2.0,30.354,182.667,17.125,199.792
2011-09-30,17.896,27.334,9.438,13.75,0.792,25.688,181.667,13.958,195.625
2011-10-01,10.088,13.187,3.098,9.042,0.0,16.208,184.042,10.333,194.375
2011-10-02,7.729,9.042,1.312,5.458,0.458,11.729,184.292,9.292,193.583
2011-10-03,9.376,12.974,3.598,4.75,0.304,10.854,184.217,8.957,193.174
2011-10-04,14.534,19.339,4.804,7.13,1.167,12.5,185.333,10.917,196.25
2011-10-05,16.688,22.188,5.5,9.792,0.5,13.021,185.333,11.5,196.833
2011-10-06,22.688,33.688,11.0,15.417,1.167,17.75,184.875,17.25,202.125
2011-10-07,18.496,24.54,6.044,23.125,1.0,28.646,186.042,12.125,198.167
2011-10-08,13.734,16.3,2.566,20.542,1.542,25.354,185.917,12.667,198.583
2011-10-09,12.688,14.896,2.208,37.792,2.208,41.812,186.542,12.667,199.208
2011-10-10,15.892,19.252,3.36,45.542,2.696,49.708,187.0,15.609,202.609
2011-10-11,22.688,31.254,8.565,43.667,2.478,47.313,185.87,19.087,204.957
2011-10-12,24.333,31.666,7.334,40.375,1.542,44.167,187.625,18.167,205.792
2011-10-13,25.042,32.042,7.0,46.375,2.458,50.146,187.667,18.292,205.958
2011-10-14,24.312,43.792,19.479,32.5,1.5,42.0,185.125,24.292,209.417
2011-10-15,19.146,31.958,12.812,9.333,0.958,16.208,182.458,19.5,201.958
2011-10-16,13.625,18.375,4.75,23.917,2.0,29.625,187.833,12.542,200.375
2011-10-17,18.408,26.519,8.11,18.75,1.174,22.771,187.478,14.174,201.652
2011-10-18,15.446,20.772,5.327,9.917,0.462,13.198,186.708,11.542,198.25
2011-10-19,14.896,20.188,5.292,9.958,0.909,16.125,186.625,11.667,198.292
2011-10-20,18.846,23.976,5.129,19.083,1.708,23.5,187.25,14.833,202.083
2011-10-21,19.983,26.442,6.458,16.208,0.708,22.042,185.375,16.292,201.667
2011-10-22,16.479,27.646,11.166,8.292,0.875,16.896,183.833,16.083,199.917
2011-10-23,7.604,9.542,1.938,4.667,0.25,6.52,181.333,9.417,190.75
2011-10-24,14.418,22.013,7.594,9.375,0.75,12.25,181.87,11.913,193.783
2011-10-25,12.328,17.28,4.953,9.042,0.65,12.958,184.667,11.083,195.75
2011-10-26,12.917,18.583,5.667,8.958,0.435,10.375,186.739,12.13,198.87
2011-10-27,16.938,22.375,5.438,12.458,1.167,16.958,187.833,12.875,200.708
2011-10-28,18.125,23.833,5.708,19.292,1.25,23.542,187.375,14.875,202.25
2011-10-29,19.271,24.771,5.5,21.875,1.333,27.084,186.833,16.75,203.583
2011-10-30,16.667,20.584,3.916,15.375,0.25,20.75,185.167,14.875,200.042
2011-10-31,14.059,21.566,7.508,10.208,0.318,12.938,184.217,12.174,196.391
2011-11-01,20.092,27.5,7.407,11.708,1.292,14.646,184.208,15.583,199.792
2011-11-02,25.077,36.372,11.296,19.292,2.087,24.938,186.083,20.542,206.625
2011-11-03,21.667,31.73,10.062,21.0,1.708,26.292,187.125,20.292,207.417
2011-11-04,25.832,39.506,13.675,27.5,1.542,32.312,186.087,22.522,208.609
2011-11-05,29.188,50.958,21.77,22.875,1.0,33.417,186.875,28.5,215.375
2011-11-06,17.084,29.396,12.312,8.542,0.583,16.688,184.125,20.0,204.125
2011-11-07,11.084,15.292,4.208,6.652,0.0,9.0,183.917,10.375,194.292
2011-11-08,11.9,16.262,4.362,8.125,0.208,11.646,186.25,10.417,196.667
2011-11-09,11.084,14.869,3.786,8.75,0.217,12.25,186.708,9.333,196.042
2011-11-10,13.792,18.708,4.916,7.833,0.125,10.584,186.083,10.958,197.042
2011-11-11,21.82,34.869,13.049,14.292,1.875,18.312,187.957,20.391,208.348
2011-11-12,22.375,30.52,8.146,15.292,1.875,18.542,187.167,19.625,206.792
2011-11-13,13.646,16.458,2.812,26.292,1.5,28.542,188.083,13.917,202.0
2011-11-14,24.521,33.544,9.022,33.75,1.864,39.974,190.043,17.739,207.783
2011-11-15,23.032,34.946,11.913,15.5,1.833,20.27,189.333,17.542,206.875
2011-11-16,18.646,26.625,7.979,9.167,1.174,12.334,188.167,15.125,203.292
2011-11-17,22.858,30.796,7.938,20.917,2.333,25.062,189.583,16.708,206.292
2011-11-18,32.414,74.451,42.038,35.958,1.708,45.271,192.087,38.304,230.391
2011-11-19,28.542,62.271,33.729,12.625,1.042,20.75,188.5,32.958,221.458
2011-11-20,10.083,16.27,6.188,9.958,0.583,13.0,187.0,12.333,199.333
2011-11-21,20.044,30.172,10.128,5.565,0.75,8.854,188.75,13.667,202.417
2011-11-22,23.825,38.004,14.179,7.458,0.875,9.896,188.708,17.917,206.625
2011-11-23,20.542,34.77,14.229,17.25,1.783,21.584,189.542,17.833,207.375
2011-11-24,17.354,28.917,11.562,6.5,0.792,9.084,188.625,14.083,202.708
2011-11-25,27.913,50.13,22.218,9.333,1.417,12.584,188.87,20.13,209.0
2011-11-26,22.312,34.104,11.792,11.292,1.417,13.312,188.083,17.25,205.333
2011-11-27,23.604,42.188,18.584,21.458,2.958,24.188,188.875,22.667,211.542
2011-11-28,28.584,71.708,43.125,30.375,2.375,38.206,190.136,36.545,226.682
2011-11-29,29.846,62.152,32.307,26.625,1.958,32.812,186.583,30.25,216.833
2011-11-30,27.551,51.108,23.558,23.708,2.478,29.542,183.625,23.625,207.25
2011-12-01,7.75,11.23,3.48,1.167,0.042,4.25,183.833,8.458,192.292
