date,HUM_max,HUM_mean,HUM_min,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2015-10-05,90.0,71.375,54.0,4.75,17.9,13.654,10.3
2015-10-06,90.0,75.5,59.0,4.043,18.7,14.238,10.0
2015-10-07,80.0,67.083,50.0,4.667,16.0,13.829,11.6
2015-10-08,63.0,50.125,39.0,7.167,21.7,16.242,12.5
2015-10-09,90.0,59.958,38.0,10.75,22.9,16.821,12.3
2015-10-10,96.0,73.667,50.0,28.458,22.5,17.208,12.5
2015-10-11,97.0,82.708,62.0,12.0,19.6,17.279,15.2
2015-10-12,81.0,65.5,55.0,8.125,21.5,16.617,12.6
2015-10-13,84.0,62.333,50.0,2.958,20.6,16.346,10.5
2015-10-14,89.0,59.667,33.0,7.208,19.2,13.879,8.9
2015-10-15,83.0,61.625,34.0,4.958,20.1,14.15,9.3
2015-10-16,96.0,78.708,61.0,8.375,16.5,13.638,10.9
2015-10-17,95.0,86.625,74.0,12.792,18.0,15.283,12.1
2015-10-18,98.0,84.375,69.0,11.25,19.7,15.692,12.1
2015-10-19,98.0,88.583,62.0,21.458,19.1,14.242,10.3
2015-10-20,99.0,74.917,44.0,26.167,23.7,17.2,11.3
2015-10-21,93.0,75.917,59.0,12.625,15.9,12.983,9.0
2015-10-22,95.0,80.292,60.0,12.0,15.5,12.629,9.9
2015-10-23,96.0,86.333,75.0,9.25,15.5,12.733,9.4
2015-10-24,99.0,76.625,58.0,23.625,23.3,17.154,10.6
2015-10-25,80.0,51.833,35.0,9.042,15.9,11.154,4.4
2015-10-26,85.0,63.75,38.0,7.583,16.8,9.671,3.9
2015-10-27,91.0,74.083,52.0,14.542,23.1,15.217,5.6
2015-10-28,78.0,64.125,46.0,9.292,22.1,17.988,13.0
2015-10-29,97.0,82.542,67.0,8.625,17.4,12.992,10.7
2015-10-30,97.0,70.208,44.0,7.542,18.7,12.792,8.8
2015-10-31,87.0,73.333,60.0,3.875,12.0,8.562,5.5
2015-11-01,92.0,70.917,48.0,5.083,16.1,9.742,4.8
2015-11-02,99.0,94.458,80.0,8.167,9.6,8.775,7.2
2015-11-03,99.0,87.042,65.0,3.292,14.7,10.804,7.7
2015-11-04,98.0,84.292,62.0,5.208,17.1,10.258,5.2
2015-11-05,99.0,84.0,60.0,8.13,20.3,11.817,5.7
2015-11-06,99.0,78.75,54.0,12.208,18.7,12.575,8.3
2015-11-07,96.0,87.292,71.0,21.458,14.5,11.425,9.3
2015-11-08,99.0,96.542,89.0,16.5,16.4,13.067,10.7
2015-11-09,99.0,90.833,63.0,9.167,23.7,17.538,13.8
2015-11-10,99.0,91.292,81.0,3.333,16.1,13.171,9.2
2015-11-11,86.0,67.792,44.0,2.417,15.8,9.942,6.2
2015-11-12,83.0,71.417,47.0,1.708,12.8,8.408,5.2
2015-11-13,87.0,78.458,68.0,4.458,12.4,9.804,7.9
2015-11-14,99.0,96.875,87.0,7.0,14.0,11.942,9.6
2015-11-15,99.0,91.167,76.0,3.5,17.2,15.208,13.5
2015-11-16,98.0,83.792,65.0,4.042,16.8,13.425,8.9
2015-11-17,99.0,94.0,83.0,12.25,18.2,15.121,13.0
2015-11-18,99.0,95.958,86.0,6.375,14.7,13.242,9.9
2015-11-19,99.0,88.375,71.0,5.167,12.2,9.288,7.2
2015-11-20,98.0,90.333,74.0,7.708,13.4,9.404,5.9
2015-11-21,99.0,73.917,53.0,6.708,17.0,10.817,5.7
2015-11-22,85.0,74.792,60.0,6.75,12.6,9.438,6.2
2015-11-23,99.0,93.833,74.0,4.292,10.5,9.021,8.1
2015-11-24,99.0,80.417,58.0,1.833,17.6,10.946,6.3
2015-11-25,95.0,77.75,57.0,2.625,6.5,4.221,1.4
2015-11-26,99.0,94.65,84.0,0.583,10.3,7.175,3.9
2015-11-27,88.0,61.375,41.0,2.208,12.4,8.75,5.2
2015-11-28,89.0,67.5,50.0,1.417,13.1,7.675,2.9
2015-11-29,92.0,70.583,48.0,0.875,11.7,6.667,2.0
2015-11-30,92.0,78.125,66.0,4.542,12.3,7.875,3.5
2015-12-01,76.0,57.083,40.0,6.667,13.1,9.254,3.5
2015-12-02,99.0,80.458,62.0,5.917,11.1,7.854,2.3
2015-12-03,99.0,81.5,56.0,10.5,16.6,11.55,8.3
2015-12-04,78.0,59.042,48.0,1.0,9.8,7.546,5.0
2015-12-05,73.0,63.333,54.0,1.167,11.6,8.812,6.1
2015-12-06,78.0,58.958,40.0,2.75,9.0,6.15,3.5
2015-12-07,86.0,63.083,46.0,3.042,11.3,6.062,0.7
2015-12-08,90.0,75.833,58.0,3.0,9.8,4.383,0.8
2015-12-09,92.0,76.625,55.0,3.042,11.3,4.646,-0.4
2015-12-10,92.0,81.083,66.0,12.167,14.8,8.242,0.9
2015-12-11,99.0,96.833,89.0,5.458,12.0,9.562,7.8
2015-12-12,95.0,76.833,56.0,6.875,11.5,7.879,3.5
2015-12-13,95.0,86.0,77.0,10.542,10.4,6.792,1.9
2015-12-14,86.0,79.458,72.0,7.375,10.5,8.833,7.5
2015-12-15,98.0,88.375,74.0,6.625,13.4,9.783,6.9
2015-12-16,99.0,76.042,57.0,2.833,16.0,11.429,7.0
2015-12-17,70.0,60.5,52.0,2.333,8.9,6.308,3.4
2015-12-18,86.0,61.75,44.0,2.958,9.5,4.433,-1.2
2015-12-19,88.0,61.5,37.0,3.042,8.4,3.571,-1.2
2015-12-20,83.0,63.958,40.0,3.625,11.0,4.262,-1.8
2015-12-21,83.0,70.708,58.0,6.292,11.6,7.358,2.6
2015-12-22,87.0,63.792,44.0,7.708,11.9,6.254,2.4
2015-12-23,97.0,76.125,59.0,8.042,10.3,5.925,1.3
2015-12-24,99.0,91.625,77.0,5.375,11.0,7.442,4.2
2015-12-25,90.0,68.75,47.0,4.583,12.6,7.633,3.9
2015-12-26,89.0,66.5,53.0,3.667,7.5,4.692,-0.9
2015-12-27,80.0,59.583,41.0,2.0,6.9,2.338,-2.8
2015-12-28,80.0,62.167,45.0,1.75,6.7,1.712,-3.5
2015-12-29,83.0,63.458,37.0,1.375,7.1,2.688,-1.8
2015-12-30,89.0,67.0,43.0,2.25,8.8,2.3,-3.1
2015-12-31,85.0,73.208,55.0,2.542,8.7,3.488,-1.0
2016-01-01,78.0,63.375,47.0,2.125,10.7,6.996,4.2
2016-01-02,83.0,66.875,50.0,6.125,11.9,7.671,4.5
2016-01-03,87.0,68.292,51.0,13.5,8.0,4.779,-0.7
2016-01-04,90.0,76.208,59.0,7.25,9.4,3.721,0.2
2016-01-05,79.0,53.5,37.0,3.25,6.4,3.383,1.1
2016-01-06,81.0,64.417,48.0,2.208,6.1,1.05,-2.2
2016-01-07,81.0,61.583,43.0,2.458,9.6,3.983,-2.3
2016-01-08,98.0,73.917,60.0,6.292,7.8,5.479,1.9
2016-01-09,99.0,85.458,72.0,1.25,8.3,5.429,3.1
2016-01-10,93.0,67.75,39.0,3.458,10.5,4.817,-1.1
2016-01-11,95.0,69.25,47.0,0.958,5.9,1.467,-1.8
2016-01-12,90.0,72.208,48.0,0.75,6.5,0.912,-3.7
2016-01-13,94.0,83.417,64.0,1.667,3.2,0.221,-2.1
2016-01-14,90.0,62.458,46.0,1.542,2.4,-1.229,-3.1
2016-01-15,80.0,58.708,50.0,1.75,0.9,-1.688,-4.2
2016-01-16,69.0,55.917,45.0,0.708,5.4,2.004,-1.5
2016-01-17,79.0,57.625,39.0,1.083,7.0,2.708,-1.5
2016-01-18,79.0,58.958,35.0,1.875,8.3,3.825,-1.5
2016-01-19,79.0,54.167,41.0,11.875,7.3,4.196,0.6
2016-01-20,98.0,73.917,48.0,7.833,4.7,1.925,-0.4
2016-01-21,96.0,75.667,51.0,2.875,6.6,2.558,0.3
2016-01-22,78.0,61.833,41.0,4.875,10.4,4.304,-0.1
2016-01-23,96.0,65.5,47.0,2.833,3.7,0.712,-2.4
2016-01-24,87.0,64.667,37.0,4.318,3.1,-1.15,-4.8
2016-01-25,86.0,66.25,44.0,2.417,5.5,-0.775,-6.7
2016-01-26,85.0,67.0,46.0,1.75,8.6,1.471,-4.9
2016-01-27,71.0,52.542,25.0,4.667,12.7,6.808,-1.3
2016-01-28,73.0,54.75,41.0,4.708,8.4,4.062,0.4
2016-01-29,85.0,71.583,52.0,5.542,9.6,4.729,-1.0
2016-01-30,90.0,71.792,50.0,6.0,13.4,6.292,0.6
