date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,,99.0,91.875,69.0,,6.708,7.667,0.958,21.292,0.271,25.896,7.5,5.583,3.2,
2011-01-02,,99.0,84.042,66.0,,3.348,3.435,0.087,11.5,0.239,10.708,8.2,4.221,0.3,
2011-01-03,,99.0,81.75,56.0,,7.75,8.708,0.958,30.375,1.604,30.854,7.5,4.292,2.8,
2011-01-04,,96.0,72.125,60.0,,4.25,4.583,0.333,22.042,1.0,22.438,4.1,2.342,0.2,
2011-01-05,,94.0,74.792,45.0,,7.792,10.125,2.333,14.833,0.417,13.146,8.4,2.488,-0.6,
2011-01-06,,92.0,73.875,43.0,,10.043,13.826,3.783,12.913,0.66,11.227,9.0,3.596,-0.1,
2011-01-07,,98.0,81.542,56.0,,8.792,13.917,5.125,7.75,0.271,8.146,9.0,4.533,0.6,
2011-01-08,,97.0,77.083,51.0,,6.375,8.5,2.125,5.792,0.646,4.75,10.7,5.3,-0.2,
2011-01-09,,98.0,78.667,47.0,,8.435,11.478,3.043,28.458,3.413,26.604,10.5,4.462,0.2,
2011-01-10,,97.0,82.917,57.0,,13.25,21.833,8.583,45.625,2.958,44.875,9.7,4.096,-0.7,
2011-01-11,,95.0,62.917,41.0,,5.708,6.708,1.0,15.333,1.542,13.375,6.3,3.829,0.5,
2011-01-12,,98.0,90.667,62.0,,14.25,27.0,12.75,11.625,0.562,11.0,7.2,2.021,-1.1,
2011-01-13,,97.0,75.167,49.0,,9.261,11.435,2.174,24.542,2.833,23.334,6.9,3.754,0.2,
2011-01-14,,97.0,73.5,34.0,,8.25,14.875,6.625,23.583,0.875,20.729,10.4,3.038,-2.0,
2011-01-15,,92.0,78.083,54.0,,8.0,11.292,3.292,13.0,0.583,12.062,8.4,3.871,0.2,
2011-01-16,,96.0,83.417,64.0,,11.217,18.565,7.348,12.25,0.348,11.438,7.3,3.867,-0.5,
2011-01-17,,97.0,76.667,32.0,,11.125,25.292,14.167,8.75,0.958,7.604,13.9,3.325,-2.8,
2011-01-18,,99.0,86.0,66.0,,17.208,36.625,19.417,14.625,0.938,14.375,9.8,4.4,-0.6,
2011-01-19,,99.0,98.75,97.0,,18.75,27.792,9.042,10.542,0.229,14.771,9.2,7.467,5.7,
2011-01-20,,99.0,77.333,54.0,,8.375,10.5,2.125,4.458,0.196,5.022,14.4,9.758,5.3,
2011-01-21,,97.0,80.125,43.0,,12.5,23.333,10.833,6.792,0.312,4.834,13.8,6.912,2.3,
2011-01-22,,98.0,91.292,83.0,,5.083,7.875,2.792,9.167,0.0,9.0,9.4,5.717,2.1,
2011-01-23,,99.0,71.625,45.0,,5.435,7.174,1.739,7.875,0.196,6.312,6.0,2.262,-0.5,
2011-01-24,,92.0,73.0,45.0,,4.208,4.917,0.708,11.25,1.084,9.583,3.3,0.512,-1.5,
2011-01-25,,94.0,67.917,47.0,,10.083,13.0,2.917,14.167,1.166,11.479,4.4,1.138,-1.4,
2011-01-26,,83.0,59.167,38.0,,6.042,7.208,1.167,8.958,1.334,7.292,5.0,1.483,-1.3,
2011-01-27,,99.0,91.833,82.0,,17.739,26.043,8.304,21.375,0.438,23.417,4.1,1.646,-1.5,
2011-01-28,,99.0,76.583,44.0,,10.917,19.0,8.083,26.667,1.292,29.334,10.8,5.212,1.3,
2011-01-29,,97.0,80.792,59.0,,6.417,9.208,2.792,13.375,1.0,12.604,8.8,3.458,-1.0,
2011-01-30,,97.0,69.333,34.0,,7.0,9.043,2.043,9.208,0.478,9.812,9.4,3.358,-1.4,
2011-01-31,,94.0,64.333,27.0,,9.583,13.333,3.75,21.292,3.021,19.208,8.9,2.158,-4.2,
2011-02-01,,99.0,68.208,50.0,,8.917,10.0,1.083,25.25,2.48,25.854,7.1,3.983,0.8,
2011-02-02,,91.0,70.292,52.0,,2.923,3.692,0.769,8.292,1.021,6.15,0.7,-1.988,-4.2,
2011-02-03,,96.0,89.333,76.0,,12.909,14.091,1.182,11.652,0.296,13.08,1.7,-0.975,-4.6,
2011-02-04,,99.0,88.292,63.0,,15.625,23.792,8.167,21.75,0.958,22.834,4.9,1.558,-1.8,
2011-02-05,,99.0,89.042,68.0,,10.583,14.792,4.208,31.875,1.334,37.896,7.1,2.725,-1.3,
2011-02-06,,99.0,95.333,85.0,,16.304,32.478,16.174,27.792,0.565,40.542,9.5,5.471,0.6,
2011-02-07,,99.0,78.375,54.0,,6.5,7.25,0.75,18.833,1.021,20.688,9.3,6.754,2.7,
2011-02-08,,91.0,79.458,56.0,,4.783,5.957,1.174,6.292,0.625,7.334,2.4,-0.808,-2.4,
2011-02-09,,92.0,73.25,52.0,,6.083,7.208,1.125,10.792,0.52,6.875,3.7,0.933,-1.2,
2011-02-10,,92.0,70.625,44.0,,9.625,14.833,5.208,9.333,0.73,9.125,7.6,3.138,-0.2,
2011-02-11,,94.0,66.333,32.0,,7.583,9.917,2.333,7.875,0.458,6.334,9.0,3.004,-1.5,
2011-02-12,,95.0,67.875,33.0,,7.417,9.667,2.25,11.292,1.125,10.104,12.0,3.412,-3.7,
2011-02-13,,99.0,95.458,79.0,,16.87,20.478,3.609,11.5,0.296,13.0,7.0,5.042,2.9,
2011-02-14,,99.0,98.875,97.0,,18.5,29.792,11.292,6.0,0.021,6.896,8.4,6.975,5.8,
2011-02-15,,99.0,92.917,80.0,,12.542,21.208,8.667,14.042,0.208,16.208,9.9,7.233,2.5,
2011-02-16,,99.0,73.917,45.0,,8.583,12.458,3.875,9.458,0.354,10.208,10.2,4.742,-0.1,
2011-02-17,,91.0,60.5,42.0,,4.542,5.5,0.958,10.75,0.729,9.312,4.2,2.325,-0.4,
2011-02-18,,88.0,69.25,44.0,,3.958,4.5,0.542,11.208,0.75,9.166,3.7,0.25,-1.9,
2011-02-19,,97.0,76.708,44.0,,8.0,9.667,1.667,10.667,0.334,10.083,5.3,0.65,-1.6,
2011-02-20,,94.0,70.292,35.0,,10.261,14.13,3.87,10.25,1.109,8.688,10.5,3.146,-3.5,
2011-02-21,,98.0,83.833,57.0,,18.208,31.208,13.0,16.833,0.771,18.834,9.7,5.021,1.6,
2011-02-22,,99.0,95.208,79.0,,18.375,23.542,5.167,14.292,0.354,21.396,9.1,6.921,4.2,
2011-02-23,,99.0,79.333,55.0,,11.417,16.417,5.0,19.417,1.042,22.625,15.5,10.771,8.3,
2011-02-24,,81.0,62.375,37.0,,10.727,15.591,4.864,30.792,2.325,33.604,14.9,9.758,6.3,
2011-02-25,,99.0,82.542,68.0,,5.292,6.042,0.75,17.417,0.167,19.375,10.7,8.117,6.2,
2011-02-26,,89.0,70.583,53.0,,4.333,5.167,0.833,7.792,0.042,7.708,7.7,5.579,1.5,
2011-02-27,,99.0,76.917,46.0,,8.913,11.435,2.522,7.0,0.022,7.562,10.8,4.688,-0.3,
2011-02-28,,99.0,83.792,52.0,,14.958,20.667,5.708,8.958,0.896,9.708,8.2,3.704,-0.7,
2011-03-01,,99.0,92.083,74.0,,13.75,21.458,7.708,12.583,0.396,17.27,12.2,8.762,5.0,
2011-03-02,,99.0,91.333,79.0,,9.958,11.625,1.667,3.636,0.0,6.674,11.2,10.142,8.9,
2011-03-03,,83.0,66.583,44.0,,6.167,7.542,1.375,11.667,0.333,13.479,15.5,10.4,6.7,
2011-03-04,,99.0,95.5,82.0,,10.167,10.917,0.75,7.292,0.0,12.042,8.4,7.371,6.2,
2011-03-05,,99.0,97.833,91.0,,12.783,15.957,3.174,1.375,0.0,4.333,13.1,10.146,7.4,
2011-03-06,,99.0,90.792,76.0,,10.167,15.208,5.042,12.833,0.0,14.834,12.3,10.462,7.3,
2011-03-07,,99.0,84.333,63.0,,10.708,14.542,3.833,40.042,0.792,45.542,11.7,8.267,5.1,
2011-03-08,,99.0,76.875,52.0,,10.542,17.042,6.5,36.375,0.625,40.666,13.7,8.783,3.6,
2011-03-09,,88.0,71.792,62.0,,6.783,7.739,0.957,20.625,0.625,22.267,10.9,9.079,6.4,
2011-03-10,,94.0,84.208,67.0,,6.042,6.625,0.583,12.375,0.166,14.542,10.6,6.996,2.4,
2011-03-11,,99.0,71.125,40.0,,5.5,6.958,1.458,21.792,1.916,21.896,9.4,4.025,0.1,
2011-03-12,,85.0,61.625,43.0,,4.783,5.391,0.609,11.208,0.804,11.542,6.0,2.488,-1.6,
2011-03-13,,91.0,69.292,39.0,,11.0,17.458,6.458,11.875,1.166,12.02,10.4,3.179,-2.4,
2011-03-14,,94.0,70.083,40.0,,11.542,16.125,4.583,14.75,1.75,17.25,12.3,5.088,-2.2,
2011-03-15,,96.0,69.625,33.0,,11.167,16.625,5.458,26.083,2.083,30.208,15.3,7.6,1.5,
2011-03-16,,99.0,83.208,59.0,,11.708,14.792,3.083,15.833,1.191,22.74,11.4,7.683,2.6,
2011-03-17,,96.0,85.25,67.0,,4.75,5.0,0.25,17.75,0.521,25.229,17.3,14.079,11.5,
2011-03-18,,99.0,93.083,75.0,,4.542,4.917,0.375,14.25,0.5,21.312,13.9,11.758,9.6,
2011-03-19,,99.0,72.25,46.0,,4.435,5.565,1.13,6.083,0.631,8.604,11.6,8.667,4.1,
2011-03-20,,97.0,78.125,53.0,,7.625,11.5,3.875,10.167,0.792,12.292,12.8,5.958,1.2,
2011-03-21,,98.0,70.917,36.0,,5.833,9.375,3.542,10.042,1.25,12.125,16.0,7.317,-0.3,
2011-03-22,,97.0,78.125,47.0,,10.375,16.75,6.375,10.958,1.25,14.146,15.5,8.346,0.4,
2011-03-23,,99.0,98.375,94.0,,13.174,15.652,2.478,6.167,0.587,7.779,12.1,10.875,8.2,
2011-03-24,,90.0,63.0,48.0,,3.5,3.875,0.375,20.917,1.729,21.271,10.7,8.892,6.6,
2011-03-25,,74.0,48.25,30.0,,3.25,3.375,0.125,9.292,1.396,11.625,9.5,7.208,4.5,
2011-03-26,,84.0,57.833,34.0,,5.609,6.391,0.783,10.917,1.196,13.104,10.6,6.504,1.0,
2011-03-27,,95.0,67.458,32.0,,10.75,14.292,3.542,23.833,2.666,24.812,16.6,8.317,-0.3,
2011-03-28,,84.0,61.792,24.0,,7.583,8.167,0.583,30.083,2.584,36.333,19.2,13.212,6.4,
2011-03-29,,95.0,61.75,28.0,,10.25,12.708,2.458,26.333,2.084,28.438,19.1,10.896,2.7,
2011-03-30,,82.0,64.5,43.0,,7.917,8.167,0.25,23.391,5.434,27.108,21.7,15.658,9.3,
2011-03-31,,96.0,58.667,24.0,,4.208,4.417,0.208,12.625,1.375,15.833,13.6,10.967,6.7,
2011-04-01,,93.0,56.042,14.0,,13.958,17.25,3.292,,1.604,26.104,21.5,10.771,1.1,
2011-04-02,,91.0,70.208,45.0,,8.625,10.292,1.667,,0.625,25.542,17.7,11.012,4.9,
2011-04-03,,75.0,56.708,40.0,,4.042,4.708,0.667,,0.479,11.5,15.6,10.867,6.8,
2011-04-04,,85.0,56.0,37.0,,11.348,12.913,1.565,,0.304,8.229,15.7,9.175,1.5,
2011-04-05,,91.0,57.417,19.0,,14.958,20.25,5.292,,0.708,9.104,18.2,9.171,0.1,
2011-04-06,,93.0,60.542,28.0,,8.875,10.917,2.042,,0.834,10.062,19.8,11.946,1.5,
2011-04-07,,83.0,63.75,44.0,,7.783,8.217,0.435,,0.542,8.375,21.3,16.112,10.4,
2011-04-08,,99.0,91.917,73.0,,7.667,8.667,1.0,,0.0,10.188,15.6,14.246,11.9,
2011-04-09,,99.0,71.708,35.0,,4.667,5.25,0.583,,0.25,18.625,19.6,13.162,7.0,
2011-04-10,,94.0,54.333,15.0,,5.958,6.458,0.5,,1.125,21.729,22.6,12.921,3.9,
2011-04-11,,93.0,77.917,60.0,,8.304,10.391,2.087,,0.043,24.562,16.3,9.35,4.7,
2011-04-12,,99.0,65.875,30.0,,6.417,9.458,3.042,,0.25,17.438,18.0,10.354,2.5,
2011-04-13,,93.0,59.167,27.0,,9.583,12.0,2.417,,1.812,22.896,18.7,11.233,2.7,
2011-04-14,,93.0,59.208,21.0,,11.783,14.304,2.522,,1.362,24.413,21.4,13.042,4.0,
2011-04-15,,96.0,77.833,61.0,,13.542,15.333,1.792,,1.562,27.812,19.9,15.404,11.3,
2011-04-16,,98.0,74.417,52.0,,6.083,7.125,1.042,,0.334,32.708,16.8,13.325,8.6,
2011-04-17,,93.0,60.375,28.0,,10.958,12.833,1.875,,1.167,13.084,20.2,12.012,3.1,
2011-04-18,,88.0,64.0,44.0,,5.217,5.522,0.304,,0.674,18.625,16.8,13.308,10.5,
2011-04-19,,95.0,84.333,67.0,,2.957,3.478,0.522,,0.021,5.604,10.6,8.021,5.6,
2011-04-20,,91.0,62.583,37.0,,4.375,5.042,0.667,,0.438,13.438,19.4,12.183,7.1,
