date,NO2_mean,NOX_mean,NO_mean
2011-01-01,5.75,6.708,0.958
2011-01-02,3.333,3.5,0.167
2011-01-03,4.708,5.5,0.792
2011-01-04,5.087,5.783,0.696
2011-01-05,7.5,8.958,1.458
2011-01-06,9.957,13.304,3.348
2011-01-07,3.542,4.625,1.083
2011-01-08,6.292,8.0,1.708
2011-01-09,6.875,7.625,0.75
2011-01-10,10.208,13.25,3.042
2011-01-11,3.217,4.696,1.478
2011-01-12,9.375,12.083,2.708
2011-01-13,6.625,9.875,3.25
2011-01-14,4.083,5.583,1.5
2011-01-15,3.958,5.333,1.375
2011-01-16,3.917,4.958,1.042
2011-01-17,6.042,7.917,1.875
2011-01-18,13.043,16.696,3.652
2011-01-19,11.375,14.875,3.5
2011-01-20,10.083,12.333,2.25
2011-01-21,11.583,13.875,2.292
2011-01-22,10.625,13.0,2.375
2011-01-23,5.208,6.125,0.917
2011-01-24,5.792,7.333,1.542
2011-01-25,5.522,6.957,1.435
2011-01-26,3.958,5.042,1.083
2011-01-27,8.5,10.75,2.25
2011-01-28,4.583,5.125,0.542
2011-01-29,5.708,7.083,1.375
2011-01-30,9.125,11.833,2.708
2011-01-31,7.875,10.125,2.25
2011-02-01,6.0,7.652,1.652
2011-02-02,4.833,6.458,1.625
2011-02-03,10.417,13.75,3.333
2011-02-04,6.833,8.292,1.458
2011-02-05,5.167,6.083,0.917
2011-02-06,14.375,18.25,3.875
2011-02-07,10.292,12.958,2.667
2011-02-08,3.095,3.81,0.714
2011-02-09,3.375,4.25,0.875
2011-02-10,4.917,6.417,1.5
2011-02-11,4.042,4.792,0.75
2011-02-12,3.167,3.542,0.375
2011-02-13,8.875,10.917,2.042
2011-02-14,14.333,17.292,2.958
2011-02-15,6.522,8.304,1.783
2011-02-16,5.792,7.208,1.417
2011-02-17,4.792,5.667,0.875
2011-02-18,3.375,3.875,0.5
2011-02-19,6.083,7.333,1.25
2011-02-20,8.917,11.167,2.25
2011-02-21,7.875,9.792,1.917
2011-02-22,8.652,9.696,1.043
2011-02-23,10.0,12.333,2.333
2011-02-24,6.042,7.125,1.083
2011-02-25,7.625,8.708,1.083
2011-02-26,4.083,4.542,0.458
2011-02-27,6.0,8.917,2.917
2011-02-28,7.708,9.583,1.875
2011-03-01,10.625,12.5,1.875
2011-03-02,12.158,14.632,2.474
2011-03-03,4.333,4.625,0.292
2011-03-04,4.167,4.292,0.125
2011-03-05,22.1,28.1,6.0
2011-03-06,14.125,17.708,3.583
2011-03-07,3.957,4.217,0.261
2011-03-08,6.125,6.833,0.708
2011-03-09,6.625,6.875,0.25
2011-03-10,4.917,5.333,0.417
2011-03-11,2.917,3.167,0.25
2011-03-12,6.609,7.391,0.783
2011-03-13,7.667,9.25,1.583
2011-03-14,6.783,7.652,0.87
2011-03-15,4.083,4.25,0.167
2011-03-16,6.5,7.042,0.542
2011-03-17,9.917,10.5,0.583
2011-03-18,3.708,3.833,0.125
2011-03-19,1.958,2.083,0.125
2011-03-20,2.708,3.0,0.292
2011-03-21,2.609,2.783,0.174
2011-03-22,6.583,7.25,0.667
2011-03-23,13.708,14.833,1.125
2011-03-24,3.417,3.542,0.125
2011-03-25,2.875,2.875,0.0
2011-03-26,3.708,4.042,0.333
2011-03-27,5.042,5.458,0.417
2011-03-28,11.739,12.391,0.652
2011-03-29,8.875,9.917,1.042
2011-03-30,7.542,8.208,0.667
2011-03-31,2.917,3.0,0.083
2011-04-01,7.708,8.667,0.958
2011-04-02,4.875,5.25,0.375
2011-04-03,2.625,2.708,0.083
2011-04-04,4.0,4.333,0.333
2011-04-05,6.625,7.375,0.75
2011-04-06,9.304,10.565,1.261
2011-04-07,8.75,9.5,0.75
2011-04-08,5.5,5.958,0.458
2011-04-09,5.0,5.5,0.5
2011-04-10,4.875,5.5,0.625
2011-04-11,6.042,6.625,0.583
2011-04-12,4.5,4.833,0.333
2011-04-13,5.696,6.174,0.478
2011-04-14,7.833,8.292,0.458
2011-04-15,7.667,8.167,0.5
2011-04-16,5.182,5.773,0.591
2011-04-17,2.5,2.583,0.083
2011-04-18,6.333,6.917,0.583
2011-04-19,4.5,4.792,0.292
2011-04-20,3.565,4.087,0.522
2011-04-21,5.542,6.0,0.458
2011-04-22,7.087,7.783,0.696
2011-04-23,3.458,3.625,0.167
2011-04-24,3.167,3.25,0.083
2011-04-25,4.875,5.167,0.292
2011-04-26,8.708,9.292,0.583
2011-04-27,4.217,4.391,0.174
2011-04-28,3.083,3.583,0.5
2011-04-29,2.583,2.75,0.167
2011-04-30,6.25,6.75,0.5
2011-05-01,3.208,3.542,0.333
2011-05-02,2.583,2.667,0.083
2011-05-03,5.042,5.833,0.792
2011-05-04,3.522,3.739,0.217
2011-05-05,2.708,2.917,0.208
2011-05-06,4.542,4.833,0.292
2011-05-07,4.458,4.75,0.292
2011-05-08,2.75,2.792,0.042
2011-05-09,5.625,6.292,0.667
2011-05-10,4.542,5.0,0.458
2011-05-11,7.522,8.174,0.652
