date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,,,,4.25,5.125,0.875,,6.375,,,
2011-01-02,,,,1.609,2.174,0.565,,5.792,,,
2011-01-03,,,,2.333,3.792,1.458,,5.958,,,
2011-01-04,,,,3.957,5.565,1.609,,10.273,,,
2011-01-05,,,,4.042,6.25,2.208,,4.833,,,
2011-01-06,,,,7.125,11.542,4.417,,3.958,,,
2011-01-07,,,,1.667,2.583,0.917,,2.458,,,
2011-01-08,,,,1.625,2.125,0.5,,3.708,,,
2011-01-09,,,,6.391,8.609,2.217,,6.833,,,
2011-01-10,,,,9.792,15.333,5.542,,8.208,,,
2011-01-11,,,,7.375,9.833,2.458,,11.0,,,
2011-01-12,,,,3.708,5.042,1.333,,3.958,,,
2011-01-13,,,,8.417,13.542,5.125,,6.75,,,
2011-01-14,,,,6.417,9.0,2.583,,10.167,,,
2011-01-15,,,,4.833,7.667,2.833,,3.75,,,
2011-01-16,,,,8.238,10.19,1.952,,7.565,,,
2011-01-17,,,,8.304,10.304,2.0,,8.042,,,
2011-01-18,,,,9.333,11.458,2.125,,11.208,,,
2011-01-19,,,,6.667,8.042,1.375,,2.708,,,
2011-01-20,,,,8.833,10.25,1.417,,5.958,,,
2011-01-21,,,,5.5,6.5,1.0,,2.208,,,
2011-01-22,,,,4.042,5.125,1.083,,2.167,,,
2011-01-23,,,,7.174,10.739,3.565,,4.208,,,
2011-01-24,,,,7.375,12.125,4.75,,2.542,,,
2011-01-25,,,,6.375,10.542,4.167,,7.375,,,
2011-01-26,,,,4.792,6.208,1.417,,4.208,,,
2011-01-27,,,,9.958,18.042,8.083,,10.125,,,
2011-01-28,,,,6.042,7.0,0.958,,6.875,,,
2011-01-29,,,,1.25,1.75,0.5,,5.5,,,
2011-01-30,,,,5.826,7.217,1.391,,4.583,,,
2011-01-31,,,,10.5,16.542,6.042,,9.0,,,
2011-02-01,,,,5.348,6.348,1.0,,7.0,,,
2011-02-02,,,,6.042,7.625,1.583,,3.25,,,
2011-02-03,,,,9.417,14.417,5.0,,3.708,,,
2011-02-04,,,,8.25,9.917,1.667,,8.167,,,
2011-02-05,,,,6.208,9.0,2.792,,13.375,,,
2011-02-06,,,,6.652,8.043,1.391,,13.0,,,
2011-02-07,,,,12.708,18.833,6.125,,2.958,,,
2011-02-08,,,,3.25,4.25,1.0,,3.208,,,
2011-02-09,,,,4.083,5.417,1.333,,6.375,,,
2011-02-10,,,,4.875,6.375,1.5,,3.708,,,
2011-02-11,,,,2.583,2.833,0.25,,5.125,,,
2011-02-12,,,,2.625,3.333,0.708,,5.75,,,
2011-02-13,,,,7.957,10.435,2.478,,6.875,,,
2011-02-14,,,,13.087,19.261,6.174,,5.565,,,
2011-02-15,,,,6.125,7.458,1.333,,5.5,,,
2011-02-16,,,,9.167,12.833,3.667,,8.833,,,
2011-02-17,,,,5.667,7.5,1.833,,3.75,,,
2011-02-18,,,,2.833,3.583,0.75,,3.792,,,
2011-02-19,,,,4.708,6.625,1.917,,2.625,,,
2011-02-20,,,,9.565,13.826,4.261,,5.042,,,
2011-02-21,,,,8.958,15.125,6.167,,5.958,,,
2011-02-22,,,,9.417,10.708,1.292,,17.458,,,
2011-02-23,,,,7.783,9.13,1.348,,7.75,,,
2011-02-24,,,,8.083,9.458,1.375,,26.958,,,
2011-02-25,,,,6.958,8.167,1.208,,16.458,,,
2011-02-26,,,,2.208,2.458,0.25,,6.458,,,
2011-02-27,,,,2.13,2.696,0.565,,2.667,,,
2011-02-28,,,,11.25,13.958,2.708,,9.458,,,
2011-03-01,,,,14.625,18.333,3.708,,17.708,,,
2011-03-02,,,,9.348,11.87,2.522,,10.783,,,
2011-03-03,,,,7.208,9.125,1.917,,7.583,,,
2011-03-04,,,,3.542,4.333,0.792,,18.292,,,
2011-03-05,,,,6.913,8.174,1.261,,3.75,,,
2011-03-06,,,,8.375,11.542,3.167,,5.083,,,
2011-03-07,,,,7.667,8.792,1.125,,15.292,,,
2011-03-08,,,,18.708,21.542,2.833,,26.708,,,
2011-03-09,,,,20.875,30.458,9.583,,23.75,,,
2011-03-10,,,,5.417,6.708,1.292,,2.708,,,
2011-03-11,,,,3.5,4.792,1.292,,6.375,,,
2011-03-12,,,,5.217,6.609,1.391,,3.625,,,
