date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,CO_mean
2011-01-01,94.0,73.792,55.0,19.5,28.438,8.938,,1.167,33.0,8.8,3.592,0.3,7.333
2011-01-02,98.0,71.333,37.0,12.646,21.604,8.958,,1.083,25.75,10.4,4.433,-0.3,6.042
2011-01-03,68.0,44.75,28.0,7.592,9.034,1.442,,1.0,10.708,10.8,5.679,2.0,4.458
2011-01-04,88.0,62.125,40.0,17.292,25.208,7.916,,1.0,16.562,9.9,3.758,-1.9,6.13
2011-01-05,70.0,44.208,26.0,10.834,13.208,2.375,,1.0,10.438,9.9,4.442,0.0,4.375
2011-01-06,81.0,56.583,31.0,26.47,51.184,24.714,,1.625,22.062,11.1,4.379,0.7,7.75
2011-01-07,93.0,55.917,30.0,15.292,26.104,10.812,,1.0,15.666,9.3,3.221,-2.8,5.667
2011-01-08,68.0,50.625,31.0,12.375,14.938,2.562,,0.958,14.312,10.3,4.238,-0.5,5.292
2011-01-09,98.0,70.708,49.0,22.166,31.021,8.854,,1.667,30.896,11.8,4.592,-1.0,6.833
2011-01-10,98.0,71.958,41.0,26.019,48.398,22.379,,1.167,30.938,10.3,4.725,-1.9,6.875
2011-01-11,98.0,78.0,50.0,20.125,31.75,11.625,,1.739,22.445,11.7,4.088,-1.0,5.217
2011-01-12,85.0,53.708,32.0,18.98,38.584,19.604,,0.917,19.479,7.5,1.729,-2.8,6.667
2011-01-13,91.0,66.208,37.0,34.526,75.371,40.845,,1.917,27.0,11.7,3.308,-4.5,8.625
2011-01-14,95.0,59.0,31.0,20.167,34.084,13.916,,1.083,16.77,8.2,2.517,-2.8,6.875
2011-01-15,79.0,63.125,41.0,23.312,34.208,10.896,,1.208,28.438,7.2,2.062,-2.5,8.208
2011-01-16,89.0,65.25,49.0,24.729,48.854,24.125,,1.125,31.0,5.2,2.617,-1.0,7.292
2011-01-17,92.0,62.25,41.0,16.614,26.092,9.479,,1.0,15.125,8.7,3.725,-1.0,5.5
2011-01-18,99.0,76.75,48.0,32.521,74.333,41.812,,1.87,31.708,10.2,2.85,-3.7,7.522
2011-01-19,92.0,75.708,59.0,21.812,47.562,25.75,,2.375,33.771,11.9,4.9,-1.9,5.625
2011-01-20,100.0,97.042,75.0,12.598,14.689,2.091,,1.0,26.833,5.4,2.475,1.4,3.917
2011-01-21,99.0,95.917,89.0,11.666,13.666,2.0,,0.375,20.104,3.6,2.788,2.2,3.708
2011-01-22,100.0,99.042,99.0,11.875,16.0,4.125,,0.083,20.396,6.5,4.062,1.8,4.667
2011-01-23,100.0,96.667,75.0,19.688,54.812,35.125,,0.875,28.021,8.4,3.583,0.6,7.042
2011-01-24,99.0,86.75,63.0,23.979,40.555,16.575,,0.917,19.396,5.0,1.088,-2.2,5.792
2011-01-25,100.0,78.25,37.0,27.625,67.334,39.708,,1.087,30.208,9.6,2.558,-2.6,5.217
2011-01-26,99.0,67.958,39.0,20.458,28.708,8.25,,1.125,20.729,6.6,0.908,-3.2,4.083
2011-01-27,98.0,75.625,45.0,26.228,64.273,38.046,,1.25,24.166,7.1,0.55,-5.4,5.958
2011-01-28,96.0,64.25,33.0,19.354,38.979,19.625,,1.125,24.666,6.0,0.604,-4.0,4.958
2011-01-29,57.0,45.833,31.0,5.166,6.354,1.188,,1.0,12.688,6.0,2.025,-0.3,2.917
2011-01-30,78.0,52.25,28.0,21.872,39.81,17.938,,0.957,16.502,6.0,0.962,-4.0,4.0
2011-01-31,89.0,59.75,32.0,26.409,51.591,25.182,,1.375,27.083,9.1,1.771,-5.4,
2011-02-01,84.0,57.625,36.0,21.625,41.979,20.354,,2.091,21.479,13.3,4.042,-3.3,3.913
2011-02-02,61.0,39.917,19.0,8.584,10.23,1.646,,1.083,14.188,5.1,1.379,-1.5,2.167
2011-02-03,81.0,54.292,22.0,25.625,56.833,31.208,,1.375,23.416,7.7,0.779,-5.7,5.792
2011-02-04,87.0,54.083,25.0,29.812,69.084,39.271,,1.792,27.562,11.8,3.738,-4.5,6.333
2011-02-05,94.0,65.0,37.0,12.77,15.084,2.312,,1.917,24.396,9.4,4.425,-2.0,3.417
2011-02-06,99.0,95.875,85.0,33.092,55.062,21.97,,1.0,49.132,4.6,3.112,-0.1,5.125
2011-02-07,99.0,99.0,99.0,26.449,42.754,16.305,,0.458,68.292,8.8,6.662,4.4,4.417
2011-02-08,99.0,62.125,37.0,14.292,20.771,6.479,,0.905,12.414,7.8,6.05,2.0,4.045
2011-02-09,78.0,46.833,24.0,16.062,20.458,4.396,,0.583,13.292,8.5,3.467,-1.0,4.125
2011-02-10,94.0,67.667,31.0,24.229,49.438,25.208,,1.333,21.062,10.3,3.771,-2.0,6.542
2011-02-11,99.0,65.042,31.0,16.667,27.542,10.875,,0.583,20.708,9.0,3.621,-2.5,5.875
2011-02-12,71.0,48.0,29.0,10.917,12.479,1.562,,0.792,15.875,9.0,3.333,-1.8,5.042
2011-02-13,80.0,65.458,42.0,25.641,35.87,10.229,,1.042,25.438,10.0,4.333,-2.1,6.208
2011-02-14,99.0,91.458,73.0,33.084,47.769,14.686,,1.208,53.958,5.4,4.446,3.6,6.375
2011-02-15,99.0,78.0,45.0,28.438,45.896,17.458,,1.043,53.521,8.1,5.4,4.0,5.043
2011-02-16,93.0,64.292,42.0,15.854,18.458,2.604,,1.0,24.625,3.5,1.583,0.0,3.333
2011-02-17,92.0,75.833,40.0,16.792,24.25,7.458,,0.958,32.5,7.3,2.079,-0.9,3.25
2011-02-18,91.0,52.75,25.0,8.854,10.354,1.5,,0.875,14.354,5.1,0.288,-4.2,3.25
2011-02-19,73.0,46.542,17.0,17.271,22.75,5.479,,0.875,18.562,7.1,0.375,-6.4,5.208
2011-02-20,74.0,49.042,22.0,27.521,43.222,15.701,,1.542,22.958,9.7,2.846,-4.2,5.417
2011-02-21,76.0,47.208,15.0,32.924,53.611,20.687,,1.818,29.21,13.1,5.762,-2.3,5.208
2011-02-22,69.0,57.583,50.0,14.146,16.729,2.584,,2.826,27.729,8.4,6.225,2.1,4.375
2011-02-23,95.0,86.75,43.0,26.667,42.625,15.958,,1.0,49.062,10.4,5.942,3.7,
2011-02-24,73.0,46.083,24.0,11.445,12.728,1.282,,3.042,29.584,14.1,9.9,7.3,
2011-02-25,94.0,87.25,73.0,11.562,13.208,1.646,,0.417,22.562,8.2,4.412,2.6,
2011-02-26,74.0,53.958,36.0,6.417,7.396,0.979,,0.333,14.229,8.6,5.038,2.5,
2011-02-27,50.0,34.083,22.0,6.854,8.125,1.271,,0.25,13.042,8.1,3.662,-1.1,
2011-02-28,62.0,47.333,32.0,9.737,11.447,1.71,,0.667,13.812,5.8,2.321,-1.4,
2011-03-01,92.0,82.583,67.0,20.396,25.521,5.125,,0.625,30.229,11.1,7.058,1.8,
2011-03-02,94.0,87.667,73.0,18.26,21.311,3.051,,0.917,27.979,7.8,5.958,2.8,
2011-03-03,94.0,70.292,54.0,8.604,9.77,1.166,,0.792,19.021,9.7,5.788,2.2,
2011-03-04,90.0,65.708,57.0,5.75,6.25,0.5,,1.0,20.334,5.9,4.388,2.8,
2011-03-05,96.0,94.042,91.0,25.333,32.916,7.584,,0.0,23.458,7.6,4.592,1.8,
2011-03-06,95.0,91.708,82.0,21.07,32.239,11.168,,0.5,35.875,13.6,10.121,7.5,
2011-03-07,96.0,71.667,51.0,12.375,14.812,2.438,,1.391,34.82,14.4,11.462,9.7,
2011-03-08,86.0,73.042,58.0,9.396,10.458,1.062,,1.083,24.938,9.4,8.192,6.3,
2011-03-09,95.0,92.875,85.0,14.983,17.186,2.203,,0.25,25.02,7.8,6.396,4.3,
2011-03-10,94.0,87.583,77.0,8.271,9.438,1.166,,0.0,10.208,6.6,4.046,2.1,
2011-03-11,92.0,76.5,53.0,9.104,10.916,1.812,,0.583,18.896,9.7,5.392,0.3,
2011-03-12,89.0,45.458,19.0,10.938,13.188,2.25,,0.5,11.396,11.2,5.712,1.0,
2011-03-13,73.0,41.125,17.0,8.974,10.532,1.558,,0.208,11.98,9.9,5.329,1.8,
2011-03-14,78.0,54.625,29.0,16.084,18.834,2.75,,1.087,16.104,10.5,5.421,-0.3,
2011-03-15,89.0,49.792,18.0,17.271,29.021,11.75,,1.0,22.958,12.8,5.546,-0.8,
2011-03-16,66.0,50.792,29.0,18.706,25.487,6.78,,1.167,23.75,11.3,5.342,-2.2,3.0
2011-03-17,96.0,87.75,66.0,34.312,48.188,13.875,,1.0,46.375,7.6,6.138,4.6,4.542
2011-03-18,97.0,92.917,84.0,18.312,26.896,8.583,,0.375,49.0,11.1,7.942,4.6,3.833
2011-03-19,97.0,46.542,20.0,14.417,18.042,3.625,,0.333,16.584,10.5,7.658,4.4,2.292
2011-03-20,86.0,54.708,41.0,16.172,18.303,2.13,,1.583,22.834,12.6,7.108,3.3,2.458
2011-03-21,68.0,36.75,20.0,12.513,13.718,1.204,,0.619,16.334,10.7,6.242,2.4,2.636
2011-03-22,72.0,50.75,31.0,44.958,90.458,45.5,,2.458,47.875,13.6,7.075,-0.9,7.292
2011-03-23,97.0,80.542,54.0,29.896,50.958,21.062,,1.125,55.396,11.5,7.967,4.7,6.208
2011-03-24,95.0,89.5,64.0,19.042,23.292,4.25,,0.292,20.271,9.0,6.246,3.0,5.0
2011-03-25,89.0,50.083,21.0,13.042,19.062,6.02,,0.708,14.645,13.6,7.521,1.5,4.5
2011-03-26,74.0,46.333,18.0,18.666,24.98,6.312,,0.667,17.312,10.9,5.45,-0.7,4.208
2011-03-27,80.0,47.792,18.0,21.271,28.084,6.812,,1.583,19.458,13.2,7.233,-0.8,4.0
2011-03-28,84.0,51.542,25.0,22.73,31.312,8.584,,1.792,32.354,17.2,9.233,2.5,4.208
2011-03-29,62.0,41.458,14.0,14.212,17.612,3.4,,1.708,19.625,16.8,10.467,3.1,3.25
2011-03-30,67.0,58.542,49.0,13.504,17.778,4.274,,2.0,23.792,17.8,14.35,10.9,2.5
2011-03-31,94.0,68.875,40.0,7.458,7.604,0.146,,1.333,24.938,17.7,13.25,7.3,2.542
2011-04-01,94.0,63.583,23.0,17.646,23.666,6.02,,2.0,24.188,16.9,10.5,1.7,4.083
2011-04-02,98.0,63.167,33.0,20.708,27.062,6.354,,2.292,37.479,19.7,13.038,6.3,5.042
2011-04-03,91.0,59.167,39.0,7.667,8.646,0.98,,0.958,22.917,9.3,7.5,4.2,3.708
2011-04-04,88.0,60.625,25.0,12.938,15.084,2.146,,1.0,21.083,14.8,7.975,3.2,3.75
2011-04-05,83.0,51.833,21.0,18.334,22.396,4.062,,1.792,20.907,17.6,9.05,-0.4,4.125
2011-04-06,99.0,60.708,15.0,22.04,31.474,9.434,,2.542,30.042,20.4,12.746,3.2,5.208
2011-04-07,90.0,70.458,55.0,19.066,23.771,4.704,,2.667,32.25,20.4,15.25,10.2,3.783
2011-04-08,85.0,72.042,54.0,8.271,8.854,0.584,,1.174,31.125,19.0,16.608,14.7,2.875
2011-04-09,99.0,92.542,76.0,10.458,11.417,0.958,,1.417,25.854,17.7,15.912,11.6,3.875
2011-04-10,99.0,73.458,40.0,5.27,5.854,0.583,,0.917,25.854,17.7,13.392,9.5,3.875
2011-04-11,99.0,76.625,31.0,15.271,19.896,4.625,,1.208,35.271,21.4,13.258,7.0,4.5
2011-04-12,96.0,49.792,16.0,7.229,8.396,1.167,,0.25,21.375,15.8,10.188,5.4,3.167
2011-04-13,91.0,64.083,33.0,21.748,26.055,4.307,,2.333,33.708,19.5,12.654,4.4,4.583
2011-04-14,95.0,61.417,19.0,20.772,25.447,4.674,,3.417,40.542,24.5,15.704,7.2,5.087
2011-04-15,97.0,76.708,51.0,14.979,17.042,2.062,,3.174,44.812,22.5,17.754,13.8,3.833
2011-04-16,99.0,72.833,41.0,10.062,10.75,0.688,,1.708,27.188,24.5,18.25,11.8,3.917
2011-04-17,84.0,57.375,31.0,5.062,5.416,0.354,,0.667,23.896,20.3,13.246,8.4,3.0
2011-04-18,88.0,70.875,52.0,7.584,8.77,1.188,,1.0,22.812,18.3,14.621,10.5,3.167
2011-04-19,99.0,87.708,47.0,9.438,10.958,1.521,,0.25,20.188,18.3,11.362,4.5,3.292
2011-04-20,99.0,77.833,55.0,10.517,14.852,4.335,,0.417,15.708,16.1,9.871,2.6,3.167
2011-04-21,92.0,82.458,65.0,10.512,12.453,1.942,,0.875,22.333,16.2,11.921,8.4,3.435
2011-04-22,99.0,81.75,58.0,16.292,18.812,2.521,,2.087,33.875,19.4,15.504,11.1,4.292
2011-04-23,99.0,97.042,87.0,7.917,8.396,0.479,,1.167,23.562,18.9,16.383,14.7,3.208
2011-04-24,99.0,71.917,35.0,5.584,5.729,0.146,,1.125,18.688,21.6,15.75,10.2,3.333
2011-04-25,99.0,72.458,30.0,15.5,18.354,2.854,,1.25,24.188,19.9,13.492,7.9,4.333
2011-04-26,99.0,70.042,41.0,20.25,27.542,7.292,,1.625,28.125,20.7,14.979,7.6,4.708
2011-04-27,99.0,83.667,71.0,7.659,8.084,0.424,,2.375,53.312,23.2,19.904,16.8,4.333
2011-04-28,99.0,77.375,48.0,10.652,11.61,0.958,,1.75,27.854,23.5,18.767,13.1,4.304
2011-04-29,98.0,71.0,53.0,7.438,8.312,0.875,,1.087,21.542,18.5,14.412,9.9,3.667
2011-04-30,99.0,78.417,53.0,11.084,13.812,2.729,,1.542,30.458,21.0,16.438,9.1,4.333
2011-05-01,99.0,85.167,64.0,6.312,6.708,0.395,,1.208,29.021,21.3,18.171,15.9,3.542
2011-05-02,99.0,59.458,26.0,13.25,14.521,1.27,,1.042,80.688,25.1,18.888,12.9,4.333
2011-05-03,99.0,82.542,63.0,7.77,8.625,0.854,,0.708,47.312,18.9,15.317,11.9,3.958
2011-05-04,99.0,77.333,48.0,6.269,6.922,0.654,,1.083,26.667,23.4,17.167,12.6,3.417
2011-05-05,95.0,77.292,63.0,4.158,4.874,0.716,,0.917,24.084,17.5,14.954,12.9,3.043
2011-05-06,99.0,86.0,71.0,7.375,8.75,1.375,,0.783,23.021,19.5,15.25,12.1,3.5
2011-05-07,99.0,97.125,90.0,10.812,14.521,3.708,,0.292,23.792,18.5,16.55,14.1,3.667
2011-05-08,99.0,75.25,51.0,12.916,14.833,1.916,,1.917,35.938,26.4,20.042,14.2,5.333
2011-05-09,93.0,66.875,38.0,16.375,19.042,2.667,,2.083,34.729,24.9,18.925,11.9,4.625
2011-05-10,99.0,85.417,60.0,19.646,22.708,3.062,,2.167,45.104,27.2,22.125,16.5,4.375
2011-05-11,99.0,99.0,99.0,11.492,12.837,1.345,,0.917,19.345,16.2,14.454,13.6,3.625
2011-05-12,99.0,99.0,99.0,12.178,14.092,1.915,,0.375,18.834,16.8,15.404,13.8,4.174
2011-05-13,99.0,91.708,77.0,15.125,20.166,5.042,,0.87,34.792,24.0,19.283,15.9,4.875
2011-05-14,99.0,69.417,38.0,12.354,13.438,1.083,,1.75,59.604,24.3,18.962,14.0,4.708
2011-05-15,73.0,44.167,20.0,9.416,10.146,0.73,,3.333,25.833,24.5,19.667,12.9,4.458
2011-05-16,86.0,69.167,34.0,9.396,9.916,0.521,,3.0,34.021,23.2,20.292,17.4,3.792
2011-05-17,99.0,85.708,70.0,17.646,19.604,1.958,,2.042,36.708,21.3,17.783,14.3,4.333
2011-05-18,99.0,79.417,49.0,17.053,24.339,7.286,,1.875,46.75,24.3,18.721,13.3,6.333
2011-05-19,99.0,75.833,42.0,20.498,26.426,5.928,,3.125,46.916,25.3,19.721,12.6,6.0
2011-05-20,94.0,79.417,61.0,17.125,18.604,1.48,,3.696,44.771,25.3,21.292,17.3,4.458
2011-05-21,99.0,85.458,69.0,12.333,13.292,0.958,,2.708,31.125,25.7,21.988,18.6,3.833
2011-05-22,99.0,92.75,72.0,5.854,6.458,0.604,,0.958,21.104,26.8,19.188,14.4,2.75
2011-05-23,99.0,87.75,66.0,8.0,8.958,0.958,,0.542,16.771,17.7,15.067,12.4,3.042
2011-05-24,99.0,93.083,74.0,11.834,13.73,1.896,,0.125,17.417,17.4,13.488,11.5,3.458
2011-05-25,99.0,74.667,41.0,19.214,25.42,6.206,,1.583,24.125,23.6,17.988,10.9,4.25
2011-05-26,99.0,89.5,75.0,10.769,11.966,1.197,,1.125,25.958,21.6,18.296,15.3,3.913
2011-05-27,99.0,90.958,72.0,12.188,13.271,1.083,,0.609,24.229,21.9,18.65,16.9,3.833
2011-05-28,99.0,99.0,99.0,7.875,8.584,0.708,,0.333,14.354,20.3,19.046,17.5,3.75
2011-05-29,99.0,99.0,99.0,3.938,4.354,0.417,,0.458,9.27,18.8,17.725,15.9,3.083
2011-05-30,99.0,87.167,71.0,4.688,5.521,0.834,,0.167,17.916,18.9,16.754,15.3,3.083
2011-05-31,81.0,73.25,62.0,3.812,4.812,1.0,,0.75,21.918,17.3,14.604,11.9,3.0
2011-06-01,87.0,74.75,60.0,7.479,9.197,1.718,,0.875,35.02,18.3,15.238,11.6,3.208
2011-06-02,99.0,97.625,88.0,18.17,25.648,7.478,,0.583,42.875,17.5,15.854,14.7,4.304
2011-06-03,99.0,85.667,66.0,21.0,23.542,2.542,,1.739,32.917,25.2,20.1,15.6,4.917
2011-06-04,99.0,84.833,60.0,14.416,16.312,1.896,,2.333,36.604,26.5,21.946,17.7,4.417
2011-06-05,99.0,90.458,69.0,12.417,13.334,0.916,,2.042,39.98,26.4,21.696,18.2,4.0
2011-06-06,99.0,78.667,45.0,12.75,13.729,0.98,,2.167,36.0,29.3,22.558,16.8,4.0
2011-06-07,99.0,83.542,67.0,18.229,20.07,1.842,,5.417,38.866,24.8,21.5,18.6,4.696
2011-06-08,99.0,94.542,80.0,13.004,14.184,1.18,,0.958,19.916,22.3,19.258,17.2,3.333
2011-06-09,99.0,82.083,52.0,14.076,16.722,2.646,,2.25,23.792,27.2,21.642,15.9,4.261
2011-06-10,99.0,90.667,73.0,12.125,13.312,1.188,,2.435,21.5,27.0,23.3,21.1,3.375
2011-06-11,99.0,96.5,88.0,12.084,13.416,1.333,,1.208,32.896,24.0,21.983,20.8,4.708
2011-06-12,99.0,86.458,62.0,9.875,10.354,0.479,,1.417,32.688,26.5,23.1,19.9,5.083
2011-06-13,99.0,94.667,83.0,10.9,11.525,0.625,,1.0,25.792,24.3,21.062,18.4,4.667
2011-06-14,99.0,88.5,73.0,15.588,16.841,1.254,,2.091,24.976,25.2,21.496,18.6,4.5
2011-06-15,94.0,75.542,64.0,10.65,11.956,1.308,,1.696,18.438,23.9,21.104,19.1,3.583
2011-06-16,99.0,90.792,78.0,12.428,14.595,2.166,,0.833,23.271,23.9,21.108,18.6,3.435
2011-06-17,99.0,99.0,99.0,6.688,7.312,0.625,,0.375,20.084,20.3,19.088,18.3,2.833
2011-06-18,99.0,95.25,82.0,11.562,12.938,1.375,,0.875,24.396,22.5,20.2,18.3,3.75
2011-06-19,99.0,92.167,75.0,8.312,8.792,0.479,,1.583,31.354,25.7,21.992,19.3,3.833
2011-06-20,99.0,92.833,78.0,14.708,16.23,1.521,,2.417,22.062,27.0,23.942,21.1,2.917
2011-06-21,99.0,92.5,76.0,16.73,20.896,4.167,,1.958,18.792,27.9,24.367,21.9,2.792
2011-06-22,99.0,84.167,58.0,22.095,28.76,6.665,,3.565,36.188,31.6,26.679,21.3,4.458
2011-06-23,99.0,90.833,78.0,17.339,22.856,5.517,,3.042,33.542,29.3,26.396,24.6,2.692
2011-06-24,97.0,84.875,68.0,10.521,13.958,3.438,,1.667,25.916,31.6,27.458,24.6,2.333
2011-06-25,99.0,92.542,80.0,7.021,8.625,1.604,,1.167,22.521,25.5,22.758,20.3,3.25
2011-06-26,99.0,98.958,98.0,4.604,5.271,0.666,,0.5,21.646,22.0,20.917,20.0,2.833
2011-06-27,99.0,99.0,99.0,12.52,16.562,4.042,,0.292,38.271,23.4,22.017,20.3,3.583
2011-06-28,99.0,85.583,65.0,16.267,29.17,12.903,,1.609,41.89,34.2,27.362,22.2,4.87
2011-06-29,99.0,78.667,61.0,10.862,12.828,1.966,,1.913,25.854,34.2,29.183,23.4,3.625
2011-06-30,99.0,84.792,50.0,21.642,29.18,7.538,,2.75,33.416,34.3,28.479,25.5,4.625
2011-07-01,99.0,90.0,55.0,20.354,29.562,9.208,,1.417,45.458,34.2,27.396,24.5,5.125
2011-07-02,99.0,93.75,82.0,9.542,11.02,1.479,,2.625,43.48,28.5,25.842,23.7,3.583
2011-07-03,99.0,86.958,64.0,7.271,7.812,0.542,,2.292,28.708,32.4,27.6,23.7,3.708
2011-07-04,99.0,89.042,75.0,8.271,9.604,1.334,,2.125,45.604,30.8,28.0,25.8,2.583
2011-07-05,99.0,85.542,69.0,10.938,12.125,1.188,,2.375,27.479,31.8,27.629,24.3,3.696
2011-07-06,99.0,77.333,53.0,11.614,13.61,1.996,,1.87,27.916,32.7,27.421,23.4,3.833
2011-07-07,99.0,91.167,79.0,11.666,14.072,2.405,,2.208,20.5,28.8,26.375,24.2,2.958
2011-07-08,99.0,89.292,77.0,14.334,23.875,9.542,,3.417,23.042,30.8,27.954,25.8,3.25
2011-07-09,99.0,86.25,68.0,12.354,24.104,11.75,,3.625,24.834,33.0,28.862,26.1,3.417
2011-07-10,99.0,80.125,56.0,8.458,13.292,4.834,,2.875,17.292,33.5,29.183,25.5,2.75
2011-07-11,99.0,80.917,55.0,9.625,15.396,5.77,,4.833,17.625,34.2,29.525,25.7,3.25
2011-07-12,99.0,82.542,60.0,7.688,11.52,3.834,,2.083,18.604,33.5,29.171,26.7,2.696
2011-07-13,98.0,81.0,57.0,8.801,13.303,4.502,,3.913,18.98,32.8,28.817,26.1,2.375
2011-07-14,94.0,79.5,58.0,10.01,15.114,5.104,,2.833,17.77,32.9,28.829,25.6,2.417
2011-07-15,96.0,76.583,55.0,12.166,15.562,3.396,,2.583,20.625,34.4,29.592,25.5,2.125
2011-07-16,99.0,78.042,50.0,9.208,11.604,2.396,,5.292,26.854,34.3,29.704,26.3,2.542
2011-07-17,99.0,80.917,57.0,6.562,8.625,2.062,,3.417,23.646,34.4,29.871,26.2,1.958
2011-07-18,99.0,86.042,69.0,7.125,10.604,3.479,,4.875,30.104,33.3,29.942,27.4,2.333
2011-07-19,99.0,97.875,88.0,7.021,10.979,3.958,,1.042,24.334,28.6,27.138,25.8,2.609
2011-07-20,99.0,94.125,85.0,6.934,9.165,2.231,,1.696,27.084,30.0,26.421,21.8,2.833
2011-07-21,99.0,84.958,68.0,3.797,4.506,0.708,,0.292,25.104,23.2,20.775,18.3,2.292
2011-07-22,99.0,79.542,62.0,6.562,8.562,2.0,,0.5,17.562,24.6,20.417,16.5,2.583
2011-07-23,95.0,84.042,76.0,6.854,8.188,1.334,,0.667,16.167,25.8,22.312,18.0,2.542
2011-07-24,99.0,84.5,69.0,8.229,9.938,1.708,,1.625,20.312,29.4,25.733,20.7,2.917
2011-07-25,99.0,83.917,62.0,12.083,13.896,1.812,,3.917,30.208,31.5,27.629,24.7,3.625
2011-07-26,99.0,90.833,76.0,14.875,18.625,3.75,,1.833,23.631,29.5,26.883,24.3,4.391
2011-07-27,99.0,90.5,75.0,19.718,31.852,12.134,,2.348,23.354,29.6,27.196,25.0,5.375
2011-07-28,99.0,95.25,82.0,16.413,19.278,2.866,,1.083,39.25,29.4,26.012,24.1,6.083
2011-07-29,99.0,95.875,82.0,19.458,22.792,3.334,,1.0,30.125,27.8,25.75,23.7,6.292
2011-07-30,99.0,94.167,77.0,9.48,10.834,1.354,,1.042,22.5,29.2,25.283,23.0,4.958
2011-07-31,99.0,95.0,82.0,3.438,4.23,0.792,,0.333,25.958,25.5,23.596,22.4,4.417
2011-08-01,99.0,89.458,69.0,6.334,7.75,1.416,,1.042,28.48,28.1,24.246,21.8,5.042
2011-08-02,99.0,87.458,75.0,8.646,10.479,1.833,,1.292,28.896,28.8,25.35,21.6,6.391
2011-08-03,99.0,96.083,79.0,10.38,13.591,3.21,,1.304,26.771,29.2,25.671,23.4,6.167
2011-08-04,99.0,89.875,72.0,6.729,9.574,2.845,,1.083,24.125,31.2,27.404,24.3,5.375
2011-08-05,99.0,90.0,72.0,9.73,12.271,2.542,,2.292,18.062,31.7,27.979,24.5,6.333
2011-08-06,99.0,87.792,68.0,14.625,19.5,4.875,,2.583,19.854,33.5,29.092,26.3,6.083
2011-08-07,99.0,86.042,59.0,10.083,11.625,1.542,,1.5,27.542,34.9,29.279,26.1,6.875
2011-08-08,99.0,82.417,56.0,13.104,15.521,2.416,,2.042,26.688,34.7,29.575,25.1,6.542
2011-08-09,99.0,84.917,60.0,15.604,21.896,6.292,,2.0,32.479,35.6,30.125,26.4,5.957
2011-08-10,99.0,86.625,69.0,17.242,19.858,2.616,,3.783,39.146,34.8,30.388,27.5,6.417
2011-08-11,99.0,83.042,60.0,20.305,24.724,4.418,,3.958,43.438,37.1,30.846,26.9,7.208
2011-08-12,99.0,80.833,58.0,13.23,14.458,1.23,,2.458,39.084,35.9,30.504,26.2,6.792
2011-08-13,99.0,86.333,66.0,7.292,7.667,0.375,,3.125,53.646,34.4,29.654,26.1,6.833
2011-08-14,99.0,85.25,63.0,8.312,8.854,0.542,,2.625,51.73,35.1,30.496,27.4,6.833
2011-08-15,99.0,83.5,64.0,9.604,10.688,1.083,,2.458,32.354,34.0,30.125,26.7,6.292
2011-08-16,99.0,84.625,64.0,11.792,12.958,1.166,,2.917,40.25,34.5,30.296,27.0,4.826
2011-08-17,99.0,84.0,61.0,13.886,15.278,1.392,,3.652,45.062,34.6,30.321,26.4,5.042
2011-08-18,99.0,83.375,66.0,13.566,15.984,2.418,,2.875,48.229,34.7,30.888,28.2,4.042
2011-08-19,99.0,95.917,84.0,10.334,11.98,1.646,,1.042,25.771,30.0,24.65,21.6,3.792
2011-08-20,99.0,94.625,83.0,11.229,13.188,1.958,,0.917,20.042,25.6,23.508,21.9,4.167
2011-08-21,99.0,99.0,99.0,4.688,5.458,0.771,,0.0,13.584,23.2,20.558,19.3,3.667
2011-08-22,99.0,99.0,99.0,9.954,12.136,2.182,,0.227,13.457,22.5,21.083,19.7,4.083
2011-08-23,99.0,91.542,73.0,10.318,12.386,2.068,,1.958,32.312,31.2,26.375,21.9,
2011-08-24,99.0,89.5,72.0,7.458,11.729,4.271,,3.696,22.375,32.5,28.567,25.5,
2011-08-25,99.0,95.375,85.0,8.333,13.542,5.208,,2.375,21.146,29.1,27.917,26.7,
2011-08-26,99.0,92.917,71.0,9.896,14.062,4.166,,1.042,21.229,32.1,26.458,22.4,
2011-08-27,99.0,95.042,84.0,5.584,6.48,0.896,,0.792,18.583,27.0,23.962,22.1,
2011-08-28,99.0,87.5,66.0,4.208,4.854,0.646,,1.042,18.708,30.3,25.438,21.6,
2011-08-29,99.0,89.958,71.0,5.479,6.667,1.188,,0.875,18.271,29.2,25.654,22.7,
2011-08-30,99.0,85.708,59.0,5.341,6.454,1.114,,0.833,20.583,30.1,25.892,22.5,
2011-08-31,99.0,97.792,89.0,9.521,12.812,3.292,,0.826,23.271,28.5,25.321,21.6,
2011-09-01,99.0,92.708,76.0,4.958,8.354,3.396,,0.875,23.896,31.8,28.475,25.8,
2011-09-02,99.0,92.792,78.0,3.125,5.271,2.146,,0.0,27.688,31.7,28.254,25.8,
2011-09-03,99.0,88.167,76.0,2.625,3.542,0.916,,0.5,28.375,30.8,28.238,26.1,
2011-09-04,99.0,88.167,70.0,2.5,3.0,0.5,,0.333,23.354,30.6,27.617,25.5,
2011-09-05,99.0,94.333,71.0,9.688,11.73,2.042,,0.833,24.646,30.4,26.262,24.6,
2011-09-06,99.0,88.333,66.0,11.0,12.523,1.522,,0.917,17.27,29.1,24.583,21.3,
