date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-02-25,92.0,79.391,62.0,3.917,5.042,1.208,,2.25,96.0,79.583,65.0
2011-02-26,82.0,61.25,46.0,2.583,4.625,2.0,,2.125,60.0,45.958,21.0
2011-02-27,85.0,67.75,46.0,1.625,2.417,0.708,,0.75,77.0,38.708,8.0
2011-02-28,93.0,61.125,38.0,2.208,2.792,0.458,,0.667,83.0,47.583,10.0
2011-03-01,93.0,83.0,63.0,4.476,5.619,1.143,,1.174,112.0,82.0,51.0
2011-03-02,94.0,82.958,71.0,4.25,5.083,0.875,,0.833,109.0,94.042,78.0
2011-03-03,73.0,60.958,45.0,2.333,3.042,0.375,,1.0,120.0,88.833,65.0
2011-03-04,96.0,78.75,62.0,2.208,2.833,0.5,,0.708,71.0,60.167,49.0
2011-03-05,97.0,93.875,84.0,6.0,7.833,1.792,,1.0,112.0,97.167,74.0
2011-03-06,97.0,80.375,63.0,4.5,5.167,0.958,,0.875,154.0,119.708,101.0
2011-03-07,83.0,62.708,53.0,6.833,7.875,1.125,,4.458,113.0,96.292,71.0
2011-03-08,90.0,66.292,50.0,5.625,6.667,1.083,,2.0,119.0,88.167,54.0
2011-03-09,82.0,67.083,56.0,3.571,4.476,0.714,,2.0,107.0,86.958,60.0
2011-03-10,93.0,76.333,44.0,2.583,3.292,0.625,,2.667,88.0,64.167,30.0
2011-03-11,91.0,61.583,39.0,2.417,2.792,0.292,,2.708,80.0,47.333,24.0
2011-03-12,91.0,65.042,44.0,2.167,2.875,0.458,,3.167,56.0,35.708,18.0
2011-03-13,83.0,62.167,43.0,3.667,4.458,0.833,,2.375,78.0,46.917,18.0
2011-03-14,70.0,52.792,39.0,3.917,4.417,0.5,,2.542,122.0,77.708,12.0
2011-03-15,72.0,62.125,50.0,5.125,6.125,0.875,,6.542,105.0,86.042,44.0
2011-03-16,90.0,63.667,45.0,4.375,4.917,0.583,,3.0,140.0,92.333,48.0
2011-03-17,98.0,80.5,62.0,3.429,3.667,0.429,,0.957,192.0,147.042,119.0
2011-03-18,96.0,88.5,78.0,4.25,4.583,0.542,,3.458,123.0,116.25,107.0
2011-03-19,79.0,58.792,43.0,2.667,4.167,1.542,,3.792,86.0,66.625,30.0
2011-03-20,77.0,62.25,50.0,3.792,4.458,0.708,,0.958,101.0,61.583,22.0
2011-03-21,92.0,64.333,40.0,3.75,4.667,0.917,,1.708,107.0,64.833,32.0
2011-03-22,90.0,67.458,38.0,5.958,6.917,1.167,,1.667,131.0,91.25,36.0
2011-03-23,98.0,91.25,74.0,4.833,5.667,0.75,,1.125,125.0,104.083,75.0
2011-03-24,87.0,62.0,40.0,2.583,3.0,0.417,,1.75,120.0,93.917,74.0
2011-03-25,75.0,48.292,33.0,2.524,2.81,0.381,,1.348,93.0,71.0,41.0
2011-03-26,96.0,66.958,44.0,4.125,4.792,0.667,,1.667,87.0,53.792,18.0
2011-03-27,66.0,52.958,40.0,6.167,7.083,0.792,,3.458,149.0,110.458,53.0
2011-03-28,81.0,63.667,47.0,4.542,5.125,0.5,,3.417,153.0,120.875,66.0
2011-03-29,83.0,47.042,28.0,4.25,4.958,0.708,,2.333,184.0,129.042,46.0
2011-03-30,61.0,43.208,32.0,2.708,3.0,0.167,,4.5,239.0,188.333,155.0
2011-03-31,95.0,63.0,34.0,2.708,3.042,0.375,,1.25,158.0,99.667,75.0
2011-04-01,76.0,45.25,27.0,5.958,6.75,0.833,,2.5,182.0,126.917,59.0
2011-04-02,82.0,65.833,31.0,3.125,3.708,0.5,,2.5,141.0,113.708,69.0
2011-04-03,78.0,55.208,39.0,1.625,2.375,0.75,,0.792,115.0,82.833,54.0
2011-04-04,73.0,54.917,41.0,1.75,2.1,0.4,,0.75,122.0,79.458,37.0
2011-04-05,80.0,64.167,42.0,4.25,5.292,0.833,,0.875,132.0,86.375,24.0
2011-04-06,74.0,52.792,40.0,6.625,7.583,1.083,,2.542,175.0,129.292,61.0
2011-04-07,71.0,53.125,36.0,3.625,4.333,0.708,,1.417,231.0,181.25,119.0
2011-04-08,95.0,89.174,60.0,4.238,4.857,1.0,,1.304,184.0,139.958,122.0
2011-04-09,94.0,68.542,53.0,4.167,4.917,0.792,,1.417,170.0,134.375,89.0
2011-04-10,72.0,43.375,27.0,5.333,6.125,1.0,,2.75,184.0,143.0,81.0
2011-04-11,90.0,69.625,27.0,4.5,5.417,0.833,,2.75,147.0,109.292,58.0
2011-04-12,87.0,61.042,45.0,4.042,4.75,0.792,,1.25,158.0,107.917,36.0
2011-04-13,67.0,48.917,34.0,4.375,5.25,0.875,,3.083,170.0,138.917,105.0
2011-04-14,59.0,48.5,40.0,5.292,5.917,1.0,,4.542,179.0,151.375,120.0
2011-04-15,93.0,69.5,48.0,5.333,6.292,1.042,,1.583,208.0,174.0,140.0
2011-04-16,90.0,66.833,50.0,3.952,5.0,1.0,,2.478,190.0,123.167,53.0
2011-04-17,91.0,68.917,44.0,3.5,4.125,0.708,,0.667,149.0,97.917,30.0
2011-04-18,90.0,67.375,54.0,4.417,4.917,0.667,,1.375,170.0,127.167,89.0
2011-04-19,98.0,83.333,71.0,1.792,2.208,0.25,,0.625,104.0,86.792,65.0
2011-04-20,82.0,63.167,49.0,3.833,4.375,0.708,,2.167,134.0,102.792,74.0
2011-04-21,81.0,55.25,40.0,5.417,6.0,0.75,,1.75,180.0,147.083,77.0
2011-04-22,84.0,60.542,51.0,3.708,4.375,0.5,,2.792,191.0,167.792,138.0
2011-04-23,95.0,69.417,46.0,3.625,4.417,0.833,,2.25,171.0,132.958,110.0
2011-04-24,68.0,51.292,37.0,3.143,3.714,0.429,,1.826,165.0,140.625,120.0
2011-04-25,68.0,51.75,33.0,3.833,4.25,0.5,,2.167,169.0,145.875,125.0
2011-04-26,84.0,54.333,36.0,6.375,7.042,0.792,,2.708,242.0,178.292,119.0
2011-04-27,95.0,63.542,42.0,3.625,4.25,0.417,,2.125,262.0,181.542,136.0
2011-04-28,94.0,75.958,55.0,3.875,4.292,0.583,,1.042,149.0,120.542,98.0
2011-04-29,74.0,56.833,44.0,5.792,6.625,0.833,,1.75,182.0,144.708,104.0
2011-04-30,82.0,52.0,38.0,2.292,2.458,0.042,,2.708,276.0,220.375,153.0
2011-05-01,88.0,62.333,42.0,2.292,2.417,0.25,,1.417,237.0,197.667,164.0
2011-05-02,80.0,68.542,60.0,4.19,4.905,0.714,,1.609,181.0,155.25,122.0
2011-05-03,85.0,74.583,63.0,4.792,5.333,0.708,,1.292,185.0,148.75,112.0
2011-05-04,90.0,69.0,53.0,3.0,3.375,0.458,,1.5,180.0,157.875,114.0
2011-05-05,86.0,71.583,57.0,3.333,3.917,0.75,,1.125,178.0,144.917,108.0
2011-05-06,78.0,57.208,42.0,2.917,3.292,0.292,,1.375,250.0,191.833,122.0
2011-05-07,91.0,67.417,47.0,5.208,5.708,0.75,,2.083,271.0,211.833,177.0
2011-05-08,97.0,84.333,68.0,3.25,3.75,0.375,,1.125,204.0,183.958,153.0
2011-05-09,84.0,63.333,48.0,5.875,6.875,1.125,,1.833,284.0,218.958,158.0
2011-05-10,96.0,89.375,65.0,2.619,3.286,0.762,,1.0,270.0,222.875,194.0
2011-05-11,95.0,92.667,83.0,5.083,6.208,1.083,,1.208,222.0,193.125,179.0
2011-05-12,93.0,89.583,78.0,5.0,6.917,1.792,,1.5,231.0,185.667,155.0
2011-05-13,91.0,50.875,36.0,3.458,3.833,0.5,,2.0,201.0,185.542,162.0
2011-05-14,54.0,44.708,34.0,3.792,4.125,0.417,,2.875,215.0,192.333,167.0
2011-05-15,47.0,35.0,21.0,3.542,3.875,0.375,,2.542,230.0,203.417,177.0
2011-05-16,84.0,48.458,27.0,5.167,5.792,0.583,,4.0,249.0,200.875,153.0
2011-05-17,86.0,65.417,50.0,5.792,6.417,0.833,,2.375,213.0,174.708,131.0
2011-05-18,61.0,48.458,32.0,,,,,2.261,233.0,184.583,122.0
2011-05-19,74.0,56.583,40.0,,,,,3.75,246.0,201.0,148.0
2011-05-20,82.0,63.25,44.0,,,,,3.0,278.0,229.458,158.0
2011-05-21,94.0,80.25,57.0,,,,,3.875,272.0,229.917,206.0
2011-05-22,94.0,83.667,61.0,,,,,2.708,204.0,176.958,158.0
2011-05-23,94.0,82.75,56.0,,,,,1.083,176.0,154.833,140.0
2011-05-24,94.0,76.25,62.0,,,,,1.375,197.0,172.167,132.0
2011-05-25,89.0,72.667,49.0,,,,,2.542,224.0,189.458,154.0
2011-05-26,92.0,76.261,51.0,6.619,7.857,1.286,,2.478,213.0,187.208,170.0
2011-05-27,95.0,82.042,58.0,4.042,4.5,0.583,,1.917,231.0,191.833,171.0
2011-05-28,95.0,93.792,92.0,3.458,4.167,0.625,,1.125,185.0,179.667,177.0
2011-05-29,93.0,90.042,79.0,1.667,2.042,0.25,,2.458,180.0,171.167,157.0
2011-05-30,93.0,86.083,77.0,1.417,1.542,0.0,,1.583,159.0,148.958,144.0
2011-05-31,93.0,83.833,72.0,3.375,3.958,0.625,,1.917,180.0,162.792,140.0
2011-06-01,92.0,74.542,53.0,4.542,5.375,0.833,,2.333,249.0,200.208,167.0
2011-06-02,94.0,84.083,65.0,3.625,4.375,0.667,,1.875,227.0,195.125,179.0
2011-06-03,94.0,81.083,62.0,4.429,5.238,0.81,,3.609,223.0,195.792,171.0
2011-06-04,89.0,65.708,50.0,3.708,4.042,0.375,,2.583,255.0,227.458,185.0
2011-06-05,91.0,73.125,56.0,4.083,4.458,0.292,,4.458,243.0,212.0,177.0
2011-06-06,90.0,66.25,47.0,4.958,5.792,0.75,,3.167,255.0,214.708,161.0
2011-06-07,77.0,64.875,54.0,4.333,5.292,0.833,,3.75,243.0,220.208,200.0
2011-06-08,94.0,78.667,62.0,3.625,4.083,0.458,,1.792,244.0,213.542,188.0
2011-06-09,91.0,72.125,56.0,4.208,4.75,0.583,,2.083,259.0,229.0,192.0
2011-06-10,95.0,88.75,77.0,5.667,6.417,0.708,,2.333,234.0,215.167,189.0
2011-06-11,94.0,85.583,71.0,3.81,4.714,1.0,,2.87,228.0,204.583,191.0
2011-06-12,93.0,87.208,71.0,4.125,5.0,0.833,,2.542,216.0,200.417,180.0
2011-06-13,94.0,85.542,63.0,4.5,5.083,0.833,,1.458,246.0,204.083,179.0
2011-06-14,94.0,80.125,66.0,4.333,5.125,0.917,,3.042,224.0,202.708,186.0
2011-06-15,88.0,77.125,66.0,4.708,5.708,1.042,,3.083,234.0,209.417,180.0
2011-06-16,85.0,69.0,57.0,5.5,6.917,1.375,,2.458,229.0,213.292,195.0
2011-06-17,93.0,79.292,69.0,3.792,4.917,1.208,,4.167,234.0,214.542,185.0
2011-06-18,94.0,86.167,67.0,3.542,4.0,0.375,,1.833,245.0,214.792,198.0
2011-06-19,93.0,83.167,69.0,3.143,4.048,0.857,,2.826,246.0,219.583,200.0
2011-06-20,93.0,83.75,63.0,4.417,5.292,0.917,,2.167,275.0,231.0,206.0
2011-06-21,92.0,74.958,57.0,3.5,4.167,0.625,,2.042,270.0,243.375,218.0
2011-06-22,90.0,78.833,64.0,5.792,7.667,1.875,,2.042,291.0,264.417,231.0
2011-06-23,77.0,64.875,51.0,2.917,3.708,0.792,,2.083,327.0,294.5,270.0
2011-06-24,92.0,69.292,56.0,2.083,3.208,0.833,,2.167,315.0,288.292,264.0
2011-06-25,95.0,86.958,76.0,2.583,3.833,1.292,,2.583,265.0,252.208,237.0
2011-06-26,94.0,67.417,51.0,0.875,1.125,0.292,,1.208,308.0,282.0,246.0
2011-06-27,94.0,85.625,64.0,3.857,5.143,1.238,,1.478,288.0,244.083,211.0
2011-06-28,93.0,77.208,57.0,3.625,4.583,1.083,,1.708,311.0,267.833,240.0
2011-06-29,89.0,68.083,56.0,3.0,4.0,0.958,,2.625,311.0,285.333,245.0
2011-06-30,91.0,70.667,51.0,2.667,3.5,0.917,,3.0,312.0,277.875,249.0
2011-07-01,96.0,91.0,84.0,3.125,3.833,0.75,,1.667,253.0,243.25,233.0
2011-07-02,93.0,84.667,69.0,2.917,3.25,0.417,,1.958,278.0,253.167,239.0
2011-07-03,86.0,63.875,53.0,2.25,2.583,0.167,,1.833,329.0,295.708,254.0
2011-07-04,92.0,80.208,60.0,3.042,3.375,0.458,,1.708,300.0,265.958,242.0
2011-07-05,81.0,69.458,59.0,3.762,4.238,0.619,,2.696,275.0,250.542,224.0
2011-07-06,95.0,81.833,65.0,4.875,5.75,0.792,,2.042,263.0,236.125,208.0
2011-07-07,94.0,81.083,65.0,3.417,4.458,1.167,,1.417,298.0,259.583,234.0
2011-07-08,74.0,60.875,45.0,2.042,2.708,0.583,,1.75,348.0,304.125,276.0
2011-07-09,92.0,67.208,45.0,1.292,1.708,0.333,,1.75,355.0,294.917,224.0
2011-07-10,89.0,72.333,50.0,2.125,3.625,1.5,,2.042,307.0,272.792,237.0
2011-07-11,92.0,74.417,54.0,2.333,3.333,0.958,,6.125,312.0,276.292,246.0
2011-07-12,88.0,68.25,53.0,2.75,3.667,1.125,,3.708,312.0,282.583,246.0
2011-07-13,82.0,69.333,52.0,3.0,3.952,0.762,,2.261,329.0,288.083,248.0
2011-07-14,88.0,70.792,46.0,2.542,3.583,1.208,,5.75,314.0,278.625,246.0
2011-07-15,88.0,72.708,56.0,2.333,3.292,0.875,,4.292,316.0,278.292,240.0
2011-07-16,89.0,74.75,58.0,1.833,2.292,0.292,,2.458,311.0,281.708,246.0
2011-07-17,89.0,76.042,60.0,2.958,3.458,0.583,,4.783,309.0,285.958,252.0
2011-07-18,75.0,66.125,60.0,1.292,1.583,0.292,,1.75,304.0,295.667,284.0
2011-07-19,89.0,78.875,56.0,1.333,1.833,0.542,,1.333,299.0,271.292,254.0
2011-07-20,98.0,91.833,84.0,1.583,2.167,0.625,,10.083,258.0,240.417,225.0
2011-07-21,94.0,89.417,80.0,2.857,3.81,1.0,,9.783,237.0,227.417,221.0
2011-07-22,92.0,79.667,64.0,2.167,3.083,0.75,,1.792,250.0,229.167,208.0
2011-07-23,92.0,75.667,58.0,2.25,3.167,0.792,,2.542,258.0,231.292,203.0
2011-07-24,92.0,75.833,55.0,2.958,4.292,1.208,,4.0,278.0,244.417,206.0
2011-07-25,95.0,82.583,55.0,3.565,4.435,1.043,,1.75,300.0,255.833,230.0
2011-07-26,89.0,70.5,52.0,3.292,4.208,0.958,,2.208,325.0,277.083,230.0
2011-07-27,94.0,80.542,61.0,4.333,5.833,1.875,,1.792,305.0,269.792,245.0
2011-07-28,90.0,69.708,53.0,3.667,6.083,2.417,,2.792,315.0,281.25,240.0
2011-07-29,82.0,72.917,63.0,2.714,3.714,1.095,,2.174,310.0,283.542,265.0
2011-07-30,92.0,84.583,75.0,2.375,3.167,0.583,,2.25,295.0,271.667,250.0
2011-07-31,94.0,82.667,69.0,1.667,2.25,0.5,,2.667,275.0,257.083,240.0
2011-08-01,94.0,78.583,61.0,2.667,3.458,0.833,,2.583,300.0,266.667,240.0
2011-08-02,88.0,76.125,60.0,3.667,4.542,0.792,,3.542,310.0,280.208,260.0
2011-08-03,87.0,72.042,52.0,3.167,3.75,0.625,,2.167,330.0,286.458,260.0
2011-08-04,86.0,70.75,51.0,3.417,4.292,0.708,,3.708,330.0,286.042,255.0
2011-08-05,89.0,69.0,51.0,3.75,4.542,0.75,,2.083,330.0,294.167,245.0
2011-08-06,88.0,70.583,48.0,2.524,3.476,1.048,,2.13,360.0,300.417,265.0
2011-08-07,87.0,67.583,52.0,2.75,3.333,0.625,,2.5,340.0,300.833,265.0
2011-08-08,91.0,67.667,50.0,2.542,3.375,0.833,,2.609,350.0,306.833,273.0
2011-08-09,87.0,72.458,56.0,2.333,3.125,0.875,,2.083,334.0,298.083,267.0
2011-08-10,91.0,71.208,60.0,2.25,3.375,1.208,,1.958,329.0,298.208,273.0
2011-08-11,89.0,79.208,72.0,1.5,2.333,0.75,,1.958,312.0,285.708,269.0
2011-08-12,87.0,77.208,66.0,1.375,2.125,0.583,,1.667,320.0,289.167,269.0
2011-08-13,91.0,77.292,58.0,1.083,1.333,0.25,,1.667,317.0,288.125,255.0
2011-08-14,98.0,71.958,52.0,1.905,2.238,0.333,,1.913,332.0,292.5,256.0
2011-08-15,94.0,75.087,58.0,2.042,2.458,0.417,,1.917,317.0,288.75,249.0
2011-08-16,93.0,76.125,63.0,2.708,3.375,0.583,,1.917,326.0,294.375,260.0
2011-08-17,92.0,77.625,65.0,2.792,3.583,0.458,,1.667,324.0,294.5,269.0
2011-08-18,97.0,83.75,62.0,2.7,3.05,0.35,,1.45,306.0,275.05,242.0
2011-08-19,95.0,84.75,69.0,2.542,3.208,0.708,,5.5,282.0,255.042,234.0
2011-08-20,94.0,87.25,72.0,2.0,2.583,0.375,,1.625,245.0,235.625,226.0
2011-08-21,97.0,83.542,65.0,1.833,2.458,0.5,,1.875,272.0,245.375,222.0
2011-08-22,94.0,82.458,59.0,1.952,2.429,0.381,,1.609,288.0,249.5,234.0
2011-08-23,95.0,90.667,82.0,3.375,4.208,0.833,,1.792,257.0,239.625,228.0
2011-08-24,92.0,79.375,61.0,3.083,4.208,1.125,,2.0,296.0,262.625,231.0
2011-08-25,94.0,82.833,69.0,2.208,2.958,0.75,,2.083,291.0,262.5,236.0
2011-08-26,92.0,81.75,67.0,2.375,3.375,0.958,,2.75,297.0,273.333,248.0
2011-08-27,92.0,77.667,67.0,1.5,1.958,0.5,,2.042,305.0,272.5,245.0
2011-08-28,93.0,79.208,62.0,2.417,3.208,0.792,,2.667,305.0,274.792,243.0
2011-08-29,91.0,78.333,67.0,2.75,3.333,0.667,,2.625,302.0,278.958,254.0
2011-08-30,93.0,83.625,69.0,2.857,3.286,0.524,,2.304,299.0,274.25,252.0
2011-08-31,93.0,82.125,67.0,2.375,2.875,0.5,,2.542,302.0,275.042,246.0
2011-09-01,96.0,84.708,66.0,2.417,3.042,0.708,,2.25,302.0,269.708,250.0
2011-09-02,94.0,91.167,84.0,1.333,1.833,0.417,,1.542,260.0,247.833,239.0
2011-09-03,96.0,89.458,83.0,1.042,1.083,0.0,,2.708,270.0,256.333,242.0
2011-09-04,96.0,90.208,82.0,1.042,1.333,0.125,,8.333,252.0,243.0,231.0
2011-09-05,94.0,79.333,61.0,2.167,2.833,0.625,,10.542,256.0,234.708,201.0
2011-09-06,89.0,68.458,47.0,2.333,2.75,0.375,,2.0,264.0,225.292,189.0
2011-09-07,77.0,62.958,40.0,3.429,3.667,0.286,,1.87,287.0,245.542,200.0
2011-09-08,88.0,72.875,54.0,4.125,4.583,0.417,,2.75,288.0,248.667,209.0
2011-09-09,88.0,74.208,56.0,3.5,4.042,0.625,,2.75,294.0,261.042,221.0
2011-09-10,91.0,79.708,56.0,2.917,3.333,0.542,,2.542,307.0,272.792,247.0
2011-09-11,90.0,76.417,52.0,3.625,4.5,0.833,,4.083,323.0,275.792,240.0
2011-09-12,88.0,72.625,52.0,2.417,3.208,0.833,,2.583,302.0,268.083,236.0
2011-09-13,92.0,76.417,57.0,3.292,4.083,0.75,,3.375,298.0,266.0,235.0
2011-09-14,90.0,78.042,60.0,2.958,3.458,0.417,,2.417,303.0,267.708,233.0
2011-09-15,92.0,77.917,53.0,3.619,4.048,0.571,,3.696,315.0,274.167,239.0
2011-09-16,93.0,77.542,63.0,3.304,4.522,1.174,,2.542,296.0,268.958,251.0
2011-09-17,97.0,85.875,64.0,2.583,3.292,0.792,,2.542,302.0,267.083,246.0
2011-09-18,95.0,87.875,63.0,1.875,2.375,0.5,,2.5,299.0,257.583,232.0
2011-09-19,96.0,91.375,80.0,1.0,1.25,0.125,,2.083,224.0,209.792,200.0
2011-09-20,96.0,93.583,88.0,0.958,1.125,0.208,,1.208,207.0,197.583,194.0
2011-09-21,95.0,79.708,60.0,1.083,1.417,0.375,,5.083,208.0,197.458,181.0
2011-09-22,79.0,59.25,48.0,1.75,2.375,0.667,,6.083,226.0,197.875,152.0
2011-09-23,86.0,64.875,39.0,2.571,3.286,0.857,,1.739,243.0,188.667,139.0
2011-09-24,81.0,63.25,39.0,1.458,1.875,0.5,,2.958,236.0,189.083,149.0
2011-09-25,90.0,69.958,50.0,2.75,3.208,0.667,,2.667,237.0,194.375,143.0
2011-09-26,91.0,76.958,62.0,2.958,3.833,0.792,,2.833,249.0,212.458,173.0
2011-09-27,94.0,74.583,56.0,2.75,3.5,0.792,,2.125,257.0,219.708,188.0
2011-09-28,83.0,71.583,55.0,4.5,5.875,1.5,,5.0,252.0,218.875,185.0
2011-09-29,95.0,77.583,60.0,5.042,6.25,1.083,,2.917,269.0,235.417,197.0
2011-09-30,96.0,80.25,62.0,3.375,4.125,0.75,,2.833,252.0,221.375,199.0
2011-10-01,85.0,67.375,42.0,2.238,2.857,0.571,,1.957,224.0,193.583,156.0
2011-10-02,82.0,55.958,47.0,2.583,3.042,0.708,,7.083,215.0,194.167,159.0
2011-10-03,73.0,52.708,42.0,2.417,3.583,0.833,,4.125,206.0,179.875,138.0
2011-10-04,85.0,59.042,33.0,2.917,3.458,0.625,,1.708,230.0,177.75,119.0
2011-10-05,95.0,83.792,61.0,4.0,4.583,0.542,,1.667,172.0,162.5,147.0
2011-10-06,95.0,65.417,41.0,4.5,5.25,0.875,,3.042,238.0,202.208,154.0
2011-10-07,73.0,54.292,42.0,3.882,5.235,1.235,,6.273,222.0,193.333,147.0
2011-10-08,84.0,66.083,42.0,2.042,2.5,0.208,,2.083,224.0,176.833,137.0
2011-10-09,87.0,69.792,47.0,4.571,5.381,0.667,,5.043,234.0,190.833,143.0
2011-10-10,85.0,68.625,53.0,3.875,4.375,0.417,,3.875,258.0,215.917,180.0
2011-10-11,88.0,77.125,61.0,3.833,4.125,0.458,,3.125,249.0,208.667,175.0
2011-10-12,93.0,72.833,52.0,4.292,4.833,0.417,,2.958,241.0,203.5,175.0
2011-10-13,83.0,69.0,46.0,4.75,5.417,0.625,,3.25,248.0,208.917,182.0
2011-10-14,96.0,86.917,70.0,5.667,6.75,0.833,,3.042,238.0,210.333,199.0
2011-10-15,93.0,76.583,55.0,3.333,3.833,0.417,,2.542,252.0,216.167,196.0
2011-10-16,61.0,50.458,41.0,2.917,3.417,0.208,,3.875,224.0,201.75,184.0
2011-10-17,75.0,58.333,47.0,4.524,5.333,0.857,,2.783,198.0,178.208,132.0
