date,NO2_mean,NOX_mean,NO_mean,SPM_mean,CH4_mean,NMHC_mean,PM25_mean,THC_mean
2011-12-23,9.562,10.542,0.979,4.771,188.5,5.455,4.083,193.955
2011-12-24,12.104,13.855,1.75,10.584,188.917,5.625,7.792,194.542
2011-12-25,3.646,3.854,0.208,5.48,188.958,2.667,5.417,191.625
2011-12-26,10.826,13.891,3.066,5.646,188.773,4.136,4.375,192.909
2011-12-27,24.292,38.77,14.479,9.771,191.458,12.0,7.625,203.458
2011-12-28,30.208,61.979,31.771,14.104,194.333,14.75,10.826,209.083
2011-12-29,27.458,47.562,20.104,22.479,194.227,12.591,19.292,206.818
2011-12-30,16.521,19.771,3.25,13.0,191.167,9.167,10.667,200.333
2011-12-31,19.208,22.833,3.625,10.396,190.083,8.583,8.167,198.667
2012-01-01,9.292,9.792,0.5,13.958,192.167,5.667,16.75,197.833
2012-01-02,6.958,7.27,0.312,23.52,193.458,4.75,22.625,198.208
2012-01-03,3.958,4.188,0.229,5.146,190.348,1.696,5.0,192.043
2012-01-04,15.943,18.585,2.642,6.95,193.0,7.583,6.292,200.583
2012-01-05,18.73,25.458,6.729,9.354,193.167,6.625,7.417,199.792
2012-01-06,16.812,18.52,1.708,14.834,193.913,6.957,14.708,200.87
2012-01-07,27.218,33.457,6.239,25.854,193.042,10.708,26.458,203.75
2012-01-08,23.812,33.73,9.916,23.354,192.833,11.5,22.917,204.333
2012-01-09,10.625,11.958,1.334,24.146,193.0,1.783,23.375,194.783
2012-01-10,11.479,14.042,2.562,6.354,191.667,2.167,4.0,193.833
2012-01-11,27.13,40.782,13.652,10.094,195.304,10.087,9.895,205.391
2012-01-12,27.792,45.5,17.708,17.104,195.261,11.696,14.667,206.957
2012-01-13,18.334,22.52,4.188,18.666,192.833,10.0,15.125,202.833
2012-01-14,7.13,7.826,0.696,21.625,190.0,3.875,20.5,193.875
2012-01-15,10.5,12.042,1.542,24.062,191.913,5.696,23.167,197.609
2012-01-16,24.271,32.146,7.875,29.208,194.083,7.708,29.333,201.792
2012-01-17,13.001,15.224,2.224,25.917,194.818,6.545,23.125,201.364
2012-01-18,26.562,34.104,7.542,16.0,195.083,10.917,14.375,206.0
2012-01-19,18.208,20.416,2.208,14.792,192.625,5.708,12.625,198.333
2012-01-20,15.979,18.084,2.104,21.229,193.261,5.87,22.417,199.13
2012-01-21,19.108,24.217,5.108,21.708,189.417,4.833,18.542,194.25
2012-01-22,10.375,12.146,1.771,12.312,188.125,2.542,8.958,190.667
2012-01-23,20.958,27.312,6.354,12.125,193.217,10.913,9.292,204.13
2012-01-24,18.609,27.478,8.87,33.042,194.304,11.565,32.826,205.87
2012-01-25,6.854,8.041,1.188,15.688,191.25,2.0,14.042,193.25
2012-01-26,7.416,8.188,0.771,25.938,192.87,1.522,25.75,194.391
2012-01-27,4.833,5.167,0.333,8.812,190.833,0.708,9.0,191.542
2012-01-28,13.304,15.739,2.435,7.73,191.958,2.375,6.458,194.333
2012-01-29,27.708,40.23,12.521,16.854,196.696,9.739,14.958,206.435
2012-01-30,30.312,47.416,17.104,31.542,200.25,13.333,28.083,213.583
2012-01-31,34.166,54.688,20.521,46.396,200.625,19.0,42.375,219.625
2012-02-01,17.438,18.958,1.521,31.458,189.261,4.609,25.208,193.87
2012-02-02,13.605,14.854,1.25,24.854,191.958,3.458,18.042,195.417
2012-02-03,20.75,25.104,4.354,18.208,195.833,9.833,11.917,205.667
2012-02-04,16.304,19.718,3.413,25.562,191.565,5.174,14.083,196.739
2012-02-05,17.708,19.854,2.146,21.208,193.833,5.75,16.5,199.583
2012-02-06,17.792,25.812,8.02,20.066,194.75,7.667,14.478,202.417
2012-02-07,7.125,8.25,1.125,19.52,191.304,2.217,14.625,193.522
2012-02-08,8.52,9.666,1.146,8.458,193.917,4.333,5.208,198.25
2012-02-09,15.98,19.667,3.688,12.312,194.167,6.708,9.75,200.875
2012-02-10,14.229,16.562,2.333,20.833,193.696,6.435,16.708,200.13
2012-02-11,12.37,13.848,1.478,20.979,193.667,6.083,15.583,199.75
2012-02-12,34.0,48.479,14.48,25.562,196.125,15.583,17.583,211.708
2012-02-13,7.667,8.104,0.438,21.792,192.13,2.87,19.417,195.0
2012-02-14,31.042,42.375,11.333,23.271,194.458,11.833,19.25,206.292
2012-02-15,12.161,13.88,1.72,21.5,191.0,6.042,14.333,197.042
2012-02-16,6.479,6.854,0.375,11.375,191.87,3.913,8.208,195.783
2012-02-17,12.0,12.812,0.812,13.917,192.542,6.208,9.125,198.75
2012-02-18,9.543,10.282,0.739,16.334,188.292,5.875,6.25,194.167
2012-02-19,9.737,10.59,0.852,12.452,192.522,7.087,7.25,199.609
2012-02-20,10.77,11.938,1.166,7.586,192.333,4.333,5.125,196.667
2012-02-21,22.744,32.456,9.712,32.604,197.136,8.864,28.391,206.0
2012-02-22,22.167,26.833,4.667,49.416,197.042,7.917,40.042,204.958
2012-02-23,8.271,9.188,0.916,36.98,192.625,2.583,31.625,195.208
2012-02-24,7.375,8.25,0.875,10.125,191.0,0.913,4.667,191.913
2012-02-25,17.435,21.826,4.391,17.916,192.708,4.875,12.292,197.583
2012-02-26,23.916,27.02,3.104,23.562,191.542,12.25,13.917,203.792
2012-02-27,15.5,19.271,3.77,26.708,193.913,12.478,18.208,206.391
2012-02-28,33.375,46.625,13.25,33.167,197.0,13.708,26.292,210.708
2012-02-29,,,,,,,,
2012-03-01,11.916,12.542,0.625,23.292,189.875,3.625,14.458,193.5
2012-03-02,4.688,4.958,0.27,20.521,191.391,1.13,17.042,192.522
2012-03-03,6.875,7.166,0.292,17.854,192.042,0.375,13.667,192.417
2012-03-04,18.13,21.782,3.652,43.916,194.792,4.167,39.042,198.958
2012-03-05,19.771,27.02,7.25,47.208,195.13,8.304,36.125,203.435
2012-03-06,20.188,23.23,3.042,21.604,190.875,8.042,14.042,198.917
2012-03-07,11.108,11.674,0.565,36.066,188.261,5.609,25.783,193.87
2012-03-08,19.584,24.084,4.5,56.854,192.0,8.957,39.708,200.957
2012-03-09,11.188,11.646,0.458,64.042,190.667,7.75,44.542,198.417
2012-03-10,5.979,6.062,0.084,39.438,189.5,6.958,30.042,196.458
2012-03-11,9.978,10.652,0.674,19.875,190.652,4.87,14.917,195.522
2012-03-12,21.688,32.104,10.416,26.208,194.542,11.958,23.583,206.5
2012-03-13,8.334,8.812,0.48,21.108,188.25,5.625,15.458,193.875
2012-03-14,6.688,7.25,0.562,13.299,192.182,5.818,11.208,198.0
2012-03-15,20.958,30.5,9.542,16.583,200.238,8.714,12.75,208.952
2012-03-16,20.458,24.854,4.396,16.792,195.167,9.75,11.25,204.917
2012-03-17,14.646,16.146,1.5,31.042,193.13,6.783,21.667,199.913
2012-03-18,9.283,10.674,1.392,26.166,184.833,1.375,15.333,186.208
2012-03-19,19.068,21.756,2.687,56.542,191.625,7.125,46.455,198.75
2012-03-20,14.542,15.875,1.334,52.208,193.13,8.0,34.417,201.13
2012-03-21,8.633,9.259,0.626,13.286,192.208,4.208,9.292,196.417
2012-03-22,21.125,24.25,3.125,15.625,192.292,6.542,10.917,198.833
2012-03-23,15.084,17.084,2.0,38.562,192.826,9.913,28.708,202.739
2012-03-24,13.646,15.145,1.5,41.958,193.792,9.417,34.417,203.208
2012-03-25,6.109,6.304,0.196,24.5,191.333,6.75,17.917,198.083
2012-03-26,15.23,17.771,2.542,17.708,192.478,7.261,13.083,199.739
2012-03-27,19.271,22.834,3.562,21.104,191.958,11.708,14.792,203.667
2012-03-28,17.666,23.125,5.458,25.292,191.0,11.0,16.792,202.0
2012-03-29,18.5,22.084,3.583,35.0,193.087,11.609,24.5,204.696
2012-03-30,14.416,18.979,4.562,22.438,191.542,7.333,15.208,198.875
2012-03-31,10.73,11.625,0.896,20.042,192.417,7.375,13.833,199.792
2012-04-01,6.333,6.354,0.021,15.812,189.917,3.583,12.917,193.5
2012-04-02,18.087,23.804,5.717,19.062,190.409,10.091,15.167,200.5
2012-04-03,5.938,6.542,0.604,22.812,186.375,3.417,17.083,189.792
2012-04-04,8.752,9.881,1.13,14.812,187.565,3.565,12.565,191.13
2012-04-05,13.4,14.91,1.509,33.605,189.0,5.958,28.75,194.958
2012-04-06,5.792,6.312,0.521,13.521,187.958,2.333,10.208,190.292
2012-04-07,7.438,7.916,0.479,10.729,187.227,3.273,9.5,190.5
2012-04-08,10.604,11.146,0.542,16.021,188.125,5.708,15.125,193.833
2012-04-09,15.717,16.652,0.935,27.146,186.833,7.708,23.125,194.542
2012-04-10,17.604,19.667,2.062,30.916,186.045,6.091,25.625,192.136
2012-04-11,10.562,12.229,1.666,30.979,184.333,2.083,21.042,186.417
2012-04-12,9.854,10.479,0.625,23.688,185.625,1.333,16.292,186.958
2012-04-13,17.0,18.854,1.854,16.75,186.636,8.727,13.083,195.364
2012-04-14,9.542,10.354,0.812,21.667,186.625,8.208,15.958,194.833
2012-04-15,17.125,18.125,1.0,26.916,190.708,9.792,22.083,200.5
2012-04-16,19.022,22.978,3.956,30.958,187.545,13.0,27.125,200.545
2012-04-17,14.729,16.729,2.0,27.438,187.208,8.375,24.333,195.583
2012-04-18,17.52,20.875,3.354,28.396,188.667,10.25,22.667,198.917
2012-04-19,21.385,25.87,4.484,37.584,189.182,14.409,29.435,203.591
2012-04-20,4.938,5.646,0.708,21.77,185.0,8.292,18.5,193.292
2012-04-21,3.708,4.146,0.438,13.812,183.208,4.958,11.292,188.167
2012-04-22,4.084,4.334,0.25,13.375,183.727,4.955,9.583,188.682
2012-04-23,14.478,16.674,2.196,45.0,188.833,9.167,41.667,198.0
2012-04-24,21.521,25.125,3.604,65.792,191.542,15.292,54.25,206.833
2012-04-25,17.438,19.021,1.584,44.146,187.364,11.409,30.917,198.773
2012-04-26,9.678,10.796,1.119,17.708,186.042,4.5,10.792,190.542
2012-04-27,17.334,21.562,4.229,18.23,189.417,9.333,13.375,198.75
2012-04-28,21.896,25.542,3.646,24.5,189.0,15.909,19.0,204.909
2012-04-29,17.396,18.854,1.458,34.584,188.917,12.583,30.292,201.5
2012-04-30,5.37,5.804,0.435,13.312,182.708,5.417,10.0,188.125
2012-05-01,7.084,7.792,0.708,12.435,182.364,5.591,10.0,187.955
2012-05-02,6.812,7.75,0.938,16.354,181.833,6.417,11.458,188.25
2012-05-03,2.104,2.542,0.438,13.666,182.333,2.542,9.375,184.875
2012-05-04,3.584,4.084,0.5,12.062,183.5,3.818,10.833,187.318
2012-05-05,7.375,7.958,0.583,23.75,184.917,5.583,19.792,190.5
2012-05-06,6.354,6.562,0.208,30.104,186.458,5.958,27.125,192.417
2012-05-07,11.956,12.196,0.239,70.334,190.227,8.136,62.292,198.364
2012-05-08,11.354,11.75,0.396,48.875,185.917,8.375,41.458,194.292
2012-05-09,9.792,11.124,1.332,33.979,184.773,6.5,30.5,191.273
2012-05-10,3.416,3.479,0.062,37.167,186.583,4.458,32.833,191.042
2012-05-11,3.646,3.833,0.188,9.375,184.5,5.292,7.208,189.792
2012-05-12,6.229,6.458,0.229,9.292,184.773,4.091,9.0,188.864
2012-05-13,15.916,16.875,0.958,22.084,187.542,11.292,20.292,198.833
2012-05-14,16.544,17.5,0.956,39.479,186.167,9.958,36.333,196.125
2012-05-15,8.604,8.896,0.292,17.416,185.0,6.455,11.833,191.455
2012-05-16,15.797,16.511,0.714,42.646,188.625,8.375,34.304,197.0
2012-05-17,11.919,12.484,0.564,35.396,188.125,4.667,30.75,192.792
2012-05-18,7.396,7.562,0.166,26.23,188.045,7.364,23.75,195.409
2012-05-19,21.042,22.792,1.75,33.208,191.0,12.042,28.792,203.042
2012-05-20,10.333,10.646,0.312,32.271,188.875,10.083,27.542,198.958
2012-05-21,7.652,7.87,0.218,22.521,185.714,6.143,20.375,191.857
2012-05-22,8.812,9.542,0.729,21.438,185.0,7.474,18.0,192.474
2012-05-23,15.792,17.312,1.521,28.688,186.292,8.292,24.25,194.583
2012-05-24,21.084,24.979,3.896,33.792,188.5,14.042,29.0,202.542
2012-05-25,13.604,14.042,0.438,29.854,186.818,9.0,27.167,195.818
2012-05-26,18.625,21.958,3.333,37.458,188.625,12.5,34.458,201.125
2012-05-27,13.521,14.417,0.896,37.52,189.042,10.875,34.375,199.917
2012-05-28,16.978,19.37,2.392,42.166,190.0,5.409,38.167,195.409
2012-05-29,13.688,15.188,1.5,42.833,188.0,5.0,36.833,193.0
2012-05-30,16.612,17.6,0.988,41.562,188.905,7.905,35.783,196.81
2012-05-31,13.042,13.646,0.604,35.064,186.455,11.909,30.083,198.364
2012-06-01,16.688,19.938,3.25,35.75,187.125,14.625,28.625,201.75
2012-06-02,13.083,14.396,1.312,28.334,186.0,12.05,23.625,198.05
2012-06-03,7.166,7.229,0.062,23.75,187.647,4.294,21.167,191.941
2012-06-04,15.304,15.891,0.586,21.854,183.182,2.909,17.875,186.091
2012-06-05,11.208,11.916,0.708,12.208,,,8.417,
2012-06-06,13.958,16.354,2.396,19.75,186.0,10.0,16.042,196.0
2012-06-07,11.958,13.646,1.688,30.188,188.538,10.462,28.435,199.0
2012-06-08,10.292,11.396,1.104,20.084,187.0,8.583,15.958,195.583
2012-06-09,4.125,4.25,0.125,20.875,186.417,5.667,19.208,192.083
2012-06-10,4.833,4.833,0.0,22.0,184.318,8.227,19.458,192.545
2012-06-11,23.826,27.24,3.413,38.25,188.087,17.435,34.958,205.522
2012-06-12,10.083,10.48,0.395,27.979,182.13,8.913,25.783,191.043
2012-06-13,7.167,7.625,0.458,18.625,183.364,12.409,16.458,195.773
2012-06-14,12.708,13.938,1.23,28.938,185.364,16.227,25.958,201.591
2012-06-15,10.979,11.458,0.48,18.708,183.091,9.045,12.375,192.136
2012-06-16,9.812,10.104,0.292,11.833,181.85,9.55,7.667,191.4
2012-06-17,5.938,6.104,0.166,14.792,183.182,7.864,12.583,191.045
2012-06-18,12.978,14.065,1.087,18.688,183.333,12.917,14.833,196.25
2012-06-19,10.166,15.5,5.334,24.52,179.318,12.091,9.542,191.409
2012-06-20,7.146,7.292,0.146,16.75,182.13,9.217,10.792,191.348
2012-06-21,11.5,11.792,0.292,16.083,184.15,9.8,12.333,193.95
2012-06-22,5.458,5.688,0.229,16.562,183.6,5.733,12.542,189.333
2012-06-23,23.917,25.917,2.0,27.042,191.211,14.632,23.375,205.842
2012-06-24,7.396,7.5,0.104,12.188,184.65,6.95,10.0,191.6
2012-06-25,7.761,7.804,0.043,13.645,183.533,10.733,10.5,194.267
2012-06-26,7.434,7.566,0.13,22.892,184.222,9.111,19.435,193.333
2012-06-27,7.375,7.958,0.583,16.458,182.333,9.167,14.417,191.5
2012-06-28,6.021,6.521,0.5,21.479,184.636,11.273,20.208,195.909
2012-06-29,11.812,12.916,1.104,36.729,184.375,15.5,25.042,199.875
2012-06-30,8.833,11.875,3.042,21.646,177.625,13.792,13.417,191.417
2012-07-01,6.562,6.833,0.271,26.25,181.565,10.913,17.25,192.478
2012-07-02,14.196,15.608,1.413,21.771,188.458,13.208,15.75,201.667
2012-07-03,14.562,16.229,1.667,17.188,190.208,10.875,9.417,201.083
2012-07-04,17.771,20.104,2.334,18.688,178.652,8.696,14.083,187.348
2012-07-05,9.354,15.625,6.271,19.042,172.667,3.917,12.042,176.583
2012-07-06,7.436,10.072,2.636,24.52,171.304,4.0,19.5,175.304
2012-07-07,4.042,4.25,0.208,30.812,182.667,3.208,21.292,185.875
2012-07-08,3.75,3.792,0.042,18.271,185.0,5.792,16.208,190.792
2012-07-09,11.782,13.652,1.87,23.084,188.174,14.0,21.125,202.174
2012-07-10,15.438,16.771,1.334,47.896,189.25,15.667,44.217,204.917
2012-07-11,10.708,12.062,1.354,23.146,179.292,13.417,19.667,192.708
2012-07-12,9.77,10.208,0.438,73.354,192.261,14.522,51.833,206.783
2012-07-13,14.25,14.771,0.521,16.021,184.083,14.125,13.042,198.208
2012-07-14,12.334,12.834,0.5,27.917,182.042,13.292,20.75,195.333
2012-07-15,3.584,4.0,0.416,20.438,176.261,10.174,15.625,186.435
2012-07-16,5.739,6.456,0.718,17.896,177.375,10.208,14.042,187.583
2012-07-17,6.646,10.062,3.416,19.77,178.708,12.917,16.0,191.625
2012-07-18,5.062,6.333,1.27,14.542,174.652,8.739,11.083,183.391
2012-07-19,8.167,11.584,3.416,18.188,178.043,9.261,13.833,187.304
2012-07-20,10.271,12.938,2.667,13.25,181.375,9.542,11.583,190.917
2012-07-21,9.479,12.688,3.208,20.375,183.958,10.833,16.792,194.792
2012-07-22,5.438,5.916,0.479,29.396,182.13,11.261,23.667,193.391
2012-07-23,7.826,8.87,1.044,25.479,183.875,10.375,20.417,194.25
2012-07-24,9.642,10.654,1.013,52.852,181.708,11.0,44.75,192.708
2012-07-25,10.833,13.083,2.25,71.73,179.217,12.565,63.125,191.783
2012-07-26,10.146,13.458,3.312,58.0,177.125,12.708,46.708,189.833
2012-07-27,9.506,11.728,2.222,40.396,178.417,11.167,33.609,189.583
2012-07-28,5.604,9.334,3.729,16.084,176.174,8.696,11.208,184.87
2012-07-29,5.084,6.479,1.396,15.521,174.542,9.25,11.042,183.792
2012-07-30,15.217,18.586,3.37,34.27,180.458,15.708,29.375,196.167
2012-07-31,8.292,10.562,2.271,28.958,177.913,11.522,20.333,189.435
2012-08-01,8.146,9.479,1.333,19.354,176.5,12.5,13.875,189.0
2012-08-02,3.25,4.271,1.021,13.958,174.708,7.625,9.292,182.333
2012-08-03,4.729,5.438,0.708,17.062,176.739,9.304,11.583,186.043
2012-08-04,5.021,5.416,0.396,18.77,177.417,10.708,14.583,188.125
2012-08-05,4.48,4.771,0.292,15.354,174.917,8.042,12.5,182.958
2012-08-06,5.022,5.87,0.848,17.104,173.913,11.739,12.042,185.652
2012-08-07,7.688,9.062,1.375,22.104,176.333,19.042,17.042,195.375
2012-08-08,10.104,13.125,3.021,23.084,180.958,18.125,16.958,199.083
2012-08-09,9.812,10.188,0.375,20.542,183.478,9.522,16.304,193.0
2012-08-10,18.688,21.771,3.084,30.458,186.958,11.667,23.583,198.625
2012-08-11,8.98,10.25,1.271,27.938,182.083,9.083,22.0,191.167
2012-08-12,5.916,6.834,0.917,22.583,179.913,10.043,17.917,189.957
2012-08-13,6.848,7.783,0.934,20.146,179.25,9.833,15.083,189.083
2012-08-14,6.896,7.708,0.812,14.542,178.208,9.875,11.083,188.083
2012-08-15,4.416,5.438,1.021,20.188,175.957,8.826,15.958,184.783
2012-08-16,4.958,5.834,0.875,26.771,174.75,8.708,20.708,183.458
2012-08-17,13.23,15.458,2.229,30.354,177.773,15.682,24.583,193.455
2012-08-18,10.854,14.355,3.5,28.292,176.043,12.826,22.792,188.87
2012-08-19,5.854,6.146,0.292,32.396,176.625,9.708,26.583,186.333
2012-08-20,9.522,12.065,2.544,18.854,178.167,9.75,14.958,187.917
2012-08-21,8.854,12.396,3.542,17.354,179.652,8.652,12.208,188.304
2012-08-22,9.166,12.208,3.042,14.896,179.125,10.458,12.5,189.583
2012-08-23,9.0,15.125,6.125,14.875,177.208,12.25,10.417,189.458
2012-08-24,6.548,10.072,3.524,14.848,178.286,9.905,10.609,188.19
2012-08-25,4.604,5.646,1.042,13.0,177.542,8.417,10.25,185.958
2012-08-26,2.812,3.042,0.229,11.438,176.333,7.917,9.375,184.25
2012-08-27,2.456,3.13,0.674,10.584,173.652,5.696,9.458,179.348
2012-08-28,6.896,7.854,0.958,13.875,175.667,7.208,11.458,182.875
2012-08-29,8.792,10.104,1.312,13.729,177.75,9.458,12.583,187.208
2012-08-30,7.833,10.042,2.208,17.042,177.13,6.783,16.083,183.913
2012-08-31,6.166,6.542,0.375,12.604,182.0,5.667,8.875,187.667
2012-09-01,9.5,11.584,2.084,13.042,185.667,9.667,10.292,195.333
2012-09-02,7.396,7.958,0.562,22.125,183.217,9.652,18.667,192.87
2012-09-03,11.37,14.044,2.674,31.438,182.917,5.875,29.25,188.792
2012-09-04,11.896,15.062,3.166,28.479,181.167,11.583,25.333,192.75
2012-09-05,15.123,21.685,6.562,17.084,178.913,11.043,14.478,189.957
2012-09-06,9.511,15.277,5.766,13.062,179.667,8.167,11.625,187.833
2012-09-07,11.854,13.583,1.729,23.188,181.833,10.708,21.583,192.542
2012-09-08,11.021,14.98,3.958,17.604,179.913,12.0,15.75,191.913
2012-09-09,6.396,7.062,0.666,13.729,179.833,8.042,12.75,187.875
2012-09-10,9.109,12.26,3.153,14.25,181.917,10.542,9.708,192.458
2012-09-11,4.188,4.417,0.229,15.521,183.565,8.261,9.583,191.826
2012-09-12,11.438,14.542,3.104,18.542,186.167,10.042,14.792,196.208
2012-09-13,12.167,14.688,2.521,23.5,184.083,10.25,20.043,194.333
2012-09-14,8.646,9.521,0.875,20.062,184.348,10.217,17.708,194.565
2012-09-15,10.125,12.48,2.354,16.625,183.292,12.167,12.708,195.458
2012-09-16,7.375,8.834,1.458,10.104,178.917,10.542,8.333,189.458
2012-09-17,2.652,2.696,0.044,8.834,178.565,3.783,7.125,182.348
2012-09-18,8.979,9.666,0.688,19.396,185.542,4.917,12.917,190.458
2012-09-19,12.366,12.928,0.562,22.478,189.304,6.391,15.773,195.696
2012-09-20,16.958,19.084,2.125,22.666,191.625,8.292,22.25,199.917
2012-09-21,17.342,20.608,3.266,26.871,192.5,9.042,26.5,201.542
2012-09-22,16.729,18.125,1.396,32.208,190.522,10.478,27.667,201.0
2012-09-23,7.23,7.854,0.625,24.479,186.458,7.333,19.625,193.792
2012-09-24,10.87,14.457,3.587,16.375,184.75,9.333,13.917,194.083
2012-09-25,5.666,6.542,0.875,15.042,183.913,6.348,13.958,190.261
2012-09-26,12.458,16.917,4.458,15.0,187.417,10.958,14.833,198.375
2012-09-27,14.0,19.938,5.938,15.938,187.667,10.792,15.583,198.458
2012-09-28,14.979,21.188,6.208,18.229,185.478,6.957,17.375,192.435
2012-09-29,9.896,10.875,0.98,17.938,185.875,6.375,16.458,192.25
2012-09-30,2.604,2.625,0.021,16.167,186.583,4.208,13.792,190.792
2012-10-01,9.261,13.718,4.456,10.771,187.087,7.435,10.542,194.522
2012-10-02,11.416,18.792,7.375,10.229,186.917,8.875,8.25,195.792
2012-10-03,8.125,13.708,5.584,10.521,185.292,7.417,8.542,192.708
2012-10-04,5.515,5.704,0.19,10.062,183.696,8.957,8.043,192.652
2012-10-05,17.834,23.834,6.0,11.438,187.042,10.75,6.417,197.792
2012-10-06,20.396,28.084,7.688,18.584,187.792,17.5,12.792,205.292
2012-10-07,4.292,4.354,0.062,17.688,185.043,7.522,13.5,192.565
2012-10-08,4.283,4.5,0.217,9.562,184.25,5.542,8.917,189.792
2012-10-09,14.875,20.25,5.375,13.208,188.25,13.167,10.833,201.417
2012-10-10,16.812,25.521,8.708,17.25,186.0,7.565,12.542,193.565
2012-10-11,16.625,20.312,3.688,23.125,189.083,7.625,18.625,196.708
2012-10-12,9.913,11.109,1.196,11.375,186.583,5.208,7.833,191.792
2012-10-13,16.98,21.688,4.708,17.584,189.739,16.174,14.625,205.913
2012-10-14,18.916,20.0,1.084,25.146,189.708,17.25,20.042,206.958
2012-10-15,13.478,22.152,8.674,25.896,190.042,13.333,21.5,203.375
2012-10-16,16.271,18.375,2.104,29.125,187.391,9.13,21.167,196.522
2012-10-17,18.021,19.542,1.521,27.02,186.0,11.333,22.875,197.333
2012-10-18,5.104,5.354,0.25,11.938,185.333,5.25,9.917,190.583
2012-10-19,9.608,13.5,3.892,10.239,187.5,6.864,7.913,194.364
2012-10-20,19.042,26.833,7.792,21.042,193.042,10.417,16.75,203.458
2012-10-21,19.104,20.708,1.604,32.833,193.208,12.917,29.625,206.125
2012-10-22,10.218,11.196,0.978,28.75,185.826,6.826,26.708,192.652
2012-10-23,10.896,12.605,1.708,12.646,187.375,3.5,7.542,190.875
2012-10-24,17.438,21.5,4.062,12.166,189.708,7.083,7.167,196.792
2012-10-25,23.917,28.916,5.0,17.354,190.304,11.261,12.667,201.565
2012-10-26,26.334,41.792,15.458,18.729,190.083,14.0,17.458,204.083
2012-10-27,16.125,21.104,4.98,30.125,188.208,10.5,28.833,198.708
2012-10-28,7.354,7.666,0.312,27.52,188.261,5.87,22.792,194.13
2012-10-29,18.522,25.978,7.456,22.333,192.792,11.167,20.625,203.958
2012-10-30,19.604,26.25,6.646,22.521,192.125,10.333,19.125,202.458
2012-10-31,15.416,17.792,2.375,23.104,190.522,5.957,18.958,196.478
2012-11-01,7.786,8.478,0.692,12.583,189.25,3.083,7.792,192.333
2012-11-02,15.761,19.094,3.332,15.229,192.174,8.913,10.957,201.087
2012-11-03,15.666,22.188,6.52,18.084,192.783,10.609,15.792,203.391
2012-11-04,11.542,12.25,0.708,21.208,189.375,7.292,17.75,196.667
2012-11-05,14.74,16.935,2.196,27.792,189.25,8.667,17.958,197.917
2012-11-06,14.292,16.084,1.792,25.854,192.565,5.391,22.417,197.957
2012-11-07,5.812,6.02,0.208,26.771,188.458,1.125,22.083,189.583
2012-11-08,20.216,22.271,2.056,38.417,191.958,7.375,36.458,199.333
2012-11-09,14.175,17.008,2.834,44.042,192.043,9.783,40.583,201.826
2012-11-10,9.438,9.708,0.27,25.812,187.375,4.167,21.958,191.542
2012-11-11,6.688,6.938,0.25,21.188,186.417,4.083,13.042,190.5
2012-11-12,9.783,10.782,1.0,24.771,189.652,0.913,15.25,190.565
2012-11-13,13.208,15.604,2.396,23.625,190.75,2.708,19.125,193.458
2012-11-14,9.084,10.334,1.25,15.062,189.542,1.458,11.958,191.0
2012-11-15,11.0,12.562,1.562,9.771,188.4,1.4,5.696,189.8
2012-11-16,18.297,23.96,5.663,13.396,,,7.542,
2012-11-17,9.062,10.188,1.125,18.625,,,13.125,
2012-11-18,8.521,9.5,0.98,12.188,,,7.542,
2012-11-19,17.261,23.522,6.261,23.146,189.364,0.818,16.208,190.182
2012-11-20,15.77,22.875,7.104,13.875,191.333,6.25,9.375,197.583
2012-11-21,28.334,44.562,16.229,20.125,195.375,10.375,15.042,205.75
2012-11-22,26.896,40.542,13.646,17.48,187.043,20.696,9.75,207.739
2012-11-23,12.958,16.084,3.125,37.875,191.458,12.75,31.0,204.208
2012-11-24,15.145,17.938,2.792,25.375,189.0,8.125,25.333,197.125
2012-11-25,11.854,13.396,1.542,20.604,191.783,5.565,16.958,197.348
2012-11-26,8.544,9.065,0.522,16.625,192.167,2.458,9.875,194.625
2012-11-27,10.062,11.812,1.75,7.23,197.375,2.792,4.167,200.167
2012-11-28,19.108,22.761,3.652,13.166,190.3,4.4,9.87,194.7
2012-11-29,28.25,53.396,25.146,19.271,189.636,16.273,13.708,205.909
2012-11-30,24.48,58.354,33.875,22.27,194.625,19.708,13.75,214.333
2012-12-01,13.271,19.334,6.062,18.708,190.292,8.292,11.917,198.583
2012-12-02,12.354,14.458,2.104,12.062,191.174,7.783,9.875,198.957
2012-12-03,20.718,35.478,14.761,21.688,190.583,11.167,19.708,201.75
2012-12-04,7.521,8.667,1.146,14.688,189.625,1.708,10.292,191.333
2012-12-05,19.208,23.916,4.708,14.875,190.522,11.739,13.458,202.261
2012-12-06,10.971,12.761,1.79,10.875,190.333,4.417,10.208,194.75
2012-12-07,18.708,24.479,5.771,18.604,190.5,6.875,12.417,197.375
2012-12-08,5.584,6.52,0.938,18.958,191.522,1.957,14.958,193.478
2012-12-09,4.0,4.688,0.688,12.229,190.875,1.25,9.167,192.125
2012-12-10,7.0,8.044,1.044,6.229,191.333,1.417,1.667,192.75
2012-12-11,15.327,19.256,3.928,9.15,191.217,4.609,5.417,195.826
2012-12-12,25.979,41.834,15.855,12.875,194.792,11.542,9.917,206.333
2012-12-13,28.148,40.579,12.43,12.762,193.87,13.348,8.652,207.217
2012-12-14,22.5,28.5,6.0,20.979,190.333,9.0,13.583,199.333
2012-12-15,18.375,28.042,9.667,26.625,192.0,10.167,19.125,202.167
