date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean
2011-02-02,188.451,6.35,7.247,10.193,2.946,19.792,5.669,9.4,194.801,3.304
2011-02-03,189.338,7.375,8.43,11.296,2.867,10.286,2.429,10.156,196.713,4.226
2011-02-04,189.875,7.889,9.692,12.167,2.475,21.583,5.725,22.542,197.764,3.875
2011-02-05,192.445,11.417,13.358,15.8,2.442,35.917,3.767,42.192,203.861,5.667
2011-02-06,191.862,17.213,20.519,29.231,8.712,42.542,5.085,57.136,209.076,6.639
2011-02-07,192.003,14.264,15.6,19.225,3.625,17.083,4.917,18.64,206.267,5.964
2011-02-08,190.542,8.542,7.747,11.183,3.436,20.583,5.3,11.292,199.083,3.458
2011-02-09,191.625,10.917,8.7,13.683,4.983,17.333,4.067,10.358,202.541,4.958
2011-02-10,190.242,8.523,11.5,16.092,4.591,11.333,3.201,13.908,198.765,4.628
2011-02-11,190.956,8.663,10.192,13.833,3.642,8.5,2.458,10.058,199.619,4.194
2011-02-12,191.775,8.333,10.2,12.317,2.117,11.625,2.933,12.633,200.109,4.028
2011-02-13,192.941,15.674,22.083,29.957,7.874,18.909,2.527,23.077,208.616,6.316
2011-02-14,193.16,26.469,24.348,49.228,24.88,19.625,2.856,24.925,219.629,8.098
2011-02-15,192.611,18.889,20.77,33.443,12.673,16.708,2.417,20.406,211.5,6.792
2011-02-16,190.097,10.097,12.967,17.767,4.8,12.333,3.603,15.368,200.194,5.222
2011-02-17,189.43,8.445,9.542,12.783,3.241,23.583,6.96,13.121,197.875,3.775
2011-02-18,191.278,6.722,7.833,10.75,2.916,20.958,5.412,13.242,198.0,3.791
2011-02-19,192.208,7.403,7.0,8.383,1.383,12.458,2.867,10.967,199.611,3.305
2011-02-20,188.722,7.907,12.853,15.89,3.037,12.0,3.947,11.975,196.629,3.837
2011-02-21,188.654,15.202,20.757,29.952,9.195,16.375,3.851,18.008,203.856,5.545
2011-02-22,189.542,16.555,22.2,31.901,9.701,29.167,6.298,35.017,206.097,6.217
2011-02-23,192.05,19.65,22.948,35.43,12.481,21.708,4.362,30.508,211.7,6.621
2011-02-24,193.986,10.389,13.0,16.892,3.892,33.458,4.467,41.183,204.375,5.917
2011-02-25,192.972,12.472,17.033,22.3,5.267,31.875,5.691,40.483,205.444,6.042
2011-02-26,191.583,7.736,8.908,11.042,2.133,8.208,1.408,9.233,199.319,4.222
2011-02-27,193.256,10.932,14.447,19.904,5.457,15.125,2.757,16.017,204.188,5.518
2011-02-28,192.417,8.861,13.692,17.042,3.35,14.5,2.875,15.858,201.278,4.347
2011-03-01,191.916,20.628,25.115,40.272,15.156,25.053,5.898,32.381,212.544,6.606
2011-03-02,191.028,14.819,24.784,35.152,10.368,19.958,4.665,24.842,205.847,4.903
2011-03-03,191.889,7.889,9.558,12.892,3.333,15.625,1.567,18.683,199.778,4.417
2011-03-04,193.431,8.722,10.375,12.117,1.742,21.625,3.417,21.725,202.153,4.042
2011-03-05,190.335,14.01,21.26,33.0,11.74,11.833,4.945,18.331,204.344,5.935
2011-03-06,192.159,14.649,18.706,35.444,16.738,15.083,4.644,23.275,206.807,6.012
2011-03-07,194.659,14.084,18.525,24.225,5.7,39.167,4.358,46.783,208.743,7.125
2011-03-08,193.958,14.583,18.22,26.4,8.18,34.375,4.987,40.1,208.542,7.275
2011-03-09,191.878,11.308,13.738,17.411,3.673,17.375,1.717,20.216,203.187,6.861
2011-03-10,192.104,10.158,11.392,16.475,5.083,17.667,2.167,18.583,202.262,7.028
2011-03-11,191.657,6.477,7.533,8.617,1.083,22.25,3.883,23.05,198.134,4.611
2011-03-12,191.327,7.364,9.494,13.073,3.579,13.5,2.63,11.874,198.692,4.614
2011-03-13,190.42,9.04,12.176,16.075,3.899,13.583,2.573,13.745,199.459,4.789
2011-03-14,189.889,9.833,14.017,17.817,3.8,14.125,3.008,16.483,199.722,4.639
2011-03-15,192.431,14.042,18.769,24.661,5.892,32.583,5.636,40.608,206.472,5.72
2011-03-16,190.034,14.297,18.947,27.618,8.671,20.864,3.936,25.044,204.331,5.705
2011-03-17,188.167,14.389,19.925,26.225,6.3,23.958,6.65,31.442,202.556,5.542
2011-03-18,190.68,12.889,17.617,19.867,2.25,23.208,2.408,33.542,203.57,5.292
2011-03-19,189.453,11.748,14.358,19.981,5.623,10.917,2.69,13.442,201.201,5.489
2011-03-20,189.435,10.165,14.973,18.934,3.961,14.792,4.049,18.417,199.6,4.394
2011-03-21,189.081,10.462,14.312,17.961,3.649,14.583,3.239,18.267,199.543,4.444
2011-03-22,187.861,11.014,17.317,21.291,3.975,14.458,5.258,16.6,198.875,4.251
2011-03-23,187.622,17.031,24.214,31.728,7.515,13.375,2.891,20.023,204.652,5.418
2011-03-24,190.347,6.486,8.142,9.2,1.058,24.0,5.325,29.383,196.833,4.32
2011-03-25,192.043,6.789,7.525,8.733,1.208,19.958,5.683,15.2,198.832,3.278
2011-03-26,193.25,8.347,10.849,13.51,2.661,13.042,2.584,14.825,201.597,3.68
2011-03-27,193.125,9.056,13.775,15.733,1.957,23.5,3.579,28.892,202.18,4.555
2011-03-28,193.002,13.746,16.058,19.546,3.487,29.583,3.936,37.658,206.748,5.042
2011-03-29,191.625,11.57,17.45,21.617,4.166,20.833,5.366,25.558,203.195,4.872
2011-03-30,186.504,5.616,6.168,7.438,1.269,17.375,1.911,22.946,192.12,2.963
2011-03-31,185.925,7.239,7.66,9.2,1.541,15.286,2.288,19.461,193.163,3.169
2011-04-01,188.092,10.375,18.583,21.102,2.519,38.348,8.651,43.074,198.468,5.358
2011-04-02,186.649,9.884,14.506,15.777,1.271,36.913,4.205,44.211,196.532,4.074
2011-04-03,186.188,4.562,5.417,6.01,0.594,17.542,1.646,17.698,190.75,2.792
2011-04-04,187.02,5.396,4.729,5.26,0.531,10.958,1.49,11.823,192.416,2.896
2011-04-05,189.185,10.458,12.44,13.714,1.274,15.667,4.234,15.896,199.642,3.792
2011-04-06,186.77,11.604,15.344,18.135,2.792,16.208,5.896,17.136,198.375,3.966
2011-04-07,184.771,8.875,10.104,12.458,2.354,11.583,3.979,14.635,193.646,2.708
2011-04-08,182.309,13.367,12.133,15.899,3.766,11.208,1.722,15.344,195.677,3.028
2011-04-09,185.633,13.077,14.372,16.535,2.163,21.333,3.114,29.35,198.71,3.451
2011-04-10,187.625,12.111,13.642,16.017,2.375,25.625,6.358,29.042,199.736,4.319
2011-04-11,186.783,10.665,11.62,13.287,1.666,25.958,3.705,29.585,197.449,4.167
2011-04-12,187.806,11.389,12.875,15.75,2.875,21.833,2.75,23.817,199.194,4.222
2011-04-13,187.611,11.556,12.799,14.684,1.885,25.208,4.029,31.045,199.166,3.861
2011-04-14,187.151,11.754,14.896,16.491,1.595,37.636,5.794,41.365,198.905,4.535
2011-04-15,186.091,21.61,29.735,36.925,7.19,34.792,8.35,41.3,207.7,5.861
2011-04-16,187.375,17.695,19.317,25.475,6.158,41.375,4.6,55.692,205.069,5.705
2011-04-17,185.389,12.653,13.308,15.075,1.767,22.708,5.417,27.633,198.041,3.472
2011-04-18,186.481,16.277,19.183,23.653,4.47,24.25,4.076,26.937,202.758,4.455
2011-04-19,188.188,15.511,7.833,9.317,1.483,16.333,3.175,11.683,203.699,3.181
2011-04-20,188.889,13.125,9.823,12.98,3.157,12.042,2.783,10.842,202.014,3.833
2011-04-21,188.45,15.421,16.997,21.321,4.324,25.708,8.225,24.967,203.871,4.069
2011-04-22,184.2,13.328,16.02,21.573,5.553,17.667,2.682,22.598,197.528,4.097
2011-04-23,183.945,11.445,11.867,13.834,1.967,14.333,2.967,20.25,195.389,2.97
2011-04-24,186.222,8.264,6.133,6.558,0.425,23.125,2.133,26.625,194.486,3.222
2011-04-25,185.419,9.135,9.107,9.951,0.844,25.25,3.01,26.518,194.554,3.708
2011-04-26,183.903,9.375,8.45,9.633,1.183,23.458,4.45,27.175,193.278,3.125
2011-04-27,181.189,9.736,6.14,6.84,0.7,23.0,1.697,27.041,190.925,3.014
2011-04-28,185.213,9.806,10.997,12.697,1.7,17.958,3.067,22.01,195.019,3.778
2011-04-29,190.554,12.55,9.682,10.875,1.194,13.75,1.685,17.817,203.104,3.5
2011-04-30,187.458,15.389,12.658,16.867,4.208,22.917,3.442,27.942,202.847,3.671
2011-05-01,183.792,11.389,8.658,9.658,1.0,31.75,3.016,49.817,195.181,2.68
2011-05-02,187.608,11.489,13.3,15.576,2.275,80.375,3.665,156.53,199.096,3.877
2011-05-03,193.375,14.417,22.733,27.692,4.958,70.083,6.242,140.233,207.792,4.583
2011-05-04,188.889,10.569,11.082,12.417,1.336,46.083,4.018,91.583,199.458,4.056
2011-05-05,187.612,10.481,12.047,13.695,1.648,30.958,4.593,45.617,198.093,3.814
2011-05-06,186.681,10.778,16.525,19.75,3.225,28.542,4.467,36.35,197.459,4.069
2011-05-07,188.236,12.778,22.742,27.475,4.733,23.708,7.311,25.667,201.014,3.625
2011-05-08,185.042,11.889,14.642,17.158,2.517,14.7,3.817,23.542,196.931,2.861
2011-05-09,184.557,16.382,20.774,27.948,7.175,,7.846,38.392,200.94,4.257
2011-05-10,177.014,14.986,10.408,18.525,8.117,,7.525,25.3,192.0,3.111
2011-05-11,175.417,17.875,10.909,23.485,12.575,,2.724,20.983,193.292,3.778
2011-05-12,178.762,16.488,17.663,33.224,15.561,10.222,3.77,18.233,195.25,3.224
2011-05-13,184.056,7.583,9.888,10.922,1.035,27.667,2.665,44.59,191.639,2.75
2011-05-14,186.111,7.917,9.65,10.242,0.592,27.667,3.333,33.075,194.028,3.056
2011-05-15,187.708,9.333,10.308,11.083,0.775,33.292,6.425,30.092,197.042,3.639
2011-05-16,186.613,11.7,14.45,16.098,1.648,35.0,6.633,36.55,198.313,3.583
2011-05-17,187.042,11.153,11.308,12.375,1.067,38.667,2.9,40.308,198.195,3.389
2011-05-18,187.607,13.788,17.089,19.785,2.695,27.75,6.515,28.155,201.395,4.238
2011-05-19,185.607,14.142,16.749,20.336,3.587,32.125,5.104,33.092,199.749,4.254
2011-05-20,182.667,13.153,14.802,19.11,4.308,23.583,4.841,25.233,195.819,3.806
2011-05-21,179.931,15.306,18.35,28.125,9.775,17.667,6.675,20.917,195.236,3.028
2011-05-22,179.736,13.57,15.1,22.159,7.058,13.667,7.183,14.95,193.305,2.722
2011-05-23,182.944,11.556,11.125,13.533,2.408,6.833,1.208,9.625,194.5,3.315
2011-05-24,183.125,10.639,10.233,12.283,2.05,11.5,2.017,11.675,193.764,3.014
2011-05-25,183.843,14.828,15.903,19.788,3.885,16.619,4.746,19.967,198.672,3.435
2011-05-26,185.798,18.836,23.124,33.269,10.145,22.458,4.854,25.762,204.633,4.75
2011-05-27,184.458,17.5,19.425,24.733,5.308,22.417,4.733,28.05,201.959,3.93
2011-05-28,186.459,22.208,22.808,32.217,9.408,13.667,3.008,17.742,208.667,4.847
2011-05-29,184.597,14.667,12.017,14.608,2.592,5.375,1.592,8.567,199.264,3.597
2011-05-30,182.569,11.389,8.443,10.948,2.505,8.417,2.692,12.308,193.958,3.039
2011-05-31,184.458,15.756,15.763,19.962,4.198,11.917,6.067,13.327,200.214,3.953
2011-06-01,186.517,19.905,24.992,34.157,9.164,23.667,7.316,27.225,206.422,4.83
2011-06-02,187.443,16.459,16.842,25.191,8.348,29.667,7.862,34.578,203.902,3.749
2011-06-03,185.18,18.875,17.958,27.1,9.142,39.083,8.717,41.166,204.056,4.125
2011-06-04,183.736,15.264,12.533,16.108,3.575,30.458,5.4,36.358,199.0,3.333
2011-06-05,185.93,16.181,13.5,16.708,3.208,30.292,5.058,38.033,202.111,3.319
2011-06-06,184.083,15.819,16.312,19.648,3.336,31.458,7.132,33.915,199.903,3.736
2011-06-07,183.418,15.408,18.943,22.08,3.136,30.25,4.882,38.034,198.826,3.952
2011-06-08,184.299,17.23,21.404,26.012,4.608,22.091,6.132,28.716,201.529,4.149
2011-06-09,185.077,16.242,16.738,21.427,4.689,24.167,7.797,26.733,201.319,4.065
2011-06-10,188.944,20.569,19.883,28.433,8.55,32.125,7.117,43.833,209.514,4.819
2011-06-11,179.847,12.958,11.567,13.975,2.408,6.333,2.992,11.658,192.806,3.042
2011-06-12,183.5,16.097,19.258,27.208,7.95,11.042,3.608,22.05,199.597,4.056
2011-06-13,182.514,11.403,11.752,13.623,1.87,12.958,3.988,21.4,193.917,3.305
2011-06-14,187.147,14.226,15.81,17.295,1.486,47.625,5.83,61.151,201.373,4.714
2011-06-15,188.047,16.944,22.583,27.757,5.174,43.917,7.498,52.288,204.992,4.871
2011-06-16,185.003,18.072,21.642,26.375,4.733,14.625,3.016,20.817,203.076,4.847
2011-06-17,184.708,17.93,23.183,27.208,4.025,16.583,8.542,22.8,202.639,4.167
2011-06-18,186.153,20.736,33.433,45.533,12.1,28.333,8.425,41.825,206.889,5.93
2011-06-19,183.986,15.57,25.258,30.958,5.7,19.792,3.858,28.708,199.556,4.333
2011-06-20,181.903,18.347,23.251,28.299,5.048,11.833,3.215,20.044,200.25,4.597
2011-06-21,177.885,13.767,13.076,20.244,7.168,14.125,5.632,19.208,191.651,3.148
2011-06-22,177.994,15.807,16.555,28.741,12.186,23.792,12.488,27.93,193.801,3.163
2011-06-23,173.974,8.173,2.974,5.411,2.437,17.714,3.617,24.288,182.147,1.425
2011-06-24,173.978,9.692,6.041,11.283,5.242,19.25,6.975,26.092,183.67,1.958
2011-06-25,173.562,15.355,10.525,21.317,10.792,13.25,6.883,20.467,188.916,3.305
2011-06-26,175.27,10.646,5.625,15.791,10.167,13.333,2.767,16.3,185.916,2.222
2011-06-27,173.692,13.014,4.65,7.315,2.665,14.125,2.432,18.917,186.706,1.875
2011-06-28,175.427,14.432,6.933,12.308,5.375,21.25,7.61,26.928,189.859,2.655
2011-06-29,178.811,14.955,11.892,21.391,9.5,19.917,8.727,24.067,193.766,2.472
2011-06-30,176.366,14.353,11.914,20.789,8.875,21.667,10.045,28.096,190.719,2.968
2011-07-01,177.828,13.653,10.35,13.675,3.325,24.875,3.525,38.916,191.481,3.181
2011-07-02,177.97,11.4,9.025,10.608,1.583,30.25,2.9,46.483,189.37,3.194
2011-07-03,179.153,14.139,13.442,18.475,5.033,26.75,7.233,36.508,193.291,3.111
2011-07-04,174.889,10.931,8.942,11.87,2.928,19.833,3.449,28.667,185.82,2.935
2011-07-05,185.954,10.192,8.877,9.71,0.833,24.708,2.427,31.635,196.145,3.711
2011-07-06,184.754,15.425,15.408,19.817,4.409,19.091,3.206,25.038,200.179,3.958
2011-07-07,174.9,9.432,4.282,7.596,3.315,11.083,1.011,14.7,184.332,2.834
2011-07-08,177.438,16.542,12.292,26.133,13.842,16.917,7.575,24.342,193.98,3.445
2011-07-09,179.167,14.771,7.908,21.442,13.533,12.042,6.183,16.808,193.938,2.778
2011-07-10,180.854,13.667,8.95,19.025,10.075,12.333,6.209,16.258,194.521,2.333
2011-07-11,181.977,13.407,12.308,19.242,6.933,15.5,5.742,21.984,195.384,2.9
2011-07-12,180.975,15.719,14.475,22.643,8.168,18.917,6.828,21.025,196.694,2.777
2011-07-13,179.724,16.925,16.312,26.859,10.547,17.875,8.599,23.875,196.649,3.403
2011-07-14,179.887,15.116,11.436,17.933,6.497,12.667,5.492,17.328,195.003,2.833
2011-07-15,178.958,15.708,13.958,22.627,8.668,14.0,6.275,18.975,194.667,3.306
2011-07-16,178.292,14.708,12.8,19.025,6.225,18.375,7.467,25.6,193.0,2.764
2011-07-17,179.791,14.625,13.907,17.217,3.311,26.417,6.4,37.738,194.417,2.861
2011-07-18,177.056,15.514,11.975,18.15,6.175,14.917,3.075,18.333,192.569,2.972
2011-07-19,170.579,8.208,4.782,9.019,4.237,4.958,0.656,10.84,178.787,2.028
2011-07-20,174.474,10.038,10.125,14.633,4.508,12.25,3.518,20.266,184.512,2.449
2011-07-21,181.644,11.798,10.409,14.649,4.241,10.81,3.988,18.18,193.443,2.363
2011-07-22,183.778,12.278,13.75,19.475,5.725,15.208,7.892,26.308,196.056,2.208
2011-07-23,187.972,13.153,12.0,15.092,3.092,26.208,5.667,35.117,201.125,2.584
2011-07-24,187.692,13.9,10.717,12.642,1.925,28.833,6.575,33.667,201.592,2.958
2011-07-25,188.642,14.662,15.036,20.605,5.569,28.333,6.986,34.045,203.303,4.097
2011-07-26,185.361,13.556,13.48,17.881,4.401,24.25,5.651,28.258,198.917,3.283
2011-07-27,181.171,12.861,11.907,20.859,8.952,13.125,5.919,17.837,194.032,2.952
2011-07-28,178.744,13.224,8.832,17.671,8.839,16.792,5.391,19.258,191.968,2.307
2011-07-29,178.222,11.93,9.142,12.267,3.125,18.75,2.875,21.167,190.153,1.952
2011-07-30,176.444,10.694,8.817,11.633,2.817,16.333,2.783,23.816,187.139,1.931
2011-07-31,176.806,11.736,13.658,16.767,3.108,27.292,7.625,41.383,188.542,2.556
2011-08-01,178.924,14.594,14.502,19.102,4.6,27.75,6.464,38.816,193.518,3.181
2011-08-02,180.472,12.416,15.264,23.169,7.904,25.542,6.411,37.82,192.889,3.195
2011-08-03,178.771,13.48,17.204,23.389,6.185,23.958,7.566,32.946,192.25,3.22
2011-08-04,177.788,13.385,16.497,24.888,8.392,21.25,7.665,25.05,191.173,3.145
2011-08-05,179.084,16.602,16.075,22.09,6.015,18.818,6.573,28.2,195.687,3.006
2011-08-06,176.139,11.82,11.175,22.583,11.408,10.583,5.375,16.725,187.958,2.625
2011-08-07,176.278,12.736,10.766,16.075,5.309,13.417,5.25,20.109,189.014,2.514
2011-08-08,176.317,13.566,11.238,18.694,7.456,12.083,5.984,18.633,189.883,2.942
2011-08-09,179.251,14.304,11.398,17.869,6.471,17.542,6.013,28.217,193.555,2.444
2011-08-10,176.528,13.903,10.834,18.941,8.107,18.125,6.236,28.275,190.431,1.769
2011-08-11,174.611,9.875,8.075,10.525,2.45,12.042,3.234,21.066,184.486,1.653
2011-08-12,175.0,10.139,8.55,11.375,2.825,11.625,2.85,20.175,185.139,1.691
2011-08-13,176.555,11.639,9.042,12.083,3.042,14.167,5.158,22.067,188.194,2.444
2011-08-14,176.43,10.778,6.408,8.375,1.967,17.5,6.075,28.558,187.208,2.069
2011-08-15,178.111,9.806,6.4,7.867,1.467,12.292,3.675,20.283,187.917,2.083
2011-08-16,177.869,10.654,6.269,7.608,1.339,13.25,3.937,21.883,188.524,1.875
2011-08-17,176.25,11.347,7.216,8.77,1.554,16.875,3.002,24.533,187.597,2.374
2011-08-18,178.486,10.472,6.92,8.377,1.458,15.833,2.538,27.023,188.959,2.042
2011-08-19,187.931,10.27,7.413,8.197,0.784,14.875,2.001,22.333,198.201,3.154
2011-08-20,189.589,11.803,9.227,10.707,1.48,14.955,1.914,26.525,201.392,3.215
2011-08-21,183.694,11.792,8.292,10.358,2.067,8.833,1.608,18.242,195.486,3.264
2011-08-22,185.67,15.107,12.904,16.644,3.74,13.25,4.911,21.693,200.777,3.952
2011-08-23,186.179,17.763,14.242,23.817,9.575,18.708,2.833,30.942,203.942,5.038
2011-08-24,182.542,18.597,12.758,23.933,11.175,17.292,3.942,22.908,201.139,4.5
2011-08-25,181.861,16.055,19.327,27.08,7.753,22.0,6.313,37.517,197.917,3.611
2011-08-26,180.597,14.778,13.25,23.108,9.858,16.083,5.825,25.383,195.375,3.18
2011-08-27,177.726,13.115,11.157,15.65,4.493,20.792,4.959,32.685,190.841,3.095
2011-08-28,178.25,11.055,8.7,10.625,1.925,17.875,3.183,29.217,189.306,2.667
2011-08-29,177.495,11.658,10.994,13.704,2.71,23.708,5.547,38.95,189.152,3.052
2011-08-30,178.927,12.26,12.667,15.3,2.634,32.208,6.2,50.717,191.187,3.098
2011-08-31,184.687,17.308,19.861,24.559,4.698,35.591,9.107,54.099,201.995,4.02
2011-09-01,178.542,15.986,12.715,17.979,5.264,14.333,3.606,24.758,194.528,3.208
2011-09-02,172.555,8.528,6.342,11.492,5.15,6.417,1.167,18.908,181.083,3.083
2011-09-03,172.139,8.042,6.108,8.65,2.541,4.208,2.117,15.484,180.181,2.431
2011-09-04,174.528,6.417,6.725,7.875,1.15,8.042,2.658,20.217,180.944,1.361
2011-09-05,179.871,9.242,9.279,11.821,2.542,6.333,2.414,11.064,189.113,2.536
2011-09-06,187.819,10.889,9.475,12.492,3.017,9.292,2.392,16.042,198.708,2.889
2011-09-07,188.482,11.557,11.954,14.317,2.364,14.917,3.976,19.592,200.039,2.901
2011-09-08,188.069,12.236,11.575,14.05,2.475,24.667,4.25,29.55,200.305,3.681
2011-09-09,187.228,15.472,15.369,19.811,4.442,23.25,4.793,30.783,202.7,4.195
2011-09-10,183.639,17.347,13.692,19.792,6.1,18.208,5.125,25.117,200.986,3.472
2011-09-11,179.542,13.57,8.85,12.592,3.742,11.208,3.992,17.65,193.111,2.722
2011-09-12,179.385,14.122,11.637,16.795,5.158,13.375,4.041,21.683,193.507,2.893
2011-09-13,179.889,15.486,12.3,16.767,4.467,17.708,4.475,24.308,195.375,3.291
2011-09-14,179.685,16.168,13.641,17.013,3.372,21.5,4.93,33.317,195.853,3.389
2011-09-15,179.806,16.639,13.858,17.208,3.35,20.667,5.058,28.717,196.445,3.625
2011-09-16,180.834,20.393,14.543,25.214,10.672,9.091,1.826,20.867,201.227,4.087
2011-09-17,179.291,23.806,12.942,25.817,12.875,5.375,1.458,11.767,203.097,4.583
2011-09-18,177.278,17.833,11.617,19.133,7.517,9.667,3.225,18.967,195.111,3.528
2011-09-19,181.719,14.9,8.626,12.743,4.117,9.083,1.961,15.983,196.618,3.035
2011-09-20,183.546,16.553,11.639,18.839,7.201,4.542,0.859,9.522,200.099,4.607
2011-09-21,182.264,9.889,7.067,10.567,3.5,3.042,1.742,6.733,192.153,3.306
2011-09-22,185.042,9.389,8.258,11.667,3.408,6.917,1.8,9.975,194.431,2.903
2011-09-23,187.315,9.031,9.406,11.832,2.425,9.167,2.104,11.408,196.346,2.743
2011-09-24,188.139,9.778,10.4,12.642,2.242,13.583,2.983,14.875,197.917,3.264
2011-09-25,187.764,10.417,9.808,10.992,1.183,16.708,3.433,19.517,198.18,3.166
2011-09-26,187.584,13.333,14.8,18.658,3.858,18.792,3.742,22.633,200.917,3.764
2011-09-27,184.626,12.87,12.769,16.054,3.286,16.292,3.381,17.558,197.496,3.58
2011-09-28,184.278,13.292,15.117,18.075,2.958,17.708,5.159,22.833,197.569,3.75
2011-09-29,182.186,10.019,9.203,11.239,2.036,16.364,2.325,17.503,192.205,2.808
2011-09-30,181.579,10.086,9.215,11.824,2.61,13.5,1.188,21.0,191.665,3.048
2011-10-01,185.611,10.625,9.275,13.217,3.942,13.042,1.15,15.4,196.236,3.708
2011-10-02,186.264,9.778,8.092,10.292,2.2,10.792,1.35,13.658,196.042,3.188
2011-10-03,186.333,9.139,9.767,14.333,4.567,9.667,0.875,10.8,195.472,3.208
2011-10-04,186.587,10.689,11.652,14.649,2.998,12.208,2.393,12.99,197.276,3.207
2011-10-05,186.117,14.947,16.974,21.782,4.808,12.333,1.714,16.265,201.064,4.278
2011-10-06,185.554,14.176,11.428,15.325,3.898,15.917,3.459,17.708,199.73,4.174
2011-10-07,187.347,10.542,10.625,12.942,2.317,24.917,1.992,28.975,197.889,4.889
2011-10-08,187.694,11.792,12.017,14.767,2.75,25.542,4.342,30.283,199.486,4.722
2011-10-09,187.125,11.639,9.717,11.042,1.325,35.375,4.517,42.625,198.764,4.542
2011-10-10,185.361,10.889,9.183,10.533,1.35,29.833,4.375,38.025,196.25,3.611
2011-10-11,184.285,11.152,13.275,16.299,3.025,32.458,5.766,39.333,195.437,3.986
2011-10-12,186.645,12.009,13.867,16.664,2.797,36.958,3.943,42.783,198.654,5.04
2011-10-13,186.202,15.26,14.482,18.262,3.78,28.864,1.73,37.271,201.461,5.114
2011-10-14,183.82,16.931,15.033,23.367,8.333,21.083,5.467,27.558,200.75,4.653
2011-10-15,185.306,10.028,9.325,10.6,1.275,7.708,1.95,11.9,195.333,3.32
2011-10-16,188.5,8.139,7.817,8.658,0.842,25.208,4.767,30.925,196.639,3.722
2011-10-17,188.625,11.069,12.15,15.592,3.442,23.042,3.783,24.9,199.695,4.464
2011-10-18,188.984,10.402,12.828,16.659,3.831,11.364,1.315,13.267,199.386,4.305
2011-10-19,188.59,11.101,11.999,14.47,2.471,12.571,2.503,18.0,199.691,3.417
2011-10-20,186.468,14.477,15.303,19.803,4.499,21.458,6.116,26.803,200.945,4.303
2011-10-21,185.995,20.423,18.17,24.272,6.102,16.208,2.334,26.123,206.418,5.291
2011-10-22,181.889,13.014,9.842,13.858,4.016,5.292,3.025,10.925,194.903,2.972
