date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2011-06-13,3.696,4.652,0.957,1.042,,
2011-06-14,6.375,8.542,2.167,1.0,,
2011-06-15,9.875,12.25,2.375,1.386,,
2011-06-16,9.917,12.167,2.25,0.917,,
2011-06-17,9.958,12.25,2.292,1.0,,
2011-06-18,7.625,9.125,1.5,1.0,,
2011-06-19,6.208,7.375,1.167,0.986,,
2011-06-20,4.708,5.833,1.125,1.0,,
2011-06-21,3.208,4.167,0.958,1.0,,
2011-06-22,2.417,3.5,1.083,1.028,,
2011-06-23,2.083,3.25,1.167,1.0,,
2011-06-24,2.083,3.042,0.958,1.278,,
2011-06-25,6.417,8.875,2.458,1.611,,
2011-06-26,1.917,2.625,0.708,1.028,,
2011-06-27,3.167,3.875,0.708,1.0,,
2011-06-28,2.917,4.208,1.292,1.0,,
2011-06-29,4.304,6.435,2.13,1.529,,
2011-06-30,3.667,5.333,1.667,1.367,,
2011-07-01,2.792,3.792,1.0,1.014,,
2011-07-02,4.292,8.208,3.917,1.0,,
2011-07-03,1.875,2.417,0.542,1.0,,
2011-07-04,3.0,3.75,0.75,1.0,,
2011-07-05,3.5,4.417,0.917,1.347,,
2011-07-06,5.25,6.917,1.667,1.0,,
2011-07-07,2.208,3.208,1.0,1.0,,
2011-07-08,2.417,3.375,0.958,1.042,,
2011-07-09,3.125,4.125,1.0,1.57,,
2011-07-10,6.875,9.625,2.75,1.458,,
2011-07-11,5.917,7.875,1.958,1.097,,
2011-07-12,6.708,9.125,2.417,1.361,,
2011-07-13,5.381,7.571,2.19,1.581,,
2011-07-14,6.417,8.625,2.208,1.505,,
2011-07-15,6.333,8.667,2.333,1.486,,
2011-07-16,6.458,9.042,2.583,2.153,,
2011-07-17,5.75,7.542,1.792,1.778,,
2011-07-18,4.75,6.625,1.875,1.194,,
2011-07-19,2.417,3.542,1.125,1.0,,
2011-07-20,3.417,4.625,1.208,1.0,,
2011-07-21,3.167,4.417,1.25,1.0,,
2011-07-22,4.417,6.542,2.125,1.0,,
2011-07-23,4.458,5.958,1.5,1.028,,
2011-07-24,6.333,8.958,2.625,1.361,,
2011-07-25,8.917,12.125,3.208,1.278,,
2011-07-26,5.542,7.667,2.125,1.556,,
2011-07-27,3.087,4.391,1.304,1.237,,
2011-07-28,4.417,6.625,2.208,1.409,,
2011-07-29,3.875,5.833,1.958,1.014,,
2011-07-30,5.208,7.417,2.208,1.0,,
2011-07-31,5.167,7.708,2.542,1.097,,
2011-08-01,10.542,14.667,4.125,1.139,,
2011-08-02,7.833,10.125,2.292,1.903,,
2011-08-03,8.5,11.542,3.042,1.859,,
2011-08-04,7.042,10.125,3.083,1.392,,
2011-08-05,6.833,9.333,2.5,1.486,,
2011-08-06,5.333,8.25,2.917,1.597,,
2011-08-07,2.625,3.708,1.083,2.125,,
2011-08-08,3.304,4.565,1.261,1.429,,
2011-08-09,4.083,6.0,1.917,1.058,,
2011-08-10,5.0,7.208,2.208,1.417,,
2011-08-11,3.958,5.708,1.75,1.111,,
2011-08-12,4.583,6.458,1.875,1.111,,
2011-08-13,3.667,4.875,1.208,1.111,,
2011-08-14,2.167,2.917,0.75,1.0,,
2011-08-15,2.542,3.292,0.75,1.0,,
2011-08-16,2.542,3.333,0.792,1.0,,
2011-08-17,2.792,3.667,0.875,1.0,,
2011-08-18,3.292,4.167,0.875,1.0,,
2011-08-19,3.625,5.0,1.375,1.014,,
2011-08-20,3.958,5.167,1.208,1.0,,
2011-08-21,2.583,3.583,1.0,1.0,,
2011-08-22,6.292,8.292,2.0,1.0,,
2011-08-23,5.87,8.565,2.696,1.0,,
2011-08-24,5.083,7.125,2.042,1.072,,
2011-08-25,5.708,8.667,2.958,1.083,,
2011-08-26,7.667,11.583,3.917,1.222,,
2011-08-27,6.167,9.667,3.5,1.347,,
2011-08-28,4.833,6.875,2.042,1.459,,
2011-08-29,5.542,7.875,2.333,1.486,,
2011-08-30,6.125,8.708,2.583,1.305,,
2011-08-31,3.5,4.75,1.25,1.014,,
2011-09-01,3.583,4.625,1.042,1.014,,
2011-09-02,2.417,3.333,0.917,1.0,,
2011-09-03,2.25,2.917,0.667,1.0,,
2011-09-04,1.958,2.458,0.5,1.0,,
2011-09-05,3.625,4.583,0.958,1.0,,
2011-09-06,6.167,8.208,2.042,1.014,,
2011-09-07,5.421,6.842,1.421,1.015,,
2011-09-08,5.375,6.708,1.333,1.988,,
2011-09-09,9.125,12.25,3.125,2.167,,
2011-09-10,6.375,9.0,2.625,1.25,,
2011-09-11,4.958,6.708,1.75,1.361,,
2011-09-12,6.75,9.75,3.0,2.028,,
2011-09-13,6.708,9.583,2.875,1.93,,
2011-09-14,7.625,9.708,2.083,1.974,,
2011-09-15,7.708,10.625,2.917,1.517,,
2011-09-16,8.042,12.583,4.542,1.264,,
2011-09-17,7.667,11.667,4.0,1.236,,
2011-09-18,3.875,5.25,1.375,1.0,,
2011-09-19,1.042,1.458,0.417,1.0,,
2011-09-20,1.364,2.136,0.773,1.0,,
2011-09-21,2.083,3.875,1.792,1.0,,
2011-09-22,4.583,7.542,2.958,1.0,,
2011-09-23,6.083,9.917,3.833,1.375,,
2011-09-24,8.208,12.208,4.0,1.389,,
2011-09-25,5.833,8.208,2.375,1.528,,
2011-09-26,8.792,13.417,4.625,2.236,,
2011-09-27,8.75,12.5,3.75,2.361,,
2011-09-28,8.917,13.833,4.917,1.945,,
2011-09-29,4.833,6.917,2.083,1.648,,
2011-09-30,6.958,9.5,2.542,1.069,,
2011-10-01,5.583,7.917,2.333,1.097,,
2011-10-02,3.417,4.917,1.5,1.222,,
2011-10-03,4.125,6.167,2.042,1.278,,
2011-10-04,9.583,13.625,4.042,1.694,,
2011-10-05,8.708,12.125,3.417,1.159,,
2011-10-06,5.957,9.435,3.478,1.974,,
2011-10-07,8.083,15.333,7.25,2.153,,
2011-10-08,8.917,16.75,7.833,1.514,,
2011-10-09,6.875,12.667,5.792,1.666,,
2011-10-10,5.958,10.458,4.5,2.153,,
2011-10-11,10.125,18.417,8.292,1.916,,
2011-10-12,9.125,17.333,8.208,1.614,,
2011-10-13,9.583,16.208,6.625,1.967,,
2011-10-14,11.75,24.292,12.542,1.222,,
2011-10-15,4.292,8.375,4.083,1.028,,
2011-10-16,3.917,7.833,3.917,2.736,,
2011-10-17,8.25,16.75,8.5,2.114,,
2011-10-18,6.217,14.522,8.304,1.171,,
2011-10-19,8.542,19.167,10.625,1.629,,
2011-10-20,10.958,22.833,11.875,2.111,,
2011-10-21,10.292,19.708,9.417,1.111,,
2011-10-22,4.292,8.792,4.5,1.014,,
2011-10-23,3.333,7.083,3.75,1.097,,
2011-10-24,7.917,16.583,8.667,1.181,,
2011-10-25,3.75,8.458,4.708,1.472,,
2011-10-26,3.375,8.042,4.667,1.14,,
2011-10-27,12.75,27.0,14.25,1.437,,
2011-10-28,15.792,32.792,17.0,2.18,,
2011-10-29,9.833,25.75,15.917,1.139,,
2011-10-30,7.292,14.25,6.958,1.014,,
2011-10-31,3.708,8.125,4.417,1.222,,
2011-11-01,13.542,29.667,16.125,1.875,,
2011-11-02,13.391,23.652,10.261,1.615,,
2011-11-03,11.792,17.042,5.25,1.772,,
2011-11-04,13.583,21.875,8.292,1.722,,
2011-11-05,5.917,8.208,2.292,1.056,,
2011-11-06,3.625,4.917,1.292,1.028,,
2011-11-07,3.083,4.583,1.5,1.0,,
2011-11-08,11.333,17.167,5.833,1.514,,
2011-11-09,7.875,10.792,2.917,1.626,,
2011-11-10,9.75,13.125,3.375,1.283,,
2011-11-11,12.0,17.5,5.5,1.583,,
2011-11-12,7.375,14.125,6.75,1.43,,
2011-11-13,7.083,9.0,1.917,2.833,,
2011-11-14,12.773,20.864,8.091,2.681,,
2011-11-15,12.5,21.542,9.042,3.431,,
2011-11-16,11.625,17.5,5.875,1.482,,
2011-11-17,18.25,32.333,14.083,2.263,,
2011-11-18,7.417,10.625,3.208,1.292,,
2011-11-19,5.125,7.333,2.208,1.181,,
2011-11-20,3.583,5.708,2.125,1.667,,
2011-11-21,7.5,12.0,4.5,1.542,,
2011-11-22,10.5,16.958,6.458,1.43,,
2011-11-23,4.0,6.292,2.292,2.222,,
2011-11-24,6.458,9.917,3.458,1.468,,
2011-11-25,8.583,12.708,4.125,2.1,,
2011-11-26,11.958,17.167,5.208,1.569,,
2011-11-27,9.708,13.167,3.458,7.083,,
2011-11-28,18.792,39.208,20.417,6.486,,
2011-11-29,14.083,31.083,17.0,2.444,,
2011-11-30,9.792,20.792,11.0,2.283,,
2011-12-01,1.667,3.25,1.583,1.0,,
2011-12-02,10.087,14.565,4.478,1.493,,
2011-12-03,3.75,5.292,1.542,1.056,,
2011-12-04,7.417,10.167,2.75,1.236,,
2011-12-05,11.125,17.375,6.25,1.375,,
2011-12-06,15.0,21.708,6.708,2.278,,
2011-12-07,15.583,26.792,11.208,1.606,,
2011-12-08,6.583,9.167,2.583,3.176,,
2011-12-09,3.458,5.75,2.292,1.394,,
2011-12-10,2.333,3.417,1.083,1.166,,
2011-12-11,6.667,8.833,2.167,1.639,,
2011-12-12,11.708,16.333,4.625,1.555,,
2011-12-13,15.348,23.13,7.783,1.812,,
2011-12-14,14.25,26.333,12.083,1.621,,
2011-12-15,8.042,10.667,2.625,3.736,,
2011-12-16,7.542,11.042,3.5,1.884,,
2011-12-17,8.083,11.083,3.0,1.736,,
2011-12-18,7.5,10.542,3.042,2.167,,
2011-12-19,9.583,13.75,4.167,2.125,,
2011-12-20,16.75,27.583,10.833,2.389,,
2011-12-21,14.75,22.667,7.917,2.778,,
2011-12-22,7.167,10.083,2.917,3.866,,
2011-12-23,5.875,8.417,2.542,1.562,,
2011-12-24,6.458,9.125,2.667,3.222,,
2011-12-25,3.417,5.333,1.917,2.18,,
2011-12-26,6.792,9.833,3.042,2.081,,
2011-12-27,12.739,19.043,6.304,1.432,,
2011-12-28,16.167,27.542,11.375,1.367,,
2011-12-29,16.083,30.458,14.375,3.178,,
2011-12-30,10.292,14.417,4.125,1.657,,
2011-12-31,8.375,11.625,3.25,1.153,,
2012-01-01,2.0,2.125,0.125,1.236,,13.917
2012-01-02,2.542,2.833,0.292,3.269,,27.417
2012-01-03,2.542,3.083,0.542,1.715,,7.5
2012-01-04,4.417,5.125,0.708,1.625,,6.583
2012-01-05,6.667,8.333,1.667,1.389,,10.083
2012-01-06,5.167,6.208,1.042,2.014,,18.542
2012-01-07,5.042,6.0,0.958,2.681,,27.292
2012-01-08,7.792,9.792,2.0,2.167,,22.708
2012-01-09,10.909,13.136,2.227,6.945,,31.818
2012-01-10,6.25,7.792,1.542,2.275,,9.833
2012-01-11,10.333,13.542,3.208,1.611,,9.25
2012-01-12,7.542,9.625,2.083,1.472,,14.125
2012-01-13,9.708,12.625,2.917,1.778,,16.75
2012-01-14,4.667,6.125,1.458,3.014,,23.125
2012-01-15,4.583,6.042,1.458,2.722,,27.292
2012-01-16,3.458,4.625,1.167,2.542,,31.25
2012-01-17,3.417,4.667,1.25,2.348,,27.875
2012-01-18,4.792,6.458,1.667,1.572,,17.958
2012-01-19,2.917,4.125,1.208,1.292,,12.917
2012-01-20,6.25,8.167,1.917,1.972,,24.125
2012-01-21,5.417,6.958,1.542,2.733,,20.667
2012-01-22,2.818,4.045,1.227,1.03,,8.35
2012-01-23,8.458,10.292,1.833,1.337,,10.208
2012-01-24,4.083,5.208,1.125,2.225,,34.917
2012-01-25,1.792,1.958,0.167,2.847,,18.625
2012-01-26,2.375,2.667,0.292,5.111,,29.375
2012-01-27,2.375,2.583,0.208,1.958,,10.792
2012-01-28,6.458,9.208,2.75,1.736,,8.875
2012-01-29,7.542,9.083,1.542,2.583,,19.542
2012-01-30,10.125,15.208,5.083,3.406,,31.417
2012-01-31,13.917,19.875,5.958,4.056,,45.875
2012-02-01,3.125,3.875,0.75,4.139,,23.75
2012-02-02,2.542,3.042,0.5,1.333,,19.083
2012-02-03,5.75,7.583,1.833,1.361,,11.583
2012-02-04,4.958,5.792,0.833,1.153,,14.042
2012-02-05,12.083,14.208,2.125,1.924,,20.292
2012-02-06,5.143,6.429,1.286,1.287,,17.273
2012-02-07,1.708,2.0,0.292,1.901,,17.917
2012-02-08,4.0,5.0,1.0,1.625,,8.0
2012-02-09,3.25,4.042,0.792,1.319,,10.375
2012-02-10,4.708,5.875,1.167,2.264,,19.75
2012-02-11,6.417,8.667,2.25,2.653,,22.75
2012-02-12,9.583,11.792,2.208,2.25,,19.0
2012-02-13,4.167,5.25,1.083,3.91,,24.167
2012-02-14,9.083,11.583,2.5,1.857,,17.958
2012-02-15,8.083,9.75,1.667,2.667,,19.833
2012-02-16,4.625,5.917,1.292,1.847,,12.917
2012-02-17,6.417,7.75,1.333,1.847,,11.667
2012-02-18,3.083,3.667,0.583,1.153,,7.917
2012-02-19,3.455,4.273,0.818,1.0,,7.609
2012-02-20,4.75,6.25,1.5,1.593,,6.708
2012-02-21,6.708,8.875,2.167,5.09,,28.792
2012-02-22,6.917,8.958,2.042,5.069,,41.0
2012-02-23,1.958,2.708,0.75,4.111,,32.833
2012-02-24,3.375,4.333,0.958,2.222,,9.042
2012-02-25,5.708,7.708,2.0,3.125,,15.417
2012-02-26,12.458,15.667,3.208,4.431,,20.958
2012-02-27,7.833,9.5,1.667,2.515,,21.667
2012-02-28,12.792,17.792,5.0,2.572,,27.1
2012-02-29,,,,,,
2012-03-01,2.125,2.958,0.833,2.361,,17.714
2012-03-02,3.083,4.25,1.167,1.792,,19.292
2012-03-03,6.042,12.375,6.333,1.375,,16.792
2012-03-04,8.125,11.333,3.208,6.597,,42.292
2012-03-05,6.65,9.45,2.8,3.986,,29.087
2012-03-06,3.125,4.5,1.375,2.777,,17.25
2012-03-07,2.0,3.083,1.083,2.656,,32.792
2012-03-08,3.583,5.292,1.708,4.097,,49.792
2012-03-09,2.25,3.625,1.375,3.25,,48.75
2012-03-10,1.792,2.875,1.083,1.528,,35.25
2012-03-11,4.167,6.0,1.833,1.584,,17.875
2012-03-12,4.583,7.125,2.542,2.542,,18.917
2012-03-13,1.708,2.708,1.0,1.574,,15.208
2012-03-14,2.208,3.208,1.0,1.058,,11.583
2012-03-15,5.667,8.333,2.667,1.583,,12.125
2012-03-16,3.958,5.458,1.5,1.445,,11.667
2012-03-17,3.542,4.792,1.25,2.792,,19.542
2012-03-18,1.458,2.5,1.042,1.264,,12.208
2012-03-19,3.333,4.833,1.5,2.456,,47.875
2012-03-20,3.3,4.3,1.0,2.274,,40.15
2012-03-21,4.375,5.917,1.542,1.771,,12.083
2012-03-22,3.708,4.708,1.0,1.389,,9.125
2012-03-23,4.042,5.292,1.25,1.875,,27.75
2012-03-24,3.292,4.167,0.875,1.75,,31.875
2012-03-25,2.792,3.75,0.958,2.028,,20.708
2012-03-26,5.708,7.0,1.292,1.722,,15.083
2012-03-27,7.083,8.875,1.792,2.454,,16.792
2012-03-28,6.125,8.25,2.125,2.068,,20.125
2012-03-29,5.125,6.708,1.583,1.75,,26.875
2012-03-30,3.292,4.667,1.375,1.472,,17.25
2012-03-31,2.667,3.833,1.167,1.375,,13.417
2012-04-01,1.958,2.333,0.375,1.931,,11.958
2012-04-02,3.208,4.625,1.417,3.167,,12.333
2012-04-03,1.083,1.083,0.0,2.194,,17.292
2012-04-04,1.913,2.304,0.391,2.095,,12.136
2012-04-05,2.167,2.708,0.542,2.986,,29.458
2012-04-06,1.667,2.167,0.5,2.125,,12.042
2012-04-07,1.667,2.167,0.5,1.597,,9.5
2012-04-08,2.375,3.042,0.667,2.584,,13.625
2012-04-09,2.042,2.583,0.542,3.778,,22.333
2012-04-10,3.083,3.792,0.708,3.833,,19.792
2012-04-11,1.667,2.125,0.458,1.389,,16.958
2012-04-12,2.0,2.625,0.625,1.812,,14.417
2012-04-13,5.583,6.792,1.208,1.875,,8.833
2012-04-14,3.417,4.458,1.042,1.708,,15.333
2012-04-15,4.625,5.958,1.333,2.222,,19.917
2012-04-16,4.333,5.833,1.5,4.986,,23.167
2012-04-17,2.958,3.708,0.75,1.625,,22.917
2012-04-18,4.522,6.261,1.739,1.896,,18.682
2012-04-19,8.25,10.542,2.292,2.0,,21.917
2012-04-20,7.625,9.583,1.958,2.333,,18.875
2012-04-21,3.0,3.958,0.958,1.861,,5.083
2012-04-22,1.375,2.167,0.792,1.375,,4.875
2012-04-23,2.083,3.042,0.958,2.639,,42.292
2012-04-24,4.833,6.208,1.375,2.458,,53.083
2012-04-25,2.667,3.667,1.0,5.986,,28.792
2012-04-26,1.583,2.583,1.0,1.391,,6.292
2012-04-27,4.542,6.083,1.542,1.722,,11.375
2012-04-28,5.333,7.0,1.667,2.653,,17.708
2012-04-29,4.667,6.0,1.333,3.611,,22.875
2012-04-30,4.042,5.25,1.208,1.097,,9.25
2012-05-01,10.375,13.417,3.042,1.639,,4.167
2012-05-02,4.583,6.0,1.417,1.111,,6.708
2012-05-03,1.81,2.619,0.81,1.0,,6.045
2012-05-04,2.417,3.292,0.875,1.111,,6.042
2012-05-05,1.792,2.542,0.75,1.75,,13.333
2012-05-06,2.208,3.125,0.917,2.555,,19.833
2012-05-07,1.917,2.583,0.667,3.958,,61.625
2012-05-08,1.875,2.417,0.542,2.389,,37.375
2012-05-09,3.25,4.042,0.792,1.639,,25.25
2012-05-10,2.083,2.542,0.458,1.029,,30.75
2012-05-11,1.583,2.042,0.458,1.0,,2.792
2012-05-12,3.083,3.75,0.667,1.403,,3.0
2012-05-13,5.125,6.125,1.0,2.111,,19.167
2012-05-14,2.708,3.292,0.583,1.944,,32.292
2012-05-15,2.542,2.917,0.375,1.319,,8.167
2012-05-16,2.292,2.542,0.25,3.18,,32.0
2012-05-17,1.667,2.571,0.905,2.894,,29.545
2012-05-18,3.111,7.222,4.111,2.278,,20.708
2012-05-19,,,,3.611,,29.0
2012-05-20,,,,3.417,,33.125
2012-05-21,,,,1.847,,16.0
2012-05-22,4.0,5.286,1.286,2.125,,14.708
2012-05-23,5.292,6.708,1.417,1.444,,17.333
2012-05-24,3.667,4.833,1.167,1.667,,23.917
2012-05-25,4.458,5.583,1.125,1.639,,21.125
2012-05-26,5.708,7.208,1.5,2.556,,26.625
2012-05-27,3.167,4.25,1.083,2.111,,29.542
2012-05-28,5.667,7.167,1.5,3.097,,40.5
2012-05-29,5.708,7.208,1.5,2.416,,31.167
2012-05-30,5.864,7.273,1.409,2.623,,25.818
2012-05-31,3.917,5.208,1.292,1.623,,14.708
2012-06-01,4.083,5.333,1.25,2.083,,21.208
2012-06-02,5.75,7.25,1.5,1.958,,16.125
2012-06-03,3.417,4.583,1.167,1.611,,17.667
2012-06-04,4.583,5.833,1.25,3.194,,16.542
2012-06-05,4.875,6.167,1.292,2.958,,7.292
2012-06-06,3.125,4.208,1.083,1.472,,9.917
2012-06-07,3.292,4.75,1.458,2.406,,17.75
2012-06-08,2.667,3.583,0.917,1.528,,10.625
2012-06-09,2.667,3.583,0.917,1.514,,9.167
2012-06-10,2.375,3.167,0.792,1.5,,13.792
2012-06-11,6.125,7.625,1.5,1.875,,23.542
2012-06-12,7.708,9.458,1.75,2.278,,23.958
2012-06-13,6.125,7.875,1.75,2.153,,10.708
2012-06-14,4.818,6.545,1.727,1.651,,14.955
2012-06-15,6.625,9.042,2.417,0.896,,10.571
2012-06-16,4.875,6.292,1.417,1.027,,0.125
2012-06-17,3.708,4.792,1.083,1.25,,5.708
2012-06-18,5.25,6.583,1.333,1.153,,3.333
2012-06-19,5.625,7.292,1.667,1.181,,2.458
2012-06-20,3.417,4.333,0.917,1.292,,2.375
2012-06-21,5.25,6.333,1.083,1.159,,5.0
2012-06-22,2.833,3.708,0.875,1.014,,7.458
2012-06-23,6.292,7.792,1.5,1.526,,10.958
2012-06-24,3.333,4.167,0.833,1.014,,2.583
2012-06-25,4.125,5.125,1.0,1.056,,3.125
2012-06-26,5.958,7.292,1.333,1.379,,8.875
2012-06-27,5.136,6.227,1.091,1.1,,4.227
2012-06-28,4.167,5.458,1.292,1.317,,8.792
2012-06-29,3.75,4.625,0.875,1.167,,14.792
2012-06-30,1.667,2.375,0.708,1.0,,2.708
2012-07-01,1.708,2.083,0.375,1.083,,9.75
2012-07-02,2.417,3.208,0.792,1.139,,9.292
2012-07-03,2.792,3.542,0.75,1.069,,0.208
2012-07-04,2.625,3.417,0.792,1.028,,2.667
2012-07-05,2.375,3.458,1.083,1.058,,2.0
