date,PM25_mean
2014-01-01,8.542
2014-01-02,3.667
2014-01-03,5.042
2014-01-04,9.75
2014-01-05,30.792
2014-01-06,15.417
2014-01-07,9.0
2014-01-08,11.917
2014-01-09,8.304
2014-01-10,6.667
2014-01-11,6.292
2014-01-12,6.917
2014-01-13,5.5
2014-01-14,5.958
2014-01-15,9.167
2014-01-16,8.042
2014-01-17,11.25
2014-01-18,4.458
2014-01-19,15.708
2014-01-20,16.875
2014-01-21,8.375
2014-01-22,11.542
2014-01-23,8.042
2014-01-24,7.583
2014-01-25,12.375
2014-01-26,13.042
2014-01-27,15.25
2014-01-28,6.792
2014-01-29,7.417
2014-01-30,5.083
2014-01-31,7.333
2014-02-01,9.208
2014-02-02,7.5
2014-02-03,6.417
2014-02-04,5.583
2014-02-05,1.2
2014-02-06,4.125
2014-02-07,12.542
2014-02-08,10.375
2014-02-09,4.333
2014-02-10,7.833
2014-02-11,18.292
2014-02-12,14.5
2014-02-13,10.091
2014-02-14,8.583
2014-02-15,12.583
2014-02-16,5.958
2014-02-17,7.208
2014-02-18,5.5
2014-02-19,3.0
2014-02-20,3.0
2014-02-21,3.792
2014-02-22,4.125
2014-02-23,26.583
2014-02-24,23.208
2014-02-25,17.125
2014-02-26,11.958
2014-02-27,15.208
2014-02-28,10.583
2014-03-01,4.25
2014-03-02,15.208
2014-03-03,13.458
2014-03-04,9.667
2014-03-05,8.5
2014-03-06,5.125
2014-03-07,6.458
2014-03-08,7.958
2014-03-09,8.375
2014-03-10,10.417
2014-03-11,8.958
2014-03-12,8.708
2014-03-13,10.375
2014-03-14,11.458
2014-03-15,10.083
2014-03-16,12.917
2014-03-17,17.417
2014-03-18,24.364
2014-03-19,17.75
2014-03-20,15.542
2014-03-21,13.5
2014-03-22,20.708
2014-03-23,9.125
2014-03-24,7.542
2014-03-25,5.708
2014-03-26,8.833
2014-03-27,12.708
2014-03-28,14.458
2014-03-29,15.667
2014-03-30,30.167
2014-03-31,32.667
2014-04-01,
2014-04-02,
2014-04-03,
2014-04-04,
2014-04-05,
2014-04-06,
2014-04-07,
2014-04-08,
2014-04-09,
2014-04-10,
2014-04-11,
2014-04-12,
2014-04-13,
2014-04-14,
