date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,PM25_mean
2011-04-16,11.542,13.146,1.604,1.25,58.5,
2011-04-17,14.604,16.146,1.542,1.729,29.969,
2011-04-18,9.146,10.375,1.229,1.396,26.896,
2011-04-19,9.208,10.729,1.521,1.166,13.646,
2011-04-20,19.5,22.604,3.104,1.25,20.656,
2011-04-21,17.208,20.75,3.542,1.729,30.583,
2011-04-22,17.666,20.458,2.792,5.438,31.396,
2011-04-23,7.708,9.167,1.458,1.271,25.677,
2011-04-24,8.458,9.521,1.062,1.334,32.146,
2011-04-25,8.938,10.271,1.333,2.208,34.135,
2011-04-26,11.979,13.812,1.834,1.917,29.281,
2011-04-27,8.875,10.062,1.188,1.562,30.667,
2011-04-28,8.282,9.696,1.413,1.718,22.386,
2011-04-29,11.584,13.188,1.604,1.562,21.927,
2011-04-30,8.125,8.812,0.688,3.98,34.042,
2011-05-01,5.396,6.562,1.167,1.333,67.042,
2011-05-02,13.416,15.708,2.292,1.334,171.062,
2011-05-03,14.521,15.75,1.229,1.229,152.334,
2011-05-04,10.584,12.438,1.854,1.688,75.552,
2011-05-05,10.104,11.167,1.062,4.479,54.334,
2011-05-06,15.854,17.292,1.438,6.938,29.269,
2011-05-07,14.23,17.834,3.604,1.896,17.431,
2011-05-08,6.958,8.041,1.084,1.375,41.611,
2011-05-09,6.875,8.584,1.708,1.334,30.459,
2011-05-10,5.0,7.021,2.021,1.229,14.375,
2011-05-11,5.812,9.167,3.354,1.229,17.479,
2011-05-12,8.934,13.456,4.522,1.435,35.194,
2011-05-13,6.271,8.125,1.854,1.834,42.666,
2011-05-14,8.166,9.584,1.416,2.979,35.556,
2011-05-15,7.979,8.875,0.896,2.208,38.764,
2011-05-16,12.708,14.0,1.292,3.02,49.49,
2011-05-17,11.75,13.188,1.438,2.396,40.583,
2011-05-18,13.521,16.084,2.562,2.458,36.635,
2011-05-19,14.542,16.542,2.0,3.396,40.136,
2011-05-20,13.271,15.542,2.271,2.854,29.969,
2011-05-21,7.667,10.062,2.396,2.958,22.948,
2011-05-22,7.25,8.875,1.625,1.416,14.916,
2011-05-23,10.562,12.417,1.854,1.292,13.073,
2011-05-24,7.396,9.042,1.646,1.312,8.344,
2011-05-25,9.875,11.458,1.584,1.5,14.625,
2011-05-26,20.536,22.826,2.29,1.572,16.115,
2011-05-27,15.355,17.854,2.5,1.812,45.198,
2011-05-28,19.479,22.438,2.958,1.834,27.552,
2011-05-29,7.75,9.166,1.417,1.708,9.198,
2011-05-30,8.875,10.354,1.479,1.958,27.188,
2011-05-31,15.292,17.458,2.166,1.938,20.167,
2011-06-01,10.354,11.688,1.333,3.354,29.177,
2011-06-02,10.666,12.062,1.396,2.333,38.886,
2011-06-03,11.834,13.938,2.104,2.854,56.146,
2011-06-04,8.292,9.916,1.625,3.625,39.417,
2011-06-05,10.375,11.771,1.396,2.875,46.5,
2011-06-06,12.562,14.958,2.396,6.208,53.218,
2011-06-07,12.458,13.979,1.521,2.125,27.698,
2011-06-08,8.583,10.104,1.52,2.208,25.084,
2011-06-09,8.782,9.935,1.152,2.282,58.0,
2011-06-10,8.917,10.542,1.625,1.625,27.875,
2011-06-11,8.646,11.0,2.354,1.584,13.636,
2011-06-12,7.917,9.166,1.25,1.334,17.257,
2011-06-13,7.833,9.25,1.416,1.625,27.323,
2011-06-14,13.25,15.271,2.021,2.396,89.177,
2011-06-15,13.958,16.188,2.229,1.833,62.146,
2011-06-16,18.083,20.458,2.375,1.562,8.802,
2011-06-17,10.02,11.917,1.896,1.542,14.031,
2011-06-18,20.812,23.729,2.917,1.521,22.114,
2011-06-19,12.146,13.438,1.292,1.542,14.729,
2011-06-20,11.375,13.542,2.166,1.416,14.667,
2011-06-21,7.688,9.521,1.834,1.708,11.146,
2011-06-22,7.239,11.76,4.522,2.544,13.196,
2011-06-23,3.565,10.478,6.913,1.761,14.688,
2011-06-24,3.604,9.728,6.124,2.021,22.979,
2011-06-25,6.604,12.73,6.125,2.979,21.479,
2011-06-26,3.667,7.396,3.73,1.5,19.438,
2011-06-27,7.0,8.812,1.812,1.396,14.573,
2011-06-28,4.042,6.271,2.229,1.521,22.729,
2011-06-29,5.021,7.5,2.479,2.292,21.948,
2011-06-30,7.958,11.23,3.271,2.333,22.344,
2011-07-01,4.312,6.021,1.708,1.438,22.229,
2011-07-02,5.23,6.771,1.542,1.5,31.323,
2011-07-03,3.312,4.438,1.125,1.438,42.636,
2011-07-04,3.583,4.938,1.354,1.521,26.677,
2011-07-05,6.729,8.438,1.708,1.521,31.667,
2011-07-06,10.75,12.812,2.062,1.396,19.018,
2011-07-07,3.044,4.934,1.892,1.416,13.874,
2011-07-08,3.958,5.958,2.0,2.375,18.281,
2011-07-09,5.646,7.812,2.166,3.25,20.396,
2011-07-10,4.833,6.584,1.75,2.104,19.417,
2011-07-11,6.958,9.75,2.792,2.188,17.437,
2011-07-12,8.271,12.166,3.896,3.062,18.021,
2011-07-13,6.292,10.042,3.75,2.271,13.833,
2011-07-14,6.688,10.562,3.875,2.354,15.688,
2011-07-15,9.188,12.416,3.229,3.0,26.115,
2011-07-16,9.812,11.584,1.771,3.542,35.396,
2011-07-17,5.333,6.875,1.542,1.833,21.188,
2011-07-18,4.416,6.5,2.083,1.521,14.073,
2011-07-19,5.0,7.25,2.25,1.916,19.946,
2011-07-20,5.834,7.625,1.792,1.604,21.219,
2011-07-21,9.218,11.674,2.456,1.587,14.062,
2011-07-22,9.666,11.938,2.271,1.646,25.5,
2011-07-23,9.646,11.562,1.916,1.958,27.0,
2011-07-24,10.583,12.229,1.646,2.729,35.0,
2011-07-25,10.146,12.334,2.188,2.271,42.031,
2011-07-26,6.708,9.854,3.146,3.146,26.76,
2011-07-27,5.5,7.792,2.292,2.416,16.114,
2011-07-28,5.708,8.584,2.875,3.062,21.614,
2011-07-29,7.354,10.125,2.771,1.854,21.386,
2011-07-30,7.708,10.23,2.521,1.938,21.865,
2011-07-31,6.896,8.979,2.084,1.854,24.188,
2011-08-01,10.104,12.729,2.625,2.229,35.219,
2011-08-02,15.062,18.062,3.0,2.084,41.25,
2011-08-03,8.0,11.958,3.958,2.32,17.109,
2011-08-04,5.63,8.108,2.479,1.717,13.104,
2011-08-05,8.708,12.125,3.417,2.083,20.0,
2011-08-06,6.021,10.104,4.084,1.771,12.969,
2011-08-07,3.875,5.771,1.896,2.354,13.917,
2011-08-08,5.333,7.229,1.896,2.5,24.51,
2011-08-09,5.896,7.916,2.021,1.979,25.458,
2011-08-10,7.646,9.958,2.312,2.521,22.292,
2011-08-11,7.854,10.562,2.708,2.375,20.281,
2011-08-12,6.229,8.062,1.834,1.916,19.594,
2011-08-13,4.166,5.854,1.688,1.729,16.386,
2011-08-14,4.458,5.896,1.438,1.625,11.792,
2011-08-15,4.938,6.23,1.292,1.875,19.75,
2011-08-16,4.562,6.125,1.562,1.674,24.021,
2011-08-17,3.02,4.625,1.604,1.625,30.52,
2011-08-18,4.478,5.826,1.348,1.413,24.823,
2011-08-19,5.771,7.125,1.354,1.312,24.46,
2011-08-20,9.312,11.208,1.896,1.354,33.396,
2011-08-21,5.75,7.042,1.292,1.062,16.542,
2011-08-22,10.625,12.583,1.958,1.166,18.969,
2011-08-23,10.416,14.688,4.27,1.292,16.203,
2011-08-24,10.916,14.52,3.604,2.584,24.302,
2011-08-25,11.312,15.188,3.875,1.604,31.125,
2011-08-26,9.917,13.708,3.792,1.771,15.698,
2011-08-27,9.125,12.542,3.416,1.5,18.135,
2011-08-28,6.458,8.104,1.646,1.438,23.594,
2011-08-29,9.542,12.5,2.958,1.562,24.031,
2011-08-30,11.084,13.604,2.521,1.792,31.104,
2011-08-31,11.708,13.417,1.708,2.196,40.572,
2011-09-01,12.37,14.717,2.348,1.87,33.224,
2011-09-02,8.041,11.312,3.271,1.375,15.385,
2011-09-03,5.888,7.464,1.576,1.188,13.761,
2011-09-04,5.354,6.729,1.375,1.271,13.562,
2011-09-05,10.208,12.104,1.896,1.333,14.563,
2011-09-06,11.292,13.77,2.479,1.542,16.24,
2011-09-07,11.375,13.688,2.312,1.562,22.698,
2011-09-08,12.042,14.312,2.271,3.75,31.542,
2011-09-09,16.271,18.708,2.438,2.979,35.375,
2011-09-10,12.022,14.872,2.85,1.771,26.292,
2011-09-11,7.104,9.666,2.562,2.854,18.448,
2011-09-12,11.146,14.292,3.146,2.375,18.021,
2011-09-13,13.062,16.604,3.542,3.02,22.552,
2011-09-14,11.166,14.25,3.083,3.146,22.031,
2011-09-15,9.456,12.956,3.5,1.739,20.229,
2011-09-16,10.438,16.584,6.146,1.608,16.187,
2011-09-17,7.458,11.146,3.688,1.5,14.812,
2011-09-18,6.833,9.396,2.562,1.458,12.396,
2011-09-19,6.084,8.0,1.917,1.334,7.937,
2011-09-20,8.834,11.062,2.229,1.5,6.375,
2011-09-21,6.5,8.354,1.854,1.375,10.448,
2011-09-22,14.604,17.792,3.188,1.646,13.073,
2011-09-23,9.688,12.042,2.354,1.646,15.042,
2011-09-24,9.5,11.354,1.854,2.292,19.26,
2011-09-25,8.396,9.584,1.188,2.084,21.812,
2011-09-26,11.896,13.625,1.729,2.104,28.177,
2011-09-27,14.23,16.396,2.167,2.416,27.282,
2011-09-28,13.834,15.98,2.146,3.75,27.188,
2011-09-29,14.652,17.196,2.544,3.152,34.978,
2011-09-30,15.062,16.771,1.708,1.896,20.208,
2011-10-01,13.854,16.5,2.646,1.729,19.614,
2011-10-02,9.188,10.938,1.75,1.646,17.125,
2011-10-03,12.417,14.896,2.479,1.666,15.854,
2011-10-04,13.416,15.875,2.458,1.854,15.792,
2011-10-05,15.958,19.229,3.271,1.604,16.584,
2011-10-06,17.271,22.812,5.542,2.417,24.052,
2011-10-07,21.292,26.062,4.771,2.021,40.521,
2011-10-08,14.667,17.25,2.584,3.729,39.636,
2011-10-09,12.083,13.584,1.5,5.625,56.146,
2011-10-10,14.604,16.854,2.25,4.062,56.646,
2011-10-11,18.479,22.333,3.854,3.292,47.271,
2011-10-12,15.396,18.75,3.354,2.548,50.885,
2011-10-13,19.544,22.239,2.696,3.456,58.833,
2011-10-14,19.354,28.02,8.666,2.229,41.125,
2011-10-15,15.042,17.688,2.646,2.042,21.292,
2011-10-16,10.854,12.729,1.875,2.896,36.156,
2011-10-17,19.708,24.104,4.396,2.792,32.208,
2011-10-18,16.271,20.271,4.0,1.812,21.302,
2011-10-19,14.688,17.833,3.146,2.125,22.094,
2011-10-20,16.604,19.458,2.854,2.375,28.458,
2011-10-21,24.354,28.792,4.438,2.0,25.604,
2011-10-22,12.334,15.02,2.688,1.625,9.886,
2011-10-23,11.208,13.062,1.854,1.479,13.51,
2011-10-24,15.521,20.334,4.812,1.792,17.625,
2011-10-25,14.875,17.416,2.542,1.854,16.833,
2011-10-26,15.854,19.0,3.146,1.792,15.552,
2011-10-27,18.066,21.652,3.587,2.304,20.206,
2011-10-28,25.667,32.062,6.396,2.312,30.021,
2011-10-29,19.708,24.146,4.438,2.021,27.677,
2011-10-30,16.667,18.834,2.166,1.854,14.688,
2011-10-31,16.916,19.77,2.854,2.021,16.844,
2011-11-01,17.354,21.438,4.084,3.5,21.51,
2011-11-02,23.875,30.771,6.896,2.521,25.75,
2011-11-03,15.562,20.771,5.208,2.75,25.916,
2011-11-04,18.98,24.854,5.875,2.812,24.875,
2011-11-05,20.792,29.979,9.188,2.416,17.771,
2011-11-06,12.604,16.145,3.542,2.042,13.636,
2011-11-07,16.312,19.25,2.938,2.166,16.969,
2011-11-08,16.479,21.812,5.334,2.271,15.417,
2011-11-09,15.24,17.956,2.718,2.37,14.652,
2011-11-10,15.13,17.696,2.566,2.196,15.156,
2011-11-11,23.979,29.104,5.125,2.708,21.49,
2011-11-12,19.5,35.334,15.833,2.125,29.177,
2011-11-13,17.666,19.771,2.104,3.23,45.969,
2011-11-14,24.375,35.0,10.625,3.396,50.666,
2011-11-15,24.271,31.73,7.458,3.875,31.354,
2011-11-16,18.667,23.083,4.417,2.292,17.688,
2011-11-17,22.562,27.875,5.312,2.646,26.614,
2011-11-18,25.688,30.021,4.333,1.646,27.364,
2011-11-19,14.48,17.312,2.833,1.958,17.156,
2011-11-20,8.75,11.084,2.334,4.208,16.146,
2011-11-21,21.104,31.521,10.417,3.812,11.969,
2011-11-22,20.471,26.962,6.491,2.625,15.044,
2011-11-23,15.479,19.896,4.416,2.747,29.554,
2011-11-24,14.826,18.478,3.652,3.065,11.875,
2011-11-25,20.708,28.812,8.104,2.292,19.167,
2011-11-26,21.854,31.938,10.083,3.562,28.729,
2011-11-27,21.666,31.208,9.542,8.666,47.021,
2011-11-28,25.312,39.292,13.98,3.583,33.854,
2011-11-29,25.708,34.083,8.375,2.604,31.573,
2011-11-30,19.146,27.292,8.146,3.458,35.896,
2011-12-01,13.458,16.688,3.229,2.125,7.708,
2011-12-02,17.896,22.125,4.23,2.146,8.49,
2011-12-03,14.48,17.604,3.125,1.958,8.771,
2011-12-04,16.271,20.229,3.958,1.938,14.24,
2011-12-05,20.73,27.604,6.875,2.354,20.094,
2011-12-06,25.771,42.208,16.438,3.854,31.718,
2011-12-07,28.125,48.334,20.208,2.27,33.885,
2011-12-08,22.436,26.708,4.272,3.022,26.062,
2011-12-09,11.667,13.666,2.0,2.792,14.156,
2011-12-10,16.396,19.375,2.979,2.375,15.386,
2011-12-11,16.479,19.167,2.688,2.604,28.479,
2011-12-12,24.334,42.25,17.916,2.188,38.166,
2011-12-13,20.896,29.312,8.417,2.334,31.802,
2011-12-14,27.042,44.104,17.062,3.438,40.51,
2011-12-15,21.312,35.812,14.5,4.583,31.667,
2011-12-16,10.896,13.312,2.416,2.604,9.677,
2011-12-17,20.584,28.104,7.521,3.0,18.886,
2011-12-18,17.354,26.416,9.062,2.875,26.396,
2011-12-19,24.346,39.761,15.415,3.312,19.938,
2011-12-20,29.08,49.59,20.509,3.604,13.548,
2011-12-21,30.583,53.001,22.418,2.5,32.311,
2011-12-22,19.159,28.88,9.722,2.398,24.91,
2011-12-23,16.416,20.312,3.896,2.062,13.031,
2011-12-24,17.771,28.896,11.125,2.896,17.886,
2011-12-25,7.208,8.646,1.438,1.438,10.479,
2011-12-26,14.48,20.021,5.542,3.854,11.688,
2011-12-27,22.333,34.688,12.354,2.166,17.708,
2011-12-28,22.666,37.5,14.834,1.542,26.083,
2011-12-29,25.104,42.334,17.229,2.021,31.656,
2011-12-30,14.583,18.666,4.084,1.27,21.917,
2011-12-31,13.479,16.084,2.604,1.416,19.531,
2012-01-01,10.229,12.125,1.896,2.666,21.333,
2012-01-02,14.584,18.729,4.146,2.812,30.917,
2012-01-03,6.478,7.783,1.304,2.565,9.969,
2012-01-04,14.5,17.875,3.375,2.292,14.052,
2012-01-05,13.792,17.708,3.916,2.334,16.802,
2012-01-06,17.292,20.542,3.25,2.729,21.958,
2012-01-07,24.623,35.557,10.934,2.765,36.019,
2012-01-08,25.396,33.438,8.042,2.625,31.979,
2012-01-09,22.52,28.729,6.208,5.104,33.607,
2012-01-10,18.334,21.896,3.562,2.73,14.17,
2012-01-11,24.396,33.958,9.562,1.208,19.847,
2012-01-12,25.208,34.646,9.438,1.375,31.542,
2012-01-13,12.333,14.688,2.354,0.729,29.528,
2012-01-14,11.625,13.479,1.854,1.688,22.153,
2012-01-15,18.292,21.854,3.562,2.0,30.986,
2012-01-16,24.312,31.25,6.938,2.354,37.847,
2012-01-17,15.438,17.886,2.448,1.891,35.403,
2012-01-18,17.834,21.542,3.708,1.292,20.57,
2012-01-19,20.354,26.042,5.688,2.292,25.083,
2012-01-20,13.146,15.542,2.396,1.146,26.43,
2012-01-21,27.5,41.438,13.938,2.629,35.419,
2012-01-22,16.584,19.125,2.542,0.834,22.563,
2012-01-23,22.146,32.542,10.396,0.854,16.806,
2012-01-24,18.333,34.521,16.188,2.396,31.838,
2012-01-25,8.604,10.625,2.021,1.875,21.677,
2012-01-26,9.77,11.938,2.166,4.458,32.916,
2012-01-27,11.854,14.104,2.25,2.875,16.76,
2012-01-28,18.021,22.5,4.479,2.438,14.718,
2012-01-29,25.666,37.5,11.833,2.521,25.698,
2012-01-30,22.188,27.479,5.292,2.5,38.906,
2012-01-31,24.574,31.921,7.347,7.174,53.677,
2012-02-01,30.27,49.688,19.416,2.646,48.083,
2012-02-02,14.812,17.5,2.688,1.188,31.156,
2012-02-03,15.375,18.854,3.479,1.146,24.573,
2012-02-04,23.7,29.8,6.1,1.238,35.073,
2012-02-05,22.333,25.634,3.302,1.354,25.062,
2012-02-06,16.375,19.833,3.458,1.666,27.719,
2012-02-07,8.438,10.229,1.792,2.084,21.677,
2012-02-08,11.375,13.521,2.146,1.146,11.042,
2012-02-09,14.417,16.979,2.562,1.688,17.51,
2012-02-10,14.666,17.125,2.458,2.188,27.51,
2012-02-11,16.592,20.592,4.0,2.688,28.969,
2012-02-12,25.958,32.479,6.52,2.188,36.604,
2012-02-13,14.021,16.167,2.146,3.062,26.5,
2012-02-14,22.73,27.74,5.01,3.565,27.698,
2012-02-15,21.854,26.0,4.146,1.604,25.458,
2012-02-16,19.312,27.25,7.938,1.604,23.021,
2012-02-17,19.417,23.75,4.334,2.0,26.229,
2012-02-18,16.083,18.438,2.354,0.979,18.812,
2012-02-19,15.708,17.958,2.25,0.5,12.625,
2012-02-20,18.108,25.978,7.87,1.326,12.174,
2012-02-21,21.0,25.812,4.812,4.396,35.958,
2012-02-22,20.292,26.458,6.166,4.479,57.125,
2012-02-23,13.958,16.896,2.938,3.042,32.302,
2012-02-24,12.021,14.042,2.021,1.729,13.25,
2012-02-25,16.416,19.396,2.979,2.375,18.729,
2012-02-26,24.98,29.229,4.25,4.062,36.302,
2012-02-27,15.645,18.062,2.416,1.667,27.479,
2012-02-28,17.97,20.966,2.996,1.739,25.573,
2012-02-29,,,,,,
2012-03-01,13.271,14.52,1.25,2.25,26.75,
2012-03-02,11.75,13.375,1.625,1.104,22.656,
2012-03-03,7.416,8.562,1.146,0.854,21.438,
2012-03-04,16.25,19.375,3.125,5.708,47.76,
2012-03-05,20.472,27.057,6.585,3.654,67.672,
2012-03-06,17.125,20.792,3.666,2.792,28.886,
2012-03-07,11.458,13.334,1.875,3.125,35.542,
2012-03-08,11.312,12.584,1.271,3.896,57.417,
2012-03-09,10.75,12.667,1.916,3.27,62.823,
2012-03-10,8.104,9.146,1.042,0.979,39.864,
2012-03-11,14.125,16.042,1.917,1.25,24.458,
2012-03-12,15.057,20.258,5.2,3.25,30.782,
2012-03-13,9.625,11.0,1.375,4.312,27.281,
2012-03-14,11.478,13.739,2.261,0.63,15.51,
2012-03-15,18.312,20.979,2.666,1.458,17.146,
2012-03-16,16.396,20.48,4.083,1.646,25.297,
2012-03-17,11.042,12.354,1.312,2.583,43.573,
2012-03-18,5.25,6.188,0.938,2.312,25.448,
2012-03-19,11.084,12.542,1.458,2.439,38.571,
2012-03-20,11.688,13.167,1.479,3.104,47.534,
2012-03-21,11.646,13.312,1.666,1.292,19.283,
2012-03-22,16.938,20.708,3.771,1.958,22.448,
2012-03-23,13.062,15.021,1.958,1.625,38.802,
2012-03-24,12.112,13.799,1.688,1.604,46.854,
2012-03-25,10.708,12.5,1.792,1.357,30.551,
2012-03-26,16.375,18.521,2.146,1.708,22.125,
2012-03-27,14.084,17.166,3.083,2.73,24.104,
2012-03-28,14.13,16.674,2.544,0.953,28.141,
2012-03-29,17.604,21.562,3.958,0.796,38.692,
2012-03-30,11.02,12.708,1.688,0.542,24.938,
2012-03-31,9.104,10.166,1.062,0.416,23.667,
2012-04-01,8.479,9.542,1.062,2.334,18.677,
2012-04-02,12.334,15.458,3.125,4.544,21.296,
2012-04-03,5.896,6.896,1.0,2.166,22.842,
2012-04-04,7.334,8.48,1.146,2.979,19.812,
2012-04-05,10.042,11.312,1.271,2.754,32.918,
2012-04-06,7.708,9.375,1.666,2.875,15.396,
2012-04-07,10.5,11.854,1.354,2.104,13.531,
2012-04-08,12.396,13.604,1.208,2.188,19.073,
2012-04-09,11.771,13.583,1.812,3.334,29.24,
2012-04-10,21.354,25.354,4.0,3.042,39.354,
2012-04-11,8.854,10.188,1.334,2.688,28.958,
2012-04-12,9.76,11.304,1.544,2.261,26.562,
2012-04-13,16.25,18.958,2.708,3.0,20.583,
2012-04-14,13.875,16.292,2.417,2.458,25.927,
2012-04-15,9.334,10.625,1.292,2.916,23.75,
2012-04-16,14.5,16.458,1.958,5.354,29.666,
2012-04-17,13.5,15.312,1.812,2.438,31.688,
2012-04-18,12.875,14.792,1.916,2.5,30.781,
2012-04-19,22.312,24.854,2.542,3.542,38.573,
2012-04-20,10.625,12.333,1.708,2.292,25.521,
2012-04-21,11.75,13.23,1.479,4.875,16.094,
2012-04-22,6.042,6.979,0.938,2.25,15.271,
2012-04-23,11.084,12.27,1.188,2.625,48.667,
2012-04-24,20.416,24.333,3.916,3.084,60.458,
2012-04-25,20.02,22.354,2.334,3.792,41.083,
2012-04-26,7.956,9.261,1.304,2.391,13.312,
2012-04-27,12.25,14.292,2.042,2.402,18.185,
2012-04-28,13.208,15.312,2.104,8.979,30.094,
2012-04-29,11.312,12.334,1.02,5.812,41.802,
2012-04-30,9.729,10.812,1.084,2.208,11.989,
2012-05-01,12.0,13.938,1.938,2.334,11.584,
2012-05-02,9.104,11.0,1.896,2.292,11.49,
2012-05-03,5.458,6.542,1.084,2.5,10.865,
2012-05-04,5.458,6.5,1.042,2.062,14.417,
2012-05-05,7.0,8.125,1.125,2.417,19.698,
2012-05-06,5.396,6.354,0.958,2.562,25.76,
2012-05-07,6.354,7.166,0.812,3.334,52.062,
2012-05-08,8.479,9.75,1.271,3.333,46.312,
2012-05-09,12.77,14.97,2.199,2.174,33.106,
2012-05-10,8.804,10.218,1.413,1.196,39.5,
2012-05-11,8.792,10.729,1.938,1.062,14.583,
