date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,NMHC_mean,THC_mean
2011-03-15,27.972,34.264,6.291,35.75,6.042,46.181,192.625,17.958,210.583
2011-03-16,32.042,40.986,8.944,30.458,6.292,45.167,190.417,20.458,210.875
2011-03-17,20.875,28.486,7.611,17.458,3.917,28.528,186.417,16.292,202.708
2011-03-18,19.139,22.236,3.097,16.542,3.833,28.083,187.75,14.417,202.167
2011-03-19,16.652,22.13,5.479,10.958,3.522,20.75,188.957,12.391,201.348
2011-03-20,21.125,26.292,5.167,12.5,3.375,18.792,190.167,14.917,205.083
2011-03-21,30.514,42.041,11.528,15.292,4.304,22.359,191.125,16.917,208.042
2011-03-22,36.375,49.597,13.222,15.583,4.083,23.694,192.292,21.917,214.208
2011-03-23,26.542,40.181,13.639,9.792,3.417,18.958,186.125,14.917,201.042
2011-03-24,11.611,13.75,2.139,28.5,5.25,38.458,189.375,10.167,199.542
2011-03-25,7.861,8.833,0.972,11.0,3.583,16.236,190.292,7.875,198.167
2011-03-26,15.348,18.623,3.275,8.25,3.409,15.306,190.652,9.435,200.087
2011-03-27,21.111,24.306,3.194,15.375,3.565,23.778,192.083,14.375,206.458
2011-03-28,24.444,28.972,4.528,31.375,4.375,44.833,190.708,15.208,205.917
2011-03-29,25.958,30.555,4.597,26.875,4.773,38.917,189.435,17.565,207.0
2011-03-30,12.111,14.042,1.931,23.0,10.375,36.403,182.958,11.958,194.917
2011-03-31,11.75,13.986,2.236,15.083,3.917,26.834,185.167,10.5,195.667
2011-04-01,35.774,43.463,7.689,,3.375,43.205,188.667,19.875,208.542
2011-04-02,19.958,25.375,5.417,,1.542,36.278,186.083,16.167,202.25
2011-04-03,9.833,12.222,2.389,,1.375,22.403,184.625,10.875,195.5
2011-04-04,12.467,17.047,4.58,,0.957,15.605,187.609,10.391,198.0
2011-04-05,22.667,29.958,7.292,,1.75,14.967,187.958,13.75,201.708
2011-04-06,24.653,29.722,5.07,,3.958,19.403,188.042,16.542,204.583
2011-04-07,12.68,15.958,3.278,,2.708,15.911,184.417,12.917,197.333
2011-04-08,18.034,23.192,5.158,,3.0,27.514,183.583,12.75,196.333
2011-04-09,15.43,18.764,3.333,,1.875,42.875,185.458,11.833,197.292
2011-04-10,19.0,20.806,1.805,,3.25,35.778,188.333,14.833,203.167
2011-04-11,24.598,30.568,5.969,,2.0,36.722,190.391,17.609,208.0
2011-04-12,21.167,30.861,9.694,,1.333,30.097,191.625,17.042,208.667
2011-04-13,20.306,22.625,2.319,,3.792,37.57,191.75,15.583,207.333
2011-04-14,25.212,28.869,3.657,,2.833,34.653,189.833,16.917,206.75
2011-04-15,18.324,22.361,4.037,,1.5,37.916,186.958,15.458,202.417
2011-04-16,14.403,18.167,3.764,,0.75,48.014,189.083,14.542,203.625
2011-04-17,19.167,22.986,3.819,,1.542,27.264,189.583,15.333,204.917
2011-04-18,14.655,17.643,2.987,,1.435,27.708,188.0,14.348,202.348
2011-04-19,11.514,15.278,3.764,,0.583,14.022,190.333,11.333,201.667
2011-04-20,20.101,28.645,8.545,,0.958,19.917,190.667,12.875,203.542
2011-04-21,25.939,30.711,4.772,,1.75,29.722,192.75,19.042,211.792
2011-04-22,15.25,18.334,3.083,,5.25,29.541,187.542,15.542,203.083
2011-04-23,11.611,13.611,2.0,,1.375,27.208,188.458,14.5,202.958
2011-04-24,9.153,10.139,0.986,,1.542,30.569,189.833,12.458,202.292
2011-04-25,16.145,19.174,3.029,,2.391,29.542,188.0,11.87,199.87
2011-04-26,12.042,14.75,2.708,,1.333,27.583,185.083,12.542,197.625
2011-04-27,14.861,17.861,3.0,,1.083,31.278,182.958,12.792,195.75
2011-04-28,13.167,16.014,2.847,,1.417,22.667,186.5,10.625,197.125
2011-04-29,17.278,19.944,2.667,,1.458,20.708,189.625,13.833,203.458
2011-04-30,8.18,9.472,1.292,,3.167,30.528,184.333,11.958,196.292
2011-05-01,9.375,11.153,1.778,,1.583,93.778,183.75,12.792,196.542
2011-05-02,18.913,24.406,5.493,,1.522,194.75,190.304,14.609,204.913
2011-05-03,20.916,24.43,3.514,,1.417,154.054,190.667,14.292,204.958
2011-05-04,15.319,17.153,1.833,,1.375,88.96,191.042,14.875,205.917
2011-05-05,17.736,20.403,2.667,,1.792,51.014,190.083,16.292,206.375
2011-05-06,17.538,20.803,3.265,,4.958,25.7,187.913,17.304,205.217
2011-05-07,25.542,36.222,10.681,,3.292,22.264,185.292,16.208,201.5
2011-05-08,13.667,15.986,2.319,,1.917,24.875,183.792,11.833,195.625
2011-05-09,10.913,15.768,4.855,,0.652,33.055,181.0,16.348,197.348
2011-05-10,15.736,35.625,19.889,,0.208,15.875,177.583,20.083,197.667
2011-05-11,13.482,31.492,18.01,,0.083,17.1,178.5,21.292,199.792
2011-05-12,16.664,27.627,10.963,,0.583,29.123,181.391,17.87,199.261
2011-05-13,12.264,15.111,2.847,,2.0,41.25,185.583,12.917,198.5
2011-05-14,16.111,17.917,1.806,,3.5,38.125,188.375,15.292,203.667
2011-05-15,11.097,11.903,0.805,,2.083,37.028,189.875,15.208,205.083
2011-05-16,15.971,18.348,2.377,,2.609,41.75,188.652,15.217,203.87
2011-05-17,19.25,22.361,3.111,,1.625,45.945,188.625,16.792,205.417
2011-05-18,20.82,24.084,3.264,,2.667,38.903,189.375,17.875,207.25
2011-05-19,22.222,25.931,3.708,,4.417,39.444,187.625,17.667,205.292
2011-05-20,20.903,26.028,5.125,,2.792,29.556,184.417,20.792,205.208
2011-05-21,16.847,24.014,7.167,,2.333,22.264,178.25,18.333,196.583
2011-05-22,9.153,11.375,2.222,,0.458,17.514,182.0,15.042,197.042
2011-05-23,17.348,23.232,5.884,,0.391,13.722,185.87,15.391,201.261
2011-05-24,10.778,14.445,3.667,,0.667,10.569,184.417,13.542,197.958
2011-05-25,14.389,19.458,5.069,,1.083,16.366,184.833,15.333,200.167
2011-05-26,19.222,25.57,6.347,,0.391,15.702,184.667,15.917,200.583
2011-05-27,30.958,49.625,18.666,,1.292,37.847,188.375,24.5,212.875
2011-05-28,28.167,43.417,15.25,,0.542,35.75,190.0,27.333,217.333
2011-05-29,6.917,8.167,1.25,,0.0,16.43,184.292,12.667,196.958
2011-05-30,13.131,16.145,3.014,,0.957,25.722,184.565,11.522,196.087
2011-05-31,21.458,28.333,6.875,,1.5,17.833,184.917,14.167,199.083
2011-06-01,25.5,33.569,8.069,,2.958,30.203,186.435,17.304,203.739
2011-06-02,16.042,19.236,3.194,,1.333,34.194,184.792,15.542,200.333
2011-06-03,18.972,24.222,5.25,,2.375,45.389,183.667,13.833,197.5
2011-06-04,17.917,22.945,5.028,,2.375,32.819,182.542,15.958,198.5
2011-06-05,16.903,19.792,2.889,,2.792,39.0,182.875,17.208,200.083
2011-06-06,30.174,39.102,8.928,,3.609,38.292,186.957,21.13,208.087
2011-06-07,20.528,24.278,3.75,,1.042,24.764,185.417,19.667,205.083
2011-06-08,21.583,26.333,4.75,,2.042,30.306,184.5,16.792,201.292
2011-06-09,21.542,27.431,5.889,,1.5,47.184,188.542,21.292,209.833
2011-06-10,16.431,22.319,5.889,,0.208,24.806,182.417,18.125,200.542
2011-06-11,18.111,23.861,5.75,,0.625,15.153,181.792,15.792,197.583
2011-06-12,16.833,19.153,2.319,,0.458,19.68,184.708,17.042,201.75
2011-06-13,19.101,23.725,4.623,,0.957,36.764,187.174,18.13,205.304
2011-06-14,19.736,24.125,4.389,,1.417,57.195,188.0,16.375,204.375
2011-06-15,25.32,32.43,7.111,,2.208,60.236,190.083,19.083,209.167
2011-06-16,26.32,35.0,8.681,,0.042,11.989,186.625,22.792,209.417
2011-06-17,30.264,43.583,13.319,,1.333,22.806,188.75,19.708,208.458
2011-06-18,29.68,38.056,8.375,,1.958,29.833,185.667,17.25,202.917
2011-06-19,23.597,29.264,5.667,,0.625,19.666,186.708,22.208,208.917
2011-06-20,14.797,18.855,4.058,,0.13,11.597,180.348,18.696,199.043
2011-06-21,19.972,31.0,11.028,,1.583,19.792,180.375,18.333,198.708
2011-06-22,8.806,15.417,6.611,,0.708,19.305,177.083,18.458,195.542
2011-06-23,5.925,11.909,5.984,,0.042,19.583,175.739,16.478,192.217
2011-06-24,6.694,13.931,7.236,,1.292,24.681,175.542,17.708,193.25
2011-06-25,11.542,18.208,6.667,,2.833,27.569,177.75,19.667,197.417
2011-06-26,5.347,8.361,3.014,,1.083,23.361,176.917,16.042,192.958
2011-06-27,17.71,22.957,5.246,,0.0,18.889,181.565,18.174,199.739
2011-06-28,10.986,21.778,10.792,,0.708,24.486,176.125,17.042,193.167
2011-06-29,12.042,21.222,9.181,,2.542,25.039,177.652,16.522,194.174
2011-06-30,13.111,23.444,10.334,,1.792,23.555,180.042,18.375,198.417
2011-07-01,14.361,21.972,7.611,,0.917,29.458,176.833,17.542,194.375
2011-07-02,14.903,20.5,5.597,,0.625,35.556,177.5,17.958,195.458
2011-07-03,5.431,7.028,1.597,,0.0,33.569,175.125,15.167,190.292
2011-07-04,12.29,16.464,4.174,,0.261,30.319,178.348,17.391,195.739
2011-07-05,17.514,21.083,3.57,,1.25,37.166,189.917,17.375,207.292
2011-07-06,17.306,23.889,6.583,,0.167,17.68,187.208,22.667,209.875
2011-07-07,8.361,16.778,8.417,,0.0,15.111,175.417,15.917,191.333
2011-07-08,7.25,12.889,5.639,,1.217,19.629,176.792,15.792,192.583
2011-07-09,7.764,12.222,4.458,,4.083,20.931,177.5,16.333,193.833
2011-07-10,9.68,12.583,2.903,,2.167,21.569,180.542,17.042,197.583
2011-07-11,14.246,20.522,6.275,,1.913,21.778,180.783,19.87,200.652
2011-07-12,15.486,22.736,7.25,,1.542,21.625,182.542,20.583,203.125
2011-07-13,12.597,22.32,9.722,,1.5,17.514,181.938,18.625,200.562
2011-07-14,13.417,21.055,7.639,,2.292,20.403,179.0,19.071,198.071
2011-07-15,18.083,25.014,6.931,,2.458,26.764,182.0,19.625,201.625
2011-07-16,19.445,28.181,8.736,,3.292,31.175,178.333,19.667,198.0
2011-07-17,8.847,11.639,2.792,,2.0,24.188,176.958,16.833,193.792
2011-07-18,6.072,9.232,3.16,,1.0,16.062,173.739,13.565,187.304
2011-07-19,5.722,10.792,5.07,,0.167,33.834,172.167,12.875,185.042
2011-07-20,7.236,10.944,3.708,,0.2,37.792,176.792,11.833,188.625
2011-07-21,10.5,17.028,6.528,,0.0,21.764,180.875,14.167,195.042
2011-07-22,11.486,17.889,6.403,,0.348,28.278,182.208,13.708,195.917
2011-07-23,14.333,23.194,8.861,,1.25,25.431,183.625,14.625,198.25
2011-07-24,16.611,21.361,4.75,,3.083,22.917,186.625,16.417,203.042
2011-07-25,20.609,27.797,7.189,,3.174,50.5,186.826,19.087,205.913
2011-07-26,12.708,18.625,5.917,,2.667,30.194,185.565,17.957,203.522
2011-07-27,7.653,13.972,6.319,,1.125,16.361,180.458,15.625,196.083
2011-07-28,9.555,17.403,7.847,,1.75,22.25,180.083,15.083,195.167
2011-07-29,10.292,19.806,9.514,,1.333,21.016,180.583,16.208,196.792
2011-07-30,10.014,18.083,8.069,,1.458,21.805,177.583,15.208,192.792
2011-07-31,7.639,11.236,3.597,,1.333,21.681,174.583,14.917,189.5
2011-08-01,26.87,39.884,13.015,,3.435,33.306,182.391,24.348,206.739
2011-08-02,19.736,25.945,6.208,,2.042,38.0,184.375,23.542,207.917
2011-08-03,17.028,27.319,10.291,,2.167,21.917,180.208,19.833,200.042
2011-08-04,10.291,19.083,8.792,,0.833,14.292,175.542,17.583,193.125
2011-08-05,10.056,15.166,5.111,,1.75,20.389,174.875,16.833,191.708
2011-08-06,8.541,17.556,9.014,,0.917,12.889,175.708,18.333,194.042
2011-08-07,4.542,7.764,3.222,,1.292,14.153,174.042,15.167,189.208
2011-08-08,8.58,14.174,5.594,,1.739,24.319,176.522,17.043,193.565
2011-08-09,13.111,21.5,8.389,,2.042,23.764,178.5,16.875,195.375
2011-08-10,12.014,21.57,9.556,,1.417,19.847,177.875,16.958,194.833
2011-08-11,9.361,16.805,7.444,,1.083,17.097,176.167,15.458,191.625
2011-08-12,10.5,18.583,8.084,,0.875,18.083,178.583,16.417,195.0
2011-08-13,6.778,9.653,2.875,,0.375,15.236,176.667,16.375,193.042
2011-08-14,5.639,7.042,1.403,,0.0,13.209,178.083,14.792,192.875
2011-08-15,8.464,10.246,1.782,,0.174,21.667,180.696,15.478,196.174
2011-08-16,7.916,10.681,2.764,,0.0,25.931,177.696,15.739,193.435
2011-08-17,9.042,13.056,4.014,,0.0,27.417,174.417,15.292,189.708
2011-08-18,11.556,14.181,2.625,,0.208,22.778,182.458,15.667,198.125
2011-08-19,10.653,13.319,2.666,,0.625,23.931,188.958,14.625,203.583
2011-08-20,13.75,17.291,3.542,,0.833,24.708,188.458,15.875,204.333
2011-08-21,10.208,12.139,1.931,,0.25,15.583,183.25,14.875,198.125
2011-08-22,21.305,28.101,6.797,,0.652,17.458,186.0,21.696,207.696
2011-08-23,14.847,31.0,16.153,,0.208,16.639,179.708,19.583,199.292
2011-08-24,16.264,26.583,10.32,,2.75,23.153,180.25,18.958,199.208
2011-08-25,18.035,38.558,20.523,,1.292,33.465,184.522,24.0,208.522
2011-08-26,18.097,31.5,13.403,,1.375,23.569,183.75,18.458,202.208
2011-08-27,15.694,26.5,10.805,,0.75,25.597,180.208,20.208,200.417
2011-08-28,12.333,15.819,3.486,,1.333,28.736,178.833,17.458,196.292
2011-08-29,19.246,29.681,10.435,,1.435,30.805,180.913,17.957,198.87
2011-08-30,18.875,28.347,9.472,,1.917,32.5,180.083,19.042,199.125
2011-08-31,18.319,25.583,7.264,,1.458,35.986,179.708,17.0,196.708
2011-09-01,15.75,22.93,7.18,,0.833,34.458,178.792,17.542,196.333
2011-09-02,6.167,11.195,5.028,,0.292,28.542,171.583,13.292,184.875
2011-09-03,5.458,7.319,1.861,,0.042,30.694,173.542,10.708,184.25
2011-09-04,4.834,6.444,1.611,,0.458,24.347,176.125,9.917,186.042
2011-09-05,13.232,18.261,5.029,,0.043,22.958,180.913,14.478,195.391
2011-09-06,20.125,31.597,11.472,,0.333,20.566,187.087,38.261,225.348
2011-09-07,18.889,23.111,4.222,,1.5,19.486,190.25,39.542,229.792
2011-09-08,20.056,23.153,3.097,,2.708,27.695,189.125,27.958,217.083
2011-09-09,26.208,34.667,8.458,,3.333,38.208,192.583,31.583,224.167
2011-09-10,16.486,25.361,8.875,,1.5,30.292,185.625,25.708,211.333
2011-09-11,11.361,15.805,4.444,,2.292,17.486,182.083,20.375,202.458
2011-09-12,17.565,30.406,12.841,,2.261,19.375,180.304,19.522,199.826
2011-09-13,19.042,28.833,9.792,,2.417,21.361,181.5,19.833,201.333
2011-09-14,19.319,25.931,6.611,,3.417,24.884,181.125,20.042,201.167
2011-09-15,15.944,24.972,9.028,,1.167,19.82,179.542,20.75,200.292
2011-09-16,10.417,22.139,11.722,,1.333,11.972,174.875,18.625,193.5
2011-09-17,10.181,18.431,8.25,,0.667,12.472,174.25,18.542,192.792
2011-09-18,7.236,12.639,5.403,,0.458,13.847,174.6,16.95,191.55
2011-09-19,6.261,8.246,1.985,,0.0,7.389,,,
2011-09-20,9.236,12.889,3.653,,0.042,6.588,,,
2011-09-21,7.583,10.75,3.167,,0.0,13.861,,,
2011-09-22,14.264,20.014,5.75,,0.261,11.502,,,
2011-09-23,19.792,26.972,7.18,,1.0,14.75,192.773,17.864,210.636
2011-09-24,21.722,27.722,6.0,,1.0,17.306,190.792,18.75,209.542
2011-09-25,18.431,22.041,3.611,,1.667,16.778,189.875,17.375,207.25
2011-09-26,24.174,33.739,9.565,,1.913,24.805,187.273,21.045,208.318
2011-09-27,24.125,35.361,11.236,,1.958,26.25,187.292,20.583,207.875
2011-09-28,26.333,35.445,9.111,,2.042,26.5,187.125,20.833,207.958
2011-09-29,15.389,18.916,3.528,,2.167,22.222,184.667,19.417,204.083
2011-09-30,15.625,19.278,3.653,,1.042,20.806,184.25,16.75,201.0
2011-10-01,17.375,27.389,10.014,,0.958,14.958,185.917,15.042,200.958
2011-10-02,10.125,12.403,2.278,,0.833,11.764,186.542,14.292,200.833
2011-10-03,15.754,23.217,7.464,,1.087,12.819,185.696,12.391,198.087
2011-10-04,18.708,30.903,12.195,,1.458,13.764,184.667,15.042,199.708
2011-10-05,24.0,35.667,11.667,,0.958,12.514,184.208,19.625,203.833
2011-10-06,21.944,40.555,18.611,,1.75,22.694,188.583,20.375,208.958
2011-10-07,25.889,34.653,8.764,,1.667,38.778,190.042,20.042,210.083
2011-10-08,26.708,38.333,11.625,,1.625,28.0,189.833,22.458,212.292
2011-10-09,19.583,23.5,3.917,,2.292,45.861,190.167,20.5,210.667
2011-10-10,15.363,17.696,2.333,,2.435,41.347,187.783,19.609,207.391
2011-10-11,25.472,34.931,9.458,,1.958,38.236,187.125,20.583,207.708
2011-10-12,27.167,39.403,12.236,,1.833,45.653,189.333,24.417,213.75
2011-10-13,31.208,37.403,6.195,,3.708,46.986,189.333,24.542,213.875
2011-10-14,22.125,41.778,19.653,,1.667,32.25,183.292,25.375,208.667
2011-10-15,15.43,20.153,4.722,,0.667,18.306,185.208,18.042,203.25
2011-10-16,9.431,11.028,1.597,,2.958,29.319,187.5,15.042,202.542
2011-10-17,21.101,26.305,5.203,,1.87,24.25,188.652,16.957,205.609
2011-10-18,20.431,29.333,8.903,,1.083,17.514,190.0,19.042,209.042
2011-10-19,22.486,33.514,11.028,,1.292,19.271,190.435,21.348,211.783
2011-10-20,23.861,37.042,13.181,,2.083,22.944,188.833,24.625,213.458
2011-10-21,26.333,38.375,12.042,,1.542,25.292,187.75,23.208,210.958
2011-10-22,11.319,15.125,3.805,,0.167,8.82,183.75,15.458,199.208
2011-10-23,11.222,15.792,4.569,,0.25,9.305,184.625,15.208,199.833
2011-10-24,22.42,36.812,14.391,,0.0,14.57,187.435,20.13,207.565
2011-10-25,14.528,19.514,4.986,,,13.222,187.208,19.583,206.792
2011-10-26,18.014,26.792,8.778,,0.571,12.292,188.333,15.625,203.958
2011-10-27,26.514,45.931,19.417,,1.708,18.347,191.167,23.708,214.875
2011-10-28,31.889,49.916,18.028,,1.542,28.931,191.0,26.875,217.875
2011-10-29,27.958,51.209,23.25,,1.0,30.028,189.708,28.292,218.0
2011-10-30,21.417,29.889,8.472,,0.333,13.722,187.25,19.75,207.0
2011-10-31,16.594,22.666,6.073,,1.0,13.736,185.696,16.391,202.087
2011-11-01,25.93,47.528,21.597,,1.958,20.556,187.5,25.667,213.167
2011-11-02,29.089,52.045,22.957,,1.042,21.783,187.091,29.864,216.955
2011-11-03,21.639,38.889,17.25,,1.625,23.056,186.667,26.042,212.708
2011-11-04,27.292,51.417,24.125,,1.478,27.139,187.167,27.708,214.875
2011-11-05,19.055,27.722,8.667,,0.917,15.583,182.875,20.792,203.667
2011-11-06,13.347,18.375,5.028,,0.375,10.764,182.75,17.5,200.25
2011-11-07,15.58,23.232,7.652,,0.267,14.93,186.652,15.87,202.522
2011-11-08,25.611,43.819,18.208,,0.958,15.389,189.792,20.792,210.583
2011-11-09,17.778,23.639,5.861,,1.5,16.194,187.292,13.25,200.542
2011-11-10,18.514,24.417,5.903,,1.042,12.32,187.833,14.875,202.708
2011-11-11,28.0,45.916,17.916,,2.042,19.028,189.458,21.958,211.417
2011-11-12,20.944,40.208,19.264,,1.5,20.486,190.708,25.167,215.875
2011-11-13,19.056,21.0,1.944,,3.375,42.708,192.708,16.458,209.167
2011-11-14,22.348,30.087,7.739,,3.333,42.667,190.609,16.609,207.217
2011-11-15,28.764,44.625,15.861,,3.125,23.444,192.5,21.375,213.875
2011-11-16,29.122,53.642,24.52,,1.667,14.85,191.769,20.923,212.692
2011-11-17,32.014,54.258,22.244,,2.167,22.883,189.5,29.75,219.25
2011-11-18,17.23,21.166,3.938,,0.917,11.375,184.875,20.417,205.292
2011-11-19,14.417,23.125,8.708,,0.875,14.995,181.833,21.542,203.375
2011-11-20,6.653,8.694,2.042,,1.667,12.986,187.955,12.364,200.318
2011-11-21,18.246,26.174,7.927,,1.042,8.25,187.696,12.348,200.043
2011-11-22,24.139,33.861,9.722,,1.5,11.611,189.5,16.583,206.083
2011-11-23,13.903,16.819,2.917,,2.5,26.472,187.583,13.917,201.5
2011-11-24,13.236,17.514,4.278,,1.417,10.528,186.75,9.583,196.333
2011-11-25,23.028,34.528,11.5,,1.864,16.139,191.167,15.917,207.083
2011-11-26,28.57,43.569,15.0,,2.292,22.861,190.917,20.333,211.25
2011-11-27,20.528,26.07,5.542,,14.0,37.472,188.667,20.208,208.875
2011-11-28,29.102,70.87,41.768,,5.167,33.444,189.087,34.043,223.13
2011-11-29,32.472,93.639,61.167,,1.833,37.639,191.0,36.958,227.958
2011-11-30,27.167,65.639,38.472,,1.958,35.194,189.833,32.417,222.25
2011-12-01,9.722,14.875,5.153,,0.429,5.695,186.458,12.042,198.5
2011-12-02,18.319,28.959,10.639,,1.542,7.708,186.958,13.75,200.708
2011-12-03,13.695,20.278,6.584,,0.292,7.639,185.875,12.25,198.125
2011-12-04,11.764,15.208,3.444,,0.417,14.861,188.917,11.5,200.417
2011-12-05,25.283,45.038,19.755,,1.042,21.17,190.87,20.609,211.478
2011-12-06,33.083,67.667,34.584,,1.875,22.625,191.083,30.792,221.875
2011-12-07,28.861,63.958,35.097,,1.35,25.476,192.5,26.792,219.292
2011-12-08,20.814,31.364,10.549,,2.667,30.133,189.727,16.636,206.364
2011-12-09,14.75,19.417,4.667,,1.333,15.041,189.375,12.458,201.833
2011-12-10,11.319,14.792,3.472,,1.417,16.417,188.583,9.833,198.417
2011-12-11,15.0,19.083,4.083,,1.75,25.541,190.5,13.833,204.333
