date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-01-23,27.625,107.084,79.458,,0.833,17.178,212.875,,45.667,258.542
2011-01-24,28.729,61.396,32.666,,0.375,10.354,196.417,,27.042,223.458
2011-01-25,30.625,79.458,48.833,,0.958,17.666,204.125,,34.083,238.208
2011-01-26,28.286,73.908,45.623,,0.783,14.416,196.458,,31.458,227.917
2011-01-27,34.992,117.633,82.642,,1.833,21.938,217.292,,51.292,268.583
2011-01-28,22.854,57.729,34.875,,1.375,15.5,196.792,,26.958,223.75
2011-01-29,9.354,16.854,7.5,,0.083,6.771,192.542,,9.125,201.667
2011-01-30,30.13,93.913,63.782,,0.545,11.717,207.143,,44.524,251.667
2011-01-31,30.666,73.271,42.604,,1.333,13.896,200.208,,35.25,235.458
2011-02-01,28.042,84.896,56.854,,1.625,14.688,201.5,,34.25,235.75
2011-02-02,12.264,25.419,13.156,,0.478,7.75,186.333,,10.75,197.083
2011-02-03,33.91,86.049,52.14,,1.458,13.771,202.917,,31.792,234.708
2011-02-04,28.625,68.354,39.729,,1.167,16.812,201.75,,28.958,230.708
2011-02-05,15.5,22.334,6.834,,1.333,15.708,193.375,,14.917,208.292
2011-02-06,38.312,83.104,44.792,,1.375,44.5,203.75,,43.917,247.667
2011-02-07,32.771,79.438,46.666,,0.792,35.542,203.542,,43.792,247.333
2011-02-08,17.896,38.271,20.375,,0.333,7.229,194.458,,14.375,208.833
2011-02-09,20.198,44.604,24.407,,0.591,7.478,188.864,,15.636,204.5
2011-02-10,34.104,85.195,51.09,,1.125,16.042,198.583,,37.0,235.583
2011-02-11,20.208,38.958,18.75,,0.375,10.729,191.917,,18.583,210.5
2011-02-12,13.708,21.75,8.042,,0.375,10.062,194.5,,12.708,207.208
2011-02-13,30.771,66.292,35.52,,1.583,23.812,194.333,,24.125,218.458
2011-02-14,34.75,74.396,39.646,,1.375,35.146,194.792,,35.833,230.625
2011-02-15,30.292,83.562,53.271,,1.208,32.062,199.125,,39.958,239.083
2011-02-16,22.155,39.1,16.946,,0.174,16.042,188.042,,16.167,204.208
2011-02-17,21.971,51.554,29.582,,0.792,20.646,188.917,,21.458,210.375
2011-02-18,11.375,24.375,13.0,,0.042,6.938,186.042,,8.667,194.708
2011-02-19,22.104,39.354,17.25,,0.542,12.542,202.083,,24.708,226.792
2011-02-20,31.783,58.566,26.782,,1.261,16.522,194.238,,23.286,217.524
2011-02-21,37.166,79.812,42.646,,1.542,21.73,197.25,,37.0,234.25
2011-02-22,20.646,34.771,14.125,,2.917,23.021,191.458,,15.583,207.042
2011-02-23,27.529,59.856,32.328,,0.87,29.104,193.583,,31.292,224.875
2011-02-24,15.062,25.723,10.661,,2.292,23.312,190.417,,12.25,202.667
2011-02-25,16.75,32.584,15.834,,0.042,13.812,189.125,,12.917,202.042
2011-02-26,9.625,14.312,4.688,,0.0,8.188,191.0,,9.708,200.708
2011-02-27,10.0,21.458,11.458,,0.0,7.625,187.333,,7.583,194.917
2011-02-28,19.333,35.542,16.208,,0.0,11.812,192.792,,14.583,207.375
2011-03-01,32.657,74.59,41.933,,0.609,20.729,194.083,,40.667,234.75
2011-03-02,27.144,81.204,54.06,,0.708,20.479,195.167,,41.792,236.958
2011-03-03,11.125,21.438,10.312,,0.583,12.312,187.208,,9.125,196.333
2011-03-04,6.334,8.917,2.584,,0.125,14.583,188.333,,7.375,195.708
2011-03-05,25.084,53.458,28.375,,0.0,12.208,195.458,,28.375,223.833
2011-03-06,25.084,66.584,41.5,,0.75,21.334,195.667,,37.375,233.042
2011-03-07,19.391,45.0,25.609,,0.826,25.522,193.957,,25.826,219.783
2011-03-08,20.348,36.182,15.834,,0.609,18.896,189.208,,17.5,206.708
2011-03-09,22.354,49.198,26.843,,0.167,16.916,190.208,,19.583,209.792
2011-03-10,13.729,28.98,15.25,,0.0,4.584,186.042,,11.708,197.75
2011-03-11,10.812,17.416,6.604,,0.375,10.812,190.458,,13.625,204.083
2011-03-12,15.083,32.834,17.75,,0.042,7.104,187.458,,11.792,199.25
2011-03-13,15.188,31.062,15.875,,0.0,6.695,186.875,,13.417,200.292
2011-03-14,26.52,46.896,20.375,,0.875,14.23,191.333,,23.167,214.5
2011-03-15,20.038,48.658,28.622,,0.913,20.666,192.208,,24.542,216.75
2011-03-16,21.632,38.577,16.945,,1.0,20.282,192.217,,17.391,209.609
2011-03-17,35.042,68.375,33.334,,1.0,41.396,195.292,,30.958,226.25
2011-03-18,21.625,41.25,19.625,,0.292,35.688,209.333,,41.875,251.208
2011-03-19,15.395,30.646,15.25,,0.0,10.23,191.167,,14.458,205.625
2011-03-20,17.688,26.729,9.042,,1.125,17.062,187.125,,18.375,205.5
2011-03-21,13.396,25.854,12.458,,0.083,9.583,184.042,,8.958,193.0
2011-03-22,50.468,123.423,72.956,,1.682,40.696,214.826,,55.522,270.348
2011-03-23,41.232,91.17,49.938,,1.208,55.084,205.708,,50.917,256.625
2011-03-24,20.292,37.896,17.604,,0.083,10.292,189.042,,18.25,207.292
2011-03-25,15.75,29.604,13.854,,0.25,8.854,198.917,,20.042,218.958
2011-03-26,24.167,52.125,27.958,,0.125,11.834,201.167,,19.167,220.333
2011-03-27,25.396,40.166,14.77,,1.083,17.062,191.917,,16.25,208.167
2011-03-28,25.834,54.0,28.167,,1.458,28.875,193.789,,36.0,229.789
2011-03-29,18.932,31.62,12.69,,0.565,17.979,186.083,,13.833,199.917
2011-03-30,27.944,65.454,37.511,,1.042,30.375,195.25,,33.625,228.875
2011-03-31,4.604,6.688,2.084,,0.0,15.688,179.611,,8.389,188.0
2011-04-01,28.188,55.562,27.375,,1.261,18.792,,,,
2011-04-02,25.834,46.292,20.458,,1.583,31.625,,,,
2011-04-03,11.166,16.042,4.875,,0.417,12.667,,,,
2011-04-04,19.458,39.354,19.896,,0.417,11.542,,,,
2011-04-05,34.208,73.292,39.084,,1.083,16.667,,,,
2011-04-06,34.084,61.75,27.666,,2.208,24.625,,,,
2011-04-07,27.218,55.196,27.978,,1.875,25.292,,,,
2011-04-08,8.413,11.196,2.782,,0.136,14.043,,,,
2011-04-09,9.625,14.979,5.354,,0.042,18.167,,,,
2011-04-10,6.042,6.688,0.646,,0.625,14.5,,,,
2011-04-11,23.75,46.438,22.688,,0.792,28.167,,,,
2011-04-12,10.229,19.875,9.646,,0.083,11.833,,,,
2011-04-13,33.52,52.896,19.375,,1.708,24.292,,,,
2011-04-14,32.261,48.326,16.065,,2.583,32.708,,,,
2011-04-15,23.333,45.334,22.0,,2.261,37.0,,,,
2011-04-16,10.271,15.542,5.27,,0.5,17.208,,,,
2011-04-17,7.396,9.625,2.229,,0.792,14.208,,,,
2011-04-18,10.583,17.416,6.834,,0.583,15.25,,,,
2011-04-19,14.761,27.935,13.174,,0.0,11.72,185.0,,15.571,200.571
2011-04-20,20.354,53.688,33.333,,0.208,10.458,195.708,,21.083,216.792
2011-04-21,15.652,25.804,10.152,,0.375,13.125,188.958,,14.458,203.417
2011-04-22,25.396,39.0,13.604,,1.565,27.23,193.417,,52.833,246.25
2011-04-23,10.77,11.208,0.438,,1.292,15.792,184.708,,12.75,197.458
2011-04-24,7.708,10.375,2.666,,0.75,10.396,185.417,,9.958,195.375
2011-04-25,27.604,57.417,29.812,,0.667,15.604,196.25,,27.208,223.458
2011-04-26,31.021,58.479,27.458,,1.375,19.479,201.083,,34.5,235.583
2011-04-27,16.58,31.68,15.1,,1.125,33.634,189.318,,26.182,215.5
2011-04-28,13.331,21.966,8.634,,0.957,14.502,184.042,,15.042,199.083
2011-04-29,11.312,16.458,5.146,,0.826,12.771,186.583,,12.458,199.042
2011-04-30,22.0,36.604,14.605,,1.333,25.292,196.542,,24.542,221.083
2011-05-01,13.442,18.734,5.294,,0.364,22.981,193.625,,20.083,213.708
2011-05-02,16.958,31.167,14.208,,0.5,68.688,188.375,,19.167,207.542
2011-05-03,15.062,24.916,9.854,,0.333,38.25,186.667,,15.583,202.25
2011-05-04,10.396,12.52,2.125,,0.875,24.062,187.875,,15.292,203.167
2011-05-05,4.261,5.218,0.956,,0.042,16.334,184.458,,9.25,193.708
2011-05-06,6.956,7.566,0.609,,0.545,16.022,184.174,,10.87,195.043
2011-05-07,18.625,33.938,15.312,,0.667,26.229,188.083,,22.958,211.042
2011-05-08,14.625,21.625,7.0,,1.417,36.792,190.292,,23.042,213.333
2011-05-09,23.667,34.938,11.27,,2.0,24.396,192.125,,20.667,212.792
2011-05-10,35.333,61.896,26.562,,1.833,37.688,191.583,,43.25,234.833
2011-05-11,13.958,16.625,2.666,,0.458,16.355,182.667,,16.917,199.583
2011-05-12,21.37,44.413,23.044,,0.583,19.75,183.583,,24.458,208.042
2011-05-13,18.562,32.125,13.562,,0.739,22.75,182.625,,26.042,208.667
2011-05-14,19.979,30.562,10.584,,1.375,38.146,185.667,,23.708,209.375
2011-05-15,10.104,13.416,3.312,,1.208,16.604,185.208,,12.667,197.875
2011-05-16,20.304,30.0,9.696,,1.783,26.108,188.043,,18.87,206.913
2011-05-17,29.48,49.583,20.104,,1.375,37.75,190.625,,31.292,221.917
2011-05-18,24.417,42.896,18.479,,1.958,45.708,190.125,,32.333,222.458
2011-05-19,26.804,42.848,16.044,,2.667,42.896,190.875,,32.375,223.25
2011-05-20,33.146,53.188,20.042,,3.043,45.0,193.417,,43.0,236.417
2011-05-21,24.75,38.292,13.542,,2.0,36.458,189.625,,39.708,229.333
2011-05-22,9.333,12.958,3.625,,0.333,24.5,185.042,,19.708,204.75
2011-05-23,9.75,13.77,4.021,,0.0,11.646,182.292,,13.667,195.958
2011-05-24,16.208,30.584,14.375,,0.0,12.458,183.667,,15.75,199.417
2011-05-25,29.542,50.166,20.625,,1.833,19.729,194.417,,31.708,226.125
2011-05-26,12.228,12.841,0.613,,0.696,23.565,186.684,,17.789,204.474
2011-05-27,20.52,29.375,8.854,,0.304,27.5,188.958,,25.542,214.5
2011-05-28,19.834,38.98,19.146,,0.0,27.333,187.042,,22.208,209.25
2011-05-29,7.938,13.021,5.084,,0.0,11.125,183.292,,16.167,199.458
2011-05-30,11.084,23.542,12.458,,0.0,4.146,177.5,,11.375,188.875
2011-05-31,6.542,12.812,6.27,,0.0,14.917,179.0,,8.208,187.208
2011-06-01,8.792,11.75,2.958,,0.542,30.583,180.792,,9.875,190.667
2011-06-02,28.435,65.826,37.391,,0.0,42.02,188.458,,34.0,222.458
2011-06-03,26.705,47.841,21.136,,1.762,41.174,191.591,,41.364,232.955
2011-06-04,26.146,49.75,23.604,,1.792,49.334,197.958,,38.583,236.542
2011-06-05,14.395,20.292,5.896,,1.875,56.833,193.5,,24.083,217.583
2011-06-06,19.166,31.271,12.104,,1.333,41.146,189.0,,20.542,209.542
2011-06-07,25.458,32.604,7.146,,4.417,48.896,194.292,,27.667,221.958
2011-06-08,18.896,30.667,11.77,,1.042,20.729,190.208,,22.667,212.875
2011-06-09,16.044,19.565,3.522,,1.625,24.708,192.917,,26.208,219.125
2011-06-10,25.104,32.666,7.562,,2.565,31.312,192.583,,33.167,225.75
2011-06-11,19.48,27.479,8.0,,0.542,39.917,192.875,,25.875,218.75
2011-06-12,15.438,18.958,3.52,,1.625,43.854,200.708,,27.083,227.792
2011-06-13,19.792,29.956,10.163,,0.909,34.392,194.381,,24.952,219.333
2011-06-14,16.458,19.542,3.084,,0.917,23.25,193.208,,23.542,216.75
2011-06-15,13.021,15.812,2.792,,0.583,13.562,189.917,,21.167,211.083
2011-06-16,20.348,27.826,7.478,,0.583,21.562,194.208,,27.833,222.042
2011-06-17,16.416,32.854,16.438,,0.0,16.167,180.792,,18.125,198.917
2011-06-18,15.645,17.73,2.083,,0.958,24.208,185.25,,19.833,205.083
2011-06-19,11.834,16.521,4.688,,0.875,32.104,191.583,,21.167,212.75
2011-06-20,21.854,32.062,10.208,,1.625,22.208,190.708,,24.792,215.5
2011-06-21,21.0,40.326,19.326,,0.643,15.956,186.217,,31.0,217.217
2011-06-22,26.834,41.938,15.105,,1.0,35.166,193.542,,38.083,231.625
2011-06-23,22.152,40.478,18.326,,0.417,41.771,189.542,,42.458,232.0
2011-06-24,10.854,13.271,2.416,,0.0,23.875,174.625,,21.375,196.0
2011-06-25,8.208,10.062,1.854,,0.0,25.666,180.958,,16.375,197.333
2011-06-26,4.938,5.062,0.125,,0.0,21.27,183.542,,13.042,196.583
2011-06-27,13.979,24.062,10.084,,0.0,28.833,187.25,,20.0,207.25
2011-06-28,20.312,42.0,21.688,,1.208,45.271,198.667,,40.917,239.583
2011-06-29,16.375,23.23,6.854,,1.826,33.438,189.917,,29.125,219.042
2011-06-30,28.435,50.609,22.174,,1.25,38.146,193.917,,41.208,235.125
2011-07-01,21.913,45.434,23.521,,0.409,48.653,186.957,,39.087,226.043
2011-07-02,8.208,10.542,2.334,,0.792,56.396,179.0,,18.875,197.875
2011-07-03,13.188,17.854,4.667,,1.542,30.396,185.125,,25.25,210.375
2011-07-04,9.52,13.042,3.521,,0.542,39.042,171.208,,20.417,191.625
2011-07-05,16.084,25.042,8.958,,0.25,26.042,174.917,,24.792,199.708
2011-07-06,16.312,30.417,14.105,,0.696,30.77,188.417,,26.667,215.083
2011-07-07,17.87,24.696,6.826,,0.167,25.312,180.042,,24.583,204.625
2011-07-08,26.834,49.792,22.958,,1.792,37.354,184.25,,39.042,223.292
2011-07-09,19.208,40.208,21.0,,3.375,32.146,181.333,,32.917,214.25
2011-07-10,13.042,17.375,4.334,,1.208,21.292,180.583,,25.292,205.875
2011-07-11,18.458,35.021,16.562,,1.792,23.208,182.708,,28.583,211.292
2011-07-12,14.104,26.104,12.0,,1.875,18.062,177.125,,24.75,201.875
2011-07-13,16.416,30.166,13.75,,1.87,19.812,179.708,,31.167,210.875
2011-07-14,16.568,33.796,17.228,,2.609,19.913,182.619,,28.524,211.143
2011-07-15,23.384,44.494,21.11,,2.625,23.916,187.542,,38.167,225.708
2011-07-16,14.146,18.271,4.125,,3.75,23.625,177.958,,24.958,202.917
2011-07-17,6.646,8.292,1.646,,1.875,21.625,176.5,,21.417,197.917
2011-07-18,5.583,8.042,2.458,,1.417,17.042,177.208,,18.375,195.583
2011-07-19,8.792,17.396,8.604,,0.917,20.417,176.417,,22.125,198.542
2011-07-20,8.484,15.316,6.833,,0.348,21.667,175.458,,21.0,196.458
2011-07-21,10.027,24.658,14.631,,0.0,14.916,178.333,,14.333,192.667
2011-07-22,11.272,29.491,18.218,,0.0,13.292,181.25,,15.792,197.042
2011-07-23,11.979,29.604,17.625,,0.0,11.188,177.625,,19.792,197.417
2011-07-24,11.02,16.062,5.042,,1.125,15.042,183.125,,21.125,204.25
2011-07-25,18.084,27.979,9.896,,1.458,20.5,184.083,,24.042,208.125
2011-07-26,21.896,36.75,14.854,,0.667,14.958,192.5,,31.083,223.583
2011-07-27,29.396,52.396,23.0,,0.435,26.0,197.833,,42.125,239.958
2011-07-28,20.312,38.24,17.928,,0.042,25.792,188.167,,27.958,216.125
2011-07-29,23.039,48.746,25.706,,0.0,26.682,191.565,,37.783,229.348
2011-07-30,13.084,28.666,15.584,,0.0,14.792,179.792,,21.958,201.75
2011-07-31,5.5,10.25,4.75,,0.083,21.458,177.5,,16.792,194.292
2011-08-01,6.271,8.458,2.188,,0.0,25.0,190.042,,15.5,205.542
2011-08-02,11.52,17.188,5.666,,1.0,29.042,189.625,,20.0,209.625
2011-08-03,12.792,25.75,12.958,,0.696,24.292,190.958,,23.792,214.75
2011-08-04,12.778,32.242,19.464,,0.042,19.875,188.708,,25.167,213.875
2011-08-05,15.408,26.304,10.895,,0.875,14.75,186.524,,26.333,212.857
2011-08-06,16.166,32.084,15.916,,0.208,21.417,183.208,,29.208,212.417
2011-08-07,12.562,21.042,8.48,,0.167,22.542,195.708,,28.417,224.125
2011-08-08,20.375,36.042,15.667,,0.792,30.167,195.833,,33.625,229.458
2011-08-09,24.5,44.188,19.688,,1.792,34.458,202.75,,43.125,245.875
2011-08-10,27.978,44.63,16.652,,0.846,44.696,192.348,,46.391,238.739
2011-08-11,23.016,40.256,17.24,,0.522,43.562,188.125,,35.708,223.833
2011-08-12,16.233,28.171,11.938,,0.542,42.958,187.0,,28.958,215.958
2011-08-13,10.562,13.729,3.166,,0.667,58.562,194.0,,26.875,220.875
2011-08-14,10.042,13.145,3.104,,0.708,57.146,191.458,,39.083,230.542
2011-08-15,13.021,18.75,5.73,,0.75,32.604,192.083,,27.083,219.167
2011-08-16,14.125,19.583,5.458,,0.708,41.166,197.792,,30.708,228.5
2011-08-17,18.98,27.301,8.32,,0.826,41.13,198.955,,32.773,231.727
2011-08-18,20.746,34.808,14.062,,1.522,51.417,196.083,,42.5,238.583
2011-08-19,14.94,26.878,11.938,,0.167,21.334,186.583,,23.458,210.042
2011-08-20,16.334,31.708,15.375,,0.0,15.708,186.083,,23.708,209.792
2011-08-21,9.771,18.334,8.562,,0.0,12.188,184.292,,20.083,204.375
2011-08-22,15.125,33.562,18.438,,0.0,13.375,185.125,,20.833,205.958
2011-08-23,23.5,45.417,21.916,,0.25,54.167,196.042,,34.333,230.375
2011-08-24,19.771,52.146,32.375,,0.875,38.916,202.542,,41.083,243.625
2011-08-25,14.729,40.92,26.191,,0.13,12.229,184.625,,37.292,221.917
2011-08-26,16.796,62.57,45.774,,0.261,19.95,196.045,,42.318,238.364
2011-08-27,8.0,10.958,2.958,,0.0,13.458,181.833,,15.917,197.75
2011-08-28,6.312,10.729,4.417,,0.042,12.812,188.417,,18.833,207.25
2011-08-29,10.125,22.292,12.166,,0.125,16.188,187.958,,18.5,206.458
2011-08-30,12.708,31.917,19.208,,0.083,16.416,182.542,,21.875,204.417
2011-08-31,12.042,30.042,18.0,,0.167,19.917,173.542,,24.125,197.667
2011-09-01,6.592,13.355,6.763,,0.0,16.292,175.542,,20.083,195.625
2011-09-02,5.508,8.721,3.214,,0.0,19.73,171.75,,18.375,190.125
2011-09-03,4.584,6.25,1.666,,0.0,23.396,169.708,,16.417,186.125
2011-09-04,3.75,4.584,0.833,,0.083,17.375,171.042,,13.958,185.0
2011-09-05,13.229,18.562,5.334,,0.458,19.875,182.333,,21.667,204.0
2011-09-06,21.062,43.104,22.042,,0.083,11.604,176.25,,23.208,199.458
2011-09-07,22.739,38.239,15.5,,0.273,20.935,192.421,,31.263,223.684
2011-09-08,27.236,44.166,16.93,,1.696,40.396,209.5,,39.417,248.917
2011-09-09,26.082,46.944,20.862,,1.167,36.292,199.958,,36.5,236.458
2011-09-10,19.917,36.312,16.396,,0.833,38.0,195.25,,34.667,229.917
2011-09-11,6.021,7.396,1.375,,0.292,20.188,185.292,,20.167,205.458
2011-09-12,16.208,31.02,14.812,,0.792,19.062,191.083,,28.75,219.833
2011-09-13,15.875,32.98,17.104,,2.25,20.73,186.833,,36.583,223.417
2011-09-14,17.27,37.708,20.438,,1.25,28.229,192.042,,44.167,236.208
2011-09-15,13.218,25.951,12.733,,1.522,14.375,191.5,,32.625,224.125
2011-09-16,10.886,17.886,7.0,,0.545,12.433,186.87,,22.957,209.826
2011-09-17,7.104,11.646,4.542,,1.792,15.812,177.333,,17.875,195.208
2011-09-18,6.479,9.416,2.938,,1.25,13.146,178.333,,19.0,197.333
2011-09-19,7.834,18.458,10.625,,0.833,25.729,181.042,,24.167,205.208
2011-09-20,17.854,50.021,32.167,,0.0,10.104,180.375,,21.708,202.083
2011-09-21,11.688,27.875,16.188,,0.0,13.188,179.917,,18.292,198.208
2011-09-22,16.524,39.159,22.635,,0.0,9.609,184.174,,23.478,207.652
2011-09-23,18.067,34.224,16.157,,0.0,13.271,191.0,,27.25,218.25
2011-09-24,13.25,25.896,12.646,,0.042,11.25,194.875,,18.792,213.667
2011-09-25,10.27,16.416,6.146,,0.167,14.5,196.083,,18.667,214.75
2011-09-26,28.75,69.812,41.062,,0.667,27.854,197.917,,37.208,235.125
2011-09-27,18.146,40.875,22.73,,0.125,23.0,195.917,,28.625,224.542
2011-09-28,22.146,48.0,25.854,,0.167,23.396,196.625,,27.583,224.208
2011-09-29,20.368,34.847,14.479,,0.87,26.584,195.083,,25.458,220.542
2011-09-30,33.555,64.512,30.956,,0.958,52.375,198.458,,44.542,243.0
2011-10-01,16.166,27.667,11.5,,0.5,19.646,193.042,,23.542,216.583
2011-10-02,9.812,16.646,6.834,,0.417,23.104,189.083,,16.5,205.583
2011-10-03,15.022,35.413,20.392,,0.043,8.587,186.957,,13.913,200.87
2011-10-04,20.146,37.854,17.708,,0.583,16.396,187.792,,23.667,211.458
2011-10-05,24.646,48.958,24.312,,0.625,25.667,189.625,,28.208,217.833
2011-10-06,19.864,33.519,13.655,,0.609,8.958,185.75,,25.958,211.708
2011-10-07,15.818,31.074,15.256,,0.125,17.188,186.875,,18.083,204.958
2011-10-08,22.479,40.354,17.875,,0.458,25.958,189.875,,21.875,211.75
2011-10-09,11.104,15.98,4.875,,0.833,37.584,187.792,,19.0,206.792
2011-10-10,18.688,30.5,11.812,,0.667,44.812,190.875,,26.75,217.625
2011-10-11,20.854,43.125,22.271,,1.083,48.042,193.208,,28.083,221.292
2011-10-12,22.916,41.542,18.625,,0.958,39.667,188.083,,26.083,214.167
2011-10-13,34.183,66.775,32.592,,1.826,64.292,189.542,,43.042,232.583
2011-10-14,25.563,47.678,22.114,,3.292,53.625,185.292,,31.0,216.292
2011-10-15,19.208,40.604,21.396,,0.333,49.23,178.792,,33.042,211.833
2011-10-16,9.52,17.062,7.542,,0.083,21.438,178.083,,23.0,201.083
2011-10-17,26.5,51.021,24.521,,0.958,33.771,186.125,,31.0,217.125
2011-10-18,16.348,32.173,15.826,,0.13,18.456,183.368,,22.579,205.947
2011-10-19,18.875,41.896,23.021,,0.625,18.958,183.875,,22.208,206.083
2011-10-20,19.959,40.784,20.826,,0.13,21.61,181.375,,23.417,204.792
2011-10-21,20.41,49.156,28.746,,0.375,20.019,180.292,,24.167,204.458
2011-10-22,20.208,41.98,21.771,,0.167,24.75,181.083,,26.917,208.0
2011-10-23,15.708,26.729,11.02,,0.042,23.0,181.667,,31.0,212.667
2011-10-24,10.812,14.542,3.729,,0.25,16.667,175.208,,16.708,191.917
2011-10-25,18.792,37.584,18.792,,0.417,34.584,176.833,,24.542,201.375
2011-10-26,11.98,25.354,13.375,,0.0,7.75,174.875,,15.458,190.333
2011-10-27,24.106,49.23,25.123,,0.304,20.417,178.667,,24.667,203.333
2011-10-28,25.508,56.63,31.122,,0.417,28.396,179.167,,31.25,210.417
2011-10-29,21.146,42.854,21.708,,0.667,40.084,177.583,,29.833,207.417
2011-10-30,16.584,26.896,10.312,,0.625,48.021,178.083,,25.042,203.125
2011-10-31,21.761,51.456,29.696,,0.565,28.456,181.409,,27.727,209.136
2011-11-01,26.084,58.479,32.396,,0.625,19.812,190.042,,30.917,220.958
2011-11-02,35.396,77.396,42.0,,1.583,34.729,196.125,,55.292,251.417
2011-11-03,34.666,68.394,33.728,,1.0,73.375,194.833,,58.292,253.125
2011-11-04,27.118,70.888,43.77,,0.75,47.958,193.417,,53.75,247.167
2011-11-05,35.417,83.146,47.729,,1.292,88.104,192.542,,52.542,245.083
2011-11-06,22.146,40.875,18.73,,0.042,101.792,193.5,,36.208,229.708
2011-11-07,14.188,32.354,18.167,,0.125,12.104,181.333,,16.875,198.208
2011-11-08,17.854,30.625,12.771,,0.083,13.729,185.875,,20.792,206.667
2011-11-09,27.146,58.812,31.666,,0.292,17.584,190.458,,35.208,225.667
2011-11-10,23.296,52.068,28.772,,0.636,22.37,190.227,,31.864,222.091
2011-11-11,28.208,63.345,35.138,,0.458,28.438,188.792,,33.375,222.167
2011-11-12,18.334,37.562,19.23,,0.042,14.062,190.542,,24.75,215.292
2011-11-13,21.042,40.688,19.646,,0.25,39.208,198.25,,35.75,234.0
2011-11-14,18.583,40.02,21.438,,0.75,30.792,197.042,,22.833,219.875
2011-11-15,22.625,56.25,33.625,,0.333,17.021,193.708,,24.5,218.208
2011-11-16,23.854,59.166,35.312,,0.25,9.812,193.875,,25.208,219.083
2011-11-17,23.894,47.02,23.126,,0.783,14.146,193.875,,28.208,222.083
2011-11-18,30.552,67.155,36.604,,0.958,33.02,196.708,,36.958,233.667
2011-11-19,29.73,97.417,67.688,,0.75,52.438,205.375,,62.042,267.417
2011-11-20,14.979,38.375,23.396,,0.417,20.0,199.208,,30.208,229.417
2011-11-21,22.172,58.307,36.135,,0.13,6.678,192.684,,20.526,213.211
2011-11-22,28.25,63.084,34.833,,0.583,10.854,187.6,,34.2,221.8
2011-11-23,28.917,52.416,23.5,,2.042,29.562,185.625,,37.542,223.167
2011-11-24,24.635,62.122,37.486,,0.696,31.042,183.0,,34.208,217.208
2011-11-25,25.426,62.329,36.903,,0.042,6.25,178.542,,22.625,201.167
2011-11-26,24.396,50.062,25.667,,0.417,19.375,179.667,,23.917,203.583
2011-11-27,28.125,54.125,26.0,,0.875,46.312,176.125,,30.792,206.917
2011-11-28,40.562,154.896,114.334,,2.083,79.958,192.667,,80.792,273.458
2011-11-29,41.312,148.584,107.271,,2.333,58.02,196.625,,75.583,272.208
2011-11-30,23.426,100.008,76.582,,1.13,43.978,196.8,,53.3,250.1
2011-12-01,16.665,29.456,12.791,,0.0,9.354,187.667,,17.667,205.333
2011-12-02,20.592,48.956,28.364,,0.0,11.833,182.583,,17.583,200.167
2011-12-03,21.896,45.688,23.792,,0.0,11.125,188.667,,26.458,215.125
2011-12-04,8.521,15.812,7.292,,0.0,3.958,186.208,,10.917,197.125
2011-12-05,22.438,58.854,36.417,,0.125,7.916,190.875,,20.208,211.083
2011-12-06,30.75,72.104,41.354,,0.792,24.312,191.75,,25.458,217.208
2011-12-07,34.381,100.702,66.32,,1.087,37.978,200.913,,56.783,257.696
2011-12-08,25.919,82.536,56.616,,1.217,32.938,194.625,,33.708,228.333
