date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean,CO_mean,HUM_max,HUM_mean,HUM_min,TEMP_max,TEMP_mean,TEMP_min
2012-04-20,191.08350000000002,16.646,31.875,75.34733333333334,43.47233333333333,,1.958,24.305666666666667,207.7295,3.667,91.0,69.0,47.0,163.0,134.333,116.0
2012-04-21,191.97899999999998,14.6665,24.096999999999998,54.792,30.694333333333333,,1.792,22.680666666666667,206.64600000000002,3.625,77.0,62.25,47.0,171.0,129.083,108.0
2012-04-22,191.625,17.0625,21.736,41.25033333333334,19.514,,1.458,23.486333333333334,208.6875,4.833,94.0,71.833,55.0,132.0,111.958,100.0
2012-04-23,193.625,27.542,41.361,121.54199999999999,80.18033333333334,,1.0,21.014,221.16649999999998,6.167,95.0,94.292,92.0,150.0,130.792,103.0
2012-04-24,189.911,17.3825,29.572,74.31933333333333,44.74733333333334,,1.708,27.763666666666666,207.2935,5.348,92.0,64.042,38.0,248.0,190.875,139.0
2012-04-25,190.716,17.0625,32.107,69.68833333333333,37.580666666666666,,1.909,40.95166666666666,207.7785,5.5,89.0,69.417,49.0,218.0,182.792,145.0
2012-04-26,187.9375,12.021,28.36,47.653999999999996,19.294333333333334,,1.417,35.835,199.95850000000002,4.458,95.0,87.0,68.0,200.0,175.333,160.0
2012-04-27,189.60399999999998,19.7915,37.19433333333333,92.33333333333333,55.139,,0.708,19.264,209.3955,4.875,96.0,90.417,79.0,187.0,170.125,159.0
2012-04-28,189.45850000000002,15.270499999999998,25.583333333333332,52.986,27.403000000000002,,1.625,24.819333333333333,204.72899999999998,4.458,92.0,73.292,47.0,252.0,194.5,150.0
2012-04-29,192.10399999999998,19.0,17.874666666666666,26.083333333333332,8.208333333333334,,2.292,35.763666666666666,211.10399999999998,5.042,87.0,70.125,50.0,254.0,207.417,172.0
2012-04-30,187.75,14.4795,18.944666666666667,29.708333333333332,10.764000000000001,,1.542,24.680666666666667,202.22899999999998,4.542,84.0,71.625,55.0,232.0,206.917,189.0
2012-05-01,187.3545,14.6665,22.708333333333332,47.666333333333334,24.958333333333332,,1.5,25.583,202.02100000000002,3.958,94.0,79.958,52.0,232.0,195.25,173.0
2012-05-02,187.7705,16.7705,27.221999999999998,58.639,31.41633333333333,,0.917,20.152666666666665,204.542,3.708,95.0,93.083,83.0,187.0,177.208,168.0
2012-05-03,186.70850000000002,13.8335,15.652666666666667,30.194333333333333,14.542000000000002,,0.667,10.916666666666666,200.542,3.458,95.0,92.958,90.0,192.0,176.375,158.0
2012-05-04,186.60399999999998,16.8335,17.305666666666667,32.19466666666667,14.889000000000001,,0.708,16.749666666666666,203.4375,4.417,96.0,86.292,62.0,225.0,184.5,161.0
2012-05-05,187.3955,16.9585,14.985999999999999,28.694333333333333,13.708333333333334,,1.25,18.666666666666668,204.35399999999998,5.083,93.0,61.583,29.0,266.0,208.625,140.0
2012-05-06,187.91649999999998,14.708,12.903,21.861,8.958333333333334,,1.292,25.014,202.625,4.292,78.0,62.292,30.0,280.0,191.542,135.0
2012-05-07,188.917,13.5415,25.347333333333335,52.513666666666666,27.166666666666668,,1.583,23.596999999999998,202.45850000000002,4.417,75.0,54.458,34.0,241.0,181.333,113.0
2012-05-08,191.1365,17.204500000000003,34.18333333333333,74.10833333333333,39.925,,1.87,40.86566666666667,208.341,5.227,80.0,58.458,36.0,254.0,198.167,140.0
2012-05-09,193.792,22.021,36.333,76.81933333333333,40.486333333333334,,2.083,56.18066666666667,215.8125,5.833,87.0,69.208,59.0,219.0,189.708,158.0
2012-05-10,189.9375,17.146,33.675666666666665,80.36966666666667,46.693999999999996,,1.0,30.097333333333335,207.083,4.208,90.0,72.542,27.0,231.0,162.917,124.0
2012-05-11,189.20850000000002,13.583,24.91633333333333,62.708333333333336,37.792,,1.0,14.347333333333333,202.79149999999998,3.792,82.0,49.75,27.0,222.0,168.083,95.0
2012-05-12,189.70850000000002,14.8335,24.403000000000002,58.708333333333336,34.30566666666667,,1.042,16.139,204.542,4.083,73.0,47.083,28.0,219.0,160.0,114.0
2012-05-13,190.9375,15.5835,15.458333333333334,26.013666666666666,10.555666666666667,,1.5,18.264,206.52100000000002,4.583,79.0,54.417,32.0,223.0,160.833,89.0
2012-05-14,189.33350000000002,14.125,25.361333333333334,56.59733333333333,31.236,,1.792,21.277666666666665,203.45850000000002,4.25,80.0,58.542,35.0,241.0,190.167,123.0
2012-05-15,187.08350000000002,15.354,29.938333333333333,59.99133333333333,30.052999999999997,,0.333,16.914,202.4375,3.667,95.0,82.792,47.0,191.0,180.917,172.0
2012-05-16,189.78300000000002,20.1785,30.820333333333334,70.68033333333334,39.86033333333334,,0.9,23.70866666666667,209.961,4.958,94.0,60.125,29.0,264.0,215.708,163.0
2012-05-17,190.8185,16.3335,29.802000000000003,64.47733333333333,34.675333333333334,,0.875,41.841,207.152,4.609,72.0,52.833,30.0,280.0,216.5,154.0
2012-05-18,191.1455,14.2085,32.77766666666667,63.34733333333333,30.569666666666667,,0.417,32.625,205.35399999999998,4.125,89.0,60.458,30.0,222.0,185.042,145.0
2012-05-19,192.6875,15.0835,25.375,46.25,20.875,,1.042,28.791666666666668,207.7705,5.208,72.0,49.75,37.0,253.0,197.75,118.0
2012-05-20,193.08350000000002,15.2085,16.833333333333332,25.20866666666667,8.375,,0.958,25.083333333333332,208.29149999999998,4.958,73.0,52.25,28.0,250.0,203.458,158.0
2012-05-21,191.875,14.833,27.93433333333333,66.266,38.33166666666666,,0.708,22.514,206.708,4.0,66.0,49.333,32.0,249.0,201.833,168.0
2012-05-22,189.051,10.4695,20.486,48.12733333333333,27.641333333333336,,0.0,14.825666666666669,199.51999999999998,2.792,92.0,73.458,53.0,166.0,150.625,129.0
2012-05-23,187.833,11.4585,21.777666666666665,44.84733333333333,23.069333333333333,,0.458,14.597333333333333,199.29149999999998,3.417,83.0,64.417,41.0,260.0,196.208,143.0
2012-05-24,189.186,13.553,26.331,47.303,20.972333333333335,,0.75,30.750333333333334,202.7385,4.391,80.0,59.875,38.0,269.0,219.917,173.0
2012-05-25,191.25,21.271,34.778,72.264,37.486,,0.875,37.861,212.52100000000002,5.083,76.0,65.0,55.0,229.0,202.292,173.0
2012-05-26,190.64600000000002,16.104,24.374666666666666,54.40266666666667,30.027666666666665,,0.875,29.180333333333333,206.75,4.625,84.0,52.083,23.0,266.0,212.458,162.0
2012-05-27,191.125,12.479,14.680333333333332,22.180666666666667,7.5,,0.792,25.055333333333333,203.6045,3.958,69.0,46.5,20.0,274.0,221.042,166.0
2012-05-28,189.9795,14.6665,24.213333333333335,49.059000000000005,24.846,,0.833,23.20866666666667,204.64600000000002,3.667,73.0,52.5,31.0,264.0,214.375,162.0
2012-05-29,189.5265,14.754,23.01666666666667,55.52266666666666,32.506,,0.455,27.941000000000003,204.28,3.583,87.0,67.417,48.0,270.0,208.667,170.0
2012-05-30,191.125,13.6875,28.305333333333333,56.083333333333336,27.777666666666665,,1.042,22.444333333333333,204.8125,4.208,86.0,60.917,38.0,248.0,205.875,153.0
2012-05-31,193.41649999999998,16.0755,29.39633333333333,65.65633333333334,36.260333333333335,,1.958,27.097333333333335,209.4925,4.565,76.0,63.083,43.0,251.0,209.292,182.0
2012-06-01,190.5,15.7085,27.055333333333333,60.486,33.43033333333333,,0.333,26.583,206.20850000000002,4.583,80.0,68.25,39.0,266.0,208.375,180.0
2012-06-02,192.1875,17.0205,24.361,44.388666666666666,20.028000000000002,,1.417,33.861,209.208,5.333,86.0,64.083,41.0,263.0,217.792,167.0
2012-06-03,192.85399999999998,16.9585,17.958333333333332,30.291666666666668,12.333333333333334,,1.417,37.18066666666667,209.8125,5.125,92.0,70.875,44.0,250.0,203.5,177.0
2012-06-04,189.20850000000002,14.042,22.069333333333333,49.722,27.652666666666665,,1.042,21.958333333333332,203.25,4.5,84.0,57.833,35.0,274.0,221.458,168.0
2012-06-05,187.89600000000002,15.1005,25.62766666666667,56.39666666666667,30.769000000000002,,1.045,22.638666666666666,202.99599999999998,4.042,80.0,66.458,54.0,232.0,211.042,185.0
2012-06-06,185.89600000000002,13.9165,24.03533333333333,52.60733333333334,28.572000000000003,,0.208,15.814,199.8125,3.208,94.0,74.542,54.0,222.0,185.875,164.0
2012-06-07,188.1535,15.8655,24.05033333333333,56.83566666666667,32.785333333333334,,1.542,16.916666666666668,204.019,3.783,84.0,67.292,45.0,243.0,205.208,154.0
2012-06-08,186.29149999999998,15.021,23.16633333333333,54.44433333333333,31.277666666666665,,0.583,28.388666666666666,201.3125,4.083,85.0,62.292,44.0,284.0,233.667,168.0
2012-06-09,184.72899999999998,11.5415,21.403000000000002,38.65266666666667,17.25,,0.0,15.930666666666667,196.2705,3.208,95.0,89.167,76.0,200.0,188.042,175.0
2012-06-10,185.0625,11.3125,12.041666666666666,19.416666666666668,7.375,,0.625,12.985999999999999,196.375,3.833,86.0,65.583,44.0,274.0,226.375,185.0
2012-06-11,190.58350000000002,17.5625,27.471999999999998,57.77766666666667,30.305333333333333,,2.542,23.486,208.14600000000002,5.5,93.0,77.792,60.0,222.0,197.125,178.0
2012-06-12,189.63400000000001,18.962,34.25633333333334,96.83966666666667,62.584,,2.304,20.362333333333336,208.596,4.583,93.0,81.417,69.0,191.0,172.458,152.0
2012-06-13,187.77100000000002,12.8545,22.657999999999998,57.94133333333334,35.283,,0.833,16.083,200.625,3.0,93.0,67.917,49.0,216.0,181.917,149.0
2012-06-14,190.786,15.138,27.415666666666667,73.97833333333334,46.562999999999995,,1.5,21.963666666666665,205.9245,3.048,69.0,56.917,40.0,261.0,200.875,159.0
2012-06-15,190.8125,15.771,26.986,65.29166666666667,38.30533333333333,,2.417,24.291666666666668,206.58350000000002,3.917,69.0,58.167,43.0,263.0,218.208,175.0
2012-06-16,187.0625,14.604,23.666666666666668,46.55566666666667,22.889,,0.292,16.444333333333333,201.667,3.958,94.0,87.0,71.0,209.0,202.542,194.0
2012-06-17,190.0625,21.6875,18.5,34.75,16.250333333333334,,0.208,21.083333333333332,211.75,5.375,95.0,79.5,62.0,286.0,233.0,193.0
2012-06-18,189.89600000000002,16.9375,26.305333333333333,64.65266666666666,38.347,,1.042,22.514,206.83350000000002,4.542,78.0,64.958,48.0,276.0,243.833,217.0
2012-06-19,186.8125,16.879,21.866,53.891333333333336,32.02533333333333,,1.238,30.845,203.69150000000002,3.792,94.0,85.333,67.0,251.0,230.417,211.0
2012-06-20,179.91649999999998,12.75,12.986333333333334,29.527666666666665,16.541666666666668,,0.0,19.680666666666667,192.667,2.917,83.0,63.583,53.0,299.0,264.708,230.0
2012-06-21,187.5455,18.3315,25.578333333333333,60.049,34.47,,1.208,27.492,205.8765,4.261,86.0,74.25,63.0,259.0,233.75,218.0
2012-06-22,191.4795,20.771,30.375,73.08333333333333,42.708666666666666,,1.5,21.319666666666667,212.25,4.958,95.0,84.125,73.0,234.0,213.625,191.0
2012-06-23,195.83350000000002,19.0415,25.069333333333333,57.125,32.05533333333333,,2.25,29.083333333333332,214.875,5.5,88.0,69.833,51.0,259.0,226.0,203.0
2012-06-24,191.0625,14.4375,14.652666666666667,25.027666666666665,10.375333333333336,,2.0,26.639,205.5,4.583,90.0,71.042,56.0,259.0,227.958,194.0
2012-06-25,188.5625,14.771,22.666666666666668,61.611,38.94433333333333,,1.167,16.555666666666667,203.33350000000002,3.25,92.0,74.542,62.0,202.0,183.833,162.0
2012-06-26,189.52100000000002,16.146,26.450333333333333,74.03933333333333,47.588666666666676,,2.042,19.111,205.667,2.958,71.0,48.542,27.0,259.0,211.25,169.0
2012-06-27,191.36950000000002,17.255499999999998,27.826000000000004,62.144666666666666,34.318666666666665,,2.261,25.686333333333334,208.6255,4.682,69.0,53.708,35.0,273.0,213.958,167.0
2012-06-28,191.0625,20.0835,28.402666666666665,67.36133333333333,38.958333333333336,,1.667,23.001666666666665,211.1455,4.625,80.0,63.542,47.0,259.0,220.375,173.0
2012-06-29,188.27100000000002,16.0,22.694666666666667,58.833,36.139,,2.708,17.944666666666667,204.27100000000002,3.083,81.0,59.125,37.0,287.0,241.417,205.0
2012-06-30,190.29149999999998,17.375,23.805333333333333,53.80533333333333,30.0,,1.917,20.486333333333334,207.66649999999998,4.0,80.0,61.292,47.0,288.0,243.542,207.0
2012-07-01,191.58350000000002,15.895499999999998,19.027666666666665,32.972,13.944333333333333,,2.625,22.125,207.47899999999998,4.667,95.0,71.375,51.0,246.0,215.542,195.0
2012-07-02,190.52100000000002,16.5,26.354000000000003,56.966,30.612333333333336,,1.167,19.852666666666668,207.02100000000002,4.458,95.0,72.375,42.0,301.0,239.708,193.0
2012-07-03,187.89600000000002,15.833,29.638666666666666,62.763666666666666,33.125,,2.833,29.958333333333332,203.72899999999998,4.333,94.0,82.833,61.0,272.0,235.25,212.0
2012-07-04,187.9545,14.3635,27.21666666666667,59.937666666666665,32.720666666666666,,0.909,25.625,202.31799999999998,3.864,89.0,70.542,48.0,298.0,252.708,215.0
2012-07-05,191.39600000000002,21.771,32.31933333333333,60.84733333333333,28.528000000000002,,0.583,43.389,213.167,5.75,88.0,70.75,57.0,295.0,264.708,236.0
2012-07-06,195.45850000000002,23.333,35.291666666666664,62.791666666666664,27.5,,2.083,52.166666666666664,218.79149999999998,6.083,93.0,78.125,57.0,289.0,255.125,234.0
2012-07-07,188.5,17.7915,23.777666666666665,53.264,29.486,,0.333,24.902666666666665,206.29149999999998,4.667,94.0,86.083,66.0,273.0,236.25,213.0
2012-07-08,189.708,14.979,16.555666666666667,29.208333333333332,12.652666666666667,,0.667,19.097333333333335,204.6875,4.667,87.0,75.417,58.0,265.0,228.667,208.0
2012-07-09,189.75,18.7085,24.881,62.165666666666674,37.284,,2.375,28.022666666666666,208.45850000000002,4.875,85.0,66.375,36.0,307.0,250.917,209.0
2012-07-10,184.875,13.2915,19.33366666666667,45.833,26.500333333333334,,1.667,21.8335,198.16649999999998,3.875,86.0,67.542,44.0,307.0,261.375,219.0
2012-07-11,182.9565,12.043,15.993333333333334,41.73366666666667,25.739666666666665,,0.682,22.36966666666667,195.0,3.609,88.0,68.208,47.0,315.0,269.292,219.0
2012-07-12,176.4375,9.458,10.389000000000001,31.25,20.861333333333334,,0.125,28.444333333333333,185.89600000000002,2.458,92.0,86.917,79.0,264.0,254.792,247.0
2012-07-13,179.3545,12.917,17.430333333333333,45.84733333333333,28.416666666666668,,0.0,27.750333333333334,192.2705,3.5,95.0,78.833,60.0,305.0,268.667,241.0
2012-07-14,178.5205,11.5,12.124666666666664,25.625,13.5,,0.042,29.402666666666665,190.02100000000002,2.875,96.0,68.875,47.0,332.0,284.417,240.0
2012-07-15,176.20850000000002,9.979,4.153,11.5,7.347333333333334,,0.0,19.75,186.1875,2.375,78.0,67.292,53.0,314.0,283.25,263.0
2012-07-16,176.52100000000002,9.5,5.1803333333333335,17.791666666666668,12.610999999999999,,0.0,16.374666666666666,186.02100000000002,2.25,73.0,58.458,45.0,334.0,297.75,264.0
2012-07-17,178.9375,15.6665,16.083333333333332,43.208,27.125,,0.375,26.903000000000002,194.60399999999998,2.917,72.0,55.125,38.0,370.0,314.833,262.0
2012-07-18,183.58100000000002,18.6125,23.895,55.74033333333333,31.84566666666667,,0.952,36.17166666666667,202.19400000000002,3.435,77.0,63.75,48.0,336.0,296.625,271.0
2012-07-19,186.792,17.875,22.805333333333333,46.93066666666667,24.125,,1.333,38.93066666666667,204.66649999999998,4.042,78.0,62.083,44.0,352.0,290.458,233.0
2012-07-20,191.375,19.75,25.277666666666665,63.666666666666664,38.388666666666666,,2.417,32.472,211.125,3.75,92.0,78.208,67.0,230.0,211.125,186.0
2012-07-21,189.29149999999998,16.625,23.333333333333332,73.014,49.68066666666667,,0.833,18.527666666666665,205.91649999999998,3.958,93.0,75.292,62.0,225.0,200.875,176.0
2012-07-22,192.875,19.479,18.846999999999998,34.486,15.638666666666666,,2.25,36.388666666666666,212.35399999999998,5.292,95.0,82.917,71.0,237.0,213.875,190.0
2012-07-23,192.89600000000002,22.8545,28.986,71.12466666666667,42.138666666666666,,3.375,31.95866666666667,215.75,5.375,95.0,70.75,49.0,296.0,254.5,207.0
2012-07-24,193.083,23.5835,32.30866666666667,66.329,34.02066666666667,,1.333,42.940666666666665,216.66649999999998,5.667,83.0,66.458,47.0,321.0,273.417,234.0
2012-07-25,190.9315,19.5685,29.051666666666666,54.73866666666667,25.687,,0.909,46.042,210.5,4.909,88.0,67.958,44.0,338.0,285.5,242.0
2012-07-26,190.89600000000002,20.1665,29.471999999999998,53.84733333333333,24.375,,1.625,55.083333333333336,211.0625,4.958,87.0,62.75,40.0,363.0,301.667,256.0
2012-07-27,186.85399999999998,24.979,25.930666666666667,48.02766666666667,22.097333333333335,,0.708,46.736333333333334,211.83350000000002,4.75,80.0,63.5,46.0,345.0,301.333,263.0
2012-07-28,183.60399999999998,17.375,19.222333333333335,37.02766666666667,17.805666666666667,,0.583,39.69466666666667,200.97899999999998,4.458,82.0,63.0,46.0,345.0,304.25,264.0
2012-07-29,182.25,13.2915,12.055666666666667,19.486,7.430666666666667,,0.917,29.569333333333333,195.542,3.583,73.0,60.792,46.0,346.0,306.167,277.0
2012-07-30,178.3955,11.729,12.319333333333333,36.986333333333334,24.667,,0.375,18.916666666666668,190.125,2.417,79.0,62.25,49.0,333.0,298.833,269.0
2012-07-31,179.35399999999998,12.646,15.347333333333333,41.02766666666667,25.680666666666667,,1.25,21.916666666666668,192.0,3.042,82.0,59.708,35.0,346.0,294.125,253.0
2012-08-01,180.6455,13.021,13.967,42.48133333333333,28.514333333333337,,0.875,23.216333333333335,193.66649999999998,3.583,78.0,62.333,45.0,337.0,290.708,248.0
2012-08-02,180.47750000000002,14.408999999999999,13.385333333333334,43.03133333333333,29.646666666666665,,0.318,18.388666666666666,194.8865,2.318,77.0,60.875,35.0,344.0,296.917,251.0
2012-08-03,184.0,16.3335,21.430666666666667,55.833666666666666,34.403,,1.625,22.722333333333335,200.33350000000002,3.333,76.0,59.542,40.0,344.0,293.083,249.0
2012-08-04,184.52100000000002,21.521,16.166666666666668,46.986,30.819333333333333,,0.917,21.514,206.042,4.417,90.0,71.083,49.0,313.0,276.917,257.0
2012-08-05,180.0625,13.396,6.041333333333334,19.625,13.583333333333334,,0.042,17.319333333333333,193.45850000000002,3.25,89.0,67.083,40.0,345.0,292.542,244.0
2012-08-06,180.54149999999998,17.583,15.403,52.55566666666667,37.15266666666667,,0.125,17.861,198.125,3.792,94.0,78.167,60.0,305.0,269.708,251.0
2012-08-07,181.66649999999998,16.1665,19.652666666666665,52.041666666666664,32.388666666666666,,0.333,23.652666666666665,197.83350000000002,3.625,85.0,66.625,47.0,322.0,279.958,240.0
2012-08-08,188.75,16.2295,27.044333333333338,63.03666666666667,35.992333333333335,,1.125,20.444333333333333,204.9795,3.25,74.0,55.292,40.0,301.0,266.417,247.0
2012-08-09,190.84300000000002,18.302,31.07466666666667,72.091,41.016333333333336,,1.682,22.408,209.14499999999998,3.783,69.0,53.042,41.0,316.0,270.167,234.0
2012-08-10,187.25,16.4585,27.347333333333335,61.639,34.291666666666664,,5.667,27.972333333333335,203.70850000000002,4.375,80.0,61.75,47.0,317.0,278.708,236.0
2012-08-11,181.6045,12.0415,14.249666666666664,33.02766666666667,18.778000000000002,,0.125,25.027666666666665,193.64600000000002,3.792,84.0,69.375,52.0,325.0,285.125,262.0
2012-08-12,182.29149999999998,11.542,10.5,20.903000000000002,10.403,,0.292,20.180333333333333,193.83350000000002,3.458,85.0,72.25,54.0,316.0,279.083,254.0
2012-08-13,179.60399999999998,10.625,7.278,18.611,11.333333333333334,,0.375,20.027666666666665,190.2295,2.667,84.0,64.5,45.0,341.0,293.333,244.0
2012-08-14,181.66649999999998,12.417,10.403,21.333333333333332,10.930333333333332,,0.0,19.846999999999998,194.08350000000002,3.708,91.0,74.667,56.0,307.0,278.333,262.0
2012-08-15,183.087,14.8475,9.897,25.313333333333333,15.416333333333334,,0.478,19.238333333333333,197.9345,3.565,84.0,68.667,55.0,318.0,287.875,265.0
2012-08-16,178.75,11.5625,9.555666666666667,26.080666666666662,16.525333333333332,,0.125,19.958333333333332,190.3125,2.875,75.0,59.417,40.0,350.0,304.083,269.0
2012-08-17,183.875,17.7915,21.75,49.861333333333334,28.111333333333334,,1.333,31.292,201.667,3.958,78.0,64.25,41.0,351.0,298.458,267.0
2012-08-18,181.77100000000002,13.896,14.014000000000001,34.014,20.0,,0.708,24.25,195.667,3.667,88.0,74.667,58.0,299.0,274.167,256.0
2012-08-19,180.25,10.458,8.097,18.75,10.652666666666667,,1.583,16.763666666666666,190.70850000000002,3.042,85.0,64.5,43.0,331.0,287.583,249.0
2012-08-20,183.08350000000002,12.6455,17.33366666666667,46.028,28.694333333333333,,1.333,22.222333333333335,195.72899999999998,3.708,83.0,59.042,32.0,352.0,287.292,234.0
2012-08-21,181.167,13.208,17.111,44.722,27.611,,0.75,20.805666666666667,194.375,3.167,75.0,57.833,44.0,342.0,290.958,237.0
2012-08-22,178.89600000000002,13.083,14.101999999999999,43.635,29.532999999999998,,0.667,19.805333333333333,191.97899999999998,3.333,75.0,59.125,45.0,342.0,295.875,250.0
2012-08-23,179.3595,13.5135,15.491,46.59366666666667,31.102333333333334,,0.864,18.137666666666664,192.87349999999998,2.913,76.0,58.042,38.0,343.0,295.375,250.0
2012-08-24,180.7295,17.3545,15.291666666666666,44.375,29.083333333333332,,1.667,20.944333333333333,198.083,3.083,78.0,61.333,39.0,339.0,290.458,249.0
2012-08-25,180.85399999999998,13.604,13.694333333333333,36.56966666666667,22.875,,1.167,21.152666666666665,194.45850000000002,3.333,76.0,58.542,32.0,348.0,289.833,241.0
2012-08-26,180.27100000000002,12.875,8.708333333333334,19.514,10.805666666666667,,0.625,16.33366666666667,193.1455,3.083,72.0,57.292,37.0,346.0,289.125,239.0
2012-08-27,181.25,12.4795,14.291333333333332,39.361,25.069666666666667,,1.458,17.58366666666667,193.72899999999998,2.833,72.0,58.958,41.0,343.0,289.208,239.0
2012-08-28,183.16649999999998,12.7915,15.5,42.139,26.639,,1.875,18.805333333333333,195.958,2.917,76.0,60.417,42.0,330.0,287.875,249.0
2012-08-29,184.47750000000002,15.886499999999998,19.633666666666667,49.78633333333334,30.152666666666665,,0.81,21.002,200.364,4.087,68.0,56.875,44.0,342.0,293.292,242.0
2012-08-30,181.79149999999998,16.854,21.097333333333335,47.722,26.625,,0.542,24.986,198.64600000000002,3.458,75.0,60.167,43.0,352.0,302.25,259.0
2012-08-31,179.167,13.125,15.444333333333333,43.68066666666667,28.236,,0.75,19.166666666666668,192.29149999999998,3.208,78.0,64.792,47.0,334.0,291.5,254.0
2012-09-01,182.75,13.4375,14.541666666666666,38.889,24.347333333333335,,0.583,16.347333333333335,196.1875,3.458,87.0,75.875,52.0,293.0,259.958,237.0
2012-09-02,184.16649999999998,12.4375,13.75,26.361,12.610999999999999,,0.0,14.319333333333333,196.6045,2.833,93.0,84.375,67.0,277.0,245.0,222.0
2012-09-03,184.5625,12.771,19.639,50.81933333333333,31.180333333333333,,0.958,15.847333333333333,197.333,3.417,94.0,74.125,44.0,316.0,257.333,221.0
2012-09-04,184.333,15.9165,21.947000000000003,62.90533333333334,40.958333333333336,,0.792,18.569333333333333,200.25,3.167,94.0,71.083,52.0,318.0,273.0,232.0
2012-09-05,186.60000000000002,18.153,25.198666666666668,58.62133333333333,33.422333333333334,,0.783,27.87766666666667,204.753,4.043,83.0,67.0,45.0,341.0,280.792,239.0
2012-09-06,184.77100000000002,16.667,22.152666666666665,50.625,28.472333333333335,,0.292,25.611,201.4375,3.625,93.0,71.292,44.0,330.0,266.833,230.0
2012-09-07,188.8125,19.3545,26.652666666666665,57.40266666666667,30.75,,1.25,29.944666666666667,208.167,4.958,92.0,69.792,44.0,317.0,266.042,224.0
2012-09-08,185.625,14.0415,15.861333333333334,34.611,18.750333333333334,,0.667,23.777666666666665,199.667,3.917,82.0,65.875,42.0,335.0,277.917,234.0
2012-09-09,185.08350000000002,12.6455,9.889000000000001,21.25,11.360999999999999,,3.0,18.361333333333334,197.72899999999998,3.583,84.0,65.792,45.0,326.0,277.458,230.0
2012-09-10,184.35399999999998,13.6665,15.972333333333333,45.111,29.139,,2.5,21.805333333333333,198.02100000000002,3.167,77.0,62.25,43.0,322.0,274.083,221.0
2012-09-11,184.4805,13.9575,17.791,52.91233333333334,35.12133333333333,,2.217,21.222333333333335,198.4375,3.136,82.0,59.167,32.0,332.0,276.792,229.0
2012-09-12,186.08350000000002,17.021,26.194333333333333,54.711333333333336,28.517,,1.208,21.208333333333332,203.1045,3.875,75.0,55.292,34.0,330.0,274.125,234.0
2012-09-13,187.25,16.8955,28.305333333333333,53.986,25.680666666666667,,1.042,29.70866666666667,204.14600000000002,3.958,74.0,59.667,36.0,336.0,278.875,237.0
2012-09-14,185.3125,14.583,22.41633333333333,47.236,24.819666666666667,,2.5,28.111,199.8955,3.667,78.0,62.792,41.0,322.0,276.542,235.0
2012-09-15,184.60399999999998,14.0625,17.180666666666667,44.361,27.180666666666667,,1.292,21.861,198.66649999999998,4.167,79.0,63.833,50.0,320.0,271.75,230.0
2012-09-16,186.125,14.2915,12.208333333333334,23.222333333333335,11.014000000000001,,0.5,21.888666666666666,200.41649999999998,3.958,88.0,71.792,61.0,297.0,264.542,232.0
2012-09-17,183.417,10.2085,11.069333333333333,27.625333333333334,16.555666666666667,,0.042,23.25,193.625,3.042,95.0,83.917,64.0,293.0,263.25,242.0
2012-09-18,184.97899999999998,14.1665,17.472333333333335,52.597,35.125,,0.875,23.125,199.14600000000002,3.167,92.0,79.5,55.0,300.0,262.125,238.0
2012-09-19,182.868,12.2725,16.805,46.197,29.391666666666666,,0.238,15.924,195.141,3.435,94.0,83.917,67.0,300.0,261.208,243.0
2012-09-20,186.95850000000002,17.6665,20.014,55.583666666666666,35.56966666666667,,0.833,28.027666666666665,204.625,3.833,89.0,66.417,43.0,314.0,269.208,232.0
2012-09-21,192.1875,19.521,28.805666666666667,60.889,32.083333333333336,,1.0,32.486,211.708,4.542,79.0,67.917,46.0,301.0,253.75,227.0
2012-09-22,190.25,16.479,20.708333333333332,41.708333333333336,21.0,,1.125,19.444666666666667,206.72899999999998,3.667,85.0,66.375,52.0,267.0,234.458,215.0
2012-09-23,188.54149999999998,12.7915,12.735999999999999,22.041666666666668,9.305666666666667,,0.75,15.111333333333334,201.333,3.333,94.0,87.125,72.0,225.0,198.583,182.0
2012-09-24,189.85399999999998,16.875,27.291666666666668,62.638666666666666,35.347,,1.458,18.569666666666667,206.7295,4.208,89.0,67.083,44.0,286.0,231.375,185.0
2012-09-25,188.97899999999998,16.9585,25.986,66.33366666666667,40.34733333333333,,1.083,16.208333333333332,205.9375,3.542,91.0,74.625,65.0,222.0,203.5,181.0
2012-09-26,189.524,16.7975,26.524333333333335,68.41433333333333,41.89,,1.091,17.836333333333332,206.32150000000001,3.348,73.0,56.042,35.0,258.0,221.542,194.0
2012-09-27,188.125,13.8335,21.930666666666667,51.30566666666667,29.375,,1.083,14.069333333333333,201.95850000000002,3.0,58.0,50.917,44.0,249.0,217.625,194.0
2012-09-28,186.52100000000002,13.75,17.375,46.139,28.764,,0.583,11.542,200.27100000000002,3.125,74.0,64.083,53.0,257.0,229.125,199.0
2012-09-29,186.04149999999998,16.771,19.91633333333333,49.208333333333336,29.291666666666668,,0.875,20.555666666666667,202.8125,4.583,81.0,67.417,46.0,299.0,251.208,217.0
2012-09-30,185.29149999999998,13.8125,10.625,19.555666666666667,8.930666666666667,,0.458,30.222333333333335,199.10399999999998,2.917,92.0,74.875,47.0,284.0,246.792,210.0
