date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,196.834,4.854,13.312,12.354,20.75,8.396,19.0,1.667,18.875,210.146
2011-01-02,192.958,3.542,10.188,8.458,13.084,4.625,10.167,1.083,11.0,203.146
2011-01-03,191.818,3.619,10.045,10.472,16.004,5.532,6.25,1.042,7.292,201.864
2011-01-04,191.771,4.188,10.729,10.52,16.896,6.375,9.0,1.913,8.708,202.5
2011-01-05,190.266,2.792,7.459,7.926,12.165,4.239,5.208,1.0,6.688,197.725
2011-01-06,195.188,4.958,19.729,22.938,42.292,19.354,14.125,2.0,15.042,214.916
2011-01-07,194.125,3.771,11.0,13.75,26.146,12.395,6.792,1.375,8.25,205.125
2011-01-08,196.792,4.062,14.917,12.854,18.854,6.0,13.375,1.875,12.855,211.708
2011-01-09,194.542,3.916,13.354,14.542,21.73,7.188,16.583,2.333,16.25,207.896
2011-01-10,195.301,5.132,18.159,22.201,42.56,20.358,20.292,2.125,19.458,213.46
2011-01-11,193.542,4.27,14.75,15.938,32.729,16.792,13.708,1.957,14.834,208.292
2011-01-12,193.896,4.152,13.35,18.666,31.964,13.298,11.542,1.524,13.435,207.246
2011-01-13,198.604,5.479,21.625,25.0,63.667,38.666,16.208,1.739,16.646,220.229
2011-01-14,199.375,4.812,14.542,16.042,33.125,17.084,9.833,1.25,10.77,213.917
2011-01-15,199.438,5.062,14.833,15.615,23.97,8.355,20.875,1.913,19.146,214.271
2011-01-16,200.834,5.958,19.125,23.604,51.104,27.5,25.542,1.75,25.583,219.958
2011-01-17,195.12,4.59,16.774,22.326,41.0,18.674,17.5,1.87,16.896,211.894
2011-01-18,197.146,5.25,22.562,25.375,49.125,23.75,24.375,1.958,23.729,219.708
2011-01-19,194.354,4.146,17.271,17.052,32.338,15.286,20.875,2.13,20.416,211.625
2011-01-20,190.458,3.229,10.396,11.916,17.75,5.834,11.333,1.042,11.917,200.854
2011-01-21,190.98,3.375,9.812,11.489,18.731,7.242,6.083,1.0,8.52,200.792
2011-01-22,190.896,3.416,10.146,8.438,14.0,5.562,3.917,1.0,5.958,201.042
2011-01-23,197.834,5.375,20.916,14.334,40.042,25.709,12.13,1.304,13.792,218.75
