date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,CO_mean
2012-04-04,14.334,19.896,5.562,13.125,0.833,3.375
2012-04-05,18.146,27.271,9.125,23.542,1.75,4.125
2012-04-06,10.208,13.708,3.5,12.0,0.042,3.458
2012-04-07,6.375,8.584,2.208,12.167,0.0,2.458
2012-04-08,14.411,18.78,4.369,15.25,1.333,4.75
2012-04-09,24.396,34.542,10.145,28.875,2.652,5.522
2012-04-10,27.26,38.813,11.554,41.375,2.417,6.609
2012-04-11,23.479,34.646,11.166,24.625,0.917,4.0
2012-04-12,17.104,22.833,5.729,17.25,0.833,3.458
2012-04-13,9.52,11.729,2.208,20.833,0.417,2.667
2012-04-14,3.75,3.916,0.166,11.875,0.0,1.125
2012-04-15,12.78,16.016,3.234,12.625,0.417,3.75
2012-04-16,20.042,29.0,8.958,14.792,0.609,3.87
2012-04-17,9.811,15.412,5.6,16.417,0.333,2.391
2012-04-18,16.916,24.229,7.312,19.25,0.542,3.25
2012-04-19,18.375,25.604,7.23,19.375,0.667,3.042
2012-04-20,14.146,19.27,5.125,14.125,0.083,2.833
2012-04-21,8.562,11.375,2.812,7.083,0.0,1.917
2012-04-22,5.166,6.084,0.918,2.25,0.0,0.792
2012-04-23,15.73,22.625,6.896,14.417,1.043,2.826
2012-04-24,21.87,29.26,7.392,48.292,2.167,4.417
2012-04-25,25.688,34.0,8.312,48.125,1.875,4.75
2012-04-26,14.584,18.166,3.584,20.333,0.417,1.417
2012-04-27,4.646,5.604,0.958,7.25,0.0,0.292
2012-04-28,16.98,22.792,5.812,12.333,0.708,2.417
2012-04-29,12.506,15.384,2.879,16.583,0.875,3.167
2012-04-30,7.062,8.916,1.854,16.542,0.435,1.261
2012-05-01,5.653,7.65,1.997,7.208,0.042,0.043
2012-05-02,5.25,6.812,1.562,1.292,0.0,0.083
2012-05-03,5.084,6.208,1.125,2.75,0.125,0.458
2012-05-04,2.438,2.646,0.208,2.042,0.0,0.0
2012-05-05,9.75,12.938,3.188,14.333,1.208,1.958
2012-05-06,6.356,7.314,0.958,23.958,0.708,1.583
2012-05-07,18.458,25.916,7.458,28.167,1.435,2.826
2012-05-08,20.042,25.624,5.582,43.208,1.417,3.522
2012-05-09,15.312,19.334,4.021,49.913,1.0,3.167
2012-05-10,5.25,6.812,1.562,20.167,0.125,0.625
2012-05-11,2.146,2.604,0.458,2.042,0.0,0.0
2012-05-12,3.438,4.208,0.771,5.083,0.0,0.0
2012-05-13,11.678,14.976,3.297,12.958,0.917,2.208
2012-05-14,17.438,25.02,7.584,17.75,1.174,2.217
2012-05-15,16.876,23.96,7.085,8.417,0.083,2.696
2012-05-16,22.104,30.438,8.333,19.167,1.542,4.083
2012-05-17,20.021,27.146,7.125,33.125,2.5,3.75
2012-05-18,6.02,6.688,0.666,21.625,0.625,1.333
2012-05-19,17.23,21.334,4.104,18.875,1.0,3.5
2012-05-20,7.124,7.708,0.584,20.167,0.833,2.167
2012-05-21,12.312,15.542,3.23,17.5,0.565,2.0
2012-05-22,14.72,18.694,3.974,16.25,0.458,2.417
2012-05-23,7.478,9.392,1.913,17.5,0.25,1.478
2012-05-24,29.458,37.604,8.146,28.792,2.833,4.708
2012-05-25,18.834,25.084,6.25,34.917,1.625,4.375
2012-05-26,15.021,18.584,3.562,27.292,1.083,3.542
2012-05-27,11.764,13.224,1.46,26.958,1.333,3.417
2012-05-28,14.771,20.625,5.854,28.792,1.609,2.652
2012-05-29,12.626,16.189,3.564,33.625,0.625,1.652
2012-05-30,5.812,7.604,1.792,11.5,0.0,0.125
2012-05-31,15.686,21.017,5.332,18.5,0.833,1.417
2012-06-01,15.958,22.396,6.438,21.417,0.875,1.5
2012-06-02,13.188,16.812,3.625,21.292,0.375,1.583
2012-06-03,6.527,7.986,1.459,16.0,0.708,0.667
2012-06-04,16.846,23.402,6.555,15.833,1.087,1.652
2012-06-05,13.923,22.112,8.189,14.458,0.042,6.174
2012-06-06,5.271,6.326,1.056,9.042,0.167,4.708
2012-06-07,17.23,22.146,4.917,22.333,1.125,7.0
2012-06-08,17.392,25.621,8.229,19.875,0.833,7.167
2012-06-09,12.396,16.854,4.458,7.917,0.292,5.875
2012-06-10,4.126,4.835,0.708,14.083,0.0,5.042
2012-06-11,13.855,19.334,5.479,12.75,0.435,6.304
2012-06-12,9.786,15.826,6.041,11.292,0.083,5.348
2012-06-13,20.437,29.156,8.72,10.375,0.667,7.0
2012-06-14,19.659,26.655,6.996,14.792,1.167,6.667
2012-06-15,15.479,22.604,7.125,18.292,0.417,6.042
2012-06-16,10.354,23.979,13.625,7.458,0.458,6.042
2012-06-17,9.652,12.614,2.962,6.542,0.75,5.542
2012-06-18,17.279,23.521,6.242,17.958,1.217,7.304
2012-06-19,7.298,14.578,7.28,11.083,0.125,4.522
2012-06-20,19.583,37.625,18.042,8.958,1.667,7.375
2012-06-21,13.938,21.104,7.166,8.667,0.0,6.083
2012-06-22,3.875,4.854,0.979,3.75,0.0,3.667
2012-06-23,10.104,14.833,4.729,10.292,0.417,5.5
2012-06-24,10.839,13.343,2.504,16.25,0.833,6.542
2012-06-25,13.066,18.891,5.826,16.417,0.13,5.727
2012-06-26,9.74,15.782,6.044,14.417,0.083,4.958
2012-06-27,17.146,24.792,7.646,15.375,0.958,6.083
2012-06-28,8.875,17.125,8.25,12.75,0.5,5.125
2012-06-29,14.916,21.562,6.646,10.458,1.042,5.542
2012-06-30,15.562,26.771,11.208,15.917,0.583,7.25
2012-07-01,10.827,18.172,7.345,10.125,0.292,6.583
2012-07-02,14.375,19.604,5.229,15.833,0.435,6.217
2012-07-03,14.48,23.746,9.267,14.708,0.208,6.87
2012-07-04,15.583,22.25,6.666,15.5,1.375,6.25
2012-07-05,18.958,35.062,16.104,14.292,1.25,6.708
2012-07-06,15.708,31.75,16.042,16.583,1.5,6.583
2012-07-07,8.125,10.583,2.458,7.375,0.125,4.625
2012-07-08,3.169,4.065,0.896,9.083,0.0,4.375
2012-07-09,14.542,19.771,5.229,13.708,0.913,6.043
2012-07-10,15.093,22.358,7.266,15.333,0.792,5.913
2012-07-11,14.328,26.95,12.624,11.833,0.292,5.667
2012-07-12,11.854,22.958,11.104,10.042,0.792,4.833
2012-07-13,17.542,29.98,12.438,19.708,1.25,7.292
2012-07-14,11.312,20.916,9.604,13.708,1.167,6.25
2012-07-15,6.337,11.84,5.504,8.875,1.667,5.167
2012-07-16,6.208,12.417,6.208,4.333,1.261,4.696
2012-07-17,9.583,22.62,13.038,6.25,0.417,4.739
2012-07-18,8.262,18.091,9.829,5.875,0.542,4.25
2012-07-19,10.267,21.193,10.926,8.708,0.917,4.667
2012-07-20,13.048,25.598,12.549,9.917,0.333,5.958
2012-07-21,11.096,19.152,8.056,10.542,0.083,6.292
2012-07-22,9.576,13.165,3.59,12.167,0.292,6.083
2012-07-23,14.896,23.979,9.084,14.125,0.826,6.391
2012-07-24,16.168,24.014,7.845,19.208,0.708,5.913
2012-07-25,18.438,25.542,7.104,29.417,1.5,6.875
2012-07-26,21.916,27.916,6.0,33.917,2.25,6.917
2012-07-27,25.334,31.562,6.23,32.375,2.125,7.043
2012-07-28,18.667,23.166,4.5,43.208,2.458,7.25
2012-07-29,10.494,12.775,2.28,36.792,1.75,5.208
2012-07-30,13.854,25.062,11.208,19.125,1.0,5.0
2012-07-31,11.154,19.948,8.794,8.833,0.208,4.087
2012-08-01,7.542,15.958,8.416,7.667,0.042,3.875
2012-08-02,15.834,29.146,13.312,6.3,0.625,5.708
2012-08-03,13.75,23.312,9.562,10.143,0.167,4.625
2012-08-04,7.958,15.105,7.146,7.792,0.167,4.25
2012-08-05,5.49,10.234,4.744,5.75,0.458,3.875
2012-08-06,12.458,19.896,7.438,7.167,0.261,4.609
2012-08-07,6.204,9.274,3.072,9.0,0.0,3.565
2012-08-08,7.042,9.708,2.666,7.917,0.0,4.125
2012-08-09,16.938,20.729,3.792,12.625,0.583,5.25
2012-08-10,21.396,28.312,6.916,20.833,0.875,6.083
2012-08-11,13.355,20.521,7.166,20.583,0.25,5.917
2012-08-12,9.475,13.474,4.0,14.0,0.792,5.333
2012-08-13,10.875,17.958,7.084,18.208,2.0,5.217
2012-08-14,12.38,20.21,7.83,12.458,1.167,5.348
2012-08-15,8.396,18.958,10.562,6.583,0.5,5.25
2012-08-16,10.938,23.604,12.666,5.583,1.042,4.875
2012-08-17,13.604,21.208,7.604,11.833,0.5,5.333
2012-08-18,12.828,18.38,5.552,12.609,0.083,5.042
2012-08-19,7.695,11.1,3.406,7.042,0.042,4.708
2012-08-20,13.062,22.646,9.584,8.333,0.391,5.043
2012-08-21,14.495,26.557,12.062,8.542,0.542,4.87
2012-08-22,13.5,26.604,13.105,7.333,0.167,4.792
2012-08-23,10.75,20.0,9.25,7.167,0.25,4.333
2012-08-24,15.312,26.042,10.729,9.333,0.25,5.292
2012-08-25,12.542,21.979,9.438,10.792,0.125,5.833
2012-08-26,7.004,11.136,4.133,7.708,0.333,4.625
2012-08-27,15.0,28.542,13.542,10.375,0.261,5.348
2012-08-28,13.794,25.876,12.082,6.5,0.5,4.708
2012-08-29,15.044,30.913,15.87,6.167,0.75,4.739
2012-08-30,13.792,27.208,13.417,8.625,0.792,4.625
2012-08-31,14.5,30.625,16.125,7.75,0.417,5.375
2012-09-01,9.708,14.375,4.666,6.917,0.0,4.667
2012-09-02,5.586,7.592,2.006,7.292,0.0,4.333
2012-09-03,15.104,22.854,7.75,6.792,0.261,4.739
2012-09-04,22.388,34.864,12.476,17.917,0.75,6.565
2012-09-05,15.979,28.084,12.105,15.25,0.833,5.25
2012-09-06,15.854,24.375,8.52,13.417,1.375,5.625
2012-09-07,16.75,24.916,8.166,14.0,1.167,5.625
2012-09-08,14.98,22.48,7.5,12.083,0.542,5.167
2012-09-09,9.118,12.948,3.83,6.625,0.5,4.75
2012-09-10,12.666,22.834,10.167,5.292,0.261,4.609
2012-09-11,6.03,9.964,3.934,4.25,0.042,3.652
2012-09-12,14.166,18.208,4.042,10.917,0.375,5.125
2012-09-13,15.458,24.146,8.688,17.375,0.875,5.292
2012-09-14,14.375,24.312,9.938,16.708,0.292,5.208
2012-09-15,10.334,17.271,6.938,9.708,0.0,5.0
2012-09-16,4.876,7.653,2.777,6.75,0.125,4.083
2012-09-17,8.812,16.25,7.438,4.5,0.174,4.913
2012-09-18,15.443,33.653,18.21,5.333,0.0,5.652
2012-09-19,16.042,24.417,8.375,18.083,1.125,5.5
2012-09-20,11.062,14.355,3.292,21.042,0.25,4.958
2012-09-21,13.75,18.333,4.583,19.083,0.5,4.75
2012-09-22,9.646,11.938,2.292,19.375,0.0,4.958
2012-09-23,5.746,6.454,0.708,13.792,0.167,4.083
2012-09-24,9.413,14.304,4.891,9.417,0.0,4.5
2012-09-25,8.084,13.17,5.087,7.417,0.0,4.682
2012-09-26,8.021,11.958,3.938,7.458,0.042,4.625
2012-09-27,7.0,9.521,2.521,7.333,0.0,4.417
2012-09-28,18.562,25.979,7.416,12.917,0.708,6.375
2012-09-29,22.938,30.188,7.25,26.0,1.75,8.0
2012-09-30,6.31,7.394,1.084,12.667,0.083,5.0
2012-10-01,6.587,10.761,4.174,3.25,0.0,4.636
2012-10-02,7.142,12.106,4.964,5.333,0.0,4.875
2012-10-03,9.354,14.021,4.666,6.042,0.0,5.583
2012-10-04,5.188,6.021,0.834,4.083,0.0,4.458
2012-10-05,9.396,14.625,5.229,7.583,0.0,4.917
2012-10-06,9.292,14.042,4.75,11.75,0.125,5.667
2012-10-07,4.56,5.52,0.959,9.5,0.0,4.917
2012-10-08,5.812,8.084,2.27,6.417,0.0,4.913
2012-10-09,9.347,15.267,5.92,6.167,0.0,4.783
2012-10-10,18.0,26.354,8.354,12.417,0.25,6.375
2012-10-11,10.896,17.771,6.875,16.75,0.0,5.667
2012-10-12,9.666,14.416,4.75,6.917,0.0,5.0
2012-10-13,9.125,15.812,6.688,10.458,0.0,5.167
2012-10-14,10.702,13.666,2.964,22.833,0.375,6.792
2012-10-15,11.938,20.188,8.25,23.542,0.348,6.348
2012-10-16,14.628,21.974,7.347,19.792,0.208,5.783
2012-10-17,10.896,15.625,4.729,9.625,0.0,4.875
2012-10-18,8.0,11.625,3.625,8.417,0.0,4.708
2012-10-19,6.625,9.312,2.688,7.458,0.042,4.375
2012-10-20,12.938,19.77,6.834,15.667,0.5,5.917
2012-10-21,12.6,15.966,3.367,25.292,1.542,6.75
2012-10-22,20.77,31.73,10.958,23.042,0.783,6.87
2012-10-23,14.728,20.847,6.12,10.125,0.083,5.783
2012-10-24,9.416,15.312,5.896,11.458,0.042,6.333
2012-10-25,19.979,31.084,11.104,15.542,0.292,7.167
2012-10-26,12.771,21.625,8.854,16.583,0.125,6.583
2012-10-27,12.875,18.73,5.854,19.75,0.583,7.167
2012-10-28,9.61,12.954,3.343,7.833,0.083,6.5
2012-10-29,10.152,15.24,5.087,8.625,0.0,6.545
2012-10-30,12.674,23.416,10.742,11.958,0.5,5.5
2012-10-31,11.354,17.396,6.042,12.458,0.25,5.958
2012-11-01,10.875,15.02,4.146,12.917,0.292,5.042
2012-11-02,6.166,8.52,2.354,10.5,0.0,4.583
2012-11-03,6.021,7.938,1.916,16.417,0.0,5.042
2012-11-04,7.673,10.623,2.95,16.208,0.0,5.958
2012-11-05,14.848,25.608,10.761,15.5,0.217,6.409
2012-11-06,19.632,32.038,12.405,18.167,0.542,7.682
2012-11-07,13.486,17.074,3.588,21.292,0.333,7.292
2012-11-08,13.333,17.75,4.416,27.083,0.083,6.75
2012-11-09,10.75,17.98,7.229,23.208,0.0,6.125
2012-11-10,13.166,20.062,6.896,16.542,0.0,6.542
2012-11-11,7.769,11.116,3.347,4.083,0.0,5.25
2012-11-12,10.674,13.761,3.087,18.25,0.652,5.864
2012-11-13,15.642,23.736,8.093,19.375,0.833,3.333
2012-11-14,9.292,13.25,3.958,10.417,0.333,1.958
2012-11-15,8.854,11.73,2.875,5.292,0.0,2.5
2012-11-16,20.292,35.25,14.958,9.25,0.167,4.042
2012-11-17,19.625,34.292,14.667,7.083,0.0,3.625
2012-11-18,5.652,6.824,1.172,10.708,0.167,2.333
2012-11-19,17.854,30.75,12.895,15.292,1.087,3.913
2012-11-20,12.654,18.8,6.146,17.5,0.417,2.478
2012-11-21,11.271,17.23,5.958,9.917,0.0,2.125
2012-11-22,24.5,49.062,24.562,17.292,0.792,4.75
2012-11-23,12.25,16.896,4.646,15.125,0.667,2.875
2012-11-24,10.896,16.042,5.146,7.75,0.167,2.417
2012-11-25,12.366,17.748,5.382,9.0,0.042,3.458
2012-11-26,16.062,27.938,11.875,7.917,0.13,2.739
2012-11-27,9.842,13.343,3.501,6.458,0.042,1.391
2012-11-28,20.146,39.771,19.625,12.042,0.458,3.875
2012-11-29,25.646,57.479,31.834,23.292,0.667,5.75
2012-11-30,9.562,18.98,9.417,15.417,0.0,2.292
2012-12-01,9.125,15.229,6.104,5.708,0.208,1.75
2012-12-02,7.694,10.87,3.176,9.167,0.0,1.75
2012-12-03,20.0,42.956,22.956,13.375,0.0,4.182
2012-12-04,10.688,16.454,5.766,10.708,0.542,1.792
2012-12-05,21.48,38.708,17.229,13.417,0.833,4.083
2012-12-06,10.125,13.792,3.666,10.917,1.25,1.75
2012-12-07,22.458,41.625,19.166,13.875,1.167,4.542
2012-12-08,16.208,27.417,11.208,13.833,1.417,3.0
2012-12-09,6.604,8.132,1.529,11.292,0.833,1.958
2012-12-10,10.282,14.13,3.848,9.792,0.174,2.045
2012-12-11,10.865,15.34,4.476,7.25,0.0,3.333
2012-12-12,13.312,23.958,10.646,9.0,0.0,4.292
2012-12-13,18.708,33.167,14.458,13.083,0.208,5.125
2012-12-14,30.396,61.125,30.729,19.083,0.625,7.208
2012-12-15,26.208,46.25,20.042,19.208,0.0,7.333
2012-12-16,8.872,11.519,2.646,10.333,0.0,4.708
2012-12-17,20.0,34.065,14.065,16.833,0.348,6.091
2012-12-18,9.521,19.17,9.65,11.417,0.208,2.083
2012-12-19,8.208,11.958,3.75,3.958,0.0,1.0
2012-12-20,19.562,35.666,16.104,11.542,0.333,2.958
2012-12-21,22.434,37.066,14.63,12.208,0.167,3.13
2012-12-22,11.938,19.125,7.188,7.083,0.125,1.833
2012-12-23,8.199,11.174,2.975,15.917,0.833,2.167
2012-12-24,6.208,7.042,0.833,9.875,0.391,0.739
2012-12-25,19.53,30.904,11.373,14.625,0.917,4.375
2012-12-26,9.416,12.688,3.271,8.5,0.417,2.792
2012-12-27,23.708,43.021,19.312,10.667,0.542,4.958
2012-12-28,18.044,32.566,14.522,10.792,0.0,4.348
2012-12-29,18.416,31.188,12.771,6.333,0.125,5.417
2012-12-30,11.066,15.902,4.835,4.75,0.0,4.375
2012-12-31,4.375,4.708,0.334,6.042,0.13,2.304
2013-01-01,10.958,12.771,1.812,27.021,1.5,
2013-01-02,10.0,12.584,2.584,16.729,0.792,
2013-01-03,14.688,19.938,5.25,11.458,1.0,
2013-01-04,8.25,11.208,2.958,11.521,0.625,
2013-01-05,10.232,12.97,2.737,5.875,0.0,
2013-01-06,13.188,23.792,10.605,7.214,0.0,3.615
2013-01-07,25.71,44.445,18.735,12.125,0.417,5.348
2013-01-08,24.021,50.5,26.479,12.125,0.875,6.208
2013-01-09,5.521,6.688,1.166,0.854,0.125,2.542
2013-01-10,9.083,10.812,1.729,2.854,0.042,2.75
2013-01-11,12.312,15.771,3.458,12.396,0.583,3.625
2013-01-12,14.308,19.376,5.068,21.604,1.208,5.5
2013-01-13,9.542,13.145,3.604,10.916,0.565,3.826
2013-01-14,15.524,25.632,10.108,5.521,0.0,4.391
2013-01-15,16.542,30.166,13.625,6.458,0.2,3.917
2013-01-16,17.166,31.34,14.174,6.229,0.375,3.917
2013-01-17,11.475,14.754,3.279,6.125,0.208,3.75
2013-01-18,16.958,28.062,11.105,19.354,2.0,5.417
2013-01-19,6.112,6.948,0.835,5.834,0.0,2.875
2013-01-20,27.688,48.958,21.27,15.062,0.913,5.652
2013-01-21,16.264,23.122,6.858,17.854,1.083,5.444
2013-01-22,11.021,14.646,3.625,11.083,0.583,4.042
2013-01-23,15.521,27.0,11.479,12.5,0.292,4.625
2013-01-24,25.458,43.062,17.604,16.854,1.792,5.792
2013-01-25,34.625,59.625,25.0,22.792,3.125,8.875
2013-01-26,7.912,9.748,1.835,10.896,1.292,3.417
2013-01-27,16.083,24.562,8.48,8.646,0.391,3.478
2013-01-28,32.838,58.856,26.018,18.718,3.0,5.6
2013-01-29,29.604,46.104,16.5,18.521,1.083,5.792
2013-01-30,39.708,89.375,49.667,16.854,1.25,8.583
2013-01-31,17.625,29.917,12.292,15.73,0.917,5.042
2013-02-01,25.438,41.812,16.375,15.125,1.25,5.917
2013-02-02,24.386,35.796,11.408,21.521,1.083,7.708
2013-02-03,22.565,47.218,24.652,19.5,0.696,6.909
2013-02-04,4.958,6.574,1.616,-0.104,0.0,2.208
2013-02-05,8.208,12.334,4.125,3.625,0.0,2.583
2013-02-06,9.75,14.458,4.708,4.762,0.083,3.125
2013-02-07,7.729,13.25,5.521,5.5,0.0,2.667
2013-02-08,6.104,7.375,1.27,2.334,0.0,2.083
2013-02-09,4.757,5.785,1.028,3.884,0.05,2.333
2013-02-10,10.77,17.75,6.979,7.646,0.217,3.478
2013-02-11,5.875,9.173,3.298,4.73,0.0,2.208
2013-02-12,10.652,18.913,8.261,4.458,0.0,2.826
2013-02-13,9.688,17.167,7.479,4.812,0.0,3.333
2013-02-14,10.354,17.688,7.333,4.375,0.0,2.667
2013-02-15,6.0,7.708,1.708,3.146,0.0,2.25
2013-02-16,5.171,5.629,0.458,20.084,1.667,3.0
2013-02-17,14.708,26.104,11.396,24.021,1.696,4.826
2013-02-18,4.406,5.558,1.152,9.98,0.333,2.087
2013-02-19,4.042,5.125,1.084,8.604,0.0,2.083
2013-02-20,12.208,18.084,5.875,11.333,0.458,3.5
2013-02-21,11.334,16.834,5.5,12.52,0.375,3.292
2013-02-22,13.584,19.75,6.166,9.75,0.042,3.917
2013-02-23,9.342,12.144,2.802,11.396,0.458,3.625
2013-02-24,25.666,39.042,13.375,12.833,0.783,4.826
2013-02-25,30.648,45.75,15.102,35.104,2.333,6.696
2013-02-26,23.646,34.521,10.875,43.562,1.625,6.333
2013-02-27,17.034,26.758,9.725,15.062,0.583,4.75
2013-02-28,8.097,12.118,4.021,16.438,0.292,3.292
2013-03-01,9.729,12.834,3.104,24.312,0.333,4.083
2013-03-02,5.233,6.318,1.084,7.52,0.125,3.083
2013-03-03,5.938,7.292,1.354,5.521,0.0,2.0
2013-03-04,18.587,29.292,10.704,9.0,0.125,4.13
2013-03-05,8.77,11.938,3.166,6.916,0.208,3.167
2013-03-06,4.916,6.416,1.5,8.25,0.0,2.167
2013-03-07,11.98,18.02,6.042,7.979,0.292,3.292
2013-03-08,11.396,15.792,4.396,9.562,0.0,3.208
2013-03-09,10.964,14.085,3.122,14.417,1.042,4.167
2013-03-10,4.146,4.916,0.77,5.354,0.087,2.435
2013-03-11,23.577,40.188,16.61,10.956,0.875,4.87
2013-03-12,27.458,43.604,16.145,14.729,2.5,5.833
2013-03-13,23.916,44.562,20.646,7.334,0.292,4.75
2013-03-14,3.334,3.938,0.604,5.084,0.125,2.208
2013-03-15,16.854,22.896,6.042,14.25,0.625,4.667
2013-03-16,13.156,16.476,3.32,27.02,2.125,5.375
2013-03-17,28.604,37.417,8.812,35.27,2.652,6.522
2013-03-18,31.184,54.152,22.968,26.125,1.792,6.826
2013-03-19,9.625,12.479,2.854,13.312,0.208,3.792
2013-03-20,12.688,17.896,5.208,4.229,0.208,3.458
2013-03-21,2.438,2.792,0.354,4.083,0.0,2.042
2013-03-22,11.021,15.98,4.958,7.188,0.125,3.333
2013-03-23,15.832,20.241,4.41,17.25,1.917,5.542
2013-03-24,28.396,36.604,8.208,29.021,2.913,6.348
2013-03-25,28.578,38.996,10.418,21.604,3.667,5.826
2013-03-26,32.875,66.542,33.666,15.125,0.667,7.542
2013-03-27,11.562,20.292,8.729,13.615,0.25,3.208
2013-03-28,23.75,32.854,9.104,28.354,1.208,5.0
2013-03-29,19.375,26.354,6.979,17.438,0.958,4.875
2013-03-30,10.886,14.312,3.424,6.0,0.125,3.458
2013-03-31,4.875,5.812,0.938,13.625,0.043,2.565
2013-04-01,21.896,32.521,10.625,13.583,0.522,4.609
2013-04-02,20.728,31.316,10.589,18.125,0.217,4.739
2013-04-03,4.952,5.34,0.387,13.875,0.0,2.333
2013-04-04,22.75,30.271,7.52,22.208,1.042,4.542
2013-04-05,18.77,25.688,6.916,19.75,1.174,4.208
2013-04-06,11.146,15.833,4.688,7.083,0.292,2.917
2013-04-07,6.216,7.567,1.35,2.708,0.375,2.583
2013-04-08,16.52,23.104,6.584,12.583,0.696,3.913
2013-04-09,14.839,21.424,6.586,22.625,1.083,4.522
2013-04-10,10.625,13.479,2.854,14.583,0.909,3.167
2013-04-11,13.542,16.77,3.229,18.917,0.792,3.75
2013-04-12,11.792,17.729,5.938,16.375,0.542,3.875
2013-04-13,17.208,24.084,6.875,17.25,0.708,4.583
2013-04-14,14.062,17.084,3.022,27.0,3.458,4.708
2013-04-15,15.583,19.958,4.375,22.917,1.391,3.783
2013-04-16,19.032,27.402,8.37,26.75,2.917,4.125
2013-04-17,21.606,29.199,7.593,22.833,0.917,4.304
2013-04-18,18.312,27.417,9.104,20.167,1.208,4.042
2013-04-19,5.292,6.333,1.042,11.625,0.0,2.333
2013-04-20,11.542,17.625,6.083,13.625,0.0,3.083
2013-04-21,3.422,4.025,0.603,3.25,0.0,2.083
2013-04-22,9.417,13.917,4.5,12.75,0.043,3.13
2013-04-23,24.112,35.784,11.673,16.958,0.458,4.308
2013-04-24,20.604,34.375,13.771,9.542,0.0,5.714
2013-04-25,22.021,28.562,6.542,18.708,0.958,5.333
2013-04-26,13.084,16.667,3.584,22.333,0.792,4.458
2013-04-27,11.979,15.77,3.792,19.083,0.25,4.5
2013-04-28,8.654,10.302,1.648,16.875,0.375,4.5
2013-04-29,11.812,14.416,2.604,20.875,1.217,4.652
2013-04-30,20.1,26.732,6.632,16.625,0.792,4.826
2013-05-01,4.458,6.062,1.604,5.833,0.0,2.167
2013-05-02,5.979,9.271,3.292,4.833,0.0,2.375
2013-05-03,8.854,12.666,3.812,8.292,0.167,3.5
2013-05-04,8.042,10.646,2.604,11.5,0.292,3.5
2013-05-05,12.09,14.342,2.252,25.458,0.792,5.0
2013-05-06,10.958,13.084,2.125,27.25,1.304,4.391
2013-05-07,3.9,5.245,1.346,6.333,0.0,1.87
2013-05-08,15.146,21.188,6.042,9.833,0.583,2.958
2013-05-09,28.542,40.042,11.5,15.458,1.458,5.375
2013-05-10,29.228,43.831,14.604,20.25,0.826,5.583
2013-05-11,22.375,40.354,17.979,13.292,0.0,5.417
2013-05-12,11.661,14.726,3.064,19.458,0.708,4.583
2013-05-13,21.979,31.416,9.438,20.375,1.087,4.478
2013-05-14,26.521,35.776,9.256,23.417,1.333,5.391
2013-05-15,15.438,22.333,6.896,13.167,0.5,3.292
2013-05-16,5.812,8.166,2.354,24.0,0.0,2.083
2013-05-17,11.688,16.166,4.48,11.375,0.292,2.917
2013-05-18,14.48,22.625,8.146,14.292,0.542,3.25
2013-05-19,9.435,14.266,4.831,7.125,0.083,2.917
2013-05-20,19.52,28.958,9.438,9.75,0.522,4.435
2013-05-21,23.024,30.7,7.676,27.542,1.375,5.478
2013-05-22,26.229,34.312,8.084,39.208,1.708,5.875
2013-05-23,9.562,12.834,3.27,13.583,0.5,2.792
2013-05-24,14.875,21.0,6.125,12.708,0.292,3.0
2013-05-25,16.084,22.27,6.188,18.667,0.667,3.625
2013-05-26,10.818,13.992,3.174,14.542,0.5,3.542
2013-05-27,16.646,26.104,9.458,15.458,0.174,3.478
2013-05-28,11.839,19.968,8.129,5.75,0.0,2.478
2013-05-29,19.562,39.625,20.062,8.583,0.5,4.583
2013-05-30,18.917,34.396,15.48,20.75,0.792,5.0
2013-05-31,14.416,20.208,5.792,19.208,0.292,4.208
2013-06-01,22.708,53.396,30.688,14.333,0.958,4.5
2013-06-02,6.408,7.822,1.414,14.583,0.583,3.208
2013-06-03,13.688,17.438,3.75,19.792,0.609,3.522
2013-06-04,17.034,23.072,6.038,15.958,0.792,3.696
2013-06-05,19.0,26.208,7.208,16.458,0.875,3.792
2013-06-06,15.729,23.917,8.188,17.417,0.208,3.708
2013-06-07,7.334,9.625,2.292,16.542,0.417,2.25
2013-06-08,13.334,17.708,4.375,18.375,0.417,3.208
2013-06-09,10.538,12.91,2.372,14.833,0.458,3.417
2013-06-10,15.708,22.104,6.396,12.0,0.227,3.348
2013-06-11,9.495,14.052,4.556,5.5,0.0,2.522
2013-06-12,12.688,21.625,8.938,8.625,0.0,3.083
2013-06-13,12.542,18.834,6.292,9.583,0.417,2.583
2013-06-14,17.271,24.146,6.875,13.667,1.042,4.167
2013-06-15,16.37,25.592,9.224,12.0,0.591,3.708
2013-06-16,6.379,10.498,4.12,11.125,0.0,2.583
2013-06-17,18.708,29.188,10.479,18.5,1.217,3.957
2013-06-18,18.858,31.601,12.743,22.417,1.792,3.348
2013-06-19,16.417,34.854,18.438,10.542,1.417,3.5
2013-06-20,35.771,52.042,16.271,10.217,0.083,5.375
2013-06-21,24.27,35.166,10.896,10.667,0.125,4.167
2013-06-22,17.833,24.0,6.167,14.333,0.708,4.958
2013-06-23,15.284,18.812,3.527,20.458,1.292,6.0
2013-06-24,17.75,24.062,6.312,21.208,0.174,4.783
2013-06-25,22.554,34.25,11.695,16.917,0.708,5.208
2013-06-26,12.087,18.892,6.804,3.833,0.0,3.478
2013-06-27,11.312,17.896,6.584,12.125,0.042,3.409
