date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,193.261,8.0,17.625,20.917,3.292,,13.667,201.261
2011-01-02,189.292,3.042,6.435,7.174,0.739,,15.208,192.333
2011-01-03,188.478,3.348,9.625,10.708,1.083,,17.458,191.826
2011-01-04,191.091,3.182,8.217,9.261,1.043,,23.565,194.273
2011-01-05,190.583,4.042,18.458,28.875,10.417,,9.667,194.625
2011-01-06,193.826,10.478,29.043,62.087,33.043,,14.958,204.304
2011-01-07,189.348,2.522,11.458,15.417,3.958,,10.042,191.87
2011-01-08,191.167,5.083,14.708,20.667,5.958,,10.125,196.25
2011-01-09,195.261,10.261,20.042,28.458,8.417,,18.167,205.522
2011-01-10,195.609,14.13,34.0,70.174,36.174,,30.542,209.739
2011-01-11,189.542,4.542,15.833,25.292,9.458,,25.875,194.083
2011-01-12,190.136,4.636,25.13,41.435,16.304,,12.583,194.773
2011-01-13,191.917,11.167,24.958,59.375,34.417,,15.0,203.083
2011-01-14,190.696,4.783,17.0,22.435,5.435,,22.875,195.478
2011-01-15,189.913,4.391,15.917,21.083,5.167,,14.458,194.304
2011-01-16,189.417,3.875,11.458,13.708,2.25,,15.083,193.292
2011-01-17,190.435,7.261,23.75,40.75,17.0,,14.375,197.696
2011-01-18,193.565,14.261,30.435,59.87,29.435,,13.417,207.826
2011-01-19,192.87,12.522,27.1,50.75,23.65,,14.095,205.391
2011-01-20,186.913,5.609,19.667,28.875,9.208,,10.625,192.522
2011-01-21,187.826,5.696,18.917,25.75,6.833,,12.542,193.522
2011-01-22,188.958,5.833,18.042,25.375,7.333,,13.208,194.792
2011-01-23,189.667,2.095,13.75,17.7,3.95,,8.857,191.762
2011-01-24,189.542,0.333,12.917,16.083,3.167,,10.292,189.875
2011-01-25,191.348,0.565,15.083,21.458,6.375,,17.292,191.913
2011-01-26,190.478,2.739,20.75,33.333,12.583,,12.667,193.217
2011-01-27,191.083,2.833,20.348,29.0,8.652,,20.875,193.917
2011-01-28,190.13,2.174,15.417,19.583,4.167,,17.333,192.304
2011-01-29,191.826,4.565,15.333,22.125,6.792,,10.75,196.391
2011-01-30,193.75,7.542,24.75,41.042,16.292,,11.667,201.292
2011-01-31,189.522,3.826,21.696,40.783,19.087,,12.083,193.348
2011-02-01,192.182,7.0,22.826,53.478,30.652,,19.609,199.182
2011-02-02,188.5,1.083,9.167,11.792,2.625,,12.625,189.583
2011-02-03,191.522,3.391,25.792,44.667,18.875,,14.458,194.913
2011-02-04,189.87,3.87,17.522,25.913,8.391,,21.75,193.739
2011-02-05,193.083,7.0,18.917,23.208,4.292,,35.167,200.083
2011-02-06,192.87,12.652,23.833,30.792,6.958,,28.0,205.522
2011-02-07,,,24.583,33.542,8.958,,15.333,
2011-02-08,,,13.174,17.261,4.087,,12.167,
2011-02-09,189.143,4.143,17.348,26.652,9.304,,14.292,193.286
2011-02-10,189.958,5.875,23.5,45.917,22.417,,15.208,195.833
2011-02-11,189.174,3.652,14.583,19.417,4.833,,13.625,192.826
2011-02-12,188.783,3.087,12.391,15.043,2.652,,14.042,191.87
2011-02-13,192.167,10.75,25.542,31.292,5.75,,19.958,202.917
2011-02-14,193.435,16.217,32.958,59.75,26.792,,23.833,209.652
2011-02-15,192.913,11.043,23.333,39.833,16.5,,23.417,203.957
2011-02-16,190.696,7.391,29.636,49.909,20.273,,18.333,198.087
2011-02-17,188.043,3.435,13.625,19.208,5.583,,12.833,191.478
2011-02-18,191.174,1.739,10.708,13.417,2.708,,10.667,192.913
2011-02-19,193.667,4.5,17.708,25.542,7.833,,13.083,198.167
2011-02-20,195.5,8.455,28.136,49.455,21.318,,15.792,203.955
2011-02-21,194.391,13.261,36.833,75.875,39.042,,22.167,207.652
2011-02-22,189.958,7.125,26.5,38.625,12.125,,23.25,197.083
2011-02-23,188.522,7.0,19.125,25.125,6.0,,16.667,195.522
2011-02-24,190.783,3.043,14.913,17.609,2.696,,30.208,193.826
2011-02-25,191.875,5.875,25.167,32.0,6.833,,23.042,197.75
2011-02-26,189.826,2.087,10.125,12.042,1.917,,13.25,191.913
2011-02-27,190.318,3.591,16.435,21.217,4.783,,14.917,193.909
2011-02-28,191.708,7.083,20.261,31.826,11.565,,13.75,198.792
2011-03-01,191.13,7.13,29.958,45.583,15.625,,15.875,198.261
2011-03-02,190.625,7.917,23.958,35.417,11.458,,16.125,198.542
2011-03-03,189.217,0.435,8.348,9.391,1.043,,20.125,189.652
2011-03-04,190.217,4.739,12.042,13.958,1.917,,18.042,194.957
2011-03-05,191.727,11.591,23.545,43.227,19.682,,11.522,203.318
2011-03-06,194.833,14.667,35.5,60.208,24.708,,17.667,209.5
2011-03-07,193.478,5.609,16.565,23.087,6.522,,33.5,199.087
2011-03-08,193.87,6.739,26.292,43.5,17.208,,30.583,200.609
2011-03-09,192.125,7.833,24.167,31.042,6.875,,23.125,199.958
2011-03-10,189.87,3.043,10.609,13.391,2.783,,16.875,192.913
2011-03-11,189.565,2.609,10.913,12.435,1.522,,17.167,192.174
2011-03-12,190.625,2.542,10.333,11.958,1.625,,15.917,193.167
2011-03-13,190.391,2.652,21.458,31.417,9.958,,11.75,193.043
2011-03-14,191.217,5.0,30.583,48.167,17.583,,15.0,196.217
2011-03-15,192.696,7.304,26.045,52.636,26.591,,18.792,200.0
2011-03-16,191.348,7.565,29.833,45.75,15.917,,17.167,198.913
2011-03-17,189.435,7.609,24.333,36.333,12.0,,14.875,197.043
2011-03-18,196.417,13.208,28.917,48.875,19.958,,24.875,209.625
2011-03-19,188.739,1.652,11.0,13.913,2.913,,11.75,190.391
2011-03-20,190.348,4.696,19.833,30.125,10.292,,15.042,195.043
2011-03-21,189.375,2.708,18.333,24.542,6.208,,14.417,192.083
2011-03-22,192.227,9.909,30.87,44.348,13.478,,20.75,202.136
2011-03-23,188.13,7.652,22.522,26.826,4.304,,14.042,195.783
2011-03-24,188.833,5.5,17.292,19.75,2.458,,14.792,194.333
2011-03-25,190.826,3.043,9.625,11.042,1.417,,15.667,193.87
2011-03-26,191.5,3.25,21.0,30.292,9.292,,12.8,194.75
2011-03-27,192.125,5.875,33.85,52.6,18.75,,30.0,198.0
2011-03-28,193.042,7.875,31.458,60.583,29.125,,31.833,200.917
2011-03-29,192.391,7.087,28.0,45.583,17.583,,21.417,199.478
2011-03-30,191.304,8.826,24.708,41.583,16.875,,18.292,200.13
2011-03-31,186.75,2.333,18.174,22.696,4.522,,13.792,189.083
2011-04-01,189.174,7.826,27.75,38.458,10.708,,24.583,197.0
2011-04-02,191.261,11.609,24.875,36.875,12.0,,31.542,202.87
2011-04-03,187.609,1.609,6.217,6.87,0.652,,13.792,189.217
2011-04-04,189.522,1.609,14.667,19.792,5.125,,14.083,191.13
2011-04-05,191.13,11.348,28.708,48.958,20.25,,18.125,202.478
2011-04-06,189.565,9.304,29.458,43.083,13.625,,19.417,198.87
2011-04-07,189.909,13.227,35.25,51.167,15.917,,18.917,203.136
2011-04-08,189.333,15.476,36.652,53.783,17.13,,18.333,204.81
2011-04-09,186.682,8.273,14.478,18.696,4.217,,14.875,194.955
2011-04-10,189.727,7.091,16.13,17.826,1.696,,33.708,196.818
2011-04-11,192.091,11.5,20.652,26.304,5.652,,32.125,203.591
2011-04-12,188.545,6.955,27.864,36.227,8.364,,29.917,195.5
2011-04-13,190.947,12.526,28.095,39.238,11.143,,28.864,203.474
2011-04-14,189.909,11.545,31.417,43.833,12.417,,36.042,201.455
2011-04-15,190.455,15.909,33.458,47.667,14.208,,33.667,206.364
2011-04-16,189.682,8.727,14.167,20.5,6.333,,29.375,198.409
2011-04-17,187.455,6.409,11.783,13.652,1.87,,17.75,193.864
2011-04-18,186.773,7.909,11.125,12.208,1.083,,23.083,194.682
2011-04-19,188.842,6.632,21.174,26.043,4.87,,14.958,195.474
2011-04-20,189.208,7.375,15.292,19.792,4.5,,11.083,196.583
2011-04-21,191.696,13.522,24.087,35.391,11.304,,19.833,205.217
2011-04-22,193.957,18.522,30.292,46.75,16.458,,24.083,212.478
2011-04-23,189.417,6.667,19.958,27.125,7.167,,14.958,196.083
2011-04-24,191.043,5.609,15.333,18.542,3.208,,17.667,196.652
2011-04-25,190.476,10.0,19.682,26.091,6.409,,17.292,200.476
2011-04-26,190.875,11.208,27.292,34.958,7.667,,27.417,202.083
2011-04-27,188.826,10.087,29.292,50.667,21.375,,29.958,198.913
2011-04-28,187.826,7.217,20.917,24.167,3.25,,22.083,195.043
2011-04-29,190.167,8.0,20.261,25.826,5.565,,20.833,198.167
2011-04-30,191.652,13.043,22.5,27.375,4.875,,25.875,204.696
2011-05-01,187.783,8.261,16.458,21.167,4.708,,23.208,196.043
2011-05-02,189.435,6.609,16.652,21.696,5.043,,141.708,196.043
2011-05-03,191.217,9.217,16.043,18.739,2.696,,118.458,200.435
2011-05-04,190.348,6.565,12.75,16.333,3.583,,67.417,196.913
2011-05-05,188.042,3.875,13.375,15.0,1.625,,21.75,191.917
2011-05-06,188.174,8.174,13.75,16.083,2.333,,35.25,196.348
2011-05-07,184.174,6.043,7.087,7.652,0.565,,16.583,190.217
2011-05-08,185.25,6.5,10.917,11.792,0.875,,29.208,191.75
2011-05-09,187.478,9.043,21.208,23.5,2.292,,40.292,196.522
2011-05-10,181.391,7.696,18.542,23.667,5.125,,31.75,189.087
2011-05-11,183.583,11.542,20.609,26.522,5.913,,10.167,195.125
2011-05-12,183.217,11.304,21.435,27.783,6.348,,9.455,194.522
2011-05-13,185.375,7.0,19.875,23.875,4.0,,49.0,192.375
2011-05-14,187.826,5.435,16.542,18.625,2.083,,36.708,193.261
2011-05-15,188.783,8.652,15.087,18.261,3.174,,34.625,197.435
2011-05-16,187.917,9.375,24.333,28.375,4.042,,35.833,197.292
2011-05-17,188.071,11.643,28.682,36.273,7.591,,34.043,199.714
2011-05-18,193.0,14.714,27.25,36.083,8.833,,26.292,207.714
2011-05-19,190.292,11.542,26.348,34.87,8.522,,35.167,201.833
2011-05-20,187.609,10.217,23.042,32.542,9.5,,30.792,197.826
2011-05-21,182.913,7.913,17.0,24.875,7.875,,17.833,190.826
2011-05-22,182.167,3.25,10.375,11.917,1.542,,10.125,185.417
2011-05-23,185.522,4.696,17.13,20.304,3.174,,11.042,190.217
2011-05-24,185.522,4.261,14.625,19.5,4.875,,8.833,189.783
2011-05-25,186.478,8.304,25.739,35.391,9.652,,16.708,194.783
2011-05-26,185.826,6.217,14.042,16.583,2.542,,21.25,192.043
2011-05-27,185.478,5.696,10.435,11.478,1.043,,12.167,191.174
2011-05-28,185.583,6.417,11.292,12.667,1.375,,11.333,192.0
2011-05-29,182.304,3.565,4.625,5.125,0.5,,6.0,185.87
2011-05-30,185.261,3.609,7.167,8.458,1.292,,9.25,188.87
2011-05-31,187.167,5.417,17.174,21.565,4.391,,11.417,192.583
2011-06-01,188.0,8.478,14.708,17.375,2.667,,13.75,196.478
