date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean,THC_mean
2011-09-11,187.208,8.333,4.5,4.75,0.25,33.708,195.542
2011-09-12,187.75,11.375,7.217,10.913,3.696,24.833,199.125
2011-09-13,183.909,13.591,10.625,18.667,8.042,22.042,197.5
2011-09-14,184.0,12.792,10.583,15.542,4.958,27.333,196.792
2011-09-15,185.364,13.818,9.273,14.091,4.818,25.455,199.182
2011-09-16,181.208,12.333,8.208,13.75,5.542,18.625,193.542
2011-09-17,179.167,8.458,5.25,7.583,2.333,15.75,187.625
2011-09-18,179.542,11.208,6.333,7.958,1.625,18.333,190.75
2011-09-19,184.458,10.875,4.478,6.609,2.13,21.583,195.333
2011-09-20,185.727,8.909,8.375,9.625,1.25,10.417,194.636
2011-09-21,180.958,6.292,5.667,6.375,0.708,10.5,187.25
2011-09-22,181.375,5.917,8.5,10.708,2.208,10.292,187.292
2011-09-23,188.958,12.208,9.833,13.917,4.083,16.333,201.167
2011-09-24,192.958,10.292,8.083,9.792,1.708,14.458,203.25
2011-09-25,190.0,11.708,5.792,6.167,0.375,16.125,201.708
2011-09-26,193.708,14.167,11.476,14.905,3.429,29.125,207.875
2011-09-27,188.909,8.455,8.25,9.542,1.292,18.917,197.364
2011-09-28,190.167,8.25,8.542,9.417,0.875,20.542,198.417
2011-09-29,188.458,8.833,8.708,9.542,0.833,19.583,197.292
2011-09-30,192.75,21.417,16.292,21.792,5.5,55.375,214.167
2011-10-01,190.083,10.417,9.542,10.792,1.25,26.708,200.5
2011-10-02,187.917,6.292,5.708,5.708,0.0,23.625,194.208
2011-10-03,188.409,7.273,10.238,11.19,0.952,14.045,195.682
2011-10-04,190.136,9.136,12.417,14.333,1.917,16.958,199.273
2011-10-05,189.125,11.917,10.5,11.25,0.75,17.625,201.042
2011-10-06,182.625,7.208,5.708,6.0,0.292,8.375,189.833
2011-10-07,186.25,12.083,10.208,12.083,1.875,16.625,198.333
2011-10-08,191.667,13.958,13.792,20.875,7.083,30.583,205.625
2011-10-09,190.75,8.917,6.25,6.292,0.042,34.375,199.667
2011-10-10,189.167,15.958,13.217,17.348,4.13,38.333,205.125
2011-10-11,196.909,14.318,9.792,14.042,4.25,43.0,211.227
2011-10-12,193.0,11.708,10.667,11.333,0.667,40.5,204.708
2011-10-13,196.458,14.958,14.125,16.875,2.75,47.625,211.417
2011-10-14,198.542,18.708,14.458,20.25,5.792,54.667,217.25
2011-10-15,184.292,10.417,11.417,14.792,3.375,27.75,194.708
2011-10-16,181.0,5.542,5.208,5.708,0.5,12.583,186.542
2011-10-17,189.957,10.391,16.818,19.818,3.0,30.043,200.348
2011-10-18,189.273,8.318,9.625,11.25,1.625,18.25,197.591
2011-10-19,192.542,10.5,11.375,13.083,1.708,17.542,203.042
2011-10-20,190.667,8.583,10.083,11.167,1.083,15.167,199.25
2011-10-21,190.5,8.667,9.125,10.083,0.958,15.625,199.167
2011-10-22,190.25,12.333,12.583,16.25,3.667,21.167,202.583
2011-10-23,184.625,10.458,10.0,11.708,1.708,13.333,195.083
2011-10-24,185.042,5.25,7.913,8.478,0.565,14.833,190.292
2011-10-25,188.045,10.818,10.375,12.083,1.708,26.125,198.864
2011-10-26,190.208,4.875,11.5,13.5,2.0,10.625,195.083
2011-10-27,194.042,12.5,15.75,29.583,13.833,17.958,206.542
2011-10-28,193.208,10.833,11.458,13.75,2.292,18.958,204.042
2011-10-29,193.542,7.042,8.375,9.708,1.333,22.333,200.583
2011-10-30,191.708,8.625,6.708,6.875,0.167,31.375,200.333
2011-10-31,192.458,10.292,12.783,17.435,4.652,22.417,202.75
2011-11-01,190.273,13.091,12.458,21.833,9.375,20.167,203.364
2011-11-02,195.4,19.5,18.65,28.15,9.5,30.045,214.9
2011-11-03,202.292,24.75,19.875,30.125,10.25,59.042,227.042
2011-11-04,199.208,18.708,15.375,28.875,13.5,37.0,217.917
2011-11-05,198.917,20.917,18.792,25.417,6.625,65.875,219.833
2011-11-06,199.833,21.583,12.917,14.833,1.917,70.375,221.417
2011-11-07,186.792,5.042,10.522,12.522,2.0,11.542,191.833
2011-11-08,190.955,6.136,13.083,14.833,1.75,11.833,197.091
2011-11-09,194.917,14.708,16.0,30.083,14.083,17.542,209.625
2011-11-10,194.875,12.5,15.292,20.792,5.5,18.542,207.375
2011-11-11,197.708,10.458,12.0,13.875,1.875,16.292,208.167
2011-11-12,195.167,8.917,11.875,13.708,1.833,14.792,204.083
2011-11-13,197.625,12.292,11.583,17.0,5.417,28.833,209.917
2011-11-14,199.042,11.625,9.261,17.087,7.826,29.0,210.667
2011-11-15,194.5,9.7,12.773,15.818,3.045,16.682,204.2
2011-11-16,195.5,10.667,16.125,23.958,7.833,9.75,206.167
2011-11-17,196.917,13.833,18.167,26.458,8.292,14.292,210.75
2011-11-18,197.792,14.208,15.542,22.333,6.792,23.75,212.0
2011-11-19,203.333,31.125,21.875,39.458,17.583,38.375,234.458
2011-11-20,195.833,12.458,10.542,13.75,3.208,12.417,208.292
2011-11-21,194.792,5.417,11.174,19.043,7.87,8.083,200.208
2011-11-22,196.545,21.409,16.458,24.542,8.083,10.458,217.955
2011-11-23,197.042,11.75,14.125,16.625,2.5,17.958,208.792
2011-11-24,197.25,13.083,11.75,18.375,6.625,20.0,210.333
2011-11-25,192.917,6.917,14.792,21.875,7.083,7.542,199.833
2011-11-26,195.292,14.667,19.833,34.583,14.75,17.292,209.958
2011-11-27,201.75,18.167,16.792,20.333,3.542,45.042,219.917
2011-11-28,209.292,39.958,22.304,62.043,39.739,63.542,249.25
2011-11-29,210.636,44.045,24.208,65.542,41.333,64.833,254.682
2011-11-30,200.042,17.042,11.375,28.625,17.25,28.958,217.083
2011-12-01,191.182,3.227,11.591,13.545,1.955,6.0,194.409
2011-12-02,191.542,2.833,8.958,10.0,1.042,7.833,194.375
2011-12-03,189.5,10.083,10.458,12.208,1.75,8.75,199.583
2011-12-04,189.667,3.5,7.25,8.333,1.083,5.833,193.167
2011-12-05,195.0,9.875,16.174,32.435,16.261,11.292,204.875
2011-12-06,194.409,6.273,15.0,28.375,13.375,15.75,200.682
2011-12-07,193.167,7.083,16.542,28.708,12.167,19.125,200.25
2011-12-08,195.125,8.167,12.042,18.542,6.5,17.833,203.292
2011-12-09,190.958,7.792,11.083,19.292,8.208,8.875,198.75
2011-12-10,194.708,9.625,16.25,21.5,5.25,13.083,204.333
2011-12-11,195.667,15.042,12.292,18.5,6.208,17.333,210.708
2011-12-12,197.25,23.208,22.522,59.609,37.087,26.958,220.458
2011-12-13,199.864,16.409,16.5,36.292,19.792,20.875,216.273
2011-12-14,199.167,13.208,14.042,16.583,2.542,21.417,212.375
2011-12-15,199.087,18.609,19.955,49.136,29.182,30.826,217.696
2011-12-16,196.292,5.417,11.958,16.25,4.292,10.292,201.708
2011-12-17,197.583,6.667,13.333,21.708,8.375,10.375,204.25
2011-12-18,201.125,14.292,15.833,26.917,11.083,24.333,215.417
2011-12-19,198.042,13.667,19.435,54.913,35.478,21.125,211.708
2011-12-20,199.955,19.0,18.375,59.125,40.75,17.458,218.955
2011-12-21,201.792,18.042,21.417,44.667,23.25,26.333,219.833
2011-12-22,204.042,28.25,22.125,48.667,26.542,45.0,232.292
2011-12-23,193.625,2.833,6.583,7.875,1.292,6.958,196.458
2011-12-24,195.667,4.792,15.292,25.417,10.125,14.208,200.458
2011-12-25,197.958,5.458,10.875,14.708,3.833,13.125,203.417
2011-12-26,195.917,2.125,9.609,11.13,1.522,7.958,198.042
2011-12-27,194.636,1.136,6.583,10.25,3.667,5.25,195.773
2011-12-28,197.583,9.417,18.375,30.333,11.958,16.167,207.0
2011-12-29,200.458,10.875,20.25,29.208,8.958,34.792,211.333
2011-12-30,196.25,3.083,6.583,7.333,0.75,11.333,199.333
2011-12-31,199.458,5.917,12.875,14.583,1.708,20.708,205.375
2012-01-01,190.75,7.958,10.208,11.5,1.292,8.125,198.708
2012-01-02,194.833,12.5,13.125,16.167,3.042,19.0,207.333
2012-01-03,189.25,5.792,4.625,4.875,0.25,5.292,195.042
2012-01-04,189.864,4.955,3.409,3.591,0.182,4.727,194.818
2012-01-05,192.478,10.174,13.708,17.417,3.708,13.667,202.652
2012-01-06,195.667,16.167,17.417,20.75,3.333,28.917,211.833
2012-01-07,193.208,14.667,25.217,43.087,17.87,20.375,207.875
2012-01-08,191.25,12.333,18.167,21.375,3.208,21.5,203.583
2012-01-09,190.0,11.875,19.5,26.917,7.417,18.875,201.875
2012-01-10,190.083,11.083,16.25,25.667,9.417,10.875,201.167
2012-01-11,193.292,14.958,23.333,46.583,23.25,13.75,208.25
2012-01-12,194.304,14.739,20.375,23.708,3.333,32.167,209.043
2012-01-13,195.917,21.375,25.5,34.792,9.292,47.667,217.292
2012-01-14,189.125,5.417,5.826,5.826,0.0,12.458,194.542
2012-01-15,189.227,7.318,13.909,17.318,3.409,10.391,196.545
2012-01-16,193.333,15.292,26.417,50.208,23.792,20.458,208.625
2012-01-17,194.958,13.333,17.708,26.667,8.958,18.708,208.292
2012-01-18,189.583,5.875,10.0,13.917,3.917,5.542,195.458
2012-01-19,191.261,9.478,14.75,18.25,3.5,11.542,200.739
2012-01-20,193.167,8.833,10.042,12.958,2.917,11.0,202.0
2012-01-21,192.792,10.708,22.043,37.478,15.435,14.042,203.5
2012-01-22,193.0,12.125,16.875,22.458,5.583,24.5,205.125
2012-01-23,187.75,5.583,13.333,19.667,6.333,8.292,193.333
2012-01-24,188.208,7.917,13.792,18.208,4.417,12.833,196.125
2012-01-25,190.708,14.708,13.542,32.417,18.875,16.5,205.417
2012-01-26,189.435,7.391,10.208,19.458,9.25,6.667,196.826
2012-01-27,191.708,7.625,9.208,10.875,1.667,10.167,199.333
2012-01-28,192.417,8.75,10.696,11.783,1.087,10.625,201.167
2012-01-29,192.083,9.333,14.625,20.083,5.458,7.875,201.417
2012-01-30,195.333,13.417,17.5,25.875,8.375,15.5,208.75
2012-01-31,195.625,12.75,24.375,45.792,21.417,17.292,208.375
2012-02-01,202.182,19.682,30.955,44.955,14.0,32.045,221.864
2012-02-02,196.217,27.652,29.958,42.0,12.042,52.792,223.87
2012-02-03,191.542,8.542,8.583,9.625,1.042,11.375,200.083
2012-02-04,192.667,11.292,16.391,19.087,2.696,22.542,203.958
2012-02-05,189.75,6.125,8.792,9.625,0.833,12.0,195.875
2012-02-06,189.75,8.417,10.542,11.208,0.667,10.917,198.167
2012-02-07,193.125,18.208,25.25,31.208,5.958,28.458,211.333
