date,PM25_mean
2014-01-01,8.875
2014-01-02,4.042
2014-01-03,5.958
2014-01-04,9.542
2014-01-05,19.0
2014-01-06,12.875
2014-01-07,7.0
2014-01-08,2.875
2014-01-09,3.583
2014-01-10,6.333
2014-01-11,7.292
2014-01-12,3.625
2014-01-13,5.875
2014-01-14,6.75
2014-01-15,18.292
2014-01-16,9.292
2014-01-17,4.417
2014-01-18,4.708
2014-01-19,11.391
2014-01-20,7.542
2014-01-21,13.208
2014-01-22,7.5
2014-01-23,3.375
2014-01-24,4.958
2014-01-25,9.625
2014-01-26,12.333
2014-01-27,14.5
2014-01-28,10.208
2014-01-29,8.958
2014-01-30,10.542
2014-01-31,7.75
2014-02-01,2.708
2014-02-02,4.083
2014-02-03,7.375
2014-02-04,8.708
2014-02-05,6.958
2014-02-06,8.792
2014-02-07,14.417
2014-02-08,7.667
2014-02-09,7.083
2014-02-10,6.75
2014-02-11,11.083
2014-02-12,17.208
2014-02-13,6.333
2014-02-14,3.875
2014-02-15,3.625
2014-02-16,7.042
2014-02-17,5.696
2014-02-18,3.833
2014-02-19,8.0
2014-02-20,7.792
2014-02-21,6.5
2014-02-22,9.167
2014-02-23,26.875
2014-02-24,20.083
2014-02-25,12.875
2014-02-26,10.958
2014-02-27,6.167
2014-02-28,5.125
2014-03-01,5.625
2014-03-02,6.875
2014-03-03,9.5
2014-03-04,6.583
2014-03-05,11.458
2014-03-06,10.375
2014-03-07,9.583
2014-03-08,8.25
2014-03-09,7.042
2014-03-10,2.958
2014-03-11,4.708
2014-03-12,8.0
2014-03-13,7.25
2014-03-14,9.667
2014-03-15,9.875
2014-03-16,14.25
2014-03-17,20.792
2014-03-18,21.708
2014-03-19,21.958
2014-03-20,11.571
2014-03-21,13.333
2014-03-22,11.917
2014-03-23,7.792
2014-03-24,4.333
2014-03-25,3.583
2014-03-26,10.833
2014-03-27,25.083
2014-03-28,29.917
2014-03-29,19.75
2014-03-30,26.458
2014-03-31,28.125
2014-04-01,
2014-04-02,
2014-04-03,
2014-04-04,
2014-04-05,
2014-04-06,
2014-04-07,
2014-04-08,
2014-04-09,
2014-04-10,
2014-04-11,
2014-04-12,
2014-04-13,
2014-04-14,
2014-04-15,
2014-04-16,
2014-04-17,
2014-04-18,
2014-04-19,
2014-04-20,
2014-04-21,
2014-04-22,
2014-04-23,
2014-04-24,
2014-04-25,
2014-04-26,
2014-04-27,
2014-04-28,
2014-04-29,
2014-04-30,
2014-05-01,
2014-05-02,
2014-05-03,
2014-05-04,
2014-05-05,
2014-05-06,
2014-05-07,
2014-05-08,
2014-05-09,
2014-05-10,
2014-05-11,
2014-05-12,
2014-05-13,
2014-05-14,
2014-05-15,
2014-05-16,
2014-05-17,
2014-05-18,
2014-05-19,
2014-05-20,
2014-05-21,
2014-05-22,
2014-05-23,
2014-05-24,
2014-05-25,
2014-05-26,
2014-05-27,
2014-05-28,
2014-05-29,
2014-05-30,
2014-05-31,
2014-06-01,
2014-06-02,
2014-06-03,
2014-06-04,
2014-06-05,
2014-06-06,
2014-06-07,
2014-06-08,
2014-06-09,
2014-06-10,
2014-06-11,
2014-06-12,
2014-06-13,
2014-06-14,
2014-06-15,
2014-06-16,
2014-06-17,
2014-06-18,
2014-06-19,
2014-06-20,
2014-06-21,
2014-06-22,
2014-06-23,
2014-06-24,
2014-06-25,
2014-06-26,
2014-06-27,
2014-06-28,
2014-06-29,
2014-06-30,
2014-07-01,
2014-07-02,
2014-07-03,
2014-07-04,
2014-07-05,
2014-07-06,
2014-07-07,
2014-07-08,
2014-07-09,
2014-07-10,
2014-07-11,
2014-07-12,
2014-07-13,
2014-07-14,
2014-07-15,
2014-07-16,
2014-07-17,
2014-07-18,
2014-07-19,
2014-07-20,
2014-07-21,
2014-07-22,
2014-07-23,
2014-07-24,
2014-07-25,
2014-07-26,
2014-07-27,
2014-07-28,
2014-07-29,
2014-07-30,
2014-07-31,
2014-08-01,
2014-08-02,
2014-08-03,
2014-08-04,
2014-08-05,
2014-08-06,
2014-08-07,
2014-08-08,
2014-08-09,
2014-08-10,
2014-08-11,
2014-08-12,
2014-08-13,
2014-08-14,
2014-08-15,
2014-08-16,
2014-08-17,
2014-08-18,
2014-08-19,
2014-08-20,
2014-08-21,
2014-08-22,
2014-08-23,
2014-08-24,
2014-08-25,
2014-08-26,
2014-08-27,
2014-08-28,
2014-08-29,
2014-08-30,
2014-08-31,
2014-09-01,
2014-09-02,
2014-09-03,
2014-09-04,
2014-09-05,
2014-09-06,
2014-09-07,
2014-09-08,
2014-09-09,
2014-09-10,
2014-09-11,
2014-09-12,
2014-09-13,
2014-09-14,
2014-09-15,
2014-09-16,
2014-09-17,
2014-09-18,
2014-09-19,
2014-09-20,
2014-09-21,
2014-09-22,
2014-09-23,
2014-09-24,
2014-09-25,
2014-09-26,
2014-09-27,
2014-09-28,
2014-09-29,
2014-09-30,
2014-10-01,6.375
2014-10-02,7.125
2014-10-03,9.167
2014-10-04,5.625
2014-10-05,8.375
2014-10-06,7.375
2014-10-07,8.25
2014-10-08,15.25
2014-10-09,16.083
2014-10-10,9.875
2014-10-11,13.042
2014-10-12,6.75
2014-10-13,9.958
2014-10-14,8.458
2014-10-15,10.083
2014-10-16,6.083
2014-10-17,8.083
2014-10-18,11.208
2014-10-19,13.042
2014-10-20,13.208
2014-10-21,12.875
2014-10-22,8.583
2014-10-23,11.0
2014-10-24,12.304
2014-10-25,11.333
2014-10-26,14.667
2014-10-27,9.458
2014-10-28,2.083
2014-10-29,5.875
2014-10-30,11.375
2014-10-31,17.667
2014-11-01,19.75
2014-11-02,6.542
2014-11-03,6.542
2014-11-04,9.875
2014-11-05,12.208
2014-11-06,12.5
2014-11-07,8.792
2014-11-08,10.25
2014-11-09,10.333
2014-11-10,6.417
2014-11-11,14.0
2014-11-12,11.708
2014-11-13,11.167
2014-11-14,6.083
2014-11-15,7.167
2014-11-16,9.375
2014-11-17,7.75
2014-11-18,7.0
2014-11-19,10.75
2014-11-20,18.458
2014-11-21,16.739
2014-11-22,17.667
2014-11-23,8.542
2014-11-24,8.208
2014-11-25,11.292
2014-11-26,8.0
2014-11-27,10.292
2014-11-28,17.333
2014-11-29,15.667
2014-11-30,11.917
2014-12-01,9.292
2014-12-02,10.083
2014-12-03,7.458
2014-12-04,7.625
2014-12-05,7.458
2014-12-06,6.25
2014-12-07,7.125
2014-12-08,10.083
2014-12-09,8.542
2014-12-10,12.292
2014-12-11,9.583
2014-12-12,11.125
2014-12-13,6.167
2014-12-14,7.292
2014-12-15,8.417
2014-12-16,3.667
2014-12-17,7.25
2014-12-18,4.625
2014-12-19,4.87
2014-12-20,6.0
2014-12-21,10.0
2014-12-22,6.25
2014-12-23,8.208
2014-12-24,11.833
2014-12-25,6.708
2014-12-26,8.125
2014-12-27,8.75
2014-12-28,6.375
2014-12-29,16.708
2014-12-30,25.208
2014-12-31,14.625
2015-01-01,8.458
2015-01-02,23.792
2015-01-03,12.333
2015-01-04,4.958
2015-01-05,4.667
2015-01-06,4.417
2015-01-07,5.375
2015-01-08,4.875
2015-01-09,5.25
2015-01-10,6.333
2015-01-11,4.292
2015-01-12,5.875
2015-01-13,9.792
2015-01-14,6.083
2015-01-15,8.375
2015-01-16,8.625
2015-01-17,6.542
2015-01-18,3.375
2015-01-19,7.792
2015-01-20,4.083
2015-01-21,5.304
2015-01-22,6.125
2015-01-23,6.958
2015-01-24,6.667
2015-01-25,8.583
2015-01-26,6.125
2015-01-27,9.542
2015-01-28,8.542
2015-01-29,8.292
2015-01-30,6.917
2015-01-31,5.333
2015-02-01,8.667
2015-02-02,10.0
2015-02-03,10.75
2015-02-04,11.167
2015-02-05,8.875
2015-02-06,5.792
2015-02-07,7.958
2015-02-08,12.625
2015-02-09,11.875
2015-02-10,12.75
2015-02-11,9.375
2015-02-12,16.917
2015-02-13,13.792
2015-02-14,5.5
2015-02-15,3.0
2015-02-16,6.708
2015-02-17,7.875
2015-02-18,9.083
2015-02-19,19.292
2015-02-20,14.5
2015-02-21,5.333
2015-02-22,8.87
2015-02-23,16.417
2015-02-24,5.917
2015-02-25,6.583
2015-02-26,10.083
2015-02-27,10.542
2015-02-28,10.708
2015-03-01,4.833
2015-03-02,9.917
2015-03-03,12.583
2015-03-04,9.125
2015-03-05,6.375
2015-03-06,11.583
2015-03-07,10.417
2015-03-08,14.042
2015-03-09,8.833
2015-03-10,11.417
2015-03-11,9.208
2015-03-12,8.875
2015-03-13,7.0
2015-03-14,13.625
2015-03-15,10.042
2015-03-16,16.958
2015-03-17,26.958
2015-03-18,19.9
2015-03-19,13.958
2015-03-20,3.625
2015-03-21,4.042
2015-03-22,4.833
2015-03-23,4.042
2015-03-24,3.333
2015-03-25,3.75
2015-03-26,3.292
2015-03-27,9.208
2015-03-28,11.625
2015-03-29,12.083
2015-03-30,17.375
2015-03-31,20.167
2015-04-01,10.417
2015-04-02,7.458
2015-04-03,5.792
2015-04-04,7.542
2015-04-05,5.417
2015-04-06,6.333
2015-04-07,8.917
2015-04-08,6.125
2015-04-09,6.5
2015-04-10,8.333
2015-04-11,6.542
2015-04-12,9.917
2015-04-13,15.25
2015-04-14,10.917
2015-04-15,4.0
2015-04-16,5.739
2015-04-17,12.542
2015-04-18,19.875
2015-04-19,6.875
2015-04-20,3.708
2015-04-21,7.708
2015-04-22,16.458
2015-04-23,18.125
2015-04-24,17.583
2015-04-25,13.292
2015-04-26,14.708
2015-04-27,26.5
2015-04-28,36.917
2015-04-29,21.458
2015-04-30,20.25
2015-05-01,24.167
2015-05-02,22.083
2015-05-03,13.25
2015-05-04,11.0
2015-05-05,12.208
2015-05-06,22.25
2015-05-07,27.875
2015-05-08,15.667
2015-05-09,8.333
2015-05-10,6.292
2015-05-11,10.208
2015-05-12,9.625
2015-05-13,14.5
2015-05-14,14.609
2015-05-15,6.083
2015-05-16,3.625
2015-05-17,7.042
2015-05-18,9.833
2015-05-19,7.458
2015-05-20,8.042
2015-05-21,3.542
2015-05-22,13.667
2015-05-23,23.625
2015-05-24,18.5
2015-05-25,8.875
2015-05-26,12.708
2015-05-27,6.792
2015-05-28,9.458
2015-05-29,12.458
2015-05-30,10.667
2015-05-31,9.542
2015-06-01,6.125
2015-06-02,9.708
2015-06-03,12.042
2015-06-04,2.0
2015-06-05,3.0
2015-06-06,3.708
2015-06-07,2.875
2015-06-08,6.375
2015-06-09,4.125
2015-06-10,4.583
2015-06-11,7.217
2015-06-12,9.417
2015-06-13,8.708
2015-06-14,11.125
2015-06-15,16.75
2015-06-16,15.958
2015-06-17,10.208
2015-06-18,5.708
2015-06-19,7.542
2015-06-20,10.458
2015-06-21,10.042
2015-06-22,8.917
2015-06-23,8.125
2015-06-24,6.167
2015-06-25,7.667
2015-06-26,9.25
2015-06-27,5.417
2015-06-28,4.0
2015-06-29,7.167
2015-06-30,8.958
2015-07-01,6.042
2015-07-02,10.042
2015-07-03,3.958
2015-07-04,7.125
2015-07-05,5.042
2015-07-06,10.458
2015-07-07,6.25
2015-07-08,5.25
2015-07-09,8.304
2015-07-10,6.333
2015-07-11,8.958
2015-07-12,8.625
2015-07-13,15.25
2015-07-14,16.375
2015-07-15,6.292
2015-07-16,5.708
2015-07-17,7.625
2015-07-18,9.417
2015-07-19,9.958
2015-07-20,8.5
2015-07-21,9.375
2015-07-22,11.583
2015-07-23,9.125
2015-07-24,5.958
