date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,7.833,9.125,1.292,,1.458
2011-01-02,3.667,4.25,0.583,,1.042
2011-01-03,4.87,5.739,0.87,,0.913
2011-01-04,5.75,7.25,1.5,,2.917
2011-01-05,9.0,12.0,3.0,,0.292
2011-01-06,8.917,12.333,3.417,,0.458
2011-01-07,3.417,4.333,0.917,,0.0
2011-01-08,4.583,5.792,1.208,,0.042
2011-01-09,7.125,8.917,1.792,,0.917
2011-01-10,12.739,17.739,5.0,,1.13
2011-01-11,5.917,8.75,2.833,,0.333
2011-01-12,10.542,13.083,2.542,,0.375
2011-01-13,8.833,13.583,4.75,,0.917
2011-01-14,7.5,8.458,0.958,,1.958
2011-01-15,3.958,5.125,1.167,,0.25
2011-01-16,1.708,1.958,0.25,,0.125
2011-01-17,4.261,5.348,1.087,,0.0
2011-01-18,13.958,20.292,6.333,,1.083
2011-01-19,9.25,10.917,1.667,,0.333
2011-01-20,3.292,3.375,0.083,,0.0
2011-01-21,2.875,3.0,0.125,,0.0
2011-01-22,5.5,6.458,0.958,,0.0
2011-01-23,6.333,8.125,1.792,,0.091
2011-01-24,5.739,7.304,1.565,,0.043
2011-01-25,8.167,10.333,2.167,,1.333
2011-01-26,9.333,11.833,2.5,,0.542
2011-01-27,12.917,15.708,2.792,,1.583
2011-01-28,7.125,8.375,1.25,,0.792
2011-01-29,2.417,2.75,0.333,,0.0
2011-01-30,7.905,11.857,3.952,,0.263
2011-01-31,9.625,13.188,3.562,,0.3
2011-02-01,11.167,12.167,1.0,,1.292
2011-02-02,5.0,5.458,0.458,,0.0
2011-02-03,12.167,14.292,2.125,,0.208
2011-02-04,11.833,13.5,1.667,,1.583
2011-02-05,9.5,9.875,0.375,,2.542
2011-02-06,16.917,20.625,3.708,,1.792
2011-02-07,8.913,9.87,0.957,,0.217
2011-02-08,5.958,6.5,0.542,,0.0
2011-02-09,9.375,10.208,0.833,,0.0
2011-02-10,10.708,12.125,1.417,,0.208
2011-02-11,8.917,9.042,0.125,,0.083
2011-02-12,6.417,7.417,1.0,,0.083
2011-02-13,13.25,14.792,1.542,,0.208
2011-02-14,14.609,16.609,2.0,,0.0
2011-02-15,5.083,5.75,0.667,,0.083
2011-02-16,12.208,13.667,1.458,,0.708
2011-02-17,7.458,7.875,0.417,,0.208
2011-02-18,4.792,4.792,0.0,,0.0
2011-02-19,7.0,7.292,0.292,,0.042
2011-02-20,13.167,14.042,0.875,,0.208
2011-02-21,22.391,27.87,5.478,,1.304
2011-02-22,9.0,9.0,0.0,,0.417
2011-02-23,12.0,13.875,1.875,,0.583
2011-02-24,3.792,3.792,0.0,,0.792
2011-02-25,6.792,6.792,0.0,,0.0
2011-02-26,2.542,2.542,0.0,,0.0
2011-02-27,3.875,3.875,0.0,,0.0
2011-02-28,6.304,6.304,0.0,,0.0
2011-03-01,16.167,16.167,0.0,,
2011-03-02,11.708,11.917,0.208,,0.0
2011-03-03,5.167,5.167,0.0,,0.917
2011-03-04,5.875,5.875,0.0,,0.333
2011-03-05,11.75,12.75,1.0,,0.042
