date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2012-08-02,175.188,0.958,80.0,63.042,41.0,22.25,16.986,30.958,13.972,0.646,20.653,35.4,30.75,27.1,197.438,
2012-08-03,178.167,0.913,83.0,66.5,44.0,14.916,12.473,22.336,9.862,0.896,18.278,34.9,30.008,26.9,193.084,
2012-08-04,176.282,0.792,89.0,74.25,58.0,13.326,10.75,16.778,6.028,0.544,20.153,31.8,28.575,25.3,189.608,
2012-08-05,174.188,0.833,88.0,68.0,47.0,24.083,10.278,15.778,5.5,1.916,21.056,35.2,30.325,26.4,198.271,
2012-08-06,174.23,0.958,95.0,80.833,69.0,29.625,20.528,42.875,22.347,0.812,17.986,29.7,27.538,25.6,203.854,
2012-08-07,185.783,1.208,93.0,70.083,50.0,27.392,22.028,35.375,13.347,0.958,30.125,33.2,28.696,24.6,213.174,
2012-08-08,180.104,1.0,86.0,67.75,46.0,10.0,12.567,15.507,2.939,0.521,14.097,31.0,25.604,22.7,190.104,
2012-08-09,182.854,1.0,78.0,64.0,48.0,11.292,12.597,16.625,4.028,0.5,13.056,30.4,25.521,22.4,194.146,
2012-08-10,182.37,1.217,77.0,68.75,53.0,24.108,21.233,27.272,6.039,0.916,23.153,31.6,26.983,22.8,206.478,
2012-08-11,177.771,1.042,97.0,79.542,64.0,27.104,18.458,28.097,9.639,0.565,26.778,30.6,27.833,26.2,204.875,
2012-08-12,180.146,1.125,97.0,79.333,63.0,26.25,12.681,16.125,3.444,0.792,22.486,31.8,27.558,24.1,206.396,
2012-08-13,173.782,0.875,89.0,70.208,52.0,20.261,7.847,12.25,4.403,0.667,17.0,35.0,29.9,25.9,194.044,
2012-08-14,174.354,0.75,91.0,78.292,66.0,16.312,13.472,16.431,2.958,0.625,19.417,30.7,28.108,25.6,190.667,
2012-08-15,175.812,0.542,92.0,72.958,54.0,14.479,8.363,11.238,2.875,0.479,18.945,33.7,28.875,25.0,190.292,
2012-08-16,174.174,0.917,84.0,66.917,51.0,24.26,12.931,22.972,10.041,0.771,16.819,35.1,30.488,27.3,198.434,
2012-08-17,178.962,1.0,87.0,69.292,48.0,18.757,14.416,24.745,10.329,0.804,21.971,35.6,30.362,26.6,197.72,
2012-08-18,181.104,1.0,86.0,74.333,60.0,26.375,18.139,24.93,6.792,0.565,15.653,31.0,27.883,25.6,207.479,
2012-08-19,179.37,1.0,86.0,65.542,45.0,24.391,10.347,16.236,5.889,0.854,13.208,33.7,29.412,25.8,203.761,
2012-08-20,179.708,1.292,83.0,64.833,46.0,22.75,17.139,29.792,12.653,0.834,17.139,33.2,29.242,25.3,202.458,
2012-08-21,176.479,1.0,84.0,65.25,47.0,29.125,21.486,41.764,20.278,0.875,16.639,34.5,29.933,26.1,205.604,
2012-08-22,172.37,0.792,78.0,66.708,53.0,27.152,16.22,34.563,18.343,0.812,14.333,34.0,30.062,27.0,199.522,
2012-08-23,175.562,0.917,83.0,62.75,41.0,22.771,17.653,34.097,16.444,1.084,17.07,34.8,30.517,27.0,198.333,
2012-08-24,177.979,1.087,85.0,60.583,34.0,24.938,18.889,40.019,21.13,1.354,14.07,34.8,30.383,27.0,202.917,
2012-08-25,178.348,1.083,85.0,63.0,38.0,27.696,15.847,28.069,12.222,0.956,15.583,35.7,30.304,26.8,206.044,
2012-08-26,176.791,1.083,78.0,62.625,43.0,24.062,11.125,16.972,5.847,0.854,13.653,34.5,30.1,26.9,200.854,
2012-08-27,175.791,0.958,82.0,62.083,41.0,25.416,17.055,31.625,14.57,0.771,12.889,34.9,30.238,26.8,201.208,
2012-08-28,176.978,1.0,77.0,62.417,43.0,21.826,17.625,29.847,12.222,1.229,16.222,33.9,29.8,27.2,198.804,
2012-08-29,179.021,1.042,79.0,66.833,52.0,26.458,19.901,35.664,15.764,0.875,17.514,33.2,29.312,26.4,205.479,
2012-08-30,183.187,1.348,85.0,67.958,42.0,33.814,20.841,45.836,24.995,1.182,22.894,37.0,30.462,26.5,217.001,
2012-08-31,176.022,1.043,88.0,69.25,50.0,29.196,17.442,31.087,13.645,0.854,18.194,33.9,29.704,27.2,205.218,
2012-09-01,177.021,0.958,89.0,73.375,59.0,10.708,10.792,15.611,4.82,0.869,11.653,30.5,27.712,24.1,187.729,
2012-09-02,176.584,0.792,93.0,81.583,65.0,8.958,9.042,9.792,0.75,0.562,11.194,28.7,25.488,22.8,185.542,
2012-09-03,180.826,1.083,93.0,78.167,62.0,23.022,21.916,33.667,11.75,0.854,15.375,28.4,25.958,23.1,203.848,
2012-09-04,180.542,1.167,96.0,78.875,53.0,23.958,24.194,37.236,13.041,0.708,15.569,32.1,26.925,24.0,204.5,
2012-09-05,186.896,1.417,95.0,70.75,46.0,31.354,25.944,40.263,14.319,0.771,28.292,33.2,28.121,23.3,218.25,
2012-09-06,188.304,1.75,97.0,82.0,55.0,35.044,32.111,50.542,18.431,0.958,38.347,33.0,26.529,22.4,223.348,
2012-09-07,183.48,1.13,93.0,70.792,47.0,24.042,18.545,37.227,18.683,0.771,20.796,32.4,27.017,22.1,207.521,
2012-09-08,181.917,1.208,92.0,74.542,49.0,24.292,16.931,21.778,4.847,0.761,26.833,32.6,27.662,24.3,206.208,
2012-09-09,181.413,1.042,85.0,65.417,44.0,25.26,12.111,17.486,5.375,0.771,11.111,33.3,28.921,25.6,206.674,
2012-09-10,178.056,1.0,84.0,66.042,43.0,27.479,20.611,36.875,16.264,1.5,16.708,33.7,28.917,25.6,204.309,
2012-09-11,180.312,1.083,89.0,65.5,35.0,20.042,19.319,34.514,15.195,1.333,15.695,33.7,28.288,24.7,200.354,
2012-09-12,178.782,1.0,83.0,64.125,47.0,16.022,17.109,23.931,6.822,0.792,16.57,32.2,27.317,23.1,194.804,
2012-09-13,184.474,1.609,82.0,63.458,37.0,29.458,29.493,45.362,15.87,1.74,27.739,33.8,28.562,23.9,213.933,
2012-09-14,182.625,1.217,84.0,65.167,42.0,28.27,23.5,37.647,14.148,1.521,23.542,33.1,28.975,25.7,210.896,
2012-09-15,182.98,1.125,85.0,70.625,53.0,22.688,14.264,21.167,6.903,1.174,15.056,32.1,28.408,25.7,205.666,
2012-09-16,178.695,1.083,92.0,75.458,54.0,18.696,10.889,14.0,3.111,0.875,16.486,31.8,28.038,24.7,197.392,
2012-09-17,175.229,1.0,96.0,77.75,60.0,24.708,8.5,13.042,4.542,0.666,17.945,31.2,27.925,24.9,199.938,
2012-09-18,177.396,1.042,93.0,75.25,55.0,26.708,12.472,25.139,12.667,0.792,16.333,31.8,28.096,24.6,204.104,
2012-09-19,177.717,1.208,98.0,84.583,66.0,27.413,19.03,37.051,18.022,0.896,12.694,29.5,26.5,24.5,205.13,
2012-09-20,181.021,1.208,92.0,73.125,50.0,24.104,19.458,39.667,20.208,1.021,22.555,31.3,27.104,23.3,205.125,
2012-09-21,183.771,1.087,88.0,80.375,68.0,19.042,21.686,29.125,7.439,0.646,24.792,27.2,23.946,22.0,202.812,
2012-09-22,181.587,1.0,95.0,84.875,72.0,12.718,14.361,16.75,2.389,0.5,14.597,24.6,21.442,18.6,194.304,
2012-09-23,180.458,1.0,97.0,93.417,87.0,9.938,11.056,11.708,0.653,0.5,12.639,21.0,19.496,17.8,190.396,
2012-09-24,182.73,1.167,92.0,71.667,43.0,18.188,21.459,38.028,16.569,0.625,11.18,29.2,22.804,18.2,200.916,
2012-09-25,181.956,1.125,97.0,82.917,72.0,15.108,20.736,27.014,6.278,0.5,11.833,21.9,19.675,17.6,197.066,
2012-09-26,185.5,1.042,92.0,69.042,50.0,17.667,19.036,30.461,11.425,0.521,13.972,26.4,21.125,17.3,203.167,
2012-09-27,182.992,1.0,74.0,63.792,52.0,11.506,15.242,20.53,5.288,0.5,11.35,25.1,20.7,17.3,194.498,
2012-09-28,180.574,0.957,82.0,71.5,65.0,10.883,14.37,19.281,4.911,0.5,8.417,24.5,21.8,19.1,191.458,
2012-09-29,183.062,1.25,89.0,75.292,60.0,21.0,19.806,28.222,8.417,1.174,15.875,28.9,24.454,20.8,204.062,
2012-09-30,183.84,1.182,97.0,76.565,52.0,19.52,10.83,13.356,2.527,1.252,22.865,29.4,25.213,21.3,203.36,
2012-10-01,180.729,1.042,80.0,64.0,46.0,21.542,19.764,27.889,8.125,1.562,13.056,31.6,26.888,24.1,202.271,
2012-10-02,186.292,1.0,88.0,76.875,64.0,12.792,16.722,21.958,5.236,0.916,15.292,26.1,23.138,21.2,199.084,
2012-10-03,181.544,1.0,95.0,83.125,75.0,12.826,16.545,21.212,4.667,0.521,13.194,22.1,20.217,18.0,194.37,
2012-10-04,179.146,1.0,88.0,67.792,48.0,10.48,10.486,12.875,2.389,0.792,6.944,27.9,22.558,17.8,189.625,
2012-10-05,183.021,1.0,90.0,72.417,45.0,14.792,15.698,19.079,3.38,0.958,14.139,29.1,23.617,19.5,197.812,
2012-10-06,183.782,1.042,95.0,76.958,47.0,16.696,18.764,25.708,6.944,1.13,20.43,28.0,23.488,19.3,200.478,
2012-10-07,180.375,1.208,94.0,82.375,62.0,11.312,11.028,12.236,1.208,0.5,16.555,21.5,18.542,16.7,191.688,
2012-10-08,186.854,1.292,93.0,70.792,50.0,14.312,13.167,17.25,4.083,0.521,19.166,22.9,18.883,15.5,201.167,
2012-10-09,182.37,1.0,75.0,66.5,56.0,11.63,18.375,24.639,6.264,0.5,12.0,22.9,18.262,15.3,194.0,
2012-10-10,182.354,1.0,93.0,66.833,49.0,13.042,18.923,26.905,7.982,0.625,11.833,22.6,18.462,14.4,195.396,
2012-10-11,181.215,1.043,92.0,75.042,55.0,12.194,17.347,23.74,6.393,0.544,12.899,25.2,20.358,16.8,193.408,
2012-10-12,184.5,1.087,91.0,56.417,36.0,14.708,27.979,47.71,19.731,0.708,11.347,23.5,19.871,15.6,199.208,
2012-10-13,185.417,1.25,60.0,44.167,32.0,12.875,22.541,31.083,8.542,0.739,14.764,25.2,19.975,14.7,198.292,
2012-10-14,188.087,1.5,85.0,70.417,48.0,18.696,17.153,20.125,2.972,0.562,25.889,19.6,17.138,14.0,206.783,
2012-10-15,185.375,1.25,83.0,61.958,34.0,15.375,20.917,29.625,8.708,0.938,24.125,27.1,20.588,15.5,200.75,
2012-10-16,187.25,1.25,73.0,54.583,39.0,18.0,21.792,31.153,9.361,1.062,17.972,22.3,18.417,14.6,205.25,
2012-10-17,189.391,1.958,96.0,76.417,46.0,29.652,33.808,55.54,21.733,1.271,36.431,22.4,16.608,12.5,219.043,
2012-10-18,184.667,1.625,94.0,90.75,87.0,26.042,26.833,49.347,22.514,0.625,24.042,19.4,16.783,13.2,210.708,
2012-10-19,184.0,1.522,94.0,67.042,44.0,23.792,20.505,34.891,14.387,0.646,10.334,21.2,15.85,12.2,207.792,
2012-10-20,188.652,1.875,80.0,61.542,41.0,24.217,27.722,43.82,16.097,1.566,17.278,21.6,16.842,11.1,212.87,
2012-10-21,195.583,2.542,88.0,57.792,25.0,37.708,28.042,45.25,17.208,2.125,30.528,26.9,19.054,12.2,233.292,
2012-10-22,190.292,1.75,76.0,65.583,57.0,21.417,26.972,40.722,13.75,1.542,33.431,23.5,19.171,13.4,211.708,
2012-10-23,181.565,1.333,89.0,76.083,68.0,16.217,20.458,31.722,11.264,0.584,15.583,23.8,19.662,13.7,197.783,
2012-10-24,183.917,1.167,66.0,43.375,32.0,14.125,23.549,38.595,15.046,0.5,9.083,20.8,16.379,13.1,198.042,
2012-10-25,188.304,1.435,72.0,60.5,50.0,28.609,30.667,49.957,19.29,0.72,19.754,19.1,15.621,12.6,216.913,
2012-10-26,189.087,1.565,83.0,64.042,40.0,28.652,26.091,42.981,16.89,0.875,27.514,23.2,17.354,11.4,217.739,
2012-10-27,186.667,1.167,73.0,62.125,44.0,14.375,17.333,21.417,4.083,0.848,21.139,20.8,17.233,14.4,201.042,
2012-10-28,192.125,1.333,97.0,82.625,67.0,19.667,17.778,23.097,5.319,0.5,21.194,15.8,14.488,13.8,211.792,
2012-10-29,186.522,1.25,96.0,63.042,34.0,15.13,20.847,36.834,15.986,0.729,17.292,22.6,17.012,13.4,201.652,
2012-10-30,189.25,2.208,77.0,60.083,45.0,34.875,34.069,68.875,34.805,0.938,21.264,17.3,13.929,9.9,224.125,
2012-10-31,190.542,1.875,85.0,70.0,45.0,33.958,28.112,61.798,33.687,1.146,25.431,17.4,13.3,9.3,224.5,
2012-11-01,193.913,2.5,86.0,69.292,41.0,42.174,36.014,81.375,45.361,1.542,33.653,21.5,13.883,8.7,236.087,
2012-11-02,188.458,1.174,82.0,46.333,30.0,19.875,23.125,36.693,13.568,0.75,12.389,18.8,14.138,10.8,208.333,
2012-11-03,188.042,1.208,58.0,47.042,32.0,15.25,19.042,22.25,3.208,0.631,12.32,18.1,13.012,10.1,203.292,
2012-11-04,190.304,1.667,69.0,44.167,30.0,19.043,19.597,23.847,4.25,0.812,15.236,19.1,14.058,9.9,209.348,
2012-11-05,194.208,2.583,92.0,68.083,55.0,39.333,38.264,78.458,40.194,1.396,39.514,15.2,12.096,8.3,233.542,
2012-11-06,192.875,2.625,98.0,96.583,94.0,40.208,35.361,82.306,46.944,1.0,56.764,15.2,13.258,11.9,233.083,
2012-11-07,194.043,2.792,98.0,69.792,30.0,40.696,34.591,91.367,56.776,1.5,23.195,20.7,15.525,11.9,234.739,
2012-11-08,194.261,3.0,83.0,53.042,29.0,42.043,43.957,107.333,63.377,2.74,20.174,20.8,15.121,8.4,236.304,
2012-11-09,180.125,1.304,67.0,49.458,36.0,13.583,27.593,49.639,22.047,1.312,13.653,20.7,15.542,12.2,193.708,
2012-11-10,179.958,1.167,79.0,51.5,36.0,9.208,18.097,25.167,7.069,0.913,14.305,20.2,14.896,10.4,189.167,
2012-11-11,188.217,2.125,97.0,82.625,69.0,26.739,22.847,35.959,13.111,0.833,36.819,14.6,11.958,9.0,214.957,
2012-11-12,184.125,2.083,97.0,88.875,72.0,29.708,29.625,65.847,36.222,1.02,25.139,19.5,14.504,11.7,213.833,
2012-11-13,187.208,3.125,87.0,68.708,45.0,52.833,39.167,106.833,67.667,2.0,32.417,17.6,13.446,10.8,240.042,
2012-11-14,186.783,1.792,81.0,50.458,31.0,19.826,29.689,59.155,29.466,1.812,15.055,17.6,12.438,9.0,206.609,
2012-11-15,185.958,1.458,63.0,46.25,31.0,12.917,26.722,46.903,20.181,1.166,8.25,15.6,10.783,6.9,198.875,
2012-11-16,188.375,1.391,67.0,50.625,32.0,12.042,30.933,51.392,20.458,1.584,14.738,17.1,12.608,7.8,200.417,
2012-11-17,186.435,2.167,96.0,82.167,69.0,27.435,27.393,56.466,29.074,1.326,30.442,15.9,10.942,7.2,213.87,
2012-11-18,181.792,1.0,66.0,46.583,34.0,6.667,7.236,9.333,2.097,0.938,6.361,16.5,12.646,8.4,188.458,
2012-11-19,186.583,2.458,84.0,63.75,50.0,31.25,31.139,74.542,43.403,1.208,25.278,9.3,7.383,5.1,217.833,
2012-11-20,192.652,2.625,88.0,56.458,33.0,31.0,30.43,102.194,71.764,1.625,21.222,18.2,10.567,3.3,223.652,
2012-11-21,188.875,1.75,54.0,43.583,31.0,23.833,26.367,55.692,29.326,0.938,9.486,14.6,10.558,8.1,212.708,
2012-11-22,195.957,3.348,83.0,60.583,46.0,55.348,40.206,107.325,67.12,2.081,36.06,14.0,9.617,6.9,251.304,
2012-11-23,192.917,2.913,88.0,80.917,68.0,49.708,32.422,77.633,45.211,1.646,51.514,11.4,8.738,6.3,242.625,
2012-11-24,187.208,1.667,82.0,65.917,51.0,19.042,23.194,34.361,11.167,1.065,18.556,11.9,9.483,6.5,206.25,
2012-11-25,188.739,1.792,77.0,57.875,36.0,19.696,22.555,34.722,12.167,1.0,13.083,12.5,8.021,3.6,208.435,
2012-11-26,188.522,2.458,93.0,76.083,61.0,38.708,35.18,83.431,48.25,1.333,42.236,9.0,7.05,6.2,228.87,
2012-11-27,182.25,1.083,75.0,43.833,31.0,16.75,18.972,28.611,9.639,0.875,5.014,13.4,9.962,5.7,199.0,
2012-11-28,,2.167,75.0,60.417,53.0,,32.947,73.194,40.247,1.542,21.139,7.5,6.125,4.1,,
2012-11-29,,3.708,89.0,66.833,39.0,,41.18,125.806,84.625,2.354,45.972,14.8,8.408,1.9,,
2012-11-30,,2.304,87.0,75.958,69.0,,29.995,64.455,34.461,1.771,33.611,11.1,9.271,7.7,,
2012-12-01,,2.0,88.0,73.75,51.0,,22.528,53.264,30.736,1.29,20.569,9.5,5.729,3.3,,
2012-12-02,,1.167,89.0,57.042,37.0,,12.764,17.014,4.25,1.02,9.417,7.7,4.571,1.1,,
2012-12-03,,1.708,93.0,78.667,64.0,,28.514,52.903,24.389,0.876,23.139,8.0,5.625,2.6,,
2012-12-04,,1.75,91.0,75.542,42.0,,30.167,75.278,45.111,0.938,20.931,12.0,8.65,7.1,,
2012-12-05,,2.75,71.0,50.125,30.0,,39.81,95.02,55.21,1.875,13.323,13.4,9.079,2.9,,
2012-12-06,,1.227,81.0,48.083,23.0,,22.413,36.278,13.866,1.318,10.994,17.2,10.592,5.7,,
2012-12-07,,2.609,64.0,46.625,30.0,,39.666,99.056,59.389,1.834,14.75,12.0,7.238,3.6,,
2012-12-08,,1.958,75.0,49.083,28.0,,27.583,59.556,31.972,1.882,15.25,15.9,6.746,1.1,,
2012-12-09,,1.75,61.0,40.875,23.0,,19.444,28.75,9.305,1.688,9.041,10.2,4.917,0.6,,
2012-12-10,,2.375,69.0,43.625,21.0,,34.042,87.139,53.097,1.188,8.833,9.0,3.738,-0.9,,
2012-12-11,,3.25,60.0,40.833,20.0,,40.75,131.347,90.597,1.8,16.056,11.3,5.2,-0.9,,
2012-12-12,,2.5,60.0,43.583,24.0,,37.863,90.137,52.274,1.729,13.597,11.0,5.708,1.8,,
2012-12-13,,2.5,67.0,46.75,29.0,,38.361,101.111,62.75,1.584,14.625,11.3,5.342,0.1,,
2012-12-14,,3.826,70.0,54.542,38.0,,50.917,141.264,90.347,2.48,46.25,11.1,4.779,-0.6,,
2012-12-15,,5.042,91.0,73.083,53.0,,48.653,134.625,85.972,2.547,81.222,8.0,5.862,3.6,,
2012-12-16,,2.625,83.0,51.958,31.0,,22.417,48.32,25.903,1.708,32.667,18.1,11.208,5.0,,
2012-12-17,,2.625,88.0,74.375,58.0,,37.695,80.111,42.417,1.562,35.361,7.1,6.096,4.7,,
2012-12-18,,2.583,89.0,67.375,38.0,,30.556,80.986,50.431,1.688,27.584,14.6,9.558,6.0,,
2012-12-19,,1.0,46.0,36.917,29.0,,18.441,28.394,9.953,0.979,5.486,8.4,5.179,2.7,,
2012-12-20,,2.174,56.0,35.333,21.0,,33.662,71.827,38.165,1.414,11.174,10.4,5.267,0.7,,
2012-12-21,,2.609,69.0,51.375,42.0,,41.875,97.57,55.695,1.729,24.556,8.4,5.462,0.3,,
2012-12-22,,2.208,90.0,69.625,47.0,,30.958,64.653,33.694,1.5,25.264,10.4,5.833,2.7,,
2012-12-23,,2.208,72.0,51.25,43.0,,19.583,26.639,7.056,1.479,15.722,8.3,5.925,2.1,,
2012-12-24,,1.792,76.0,44.917,24.0,,21.028,36.792,15.764,1.125,10.861,8.4,3.971,0.2,,
2012-12-25,,3.875,70.0,53.042,36.0,,49.666,148.514,98.847,2.104,25.375,8.9,3.35,-1.9,,
2012-12-26,,1.583,70.0,38.542,27.0,,20.628,38.449,17.821,1.375,7.833,6.9,3.442,0.1,,
2012-12-27,,2.917,61.0,42.292,26.0,,34.5,86.458,51.958,1.562,15.166,7.5,2.85,-0.6,,
2012-12-28,,4.522,90.0,62.625,45.0,,51.278,158.792,107.514,2.146,52.15,5.0,2.475,-1.0,,
2012-12-29,,1.417,91.0,73.5,52.0,,19.5,23.847,4.347,1.326,14.139,11.7,7.038,3.0,,
2012-12-30,,1.958,95.0,90.042,75.0,,22.167,26.791,4.625,1.084,24.708,7.8,6.483,5.6,,
2012-12-31,,1.833,92.0,49.25,36.0,,15.097,18.847,3.75,1.38,7.375,10.8,8.033,3.0,,
2013-01-01,195.25,2.542,78.0,54.083,32.0,31.0,21.943,33.168,11.225,2.042,23.944,15.2,7.658,0.9,226.25,19.583
2013-01-02,191.892,1.542,72.0,48.625,32.0,16.37,15.504,22.457,6.953,1.416,10.611,11.9,6.262,1.8,208.261,6.75
2013-01-03,193.625,2.0,60.0,50.167,36.0,21.25,21.278,32.653,11.375,1.458,18.055,8.1,4.354,0.9,214.875,14.125
2013-01-04,195.354,2.083,73.0,50.292,34.0,23.584,19.056,40.514,21.458,1.958,18.375,11.9,5.617,1.2,218.938,13.333
2013-01-05,188.935,1.125,49.0,42.125,34.0,9.0,10.403,12.236,1.833,1.292,9.944,6.8,4.658,2.9,197.934,6.792
2013-01-06,189.916,1.125,61.0,43.417,26.0,10.521,19.625,32.694,13.069,1.322,9.125,9.4,4.012,-0.4,200.438,5.792
2013-01-07,192.976,1.87,61.0,47.833,32.0,24.496,34.435,66.884,32.449,3.587,12.689,9.0,4.125,-0.6,217.472,18.696
2013-01-08,197.854,3.167,92.0,63.0,44.0,47.917,45.596,114.556,68.96,5.161,58.369,9.2,5.288,0.9,245.77,28.667
2013-01-09,186.438,1.292,91.0,61.958,35.0,13.292,21.094,30.69,9.596,3.229,13.07,11.8,6.788,2.4,199.729,6.0
2013-01-10,187.892,1.522,52.0,34.458,21.0,15.956,23.528,41.75,18.222,2.188,8.806,6.3,2.875,0.0,203.848,4.5
2013-01-11,195.854,3.042,68.0,50.083,29.0,42.021,34.014,94.028,60.014,3.104,18.764,8.9,3.229,-2.0,237.875,13.0
2013-01-12,202.208,3.417,71.0,58.25,39.0,41.604,32.958,61.889,28.93,3.688,25.597,9.5,3.883,-0.9,243.812,18.542
2013-01-13,187.413,1.125,63.0,38.0,26.0,9.348,13.708,17.125,3.417,2.597,9.528,8.0,4.321,1.2,196.761,4.792
2013-01-14,188.958,1.458,52.0,36.042,27.0,16.938,24.625,42.528,17.903,1.896,12.417,8.0,3.462,0.6,205.896,7.583
2013-01-15,193.836,2.348,62.0,50.375,44.0,33.829,37.255,78.659,41.404,2.338,24.004,3.8,1.575,-0.6,227.664,20.739
2013-01-16,198.083,3.043,69.0,51.125,31.0,46.438,41.132,111.62,70.489,2.604,23.319,9.0,3.183,-2.7,244.521,17.042
2013-01-17,193.375,1.696,59.0,45.208,31.0,21.938,30.722,52.125,21.403,2.146,16.071,10.2,4.625,1.1,215.312,8.958
2013-01-18,192.674,2.0,64.0,48.875,29.0,23.435,30.333,42.569,12.236,3.062,21.663,8.2,4.129,1.2,216.108,17.208
2013-01-19,188.792,1.083,85.0,45.25,29.0,9.521,10.361,12.111,1.75,1.438,12.391,6.6,3.312,1.1,198.312,6.375
2013-01-20,193.708,2.5,61.0,45.917,34.0,29.354,35.431,72.986,37.556,2.098,23.606,8.0,3.1,-0.9,223.062,16.667
2013-01-21,195.88,2.458,87.0,53.75,24.0,31.926,31.042,79.306,48.264,2.75,25.931,12.8,5.042,-0.9,227.805,16.583
2013-01-22,193.521,2.167,89.0,59.292,34.0,20.25,29.124,42.838,13.714,2.089,24.153,9.3,4.517,1.2,213.77,18.708
2013-01-23,193.875,1.917,59.0,42.417,29.0,24.521,34.873,79.929,45.056,1.688,15.005,10.9,5.125,-0.3,218.396,10.167
2013-01-24,197.86,2.826,65.0,52.167,37.0,42.604,43.944,95.292,51.347,2.584,35.574,11.5,5.588,0.3,240.464,23.167
2013-01-25,209.021,5.625,70.0,59.167,45.0,85.896,60.208,176.334,116.125,3.292,65.755,10.6,5.65,0.9,294.917,50.208
2013-01-26,195.146,2.75,78.0,48.917,33.0,34.958,22.181,52.278,30.097,2.104,36.271,15.1,6.775,1.4,230.104,25.833
2013-01-27,190.222,1.458,58.0,38.417,27.0,17.518,23.611,33.611,10.0,1.424,12.713,7.2,3.675,0.0,207.74,7.25
2013-01-28,194.584,2.375,66.0,43.292,26.0,40.166,39.292,93.847,54.555,2.584,23.375,14.7,6.946,-1.2,234.75,16.542
2013-01-29,191.48,1.917,61.0,43.583,25.0,23.166,31.593,50.27,18.676,2.559,16.028,12.5,7.988,3.5,214.646,10.083
2013-01-30,196.52,2.833,92.0,66.458,52.0,53.771,40.683,103.328,62.645,2.334,34.639,14.5,8.371,4.4,250.29,23.0
2013-01-31,192.292,1.87,83.0,47.292,26.0,30.23,27.319,70.139,42.819,1.479,21.208,14.4,8.121,3.9,222.52,12.375
2013-02-01,192.084,2.25,83.0,56.167,33.0,30.5,30.569,66.431,35.861,1.875,21.486,12.2,6.621,2.6,222.584,16.583
2013-02-02,200.728,3.958,84.0,64.292,49.0,52.676,36.889,72.694,35.806,2.146,54.449,11.7,6.854,3.9,253.403,36.417
2013-02-03,209.73,4.75,87.0,73.0,49.0,71.396,53.931,138.875,84.944,2.98,76.637,17.2,10.421,3.6,281.125,46.083
2013-02-04,186.021,1.208,91.0,77.917,51.0,13.479,19.694,26.778,7.083,0.812,15.506,11.2,3.783,-0.7,199.5,8.25
2013-02-05,187.902,1.045,55.0,41.25,30.0,9.602,19.94,32.509,12.569,0.426,8.051,4.4,0.625,-2.1,197.504,5.217
2013-02-06,188.104,1.0,43.0,36.792,30.0,9.708,21.982,34.74,12.758,0.396,6.222,6.0,2.1,-1.5,197.812,6.083
2013-02-07,189.708,1.25,52.0,40.292,29.0,12.375,24.167,35.944,11.778,0.75,10.82,7.1,3.233,-0.4,202.084,10.542
2013-02-08,185.0,1.0,95.0,85.542,51.0,8.392,12.278,15.681,3.403,0.188,9.639,2.0,-0.212,-1.5,193.392,6.917
2013-02-09,184.188,1.0,93.0,58.5,42.0,5.896,7.514,9.805,2.292,0.208,4.375,9.1,4.925,0.6,190.084,1.583
2013-02-10,188.292,1.75,52.0,43.208,26.0,17.688,27.18,44.444,17.264,0.856,12.528,9.7,5.283,2.1,205.98,11.875
2013-02-11,187.13,1.0,69.0,52.875,41.0,9.108,14.18,17.5,3.32,0.417,7.722,4.2,2.796,1.2,196.239,6.583
2013-02-12,187.354,1.083,61.0,50.208,44.0,9.48,18.625,26.836,8.211,0.375,7.417,8.4,4.462,2.3,196.834,5.167
2013-02-13,190.896,1.826,72.0,50.792,37.0,25.896,34.557,77.701,43.144,0.875,11.083,8.1,4.158,-0.6,216.792,11.917
2013-02-14,186.317,1.042,94.0,84.0,46.0,12.2,23.333,34.056,10.722,0.334,11.542,3.6,0.767,-0.6,198.517,7.125
2013-02-15,181.167,1.0,96.0,81.625,55.0,6.375,10.819,14.986,4.167,0.104,5.389,5.7,3.162,-0.4,187.542,2.125
2013-02-16,183.0,1.0,57.0,44.708,32.0,5.354,5.806,7.444,1.639,0.834,11.278,9.8,6.642,4.7,188.354,7.542
2013-02-17,189.028,1.652,46.0,37.75,24.0,12.233,25.549,39.804,14.255,1.773,20.922,13.3,6.55,3.0,201.261,25.391
2013-02-18,186.354,1.0,46.0,37.083,27.0,7.312,15.958,22.903,6.944,0.396,11.153,8.2,4.262,1.4,193.667,8.75
2013-02-19,186.625,1.125,57.0,42.125,29.0,10.792,23.509,34.332,10.824,0.524,11.528,8.5,3.796,-0.3,197.417,9.917
2013-02-20,189.848,1.826,64.0,48.917,32.0,23.804,35.888,61.463,25.576,1.812,23.5,7.0,3.558,-0.6,213.652,17.708
2013-02-21,188.208,1.25,62.0,40.792,25.0,11.271,24.278,36.069,11.792,0.854,14.597,9.5,4.483,0.3,199.479,11.125
2013-02-22,187.729,1.167,55.0,41.625,26.0,12.312,24.889,35.458,10.569,0.562,12.208,9.6,4.25,-0.4,200.042,9.417
