date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,CO_mean,PM25_mean
2012-01-05,31.104,60.0,28.896,3.083,13.145499999999998,7.75,14.958
2012-01-06,25.375,50.354,24.9795,2.75,19.875,7.609,21.25
2012-01-07,43.875,114.6045,70.729,4.542,29.9585,11.833,35.292
2012-01-08,39.25,96.59100000000001,57.341,4.0,29.326,9.5,33.375
2012-01-09,34.604,89.375,54.7705,3.708,22.6875,8.875,26.917
2012-01-10,23.0835,44.5,21.4165,2.542,10.917,6.167,12.167
2012-01-11,28.1665,50.2705,22.104,2.476,12.1785,6.125,16.167
2012-01-12,37.5835,75.854,38.2705,4.625,26.021,9.125,28.417
2012-01-13,33.0625,57.6665,24.6045,3.792,39.583,8.217,39.917
2012-01-14,13.125,19.6045,6.479,1.542,12.0835,4.542,12.333
2012-01-15,15.9585,31.7915,15.8335,2.917,15.0,6.0,17.0
2012-01-16,35.3335,75.9375,40.6045,5.25,22.896,8.958,24.375
2012-01-17,19.667,30.979,11.3125,4.417,22.375,5.458,22.625
2012-01-18,18.674,36.652,17.977999999999998,1.857,8.8405,5.565,10.826
2012-01-19,32.0415,73.875,41.833,3.75,23.5415,9.708,28.5
2012-01-20,11.1665,17.229,6.0625,3.875,26.271,5.304,29.667
2012-01-21,34.979,58.875,23.8955,3.417,29.7085,6.292,34.333
2012-01-22,24.5625,53.0415,28.479,1.75,21.083,6.167,17.708
2012-01-23,19.0415,32.9375,13.896,2.167,10.458,4.542,10.0
2012-01-24,30.7295,79.375,48.646,4.417,19.646,7.833,25.083
2012-01-25,15.417000000000002,32.104,16.6875,3.833,20.6455,5.826,23.833
2012-01-26,12.9375,26.5,13.5625,2.708,9.3335,4.958,10.708
2012-01-27,14.854,24.9585,10.104500000000002,3.0,12.719999999999999,6.0,17.25
2012-01-28,20.271,40.1875,19.917,2.167,10.875,5.917,15.083
2012-01-29,41.229,90.8125,49.5835,5.125,27.6875,9.75,33.5
2012-01-30,31.833,58.1875,26.3545,5.0,33.979,8.5,39.292
2012-01-31,41.906000000000006,95.2865,53.3805,5.304,32.909499999999994,9.348,35.958
2012-02-01,40.7915,67.1665,26.375,4.0,32.5,6.75,38.292
2012-02-02,26.5625,47.479,20.9165,2.875,30.333,6.625,24.542
2012-02-03,8.875,12.021,3.1455,3.375,17.5,3.913,21.125
2012-02-04,32.2385,66.233,33.9945,3.667,27.744500000000002,6.958,29.0
2012-02-05,13.2915,19.75,6.4585,3.125,18.229,3.833,19.957
2012-02-06,30.729,59.8125,29.0835,2.25,15.847000000000001,6.625,17.75
2012-02-07,27.9795,69.1875,41.2085,3.125,20.8585,7.333,24.375
2012-02-08,13.0835,27.5,14.417000000000002,2.208,9.096,4.5,13.667
2012-02-09,17.729,29.8955,12.1665,2.5,13.625,4.625,17.167
2012-02-10,25.396,43.375,17.979,4.542,22.479,7.217,29.167
2012-02-11,13.5625,20.9375,7.375,4.708,23.917,5.458,28.458
2012-02-12,26.35,39.5895,13.239999999999998,3.375,21.862000000000002,4.957,26.043
2012-02-13,22.4585,38.5625,16.104,3.0,18.3335,6.0,19.75
2012-02-14,37.5505,69.512,31.9615,3.783,22.7625,6.75,20.25
2012-02-15,31.4,61.179,29.779,2.542,19.542,6.35,17.917
2012-02-16,10.5415,19.604,9.0625,2.25,13.75,4.25,11.375
2012-02-17,18.625,26.521,7.896,2.583,14.208,4.826,13.875
2012-02-18,32.604,62.625,30.021,1.917,15.708,6.292,13.833
2012-02-19,16.9795,30.9585,13.979,1.875,19.75,5.042,14.125
2012-02-20,24.021,53.1455,29.125,2.542,19.583,6.375,14.792
2012-02-21,25.3545,47.8335,22.479,3.304,19.208,6.333,19.042
2012-02-22,38.354,77.0205,38.6665,5.25,35.042,9.458,31.542
2012-02-23,20.104,33.375,13.271,3.792,27.167,5.75,24.875
2012-02-24,10.604,15.979500000000002,5.375,2.5,13.833,3.913,16.167
2012-02-25,14.5435,27.2875,12.744,2.391,13.565,4.348,13.292
2012-02-26,24.0835,36.208,12.125,4.13,26.25,4.792,28.75
2012-02-27,35.3335,64.9795,29.646,4.542,39.25,7.5,33.667
2012-02-28,44.608000000000004,86.8825,42.2745,5.952,33.292,9.083,31.167
2012-02-29,,,,,,,
2012-03-01,43.0835,85.854,42.771,3.542,26.6875,7.333,26.375
2012-03-02,10.896,19.271,8.375,3.292,22.354,5.0,25.083
2012-03-03,10.4585,15.7085,5.25,2.792,14.4375,4.087,15.25
2012-03-04,33.6455,68.083,34.4375,4.417,15.875,7.208,20.833
2012-03-05,38.693,70.8865,32.193,7.042,43.792,9.083,48.083
2012-03-06,45.25,79.3125,34.0625,6.917,42.833,8.208,45.125
2012-03-07,41.4585,65.2085,23.75,7.417,38.75,6.833,36.375
2012-03-08,42.771,78.1665,35.396,10.542,55.0,8.167,47.75
2012-03-09,49.9375,73.771,23.833,12.391,70.625,9.25,60.042
2012-03-10,26.1875,34.75,8.5625,6.167,49.833,6.0,39.958
2012-03-11,15.119,24.03,8.910499999999999,3.25,15.524,3.652,12.304
2012-03-12,39.458,65.646,26.1875,5.833,26.167,6.75,22.667
2012-03-13,35.354,57.104,21.75,4.292,30.958,5.75,23.083
2012-03-14,9.5,14.479,4.979,2.708,17.083,3.042,11.125
2012-03-15,44.304,82.17099999999999,37.8665,4.65,25.583,7.5,23.0
2012-03-16,37.125,79.8545,42.729,6.625,32.167,8.375,31.708
2012-03-17,26.9585,34.4375,7.479,7.333,53.083,7.087,45.167
2012-03-18,32.6665,59.729,27.0625,3.5,65.667,6.167,34.708
2012-03-19,33.4375,57.2915,23.8545,7.667,55.875,7.875,31.625
2012-03-20,33.8125,44.042,10.2295,4.458,49.875,5.708,38.333
2012-03-21,11.979,19.6455,7.6665,2.875,13.125,3.625,10.5
2012-03-22,33.458,55.125,21.6665,5.25,20.458,5.75,17.875
2012-03-23,17.7915,25.2085,7.4165,5.167,28.958,4.304,22.5
2012-03-24,17.1665,22.854,5.6875,5.0,32.333,4.913,25.208
2012-03-25,10.589500000000001,15.4075,4.8185,3.833,26.409,3.591,19.875
2012-03-26,16.5545,23.176000000000002,6.6215,3.652,21.542,3.917,15.542
2012-03-27,28.3125,37.3125,9.0,3.583,21.792,4.167,18.708
2012-03-28,27.604,36.0625,8.4585,3.042,25.958,4.375,20.583
2012-03-29,35.75,73.9375,38.1875,5.125,44.125,7.792,32.75
2012-03-30,11.25,15.5415,4.2915,4.375,21.042,3.5,15.125
2012-03-31,17.9165,23.6455,5.729,5.125,26.917,4.565,22.083
2012-04-01,15.645499999999998,23.0415,7.396,2.792,17.25,3.913,15.125
2012-04-02,35.458,61.375,25.9165,4.208,23.4015,6.375,18.708
2012-04-03,26.9795,39.396,12.4165,2.458,22.125,4.083,16.417
2012-04-04,20.2915,36.8335,16.5415,4.083,19.0815,4.458,17.5
2012-04-05,19.4375,30.3335,10.895499999999998,5.375,26.583,3.917,24.375
2012-04-06,22.583,35.875,13.2915,2.542,17.566,4.708,16.0
2012-04-07,12.0,18.5205,6.521,2.542,15.6665,2.958,12.417
2012-04-08,28.1665,40.25,12.082999999999998,4.792,20.1175,5.957,22.875
2012-04-09,41.2295,62.0,20.771,7.5,38.646,6.667,37.875
2012-04-10,45.4585,65.2085,19.75,7.75,56.167,7.375,51.417
2012-04-11,39.1875,51.7295,12.5415,3.792,34.1045,4.75,27.458
2012-04-12,28.8825,43.9535,15.0715,6.435,24.826,5.609,19.2
2012-04-13,27.1045,40.1875,13.082999999999998,5.375,32.2705,4.458,26.4
2012-04-14,11.6875,15.5,3.8125,2.958,19.958,2.75,15.583
2012-04-15,19.5835,26.8125,7.229,3.958,18.130499999999998,4.348,17.625
2012-04-16,26.729,39.833,13.104,4.125,19.25,4.0,17.333
2012-04-17,21.1455,30.2085,9.0625,3.75,20.444499999999998,3.125,21.917
2012-04-18,25.5835,34.3335,8.75,5.208,23.833,3.542,26.875
2012-04-19,26.058,36.5925,10.5345,4.792,23.5415,3.625,22.833
2012-04-20,21.0415,27.25,6.2085,2.667,20.9375,2.708,18.042
2012-04-21,13.9165,18.604,4.6875,2.917,11.771,2.375,9.75
2012-04-22,7.5205,9.8955,2.375,2.0,7.229,1.696,5.958
2012-04-23,26.542,42.5625,16.021,4.542,20.4795,4.458,20.375
2012-04-24,43.4375,60.4165,16.9795,8.125,56.9165,5.958,53.208
2012-04-25,42.9795,56.0415,13.0625,7.333,66.1455,6.125,60.792
2012-04-26,19.396,23.729,4.3335,2.708,26.271,2.625,25.375
2012-04-27,15.935,23.935000000000002,8.0,3.565,12.087,2.565,11.958
2012-04-28,32.292,45.25,12.9585,5.333,18.5415,4.542,19.167
2012-04-29,22.3125,28.583,6.2705,5.5,24.9925,4.783,25.208
2012-04-30,13.958,17.583,3.625,4.292,22.348,2.667,24.0
2012-05-01,9.979,14.2295,4.25,2.417,14.25,1.542,11.208
2012-05-02,11.5835,15.395499999999998,3.8125,2.0,5.8125,1.458,6.375
2012-05-03,13.521,20.396,6.875,2.5,7.6665,3.5,9.5
2012-05-04,11.0835,18.396,7.3125,2.583,7.958,3.167,7.708
2012-05-05,18.396,25.8545,7.4585,4.25,18.5835,3.875,18.542
2012-05-06,18.375,23.1665,4.7915,5.083,35.958,4.652,32.25
2012-05-07,30.208,43.354,13.146,5.167,31.1045,4.917,30.083
2012-05-08,33.9375,46.9585,13.021,7.208,49.75,5.708,51.375
2012-05-09,37.1665,50.25,13.0835,7.333,61.1875,6.167,58.625
2012-05-10,11.375,15.979,4.604,4.0,25.1875,2.5,27.125
2012-05-11,9.3635,19.091,9.7275,2.0,5.75,2.217,6.955
2012-05-12,8.6045,16.4375,7.8335,2.458,8.1665,2.542,9.958
2012-05-13,19.25,26.5625,7.3125,5.25,16.7915,4.304,17.5
2012-05-14,30.125,44.5205,14.395499999999998,5.375,21.5,4.292,23.75
2012-05-15,27.0205,36.5625,9.5415,2.417,13.940999999999999,2.792,14.167
2012-05-16,35.5835,59.2295,23.646,6.25,32.8335,7.042,30.542
2012-05-17,37.4585,52.7915,15.3335,7.542,45.6175,5.458,45.625
2012-05-18,21.3125,32.146,10.8335,4.542,27.896,4.042,29.917
2012-05-19,24.0205,32.5205,8.5,4.958,21.6045,4.333,24.542
2012-05-20,13.0625,15.375,2.3125,4.333,23.7085,2.739,25.0
2012-05-21,14.7915,19.208,4.4165,3.625,20.875,2.458,21.042
2012-05-22,25.826,32.5,6.6739999999999995,4.13,24.674,3.696,25.125
2012-05-23,30.042,45.25,15.207999999999998,4.75,26.167,4.583,26.375
2012-05-24,47.8125,66.2295,18.4165,7.958,31.7705,5.917,33.292
2012-05-25,44.9375,66.9585,22.021,8.5,39.907,6.333,41.5
2012-05-26,27.3125,35.708,8.3955,6.125,33.9585,5.042,34.708
2012-05-27,19.333,24.0625,4.729,6.083,31.8335,4.478,32.292
2012-05-28,25.5625,38.979,13.4165,5.375,30.979,4.417,33.167
2012-05-29,23.0835,32.833,9.75,4.667,40.2085,3.958,39.083
2012-05-30,18.1875,25.771,7.5835,3.833,17.417,2.75,17.375
2012-05-31,25.25,37.7915,12.5415,4.917,22.8335,4.042,25.042
2012-06-01,26.8955,44.1665,17.271,4.875,27.292,4.875,26.792
2012-06-02,20.875,25.9585,5.0835,4.25,26.0625,3.125,27.125
2012-06-03,8.708,11.521,2.8125,3.333,20.0625,1.87,21.583
2012-06-04,27.5015,42.305,14.802999999999999,5.087,21.233,4.5,24.333
2012-06-05,19.5835,26.646,7.0625,4.0,17.1665,2.792,18.75
2012-06-06,17.125,27.354,10.229,3.417,14.5625,2.792,17.708
2012-06-07,30.604,42.8335,12.229,5.875,30.9375,4.375,31.667
2012-06-08,27.786,40.2635,12.4775,4.5,31.761000000000003,4.348,30.13
2012-06-09,19.1665,27.25,8.0835,3.042,16.625,3.542,14.375
2012-06-10,9.3125,14.0625,4.75,2.917,19.7085,3.087,22.0
2012-06-11,19.6665,29.333,9.6665,3.958,20.396,3.083,22.292
2012-06-12,12.5165,16.913999999999998,4.3975,2.958,13.6675,1.625,15.792
2012-06-13,27.708,40.5,12.7915,4.208,15.4585,3.917,17.5
2012-06-14,21.479,31.2295,9.75,4.292,18.7915,3.375,21.417
2012-06-15,16.021,24.125,8.104,3.667,21.5,2.5,21.208
2012-06-16,13.509,29.4205,15.911000000000001,1.792,12.479,2.625,12.25
2012-06-17,12.4165,19.146,6.729,2.25,15.0,3.696,14.375
2012-06-18,27.7915,41.5,13.7085,5.083,25.167,5.5,24.542
2012-06-19,13.8125,22.771,8.9585,2.75,18.4375,2.125,19.042
2012-06-20,20.708,39.0835,18.375,3.917,13.667000000000002,4.583,13.75
2012-06-21,21.3125,28.2915,6.979,2.375,13.9165,2.792,13.0
2012-06-22,13.1525,20.2825,7.130000000000001,2.696,10.195500000000001,2.652,10.208
2012-06-23,23.625,34.7295,11.104,5.458,14.479,4.375,15.125
2012-06-24,18.396,23.583,5.1875,5.542,25.956000000000003,3.957,25.917
2012-06-25,17.4165,24.271,6.854,4.261,20.396,3.208,20.833
2012-06-26,10.4335,15.658999999999999,5.2255,3.75,17.9375,1.875,18.125
2012-06-27,16.203000000000003,21.5625,5.359500000000001,5.417,19.6665,2.0,19.5
2012-06-28,11.875,18.3125,6.4375,3.667,16.5835,1.417,15.792
2012-06-29,24.667,44.208,19.542,4.542,16.951,3.75,17.458
2012-06-30,22.2085,36.25,14.0415,3.708,24.3335,3.958,21.25
2012-07-01,15.0625,22.854,7.792,1.583,19.8125,2.913,16.625
2012-07-02,26.0625,41.354,15.292000000000002,3.625,19.5625,5.042,19.667
2012-07-03,34.4345,51.1305,16.695999999999998,3.957,24.832,5.348,22.0
2012-07-04,31.7915,54.9585,23.1665,5.333,23.792,6.25,23.833
2012-07-05,27.4165,53.6665,26.25,4.792,21.75,5.542,21.375
2012-07-06,25.2295,56.958,31.7295,5.667,37.375,5.125,25.625
2012-07-07,16.104,28.0,11.896,2.583,16.1665,4.042,15.083
2012-07-08,8.125,12.229,4.104,2.75,16.4375,2.522,15.542
2012-07-09,20.8125,31.9375,11.125,4.333,19.8545,3.833,22.25
2012-07-10,23.5835,39.0835,15.5,5.167,23.083,4.917,23.583
2012-07-11,20.2085,37.5835,17.375,4.125,17.6665,3.125,18.417
2012-07-12,19.604,43.3125,23.7085,2.708,24.583,3.875,19.208
2012-07-13,28.9375,54.208,25.271,3.917,40.0415,5.542,28.375
2012-07-14,23.1875,43.417,20.2295,4.625,29.021,5.292,24.208
2012-07-15,12.0835,25.354,13.270499999999998,3.0,23.0625,3.565,20.042
2012-07-16,10.521,23.8335,13.3125,2.5,14.271,2.917,14.042
2012-07-17,14.604,36.5835,21.979,2.625,16.583,3.833,16.583
2012-07-18,17.1045,43.7915,26.6875,3.417,19.75,4.583,17.167
2012-07-19,15.896,42.979,27.0835,2.625,20.7915,4.0,16.292
2012-07-20,24.612499999999997,55.8885,31.276,2.739,25.8915,4.826,21.13
2012-07-21,17.104,27.875,10.771,2.125,18.479,3.583,18.375
2012-07-22,9.417,14.3335,4.9165,1.958,18.9165,2.739,17.792
2012-07-23,18.4375,31.25,12.8125,3.167,22.729,4.0,21.875
2012-07-24,26.854,46.104,19.25,4.333,30.5625,5.708,27.167
2012-07-25,30.0625,50.271,20.2085,6.625,37.6875,6.917,36.0
2012-07-26,29.1875,48.583,19.396,7.25,46.5835,6.0,41.792
2012-07-27,28.729,46.3085,17.5795,8.708,42.1855,6.208,35.917
2012-07-28,23.208,36.0,12.7915,9.542,49.958,5.083,40.583
2012-07-29,16.3125,22.667,6.354,8.792,72.5625,4.13,56.125
2012-07-30,17.875,37.229,19.3545,6.375,34.7915,4.083,28.542
2012-07-31,11.1525,19.1085,7.9565,5.087,18.9345,2.174,14.696
2012-08-01,8.2705,15.729500000000002,7.458,2.625,18.667,1.333,13.125
2012-08-02,14.125,26.5835,12.457999999999998,2.75,19.896,2.667,14.542
2012-08-03,12.375,21.021,8.646,2.917,18.2085,2.083,15.375
2012-08-04,8.1875,13.604500000000002,5.4165,2.25,15.5625,1.333,14.0
2012-08-05,6.146,10.396,4.25,2.167,15.957999999999998,1.391,12.875
2012-08-06,20.591,31.682,11.091,2.667,17.8915,2.958,14.375
2012-08-07,15.979,28.875,12.896,2.708,15.9375,3.25,16.208
2012-08-08,13.646,20.896,7.25,2.75,17.6875,2.625,15.25
2012-08-09,28.1665,38.5835,10.4165,4.708,20.167,3.667,18.25
2012-08-10,26.1455,39.0,12.854500000000002,3.958,35.3545,4.0,28.292
2012-08-11,20.4165,31.8335,11.417000000000002,3.292,39.6665,3.625,27.708
2012-08-12,13.7915,20.833,7.0415,2.667,22.208,3.174,20.375
2012-08-13,12.9785,21.9345,8.9565,3.739,41.915,2.609,30.909
2012-08-14,17.0165,28.775,11.759,3.5,26.0835,3.0,22.235
2012-08-15,13.5625,27.479,13.9165,2.708,20.1875,3.917,16.5
2012-08-16,13.771,30.9165,17.146,2.833,17.021,3.375,12.583
2012-08-17,21.896,35.3955,13.5,4.167,23.2295,4.292,20.375
2012-08-18,18.2705,23.6665,5.396,2.792,23.7915,2.458,22.417
2012-08-19,12.6875,18.521,5.8335,2.75,12.4375,2.478,12.375
2012-08-20,15.6665,26.846,11.178999999999998,6.042,18.6875,2.917,13.333
2012-08-21,19.729,34.5205,14.7915,5.417,19.0415,2.958,15.5
2012-08-22,15.0415,29.021,13.979,4.833,20.021,2.625,13.833
2012-08-23,14.3335,28.229,13.895499999999998,5.458,18.2915,2.792,13.5
2012-08-24,19.021,35.458,16.4375,4.542,19.5415,3.75,14.833
2012-08-25,13.917,22.3125,8.396,5.417,19.729,2.458,14.958
2012-08-26,7.75,11.5835,3.8335,5.25,20.6875,1.565,16.833
2012-08-27,12.708,22.9165,10.2085,4.583,17.396,2.458,14.208
2012-08-28,15.0655,27.826,12.761000000000001,4.348,15.9785,2.091,14.348
2012-08-29,17.3335,38.3125,20.979,3.625,16.104,2.292,13.375
2012-08-30,19.6875,42.5205,22.8335,4.125,20.7915,3.208,16.583
2012-08-31,20.729,42.583,21.854,4.75,20.0625,2.625,14.875
2012-09-01,16.771,29.9375,13.167000000000002,4.208,17.2085,2.5,15.833
2012-09-02,8.9165,12.6455,3.729,4.458,19.125,1.174,13.333
2012-09-03,16.646,25.1665,8.5205,4.375,17.1665,1.417,12.708
2012-09-04,29.396,47.479,18.0835,5.917,23.6455,3.125,20.625
2012-09-05,22.458,44.042,21.583,6.375,23.083,2.75,18.917
2012-09-06,30.3335,51.5835,21.25,7.0,25.6875,3.583,22.458
2012-09-07,25.958,40.0835,14.125,6.583,26.0835,2.75,22.167
2012-09-08,18.667,30.771,12.104,5.208,22.1455,2.458,18.625
2012-09-09,13.1875,19.354,6.1665,4.667,16.6045,1.478,12.625
2012-09-10,21.208,41.4375,20.2295,4.167,17.25,2.667,14.25
2012-09-11,19.836,36.147999999999996,16.3125,5.304,16.161,3.0,11.739
2012-09-12,26.0,37.104,11.104500000000002,8.417,20.729,4.833,15.625
2012-09-13,27.5,45.9585,18.4585,8.5,26.5,5.042,25.375
2012-09-14,26.7085,45.2085,18.5,6.417,29.2085,4.333,26.167
2012-09-15,17.2085,27.0625,9.854,4.375,20.6875,3.458,17.333
2012-09-16,7.208,10.5625,3.354,4.458,18.0205,2.043,11.958
2012-09-17,7.375,12.375,5.0,4.375,12.5835,2.25,9.375
2012-09-18,18.604,32.4585,13.854500000000002,3.208,13.4165,2.875,9.458
2012-09-19,26.4585,52.292,25.8335,5.917,29.146,6.792,24.0
2012-09-20,28.238,42.9285,14.6905,6.091,31.765500000000003,5.542,29.13
2012-09-21,26.0415,40.854,14.8125,6.667,30.3125,4.875,27.875
2012-09-22,18.5,23.9375,5.4375,6.917,27.1455,4.417,26.125
2012-09-23,11.896,16.104,4.208,3.917,22.5625,3.957,23.792
2012-09-24,18.8955,33.625,14.729,3.958,16.125,4.542,14.583
2012-09-25,19.479,34.8125,15.3335,4.708,17.875,3.75,14.708
2012-09-26,17.604,29.1875,11.583,5.125,18.729,3.292,15.542
2012-09-27,18.125,27.021,8.8955,5.042,15.625,3.083,12.625
2012-09-28,35.3695,56.32599999999999,20.956500000000002,7.304,24.9565,6.217,21.522
2012-09-29,34.854,48.854,14.0,8.083,39.354,6.75,35.842
2012-09-30,12.6045,15.895499999999998,3.292,3.375,25.792,3.739,25.458
2012-10-01,19.6875,34.5,14.8125,3.208,12.9165,4.5,11.167
2012-10-02,15.207999999999998,24.5625,9.354,4.333,12.75,3.542,10.333
2012-10-03,16.479,26.2705,9.7915,4.417,15.2915,3.5,13.458
2012-10-04,20.6665,37.875,17.2085,3.25,12.625,5.125,13.087
2012-10-05,18.3335,29.0205,10.6875,4.792,15.6665,3.5,12.75
2012-10-06,19.354,25.896,6.5415,4.292,20.104,3.375,19.652
2012-10-07,8.396,11.6875,3.2915,3.458,18.1875,2.913,16.875
2012-10-08,12.7085,18.021,5.3125,4.0,15.396,2.792,13.792
2012-10-09,17.25,25.4375,8.1875,4.75,14.0625,2.875,13.042
2012-10-10,27.729,40.604,12.875,4.875,21.259500000000003,4.417,19.55
2012-10-11,20.82,30.2365,9.4165,4.478,24.479,3.917,25.261
2012-10-12,11.7485,17.6095,5.862,3.708,15.560500000000001,3.043,12.625
2012-10-13,19.0205,31.1665,12.146,4.333,14.645499999999998,4.083,15.792
2012-10-14,19.104,23.646,4.542,4.833,28.9585,5.0,30.917
2012-10-15,20.6875,33.9585,13.271,4.333,26.380499999999998,4.667,31.913
2012-10-16,21.1665,29.6875,8.5205,5.167,24.714,3.792,28.474
2012-10-17,20.25,27.5625,7.3125,3.375,17.875,3.458,17.875
2012-10-18,21.354,31.396,10.0415,2.667,15.604,4.208,16.708
2012-10-19,15.7275,27.814,12.087,3.583,13.2085,4.167,11.042
2012-10-20,29.1875,47.1045,17.9165,4.875,22.1875,6.583,21.333
2012-10-21,25.432000000000002,32.2845,6.8525,7.542,33.7705,6.0,32.792
2012-10-22,35.771,53.771,18.0,6.375,34.146,6.542,33.208
2012-10-23,31.7915,59.0415,27.25,2.75,18.9375,6.292,18.792
2012-10-24,22.5625,40.25,17.6875,3.75,13.983999999999998,4.958,15.792
2012-10-25,37.5385,67.3715,29.833,5.13,21.9525,7.13,23.478
2012-10-26,31.729,55.375,23.646,4.667,25.479,5.792,29.0
2012-10-27,22.521,29.021,6.5,4.5,28.8545,4.174,27.958
2012-10-28,14.5625,19.646,5.0835,2.917,15.771,3.609,15.083
2012-10-29,17.25,30.375,13.125,2.875,15.9585,5.292,16.083
2012-10-30,28.4375,63.271,34.8335,3.917,20.4795,6.083,20.583
2012-10-31,23.4375,34.708,11.271,4.25,13.7485,4.25,17.917
2012-11-01,25.8545,52.104,26.25,4.167,20.075,6.208,19.957
2012-11-02,15.75,33.5835,17.8335,2.458,13.457999999999998,5.0,14.333
2012-11-03,13.7085,25.0415,11.332999999999998,2.583,16.896,4.875,19.75
2012-11-04,19.229,28.1455,8.9165,3.083,19.542,4.87,19.542
2012-11-05,26.021,35.5835,9.5625,3.042,19.1875,3.833,22.375
2012-11-06,32.604,64.729,32.125,3.75,27.25,8.0,26.25
2012-11-07,30.4165,53.875,23.4585,4.708,26.229,8.125,30.167
2012-11-08,36.1875,58.8335,22.646,4.792,33.9375,7.708,37.083
2012-11-09,28.341,65.3505,37.01,3.391,31.8865,7.652,34.708
2012-11-10,20.979,36.0,15.021,2.75,19.1875,5.208,20.417
2012-11-11,14.8545,18.875,4.021,1.708,9.9375,2.826,9.792
2012-11-12,26.167,46.6665,20.5,4.75,26.3125,6.833,25.875
2012-11-13,33.1045,80.5,47.396,4.083,28.7085,7.875,27.167
2012-11-14,19.595,40.086999999999996,20.4925,4.208,13.4815,5.75,19.042
2012-11-15,19.479,41.583,22.104,2.208,8.3125,5.75,9.542
2012-11-16,35.9585,81.4165,45.4585,3.75,18.104,8.125,18.5
2012-11-17,28.7915,49.125,20.333,1.583,13.75,5.958,14.792
2012-11-18,13.542000000000002,21.7705,8.2295,2.5,16.0205,5.609,16.958
2012-11-19,31.125,65.9585,34.8335,4.5,20.5,7.75,22.708
2012-11-20,23.625,46.6665,23.042,3.458,24.7085,6.5,28.708
2012-11-21,22.771,36.7915,14.021,3.042,13.896,4.292,16.292
2012-11-22,40.196,81.4345,41.239000000000004,3.826,22.932000000000002,7.043,25.227
2012-11-23,23.1665,38.354,15.1875,2.208,23.354,5.792,22.25
2012-11-24,15.396,23.375,7.9795,2.292,12.4585,4.417,12.0
2012-11-25,21.646,32.5625,10.917,2.875,13.4375,4.87,13.792
2012-11-26,26.0,51.625,25.625,1.583,12.854,5.75,16.167
2012-11-27,18.625,44.9585,26.3335,2.0,10.0625,5.792,12.25
2012-11-28,33.9375,90.0,56.0625,3.667,19.604,8.25,18.292
2012-11-29,44.3125,128.5625,84.25,4.792,42.3335,11.167,39.375
2012-11-30,23.271,54.2915,31.0205,2.125,25.1665,5.792,21.208
2012-12-01,18.354,37.042,18.6875,2.208,10.375,5.208,9.208
2012-12-02,14.333,19.9375,5.604,2.125,10.354,3.652,10.75
2012-12-03,29.3125,58.6455,29.333,2.542,16.229,5.625,17.458
2012-12-04,23.53,50.88250000000001,27.3525,2.652,18.786499999999997,6.435,18.25
2012-12-05,30.2705,64.25,33.979,3.917,16.1455,7.125,17.875
2012-12-06,18.8335,41.0625,22.229,3.542,12.9585,5.875,15.417
2012-12-07,32.0625,66.9165,34.854,4.0,18.396,7.583,20.25
2012-12-08,23.25,43.396,20.146,3.875,18.667,6.696,20.542
2012-12-09,13.1875,23.479,10.292000000000002,3.762,12.7555,5.652,16.083
2012-12-10,19.0835,44.1665,25.083,2.05,9.375,6.125,10.958
2012-12-11,24.54,55.555,31.0155,2.222,10.1235,6.875,12.391
2012-12-12,28.604,63.3955,34.7915,2.667,10.833,6.625,11.542
2012-12-13,36.7705,90.9375,54.1665,3.292,17.4375,8.625,19.208
2012-12-14,36.7745,67.06450000000001,30.29,2.917,23.935000000000002,5.75,25.667
2012-12-15,34.146,64.9585,30.8125,2.042,28.9165,7.042,20.5
2012-12-16,20.5625,35.6665,15.104,2.667,15.9375,7.0,16.75
2012-12-17,36.3545,77.3125,40.9585,3.792,24.5625,8.333,23.583
2012-12-18,24.351999999999997,70.97749999999999,46.625499999999995,3.182,23.472,7.864,20.826
2012-12-19,14.479,24.0,9.5205,2.125,6.0205,3.833,5.792
2012-12-20,38.3335,96.4375,58.1045,3.667,16.521,9.417,17.478
2012-12-21,36.479,71.6875,35.2085,2.333,18.2085,5.958,15.917
2012-12-22,23.2085,49.396,26.1875,1.792,16.625,6.333,13.875
2012-12-23,19.542,36.729,17.1875,3.625,22.5835,7.522,23.5
2012-12-24,17.271,31.354,14.0835,2.458,11.771,6.167,14.583
2012-12-25,32.375,71.7915,39.4165,3.75,18.667,8.125,20.833
2012-12-26,17.564999999999998,35.8695,18.304499999999997,2.739,13.736999999999998,5.348,13.917
2012-12-27,33.25,76.771,43.521,3.25,13.4165,7.417,18.583
2012-12-28,30.9165,58.1665,27.25,2.125,18.1665,5.292,16.542
2012-12-29,29.3335,59.75,30.417,2.583,19.146,8.208,15.708
2012-12-30,20.8125,33.75,12.9375,1.333,13.646,6.043,10.667
2012-12-31,11.8125,21.167,9.354,2.875,10.4165,5.292,12.5
2013-01-01,20.1665,26.3955,6.229,,35.479,,30.083
2013-01-02,14.1875,18.854,4.667,,21.9165,,16.542
2013-01-03,24.979,36.7915,11.8125,,17.2085,,15.417
2013-01-04,20.604,38.958,18.354,,20.604,,17.708
2013-01-05,15.646,23.2085,7.5625,,10.6665,,7.667
2013-01-06,25.987000000000002,47.665,21.678,,11.978000000000002,,11.083
2013-01-07,39.042,87.042,48.0,,16.654,,16.958
2013-01-08,35.8125,59.667,23.854,,23.5,,13.25
