date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean,PM25_mean
2012-05-27,194.625,,,,7.0,5.646,5.834,0.188,2.208,20.104,,,,201.625,17.417
2012-05-28,190.6,,,,4.7,5.979,6.334,0.354,1.667,14.021,,,,195.3,11.042
2012-05-29,,,,,,7.565,8.626,1.06,4.083,18.875,,,,,14.042
2012-05-30,,,,,,8.25,8.958,0.708,1.333,12.375,,,,,10.0
2012-05-31,,,,,,7.146,7.5,0.354,1.167,17.292,,,,,13.125
2012-06-01,195.667,,,,16.333,11.312,12.292,0.979,1.333,18.25,,,,212.0,14.458
2012-06-02,198.708,,,,13.333,12.208,12.958,0.75,1.708,27.104,,,,212.042,20.958
2012-06-03,190.917,,,,4.625,6.416,6.812,0.396,1.5,28.812,,,,195.542,25.208
2012-06-04,190.208,,,,5.208,7.292,7.958,0.666,1.833,16.729,,,,195.417,12.083
2012-06-05,187.478,,,,6.609,5.242,5.413,0.17,2.0,10.902,,,,194.087,6.217
2012-06-06,190.522,,,,5.957,5.248,5.492,0.244,0.957,7.847,,,,196.478,4.583
2012-06-07,191.167,,,,6.5,7.333,8.354,1.021,2.042,10.312,,,,197.667,5.292
2012-06-08,190.75,,,,11.083,12.292,14.042,1.75,4.083,25.396,,,,201.833,20.958
2012-06-09,189.417,,,,4.708,3.604,3.812,0.208,1.0,7.458,,,,194.125,3.792
2012-06-10,190.5,,,,5.792,6.479,6.667,0.188,2.375,8.062,,,,196.292,3.875
2012-06-11,191.292,,,,6.083,8.812,9.458,0.646,2.25,7.542,,,,197.375,5.208
2012-06-12,190.304,,,,4.174,7.0,7.604,0.604,1.167,10.896,,,,194.478,4.583
2012-06-13,188.583,,,,3.125,3.938,4.604,0.666,0.625,7.938,,,,191.708,4.417
2012-06-14,190.667,,,,3.917,7.208,8.333,1.125,1.292,11.854,,,,194.583,7.0
2012-06-15,194.417,,,,4.583,7.916,9.292,1.375,1.542,16.48,,,,199.0,11.958
2012-06-16,201.875,,,,9.75,9.938,11.146,1.208,1.125,11.646,,,,211.625,6.208
2012-06-17,202.75,,,,13.792,11.0,12.854,1.854,1.625,16.792,,,,216.542,11.042
2012-06-18,210.435,,,,6.652,6.042,7.104,1.062,1.042,17.708,,,,217.087,11.417
2012-06-19,199.174,,,,5.043,5.494,6.45,0.956,1.0,23.396,,,,204.217,14.5
2012-06-20,182.25,,,,4.583,5.592,6.591,0.998,2.136,24.854,,,,186.833,13.083
2012-06-21,193.25,,,,6.667,9.896,11.0,1.104,3.75,14.145,,,,199.917,12.0
2012-06-22,192.583,,,,7.333,10.417,11.5,1.084,2.583,12.416,,,,199.917,7.875
2012-06-23,200.167,,,,6.5,6.896,7.854,0.958,2.0,12.416,,,,206.667,6.5
2012-06-24,202.826,,,,5.696,5.562,6.229,0.666,2.208,12.584,,,,208.522,9.25
2012-06-25,190.0,,,,3.333,6.25,7.271,1.021,2.083,7.229,,,,193.333,4.042
2012-06-26,191.625,,,,3.917,8.041,9.271,1.23,2.583,13.146,,,,195.542,8.75
2012-06-27,202.0,,,,4.792,7.583,8.958,1.375,2.0,11.875,,,,206.792,7.667
2012-06-28,201.625,,,,7.75,7.188,10.146,2.958,1.833,9.792,,,,209.375,5.958
2012-06-29,194.625,,,,5.542,8.354,10.0,1.646,2.25,10.458,,,,200.167,6.667
2012-06-30,190.13,,,,4.304,5.771,6.75,0.98,1.875,8.416,,,,194.435,4.875
2012-07-01,199.958,,,,5.417,5.479,6.104,0.625,2.0,16.542,,,,205.375,12.083
2012-07-02,190.542,,,,6.208,9.084,10.458,1.375,1.875,7.188,,,,196.75,4.042
2012-07-03,197.826,,,,10.435,10.044,11.913,1.87,2.043,18.826,,,,208.261,11.391
2012-07-04,192.625,,,,7.875,5.438,5.896,0.458,0.958,13.25,,,,200.5,10.958
2012-07-05,205.25,,,,17.458,18.542,19.542,1.0,3.042,43.208,,,,222.708,28.708
2012-07-06,207.652,,,,10.522,10.292,11.042,0.75,1.583,48.333,,,,218.174,31.333
2012-07-07,192.125,,,,7.375,6.354,7.812,1.458,1.0,17.02,,,,199.5,10.125
2012-07-08,189.292,,,,6.25,6.521,7.562,1.042,1.667,10.0,,,,195.542,8.5
2012-07-09,195.708,,,,6.458,6.292,8.042,1.75,0.958,13.896,,,,202.167,10.542
2012-07-10,197.208,,,,8.917,8.042,9.666,1.625,2.917,18.312,,,,206.125,14.417
2012-07-11,188.875,,,,6.167,5.0,6.375,1.375,1.542,14.5,,,,195.042,9.833
2012-07-12,181.696,,,,3.652,2.292,3.0,0.708,1.167,10.98,,,,185.348,5.583
2012-07-13,181.917,,,,3.833,3.562,4.334,0.771,0.958,18.792,,,,185.75,10.083
2012-07-14,180.708,,,,4.708,5.271,6.708,1.438,1.667,30.854,,,,185.417,17.292
2012-07-15,179.042,,,,3.167,1.875,2.542,0.666,1.0,12.812,,,,182.208,6.583
2012-07-16,179.667,,,,3.458,2.604,3.771,1.166,1.208,11.145,,,,183.125,6.583
2012-07-17,180.708,,,,7.958,8.708,13.5,4.792,3.542,15.938,,,,188.667,9.75
2012-07-18,197.304,,,,9.13,7.904,8.818,0.915,1.167,29.52,,,,206.435,19.5
2012-07-19,200.042,,,,10.292,7.667,10.312,2.646,1.208,26.312,,,,210.333,19.917
2012-07-20,189.083,,,,7.125,9.018,10.721,1.703,2.522,11.562,,,,196.208,8.875
2012-07-21,190.292,,,,5.625,8.104,9.125,1.021,1.083,11.625,,,,195.917,9.417
2012-07-22,191.583,,,,5.958,7.688,8.875,1.188,1.25,13.52,,,,197.542,11.125
2012-07-23,194.833,,,,5.792,5.75,7.0,1.25,0.958,13.688,,,,200.625,9.167
2012-07-24,201.565,,,,11.304,10.562,11.625,1.062,1.083,31.834,,,,212.87,22.708
2012-07-25,200.208,,,,18.708,18.52,20.562,2.042,3.792,51.979,,,,218.917,33.542
2012-07-26,196.875,,,,10.792,12.042,13.0,0.958,1.667,55.312,,,,207.667,35.833
2012-07-27,198.042,,,,19.25,16.812,18.562,1.75,3.375,65.958,,,,217.292,38.458
2012-07-28,186.917,,,,12.583,9.834,11.562,1.73,1.833,31.396,,,,199.5,18.042
2012-07-29,188.083,,,,7.083,6.021,7.292,1.271,2.0,20.771,,,,195.167,13.708
2012-07-30,182.87,,,,7.609,4.58,6.462,1.882,1.917,13.598,,,,190.478,7.042
2012-07-31,190.458,,,,7.042,3.958,6.062,2.104,1.0,15.271,,,,197.5,7.708
2012-08-01,194.458,,,,7.167,4.438,6.396,1.958,1.0,20.375,,,,201.625,7.708
2012-08-02,191.292,,,,8.375,4.981,7.28,2.3,1.045,15.404,,,,199.667,7.727
2012-08-03,198.167,,,,6.167,4.729,7.062,2.334,1.167,12.0,,,,204.333,5.292
2012-08-04,190.5,,,,5.875,4.708,6.354,1.646,1.0,18.708,,,,196.375,6.375
2012-08-05,188.652,,,,5.391,3.021,4.125,1.104,1.0,17.584,,,,194.043,5.375
2012-08-06,185.292,,,,9.833,7.438,12.625,5.188,1.417,9.875,,,,195.125,6.333
2012-08-07,196.375,,,,11.542,7.938,12.631,4.694,1.238,17.405,,,,207.917,13.417
2012-08-08,190.0,,,,4.833,5.667,6.271,0.604,1.208,13.5,,,,194.833,7.25
2012-08-09,189.955,,,,9.545,6.842,7.6,0.758,1.458,12.036,,,,199.5,5.417
2012-08-10,193.0,,,,11.292,9.0,10.396,1.396,3.333,20.666,,,,204.292,16.208
2012-08-11,186.0,,,,6.696,4.445,5.267,0.822,1.773,18.282,,,,192.696,13.045
2012-08-12,188.833,,,,7.125,4.542,6.166,1.625,3.042,14.334,,,,195.958,7.583
2012-08-13,186.75,,,,6.792,5.188,7.271,2.084,3.333,17.188,,,,193.542,8.458
2012-08-14,185.833,,,,8.208,7.708,10.271,2.562,2.583,17.666,,,,194.042,8.125
2012-08-15,200.636,,,,9.136,5.368,9.121,3.754,2.167,16.167,,,,209.773,7.917
2012-08-16,182.083,,,,7.375,4.7,7.234,2.534,2.227,12.021,,,,189.458,5.25
2012-08-17,187.652,,,,7.87,5.23,7.312,2.084,2.0,17.416,,,,195.522,9.167
2012-08-18,186.909,,,,11.773,8.663,13.125,4.462,2.083,15.994,,,,198.682,7.333
2012-08-19,187.417,,,,11.167,4.77,7.104,2.334,1.0,12.395,,,,198.583,4.708
2012-08-20,200.0,,,,9.583,5.458,9.562,4.104,1.0,12.479,,,,209.583,5.667
2012-08-21,185.167,,,,9.875,7.562,10.625,3.062,3.042,13.5,,,,195.042,7.5
2012-08-22,181.083,,,,4.667,4.0,5.896,1.896,2.083,10.875,,,,185.75,5.042
2012-08-23,184.043,,,,9.826,8.875,14.708,5.834,4.583,11.646,,,,193.87,7.042
2012-08-24,189.292,,,,6.125,5.0,7.084,2.084,1.292,9.375,,,,195.417,5.375
2012-08-25,187.167,,,,6.375,5.208,8.458,3.25,1.625,9.208,,,,193.542,5.25
2012-08-26,188.458,,,,7.042,3.583,5.792,2.208,1.083,10.646,,,,195.5,6.042
2012-08-27,187.667,,,,6.458,5.792,7.938,2.146,1.583,11.0,,,,194.125,6.042
2012-08-28,189.522,,,,8.522,6.534,7.892,1.358,1.875,11.974,,,,198.043,6.417
2012-08-29,186.087,,,,8.435,6.896,9.167,2.27,2.708,9.812,,,,194.522,7.0
2012-08-30,185.417,,,,9.792,8.491,11.478,2.986,1.652,19.835,,,,195.208,11.043
2012-08-31,185.792,,,,7.958,7.521,10.062,2.542,2.083,14.396,,,,193.75,8.0
2012-09-01,193.25,,,,7.042,5.104,7.167,2.062,1.083,10.334,,,,200.292,5.208
2012-09-02,187.739,,,,6.478,5.238,5.932,0.694,1.083,10.464,,,,194.217,3.583
2012-09-03,191.625,,,,8.917,8.375,9.854,1.479,1.125,14.312,,,,200.542,8.458
2012-09-04,194.87,,,,8.739,10.366,12.822,2.456,1.792,14.448,,,,203.609,9.25
2012-09-05,197.708,,,,12.0,11.354,13.562,2.208,1.583,30.25,,,,209.708,19.542
2012-09-06,189.708,,,,9.333,11.312,13.834,2.52,3.25,20.896,,,,199.042,14.5
2012-09-07,195.917,,,,12.292,11.646,14.958,3.312,1.917,25.438,,,,208.208,15.458
2012-09-08,197.417,,,,6.958,6.042,7.584,1.542,1.125,20.604,,,,204.375,12.667
2012-09-09,191.917,,,,6.542,4.584,6.334,1.75,1.042,9.188,,,,198.458,4.708
2012-09-10,190.13,,,,7.304,7.292,10.48,3.188,2.125,11.938,,,,197.435,6.583
2012-09-11,191.875,,,,6.75,5.375,8.792,3.416,1.083,13.5,,,,198.625,5.5
2012-09-12,189.591,,,,9.864,11.337,12.886,1.55,1.958,13.161,,,,199.455,7.542
2012-09-13,192.792,,,,12.458,11.564,14.979,3.415,1.864,24.146,,,,205.25,17.75
2012-09-14,187.917,,,,3.25,5.396,6.062,0.667,1.292,16.0,,,,191.167,12.875
2012-09-15,201.0,,,,4.167,5.542,7.688,2.146,1.0,13.438,,,,205.167,7.292
2012-09-16,194.435,,,,4.348,4.584,6.417,1.834,1.0,14.042,,,,198.783,4.958
2012-09-17,190.875,,,,0.833,2.48,3.084,0.604,1.0,14.396,,,,191.708,5.25
2012-09-18,189.5,,,,2.208,3.75,5.146,1.396,1.0,11.98,,,,191.708,4.292
2012-09-19,186.333,,,,3.125,5.812,7.625,1.812,1.5,12.645,,,,189.458,5.125
2012-09-20,189.583,,,,5.25,10.458,11.52,1.062,3.333,29.73,,,,194.833,25.75
2012-09-21,195.833,,,,5.208,9.854,10.562,0.708,1.625,32.542,,,,201.042,26.5
2012-09-22,192.913,,,,3.696,6.562,7.125,0.562,1.167,15.75,,,,196.609,13.0
2012-09-23,191.208,,,,1.75,4.75,4.916,0.166,0.958,13.375,,,,192.958,6.5
2012-09-24,191.458,,,,3.875,7.166,8.416,1.25,1.0,5.438,,,,195.333,4.042
2012-09-25,191.5,,,,3.167,8.062,8.688,0.625,0.958,9.667,,,,194.667,4.208
2012-09-26,192.25,,,,2.875,7.792,8.77,0.98,1.042,11.646,,,,195.125,6.739
2012-09-27,192.458,,,,3.208,5.434,6.019,0.585,1.0,11.094,,,,195.667,6.25
2012-09-28,190.783,,,,3.435,6.54,7.052,0.513,0.957,11.093,,,,194.217,3.708
2012-09-29,193.917,,,,4.875,7.354,8.396,1.042,1.167,13.104,,,,198.792,6.125
2012-09-30,192.417,,,,1.667,2.625,2.729,0.104,1.375,18.666,,,,194.083,9.792
2012-10-01,188.042,,,,2.292,6.708,7.25,0.542,2.167,12.042,,,,190.333,7.083
2012-10-02,193.583,,,,4.0,9.625,11.5,1.875,2.083,17.396,,,,197.583,14.042
2012-10-03,194.0,,,,3.083,7.875,8.542,0.666,0.958,11.396,,,,197.083,5.708
2012-10-04,191.696,,,,1.522,4.854,5.354,0.5,0.958,6.396,,,,193.217,2.583
2012-10-05,194.391,,,,3.0,7.461,8.644,1.183,0.958,11.516,,,,197.391,7.792
2012-10-06,198.833,,,,3.875,7.334,8.562,1.229,1.25,17.75,,,,202.708,10.5
2012-10-07,193.75,,,,2.958,5.23,5.438,0.208,0.875,15.062,,,,196.708,10.708
2012-10-08,195.292,,,,1.375,5.688,6.292,0.604,0.917,14.458,,,,196.667,8.5
2012-10-09,194.292,,,,3.708,8.546,9.458,0.913,1.083,11.312,,,,198.0,5.208
2012-10-10,189.783,,,,2.739,7.625,8.271,0.646,1.167,11.062,,,,192.522,4.917
2012-10-11,190.75,,,,7.917,9.392,14.69,5.299,0.957,10.375,,,,198.667,7.125
2012-10-12,193.25,,,,8.25,12.396,14.708,2.312,1.333,12.812,,,,201.5,9.583
2012-10-13,196.292,,,,7.875,11.98,13.604,1.625,1.208,13.271,,,,204.167,14.458
2012-10-14,200.0,,,,6.375,8.52,8.98,0.458,1.125,22.5,,,,206.375,19.583
2012-10-15,195.833,,,,7.417,12.875,15.312,2.438,1.542,21.292,,,,203.25,19.875
2012-10-16,195.696,,,,6.522,12.812,16.562,3.75,1.333,14.916,,,,202.217,13.792
2012-10-17,200.542,,,,13.583,16.854,20.5,3.646,1.792,24.916,,,,214.125,20.542
2012-10-18,196.083,,,,10.208,14.104,17.084,2.98,1.042,24.334,,,,206.292,13.958
2012-10-19,192.458,,,,6.375,8.312,12.333,4.02,0.917,7.688,,,,198.833,6.292
2012-10-20,199.542,,,,6.833,10.542,18.812,8.271,1.292,11.625,,,,206.375,12.375
2012-10-21,203.625,,,,13.167,14.812,17.688,2.875,1.75,25.312,,,,216.792,25.667
2012-10-22,202.174,,,,12.696,12.834,19.52,6.688,2.292,31.667,,,,214.87,32.208
2012-10-23,188.522,,,,3.304,7.032,7.37,0.339,1.542,9.94,,,,191.826,4.625
2012-10-24,190.958,,,,5.917,11.312,14.062,2.75,1.0,9.146,,,,196.875,6.458
2012-10-25,195.208,,,,7.792,15.716,17.419,1.703,1.174,15.417,,,,203.0,13.318
2012-10-26,195.208,,,,9.0,17.083,20.25,3.166,1.708,22.208,,,,204.208,22.375
2012-10-27,194.75,,,,2.792,9.208,10.125,0.916,1.542,18.042,,,,197.542,16.292
2012-10-28,198.0,,,,8.043,10.792,11.979,1.188,1.167,25.062,,,,206.043,19.292
2012-10-29,194.458,,,,10.083,14.792,17.0,2.208,1.042,14.125,,,,204.542,9.667
2012-10-30,197.958,,,,16.0,17.562,30.771,13.208,1.458,16.208,,,,213.958,14.542
2012-10-31,198.167,,,,14.0,17.208,29.166,11.958,1.458,18.0,,,,212.167,18.958
2012-11-01,198.083,,,,12.875,16.084,32.438,16.355,2.792,17.308,,,,210.958,18.75
2012-11-02,192.625,,,,10.5,14.958,17.521,2.562,1.083,9.104,,,,203.125,5.083
2012-11-03,194.304,,,,8.13,13.875,15.416,1.542,1.083,13.042,,,,202.435,9.917
2012-11-04,198.708,,,,7.625,11.438,14.125,2.688,1.0,16.188,,,,206.333,16.042
2012-11-05,211.333,,,,21.833,25.188,47.354,22.167,1.292,45.438,,,,233.167,49.583
2012-11-06,203.652,,,,25.043,22.496,38.932,16.436,1.375,29.166,,,,228.696,20.167
2012-11-07,198.292,,,,22.917,24.98,39.417,14.438,2.042,24.916,,,,221.208,16.833
2012-11-08,203.917,,,,27.375,28.708,54.52,25.812,2.25,21.188,,,,231.292,23.708
2012-11-09,194.391,,,,13.478,18.915,28.358,9.443,1.818,12.834,,,,207.87,10.875
2012-11-10,193.0,,,,5.625,12.396,16.646,4.25,1.458,16.229,,,,198.625,12.625
2012-11-11,196.833,,,,6.875,11.292,12.896,1.604,1.125,18.75,,,,203.708,14.458
2012-11-12,195.792,,,,10.458,16.5,22.354,5.854,1.417,12.73,,,,206.25,6.458
2012-11-13,197.167,,,,14.208,17.812,29.229,11.417,2.708,21.875,,,,211.375,16.333
2012-11-14,192.5,,,,7.667,16.896,20.0,3.104,3.125,11.688,,,,200.167,8.583
2012-11-15,194.913,,,,8.043,16.812,20.625,3.812,1.375,6.354,,,,202.957,3.833
2012-11-16,195.792,,,,4.417,13.896,21.334,7.438,1.708,12.125,,,,200.208,5.958
2012-11-17,192.042,,,,2.125,8.396,8.75,0.354,1.625,14.312,,,,194.167,9.458
2012-11-18,193.0,,,,2.458,6.792,7.375,0.584,1.25,5.542,,,,195.458,1.375
2012-11-19,198.5,,,,10.583,16.667,31.125,14.458,1.042,22.562,,,,209.083,25.917
2012-11-20,201.833,,,,23.792,23.375,55.48,32.104,1.833,24.704,,,,225.625,25.125
2012-11-21,197.261,,,,11.826,19.993,30.943,10.95,1.136,10.55,,,,209.087,11.591
2012-11-22,206.25,,,,19.0,25.896,46.042,20.146,1.5,36.75,,,,225.25,33.417
2012-11-23,209.042,,,,27.917,22.562,51.666,29.104,1.292,48.542,,,,236.958,51.292
2012-11-24,194.042,,,,5.458,11.708,15.312,3.604,1.0,12.729,,,,199.5,12.75
2012-11-25,196.0,,,,4.792,9.73,12.646,2.916,1.042,13.417,,,,200.792,11.75
2012-11-26,203.208,,,,18.083,26.938,45.542,18.604,1.083,33.104,,,,221.292,34.333
2012-11-27,194.391,,,,3.565,11.312,13.5,2.188,1.167,6.292,,,,197.957,2.25
2012-11-28,200.042,,,,10.542,20.792,31.73,10.938,1.042,20.458,,,,210.583,21.875
2012-11-29,209.417,,,,30.875,33.5,71.312,37.812,3.583,40.042,,,,240.292,46.875
2012-11-30,198.25,,,,8.333,16.804,20.729,3.925,1.25,23.979,,,,206.583,20.833
2012-12-01,199.083,,,,6.292,14.916,22.104,7.188,1.0,15.292,,,,205.375,18.542
2012-12-02,198.542,,,,1.708,9.52,11.542,2.021,0.875,13.125,,,,200.25,12.333
2012-12-03,194.087,,,,9.435,17.042,20.021,2.98,0.958,19.062,,,,203.522,20.458
2012-12-04,195.958,,,,16.167,24.013,40.731,16.718,1.375,25.98,,,,212.125,21.5
2012-12-05,196.583,,,,11.5,21.854,43.5,21.646,1.625,13.729,,,,208.083,9.208
2012-12-06,191.375,,,,6.667,15.057,17.088,2.031,2.773,8.386,,,,198.042,9.333
2012-12-07,198.25,,,,18.75,25.062,49.979,24.917,2.083,16.584,,,,217.0,20.5
2012-12-08,193.75,,,,6.0,11.604,15.334,3.729,2.958,16.646,,,,199.75,15.125
2012-12-09,192.826,,,,2.609,8.75,9.458,0.708,2.25,5.916,,,,195.435,7.708
2012-12-10,197.125,,,,6.5,20.5,31.958,11.458,1.125,6.292,,,,203.625,6.833
2012-12-11,201.333,,,,16.958,26.438,53.666,27.229,1.458,14.562,,,,218.292,15.458
2012-12-12,201.625,,,,18.042,24.75,51.438,26.688,1.625,15.229,,,,219.667,15.833
2012-12-13,202.167,,,,17.125,24.0,52.625,28.625,1.75,14.792,,,,219.292,16.583
2012-12-14,209.208,,,,35.833,38.188,91.812,53.625,5.25,40.042,,,,245.042,49.75
2012-12-15,206.0,,,,29.043,30.812,64.604,33.792,1.958,65.208,,,,235.043,80.25
2012-12-16,199.417,,,,18.167,18.833,32.604,13.77,2.042,34.042,,,,217.583,39.875
2012-12-17,199.0,,,,14.333,25.792,33.958,8.166,1.792,30.542,,,,213.333,41.917
2012-12-18,199.583,,,,17.667,18.771,41.021,22.25,2.0,30.438,,,,217.25,33.625
2012-12-19,192.0,,,,2.083,10.75,12.0,1.25,1.458,2.875,,,,194.083,3.292
2012-12-20,198.435,,,,13.435,23.091,42.091,19.0,1.318,13.476,,,,211.87,13.909
2012-12-21,198.217,,,,13.913,23.166,44.73,21.562,1.458,24.646,,,,212.13,28.125
2012-12-22,199.542,,,,23.292,27.562,51.854,24.292,1.542,34.062,,,,222.833,43.25
2012-12-23,195.417,,,,9.417,14.084,21.334,7.25,1.542,17.708,,,,204.833,20.792
2012-12-24,194.792,,,,8.042,14.792,19.396,4.604,1.333,16.138,,,,202.833,13.591
2012-12-25,196.917,,,,10.292,26.792,48.188,21.396,2.667,16.083,,,,207.208,18.667
2012-12-26,192.125,,,,3.375,13.667,17.771,4.104,1.583,7.166,,,,195.5,3.208
2012-12-27,199.087,,,,7.435,19.896,28.729,8.834,2.25,14.916,,,,206.522,15.792
2012-12-28,206.292,,,,23.208,33.562,69.916,36.354,1.75,54.896,,,,229.5,69.958
2012-12-29,191.667,,,,2.958,10.312,11.354,1.042,1.167,16.916,,,,194.625,18.333
2012-12-30,195.292,,,,7.5,15.604,18.125,2.521,1.292,21.542,,,,202.792,17.0
2012-12-31,193.458,,,,5.208,11.208,12.208,1.0,1.75,10.667,,,,198.667,4.25
2013-01-01,199.25,,,,14.333,16.812,19.062,2.25,2.75,28.708,,,,213.583,24.5
2013-01-02,201.417,,,,11.75,13.396,16.75,3.354,1.25,10.834,,,,213.167,7.5
2013-01-03,197.739,,,,12.783,16.584,21.792,5.208,1.375,18.917,,,,210.522,16.833
2013-01-04,196.542,,,,13.792,16.355,24.667,8.312,1.75,22.0,,,,210.333,16.958
2013-01-05,195.083,,,,5.75,10.312,11.542,1.23,1.0,10.562,,,,200.833,8.958
2013-01-06,197.417,,,,5.083,12.458,15.562,3.104,1.0,9.229,,,,202.5,5.583
2013-01-07,205.0,,,,13.583,24.521,45.104,20.583,2.792,23.042,,,,218.583,16.625
2013-01-08,199.708,,,,24.958,28.979,57.021,28.042,4.417,35.479,,,,224.667,27.125
2013-01-09,197.0,,,,10.783,11.292,12.375,1.084,1.0,11.333,,,,207.783,5.167
2013-01-10,207.958,,,,7.792,15.188,26.125,10.938,0.958,7.958,,,,215.75,4.167
2013-01-11,215.583,,,,15.042,22.104,40.062,17.958,1.0,16.292,,,,230.625,13.917
2013-01-12,216.0,,,,17.083,21.854,32.0,10.146,1.792,22.084,,,,233.083,20.333
2013-01-13,211.917,,,,10.333,15.708,22.75,7.042,1.0,14.52,,,,222.25,8.042
2013-01-14,212.042,,,,7.125,16.646,22.375,5.729,1.208,14.292,,,,219.167,11.042
2013-01-15,194.696,,,,7.174,18.792,20.875,2.083,1.125,16.146,,,,201.87,14.458
2013-01-16,198.458,,,,13.75,25.591,43.24,17.648,1.19,20.458,,,,212.208,15.435
2013-01-17,194.833,,,,16.708,24.458,33.146,8.688,1.708,17.458,,,,211.542,14.458
2013-01-18,192.5,,,,11.833,19.438,26.396,6.958,1.25,25.292,,,,204.333,24.167
2013-01-19,189.75,,,,4.75,6.75,7.688,0.938,1.0,12.708,,,,194.5,7.917
2013-01-20,195.208,,,,7.917,18.792,32.375,13.583,1.5,15.979,,,,203.125,10.125
2013-01-21,199.957,,,,20.174,21.834,38.792,16.958,2.542,26.896,,,,220.13,23.083
2013-01-22,201.458,,,,15.5,18.729,24.896,6.166,1.792,25.02,,,,216.958,20.708
2013-01-23,205.458,,,,13.292,23.271,31.292,8.021,1.5,12.792,,,,218.75,9.25
2013-01-24,206.583,,,,17.667,27.416,43.292,15.875,4.917,24.375,,,,224.25,19.0
2013-01-25,207.375,,,,39.0,39.875,74.896,35.021,6.75,50.375,,,,246.375,40.167
2013-01-26,189.875,,,,10.167,8.271,9.167,0.896,3.25,18.125,,,,200.042,7.25
2013-01-27,199.435,,,,4.913,11.312,13.542,2.229,1.708,12.458,,,,204.348,6.875
2013-01-28,195.042,,,,13.25,21.229,29.416,8.188,5.5,17.292,,,,208.292,11.875
2013-01-29,196.217,,,,10.13,13.315,15.284,1.968,1.833,13.084,,,,206.348,6.75
2013-01-30,193.792,,,,11.25,14.479,20.788,6.309,2.478,18.888,,,,205.042,10.5
2013-01-31,190.5,,,,14.292,16.771,20.646,3.875,2.875,12.854,,,,204.792,9.625
2013-02-01,198.583,,,,17.625,22.166,35.166,13.0,2.75,28.146,,,,216.208,19.167
2013-02-02,203.304,,,,27.174,25.479,36.688,11.208,2.708,59.021,,,,230.478,38.25
2013-02-03,192.458,,,,21.958,21.292,29.312,8.02,4.208,65.125,,,,214.417,37.5
2013-02-04,186.458,,,,9.0,7.958,8.875,0.916,1.458,15.188,,,,195.458,6.167
2013-02-05,196.75,,,,4.958,8.958,10.479,1.521,1.0,6.916,,,,201.708,1.917
2013-02-06,201.25,,,,7.292,16.771,21.083,4.312,1.0,11.417,,,,208.542,6.25
2013-02-07,199.333,,,,6.625,12.229,14.375,2.146,1.292,12.438,,,,205.958,9.0
2013-02-08,189.304,,,,4.261,6.875,7.77,0.896,0.708,11.562,,,,193.565,2.958
2013-02-09,188.833,,,,5.667,10.792,14.021,3.229,0.583,6.104,,,,194.5,0.0
2013-02-10,195.5,,,,10.208,19.312,27.916,8.604,0.958,11.312,,,,205.708,6.625
2013-02-11,195.0,,,,6.25,10.479,12.292,1.812,1.0,13.292,,,,201.25,5.25
2013-02-12,193.364,,,,4.727,8.146,9.522,1.376,0.875,7.96,,,,198.091,2.792
2013-02-13,202.75,,,,15.917,24.292,38.396,14.104,1.125,16.542,,,,218.667,8.375
2013-02-14,193.304,,,,7.0,9.547,11.017,1.47,0.818,10.25,,,,200.304,4.125
2013-02-15,182.542,,,,9.5,6.729,7.916,1.188,0.667,9.416,,,,192.042,-1.167
2013-02-16,185.833,,,,8.667,4.23,4.875,0.646,1.292,16.167,,,,194.5,5.458
2013-02-17,192.542,,,,11.708,12.77,14.917,2.146,3.042,25.002,,,,204.25,18.333
2013-02-18,189.583,,,,10.5,9.771,10.48,0.708,1.0,13.021,,,,200.083,5.958
2013-02-19,195.417,,,,14.375,20.188,25.625,5.438,1.5,21.042,,,,209.792,14.652
2013-02-20,197.2,,,,13.0,18.542,21.875,3.333,2.292,23.938,,,,210.2,15.583
2013-02-21,191.0,,,,10.429,14.938,17.354,2.417,1.542,19.125,,,,201.429,13.958
2013-02-22,194.875,,,,13.917,19.916,25.021,5.104,1.333,15.48,,,,208.792,10.708
2013-02-23,191.625,,,,11.292,9.854,10.729,0.875,1.542,16.416,,,,202.917,12.25
2013-02-24,190.417,,,,10.917,14.354,16.042,1.688,1.875,17.75,,,,201.333,12.083
2013-02-25,193.652,,,,13.261,24.608,29.614,5.006,3.833,30.271,,,,206.913,24.5
2013-02-26,198.625,,,,14.375,19.146,26.938,7.792,3.125,46.354,,,,213.0,42.792
2013-02-27,199.957,,,,24.565,28.379,43.866,15.487,2.682,66.934,,,,224.522,54.458
2013-02-28,190.542,,,,12.542,10.062,11.48,1.416,2.25,31.604,,,,203.083,22.667
2013-03-01,192.727,,,,10.682,9.062,9.896,0.833,1.667,32.416,,,,203.409,22.625
2013-03-02,191.792,,,,7.75,5.562,5.938,0.375,0.917,17.75,,,,199.542,8.917
2013-03-03,193.167,,,,8.625,7.062,7.514,0.452,1.083,11.396,,,,201.792,7.417
2013-03-04,194.333,,,,8.875,10.75,12.322,1.572,1.667,17.834,,,,203.208,13.5
2013-03-05,194.913,,,,12.304,18.5,22.312,3.812,1.0,28.5,,,,207.217,15.667
2013-03-06,193.042,,,,7.292,8.562,10.48,1.916,1.0,11.458,,,,200.333,6.375
