date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,CH4_mean,CO_mean,NMHC_mean,THC_mean
2011-01-20,15.861333333333334,29.777666666666665,13.916666666666666,,12.514000000000001,184.304,3.917,8.565,192.87
2011-01-21,19.805666666666667,38.361,18.555666666666667,,12.194666666666668,183.783,5.167,12.0,195.783
2011-01-22,19.028000000000002,45.986333333333334,26.958333333333332,,7.097,184.13,5.708,21.739,205.87
2011-01-23,16.55966666666667,37.67466666666667,21.114666666666665,,10.722666666666667,185.905,4.696,16.143,202.048
2011-01-24,16.736333333333334,32.47233333333333,15.736333333333334,,9.5,185.522,4.167,11.13,196.652
2011-01-25,18.247,34.629,16.381666666666668,,11.604666666666667,185.957,4.565,11.652,197.609
2011-01-26,18.347333333333335,42.486333333333334,24.138666666666666,,10.264000000000001,187.13,4.75,24.13,211.261
2011-01-27,18.058,32.377,14.318666666666667,,13.558333333333332,186.591,4.087,10.636,197.227
2011-01-28,12.541666666666666,20.944333333333333,8.402666666666667,,11.180666666666667,186.826,3.542,8.174,195.0
2011-01-29,17.111333333333334,32.47233333333333,15.360999999999999,,9.0,187.174,4.667,12.739,199.913
2011-01-30,19.096999999999998,37.154,18.05666666666667,,10.013666666666667,187.391,4.208,16.478,203.87
2011-01-31,19.139,34.583333333333336,15.444333333333333,,10.458333333333334,186.652,3.708,16.391,203.043
2011-02-01,17.225,35.25066666666667,18.025333333333332,,15.263666666666666,187.087,4.043,12.0,199.087
2011-02-02,14.764000000000001,28.389,13.625,,8.444333333333333,186.957,4.167,13.739,200.696
2011-02-03,23.70866666666667,50.763666666666666,27.055666666666667,,12.542000000000002,187.391,5.375,17.696,205.087
2011-02-04,21.097333333333335,45.43066666666667,24.333333333333332,,14.0,186.435,5.042,23.391,209.826
2011-02-05,15.792000000000002,37.389,21.596999999999998,,14.208333333333334,187.652,6.0,20.435,208.087
2011-02-06,29.848333333333333,77.62,47.77133333333333,,24.166666666666668,188.435,7.708,36.13,224.565
2011-02-07,23.843666666666667,46.20066666666667,22.357,,20.458333333333332,188.826,5.792,17.087,205.913
2011-02-08,10.946,22.548333333333336,11.602333333333334,,11.652666666666667,186.826,3.913,8.261,195.087
2011-02-09,12.296666666666667,21.099,8.802666666666667,,8.597,187.0,3.261,11.143,198.143
2011-02-10,20.958333333333332,45.571,24.613,,12.455666666666668,185.565,4.913,19.391,204.957
2011-02-11,16.930666666666667,31.833333333333332,14.903,,11.069666666666668,186.522,4.667,14.478,201.0
2011-02-12,8.097,12.555666666666667,4.458333333333333,,9.264000000000001,185.217,2.708,6.174,191.391
2011-02-13,20.904666666666667,45.30766666666667,24.402666666666665,,13.319333333333333,185.696,5.417,18.522,204.217
2011-02-14,32.10166666666667,63.92133333333334,31.819333333333333,,17.638666666666666,185.913,5.458,20.609,206.522
2011-02-15,19.261666666666667,45.056666666666665,25.79433333333333,,21.583333333333332,188.478,5.435,23.696,212.174
2011-02-16,12.829,22.604666666666663,9.775666666666668,,10.319333333333333,184.217,3.667,6.87,191.087
2011-02-17,19.014,33.097,14.083333333333334,,13.375,185.435,4.542,11.696,197.13
2011-02-18,14.777666666666667,30.111,15.333333333333334,,10.458333333333334,186.522,4.292,16.783,203.304
2011-02-19,13.735999999999999,22.222333333333335,8.485999999999999,,13.541666666666666,187.435,4.417,11.348,198.783
2011-02-20,28.271666666666665,68.11466666666666,39.84366666666667,,17.611,188.783,8.292,30.87,219.652
2011-02-21,21.301333333333332,40.62133333333333,19.32,,22.819666666666667,187.391,6.417,17.217,204.609
2011-02-22,18.42233333333333,28.816999999999997,10.394666666666668,,15.347,186.391,3.609,9.783,196.174
2011-02-23,25.98166666666667,48.044666666666664,22.063666666666666,,18.03833333333333,183.905,5.043,15.429,199.333
2011-02-24,8.528333333333332,13.354666666666667,4.826,15.5,29.033666666666665,188.261,4.458,8.957,197.217
2011-02-25,12.430666666666667,19.139,6.708333333333333,10.958,12.6875,185.522,5.0,13.304,198.826
2011-02-26,8.208333333333334,11.736333333333334,3.5276666666666667,9.083,11.75,187.348,4.167,20.304,207.652
2011-02-27,10.388666666666667,16.538333333333334,6.1499999999999995,8.478,8.027,186.727,4.348,9.045,195.773
2011-02-28,25.569333333333333,56.861333333333334,31.291666666666668,9.292,12.069333333333333,187.696,6.125,17.478,205.174
2011-03-01,30.555666666666667,62.389,31.833333333333332,20.208,26.236,187.391,6.208,24.783,212.174
2011-03-02,35.31966666666667,78.22233333333334,42.90266666666667,14.667,17.305666666666667,188.174,7.417,30.652,218.826
2011-03-03,16.944666666666667,28.986,12.041666666666666,12.125,14.236333333333334,186.565,4.458,9.913,196.478
2011-03-04,12.25,20.041666666666668,7.791666666666667,8.958,11.278,186.0,3.458,8.391,194.391
2011-03-05,21.775333333333332,43.02,21.244666666666664,6.375,10.546999999999999,184.5,4.609,11.955,196.455
2011-03-06,22.402666666666665,45.264,22.861333333333334,4.739,10.041666666666666,186.435,4.75,16.217,202.652
2011-03-07,13.027666666666667,21.078333333333337,8.050333333333333,5.042,10.276,185.609,3.565,8.826,194.435
2011-03-08,21.436999999999998,44.794333333333334,23.357,11.125,14.631333333333332,186.087,5.333,14.391,200.478
2011-03-09,19.916666666666668,31.652666666666665,11.735999999999999,15.5,19.208333333333332,186.217,4.708,10.87,197.087
2011-03-10,18.152666666666665,29.694333333333333,11.542000000000002,8.292,10.402666666666667,184.818,5.167,11.955,196.773
2011-03-11,10.541666666666666,15.972,5.430666666666666,7.0,10.291666666666666,184.609,3.417,8.261,192.87
2011-03-12,15.461999999999998,25.182999999999996,9.720999999999998,8.125,10.278,186.391,4.375,10.696,197.087
2011-03-13,16.346999999999998,28.58366666666667,12.235999999999999,3.75,6.374666666666667,185.261,3.833,14.087,199.348
2011-03-14,25.072999999999997,59.042,33.96933333333333,8.417,12.235999999999999,187.273,5.522,21.455,208.727
2011-03-15,19.291666666666668,37.49966666666666,18.208333333333332,18.042,20.153000000000002,187.348,5.167,13.043,200.391
2011-03-16,18.541666666666668,29.611333333333334,11.069666666666668,14.083,18.639,186.565,3.958,9.391,195.957
2011-03-17,27.083333333333332,45.972,18.888666666666666,22.417,28.791666666666668,187.304,5.958,17.826,205.13
2011-03-18,15.485999999999999,22.111,6.625,17.083,26.402666666666665,186.261,4.125,12.304,198.565
2011-03-19,5.218000000000001,8.768,3.5500000000000003,3.583,7.483333333333333,185.696,2.208,4.435,190.13
2011-03-20,7.403,11.180333333333332,3.778,2.833,6.555666666666667,184.043,2.458,5.826,189.87
2011-03-21,6.732333333333333,10.825333333333333,4.093,9.174,11.957333333333333,184.571,2.364,7.143,191.714
2011-03-22,11.180666666666667,16.389,5.208333333333333,16.708,24.805666666666667,184.522,3.292,8.391,192.913
2011-03-23,18.069666666666667,29.139,11.069333333333333,15.708,25.249666666666666,184.87,4.167,11.043,195.913
2011-03-24,14.569666666666668,23.444333333333333,8.875,0.917,4.736,184.609,3.708,8.826,193.435
2011-03-25,13.666333333333332,23.624666666666666,9.958333333333334,3.125,5.541666666666667,185.957,3.917,22.565,208.522
2011-03-26,11.192,17.383666666666667,6.191666666666666,8.042,10.791666666666666,186.609,3.083,7.304,193.913
2011-03-27,15.430333333333332,22.972333333333335,7.542000000000001,11.125,15.666666666666666,187.652,3.5,10.652,198.304
2011-03-28,15.754,25.963333333333335,10.209333333333332,15.5,18.986,185.818,4.391,11.455,196.429
2011-03-29,22.573333333333334,37.693999999999996,15.12,16.913,20.594333333333335,188.273,4.957,17.409,205.682
2011-03-30,33.139,58.333333333333336,25.194333333333333,21.458,27.791666666666668,188.783,6.292,24.913,213.696
2011-03-31,20.805666666666667,33.31933333333333,12.513666666666666,13.5,21.236,185.0,4.625,20.348,205.348
2011-04-01,20.653000000000002,57.597,36.94466666666667,,18.54133333333333,186.13,4.125,23.174,209.304
2011-04-02,14.110999999999999,30.138666666666666,16.028000000000002,,19.514,184.609,3.25,15.174,199.783
2011-04-03,7.777666666666666,12.833333333333334,5.055666666666666,,13.514000000000001,184.609,2.542,9.87,194.478
2011-04-04,18.534000000000002,38.409,19.875,,10.805333333333332,185.652,3.583,15.826,201.478
2011-04-05,20.372,47.95566666666667,27.583333333333332,,15.573666666666668,185.304,3.917,15.739,201.043
2011-04-06,25.816000000000003,68.77266666666667,42.95733333333334,,23.041666666666668,185.87,5.391,27.826,213.696
2011-04-07,33.058,68.30433333333333,35.24666666666667,,29.782999999999998,188.318,4.957,33.727,222.045
2011-04-08,11.644333333333334,17.95566666666667,6.311,,10.318333333333333,183.833,3.077,26.5,210.333
2011-04-09,14.694333333333333,25.458,10.763666666666666,,18.221999999999998,183.435,4.167,21.739,205.174
2011-04-10,13.777666666666667,23.013666666666666,9.236333333333334,,20.777666666666665,184.652,3.833,20.261,204.913
2011-04-11,18.142666666666667,32.93633333333333,14.793666666666667,,23.153000000000002,187.13,4.417,20.609,207.739
2011-04-12,15.597333333333333,28.180666666666667,12.583333333333334,,19.70866666666667,185.13,3.667,14.522,199.652
2011-04-13,20.954666666666665,35.76133333333333,14.806666666666667,,38.083333333333336,185.0,4.261,18.739,203.739
2011-04-14,29.91633333333333,58.90266666666667,28.986,,48.875,186.522,5.75,33.565,220.087
2011-04-15,32.5,55.19466666666667,22.694666666666667,,53.125,188.087,5.875,42.0,230.087
2011-04-16,17.833333333333332,37.583333333333336,19.75,,28.194333333333333,186.087,4.333,30.087,216.174
2011-04-17,8.291666666666666,13.319666666666668,5.028,,13.541666666666666,183.609,2.833,11.478,195.087
2011-04-18,14.024666666666667,25.05933333333333,11.034333333333334,,15.498666666666665,183.238,3.043,18.619,201.857
2011-04-19,12.497666666666667,24.491333333333333,11.993666666666668,,8.875,182.783,3.208,15.391,198.174
2011-04-20,11.399,22.651,11.251666666666665,,6.403,184.348,2.957,13.957,198.304
2011-04-21,10.5,17.138666666666666,6.639,,11.263666666666666,183.261,2.417,16.087,199.348
2011-04-22,16.680333333333333,32.87533333333334,16.194333333333333,,18.319666666666667,182.739,4.125,26.696,209.435
2011-04-23,12.097333333333333,18.680666666666667,6.583333333333333,,27.430666666666667,180.913,2.583,39.565,220.478
2011-04-24,6.944333333333333,10.125,3.1806666666666668,,12.277666666666667,184.0,2.583,15.261,199.261
2011-04-25,16.367333333333335,33.105,16.737333333333336,,18.402666666666665,184.13,3.875,20.174,204.304
2011-04-26,19.986,33.44433333333333,13.457999999999998,,21.347333333333335,184.478,3.875,25.826,210.304
2011-04-27,19.333666666666666,33.843333333333334,14.509,,46.20166666666666,185.783,4.391,36.957,222.739
2011-04-28,9.930666666666667,15.402666666666667,5.472333333333334,,19.221999999999998,183.261,2.75,23.913,207.174
2011-04-29,14.264000000000001,23.083333333333332,8.819333333333333,,10.138666666666667,184.043,3.5,20.478,204.522
2011-04-30,13.458333333333334,20.319333333333333,6.861000000000001,,21.792,183.522,3.667,23.174,206.696
2011-05-01,17.097333333333335,23.652666666666665,6.555666666666666,,41.44433333333333,185.217,4.083,49.174,234.391
2011-05-02,5.266333333333333,8.017666666666667,2.751333333333333,,16.541666666666668,184.391,2.208,16.435,200.826
2011-05-03,9.652666666666667,14.916666666666666,5.2636666666666665,,16.653000000000002,183.043,2.792,20.87,203.913
2011-05-04,6.949333333333333,10.174,3.2246666666666663,,22.347333333333335,181.565,2.522,25.652,207.217
2011-05-05,7.472333333333334,11.764000000000001,4.291666666666667,,16.027666666666665,182.652,2.542,20.565,203.217
2011-05-06,8.708333333333334,13.639000000000001,4.930666666666666,,12.152666666666667,181.609,2.292,22.783,204.391
2011-05-07,10.25,16.944666666666667,6.694333333333333,,24.486,180.217,2.5,32.913,213.13
2011-05-08,7.8053333333333335,11.347333333333333,3.542,,23.666666666666668,183.565,3.083,27.739,211.304
2011-05-09,14.795333333333332,22.438,7.642666666666667,,14.112333333333334,184.783,3.375,26.565,211.348
2011-05-10,15.183,26.245,11.062,,17.385333333333335,183.826,4.125,32.826,216.652
2011-05-11,22.721,36.32666666666667,13.605333333333332,,19.964333333333332,,3.85,,
2011-05-12,16.923,27.838333333333335,10.915333333333331,,14.325999999999999,,3.043,,
2011-05-13,11.347333333333333,20.055333333333333,8.708333333333334,,53.638666666666666,,3.25,,
2011-05-14,7.597333333333334,11.708333333333334,4.111,,36.75,,2.708,,
2011-05-15,9.680666666666667,14.916666666666666,5.236,,23.722333333333335,,2.667,,
2011-05-16,15.589666666666668,26.403666666666666,10.814333333333332,,26.611333333333334,,3.375,,
2011-05-17,18.986,29.014,10.027666666666667,,29.430666666666667,,3.708,,
2011-05-18,19.163,41.705999999999996,22.543000000000003,,13.166666666666666,,3.565,,
2011-05-19,28.351,46.69266666666667,18.342000000000002,,32.57533333333333,,4.826,,
2011-05-20,32.544666666666664,44.80833333333334,12.263666666666666,,41.391333333333336,,5.125,,
2011-05-21,22.458333333333332,29.638666666666666,7.1803333333333335,,41.986,,4.083,,
2011-05-22,14.805666666666667,22.291666666666668,7.486333333333334,,25.403000000000002,,3.833,,
2011-05-23,17.804666666666666,31.944333333333333,14.14,,13.083333333333334,,3.292,,
2011-05-24,13.86,24.795333333333332,10.935666666666668,,16.526666666666667,,2.75,,
2011-05-25,15.641333333333334,28.055666666666667,12.414333333333332,,18.222333333333335,,2.957,,
2011-05-26,12.986333333333334,25.0,12.014000000000001,,15.75,,2.583,,
2011-05-27,11.083333333333334,17.541666666666668,6.457999999999999,,22.769333333333332,,2.783,,
2011-05-28,14.680666666666667,20.764,6.083666666666667,,21.097333333333335,,2.875,,
2011-05-29,10.055666666666667,18.125333333333334,8.069666666666668,,9.791666666666666,,3.708,,
2011-05-30,10.524999999999999,20.928,10.402666666666667,,6.8196666666666665,,3.0,,
2011-05-31,8.430333333333333,16.611,8.180666666666667,,24.403000000000002,,2.25,,
2011-06-01,9.905,16.270333333333333,6.365333333333333,,36.00033333333334,,2.13,,
2011-06-02,16.755666666666666,33.486,16.730666666666668,,39.278,,4.125,,
2011-06-03,16.930666666666667,30.847333333333335,13.916666666666666,,26.833333333333332,,3.75,,
2011-06-04,16.75,24.096999999999998,7.347,,36.34733333333333,,4.25,,
2011-06-05,14.708333333333334,19.930666666666667,5.222,,59.097,,4.667,,
2011-06-06,16.76666666666667,31.178,14.411666666666667,,32.55566666666667,,4.417,,
2011-06-07,17.604666666666667,30.857000000000003,13.252666666666665,,38.58566666666666,,3.957,,
2011-06-08,11.953666666666669,19.617333333333335,7.664000000000001,,31.333333333333332,,2.957,,
2011-06-09,10.000333333333332,14.791666666666666,4.791666666666667,,16.041666666666668,,2.375,,
2011-06-10,14.264000000000001,21.944666666666667,7.680666666666667,,27.986333333333334,,3.292,,
2011-06-11,15.180666666666667,24.125,8.944666666666668,,32.625,,4.125,,
2011-06-12,12.013666666666666,17.667,5.652666666666666,,25.125,,3.625,,
2011-06-13,12.479666666666665,19.590999999999998,7.111333333333334,,29.403000000000002,,3.417,,
2011-06-14,12.569666666666668,22.523,9.953666666666667,,13.625333333333336,,3.417,,
2011-06-15,11.068333333333333,22.56533333333333,11.497333333333332,,9.485999999999999,,2.826,,
2011-06-16,13.0,25.486333333333334,12.485999999999999,,15.097333333333333,,3.0,,
2011-06-17,8.601666666666667,11.817,3.215666666666667,,13.166666666666666,,2.125,,
2011-06-18,16.763666666666666,25.486,8.722,,20.277666666666665,,3.583,,
2011-06-19,12.277666666666667,21.208333333333332,8.930666666666667,,18.694333333333333,,3.625,,
2011-06-20,16.874666666666666,28.005333333333336,11.131333333333332,,27.347333333333335,,3.792,,
2011-06-21,17.005,26.233333333333334,9.228,,41.451,,4.391,,
2011-06-22,16.402,27.119,10.716999999999999,,28.396666666666665,,3.826,,
2011-06-23,13.916666666666666,22.75,8.833333333333334,,18.583333333333332,,3.208,,
2011-06-24,10.5,27.639,17.139,,13.791666666666666,,4.25,,
2011-06-25,10.041666666666666,16.958333333333332,6.916333333333333,,12.139000000000001,,2.625,,
2011-06-26,8.555666666666667,12.944333333333333,4.3886666666666665,,8.680666666666667,,2.5,,
2011-06-27,15.944333333333333,26.257666666666665,10.313,,11.463999999999999,,3.292,,
2011-06-28,15.347,29.763666666666666,14.416666666666666,,24.256333333333334,,4.375,,
2011-06-29,15.877666666666668,24.361333333333334,8.483666666666666,,34.028,,4.435,,
2011-06-30,10.458,23.125,12.666666666666666,,21.166666666666668,,2.958,,
2011-07-01,10.930666666666667,19.236,8.305333333333332,,12.601999999999999,,2.417,,
2011-07-02,10.291666666666666,18.319333333333333,8.027666666666667,,28.666666666666668,,2.833,,
2011-07-03,7.833000000000001,12.375,4.541666666666667,,20.138666666666666,,2.5,,
2011-07-04,13.223333333333334,21.741333333333333,8.517666666666667,,27.694333333333333,,3.25,,
2011-07-05,16.123666666666665,31.074,14.949666666666666,,18.362000000000002,,4.75,,
2011-07-06,11.038333333333334,25.052000000000003,14.014000000000001,,21.069333333333333,,3.739,,
2011-07-07,13.194666666666668,22.402666666666665,9.208333333333334,,33.30533333333333,,3.833,,
2011-07-08,13.987333333333334,25.523666666666667,11.536333333333333,,40.116,,4.739,,
2011-07-09,8.791333333333334,19.847333333333335,11.055666666666667,,23.944666666666667,,3.417,,
2011-07-10,8.166333333333334,17.166666666666668,9.0,,27.597333333333335,,4.042,,
2011-07-11,10.820333333333332,21.39233333333333,10.572000000000001,,31.611333333333334,190.348,3.333,33.217,223.565
2011-07-12,12.847333333333333,25.444666666666667,12.597,,41.861,186.826,3.667,31.565,218.391
2011-07-13,11.646666666666667,23.024666666666665,11.378,,32.041666666666664,185.304,3.391,28.304,213.609
2011-07-14,12.0,19.152666666666665,7.153,,33.81966666666667,183.696,3.25,27.087,210.783
2011-07-15,12.514000000000001,26.972333333333335,14.458333333333334,,27.028000000000002,181.957,3.958,27.261,209.217
2011-07-16,12.0,18.319333333333333,6.319333333333333,,42.416666666666664,184.913,3.542,22.304,207.217
2011-07-17,9.5,14.444666666666668,4.9446666666666665,,43.888666666666666,187.826,3.833,25.348,213.174
2011-07-18,8.060666666666666,13.366333333333335,5.3053333333333335,,33.153,181.826,3.0,19.087,200.913
2011-07-19,5.527666666666668,9.722333333333333,4.194333333333334,,25.583333333333332,173.87,1.667,15.13,189.0
2011-07-20,5.378666666666667,14.362333333333332,8.983666666666666,,13.258000000000001,177.043,2.435,11.565,188.609
2011-07-21,5.791666666666667,14.916666666666666,9.124666666666664,,17.486,179.739,2.125,9.696,189.435
2011-07-22,10.018,21.344333333333335,11.326,,14.174,181.773,2.609,14.318,196.091
2011-07-23,10.527666666666667,22.777666666666665,12.25,,11.472333333333333,182.217,3.625,17.348,199.565
2011-07-24,5.9303333333333335,11.819333333333333,5.889,,11.444333333333333,179.478,2.333,13.565,193.043
2011-07-25,15.596333333333334,26.353333333333335,10.757666666666667,,28.83366666666667,179.652,3.375,20.652,200.304
2011-07-26,16.736,27.416666666666668,10.680333333333332,,35.97233333333333,182.522,3.75,19.957,202.478
2011-07-27,15.823666666666668,27.655666666666665,11.832333333333333,,37.09733333333333,186.391,4.174,23.696,210.087
2011-07-28,14.930666666666667,22.097333333333335,7.166666666666667,,30.436333333333334,182.217,3.25,18.217,200.435
2011-07-29,13.124666666666668,20.236333333333334,7.111000000000001,,29.458333333333332,181.0,3.125,18.348,199.348
2011-07-30,10.222,19.041666666666668,8.819333333333333,,19.263666666666666,181.261,3.708,14.913,196.174
2011-07-31,7.194333333333333,14.805333333333332,7.611333333333334,,22.0,182.565,3.542,13.609,196.174
2011-08-01,9.782666666666666,16.710666666666665,6.928,,20.805666666666667,180.0,2.625,11.652,191.652
2011-08-02,13.277666666666667,23.041666666666668,9.763666666666666,,28.264,180.696,3.208,14.217,194.913
2011-08-03,10.197000000000001,17.124,6.927,,22.703999999999997,178.0,2.435,13.174,191.174
2011-08-04,7.972333333333334,15.944333333333333,7.972333333333334,,14.499666666666664,173.435,1.917,13.435,186.87
2011-08-05,7.125,16.138666666666666,9.013666666666666,,20.194333333333333,172.391,2.292,13.087,185.478
2011-08-06,12.388666666666666,19.541666666666668,7.152666666666666,,29.75,179.348,3.083,17.87,197.217
2011-08-07,9.708333333333334,14.958333333333334,5.25,,38.05566666666667,183.739,3.25,16.435,200.174
2011-08-08,12.469999999999999,19.278000000000002,6.807333333333333,,47.28966666666667,176.364,3.348,15.909,192.273
2011-08-09,13.597333333333333,21.125,7.527666666666666,,35.983666666666664,178.261,3.292,18.043,196.304
2011-08-10,17.809,30.48266666666667,12.673333333333332,,41.111,187.304,4.609,25.087,212.391
2011-08-11,9.139000000000001,15.639000000000001,6.5,,23.430333333333333,179.696,2.708,13.391,193.087
2011-08-12,12.764000000000001,20.736,7.972,,41.333333333333336,185.0,4.125,18.957,203.957
2011-08-13,9.889000000000001,14.972333333333333,5.083333333333333,,46.083666666666666,183.783,3.875,15.174,198.957
2011-08-14,7.111,10.152666666666667,3.0416666666666665,,53.166666666666664,180.913,3.25,14.174,195.087
2011-08-15,6.847,10.735999999999999,3.889,,41.75,180.565,2.958,14.304,194.87
2011-08-16,9.625,16.958333333333332,7.333333333333333,,35.111333333333334,189.522,3.875,16.87,206.391
2011-08-17,15.024000000000001,24.009,8.985000000000001,,44.166666666666664,189.261,4.739,24.609,213.87
2011-08-18,15.722333333333333,26.208333333333332,10.486333333333334,,48.028,192.043,4.333,20.304,212.348
2011-08-19,11.791666666666666,20.541666666666668,8.75,,11.291666666666666,185.565,3.458,11.522,197.087
2011-08-20,11.430666666666667,18.403000000000002,6.972333333333334,,12.041666666666666,189.043,2.667,12.348,201.391
2011-08-21,9.694333333333333,15.264000000000001,5.569333333333333,,12.416666666666666,184.391,3.375,10.739,195.13
2011-08-22,14.432333333333334,27.120333333333335,12.688,,7.989666666666667,181.81,4.304,14.238,196.048
2011-08-23,16.611,28.402666666666665,11.791666666666666,,17.527666666666665,183.783,4.083,16.391,200.174
2011-08-24,13.775333333333334,24.557000000000002,10.781666666666666,,31.444666666666667,188.174,3.913,17.217,205.391
2011-08-25,18.958,37.889,18.930333333333333,,30.375,185.261,5.083,25.609,210.87
2011-08-26,13.055333333333332,23.04133333333333,9.985666666666667,,17.93733333333333,183.783,2.917,16.826,200.609
2011-08-27,10.972333333333333,18.971999999999998,8.0,,18.083333333333332,183.522,3.167,13.565,197.087
2011-08-28,8.875,13.514000000000001,4.639,,13.680666666666667,183.696,2.917,11.957,195.652
2011-08-29,11.63,20.117333333333335,8.487333333333334,,14.985333333333331,186.045,3.0,12.409,198.455
2011-08-30,10.722,19.194333333333333,8.472333333333333,,14.597,183.957,2.667,11.957,195.913
2011-08-31,10.506,20.532333333333334,10.026333333333334,,18.027666666666665,180.043,2.652,13.957,194.0
2011-09-01,8.5,22.819666666666667,14.319666666666668,,23.430666666666667,174.913,2.417,14.174,189.087
2011-09-02,4.764,9.708333333333334,4.9446666666666665,,27.667,170.739,1.333,8.696,179.435
2011-09-03,2.736,5.139,2.403,,30.875,170.565,1.0,6.609,177.174
2011-09-04,3.5,5.805666666666667,2.3056666666666668,,26.444333333333333,174.217,1.5,7.391,181.609
2011-09-05,9.909,18.242333333333335,8.333333333333334,,22.458333333333332,178.696,2.542,10.913,189.609
2011-09-06,13.041666666666666,24.263666666666666,11.222,,11.0,183.0,3.083,12.043,195.043
2011-09-07,14.455333333333334,26.78,12.325333333333333,,11.768,188.522,3.364,17.522,206.043
2011-09-08,17.583333333333332,27.472333333333335,9.889000000000001,,22.805666666666667,187.696,3.75,15.696,203.391
2011-09-09,20.819333333333333,29.305666666666667,8.485999999999999,,44.02766666666667,189.348,4.625,19.826,209.174
2011-09-10,12.305333333333332,24.0,11.694666666666668,,26.041666666666668,186.0,4.292,17.217,203.217
2011-09-11,10.652666666666667,17.375,6.722333333333334,,25.917,185.435,4.417,12.478,197.913
2011-09-12,14.866,24.762666666666664,9.896666666666667,,37.05566666666667,181.435,3.625,16.391,197.826
2011-09-13,18.027666666666665,33.916666666666664,15.889000000000001,,37.115,182.565,4.333,19.87,202.435
2011-09-14,12.276000000000002,24.727,12.451,,24.625333333333334,182.696,3.043,16.348,199.043
2011-09-15,14.264000000000001,24.75,10.485999999999999,,44.34733333333333,180.913,3.792,14.348,195.261
2011-09-16,15.0,26.486,11.485999999999999,,48.763666666666666,179.652,4.0,16.739,196.391
2011-09-17,12.916666666666666,32.5,19.583333333333332,,30.458333333333332,179.652,4.583,20.652,200.304
2011-09-18,9.819333333333333,22.25,12.430333333333332,,25.666666666666668,180.174,4.042,20.217,200.391
2011-09-19,8.966,18.607333333333333,9.641666666666667,,11.541666666666666,181.696,3.542,9.826,191.522
2011-09-20,14.232,32.434666666666665,18.203,,7.884333333333333,182.381,4.217,10.524,192.905
2011-09-21,12.472999999999999,31.854666666666663,19.381666666666664,,6.778,180.565,3.261,7.87,188.435
2011-09-22,17.194333333333333,37.111,19.91633333333333,,11.180333333333332,185.348,3.708,14.217,199.565
2011-09-23,12.569666666666668,27.763666666666666,15.194333333333333,,10.360999999999999,183.739,4.375,13.478,197.217
2011-09-24,12.805333333333332,30.152666666666665,17.347333333333335,,9.860999999999999,183.739,4.667,19.13,202.87
2011-09-25,11.416666666666666,23.291666666666668,11.875,,10.208333333333334,182.957,3.583,10.826,193.783
2011-09-26,17.588333333333335,44.04933333333333,26.460666666666665,,18.486,184.609,5.5,20.087,204.696
2011-09-27,15.319333333333333,35.94433333333333,20.625,,19.319333333333333,184.609,4.25,17.261,201.87
2011-09-28,17.974999999999998,42.87233333333334,24.897333333333336,,23.096999999999998,183.391,5.13,19.783,203.174
2011-09-29,12.722333333333333,28.346999999999998,15.625,,13.361333333333334,182.13,2.833,11.826,193.957
2011-09-30,14.902666666666667,27.25,12.347333333333333,,22.514666666666667,185.429,3.5,13.952,199.381
