date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-02-11,6.562,5.491,9.294,3.803,5.944,1.368,9.299
2011-02-12,3.708,2.467,3.463,0.996,10.75,7.857,11.358
2011-02-13,2.958,4.387,12.158,7.772,13.458,3.798,17.406
2011-02-14,3.25,4.856,13.344,8.488,15.75,1.932,18.395
2011-02-15,5.782,5.215,13.458,8.243,13.417,1.444,15.432
2011-02-16,6.166,4.854,13.213,8.36,11.958,1.62,10.447
2011-02-17,6.292,4.527,11.898,7.371,18.667,2.004,13.697
2011-02-18,5.584,5.718,15.095,9.377,15.958,2.102,22.609
2011-02-19,5.875,3.897,12.283,8.386,10.417,1.975,17.775
2011-02-20,4.854,5.684,14.7,9.015,13.583,1.728,21.953
2011-02-21,3.25,4.196,13.167,8.971,15.875,1.317,22.076
2011-02-22,2.521,4.757,13.209,8.452,7.667,3.304,13.986
2011-02-23,5.938,5.326,14.156,8.831,8.042,1.325,11.438
2011-02-24,5.77,6.48,14.467,7.987,15.75,1.436,10.986
2011-02-25,8.131,7.464,17.877,10.413,16.75,1.437,18.18
2011-02-26,6.438,5.393,14.763,9.37,5.042,1.595,7.675
2011-02-27,6.438,7.291,18.343,11.053,7.25,1.441,13.352
2011-02-28,3.562,4.913,14.478,9.565,12.0,1.036,14.502
2011-03-01,4.521,7.458,16.725,9.267,13.417,1.284,14.355
2011-03-02,4.562,4.561,13.677,9.116,8.042,1.262,10.044
2011-03-03,6.083,4.69,12.292,7.602,15.417,1.472,11.421
2011-03-04,2.584,2.666,10.323,7.657,14.875,1.203,13.054
2011-03-05,1.896,3.044,11.192,8.148,10.25,1.225,14.606
2011-03-06,5.416,5.386,13.289,7.902,11.375,1.543,13.114
2011-03-07,5.104,4.44,12.117,7.676,11.75,1.043,19.624
2011-03-08,4.375,5.916,13.553,7.637,7.708,1.193,11.981
2011-03-09,7.958,6.017,13.711,7.694,10.292,1.144,9.403
2011-03-10,8.438,6.616,14.579,7.963,13.583,1.163,11.503
2011-03-11,6.792,3.384,10.768,7.384,22.25,1.623,21.726
2011-03-12,7.104,4.05,12.008,7.958,17.458,2.151,29.909
2011-03-13,5.958,5.374,13.817,8.443,5.708,1.318,11.86
2011-03-14,2.916,3.469,10.666,7.197,10.208,2.496,15.849
2011-03-15,2.646,3.35,10.322,6.971,24.125,1.847,23.078
2011-03-16,2.209,3.266,9.914,6.648,20.708,1.087,30.519
2011-03-17,2.021,3.557,9.907,6.35,15.333,1.012,22.387
2011-03-18,3.938,3.3,9.413,6.113,16.708,1.238,25.997
2011-03-19,5.479,4.455,10.64,6.185,26.375,2.343,33.068
2011-03-20,5.979,5.301,11.514,6.213,28.25,2.181,27.51
2011-03-21,5.208,4.219,7.094,2.875,14.708,1.841,18.698
2011-03-22,3.0,3.684,4.338,0.654,19.958,1.584,22.65
2011-03-23,3.0,4.112,6.984,2.873,15.042,1.236,21.612
2011-03-24,6.854,6.2,8.458,2.259,42.958,2.9,49.01
2011-03-25,6.292,3.175,4.356,1.181,14.667,3.113,17.437
2011-03-26,7.312,5.858,7.764,1.906,27.208,4.412,28.15
2011-03-27,5.084,5.743,7.436,1.693,15.708,3.744,23.79
2011-03-28,5.292,5.787,7.811,2.023,21.125,3.683,19.381
2011-03-29,3.625,4.252,5.394,1.142,22.667,9.526,25.117
2011-03-30,2.604,3.496,4.192,0.696,24.792,3.53,30.173
2011-03-31,4.729,3.15,4.029,0.879,18.0,1.835,23.537
2011-04-01,3.449,4.618,5.942,1.325,32.609,1.731,31.573
2011-04-02,3.334,4.388,5.7,1.311,23.917,1.494,28.01
2011-04-03,6.021,4.853,7.014,2.162,19.125,1.611,19.259
2011-04-04,5.958,4.536,8.577,4.042,19.333,1.48,24.369
2011-04-05,4.584,3.888,6.287,2.399,19.75,1.507,24.456
2011-04-06,2.875,3.385,4.854,1.47,10.667,1.236,15.827
2011-04-07,2.12,3.122,4.636,1.514,10.25,1.218,16.192
2011-04-08,2.354,4.38,6.485,2.105,11.333,1.19,14.549
2011-04-09,4.666,4.066,6.06,1.994,11.542,1.25,13.003
2011-04-10,3.438,3.454,5.064,1.61,12.333,1.252,14.512
2011-04-11,5.708,5.113,7.11,1.997,36.5,1.49,36.252
2011-04-12,6.958,4.082,5.543,1.461,15.708,1.516,21.345
2011-04-13,6.75,6.053,7.869,1.816,22.087,1.552,12.414
2011-04-14,3.411,5.809,7.642,1.832,20.167,1.296,20.965
2011-04-15,2.812,4.473,5.977,1.504,20.375,1.21,26.619
2011-04-16,2.542,3.708,5.085,1.376,27.333,0.841,30.763
2011-04-17,6.417,4.525,6.021,1.496,18.0,1.068,19.678
2011-04-18,6.292,4.622,6.01,1.387,23.375,1.618,31.373
2011-04-19,6.146,5.071,6.789,1.718,21.458,2.805,27.668
2011-04-20,6.354,4.775,6.215,1.44,23.625,1.885,21.393
2011-04-21,3.587,5.343,6.571,1.228,24.083,1.75,24.631
2011-04-22,2.271,4.192,5.424,1.231,14.333,1.255,20.866
2011-04-23,6.062,4.229,5.583,1.354,22.125,1.194,24.819
2011-04-24,4.834,5.034,5.975,0.941,26.583,1.608,18.976
2011-04-25,4.688,6.242,8.263,2.021,21.708,1.019,22.685
2011-04-26,2.23,4.449,6.213,1.764,14.25,0.473,21.108
2011-04-27,3.562,5.779,8.018,2.239,15.0,0.896,26.053
2011-04-28,8.162,4.518,5.821,1.304,31.75,1.952,39.382
2011-04-29,4.758,3.967,4.631,0.664,31.0,1.568,40.438
2011-04-30,2.688,2.623,3.383,0.759,29.458,0.887,36.732
2011-05-01,3.612,2.708,4.278,1.569,14.625,0.683,28.848
2011-05-02,4.729,4.583,5.892,1.308,40.125,1.07,41.497
2011-05-03,3.854,2.982,4.954,1.972,11.083,0.898,18.201
2011-05-04,5.938,3.532,4.611,1.079,18.375,1.137,28.106
2011-05-05,3.884,3.899,5.461,1.561,9.083,0.917,14.73
2011-05-06,2.562,3.672,6.895,3.222,9.208,0.928,16.34
2011-05-07,2.375,2.538,5.031,2.493,9.292,0.864,16.854
2011-05-08,1.438,1.474,3.52,2.046,9.458,0.889,20.527
2011-05-09,1.458,1.819,4.401,2.581,11.708,1.434,25.06
2011-05-10,1.458,1.753,4.271,2.517,9.167,1.251,22.5
2011-05-11,2.5,1.718,3.245,1.527,9.364,0.905,26.087
2011-05-12,13.654,3.636,5.583,1.947,21.125,0.897,27.165
2011-05-13,8.138,4.431,5.585,1.154,35.417,2.107,39.9
2011-05-14,7.812,6.446,7.806,1.36,22.125,1.734,43.883
2011-05-15,3.812,3.417,3.725,0.308,21.0,1.455,23.147
2011-05-16,4.416,3.909,4.882,0.973,12.083,0.795,15.663
2011-05-17,4.52,4.673,5.814,1.142,7.208,0.926,11.816
2011-05-18,2.521,2.824,3.479,0.655,8.25,0.948,12.85
2011-05-19,2.192,3.106,5.229,2.123,7.167,0.631,15.38
2011-05-20,2.479,4.447,7.283,2.836,8.083,0.648,15.897
2011-05-21,2.304,2.676,4.571,1.895,6.333,0.497,11.36
2011-05-22,2.812,2.288,4.339,2.05,5.708,0.505,16.816
2011-05-23,1.334,2.242,4.638,2.395,6.667,0.338,30.588
2011-05-24,2.334,5.034,8.13,3.095,7.708,0.698,10.304
2011-05-25,4.917,3.344,5.151,1.808,9.042,2.339,11.65
2011-05-26,6.782,3.899,5.587,1.689,11.958,1.431,10.683
2011-05-27,1.875,2.092,3.851,1.76,11.444,0.897,15.25
2011-05-28,0.979,0.488,1.379,0.891,,0.423,37.688
2011-05-29,2.584,3.272,4.175,0.903,,1.339,21.166
2011-05-30,5.292,4.692,6.839,2.147,14.786,1.555,11.383
2011-05-31,5.448,5.886,7.83,1.945,13.522,1.237,11.48
2011-06-01,3.792,4.27,6.582,2.312,12.208,0.929,15.408
2011-06-02,4.052,3.813,6.123,2.31,8.5,1.004,21.65
2011-06-03,4.438,3.823,5.727,1.904,9.75,1.095,23.263
2011-06-04,2.458,3.231,5.086,1.855,10.833,1.212,18.454
2011-06-05,1.458,1.715,2.996,1.281,7.333,0.965,16.444
2011-06-06,1.75,1.969,4.125,2.156,7.375,0.932,12.608
2011-06-07,2.646,2.151,4.676,2.525,7.833,0.747,22.794
2011-06-08,3.416,2.192,4.436,2.244,8.25,0.661,20.427
2011-06-09,3.25,2.421,4.773,2.352,7.75,0.613,18.731
2011-06-10,1.458,1.676,4.747,3.071,6.417,0.541,15.699
2011-06-11,1.625,1.595,3.781,2.187,7.375,0.557,21.143
2011-06-12,1.458,1.525,2.946,1.422,7.0,0.518,19.005
2011-06-13,2.125,2.24,4.41,2.17,7.0,0.632,22.121
2011-06-14,1.646,2.572,4.937,2.365,7.708,0.694,19.829
2011-06-15,1.584,2.078,4.299,2.22,7.667,0.579,19.439
2011-06-16,1.521,2.321,4.453,2.131,8.417,0.598,26.407
2011-06-17,1.938,2.151,4.699,2.548,7.571,0.658,16.229
2011-06-18,1.75,1.917,4.114,2.196,6.458,0.579,13.366
2011-06-19,1.375,1.684,3.546,1.862,8.458,0.654,17.933
2011-06-20,1.396,1.557,5.945,4.388,10.5,0.582,20.361
2011-06-21,1.396,1.402,5.651,4.248,8.875,0.551,21.677
2011-06-22,1.375,1.205,5.456,4.25,9.958,0.537,22.776
2011-06-23,1.354,0.959,4.401,3.442,11.708,0.55,25.089
2011-06-24,1.5,1.06,3.641,2.581,11.727,0.887,25.76
2011-06-25,1.896,0.726,2.387,1.661,,0.866,31.652
2011-06-26,2.542,1.261,3.296,2.035,,0.687,28.901
2011-06-27,2.5,1.348,5.514,4.166,12.2,0.84,25.373
2011-06-28,1.871,1.371,5.798,4.427,8.792,0.928,20.242
2011-06-29,1.438,1.701,5.737,4.036,7.583,1.169,20.526
2011-06-30,1.479,1.639,6.683,5.043,6.917,1.113,14.012
2011-07-01,3.042,1.823,7.051,5.228,6.375,0.999,13.474
2011-07-02,2.646,2.22,6.463,4.243,7.417,0.936,13.07
2011-07-03,1.646,1.471,4.709,3.239,7.0,1.022,19.623
2011-07-04,1.584,1.924,6.3,4.376,7.208,1.171,15.049
2011-07-05,1.521,1.888,7.688,5.8,7.708,1.104,15.532
2011-07-06,0.875,1.607,6.379,4.771,7.083,1.094,14.729
2011-07-07,0.688,1.674,5.778,4.105,9.458,1.261,17.524
2011-07-08,0.75,1.789,5.505,3.716,10.417,1.09,12.537
2011-07-09,0.708,1.576,4.126,2.549,9.792,1.469,19.597
2011-07-10,1.152,1.056,3.578,2.521,6.542,1.379,18.992
2011-07-11,1.458,1.747,5.858,4.11,5.875,1.747,20.185
2011-07-12,1.458,1.723,5.455,3.732,6.208,5.306,21.6
2011-07-13,1.688,1.656,7.315,5.659,5.542,1.201,18.409
2011-07-14,1.604,1.802,6.902,5.1,4.542,1.202,14.319
2011-07-15,2.833,2.166,7.85,5.684,7.25,1.192,17.676
2011-07-16,5.125,2.771,6.612,3.841,,1.381,15.772
2011-07-17,4.208,1.493,3.77,2.276,,1.33,20.043
2011-07-18,3.688,1.549,3.448,1.899,,1.344,19.183
2011-07-19,3.292,3.203,5.357,2.153,21.0,1.263,21.494
2011-07-20,3.834,3.596,5.889,2.294,22.208,1.229,39.089
2011-07-21,4.792,3.993,6.769,2.776,18.5,1.274,34.638
2011-07-22,4.604,4.016,7.038,3.023,17.708,1.251,30.471
2011-07-23,5.625,2.818,5.051,2.234,16.375,1.208,24.871
2011-07-24,4.417,3.353,5.222,1.869,17.875,1.18,15.07
2011-07-25,2.979,4.141,7.452,3.312,15.25,1.053,22.904
2011-07-26,1.834,1.55,5.045,3.496,8.458,1.32,21.487
2011-07-27,1.729,1.465,4.121,2.655,10.458,6.525,23.057
2011-07-28,1.729,1.617,4.266,2.649,10.167,4.16,30.015
2011-07-29,1.958,1.804,4.906,3.102,7.0,1.231,19.54
2011-07-30,1.782,1.669,5.4,3.731,8.583,1.27,9.781
2011-07-31,1.729,1.349,3.974,2.625,5.917,1.244,10.715
2011-08-01,2.396,2.083,5.593,3.51,7.667,1.267,8.753
2011-08-02,4.062,2.071,5.716,3.646,8.583,1.47,19.7
2011-08-03,3.927,3.001,11.008,8.007,11.0,1.624,14.609
2011-08-04,2.889,5.796,28.562,22.766,,1.054,20.125
2011-08-05,,2.273,7.636,5.364,,,
2011-08-08,1.542,5.478,11.287,5.808,9.933,1.38,19.98
2011-08-09,1.392,2.189,5.748,3.559,8.625,1.506,16.626
2011-08-10,1.416,2.224,4.903,2.68,7.25,1.053,15.076
2011-08-11,1.896,3.253,7.574,4.321,8.667,1.026,13.278
2011-08-12,1.729,3.041,6.146,3.106,9.125,0.917,9.49
2011-08-13,1.458,1.681,4.023,2.342,6.333,0.69,13.962
2011-08-14,1.334,1.105,2.926,1.821,7.333,0.669,18.519
2011-08-15,1.458,1.764,4.159,2.395,7.917,0.701,9.724
2011-08-16,1.521,2.166,5.074,2.908,7.625,0.811,11.097
2011-08-17,1.812,1.831,5.214,3.383,6.167,0.942,13.916
2011-08-18,2.5,2.398,7.106,4.708,6.375,1.083,10.709
2011-08-19,3.065,2.453,6.084,3.631,6.667,1.275,13.058
2011-08-20,2.708,2.04,4.953,2.914,7.208,1.181,8.685
2011-08-21,2.229,2.004,5.018,3.013,5.875,1.14,22.117
2011-08-22,1.896,2.663,6.389,3.726,5.958,1.061,9.071
2011-08-23,2.542,2.488,6.996,4.508,5.375,1.19,11.335
2011-08-24,3.708,2.301,5.884,3.583,8.375,1.24,14.903
2011-08-25,2.333,1.581,4.526,2.945,7.875,0.937,12.118
2011-08-26,1.396,1.311,3.483,2.173,10.292,0.861,19.904
2011-08-27,1.5,1.318,3.027,1.71,9.25,1.011,27.339
2011-08-28,1.604,1.161,2.659,1.498,10.292,0.955,33.257
2011-08-29,1.457,1.806,3.807,2.001,9.375,2.447,36.43
2011-08-30,1.916,2.273,4.871,2.598,11.667,0.996,18.942
2011-08-31,4.792,3.447,7.611,4.164,15.0,1.006,23.496
2011-09-01,3.938,2.849,5.127,2.279,25.458,1.06,21.86
2011-09-02,5.062,3.734,6.0,2.267,43.417,1.299,34.898
2011-09-03,5.167,4.901,7.147,2.245,40.667,1.441,57.708
2011-09-04,4.792,4.644,6.86,2.216,20.583,1.36,30.237
2011-09-05,5.729,4.851,7.886,3.034,19.792,1.365,17.644
2011-09-06,5.271,5.749,9.148,3.399,14.25,1.44,20.592
2011-09-07,4.604,5.554,8.864,3.31,12.583,1.154,18.27
2011-09-08,2.413,3.587,5.637,2.05,16.25,1.202,19.84
2011-09-09,5.188,4.711,8.101,3.39,18.125,1.308,18.565
2011-09-10,2.646,2.387,4.781,2.393,18.5,1.224,13.908
2011-09-11,3.021,1.571,4.003,2.432,11.708,1.21,20.206
2011-09-12,3.334,1.984,4.325,2.341,12.333,1.087,19.966
2011-09-13,2.938,1.121,2.787,1.666,12.25,0.925,16.745
2011-09-14,2.608,1.752,4.465,2.712,12.917,0.882,25.025
2011-09-15,4.458,2.347,6.943,4.595,13.75,0.861,24.271
2011-09-16,3.104,2.207,6.827,4.62,13.333,0.549,31.875
2011-09-17,6.333,2.984,9.709,6.726,,1.368,32.493
2011-09-18,6.087,4.879,13.059,8.18,,2.0,33.015
2011-09-19,4.917,2.44,5.392,2.952,,1.792,26.427
2011-09-20,5.75,6.068,12.002,5.934,,0.941,25.861
2011-09-21,3.95,6.398,9.543,3.145,13.917,0.974,17.946
2011-09-22,5.52,6.457,9.804,3.347,12.042,1.649,19.343
2011-09-23,5.229,4.473,6.59,2.117,12.375,1.411,14.031
2011-09-24,1.75,2.579,3.8,1.221,15.125,1.197,15.681
2011-09-25,1.584,1.381,2.664,1.282,13.667,0.889,13.107
2011-09-26,1.625,1.572,4.754,3.183,8.958,0.716,12.603
2011-09-27,1.771,1.781,4.928,3.147,7.875,0.832,20.518
2011-09-28,1.739,1.813,5.666,3.853,7.917,1.906,25.071
2011-09-29,1.812,1.923,5.601,3.678,6.667,1.333,9.937
2011-09-30,2.812,3.215,6.556,3.341,6.75,1.16,12.448
2011-10-01,4.854,3.418,6.026,2.608,15.125,1.374,21.696
2011-10-02,3.854,3.071,5.298,2.227,23.958,1.315,18.278
2011-10-03,3.479,3.303,5.739,2.436,13.042,1.109,23.171
2011-10-04,2.146,2.282,5.922,3.64,5.667,0.898,12.276
2011-10-05,2.5,3.061,7.064,4.003,7.583,0.654,15.997
2011-10-06,5.188,3.743,5.788,2.045,10.542,1.211,9.619
2011-10-07,5.812,5.354,6.877,1.523,21.042,1.591,17.992
2011-10-08,5.475,4.742,5.856,1.113,40.792,1.257,39.497
2011-10-09,1.854,1.979,2.977,0.998,16.167,0.764,15.078
2011-10-10,2.146,2.591,4.727,2.136,8.542,0.663,16.077
2011-10-11,4.458,4.706,9.916,5.209,6.375,0.771,16.084
2011-10-12,4.583,4.217,8.169,3.953,5.792,0.778,10.354
2011-10-13,3.104,4.153,8.798,4.645,5.125,0.687,8.128
2011-10-14,2.396,2.662,6.326,3.664,5.875,0.675,12.905
2011-10-15,2.646,3.267,6.02,2.752,4.583,0.656,16.248
2011-10-16,5.896,2.896,4.098,1.202,25.75,0.992,31.388
2011-10-17,5.833,4.284,6.217,1.933,25.25,0.814,23.963
2011-10-18,6.416,3.276,5.085,1.809,27.125,1.179,24.502
2011-10-19,4.98,3.751,5.133,1.382,19.708,1.016,14.06
2011-10-20,4.375,3.114,4.965,1.851,9.75,0.763,19.889
2011-10-21,5.812,4.375,8.109,3.733,5.417,0.84,10.783
2011-10-22,5.792,3.966,6.204,2.239,12.083,1.053,14.24
2011-10-23,4.938,3.31,4.542,1.231,13.292,1.223,13.476
2011-10-24,6.562,5.18,7.848,2.668,17.292,1.425,15.4
2011-10-25,5.375,5.881,9.957,4.076,16.083,1.499,13.534
2011-10-26,4.688,3.612,4.772,1.16,14.458,1.588,10.644
2011-10-27,4.479,4.06,5.683,1.623,10.042,1.354,33.663
2011-10-28,6.684,3.561,5.266,1.705,13.083,1.42,13.065
2011-10-29,6.083,4.429,7.013,2.584,10.542,1.253,11.703
2011-10-30,5.146,2.662,4.078,1.416,10.625,1.189,26.38
2011-10-31,4.416,3.104,5.144,2.04,13.083,1.274,15.035
2011-11-01,1.938,2.302,4.024,1.721,6.875,1.05,23.404
2011-11-02,1.771,2.183,3.164,0.981,9.167,1.488,22.009
2011-11-03,1.854,1.832,2.685,0.854,11.167,1.724,15.98
2011-11-04,1.792,2.159,3.303,1.144,12.833,1.843,24.826
2011-11-05,1.812,2.338,3.405,1.067,8.292,1.715,28.542
2011-11-06,4.021,3.021,4.563,1.542,10.083,2.004,29.453
2011-11-07,5.084,3.404,5.489,2.085,7.5,2.323,14.045
2011-11-08,4.312,4.168,6.18,2.012,12.333,2.338,20.641
2011-11-09,3.708,4.281,6.616,2.335,8.083,1.813,8.172
2011-11-10,3.938,5.619,8.415,2.795,5.125,1.749,10.656
2011-11-11,4.792,4.186,6.81,2.624,6.667,1.671,12.451
2011-11-12,7.167,4.138,6.195,2.057,11.75,1.857,14.286
2011-11-13,4.417,3.167,4.443,1.276,14.792,2.061,17.082
2011-11-14,5.875,4.172,6.143,1.971,34.083,1.802,17.893
2011-11-15,4.854,4.202,6.053,1.851,26.875,1.69,35.082
2011-11-16,2.354,2.544,3.388,0.844,20.375,1.385,22.912
2011-11-17,2.307,2.38,3.627,1.247,13.917,2.596,27.199
2011-11-18,2.062,2.778,4.467,1.689,13.0,0.796,30.673
2011-11-19,2.958,3.035,5.21,2.176,10.833,0.828,27.225
2011-11-20,4.646,2.945,4.956,2.011,18.333,1.729,10.273
2011-11-21,4.646,3.486,5.348,1.862,9.542,1.882,16.047
2011-11-22,5.604,4.823,6.715,1.892,14.333,1.921,10.255
2011-11-23,5.708,4.307,6.505,2.198,16.542,1.429,20.652
2011-11-24,5.479,3.531,5.144,1.613,17.542,2.235,18.125
2011-11-25,5.604,4.314,7.092,2.778,7.042,1.568,17.037
2011-11-26,4.458,4.249,6.326,2.078,12.042,1.359,9.323
2011-11-27,2.413,2.439,3.908,1.47,7.833,1.14,16.827
2011-11-28,1.792,2.323,3.975,1.652,6.125,0.686,19.713
2011-11-29,4.104,4.374,7.238,2.863,5.208,0.708,13.769
2011-11-30,4.875,5.769,10.3,4.531,5.333,0.776,7.939
2011-12-01,6.416,7.203,15.187,7.985,8.125,0.898,8.81
2011-12-02,5.688,7.349,13.176,5.827,6.708,1.24,10.859
2011-12-03,5.812,6.287,11.082,4.794,9.167,1.343,15.269
2011-12-04,6.688,4.334,6.141,1.807,9.25,1.456,15.939
2011-12-05,4.667,4.666,6.734,2.068,9.167,1.288,16.271
2011-12-06,2.688,4.181,5.932,1.75,13.125,0.764,10.809
2011-12-07,1.89,3.335,4.623,1.288,11.958,0.827,21.633
2011-12-08,4.062,6.143,12.02,5.877,7.875,0.969,11.32
2011-12-09,5.479,3.421,5.053,1.633,5.833,1.364,7.444
2011-12-10,5.584,3.307,5.021,1.714,2.958,1.168,12.161
2011-12-11,5.666,3.233,4.856,1.623,12.75,0.984,22.715
2011-12-12,6.666,5.574,9.084,3.511,16.625,0.703,9.045
2011-12-13,3.958,5.728,9.057,3.329,16.917,0.664,13.238
2011-12-14,3.479,4.632,6.251,1.619,22.0,0.953,14.984
2011-12-15,5.542,4.229,5.842,1.612,18.292,0.886,11.832
2011-12-16,4.958,2.92,4.043,1.124,7.875,0.835,5.535
2011-12-17,6.948,4.247,6.369,2.122,5.792,1.188,6.986
2011-12-18,6.375,4.122,5.898,1.776,2.167,0.929,3.841
2011-12-19,6.042,4.125,5.839,1.714,8.167,1.015,4.455
2011-12-20,4.208,4.486,5.927,1.44,7.417,2.621,2.906
2011-12-21,3.021,5.441,9.039,3.597,7.75,1.228,10.505
2011-12-22,5.333,3.711,6.316,2.605,17.208,1.327,13.37
2011-12-23,6.0,3.895,6.719,2.824,3.333,1.23,3.782
2011-12-24,4.938,6.389,10.397,4.008,8.833,1.578,9.188
2011-12-25,6.125,4.958,8.121,3.163,7.417,1.589,7.113
2011-12-26,6.229,4.47,7.701,3.231,8.5,1.436,4.87
2011-12-27,6.044,5.335,8.827,3.491,11.167,1.835,7.546
2011-12-28,5.438,6.397,9.515,3.117,9.708,1.821,5.471
2011-12-29,8.625,8.111,14.197,6.085,12.208,1.271,10.56
2011-12-30,5.729,3.961,5.903,1.942,10.0,0.77,7.289
2011-12-31,7.356,5.745,8.461,2.716,14.125,0.97,9.584
2012-01-01,6.875,3.463,6.402,2.939,20.292,1.587,18.752
2012-01-02,7.166,3.654,6.736,3.082,16.125,1.044,20.054
2012-01-03,6.104,2.11,4.347,2.236,13.542,0.663,16.06
2012-01-04,7.0,3.115,5.614,2.499,7.75,0.69,8.918
2012-01-05,7.312,3.035,5.505,2.47,11.167,0.604,13.754
2012-01-06,7.562,2.471,4.097,1.626,6.875,0.636,10.226
2012-01-07,5.673,3.904,6.945,3.039,14.333,0.63,15.701
2012-01-08,5.666,2.522,4.515,1.993,9.125,0.903,8.765
2012-01-09,7.583,4.948,8.271,3.323,24.792,0.924,22.279
2012-01-10,7.124,3.238,4.965,1.727,20.826,1.216,19.101
2012-01-11,7.042,4.203,6.469,2.266,13.75,1.261,17.995
2012-01-12,8.354,4.847,7.45,2.603,15.792,0.828,22.241
2012-01-13,3.167,2.556,4.273,1.717,11.833,0.764,19.314
2012-01-14,5.416,6.017,10.041,4.024,13.875,1.396,26.889
2012-01-15,8.52,6.037,8.641,2.604,26.667,2.153,40.527
2012-01-16,10.27,8.405,14.146,5.742,27.375,1.647,37.769
2012-01-17,6.307,6.882,11.463,4.58,28.375,1.476,38.106
2012-01-18,6.688,3.837,7.208,3.371,8.0,1.527,19.332
2012-01-19,7.104,4.278,5.907,1.629,10.208,1.491,17.335
2012-01-20,4.396,2.814,3.557,0.743,6.792,5.821,11.456
2012-01-21,3.062,3.857,5.04,1.183,8.75,1.581,20.304
2012-01-22,7.021,3.846,5.391,1.545,16.375,0.89,20.565
2012-01-23,9.271,3.502,4.19,0.689,49.583,1.465,43.816
2012-01-24,10.25,5.897,7.997,2.1,43.292,2.304,46.579
2012-01-25,9.312,4.047,5.178,1.13,40.917,2.579,43.203
2012-01-26,7.73,5.383,7.78,2.397,10.875,1.737,13.413
2012-01-27,5.714,2.737,3.638,0.901,14.458,1.492,16.124
2012-01-28,7.188,3.863,5.602,1.739,11.958,1.556,13.885
2012-01-29,5.979,5.257,7.78,2.523,11.458,1.863,13.967
2012-01-30,3.312,3.577,4.932,1.355,9.458,1.066,12.744
2012-01-31,2.77,2.792,4.022,1.23,9.167,1.161,12.718
2012-02-01,3.146,3.169,4.482,1.313,13.667,4.697,17.438
2012-02-02,9.688,5.272,8.84,3.568,20.292,1.031,22.353
2012-02-03,5.166,2.471,3.364,0.893,30.75,1.641,25.635
2012-02-04,3.396,3.52,4.877,1.357,10.625,1.053,16.393
