date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-03-16,192.208,3.333,11.5,8.942,10.129,1.187,12.767,0.883,203.708
2011-03-17,187.333,3.958,13.625,7.459,8.281,0.822,13.429,1.154,200.958
2011-03-18,197.0,6.625,19.174,8.673,9.718,1.045,22.881,1.147,216.174
2011-03-19,194.833,4.167,14.458,4.528,5.078,0.55,6.627,0.798,209.292
2011-03-20,195.042,4.292,14.542,6.753,7.671,0.919,11.393,1.214,209.583
2011-03-21,196.417,4.875,15.458,5.753,6.402,0.649,12.486,1.022,211.875
2011-03-22,189.609,4.478,18.0,10.042,11.208,1.166,14.385,1.77,207.609
2011-03-23,186.208,4.333,18.667,12.261,13.757,1.495,12.848,0.887,204.875
2011-03-24,186.333,4.25,12.125,4.912,5.317,0.405,18.15,1.451,198.458
2011-03-25,189.25,3.292,11.833,2.987,3.107,0.12,12.055,0.914,201.083
2011-03-26,195.13,4.0,12.304,5.083,5.66,0.576,10.704,0.871,207.435
2011-03-27,195.792,4.75,16.292,7.008,7.884,0.876,16.553,1.597,212.083
2011-03-28,193.917,4.792,15.792,6.365,7.068,0.702,25.075,1.9,209.708
2011-03-29,195.042,4.833,16.542,6.737,7.606,0.869,19.212,1.092,211.583
2011-03-30,187.826,4.542,16.652,5.677,6.636,0.959,13.391,0.863,204.478
2011-03-31,184.542,2.913,13.833,3.12,3.347,0.227,8.208,0.339,198.375
2011-04-01,188.875,4.364,31.208,9.658,10.693,1.035,,1.95,220.083
2011-04-02,187.5,3.875,9.917,7.699,8.398,0.698,,1.871,197.417
2011-04-03,182.391,2.125,3.739,3.468,3.73,0.262,,0.767,186.13
2011-04-04,183.417,2.25,5.125,4.391,4.907,0.516,,0.623,188.542
2011-04-05,184.333,3.083,9.458,7.386,7.961,0.575,,1.163,193.792
2011-04-06,183.208,2.958,20.917,7.442,8.272,0.83,,1.17,204.125
2011-04-07,187.565,1.708,9.478,5.237,6.003,0.767,,0.471,197.043
2011-04-08,184.542,1.625,5.167,5.045,5.903,0.859,,0.265,189.708
2011-04-09,186.167,2.75,8.833,7.371,8.578,1.207,,1.119,195.0
2011-04-10,188.75,2.75,7.0,6.656,7.262,0.607,,1.917,195.75
2011-04-11,182.478,3.0,8.348,6.736,7.432,0.696,,2.509,190.826
2011-04-12,183.167,2.042,6.458,5.545,6.095,0.549,,1.034,189.625
2011-04-13,182.583,2.583,12.958,7.354,8.103,0.749,,1.635,195.542
2011-04-14,182.375,2.708,9.875,7.586,8.284,0.697,,2.482,192.25
2011-04-15,189.304,3.75,14.435,10.473,11.376,0.904,,2.785,203.739
2011-04-16,189.875,3.125,8.875,7.153,7.985,0.832,,1.586,198.75
2011-04-17,188.083,1.875,2.875,4.391,4.673,0.283,,0.685,190.958
2011-04-18,188.042,3.042,11.625,8.944,9.978,1.035,,0.814,199.667
2011-04-19,182.826,1.625,4.435,3.973,4.326,0.353,,0.489,187.261
2011-04-20,184.083,1.917,5.25,3.904,4.235,0.331,,0.373,189.333
2011-04-21,184.458,2.542,9.042,6.323,7.315,0.993,,0.987,193.5
2011-04-22,184.542,2.708,16.667,8.911,10.388,1.477,,0.556,201.208
2011-04-23,190.652,1.833,7.739,4.956,5.521,0.565,,0.237,198.391
2011-04-24,189.333,2.625,5.875,4.399,4.627,0.228,,0.686,195.208
2011-04-25,189.792,2.917,8.333,6.06,6.798,0.738,,1.06,198.125
2011-04-26,188.292,2.167,7.125,4.747,5.473,0.726,,1.736,195.417
2011-04-27,178.652,1.625,6.348,3.641,4.241,0.599,,0.469,185.0
2011-04-28,181.417,2.458,6.0,5.013,5.53,0.518,,0.82,187.417
2011-04-29,183.458,2.208,6.25,5.221,5.875,0.654,,0.91,189.708
2011-04-30,183.0,1.667,7.0,4.067,4.707,0.64,,0.979,190.0
2011-05-01,183.826,1.708,4.652,3.4,3.927,0.527,,0.633,188.478
2011-05-02,188.652,3.208,9.696,5.876,6.492,0.616,,1.416,198.348
2011-05-03,188.917,3.458,10.5,7.59,8.434,0.844,,0.907,199.417
2011-05-04,187.333,2.958,6.792,4.739,5.339,0.6,,1.189,194.125
2011-05-05,182.13,2.458,6.913,5.059,5.389,0.329,,1.101,189.043
2011-05-06,181.458,2.333,9.125,4.062,4.635,0.573,,0.51,190.583
2011-05-07,177.125,1.917,6.375,3.892,4.339,0.447,,0.62,183.5
2011-05-08,177.375,2.208,7.625,4.702,5.299,0.597,,0.791,185.0
2011-05-09,186.435,3.208,11.0,6.046,7.032,0.985,,1.402,197.435
2011-05-10,181.875,2.958,15.167,7.332,9.945,2.613,,2.406,197.042
2011-05-11,179.5,2.875,13.833,6.114,9.942,3.828,,0.394,193.333
2011-05-12,177.667,2.292,11.458,6.223,7.923,1.7,,0.222,189.125
2011-05-13,187.652,2.708,6.13,4.7,5.392,0.692,,0.839,193.783
2011-05-14,189.458,2.333,3.583,4.363,4.6,0.237,,1.066,193.042
2011-05-15,191.208,2.0,6.0,3.769,3.954,0.184,,1.405,197.208
2011-05-16,190.125,2.167,8.5,4.614,5.016,0.403,,1.79,198.625
2011-05-17,181.652,2.5,11.522,5.85,6.389,0.539,,1.529,193.174
2011-05-18,182.708,2.792,10.542,6.131,6.82,0.689,,1.262,193.25
2011-05-19,182.542,2.565,18.792,4.376,4.788,0.412,,1.002,201.333
2011-05-20,180.542,2.875,11.542,4.687,5.28,0.593,,0.925,192.083
2011-05-21,184.087,2.5,9.652,4.47,5.641,1.171,,0.417,193.739
2011-05-22,183.125,1.875,4.75,3.427,4.409,0.982,,0.208,187.875
2011-05-23,186.833,2.25,5.75,4.457,4.86,0.403,,0.127,192.583
2011-05-24,186.792,2.417,6.375,4.801,5.466,0.665,,0.224,193.167
2011-05-25,183.435,2.583,11.304,5.481,6.38,0.899,,0.713,194.739
2011-05-26,179.542,2.292,8.833,5.904,6.657,0.754,,0.612,188.375
2011-05-27,178.792,2.75,8.667,5.971,6.467,0.496,,0.266,187.458
2011-05-28,182.542,3.792,17.542,9.46,10.626,1.166,,0.175,200.083
2011-05-29,185.826,1.667,6.913,5.053,5.685,0.632,,0.022,192.739
2011-05-30,184.417,1.042,4.542,2.438,2.76,0.321,,0.22,188.958
2011-05-31,185.875,1.5,6.292,4.974,5.855,0.881,,0.798,192.167
2011-06-01,184.375,1.167,7.042,5.1,6.033,0.933,,0.339,191.417
2011-06-02,180.571,2.522,12.524,5.899,7.386,1.487,,0.865,193.095
2011-06-03,179.875,3.208,10.917,4.775,5.857,1.082,,0.921,190.792
2011-06-04,179.542,2.75,9.625,3.835,4.364,0.53,,1.02,189.167
2011-06-05,180.083,2.667,10.125,4.441,5.024,0.584,,0.557,190.208
2011-06-06,189.565,3.458,12.304,5.793,6.751,0.959,,1.152,201.87
2011-06-07,187.0,2.417,9.542,4.823,5.32,0.497,,0.413,196.542
2011-06-08,184.167,2.5,10.25,4.779,5.267,0.488,,0.376,194.417
2011-06-09,185.667,2.125,9.75,4.105,4.952,0.847,,0.544,195.417
2011-06-10,180.478,2.708,13.217,6.098,7.804,1.706,,0.575,193.696
2011-06-11,178.708,3.167,16.792,5.148,5.986,0.837,,0.242,195.5
2011-06-12,184.167,3.792,12.542,5.408,6.391,0.983,,0.423,196.708
2011-06-13,179.042,2.542,9.5,5.998,6.944,0.946,,1.098,188.542
2011-06-14,188.409,2.833,11.909,5.563,6.133,0.57,,0.749,200.318
2011-06-15,190.0,2.458,11.292,5.955,7.025,1.07,,0.868,201.292
2011-06-16,187.167,2.5,10.083,6.089,6.474,0.385,,0.185,197.25
2011-06-17,188.958,2.708,13.167,5.922,6.95,1.028,,0.411,202.125
2011-06-18,181.174,2.917,11.913,7.416,9.428,2.011,,0.487,193.087
2011-06-19,181.208,2.583,8.667,4.229,4.742,0.513,,0.279,189.875
2011-06-20,180.625,2.792,14.917,5.649,7.199,1.55,,0.168,195.542
2011-06-21,178.333,2.292,11.875,5.288,6.925,1.637,,0.538,190.208
2011-06-22,184.522,2.458,13.391,4.767,7.403,2.636,,0.899,197.913
2011-06-23,188.708,2.042,14.708,2.447,4.788,2.341,,0.43,203.417
2011-06-24,183.417,1.958,12.292,2.833,4.404,1.571,,0.369,195.708
2011-06-25,180.167,1.417,9.375,2.561,4.242,1.681,,0.334,189.542
2011-06-26,170.261,1.0,6.174,1.425,2.249,0.824,,0.098,176.435
2011-06-27,169.375,1.0,10.167,2.017,3.223,1.207,,0.075,179.542
2011-06-28,175.167,1.833,10.292,3.233,5.232,1.998,,0.348,185.458
2011-06-29,175.417,1.5,9.833,4.393,6.239,1.846,,1.047,185.25
2011-06-30,181.652,2.292,11.696,4.821,6.701,1.88,,0.972,193.348
2011-07-01,183.522,2.435,12.565,5.025,6.772,1.747,,0.464,196.087
2011-07-02,186.333,3.5,10.708,4.849,6.002,1.154,,0.853,197.042
2011-07-03,187.208,2.708,10.167,3.559,4.678,1.119,,0.683,197.375
2011-07-04,182.391,2.708,13.522,3.865,4.925,1.06,,0.313,195.913
2011-07-05,181.292,2.667,11.125,4.767,5.258,0.491,,0.835,192.417
2011-07-06,182.167,2.667,13.417,4.419,5.393,0.974,,0.475,195.583
2011-07-07,183.542,3.667,21.667,4.779,7.661,2.882,,0.297,205.208
2011-07-08,185.174,1.917,11.913,2.474,5.4,2.926,,0.198,197.087
2011-07-09,186.333,1.833,11.167,2.059,3.917,1.857,,0.255,197.5
2011-07-10,184.042,1.042,7.333,2.392,3.837,1.445,,0.474,191.375
2011-07-11,182.083,1.0,7.458,2.2,4.168,1.967,,0.227,189.542
2011-07-12,175.348,1.208,11.957,2.887,6.567,3.68,,0.218,187.304
2011-07-13,174.667,1.167,12.125,2.426,4.497,2.071,,0.27,186.792
2011-07-14,173.667,1.444,10.875,2.759,4.254,1.495,,0.479,184.542
2011-07-15,176.826,3.417,14.261,4.441,5.646,1.205,,0.914,191.087
2011-07-16,183.739,2.667,9.522,3.734,5.104,1.37,,0.863,193.261
2011-07-17,177.417,0.917,5.875,2.74,3.912,1.172,,0.521,183.292
2011-07-18,176.75,1.667,6.667,3.049,4.169,1.12,,0.145,183.417
2011-07-19,171.042,0.458,2.792,1.155,1.549,0.394,,0.027,173.833
2011-07-20,181.174,1.417,10.478,3.703,4.643,0.94,,0.126,191.652
2011-07-21,184.222,1.625,6.0,3.79,4.808,1.018,,0.352,190.222
2011-07-22,184.0,1.375,9.889,4.897,6.843,1.946,,0.416,193.889
2011-07-23,188.542,2.083,10.583,3.66,4.742,1.082,,0.671,199.125
2011-07-24,186.375,,15.667,2.694,3.2,0.506,,0.492,202.042
2011-07-25,184.542,,7.292,3.284,4.559,1.275,,0.13,191.833
2011-07-26,177.043,,10.217,2.818,3.976,1.159,,0.204,187.261
2011-07-27,175.667,,11.583,3.211,4.706,1.496,,0.214,187.25
2011-07-28,177.333,,13.5,4.225,6.37,2.146,,0.707,190.833
2011-07-29,176.833,2.583,12.333,5.288,7.035,1.748,,1.18,189.167
2011-07-30,180.652,2.773,12.696,5.095,6.108,1.013,,1.126,193.348
2011-07-31,187.667,,10.25,3.852,4.609,0.757,,0.559,197.917
2011-08-01,186.783,2.357,11.652,3.937,5.153,1.216,,0.392,198.435
2011-08-02,183.0,3.13,9.125,3.848,5.482,1.634,,0.615,192.125
2011-08-03,171.826,1.739,9.522,2.572,4.386,1.814,,0.433,181.348
2011-08-04,173.25,2.261,22.542,3.392,5.392,2.0,,0.625,195.792
2011-08-05,174.042,2.261,27.75,3.569,5.147,1.578,,0.359,201.792
2011-08-06,170.583,1.696,11.542,1.652,2.943,1.291,,0.073,182.125
2011-08-07,180.783,,9.652,1.729,3.052,1.323,,0.227,190.435
2011-08-08,183.091,3.0,10.227,3.556,5.247,1.691,,0.705,193.318
2011-08-09,185.208,3.375,11.083,4.58,6.21,1.63,,0.997,196.292
2011-08-10,185.375,3.0,8.917,4.647,6.057,1.41,,1.025,194.292
2011-08-11,177.652,3.042,12.652,4.923,6.305,1.382,,1.041,190.304
2011-08-12,177.542,3.458,11.458,5.047,5.976,0.929,,1.109,189.0
2011-08-13,176.708,3.333,17.5,3.751,4.416,0.665,,0.881,194.208
2011-08-14,177.542,2.292,11.417,2.816,3.576,0.76,,0.63,188.958
2011-08-15,183.304,2.208,8.261,3.201,4.064,0.862,,0.507,191.565
2011-08-16,187.083,2.542,9.833,3.567,4.536,0.969,,0.637,196.917
2011-08-17,185.708,2.333,12.083,3.448,4.734,1.286,,0.332,197.792
2011-08-18,184.5,2.632,15.792,3.474,4.737,1.263,,0.446,200.292
2011-08-19,185.957,3.417,8.652,4.672,5.454,0.783,,0.514,194.609
2011-08-20,187.167,4.125,8.625,6.017,6.684,0.668,,0.681,195.792
2011-08-21,190.292,3.75,9.167,4.089,4.661,0.572,,0.218,199.458
2011-08-22,186.167,4.375,11.625,5.157,6.006,0.848,,0.315,197.792
2011-08-23,187.261,3.5,10.0,4.095,5.79,1.696,,0.244,197.261
2011-08-24,178.208,0.958,4.333,2.517,4.529,2.013,,0.184,182.542
2011-08-25,177.75,1.083,5.792,2.714,5.046,2.331,,0.088,183.542
2011-08-26,182.458,2.571,10.833,2.845,5.25,2.405,,0.182,193.292
2011-08-27,175.0,2.333,9.435,2.345,3.762,1.417,,0.318,184.435
2011-08-28,175.167,2.25,11.792,2.752,3.679,0.927,,0.544,186.958
2011-08-29,177.083,3.0,12.042,3.638,4.782,1.144,,0.533,189.125
2011-08-30,178.958,3.5,12.958,4.808,5.727,0.919,,0.769,191.917
2011-08-31,185.87,3.238,15.565,5.353,6.137,0.784,,0.694,201.435
2011-09-01,186.174,3.174,14.565,6.137,8.244,2.107,,0.155,200.739
2011-09-02,176.792,1.957,5.667,3.5,4.468,0.968,,0.035,182.458
2011-09-03,176.458,1.435,4.833,1.84,2.172,0.331,,0.044,181.292
2011-09-04,179.0,2.609,10.652,2.979,3.736,0.757,,0.193,189.652
2011-09-05,176.292,1.957,5.542,3.017,3.444,0.427,,0.235,181.833
2011-09-06,182.292,2.217,7.917,3.998,4.421,0.423,,0.56,190.208
2011-09-07,184.458,2.957,11.167,4.307,4.869,0.562,,0.697,195.625
2011-09-08,188.652,2.478,13.0,3.548,4.166,0.618,,0.55,201.652
2011-09-09,186.292,2.13,14.875,3.106,4.12,1.015,,0.114,201.167
2011-09-10,182.375,1.391,10.583,2.499,4.435,1.936,,0.196,192.958
2011-09-11,181.292,1.0,6.75,1.897,3.133,1.236,,0.117,188.042
2011-09-12,176.391,1.739,8.0,3.48,5.161,1.68,,0.287,184.391
2011-09-13,175.958,2.087,9.208,3.697,5.517,1.82,,0.508,185.167
2011-09-14,175.875,2.167,9.042,3.149,4.759,1.61,,0.496,184.917
2011-09-15,175.375,2.0,10.167,2.949,5.144,2.196,,0.269,185.542
2011-09-16,178.478,2.25,7.652,3.524,5.996,2.473,,0.27,186.13
2011-09-17,175.625,1.583,5.958,2.612,4.137,1.525,,0.07,181.583
2011-09-18,179.083,1.217,5.875,1.493,3.239,1.745,,0.049,184.958
2011-09-19,185.667,2.292,8.542,2.737,4.62,1.882,,0.161,194.208
2011-09-20,181.609,3.083,13.174,4.687,6.328,1.641,,0.1,194.783
2011-09-21,174.625,1.917,5.625,3.001,3.725,0.724,,0.14,180.25
2011-09-22,177.0,1.917,5.958,3.42,3.905,0.485,,0.284,182.958
2011-09-23,178.458,2.217,5.792,3.22,3.601,0.38,,0.467,184.25
2011-09-24,188.391,3.042,7.435,4.115,4.523,0.408,,0.404,195.826
2011-09-25,188.333,3.333,8.417,4.086,4.431,0.345,,0.508,196.75
2011-09-26,191.958,4.583,16.333,6.804,8.713,1.909,,0.367,208.292
2011-09-27,188.917,3.542,11.042,5.647,6.655,1.007,,0.524,199.958
2011-09-28,182.826,3.348,17.565,5.939,6.644,0.704,,0.609,200.391
2011-09-29,181.0,2.75,11.727,4.011,4.808,0.797,,0.395,192.727
2011-09-30,181.708,3.042,13.917,4.403,4.961,0.558,,0.261,195.625
2011-10-01,180.5,2.417,6.208,3.762,4.109,0.347,,0.345,186.708
2011-10-02,186.739,2.333,3.609,3.324,3.674,0.35,,0.574,190.348
2011-10-03,187.375,2.391,4.0,3.948,4.339,0.391,,0.414,191.375
2011-10-04,189.261,3.167,10.696,5.819,6.69,0.871,,0.303,199.957
2011-10-05,189.5,3.875,13.792,8.036,9.584,1.548,,0.286,203.292
2011-10-06,186.87,2.458,8.826,4.784,5.381,0.597,8.103,0.388,195.696
2011-10-07,190.667,3.542,9.208,5.355,5.769,0.414,25.916,1.1,199.875
2011-10-08,192.25,4.261,11.375,5.275,5.794,0.519,25.571,0.852,203.625
2011-10-09,192.292,4.083,11.708,4.396,4.701,0.305,34.07,1.304,204.0
2011-10-10,181.522,3.417,10.565,4.56,5.146,0.586,34.058,0.918,192.087
2011-10-11,182.208,4.5,15.25,7.064,8.511,1.448,40.321,1.168,197.458
2011-10-12,182.375,4.625,13.667,6.229,7.264,1.035,40.497,1.242,196.042
2011-10-13,181.708,3.957,14.0,6.836,8.339,1.503,35.808,0.444,195.708
2011-10-14,182.565,2.792,9.522,5.635,7.581,1.946,15.323,0.219,192.087
2011-10-15,183.75,3.958,16.625,7.097,9.111,2.015,7.496,0.436,200.375
2011-10-16,187.167,3.208,5.458,3.79,4.033,0.243,19.579,0.891,192.625
2011-10-17,188.667,3.625,8.667,5.092,5.788,0.695,21.147,1.013,197.333
2011-10-18,189.435,2.87,5.522,5.274,5.712,0.438,10.982,0.862,194.957
2011-10-19,189.292,3.208,8.25,5.596,6.254,0.658,12.617,0.652,197.542
2011-10-20,189.708,3.792,12.417,6.823,8.164,1.34,16.758,0.639,202.125
2011-10-21,189.375,3.75,14.875,7.83,9.902,2.072,12.394,0.869,204.25
2011-10-22,184.87,2.75,11.261,4.923,5.91,0.988,5.881,0.181,196.13
2011-10-23,185.333,2.391,7.917,3.374,3.979,0.605,6.62,0.152,193.25
2011-10-24,185.917,3.25,12.292,5.022,6.452,1.43,8.85,0.467,198.208
2011-10-25,187.292,2.833,9.292,5.36,6.839,1.479,13.399,0.607,196.583
2011-10-26,181.826,2.333,6.609,3.983,4.474,0.49,6.969,0.625,188.435
2011-10-27,183.292,3.125,9.542,6.103,6.911,0.808,11.902,0.457,192.833
2011-10-28,182.75,3.957,13.667,6.895,8.421,1.527,15.806,0.681,196.417
2011-10-29,181.917,4.125,15.375,6.371,7.841,1.469,17.838,0.566,197.292
2011-10-30,186.696,3.5,12.957,5.081,5.918,0.837,14.147,0.132,199.652
2011-10-31,187.625,2.958,9.167,5.125,6.085,0.96,6.954,0.514,196.792
2011-11-01,187.958,3.0,10.958,5.555,7.319,1.764,9.32,0.583,198.917
2011-11-02,189.0,2.957,13.0,6.33,7.953,1.622,12.192,0.705,202.0
2011-11-03,180.783,3.625,13.261,6.195,9.065,2.869,14.898,0.319,194.043
2011-11-04,181.043,3.958,28.435,6.529,9.036,2.507,16.73,0.728,209.478
2011-11-05,178.208,3.174,11.708,6.05,8.713,2.663,13.153,0.187,189.917
2011-11-06,177.375,3.0,9.417,3.949,5.754,1.805,7.247,0.12,186.792
2011-11-07,187.478,3.391,7.565,4.695,5.652,0.957,5.224,0.398,195.043
2011-11-08,190.417,3.13,8.708,4.528,5.212,0.684,8.552,0.529,199.125
2011-11-09,189.875,3.087,8.542,5.223,6.163,0.941,7.646,0.559,198.417
2011-11-10,189.792,2.696,9.458,6.265,7.103,0.838,8.756,0.544,199.25
2011-11-11,183.304,3.826,14.043,7.373,10.094,2.72,10.076,0.307,197.348
2011-11-12,182.708,5.348,22.667,8.091,10.437,2.346,16.038,1.269,205.375
2011-11-13,182.083,4.087,11.0,4.81,5.629,0.819,17.482,0.661,193.083
2011-11-14,184.217,4.273,8.087,6.299,6.936,0.637,34.433,1.982,192.304
2011-11-15,188.957,2.522,5.304,4.916,5.295,0.379,13.909,1.68,194.261
2011-11-16,189.125,3.565,8.958,6.557,7.659,1.101,9.004,0.582,198.083
2011-11-17,191.25,4.13,9.667,7.326,8.536,1.21,20.212,1.26,200.917
2011-11-18,190.417,4.304,11.75,8.219,10.576,2.357,24.283,0.543,202.167
2011-11-19,184.609,2.783,13.0,7.913,10.004,2.091,6.927,0.144,197.609
2011-11-20,188.708,2.783,6.917,2.649,2.92,0.271,10.875,0.51,195.625
2011-11-21,190.458,2.217,6.667,3.881,4.24,0.359,4.631,0.354,197.125
2011-11-22,190.75,3.261,9.292,5.928,7.046,1.118,5.279,0.532,200.042
2011-11-23,181.391,4.043,12.783,6.238,8.203,1.965,12.308,1.126,194.174
2011-11-24,182.0,2.364,3.783,3.929,4.21,0.281,6.458,0.725,185.783
2011-11-25,183.375,2.957,6.167,6.861,8.076,1.214,6.006,0.707,189.542
2011-11-26,182.458,3.652,9.5,6.499,8.041,1.542,7.57,0.544,191.958
2011-11-27,189.217,4.087,15.522,5.771,7.349,1.578,14.216,0.899,204.739
2011-11-28,191.125,6.391,26.75,8.653,18.048,9.394,19.708,0.827,217.875
2011-11-29,190.167,5.087,22.958,10.297,18.14,7.843,17.878,0.789,213.125
2011-11-30,188.042,4.391,16.792,9.102,13.811,4.709,19.232,0.935,204.833
2011-12-01,188.957,2.957,6.391,4.77,5.404,0.634,0.081,0.215,195.348
2011-12-02,189.87,3.957,12.043,8.449,9.639,1.19,5.919,0.455,201.913
