date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,187.417,3.896,83.732,72.62,52.155,11.833,4.714,5.338,0.625,15.25,2.958,,11.288,6.718,2.14,199.25
2011-01-02,186.167,4.417,78.722,60.15,46.155,7.625,3.254,3.539,0.286,19.208,3.307,,9.154,6.768,4.976,193.792
2011-01-03,185.583,3.479,79.567,60.33,49.856,8.292,4.131,4.558,0.427,20.792,3.396,,8.681,6.226,3.477,193.875
2011-01-04,186.333,6.108,75.866,58.801,43.577,8.417,4.189,4.617,0.428,38.458,5.351,,6.624,5.139,3.756,194.75
2011-01-05,186.333,4.416,92.299,71.509,57.155,14.958,5.809,6.45,0.641,15.917,3.139,,6.644,4.605,2.246,201.292
2011-01-06,187.542,4.812,91.958,67.15,47.433,23.333,8.485,9.907,1.423,17.25,3.325,,8.317,5.586,1.916,210.875
2011-01-07,187.833,3.646,89.433,67.97,53.144,10.333,5.429,6.249,0.82,6.625,3.12,,7.061,5.227,2.148,198.167
2011-01-08,189.833,4.354,88.423,69.582,46.144,14.417,5.665,6.512,0.847,8.417,2.603,,7.556,3.79,0.146,204.25
2011-01-09,191.208,5.125,86.433,67.554,47.144,18.0,8.484,9.785,1.301,20.167,4.133,,9.965,6.512,3.428,209.208
2011-01-10,190.042,7.208,94.134,75.806,49.134,30.833,12.006,14.39,2.384,32.583,4.476,,10.341,6.161,2.474,220.875
2011-01-11,186.458,4.304,86.588,62.87,43.423,14.25,6.198,6.904,0.705,25.875,4.86,,8.529,6.203,2.713,200.708
2011-01-12,187.542,5.104,77.299,61.573,45.433,16.458,7.388,8.611,1.222,8.375,2.862,,5.85,2.983,-0.075,204.0
2011-01-13,187.042,5.208,85.299,65.48,47.433,23.625,8.07,9.836,1.766,25.591,4.2,,7.735,5.321,1.98,210.667
2011-01-14,188.833,4.812,64.289,55.006,46.711,13.0,7.516,8.191,0.675,46.667,6.57,,8.476,7.174,6.124,201.833
2011-01-15,188.708,4.438,84.268,68.098,52.155,17.083,7.404,8.143,0.74,15.5,4.017,,7.498,5.868,3.577,205.792
2011-01-16,186.625,4.77,95.134,61.603,51.711,15.792,6.903,7.612,0.709,12.292,2.942,,5.503,4.703,2.077,202.417
2011-01-17,185.417,4.708,100.0,73.626,46.0,15.625,7.694,9.147,1.453,11.583,2.92,,8.649,4.507,1.388,201.042
2011-01-18,187.458,5.674,93.866,72.364,45.289,25.25,11.982,14.96,2.978,16.667,3.477,,9.976,5.169,0.519,212.708
2011-01-19,186.625,5.854,100.0,88.296,69.743,26.167,11.214,13.709,2.494,14.208,2.93,,8.931,6.343,4.83,212.792
2011-01-20,184.708,5.73,100.0,91.018,84.155,46.875,10.431,11.53,1.099,6.417,2.997,,8.796,7.01,4.883,231.583
2011-01-21,186.375,4.562,97.433,93.483,87.423,65.0,8.529,9.391,0.861,9.25,2.774,,8.19,7.335,6.697,251.375
2011-01-22,,4.604,100.0,88.292,71.0,,7.227,7.999,0.771,7.875,2.612,,8.76,6.496,4.518,
2011-01-23,185.0,4.208,74.887,58.744,47.289,12.667,4.869,5.355,0.486,14.667,3.426,,11.2,7.975,3.413,197.667
2011-01-24,184.292,2.896,68.278,58.641,49.567,9.083,4.157,4.652,0.496,17.25,3.622,,5.904,3.292,2.287,193.375
2011-01-25,185.583,4.218,91.567,59.692,40.144,9.75,5.201,5.717,0.516,23.292,4.073,,4.875,2.766,1.15,195.333
2011-01-26,185.542,3.208,70.0,58.997,46.0,9.708,4.66,5.192,0.532,14.875,3.325,,4.733,2.877,1.161,195.25
2011-01-27,188.167,6.667,84.69,65.808,55.423,20.667,8.142,9.399,1.257,35.5,4.883,,6.941,4.262,0.524,208.833
2011-01-28,188.542,5.73,98.845,74.232,60.845,16.75,8.257,9.164,0.907,30.042,4.421,,6.787,4.99,1.935,205.292
2011-01-29,188.333,3.938,91.546,70.36,52.567,11.375,5.462,6.665,1.203,8.708,3.105,,6.025,3.433,0.989,199.708
2011-01-30,187.208,4.666,93.556,72.945,59.423,12.958,6.88,8.142,1.262,11.042,3.262,,6.002,3.45,0.111,200.167
2011-01-31,185.417,4.354,79.144,57.556,42.711,18.375,5.874,6.547,0.673,12.75,3.383,,6.411,3.59,0.599,203.792
2011-02-01,186.292,4.696,98.123,68.949,44.144,12.0,6.331,7.041,0.71,28.167,4.221,,8.736,4.235,-0.3,198.292
2011-02-02,184.792,3.125,80.535,55.603,42.134,7.167,3.833,4.297,0.465,16.708,2.962,,2.175,0.914,-0.582,191.958
2011-02-03,186.208,4.979,75.711,63.688,46.856,13.0,7.119,8.016,0.897,18.0,3.303,,3.55,1.255,-0.939,199.208
2011-02-04,188.375,5.375,85.845,65.352,43.0,16.958,7.319,8.586,1.267,25.125,4.497,,6.602,3.819,0.211,205.333
2011-02-05,187.077,5.604,93.155,72.169,47.299,15.538,7.351,7.956,0.606,35.333,4.832,,8.413,4.657,0.327,202.615
2011-02-06,,7.52,100.0,99.786,96.577,,15.569,19.271,3.701,30.917,2.812,,9.873,7.233,4.215,
2011-02-07,,5.188,100.0,87.556,58.011,,14.14,17.19,3.05,18.917,3.691,,10.691,8.104,5.36,
2011-02-08,,3.544,69.711,54.007,40.0,,4.423,5.059,0.636,21.667,3.374,,5.087,2.798,-0.092,
2011-02-09,187.231,5.52,89.979,66.455,47.989,17.692,6.328,7.074,0.746,19.5,3.66,,3.689,1.815,-0.071,204.923
2011-02-10,187.87,4.479,92.958,68.383,52.567,17.913,7.334,8.481,1.147,15.083,3.536,,5.698,3.277,-0.586,205.783
2011-02-11,187.667,3.604,84.423,61.437,44.711,10.333,6.284,7.195,0.91,12.125,3.423,,6.386,4.462,1.294,198.0
2011-02-12,189.125,4.084,86.989,64.434,49.0,11.708,5.534,6.2,0.666,12.625,3.808,,6.761,4.188,0.974,200.833
2011-02-13,190.542,6.917,100.0,86.582,65.155,25.708,13.67,15.888,2.218,22.619,2.817,,6.119,4.429,2.473,216.25
2011-02-14,192.292,8.333,100.0,100.0,100.0,39.625,15.686,19.558,3.871,19.292,2.679,,6.817,5.65,4.349,231.917
2011-02-15,189.667,6.478,100.0,92.982,74.289,28.625,10.252,12.126,1.874,19.083,3.294,,7.345,5.254,2.871,218.292
2011-02-16,185.833,4.666,80.845,65.797,48.856,16.708,6.824,7.71,0.886,12.208,3.033,,6.842,4.042,1.199,202.542
2011-02-17,185.042,4.25,82.577,58.635,47.433,8.583,4.97,5.635,0.665,20.364,3.297,,5.549,3.657,1.498,193.625
2011-02-18,187.5,4.208,97.433,76.626,53.577,9.667,5.061,5.605,0.544,10.583,2.73,,3.85,1.268,-0.323,197.167
2011-02-19,188.708,4.125,98.989,74.081,49.856,12.417,6.451,7.278,0.827,11.042,3.368,,5.419,1.994,-1.931,201.125
2011-02-20,188.583,4.958,98.123,66.661,32.722,26.708,8.487,9.758,1.27,11.875,3.133,,8.203,3.925,-0.071,215.292
2011-02-21,187.583,6.562,77.856,65.405,49.979,22.708,11.721,13.334,1.613,18.083,4.818,,8.388,5.55,1.725,210.292
2011-02-22,189.625,7.26,100.0,85.056,62.021,27.0,14.217,15.589,1.373,30.125,3.445,,9.819,7.553,5.209,216.625
2011-02-23,188.292,6.292,100.0,90.359,60.577,20.875,12.206,14.864,2.658,19.083,3.566,,13.189,10.404,7.637,209.167
2011-02-24,189.043,5.75,82.887,62.98,46.577,15.652,9.252,9.921,0.669,33.458,4.413,,11.029,8.593,6.66,204.696
2011-02-25,190.75,5.896,100.0,95.344,77.021,17.0,12.48,13.601,1.12,34.0,3.26,,8.002,6.844,6.015,207.75
2011-02-26,188.208,3.521,100.0,71.906,54.289,9.875,4.885,5.241,0.356,10.583,2.918,,6.24,4.665,1.897,198.083
2011-02-27,189.75,4.854,80.834,64.046,44.144,13.042,6.6,7.474,0.874,13.125,2.913,,6.019,2.496,-0.28,202.792
2011-02-28,190.375,5.458,90.588,56.474,38.856,18.0,10.139,11.07,0.932,13.792,2.723,,8.863,4.118,-1.085,208.375
2011-03-01,191.81,7.062,100.0,91.581,76.299,24.667,7.457,9.209,1.751,20.75,3.009,,14.524,10.15,5.795,216.476
2011-03-02,189.708,6.125,100.0,96.78,86.0,24.125,6.071,6.949,0.878,16.25,2.445,,13.505,11.029,8.661,213.833
2011-03-03,189.0,3.875,84.0,64.691,48.567,11.625,2.631,2.868,0.238,16.75,2.12,,11.573,8.85,6.698,200.625
2011-03-04,191.625,4.708,100.0,85.706,63.0,15.292,2.628,2.869,0.241,23.667,1.621,,9.362,7.058,5.187,206.917
2011-03-05,193.25,7.146,100.0,100.0,100.0,29.5,7.949,9.769,1.821,10.542,1.748,,13.201,11.652,8.823,222.75
2011-03-06,191.25,6.208,100.0,87.918,68.155,23.25,6.264,7.903,1.639,17.042,2.707,,17.853,14.107,10.805,214.5
2011-03-07,192.333,6.5,90.711,73.277,62.289,16.542,5.603,6.074,0.471,32.667,2.415,,11.756,10.553,9.193,208.875
2011-03-08,192.75,6.896,85.011,70.143,53.0,19.583,6.175,6.741,0.567,35.208,2.991,,11.709,9.322,6.424,212.333
2011-03-09,190.25,6.916,100.0,96.023,68.454,19.958,3.793,4.041,0.247,20.333,1.662,,9.238,6.211,4.951,210.208
