date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,192.834,3.577,15.956,11.012,13.77,2.758,17.167,2.216,15.966,208.791
2011-01-02,187.372,3.149,9.571,5.762,7.043,1.281,12.375,2.522,14.129,196.944
2011-01-03,186.67,2.803,8.778,7.272,8.807,1.535,16.25,3.007,16.099,195.447
2011-01-04,187.333,3.286,8.409,5.342,6.719,1.377,23.417,5.61,23.026,195.741
2011-01-05,189.771,3.134,12.633,13.115,16.844,3.729,11.125,2.818,12.192,202.403
2011-01-06,192.454,3.765,17.34,17.034,27.258,10.224,16.792,3.052,16.299,209.794
2011-01-07,188.686,2.518,9.551,9.802,12.472,2.67,7.167,2.163,9.638,198.237
2011-01-08,196.205,3.321,17.04,11.327,14.472,3.145,10.667,2.045,11.949,213.245
2011-01-09,194.363,3.997,16.301,15.079,20.135,5.056,20.417,3.336,21.407,210.664
2011-01-10,195.344,4.839,21.915,20.037,29.496,9.459,29.5,3.876,29.814,217.259
2011-01-11,189.584,3.478,11.341,10.818,14.031,3.212,24.0,4.277,25.072,200.925
2011-01-12,191.294,3.026,15.151,15.374,21.131,5.757,10.125,2.626,11.507,206.444
2011-01-13,189.337,3.532,15.76,15.042,21.05,6.008,16.682,3.917,18.694,205.098
2011-01-14,190.122,4.765,12.496,15.123,18.406,3.283,40.0,6.522,37.88,202.619
2011-01-15,190.609,3.682,15.059,13.002,16.125,3.123,18.958,3.155,18.887,205.668
2011-01-16,187.347,2.927,11.149,12.804,16.24,3.436,13.542,2.507,15.373,198.496
2011-01-17,188.059,2.96,13.264,13.075,19.163,6.088,12.167,2.195,14.994,201.323
2011-01-18,192.297,4.444,24.866,20.809,33.477,12.669,14.833,2.561,17.094,217.163
2011-01-19,188.762,3.878,20.665,22.809,37.438,14.628,21.542,2.291,20.879,209.426
2011-01-20,185.018,3.146,14.35,16.751,21.424,4.673,6.042,1.486,12.285,199.368
2011-01-21,185.823,3.174,14.076,14.878,19.156,4.278,9.0,1.756,15.804,199.899
2011-01-22,188.048,3.35,15.127,12.331,15.11,2.779,10.417,2.071,15.637,203.175
2011-01-23,185.166,3.03,9.017,10.211,13.24,3.029,7.583,2.337,11.084,194.183
2011-01-24,182.832,2.587,5.551,10.792,13.947,3.156,7.583,2.678,9.941,188.383
2011-01-25,184.897,3.543,6.39,10.69,13.97,3.28,18.833,4.298,17.729,191.287
2011-01-26,186.857,3.292,9.448,13.195,16.985,3.79,10.917,3.274,11.474,196.306
2011-01-27,186.602,4.036,10.103,15.744,20.903,5.159,25.522,4.883,24.888,196.705
2011-01-28,187.056,3.861,9.721,14.851,17.969,3.118,27.5,4.255,25.568,196.777
2011-01-29,186.116,2.938,8.267,9.501,11.733,2.233,10.0,2.191,10.71,194.383
2011-01-30,189.265,3.721,14.109,17.413,25.821,8.408,11.417,2.427,11.704,203.374
2011-01-31,186.938,3.389,11.284,16.221,22.791,6.57,11.708,2.927,12.542,198.222
2011-02-01,188.563,3.536,11.239,12.11,15.311,3.201,20.042,4.018,19.457,199.801
2011-02-02,187.618,2.66,7.042,7.574,10.061,2.487,9.375,2.587,10.075,194.661
2011-02-03,191.841,3.568,10.404,13.49,18.095,4.605,14.792,3.13,13.543,202.245
2011-02-04,190.399,3.456,9.909,11.043,13.774,2.731,21.75,4.897,21.42,200.307
2011-02-05,193.21,4.452,12.702,12.084,14.725,2.642,38.667,5.581,36.693,205.912
2011-02-06,189.18,4.223,13.735,18.211,25.503,7.293,31.917,3.224,34.928,202.915
2011-02-07,187.111,4.421,14.573,19.608,24.363,4.755,12.583,2.552,17.056,201.684
2011-02-08,186.293,2.772,7.682,8.99,11.757,2.767,10.625,2.872,13.409,193.975
2011-02-09,187.789,3.087,7.914,10.404,13.874,3.471,10.15,2.837,14.189,195.703
2011-02-10,188.864,3.451,11.165,14.749,20.393,5.644,13.458,3.332,14.992,200.03
2011-02-11,187.549,3.021,7.924,9.604,14.433,4.829,12.333,2.981,13.338,195.473
2011-02-12,190.063,3.171,8.553,8.522,10.452,1.93,15.958,2.903,15.078,198.616
2011-02-13,190.468,4.082,13.671,20.384,28.815,8.432,19.708,2.359,22.21,204.14
2011-02-14,190.21,4.652,19.964,24.521,35.703,11.181,14.625,1.881,22.14,210.174
2011-02-15,190.45,4.403,15.965,17.682,25.761,8.079,15.208,2.377,21.267,206.415
2011-02-16,189.826,3.451,12.043,14.815,19.966,5.15,15.042,3.112,17.56,201.87
2011-02-17,187.676,3.167,8.547,10.41,14.056,3.645,12.458,3.026,14.188,196.224
2011-02-18,189.596,2.982,6.928,7.634,10.923,3.289,7.958,2.266,9.723,196.525
2011-02-19,193.986,3.644,10.928,9.074,11.573,2.499,11.25,2.246,12.877,204.914
2011-02-20,196.641,4.498,19.968,17.616,25.074,7.458,15.25,2.942,16.945,216.608
2011-02-21,195.549,5.0,25.938,27.562,39.751,12.188,20.667,4.424,24.557,221.488
2011-02-22,190.742,4.269,17.166,15.777,20.254,4.477,19.917,3.245,26.026,207.907
2011-02-23,188.599,4.308,14.337,17.2,24.078,6.878,17.0,2.148,20.911,202.936
2011-02-24,189.252,3.659,8.921,9.629,12.151,2.522,34.708,4.231,34.0,198.172
2011-02-25,192.192,4.484,15.596,19.084,23.843,4.759,31.792,2.736,36.333,207.788
2011-02-26,190.752,2.728,7.795,6.466,7.838,1.372,11.042,1.922,13.714,198.547
2011-02-27,194.692,3.163,10.553,11.794,15.282,3.488,14.333,1.97,15.895,205.246
2011-02-28,194.837,3.076,10.913,13.605,18.526,4.921,13.958,2.386,14.008,205.749
2011-03-01,190.207,3.927,15.324,19.926,27.008,7.082,15.625,2.741,20.924,205.53
2011-03-02,189.492,4.314,17.343,21.467,34.443,12.976,17.25,2.377,25.468,206.835
2011-03-03,187.146,2.903,4.316,7.449,10.034,2.585,14.5,2.819,18.191,191.462
2011-03-04,190.305,3.229,6.356,7.993,9.849,1.856,18.0,2.149,20.961,196.661
2011-03-05,187.896,3.968,13.587,19.626,27.733,8.106,7.917,1.769,15.102,201.483
2011-03-06,188.487,5.078,15.919,22.089,34.725,12.636,14.333,2.905,20.407,204.407
2011-03-07,188.92,4.761,7.027,12.077,15.519,3.442,30.542,4.155,34.027,195.947
2011-03-08,192.447,5.442,9.57,14.795,20.136,5.342,34.917,3.927,35.062,202.018
2011-03-09,192.55,4.198,9.313,12.6,16.477,3.877,19.864,2.327,22.52,201.863
2011-03-10,192.962,3.078,8.551,8.222,10.988,2.767,13.167,2.171,16.192,201.514
2011-03-11,192.635,2.693,6.807,5.36,6.848,1.488,16.917,2.998,18.677,199.442
2011-03-12,193.858,2.799,6.546,8.717,11.704,2.987,14.0,2.678,15.367,200.405
2011-03-13,195.839,2.995,8.138,12.251,16.356,4.105,10.375,2.404,13.14,203.978
2011-03-14,196.79,3.328,15.291,14.757,20.152,5.395,10.625,3.012,12.205,212.081
2011-03-15,192.422,3.417,12.49,14.196,19.525,5.329,19.292,3.693,20.322,204.912
2011-03-16,192.196,3.241,13.268,16.35,22.26,5.91,15.333,3.173,15.356,205.464
2011-03-17,189.676,3.924,18.139,21.737,29.787,8.05,18.958,2.37,23.983,207.815
2011-03-18,189.356,5.02,16.189,14.478,18.672,4.194,17.292,2.897,30.804,205.545
2011-03-19,186.639,2.351,6.023,7.717,11.101,3.384,4.75,2.37,9.587,192.662
2011-03-20,188.357,2.58,9.129,8.35,10.454,2.104,11.0,2.862,13.797,197.487
2011-03-21,187.341,2.443,6.522,8.643,11.412,2.769,12.083,3.165,14.356,193.862
2011-03-22,190.713,3.554,13.861,18.031,24.588,6.557,19.708,4.599,20.447,204.574
2011-03-23,186.336,3.001,10.394,15.083,18.152,3.069,9.286,2.055,15.053,196.73
2011-03-24,185.756,3.917,8.208,8.444,10.265,1.821,13.25,2.965,16.981,193.964
2011-03-25,188.383,2.808,5.073,4.468,5.699,1.231,13.458,2.978,16.017,193.457
2011-03-26,191.332,3.122,9.068,12.008,16.067,4.059,11.292,2.698,15.132,200.399
2011-03-27,194.417,3.63,13.261,14.817,21.62,6.803,20.667,3.976,23.04,207.678
2011-03-28,192.847,3.826,13.636,14.518,19.0,4.483,27.333,4.594,31.818,206.483
2011-03-29,195.247,3.764,14.868,17.589,25.564,7.974,21.583,4.262,24.289,210.114
2011-03-30,192.453,3.128,17.75,12.782,17.035,4.253,16.0,3.611,17.653,210.202
2011-03-31,187.613,2.459,8.417,7.712,9.584,1.871,4.208,2.164,11.762,196.031
2011-04-01,189.665,3.931,13.291,11.029,13.32,2.291,27.875,5.642,29.945,202.955
2011-04-02,189.036,3.679,14.076,9.134,11.113,1.979,29.625,5.583,32.224,203.112
2011-04-03,186.643,2.432,5.105,4.432,5.563,1.131,10.667,2.966,12.84,191.748
2011-04-04,189.754,2.844,9.27,7.957,10.177,2.22,10.333,2.85,12.346,199.025
2011-04-05,189.412,3.172,11.846,11.801,14.647,2.846,15.792,3.893,17.065,201.258
2011-04-06,189.062,3.31,12.13,13.725,16.621,2.895,18.042,4.872,20.772,201.191
2011-04-07,187.309,2.805,15.277,10.692,13.647,2.955,13.583,4.017,17.352,202.586
2011-04-08,185.616,2.925,15.232,13.747,17.183,3.437,12.227,3.037,20.976,200.848
2011-04-09,184.691,2.887,11.105,10.047,12.809,2.762,10.458,2.058,19.299,195.796
2011-04-10,188.534,3.563,10.136,6.864,8.221,1.357,26.375,4.501,31.209,198.669
2011-04-11,190.396,3.457,10.768,8.795,11.108,2.313,27.875,5.027,31.46,201.164
2011-04-12,192.731,2.872,9.081,7.984,10.01,2.025,22.125,3.475,25.866,201.812
2011-04-13,188.89,3.435,13.513,9.385,11.763,2.377,23.25,4.822,26.378,202.403
2011-04-14,188.605,4.038,17.291,11.771,14.227,2.456,31.542,7.223,36.904,205.896
2011-04-15,187.137,3.85,19.882,11.245,13.711,2.466,30.958,5.76,39.01,207.02
2011-04-16,186.537,3.127,11.672,7.058,9.536,2.477,28.542,3.049,37.207,198.209
2011-04-17,186.001,2.47,7.023,4.124,5.516,1.392,14.875,3.224,17.207,193.025
2011-04-18,183.179,2.528,8.241,5.528,7.341,1.813,17.917,2.759,22.583,191.42
2011-04-19,184.509,2.752,8.173,5.904,7.562,1.658,9.792,2.596,14.56,192.682
2011-04-20,189.543,2.634,9.258,6.815,8.709,1.895,5.958,2.379,9.926,198.802
2011-04-21,191.412,3.393,14.149,9.654,12.613,2.958,16.167,3.917,19.702,205.562
2011-04-22,191.129,4.056,17.766,14.266,18.411,4.145,21.909,3.26,31.727,208.895
2011-04-23,187.371,3.176,12.413,9.61,13.346,3.735,10.792,2.045,19.62,199.784
2011-04-24,188.812,2.898,8.268,5.031,6.553,1.522,18.292,3.276,21.582,197.079
2011-04-25,187.994,3.074,9.228,6.715,8.669,1.953,22.125,3.51,22.32,197.221
