date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,197.458,3.083,9.25,9.441,12.017,2.575,8.667,1.991,10.041,206.708
2011-01-02,195.083,2.375,6.417,6.049,7.427,1.378,5.625,1.84,6.033,201.5
2011-01-03,195.417,2.958,9.417,7.279,8.636,1.358,6.25,1.748,3.768,204.833
2011-01-04,197.083,4.042,9.167,7.104,9.054,1.95,14.625,2.332,8.244,206.25
2011-01-05,197.5,4.167,7.917,9.222,13.132,3.911,6.458,1.723,4.608,205.417
2011-01-06,196.227,4.417,9.545,11.073,16.644,5.57,9.667,1.88,5.273,205.773
2011-01-07,194.542,2.792,6.5,5.91,9.905,3.995,4.5,1.732,3.667,201.042
2011-01-08,195.391,2.783,8.304,7.454,9.921,2.467,5.125,1.764,4.511,203.696
2011-01-09,197.75,3.667,13.417,10.881,15.866,4.985,9.625,2.291,8.667,211.167
2011-01-10,198.042,6.0,19.042,12.987,20.908,7.921,17.833,2.215,10.36,217.083
2011-01-11,197.333,4.208,16.708,8.611,13.617,5.005,13.75,2.3,7.836,214.042
2011-01-12,196.708,3.708,11.458,8.32,12.093,3.773,7.412,1.926,3.885,208.167
2011-01-13,196.542,4.208,14.708,12.131,17.587,5.456,10.875,2.219,6.473,211.25
2011-01-14,198.833,4.5,13.667,6.383,9.233,2.85,11.417,2.426,7.999,212.5
2011-01-15,198.208,3.875,15.167,6.384,8.378,1.994,10.833,2.015,7.673,213.375
2011-01-16,197.739,4.957,14.783,8.589,12.319,3.73,12.833,2.171,7.212,212.522
2011-01-17,197.875,4.375,13.75,9.848,14.314,4.466,11.792,2.198,6.907,211.625
2011-01-18,197.875,4.5,19.583,14.038,24.172,10.134,14.636,2.382,8.391,217.458
2011-01-19,196.958,4.875,19.083,16.132,26.282,10.15,17.167,2.629,11.305,216.042
2011-01-20,196.375,4.375,15.0,18.236,35.946,17.71,7.458,2.25,10.263,211.375
2011-01-21,196.708,3.625,20.042,14.041,21.77,7.729,6.625,1.819,7.015,216.75
2011-01-22,195.875,3.208,13.833,9.188,12.139,2.951,4.708,1.923,4.511,209.708
2011-01-23,197.125,3.875,14.875,6.536,10.13,3.594,4.917,1.839,3.614,212.0
2011-01-24,196.348,3.391,11.435,7.565,10.623,3.058,4.833,2.028,3.034,207.783
2011-01-25,196.292,3.5,7.708,7.82,11.095,3.275,9.25,2.062,5.361,204.0
2011-01-26,197.708,6.75,7.417,7.968,12.028,4.06,5.0,2.01,5.142,205.125
2011-01-27,198.864,5.292,9.045,9.102,13.308,4.206,12.25,2.251,8.83,207.909
2011-01-28,201.667,4.0,9.917,7.789,11.032,3.243,13.917,2.292,8.406,211.583
2011-01-29,202.292,3.042,9.458,4.662,6.006,1.344,7.875,1.867,5.015,211.75
2011-01-30,203.042,4.208,13.125,7.987,11.948,3.961,9.208,1.987,4.848,216.167
2011-01-31,201.696,4.167,11.174,9.211,14.713,5.502,8.125,2.043,5.266,212.87
2011-02-01,201.7,3.913,12.3,10.171,14.536,4.365,6.792,2.273,6.868,214.0
2011-02-02,200.75,3.458,17.708,6.754,9.253,2.5,6.625,2.007,4.838,218.458
2011-02-03,203.333,5.25,29.25,12.777,19.879,7.101,12.958,2.221,6.671,232.583
2011-02-04,201.609,4.5,23.391,10.701,15.982,5.281,17.792,2.485,10.396,225.0
2011-02-05,200.792,4.333,17.75,9.675,12.783,3.108,21.958,2.361,11.776,218.542
2011-02-06,200.458,5.13,22.583,16.318,28.0,11.682,19.542,2.225,14.689,223.042
2011-02-07,200.375,6.167,21.792,17.287,41.17,23.883,6.292,2.348,10.384,222.167
2011-02-08,196.625,2.792,13.542,5.287,7.295,2.008,4.0,2.025,4.301,210.167
2011-02-09,198.0,3.304,14.174,6.907,9.333,2.427,5.917,1.74,3.594,212.174
2011-02-10,195.826,3.348,15.478,7.709,10.805,3.095,8.333,1.848,5.925,211.304
2011-02-11,195.542,3.375,14.042,6.898,9.575,2.677,9.167,1.898,5.62,209.583
2011-02-12,196.333,3.167,13.25,6.592,8.314,1.722,10.583,1.793,6.163,209.583
2011-02-13,195.542,3.833,15.25,12.504,17.533,5.029,10.417,2.098,8.35,210.792
2011-02-14,196.957,5.208,24.826,16.701,30.845,14.145,10.875,1.998,11.697,221.783
