date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-09-18,182.957,1.833,85.426,72.779,62.478,3.348,2.337,2.715,0.373,,0.897,27.799,25.388,22.69,186.304
2012-09-19,185.696,2.166,76.444,64.391,49.79,3.783,2.049,2.299,0.207,,0.73,27.081,23.336,19.689,189.478
2012-09-20,188.391,3.037,88.485,73.417,56.364,8.826,3.729,4.28,0.478,,0.949,25.732,21.849,18.162,197.217
2012-09-21,190.565,2.75,90.891,72.018,52.117,8.304,3.222,3.66,0.343,,0.745,26.084,21.389,17.346,198.87
2012-09-22,188.522,2.896,89.862,74.582,54.738,5.304,3.293,3.853,0.505,,0.755,26.141,21.338,16.549,193.826
2012-09-23,185.739,2.375,96.267,80.908,57.167,4.13,2.136,2.49,0.213,,0.511,25.648,21.439,18.891,189.87
2012-09-24,184.348,2.438,97.269,81.553,58.147,5.478,2.945,3.895,0.869,,0.629,25.019,21.096,17.923,189.826
2012-09-25,183.957,2.458,94.088,77.121,57.682,4.435,2.964,3.794,0.768,,0.424,25.708,21.725,17.854,188.391
2012-09-26,184.913,2.737,93.806,74.918,53.494,3.696,2.88,3.935,1.016,,0.314,26.626,21.104,15.586,188.609
2012-09-27,187.0,2.521,93.059,74.705,50.394,4.826,3.121,4.237,1.043,,0.329,26.894,21.345,15.922,191.826
2012-09-28,187.87,2.588,93.891,74.951,51.014,5.957,3.293,4.382,1.022,,0.312,27.125,21.553,16.444,193.826
2012-09-29,189.0,2.396,96.178,77.18,59.953,4.391,2.373,2.74,0.313,,0.684,24.351,21.288,18.603,193.391
2012-09-30,184.435,2.084,97.344,88.378,66.779,3.174,1.917,2.304,0.351,,0.359,22.451,19.862,18.115,187.609
2012-10-01,189.609,2.5,94.325,76.652,54.352,3.696,3.161,4.058,0.899,,0.303,23.348,20.103,16.912,193.304
2012-10-02,188.217,2.729,94.363,76.777,51.276,4.0,3.886,5.365,1.514,,0.438,23.744,18.788,14.897,192.217
2012-10-03,185.8,2.146,93.546,77.919,58.067,2.9,3.558,4.842,1.245,,0.364,24.717,19.413,13.89,188.7
2012-10-04,184.913,1.833,92.179,73.289,52.772,3.565,2.639,3.396,0.772,,0.457,23.969,19.941,14.916,188.478
2012-10-05,185.913,2.458,93.116,76.543,52.96,4.565,3.215,4.209,1.006,,0.557,23.836,18.477,13.162,190.478
2012-10-06,187.87,2.696,95.441,81.388,63.334,5.783,4.539,5.803,1.268,,0.865,22.411,18.935,16.217,193.652
2012-10-07,187.739,2.354,96.311,80.044,57.879,4.13,2.167,2.725,0.478,,0.282,22.572,18.258,14.998,191.87
2012-10-08,186.261,2.042,92.474,74.338,53.1,3.913,2.641,3.479,0.825,,0.351,23.247,18.301,13.617,190.174
2012-10-09,186.913,2.292,94.703,73.841,45.529,4.696,3.539,5.117,1.599,,0.372,24.273,18.558,13.236,191.609
2012-10-10,188.652,2.362,93.87,79.381,55.545,5.13,3.882,5.243,1.378,,0.65,24.039,19.047,14.335,193.783
2012-10-11,188.739,2.709,94.344,77.249,54.209,5.13,3.604,4.319,0.716,,0.686,23.242,18.346,14.698,193.87
2012-10-12,187.609,2.208,93.493,67.191,42.104,4.435,3.489,4.503,1.044,,0.215,20.654,16.474,10.897,192.043
2012-10-13,188.348,2.875,89.942,73.799,47.447,5.043,4.296,6.006,1.693,,0.55,22.112,15.423,9.746,193.391
2012-10-14,190.783,3.624,92.344,80.103,59.459,7.261,4.255,5.493,1.234,,0.667,20.623,15.868,12.397,198.043
2012-10-15,185.696,2.75,92.564,75.17,53.838,4.348,4.322,5.607,1.29,,0.786,22.907,17.141,11.87,190.043
2012-10-16,185.87,2.736,93.71,74.221,48.608,5.391,5.142,6.8,1.652,,0.648,24.105,18.495,13.125,191.261
2012-10-17,195.261,3.167,97.51,92.527,72.01,6.348,6.151,7.604,1.427,,0.265,19.401,17.525,15.811,201.609
2012-10-18,191.957,2.562,92.398,71.335,48.44,4.696,4.16,5.976,1.765,,0.466,19.218,16.67,13.809,196.652
2012-10-19,186.435,2.729,87.75,62.975,41.013,7.783,3.312,4.206,0.849,,0.848,20.922,16.536,11.774,194.217
2012-10-20,188.957,2.938,92.512,73.613,47.315,6.522,3.8,5.142,1.304,,0.623,21.824,15.581,9.803,195.478
2012-10-21,188.739,3.25,93.926,77.804,53.144,6.043,3.438,4.056,0.478,,1.128,23.491,17.196,12.138,194.783
2012-10-22,198.043,2.718,91.147,69.947,47.033,6.174,3.759,5.066,1.242,,1.033,26.604,20.402,13.096,204.217
2012-10-23,188.348,2.562,95.229,77.037,60.449,4.391,2.903,3.302,0.323,,0.471,19.009,15.381,12.524,192.739
2012-10-24,188.739,2.854,91.627,71.55,45.088,6.043,4.371,5.68,1.308,,0.426,19.748,14.598,10.602,194.783
2012-10-25,190.522,3.056,90.473,72.605,47.828,5.957,5.133,6.507,1.404,,0.583,22.154,15.891,11.698,196.478
2012-10-26,187.522,3.426,94.522,77.041,49.216,5.652,5.369,7.286,1.859,,0.785,22.377,15.856,10.539,193.174
2012-10-27,195.304,3.146,96.155,79.623,55.993,6.304,5.018,6.341,1.313,,0.948,22.621,17.457,11.382,201.609
2012-10-28,189.304,2.562,93.189,74.674,60.227,4.13,2.287,2.655,0.271,,1.044,22.272,19.101,14.203,193.435
2012-10-29,187.435,3.0,95.163,75.783,47.972,4.739,4.742,6.578,1.811,,0.309,20.775,15.453,11.32,192.174
2012-10-30,190.217,2.839,95.179,78.406,59.533,4.652,4.507,5.818,1.276,,1.093,18.449,14.274,11.215,194.87
2012-10-31,189.0,2.416,92.666,75.483,53.103,4.444,4.047,5.387,1.266,,0.736,18.27,13.851,10.588,193.444
2012-11-01,,2.188,92.489,71.232,46.798,,2.488,3.023,0.46,,1.018,14.411,12.148,9.975,
2012-11-02,,2.521,96.128,80.326,54.908,,4.479,6.074,1.573,,0.431,15.033,11.722,9.272,
2012-11-03,,2.938,91.699,70.748,46.998,,4.24,5.624,1.386,,0.269,15.502,11.444,7.169,
2012-11-04,,2.875,92.311,74.682,46.802,,3.164,4.463,1.355,,0.236,17.985,11.704,5.018,
2012-11-05,,2.954,96.468,80.934,63.152,,5.36,7.525,2.124,,0.514,19.032,15.259,12.321,
2012-11-06,194.786,3.854,92.49,72.807,55.603,4.357,3.878,4.732,0.741,,1.187,17.126,14.327,11.93,199.143
2012-11-07,190.696,3.466,79.033,63.29,52.644,4.391,3.798,4.197,0.414,,0.961,16.806,14.773,12.752,195.087
2012-11-08,190.261,3.75,88.651,71.279,55.208,4.174,4.891,5.844,0.977,,1.062,18.393,14.424,11.092,194.435
2012-11-09,187.783,3.562,89.608,73.992,49.42,3.304,5.4,7.219,1.783,,0.902,18.074,13.915,10.874,191.087
2012-11-10,189.087,3.042,86.893,71.58,54.893,3.217,3.803,5.083,1.267,,0.176,16.773,13.074,9.801,192.304
2012-11-11,191.478,2.666,97.925,78.58,58.07,3.217,3.711,4.609,0.914,,0.645,20.135,15.369,11.102,194.696
2012-11-12,188.478,2.229,63.175,57.154,50.73,2.522,2.377,2.792,0.365,,1.6,16.501,14.414,13.163,191.0
2012-11-13,189.739,2.312,93.187,65.186,44.521,2.217,3.08,3.553,0.435,,2.647,15.595,13.091,8.313,191.957
2012-11-14,187.565,2.208,91.982,69.327,51.971,2.391,2.562,2.977,0.436,,0.991,11.583,9.432,7.299,189.957
2012-11-15,191.625,3.261,95.821,76.42,53.789,2.375,3.969,5.282,1.321,,0.514,12.676,9.687,7.051,194.0
2012-11-16,,3.166,95.798,71.73,45.341,,3.93,6.028,2.089,,0.565,17.616,11.66,5.863,
2012-11-17,,3.25,97.83,80.775,55.026,,5.591,6.493,0.799,,1.297,14.4,12.954,11.583,
2012-11-18,,2.771,85.006,63.05,44.381,,3.168,3.895,0.655,,0.69,14.72,11.513,7.321,
2012-11-19,,3.104,90.081,66.503,47.903,,4.274,5.69,1.366,,1.873,16.655,12.019,4.883,
2012-11-20,,2.604,79.049,62.272,52.264,,4.659,5.333,0.669,,1.418,14.406,11.919,8.693,
2012-11-21,190.833,3.438,90.061,72.857,48.956,6.0,6.664,9.274,2.59,,0.673,15.383,10.774,6.56,196.833
2012-11-22,192.957,4.346,93.185,77.009,50.601,6.478,6.41,8.494,2.167,,0.973,17.723,11.88,7.978,199.435
2012-11-23,190.087,3.519,96.352,85.74,54.67,3.87,5.041,6.734,1.633,,1.663,15.685,11.361,8.816,193.957
2012-11-24,184.696,2.5,94.36,80.031,60.066,2.304,3.757,5.228,1.522,,0.626,12.936,10.015,7.768,187.0
2012-11-25,188.435,3.226,93.006,69.4,42.222,4.913,3.404,4.459,1.026,,0.911,16.352,11.178,7.199,193.348
2012-11-26,196.478,3.062,97.705,77.779,45.706,4.565,5.399,6.582,1.124,,1.335,12.147,10.504,9.193,201.043
2012-11-27,185.261,2.125,73.679,54.289,44.102,3.739,3.097,3.806,0.66,,0.701,9.9,7.943,4.471,189.0
2012-11-28,189.696,2.896,81.785,63.826,46.749,3.304,4.302,5.85,1.556,,1.221,14.768,9.172,2.009,193.0
2012-11-29,188.696,3.875,93.283,76.763,64.751,4.696,7.905,9.923,1.995,,1.706,13.515,11.638,8.857,193.391
2012-11-30,191.739,3.52,94.424,77.993,55.603,6.87,5.404,7.52,2.13,,0.721,12.807,10.004,7.914,198.609
2012-12-01,187.696,2.712,92.572,73.438,50.609,2.913,3.575,4.498,0.918,,1.719,10.611,7.702,4.291,190.609
2012-12-02,191.87,3.27,91.863,79.575,57.196,4.957,3.442,5.054,1.675,,0.33,9.663,5.054,1.618,196.826
2012-12-03,193.385,3.794,96.397,74.548,44.297,8.615,5.506,8.44,3.008,,0.831,14.122,7.946,0.813,202.0
2012-12-04,186.769,2.375,87.822,54.75,44.591,5.231,2.702,3.146,0.433,,1.749,11.567,7.714,5.843,192.0
2012-12-05,194.13,2.542,85.704,60.042,51.129,5.87,4.538,5.487,0.99,,1.634,10.335,7.831,5.444,200.0
2012-12-06,187.522,2.271,86.797,63.195,51.413,5.13,3.09,3.564,0.474,,2.349,7.825,4.38,2.476,192.652
2012-12-07,192.13,2.75,91.807,68.457,48.693,5.217,4.024,5.479,1.451,,1.334,9.847,6.053,2.336,197.348
2012-12-08,189.739,2.521,87.242,61.996,43.177,5.565,3.181,3.521,0.312,,2.766,10.131,6.043,2.9,195.304
2012-12-09,188.913,2.424,86.988,66.175,55.19,4.739,2.152,2.442,0.234,,2.198,5.047,3.414,1.533,193.652
2012-12-10,187.174,2.354,74.986,62.941,51.218,4.609,3.118,3.936,0.8,,1.505,6.8,4.783,3.332,191.783
2012-12-11,189.783,2.625,97.525,79.444,56.616,5.087,4.716,5.899,1.231,,1.029,6.603,3.839,1.087,194.87
2012-12-12,188.739,2.896,97.677,90.862,69.958,5.739,5.108,7.089,2.017,,0.393,6.826,3.359,1.145,194.478
2012-12-13,191.174,5.0,94.994,77.606,44.769,8.522,6.526,10.425,3.915,,0.648,11.771,5.115,1.29,199.696
2012-12-14,192.783,5.812,93.992,77.652,57.405,12.0,8.95,14.291,5.343,,1.527,14.761,8.416,1.125,204.783
2012-12-15,190.87,3.734,96.924,86.245,70.342,7.261,4.822,5.691,0.858,,0.924,15.376,12.959,10.571,198.13
2012-12-16,189.087,3.916,92.533,71.502,47.363,6.87,3.667,4.926,1.182,,0.731,13.739,10.035,5.263,195.957
2012-12-17,196.913,5.592,92.836,80.567,62.487,10.13,7.156,12.125,4.911,,1.11,12.529,8.12,3.321,207.043
2012-12-18,190.913,3.5,97.034,79.021,54.911,7.087,5.063,5.966,0.944,,1.883,10.434,6.474,2.356,198.0
2012-12-19,197.13,3.73,97.785,93.088,79.458,7.913,6.785,9.562,2.795,,0.301,4.911,2.578,0.759,205.043
2012-12-20,186.478,3.646,96.681,78.122,49.617,6.696,6.363,9.123,2.778,,0.841,9.685,4.663,0.856,193.174
2012-12-21,191.609,4.0,97.126,86.196,60.635,8.87,8.325,12.314,3.967,,0.695,7.839,4.394,1.043,200.478
2012-12-22,189.739,3.334,97.965,83.732,65.668,6.348,4.51,5.328,0.783,,0.752,10.445,8.21,5.751,196.087
2012-12-23,190.261,2.833,96.082,72.066,51.53,5.957,3.053,3.54,0.35,,1.376,6.743,3.487,0.372,196.217
2012-12-24,186.435,2.104,87.844,71.016,54.685,3.957,2.115,2.464,0.331,,0.655,3.113,0.999,-0.744,190.391
2012-12-25,188.652,2.63,84.029,63.535,50.213,5.87,3.657,4.131,0.456,,1.992,7.365,4.9,1.282,194.522
2012-12-26,187.043,2.73,94.808,73.617,52.821,5.304,4.585,5.782,1.214,,1.234,4.984,2.725,0.303,192.348
2012-12-27,189.739,3.75,93.026,77.015,49.363,8.435,6.163,9.57,3.372,,0.663,8.564,2.563,-1.459,198.174
2012-12-28,196.609,4.25,97.938,91.318,74.185,8.739,9.453,13.495,4.036,,0.719,7.241,4.498,1.523,205.348
2012-12-29,193.391,4.375,96.231,80.135,58.687,10.348,5.911,8.197,2.283,,0.606,12.367,8.988,6.025,203.739
2012-12-30,202.478,3.896,97.11,82.782,59.951,7.913,3.987,4.595,0.543,,1.643,8.933,6.561,3.755,210.391
2012-12-31,187.87,2.042,80.377,66.091,53.658,4.478,1.781,2.02,0.135,,1.022,3.443,1.482,0.113,192.348
2013-01-01,190.826,2.98,78.888,59.349,47.67,5.435,3.221,3.428,0.162,24.281,3.469,11.063,9.081,6.791,196.261
2013-01-02,188.522,3.02,85.444,60.766,45.554,5.565,2.898,3.343,0.436,14.562,2.53,11.025,8.313,3.549,194.087
2013-01-03,194.217,4.0,91.227,74.629,49.842,6.174,3.684,4.938,1.186,10.156,1.134,12.432,6.424,0.989,200.391
2013-01-04,192.565,3.375,94.562,86.982,73.319,6.13,2.642,3.826,1.16,11.817,1.092,7.73,4.614,2.417,198.696
2013-01-05,188.435,2.48,92.216,68.997,43.689,4.652,1.685,2.338,0.602,5.571,0.434,9.007,5.141,1.656,193.087
2013-01-06,189.0,3.438,93.927,76.053,54.599,5.684,3.397,5.086,1.652,6.824,0.959,9.221,4.881,1.3,194.684
2013-01-07,192.304,4.02,89.369,70.759,45.726,5.783,5.582,7.997,2.397,9.657,1.594,12.635,6.034,-0.346,198.087
2013-01-08,217.435,5.104,98.009,90.233,75.067,7.435,8.898,12.013,3.103,16.616,1.749,8.23,6.107,4.499,224.87
2013-01-09,200.261,3.037,98.265,88.524,67.096,3.174,2.845,3.739,0.848,7.301,0.905,7.555,3.5,0.141,203.435
2013-01-10,187.174,2.562,97.642,81.007,61.168,3.087,2.607,3.333,0.672,4.781,0.861,3.652,1.59,-0.134,190.261
2013-01-11,187.696,3.979,89.807,76.928,59.053,3.957,4.119,4.915,0.736,16.37,1.825,5.571,3.085,1.104,191.652
2013-01-12,190.696,3.75,89.75,68.801,51.638,4.0,3.597,4.001,0.287,27.377,4.002,7.27,4.662,1.234,194.696
2013-01-13,190.957,3.668,97.546,88.102,63.308,6.087,4.759,5.56,0.791,14.656,1.71,5.669,2.869,1.243,197.043
2013-01-14,188.826,2.896,98.32,91.193,72.265,4.652,4.229,5.335,1.089,4.021,0.396,6.1,2.838,0.855,193.478
2013-01-15,191.217,2.438,96.903,85.508,62.497,3.13,2.511,3.172,0.588,3.836,0.994,6.94,4.134,1.583,194.348
2013-01-16,189.087,3.042,97.409,83.413,56.273,4.043,4.936,6.335,1.35,6.471,0.567,7.9,4.569,2.579,193.13
2013-01-17,195.435,4.062,97.693,91.424,73.287,5.565,5.486,6.866,1.399,12.732,1.376,6.978,3.708,1.686,201.0
2013-01-18,196.435,4.042,97.702,76.83,59.223,5.217,4.29,4.95,0.557,29.857,4.186,6.435,3.867,1.167,201.652
2013-01-19,189.174,2.886,92.066,76.581,63.459,4.087,2.339,2.889,0.489,10.188,1.26,4.204,2.137,-0.227,193.261
2013-01-20,192.364,3.666,97.291,82.088,60.685,5.273,4.997,6.207,1.175,15.936,2.163,6.972,3.943,0.274,197.636
2013-01-21,193.667,4.255,98.051,84.45,63.032,7.167,4.072,4.664,0.472,21.104,2.11,5.753,2.65,0.254,200.833
2013-01-22,191.609,4.229,96.187,84.884,66.443,6.13,5.049,6.494,1.454,12.671,1.14,4.179,2.095,0.349,197.739
2013-01-23,190.957,4.812,95.88,79.485,47.493,7.261,5.765,8.075,2.354,12.79,0.817,8.999,3.176,-0.571,198.217
2013-01-24,188.0,5.0,89.588,69.428,49.667,6.87,5.301,8.128,2.79,10.116,1.175,13.687,7.011,0.193,194.87
2013-01-25,187.087,4.166,93.386,75.017,59.492,4.913,4.048,6.58,2.466,10.724,1.818,13.868,10.555,6.342,192.0
2013-01-26,192.609,2.917,91.291,74.759,56.798,4.609,2.034,2.398,0.304,15.985,1.572,9.795,5.638,1.312,197.217
2013-01-27,189.13,3.368,88.728,69.13,42.925,5.174,4.723,6.555,1.954,6.419,0.691,7.421,2.029,-1.75,194.304
2013-01-28,187.522,2.854,90.395,74.251,54.698,4.739,4.945,5.922,0.918,11.772,1.717,11.965,6.316,-1.11,192.261
2013-01-29,193.478,4.63,93.747,75.445,43.999,8.652,6.752,9.682,2.997,15.555,1.051,13.489,6.291,0.975,202.13
2013-01-30,191.435,3.417,93.901,79.719,59.998,5.174,4.973,5.908,0.905,19.308,1.412,13.746,11.691,8.651,196.609
2013-01-31,189.739,3.375,86.402,62.966,41.976,5.565,4.789,6.154,1.324,18.239,1.852,11.971,7.997,2.245,195.304
2013-02-01,195.043,4.916,88.167,72.734,47.407,9.435,7.535,10.008,2.47,25.689,1.6,17.209,8.573,0.732,204.478
2013-02-02,196.609,4.042,95.678,87.683,65.489,7.217,4.892,6.078,1.116,26.276,0.895,18.075,12.427,8.921,203.826
2013-02-03,193.957,3.812,95.137,85.521,67.486,6.565,5.607,7.484,1.841,26.731,1.215,12.665,10.034,7.397,200.522
2013-02-04,193.13,2.375,95.36,81.667,64.677,4.174,2.606,3.622,1.033,5.515,0.587,7.461,2.934,0.448,197.304
2013-02-05,189.87,2.646,92.291,78.854,63.929,4.217,2.922,4.195,1.319,5.738,0.937,3.174,1.185,-0.327,194.087
2013-02-06,191.739,3.445,89.936,81.977,72.668,7.087,4.823,6.457,1.73,5.295,0.321,2.464,0.821,-0.648,198.826
2013-02-07,188.522,2.542,93.477,77.75,57.838,4.435,3.996,5.583,1.524,5.205,0.265,4.753,1.743,-0.715,192.957
2013-02-08,188.435,2.354,95.618,88.793,73.88,3.174,3.202,4.192,0.945,1.678,0.031,5.815,2.815,0.323,191.609
2013-02-09,187.957,2.458,92.393,80.978,61.715,4.087,2.115,2.79,0.544,2.898,0.19,6.981,3.797,1.553,192.043
2013-02-10,189.348,2.479,90.511,79.561,64.197,3.826,2.447,3.071,0.682,7.314,0.436,3.129,1.816,0.056,193.174
2013-02-11,187.391,1.958,81.225,65.878,55.131,3.217,1.616,2.191,0.588,4.705,0.115,3.824,1.776,-0.295,190.609
2013-02-12,186.435,2.104,70.937,61.907,54.44,3.304,2.427,3.213,0.746,4.282,0.438,4.986,3.433,1.934,189.739
2013-02-13,187.13,2.188,70.456,59.202,48.57,3.522,2.129,2.782,0.691,4.267,0.191,6.22,4.047,2.585,190.652
2013-02-14,187.087,2.25,90.585,67.696,58.451,3.304,2.148,2.764,0.643,7.042,0.217,5.347,4.028,2.778,190.391
2013-02-15,187.217,1.958,91.686,67.223,53.849,3.0,1.415,1.942,0.347,8.387,0.769,6.681,5.262,3.757,190.217
2013-02-16,190.261,4.125,85.444,63.625,42.146,6.391,3.485,4.223,0.69,24.855,1.99,9.408,5.097,0.564,196.652
2013-02-17,191.261,3.979,92.425,80.231,62.127,5.913,5.488,6.808,1.334,26.008,1.558,9.627,3.96,-0.397,197.174
2013-02-18,187.087,2.348,86.733,64.842,50.851,3.348,2.182,2.761,0.551,10.236,0.538,4.568,2.835,1.817,190.435
2013-02-19,186.739,2.375,68.9,60.327,51.774,3.174,2.495,3.22,0.721,9.552,0.118,5.619,3.425,1.787,189.913
2013-02-20,188.174,3.104,86.793,68.044,51.411,5.609,4.427,5.499,1.115,9.634,0.45,7.642,3.72,0.136,193.783
2013-02-21,189.783,3.375,95.423,80.736,58.016,6.522,4.912,5.953,1.069,11.99,0.601,7.384,3.4,0.185,196.304
2013-02-22,189.762,3.322,90.114,66.674,42.055,5.857,3.727,4.77,1.006,11.905,0.491,9.239,4.38,-0.394,195.619
2013-02-23,188.957,2.854,84.871,64.367,41.245,3.783,3.085,3.638,0.483,11.17,0.551,10.021,5.231,0.833,192.739
2013-02-24,193.087,3.875,88.942,71.237,46.009,4.478,5.149,6.511,1.314,19.297,1.346,12.069,6.291,0.557,197.565
2013-02-25,199.087,6.5,93.513,78.087,54.374,8.348,7.078,8.165,1.158,61.208,2.254,12.984,6.904,2.212,207.435
2013-02-26,194.913,5.479,94.772,82.251,57.147,8.087,8.748,10.57,1.823,51.672,1.758,11.401,6.913,1.842,203.0
2013-02-27,190.348,3.708,96.292,93.088,83.055,5.826,6.818,7.998,1.131,14.115,0.687,12.108,9.89,7.064,196.174
2013-02-28,188.933,4.054,95.27,84.199,68.006,6.733,5.605,7.154,1.531,22.269,0.664,13.46,9.948,7.168,195.667
2013-03-01,189.167,3.438,93.932,86.512,77.168,3.667,5.038,6.327,1.247,24.626,0.46,10.174,8.681,7.288,192.833
2013-03-02,188.652,2.655,94.163,80.692,60.8,3.0,2.186,2.654,0.362,12.449,0.227,10.625,7.628,5.078,191.652
2013-03-03,189.391,2.828,85.628,62.774,39.239,3.13,3.336,4.664,1.331,8.066,0.587,8.591,4.793,-0.29,192.522
2013-03-04,192.696,3.542,85.717,62.922,32.979,6.478,9.378,12.635,3.203,10.167,0.877,11.707,5.378,-1.928,199.174
2013-03-05,194.826,2.792,94.616,79.133,58.509,4.783,3.986,4.882,0.836,15.754,0.991,9.713,6.471,2.804,199.609
2013-03-06,188.609,2.282,88.897,66.4,41.208,2.739,2.809,3.559,0.833,9.491,1.069,5.915,2.944,-0.144,191.348
2013-03-07,190.739,2.611,84.254,66.922,45.313,2.87,2.732,3.498,0.776,10.156,1.081,6.045,2.749,-0.056,193.609
2013-03-08,189.609,3.208,82.35,64.918,44.339,3.478,3.546,4.406,0.863,12.752,0.964,7.696,3.381,-0.872,193.087
2013-03-09,193.087,3.75,93.295,76.058,43.264,4.13,3.54,4.287,0.679,27.034,2.825,9.872,3.876,-0.894,197.217
2013-03-10,187.174,2.261,91.905,70.385,49.759,2.739,2.84,3.565,0.759,9.26,1.842,6.081,3.053,-0.265,189.913
2013-03-11,188.0,3.343,90.544,70.778,45.711,3.478,5.022,6.652,1.584,12.234,1.198,12.269,5.781,-1.338,191.478
2013-03-12,189.87,2.634,89.574,63.476,42.881,3.217,4.27,4.926,0.642,11.045,1.351,16.977,10.825,3.956,193.087
2013-03-13,192.0,2.854,96.192,90.959,84.139,2.826,3.244,3.881,0.507,7.015,0.853,11.579,7.615,4.173,194.826
2013-03-14,187.652,2.591,93.315,83.547,67.045,2.652,3.234,3.876,0.631,10.876,0.931,5.341,3.491,1.168,190.304
2013-03-15,188.174,3.02,91.381,65.561,38.768,3.174,3.995,4.82,0.712,24.326,1.935,12.078,6.634,0.331,191.348
2013-03-16,188.522,3.208,87.896,70.919,55.742,3.217,3.504,3.688,0.114,34.47,2.518,15.497,11.848,8.249,191.739
2013-03-17,191.087,3.833,91.119,71.851,49.12,4.696,4.884,5.762,0.882,29.946,1.657,17.171,11.599,6.128,195.783
2013-03-18,188.913,2.998,93.176,79.674,65.602,3.652,3.221,3.615,0.398,28.399,1.864,18.821,13.392,7.739,192.565
2013-03-19,189.0,3.27,95.378,74.953,52.244,3.435,4.742,5.613,0.949,21.148,0.905,12.533,8.549,4.023,192.435
2013-03-20,194.783,3.032,94.932,87.871,74.201,3.957,4.44,5.224,0.788,13.767,0.893,10.641,8.014,5.195,198.739
2013-03-21,188.565,2.062,88.577,72.223,52.479,2.174,1.726,2.105,0.381,9.302,0.736,7.649,5.406,2.749,190.739
2013-03-22,186.609,2.604,88.547,64.842,42.046,3.217,3.326,3.99,0.636,13.861,0.764,12.134,6.868,1.079,189.826
2013-03-23,189.087,3.604,91.08,74.627,53.363,4.304,4.781,5.203,0.439,26.034,1.844,15.671,9.425,3.125,193.391
2013-03-24,190.348,3.854,85.456,62.733,37.539,4.174,6.515,7.326,0.814,35.037,3.177,16.729,10.888,3.358,194.522
2013-03-25,188.696,2.542,93.532,72.615,59.805,3.087,4.703,5.188,0.473,21.99,1.551,17.876,15.011,11.939,191.783
2013-03-26,194.609,2.672,96.19,92.999,85.828,3.913,4.87,5.671,0.814,12.412,0.51,16.856,13.899,12.062,198.522
2013-03-27,184.826,2.604,94.448,79.995,56.456,3.13,3.366,4.137,0.734,9.675,0.457,15.812,12.192,7.421,187.957
2013-03-28,186.652,3.292,92.78,63.688,30.574,5.435,5.017,6.205,1.205,18.283,1.063,22.25,13.57,5.203,192.087
2013-03-29,189.217,3.312,93.591,70.213,48.135,4.261,4.297,4.928,0.63,15.165,0.746,20.487,16.064,12.996,193.478
2013-03-30,194.522,2.428,95.575,90.607,77.978,2.739,1.469,1.587,0.099,11.81,0.148,15.071,12.274,9.961,197.261
2013-03-31,187.174,2.896,92.749,75.45,54.148,3.261,2.752,3.322,0.576,13.357,0.309,14.198,10.08,5.936,190.435
2013-04-01,,3.021,94.01,67.937,34.247,,4.479,5.566,1.122,16.038,1.277,16.575,9.701,1.289,
2013-04-02,,3.792,97.327,84.361,61.951,,6.49,7.607,1.117,24.097,1.235,15.14,12.736,10.131,
2013-04-03,,2.625,90.236,73.669,58.769,,2.745,3.118,0.254,18.075,0.35,13.11,10.301,6.407,
2013-04-04,,3.608,94.401,77.489,54.081,,5.054,5.932,0.944,20.549,1.244,16.825,11.176,4.687,
2013-04-05,,3.896,97.226,76.597,46.423,,5.232,6.286,1.074,22.831,1.599,20.448,13.159,6.532,
2013-04-06,,2.916,96.975,89.735,70.19,,5.097,5.941,0.785,11.919,0.628,16.279,13.898,11.005,
2013-04-07,,2.021,93.55,80.039,61.905,,1.151,1.377,0.048,7.766,0.042,11.4,8.104,6.436,
2013-04-08,,2.628,90.496,70.159,49.886,,3.318,3.937,0.625,12.858,0.795,14.541,10.084,5.353,
2013-04-09,,2.875,86.267,60.706,44.124,,3.399,3.861,0.353,22.82,1.886,15.156,11.515,6.171,
2013-04-10,,2.646,93.004,68.249,44.325,,3.189,3.467,0.243,17.155,0.826,10.836,7.467,4.219,
2013-04-11,,2.708,88.105,60.179,39.365,,3.357,3.745,0.324,18.645,1.925,12.408,8.388,4.592,
2013-04-12,,2.334,83.204,57.58,44.0,,3.263,3.597,0.336,14.731,1.901,11.54,8.572,3.133,
2013-04-13,,3.062,82.03,60.582,36.78,,4.714,5.51,0.739,18.591,1.602,16.308,10.215,1.792,
2013-04-14,,2.683,87.392,57.198,35.824,,3.203,3.478,0.128,32.169,3.332,23.482,17.057,11.893,
2013-04-15,,2.188,91.159,70.19,48.956,,2.837,3.396,0.455,17.852,1.208,16.064,12.791,9.082,
2013-04-16,,2.738,85.97,62.713,40.704,,4.392,4.944,0.498,32.446,2.291,25.341,18.108,8.95,
2013-04-17,,2.646,94.98,87.272,72.413,,4.066,4.867,0.69,28.991,1.289,18.226,14.965,12.758,
2013-04-18,,2.292,96.268,85.746,69.022,,2.75,3.23,0.421,19.231,0.908,17.712,13.917,11.227,
2013-04-19,,2.334,77.079,56.073,40.535,,2.659,3.287,0.582,16.574,0.526,12.197,9.821,5.089,
2013-04-20,,2.458,96.932,79.291,49.854,,3.36,3.925,0.516,13.421,0.198,10.827,6.591,3.477,
