date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,187.598,4.153,86.646,70.016,44.239,11.725,10.855,14.7,3.845,,0.985,8.868,8.938,3.886,-0.564,199.323
2011-01-02,185.361,3.545,90.119,79.888,54.357,8.583,5.207,6.947,1.74,,1.069,6.558,6.593,3.578,1.908,193.945
2011-01-03,184.757,3.815,87.443,67.776,48.016,8.031,6.942,9.374,2.432,,1.103,7.484,6.292,3.656,1.29,192.789
2011-01-04,186.421,4.173,92.079,65.508,30.023,7.423,5.475,7.602,2.127,,2.723,15.884,7.22,2.889,0.068,193.844
2011-01-05,187.991,3.358,92.687,85.361,68.409,9.183,11.727,18.914,7.187,8.614,1.027,3.826,3.943,1.388,-0.379,197.174
2011-01-06,189.577,4.259,91.516,76.269,46.229,14.684,21.866,41.463,19.597,9.437,1.046,7.78,7.387,3.048,-0.077,204.261
2011-01-07,186.44,3.433,90.727,75.938,54.904,8.558,9.145,14.547,5.402,5.198,1.015,2.531,5.139,2.732,1.464,194.999
2011-01-08,189.083,3.874,85.196,72.068,50.492,11.541,10.356,16.148,5.792,6.309,1.026,3.893,5.578,2.08,-0.848,200.625
2011-01-09,189.927,4.521,89.248,75.759,57.476,13.156,14.764,24.392,9.629,10.454,1.3,8.869,7.352,3.353,0.194,203.083
2011-01-10,190.689,5.468,91.618,78.919,49.285,18.984,22.651,47.654,25.003,16.666,1.221,15.902,8.562,3.717,0.288,209.674
2011-01-11,188.234,4.537,89.853,70.701,38.177,16.507,15.141,28.017,12.875,13.502,1.32,13.641,8.448,3.568,-0.012,204.741
2011-01-12,187.692,3.934,83.556,68.225,50.096,12.679,17.645,34.916,17.271,6.336,1.05,3.688,4.067,1.05,-0.97,200.372
2011-01-13,191.829,4.376,89.551,68.741,44.51,12.822,18.867,42.157,23.29,12.203,1.387,10.856,7.796,3.193,-1.112,204.651
2011-01-14,190.884,4.6,87.569,74.344,53.686,9.405,9.461,14.703,5.242,10.744,1.622,9.223,6.433,3.753,2.136,200.289
2011-01-15,190.04,3.437,85.085,72.663,49.426,9.072,8.558,11.51,2.951,7.864,1.064,5.272,6.852,4.097,1.662,199.112
2011-01-16,189.758,4.027,80.933,61.336,47.707,10.813,17.014,29.855,12.84,11.99,1.448,9.119,4.151,2.933,1.536,200.571
2011-01-17,191.197,3.849,88.24,65.126,35.618,10.854,18.087,34.221,16.134,9.69,1.072,8.74,7.41,2.892,-1.104,202.051
2011-01-18,193.569,4.616,88.901,70.342,42.096,17.57,27.217,63.411,36.193,11.9,1.134,10.418,8.196,2.326,-2.674,211.139
2011-01-19,190.988,5.122,92.468,81.474,55.315,21.463,28.741,68.112,39.371,10.951,1.136,10.068,6.549,3.324,0.268,212.451
2011-01-20,186.004,3.789,93.264,87.568,76.885,11.933,19.312,32.278,12.966,6.608,1.171,5.317,8.174,6.029,4.039,197.937
2011-01-21,187.171,4.143,91.876,87.773,79.508,13.678,18.947,29.56,10.614,9.495,1.129,10.059,7.328,6.144,4.973,200.85
2011-01-22,187.24,3.509,93.352,80.835,57.61,11.434,11.793,17.144,5.351,7.054,1.018,6.513,9.961,6.025,2.571,198.674
2011-01-23,187.99,3.742,90.11,75.748,53.155,9.867,11.664,19.72,8.055,4.376,1.066,3.235,8.015,5.128,1.753,197.857
2011-01-24,187.001,3.35,84.688,62.916,45.245,8.775,11.581,22.159,10.578,5.455,1.064,2.721,4.749,1.91,-0.209,195.777
2011-01-25,188.405,4.382,70.7,50.423,30.278,9.295,11.614,21.159,9.545,10.502,1.47,7.239,5.182,1.513,-0.797,197.7
2011-01-26,190.053,3.744,88.401,73.531,54.749,8.078,11.694,21.504,9.809,6.258,1.056,3.711,2.302,0.335,-1.262,198.131
2011-01-27,190.58,4.644,90.611,74.422,55.869,10.299,17.015,30.881,13.866,14.704,1.617,11.77,4.225,0.986,-1.546,200.879
2011-01-28,190.227,4.191,89.645,73.439,53.149,9.316,11.875,19.275,7.4,11.974,1.623,10.495,5.079,1.917,-0.513,199.543
2011-01-29,189.005,2.931,83.96,63.553,41.246,6.182,6.001,8.993,2.992,8.342,1.208,3.857,3.848,1.053,-1.508,195.186
2011-01-30,190.09,3.845,92.491,79.27,56.023,9.637,14.41,27.084,12.674,6.739,1.093,4.433,3.14,0.778,-1.891,199.727
2011-01-31,189.418,3.58,91.083,73.255,45.479,10.511,16.472,30.539,14.068,5.973,1.059,4.259,4.857,0.973,-2.545,199.929
2011-02-01,188.901,3.843,88.294,69.736,44.895,9.367,17.088,31.513,14.425,9.933,1.397,8.181,5.301,1.054,-3.277,198.268
2011-02-02,188.741,3.16,89.389,75.361,57.404,6.051,8.185,14.289,6.104,4.395,1.1,2.46,0.254,-1.62,-3.403,194.792
2011-02-03,191.218,4.214,88.585,68.549,38.92,11.894,19.89,34.595,14.705,8.025,1.233,5.741,3.555,-0.867,-4.81,203.112
2011-02-04,189.678,4.373,83.814,61.104,33.806,12.019,15.312,23.799,8.487,17.245,2.09,15.316,6.579,2.031,-3.058,201.694
2011-02-05,190.074,4.824,85.325,64.176,37.546,9.444,14.153,18.726,4.573,22.626,2.364,24.33,7.166,3.914,0.589,199.518
2011-02-06,191.177,5.571,93.962,88.87,80.189,16.252,26.208,45.393,19.185,25.076,1.641,27.996,5.825,4.226,2.624,207.428
2011-02-07,189.414,5.383,94.316,81.218,56.47,15.767,19.364,32.653,13.288,9.728,1.317,9.329,8.188,6.09,3.74,205.181
2011-02-08,187.855,3.312,76.134,60.637,42.845,8.581,8.421,14.924,6.503,5.004,1.068,3.572,3.95,1.587,-1.255,196.435
2011-02-09,189.504,4.271,72.128,55.961,38.595,9.113,11.649,21.72,10.071,6.427,1.073,4.856,4.033,0.598,-2.492,198.617
2011-02-10,189.219,3.949,77.87,59.065,33.125,10.634,14.738,26.829,12.091,7.339,1.22,5.995,6.057,2.118,-1.423,199.853
2011-02-11,188.989,3.66,89.485,72.513,46.154,9.214,9.13,14.181,5.051,8.292,1.092,6.21,5.306,1.993,-0.789,198.203
2011-02-12,189.746,3.636,85.897,66.717,48.02,8.842,8.147,11.523,3.377,9.023,1.221,7.52,5.027,1.973,-0.883,198.588
2011-02-13,190.755,5.17,93.331,79.807,55.252,14.158,24.165,41.332,17.167,13.087,1.156,11.771,4.532,1.966,-0.409,204.913
2011-02-14,188.467,5.481,93.163,91.72,88.682,20.624,28.204,53.736,25.533,13.673,1.06,15.634,5.611,3.796,2.043,209.091
2011-02-15,189.904,4.931,93.906,78.431,57.572,16.735,19.481,38.843,19.361,16.198,1.486,15.189,6.047,3.304,1.158,206.639
2011-02-16,188.05,3.761,76.902,51.45,26.847,11.335,13.016,21.333,8.317,7.307,1.338,7.055,7.081,3.13,0.306,199.385
2011-02-17,188.69,3.732,82.71,61.241,43.889,9.233,10.01,17.046,7.036,6.749,1.325,5.059,5.525,2.077,-0.651,197.923
2011-02-18,191.791,3.178,90.406,79.94,63.628,7.595,9.248,14.237,4.989,7.931,1.053,4.786,0.55,-1.196,-3.446,199.386
2011-02-19,194.418,3.943,88.861,73.41,48.3,9.572,12.946,19.856,6.911,9.813,1.139,8.869,3.531,-0.799,-5.493,203.99
2011-02-20,194.446,4.274,90.609,71.451,41.142,13.689,21.251,40.759,19.507,11.379,1.083,9.844,6.585,1.661,-2.586,208.135
2011-02-21,191.657,5.577,90.227,72.225,46.438,20.847,30.176,59.718,29.543,18.398,1.538,18.072,7.116,2.755,-2.27,212.505
2011-02-22,189.025,5.105,91.47,71.219,38.459,17.917,23.143,42.67,19.528,21.521,1.805,21.867,10.351,6.525,1.42,206.942
2011-02-23,185.611,4.672,93.716,82.824,55.462,14.914,15.983,25.26,9.276,16.184,1.335,16.066,10.664,8.253,6.463,200.524
2011-02-24,187.079,4.403,73.495,54.417,34.778,9.873,11.56,16.842,5.282,28.344,2.429,27.275,10.621,7.206,4.874,196.953
2011-02-25,187.113,5.018,87.369,78.853,66.547,13.368,16.177,23.97,7.793,20.104,1.323,20.201,7.223,5.592,2.948,200.481
2011-02-26,186.41,3.066,88.312,65.091,45.929,8.114,5.848,7.917,2.069,11.232,1.044,7.753,4.64,2.625,-0.122,194.524
2011-02-27,188.535,3.311,76.993,56.225,40.005,7.691,11.806,19.715,7.909,10.33,1.049,6.871,4.214,1.046,-1.689,196.227
2011-02-28,187.955,4.001,76.757,49.502,26.016,11.286,19.398,33.841,14.443,10.332,1.234,8.031,7.052,2.544,-3.484,199.24
2011-03-01,185.917,4.31,93.291,73.847,42.848,14.819,22.343,42.851,20.508,12.026,1.11,12.574,13.076,6.78,0.968,200.735
2011-03-02,184.854,4.495,93.717,86.282,72.224,14.85,21.724,38.639,16.915,11.937,1.367,12.985,9.573,7.775,5.772,199.704
2011-03-03,185.439,3.259,77.636,54.839,29.357,6.904,6.714,9.137,2.423,14.345,1.467,12.447,11.731,7.373,3.3,192.342
2011-03-04,187.976,4.033,91.451,80.703,55.564,9.381,11.238,14.698,3.46,15.351,1.154,15.546,7.863,4.885,0.522,197.356
2011-03-05,184.919,4.419,93.941,91.81,88.689,13.718,18.886,27.751,8.866,4.128,1.057,6.094,10.94,9.41,7.941,198.637
2011-03-06,188.713,6.124,93.627,82.01,57.221,16.808,23.024,38.144,15.12,6.142,1.235,9.993,16.867,11.84,8.387,205.521
2011-03-07,190.564,5.791,82.409,58.799,43.047,10.325,13.313,19.915,6.603,28.6,2.149,28.813,11.085,9.007,4.766,200.889
