date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,196.534,5.383,8.728,4.089,5.775,1.687,27.362,2.981,,205.262
2011-01-02,192.75,5.258,7.048,3.911,5.322,1.411,14.948,2.735,,199.798
2011-01-03,197.921,5.517,8.572,4.644,6.603,1.959,24.783,2.899,,206.493
2011-01-04,192.766,5.091,6.517,4.358,6.588,2.229,18.762,3.152,,199.283
2011-01-05,198.612,6.042,10.529,7.145,13.061,5.916,21.922,3.467,,209.141
2011-01-06,197.323,5.697,11.267,8.114,14.666,6.552,17.139,3.59,,208.59
2011-01-07,198.766,5.338,11.14,8.68,17.139,8.46,18.292,3.777,,209.906
2011-01-08,200.038,5.276,12.745,6.564,11.537,4.973,21.789,2.657,,212.782
2011-01-09,202.046,5.663,12.268,7.662,13.037,5.375,27.172,3.342,,214.314
2011-01-10,202.214,6.731,11.3,8.502,14.226,5.724,47.933,6.354,,213.514
2011-01-11,198.323,6.232,10.266,7.276,13.006,5.73,36.548,5.095,,208.589
2011-01-12,195.855,5.455,9.022,8.115,14.554,6.439,16.567,4.437,,204.877
2011-01-13,195.606,5.013,8.945,6.757,12.138,5.382,23.672,4.129,,204.551
2011-01-14,202.069,6.308,12.773,8.694,14.321,5.627,40.399,4.654,,214.842
2011-01-15,198.673,5.357,9.08,6.702,8.847,2.145,26.91,2.702,,207.754
2011-01-16,191.297,5.319,7.849,7.199,11.131,3.933,13.031,1.39,,199.146
2011-01-17,191.754,5.342,9.44,7.323,13.312,5.989,10.858,1.947,,201.194
2011-01-18,195.046,5.232,12.351,7.839,16.301,8.463,15.398,5.694,,207.398
2011-01-19,193.474,5.624,13.089,10.365,18.124,7.759,16.94,2.064,,206.564
2011-01-20,191.904,5.491,11.357,7.408,14.453,7.045,11.965,2.041,,203.26
2011-01-21,191.718,5.324,10.563,7.126,12.651,5.525,14.715,2.608,,202.281
2011-01-22,193.388,4.929,9.233,4.669,8.18,3.511,14.071,2.215,,202.621
2011-01-23,191.709,3.911,6.361,3.998,6.933,2.935,11.685,2.701,,198.07
2011-01-24,191.886,4.336,6.267,4.772,8.517,3.745,14.068,3.004,,198.153
2011-01-25,194.109,5.354,6.623,5.743,10.582,4.838,22.158,4.367,,200.732
2011-01-26,196.919,5.145,8.434,6.499,12.314,5.815,10.25,3.967,,205.353
2011-01-27,196.79,5.645,29.473,7.782,13.402,5.62,21.792,7.276,,226.263
2011-01-28,196.496,5.887,19.188,8.02,12.968,4.947,30.083,4.679,,215.684
2011-01-29,195.213,5.249,10.819,5.539,8.163,2.624,34.125,4.137,,206.031
2011-01-30,196.078,5.758,11.714,7.585,13.835,6.25,21.792,5.289,,207.792
2011-01-31,195.953,5.718,11.079,8.467,14.957,6.49,27.566,5.556,,207.032
2011-02-01,197.676,5.968,10.293,6.479,11.474,4.995,29.455,4.343,,207.969
2011-02-02,190.402,3.17,5.132,3.494,6.01,2.516,9.983,2.57,,195.535
2011-02-03,193.664,2.967,16.464,5.028,8.859,3.83,11.966,3.046,,210.128
