date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,213.838,5.943,95.215,84.088,64.883,10.776,11.139,16.599,5.553,13.18,,2.103,10.559,0.091,-4.234,-10.616,224.613
2011-01-02,190.309,2.967,94.374,77.877,65.31,9.628,6.723,9.963,3.402,6.466,,1.897,7.212,-0.503,-2.646,-7.265,199.937
2011-01-03,189.976,3.821,86.26,77.733,67.188,8.47,4.715,6.884,2.322,8.587,,1.685,6.307,-3.647,-6.928,-10.764,198.446
2011-01-04,201.188,4.603,88.055,69.221,37.449,10.907,9.245,14.377,5.341,8.401,,2.085,7.603,-2.302,-7.708,-13.854,212.095
2011-01-05,197.617,4.239,95.166,84.939,59.217,11.592,6.607,11.116,4.733,7.24,,1.84,7.212,0.257,-3.928,-10.062,209.21
2011-01-06,204.405,6.082,95.847,81.375,50.601,13.487,12.848,24.225,11.515,13.014,,2.236,9.293,0.549,-2.624,-7.592,217.893
2011-01-07,200.675,4.426,91.378,75.943,49.723,11.302,12.675,22.216,9.68,12.039,,2.382,10.736,-0.544,-4.807,-12.385,211.977
2011-01-08,223.449,6.216,94.025,83.234,55.749,18.992,17.357,32.46,15.271,18.375,,2.252,13.513,-3.396,-9.808,-15.976,242.442
2011-01-09,213.671,5.3,89.91,73.17,44.342,11.79,13.45,22.378,9.15,15.075,,2.304,11.246,-1.4,-6.463,-10.548,225.461
2011-01-10,211.47,5.567,92.378,74.894,34.827,11.549,13.795,24.205,10.6,12.064,,2.303,11.551,-3.414,-7.757,-11.466,223.02
2011-01-11,205.549,3.742,87.884,64.111,32.436,7.83,9.42,15.981,6.801,5.964,,1.897,9.984,-6.798,-10.52,-15.927,213.378
2011-01-12,208.112,5.986,87.81,74.206,46.565,9.805,14.129,26.165,12.297,11.735,,2.249,7.882,-5.931,-11.971,-19.301,217.917
2011-01-13,222.37,5.037,87.875,75.623,42.401,12.408,14.895,26.822,12.176,14.624,,2.93,13.015,-3.828,-10.37,-15.204,234.777
2011-01-14,198.29,4.398,87.084,61.891,36.287,9.064,9.204,13.864,4.897,8.208,,2.373,8.511,-7.319,-11.285,-16.594,207.353
2011-01-15,210.631,3.964,84.536,69.478,45.579,8.725,10.1,15.713,5.776,9.449,,2.037,8.49,-5.219,-11.131,-17.62,219.356
2011-01-16,222.824,8.784,90.869,75.998,33.704,12.913,14.079,27.437,13.585,22.955,,2.4,11.095,-5.283,-12.601,-19.164,235.736
2011-01-17,216.082,10.17,89.005,77.654,46.326,15.593,18.912,38.716,20.064,28.917,,2.837,12.423,-5.178,-11.64,-16.854,231.675
2011-01-18,214.093,10.424,89.271,72.392,38.221,14.89,20.738,42.408,21.919,27.419,,3.053,11.966,-1.819,-8.685,-14.137,228.982
2011-01-19,217.012,8.721,91.152,76.978,44.525,14.65,21.813,45.172,23.66,22.79,,2.983,13.006,-1.691,-9.224,-16.562,231.662
2011-01-20,214.169,9.122,89.284,77.545,55.693,12.269,20.124,37.328,17.502,30.104,,3.007,12.486,-6.465,-12.607,-17.438,226.437
2011-01-21,203.075,8.14,90.329,78.415,55.18,12.011,16.149,30.017,14.107,31.922,,2.822,13.635,-3.858,-8.85,-16.693,215.086
2011-01-22,190.669,4.805,94.179,89.848,84.156,11.033,10.684,17.129,6.7,14.314,,2.437,9.663,0.532,-1.638,-5.554,201.702
2011-01-23,190.528,4.022,95.588,77.027,57.845,13.191,8.492,14.038,5.747,11.722,,2.067,10.624,0.235,-2.582,-7.537,203.72
