date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-02-26,186.069,3.787,13.818,7.404,10.387,2.984,8.718,0.451,12.249,2.8,0.112,-2.0,199.887
2011-02-27,185.612,3.711,7.998,8.034,11.627,3.592,8.498,0.557,10.857,0.8,-1.848,-4.5,193.61
2011-02-28,186.88,4.974,13.193,16.227,24.516,8.288,9.751,0.681,11.597,1.9,-1.879,-4.7,200.073
2011-03-01,185.352,5.428,25.236,18.569,30.434,11.865,19.736,0.843,20.448,9.4,3.771,-0.5,210.588
2011-03-02,187.138,6.374,25.18,21.274,36.388,15.115,14.036,0.552,18.084,4.3,0.975,-0.7,212.317
2011-03-03,185.723,3.73,9.248,9.65,14.307,4.657,12.279,0.383,15.535,4.0,0.571,-1.5,194.971
2011-03-04,185.327,3.433,8.307,8.378,13.257,4.879,9.749,0.431,12.326,2.1,0.146,-2.4,193.634
2011-03-05,185.338,4.109,14.168,15.477,25.139,9.662,7.178,0.221,12.893,7.0,1.15,-1.1,199.507
2011-03-06,184.482,5.026,15.877,14.197,23.932,9.735,5.897,0.177,9.928,10.4,6.804,4.0,200.359
2011-03-07,185.76,3.483,8.251,7.773,12.196,4.423,6.485,0.35,11.539,10.4,6.671,3.0,194.011
2011-03-08,186.547,5.001,11.062,14.342,23.172,8.83,11.973,0.497,16.866,5.7,3.521,0.5,197.61
2011-03-09,186.8,4.613,10.416,12.22,20.464,8.244,16.038,0.469,19.63,5.7,2.813,0.2,197.216
2011-03-10,185.893,4.563,9.489,10.496,14.619,4.123,8.342,0.065,12.358,1.6,0.704,-0.2,195.382
2011-03-11,184.942,3.293,7.461,6.522,10.418,3.896,7.639,0.138,11.754,3.2,1.246,0.0,192.403
2011-03-12,186.103,4.055,8.915,9.137,14.746,5.601,9.031,0.569,11.16,5.6,1.833,-0.3,195.018
2011-03-13,185.554,3.526,9.417,8.327,13.588,5.262,3.641,0.301,8.283,4.1,0.95,-0.8,194.972
2011-03-14,187.068,4.631,13.716,13.457,21.597,8.14,8.736,0.664,11.614,4.9,2.008,-1.5,200.784
2011-03-15,186.995,4.331,9.593,9.545,13.519,3.974,17.491,0.978,19.917,5.9,2.888,1.0,196.588
2011-03-16,186.929,4.03,8.6,9.616,14.113,4.497,16.355,0.627,18.479,6.1,2.788,0.3,195.53
2011-03-17,187.725,5.644,15.128,16.954,24.273,7.32,23.17,0.676,26.907,5.7,3.442,0.3,202.853
2011-03-18,185.73,3.967,11.31,9.214,12.645,3.431,17.983,0.765,25.423,8.7,6.308,4.7,197.041
2011-03-19,184.918,2.299,5.117,3.52,5.057,1.537,4.529,0.139,9.472,5.4,1.5,-0.3,190.034
2011-03-20,183.979,2.585,5.727,4.432,6.268,1.836,3.871,0.302,8.696,6.2,2.512,-0.6,189.706
2011-03-21,184.876,2.534,5.989,3.807,5.416,1.61,9.743,0.409,12.843,5.5,2.942,-0.5,190.865
2011-03-22,185.199,3.489,8.615,7.269,9.518,2.249,18.17,1.03,26.308,11.0,7.0,2.1,193.813
2011-03-23,185.236,4.024,8.351,8.692,11.968,3.276,18.19,0.697,25.139,9.9,4.858,0.1,193.587
2011-03-24,184.233,3.644,7.325,7.649,10.737,3.088,1.637,0.078,6.764,8.1,3.254,0.2,191.559
2011-03-25,185.387,3.898,11.831,5.854,8.157,2.303,3.592,0.222,7.296,8.6,4.033,1.1,197.219
2011-03-26,186.521,3.019,6.534,6.298,8.676,2.377,9.649,0.105,12.437,5.2,2.1,-0.1,193.055
2011-03-27,187.61,3.674,8.847,9.542,12.829,3.287,12.809,0.276,14.837,9.7,5.146,-0.9,196.457
2011-03-28,185.913,4.083,9.225,10.265,15.16,4.895,16.483,1.085,21.516,11.1,7.112,4.4,194.869
2011-03-29,187.785,4.308,11.006,10.908,14.518,3.609,17.77,0.762,20.214,10.9,6.804,3.1,198.791
2011-03-30,188.545,6.216,20.869,19.022,27.537,8.515,22.126,1.381,31.44,17.6,11.796,6.9,209.414
2011-03-31,184.476,4.299,14.841,10.234,14.477,4.243,13.776,0.66,24.693,17.2,9.25,1.3,199.316
2011-04-01,185.064,4.034,14.268,11.563,21.388,9.825,16.208,0.62,17.305,10.2,6.338,2.9,199.332
2011-04-02,184.854,2.973,10.101,6.631,10.528,3.897,15.167,0.704,19.365,10.9,7.433,2.8,194.955
2011-04-03,185.036,2.456,6.632,4.385,7.002,2.617,8.792,0.555,13.105,7.3,3.858,1.9,191.668
2011-04-04,185.554,3.194,9.183,8.192,13.49,5.299,6.75,0.601,11.554,6.4,3.508,0.8,194.737
2011-04-05,185.53,3.513,10.294,10.346,17.074,6.728,11.917,0.688,16.62,13.1,8.137,1.9,195.824
2011-04-06,186.03,4.465,20.444,12.843,20.997,8.154,18.208,1.074,19.319,16.6,10.321,5.6,206.474
2011-04-07,187.745,4.904,26.664,17.063,27.97,10.907,28.0,1.289,26.754,16.8,13.025,7.3,214.409
2011-04-08,185.021,4.343,29.161,7.767,10.045,2.278,19.875,0.78,17.5,19.3,13.804,8.9,214.183
2011-04-09,180.926,3.88,16.788,8.644,14.289,5.644,12.25,0.65,19.438,9.0,8.075,7.1,197.714
2011-04-10,182.273,3.55,15.465,7.058,11.55,4.493,14.375,0.783,21.429,11.5,8.275,5.4,197.738
2011-04-11,183.268,4.585,14.435,10.057,16.506,6.449,14.542,0.847,23.532,12.9,7.317,4.2,197.703
2011-04-12,183.537,3.222,10.692,7.787,11.143,3.356,14.833,0.675,20.974,9.4,6.196,2.3,194.229
2011-04-13,183.831,4.563,14.813,10.326,15.577,5.251,28.625,1.52,37.159,17.8,11.204,3.4,198.644
2011-04-14,185.34,5.661,26.044,14.686,22.137,7.45,28.208,2.717,45.601,21.2,14.642,7.6,211.383
2011-04-15,187.476,5.783,28.084,16.436,24.15,7.713,39.396,2.336,47.788,17.9,13.742,9.5,215.56
2011-04-16,185.883,4.191,20.35,9.329,14.739,5.41,22.828,1.024,28.816,17.2,12.238,7.5,206.233
2011-04-17,184.338,2.456,7.222,4.214,6.469,2.255,10.417,0.536,13.317,13.7,8.975,5.4,191.56
2011-04-18,183.625,3.228,10.451,7.907,13.952,6.045,11.542,0.772,16.308,11.9,7.871,3.4,194.076
2011-04-19,182.983,3.296,9.449,5.93,10.373,4.443,4.812,0.552,9.278,8.3,4.788,0.4,192.432
2011-04-20,184.24,2.679,8.235,7.411,12.682,5.271,2.748,0.507,7.494,9.9,5.775,1.7,192.474
2011-04-21,183.555,2.672,9.971,8.819,16.105,7.285,7.188,0.618,12.224,9.9,7.538,3.9,193.526
2011-04-22,183.003,3.953,14.189,9.918,17.083,7.165,7.125,0.546,15.467,8.8,7.821,6.2,197.192
2011-04-23,181.269,2.944,21.169,8.191,14.156,5.964,10.062,0.612,21.168,12.6,10.2,8.3,202.438
2011-04-24,183.483,2.461,9.438,4.56,6.835,2.275,8.244,0.624,11.666,15.6,11.775,8.2,192.922
2011-04-25,184.137,3.339,11.94,7.981,13.418,5.437,14.042,0.714,17.318,13.4,10.2,7.9,196.077
2011-04-26,183.787,3.909,17.574,10.54,17.46,6.92,15.188,0.925,20.282,15.8,11.975,7.7,201.361
2011-04-27,185.132,4.411,21.941,10.739,17.454,6.715,29.261,1.003,35.253,18.2,14.108,9.8,207.073
2011-04-28,182.977,2.869,14.326,5.289,8.695,3.406,11.758,0.546,16.884,19.3,13.629,7.8,197.303
2011-04-29,184.5,3.168,10.878,6.257,9.774,3.517,6.666,0.418,9.955,14.0,10.292,7.6,195.378
2011-04-30,184.286,3.604,13.829,9.294,14.392,5.098,15.542,0.989,21.914,18.3,13.508,9.2,198.114
2011-05-01,184.484,3.895,28.262,9.781,14.755,4.974,26.458,0.907,36.843,20.3,15.512,11.5,212.745
2011-05-02,185.718,2.42,9.232,3.338,5.365,2.028,9.208,0.364,16.366,15.4,13.296,10.8,194.95
2011-05-03,185.739,2.68,11.115,6.085,9.934,3.849,9.666,0.611,15.384,16.2,12.188,9.8,196.854
2011-05-04,183.71,2.722,12.225,4.868,7.719,2.851,12.938,0.528,21.146,15.3,12.108,10.0,195.935
2011-05-05,185.111,2.689,10.21,4.955,8.478,3.522,9.584,0.353,15.674,12.5,9.779,7.5,195.321
2011-05-06,184.412,2.353,11.116,6.292,12.696,6.404,7.666,0.378,12.742,11.4,9.992,8.5,195.528
2011-05-07,182.641,2.65,20.256,6.119,11.055,4.936,12.292,0.517,21.461,19.5,14.242,9.5,202.897
2011-05-08,184.678,3.015,15.173,4.294,6.962,2.668,16.354,0.85,22.362,21.0,16.471,12.8,199.851
2011-05-09,184.506,3.494,14.945,7.839,12.813,4.974,10.479,0.74,14.045,20.7,15.258,12.0,199.452
2011-05-10,184.226,4.129,17.038,7.46,11.282,3.822,10.824,0.477,15.498,23.7,16.446,11.5,201.264
2011-05-11,185.254,4.113,12.479,10.801,17.421,6.62,15.163,0.492,18.567,18.6,15.283,13.0,197.733
2011-05-12,182.371,3.422,10.531,8.602,15.182,6.58,9.966,0.233,13.774,14.5,12.379,10.7,192.902
2011-05-13,182.061,2.945,7.939,5.15,8.039,2.889,28.173,0.188,52.24,20.1,16.179,12.7,190.001
2011-05-14,183.208,2.554,7.279,4.363,6.623,2.259,24.541,0.47,43.69,20.8,17.162,13.4,190.488
2011-05-15,183.31,2.623,7.669,4.391,6.69,2.299,14.106,0.301,25.097,23.0,16.0,10.9,190.979
2011-05-16,183.257,3.393,10.325,7.528,12.194,4.666,17.427,0.6,25.22,20.8,15.591,9.6,193.582
2011-05-17,186.307,3.77,11.787,8.368,11.781,3.413,27.813,1.162,28.973,21.8,16.95,12.0,198.095
2011-05-18,186.008,3.25,9.33,8.129,12.814,4.685,11.268,0.667,14.069,22.6,16.475,11.1,195.338
2011-05-19,189.667,4.98,16.88,12.982,19.271,6.29,28.206,1.192,31.176,21.5,17.554,12.0,206.547
2011-05-20,187.754,5.123,21.478,13.413,17.975,4.563,33.246,1.894,37.997,24.3,20.633,17.0,209.232
2011-05-21,185.49,4.111,21.891,10.236,14.765,4.529,33.93,1.07,37.43,26.0,21.25,17.4,207.381
2011-05-22,184.941,3.796,11.072,6.786,9.72,2.934,14.311,0.606,19.443,18.9,13.992,10.6,196.013
2011-05-23,183.793,3.317,8.849,8.36,14.495,6.136,9.242,0.514,12.899,18.3,14.408,10.3,192.642
2011-05-24,183.319,2.907,9.665,7.08,12.811,5.731,11.358,0.443,15.991,16.1,13.546,11.6,192.984
2011-05-25,183.403,3.1,11.625,7.318,12.185,4.866,14.639,0.603,17.847,20.4,15.029,9.4,195.028
2011-05-26,182.638,2.576,8.023,6.433,11.531,5.098,11.85,0.63,15.391,16.6,13.833,9.5,190.661
2011-05-27,181.28,2.75,9.76,6.552,11.234,4.682,13.696,0.548,19.379,19.3,16.462,13.4,191.04
2011-05-28,180.632,3.012,10.19,8.401,14.103,5.702,12.311,0.31,18.052,16.7,15.612,15.1,190.822
2011-05-29,181.595,3.456,10.251,5.738,10.195,4.458,4.547,0.142,14.153,17.6,15.742,13.6,191.846
2011-05-30,181.398,2.762,7.551,4.556,8.466,3.909,2.372,0.153,8.365,13.5,12.058,9.9,188.949
2011-05-31,184.796,2.579,6.246,4.909,10.993,6.083,17.994,0.347,23.262,13.1,10.292,8.3,191.042
2011-06-01,184.328,2.5,7.665,5.987,12.133,6.146,26.771,0.38,31.22,11.8,10.325,8.3,191.993
2011-06-02,185.44,4.246,11.271,9.77,17.588,7.819,24.42,0.271,30.753,17.0,13.158,9.9,196.712
2011-06-03,186.488,4.034,13.579,9.514,16.17,6.656,15.623,0.467,22.767,21.4,17.746,13.6,200.068
2011-06-04,187.311,4.247,12.528,8.312,13.583,5.271,23.457,0.712,30.441,22.0,18.292,13.8,199.84
2011-06-05,188.153,4.431,12.433,6.753,9.642,2.889,44.964,1.009,54.278,22.8,19.825,17.2,200.587
2011-06-06,187.72,3.966,12.508,6.959,10.495,3.536,33.416,0.743,29.413,25.9,21.179,16.1,200.227
2011-06-07,187.055,3.902,11.963,8.631,13.956,5.325,30.399,1.949,35.837,24.8,20.162,15.4,199.018
2011-06-08,183.504,3.034,11.295,6.84,12.168,5.328,24.964,1.144,29.812,22.9,19.112,15.9,194.8
2011-06-09,182.087,2.518,8.964,5.644,10.539,4.896,12.991,0.42,17.691,21.8,18.3,15.0,191.051
2011-06-10,184.631,3.44,11.419,8.069,13.956,5.887,17.997,0.767,31.805,24.1,20.154,16.7,196.05
2011-06-11,185.981,3.984,11.025,6.665,10.007,3.342,19.166,0.344,32.81,25.8,20.662,17.9,197.006
2011-06-12,186.61,3.551,10.242,5.836,8.612,2.776,20.278,0.615,26.222,24.4,20.588,16.6,196.852
2011-06-13,186.979,3.256,9.294,6.613,11.158,4.546,20.831,0.582,28.311,23.0,19.333,17.1,196.273
2011-06-14,185.249,3.281,9.052,6.057,10.098,4.041,10.233,0.254,15.704,22.0,18.65,14.9,194.301
2011-06-15,186.176,2.94,8.652,5.976,10.735,4.759,6.071,0.3,9.6,22.2,17.767,14.3,194.828
2011-06-16,188.282,3.189,8.552,5.987,11.604,5.617,9.815,0.465,14.987,20.2,17.558,13.3,196.834
2011-06-17,182.948,2.331,9.107,5.97,11.655,5.686,9.067,0.299,14.889,20.1,17.95,17.0,192.055
2011-06-18,184.758,3.326,10.625,7.664,13.12,5.456,11.683,0.341,19.168,20.9,18.646,16.6,195.383
2011-06-19,191.866,3.37,11.55,5.55,8.98,3.43,13.795,0.477,21.103,26.0,20.938,16.0,203.416
2011-06-20,191.096,3.644,12.202,7.94,12.885,4.945,19.378,0.879,29.816,25.6,21.492,17.2,203.299
2011-06-21,194.766,4.42,15.177,9.304,14.709,5.405,26.589,0.794,41.42,26.4,21.921,18.7,209.943
2011-06-22,188.424,3.618,14.539,6.814,9.955,3.141,21.352,0.566,30.577,31.1,26.658,20.3,202.963
2011-06-23,181.312,3.355,12.826,8.201,14.453,6.252,8.598,0.416,19.675,25.9,23.55,21.8,194.138
2011-06-24,181.062,3.211,11.258,5.192,10.654,5.462,7.091,0.455,12.701,29.7,24.996,20.6,192.32
2011-06-25,185.727,2.904,8.078,4.786,9.716,4.93,5.761,0.447,12.571,19.2,17.921,17.3,193.805
2011-06-26,181.903,2.6,6.863,4.289,8.459,4.17,3.761,0.302,11.018,17.4,17.083,16.6,188.765
2011-06-27,183.793,3.365,10.504,8.717,17.402,8.684,4.995,0.191,9.623,18.8,18.033,16.8,194.297
2011-06-28,192.561,4.367,15.278,8.787,17.792,9.004,11.535,0.26,19.644,26.3,22.292,18.6,207.84
2011-06-29,187.669,4.453,14.297,7.121,11.387,4.266,20.366,0.628,36.959,29.3,25.117,21.3,201.966
2011-06-30,185.891,3.048,15.668,5.083,11.024,5.941,14.818,0.364,19.843,31.9,27.254,21.9,201.559
2011-07-01,178.725,2.767,9.996,5.296,9.751,4.455,9.167,0.302,15.611,27.0,23.538,20.1,188.721
2011-07-02,178.883,2.882,9.728,4.836,10.335,5.499,15.775,0.282,25.195,24.7,22.388,21.1,188.611
2011-07-03,177.285,2.411,8.841,3.845,7.546,3.701,11.734,0.33,20.157,26.2,23.804,21.5,186.126
2011-07-04,184.172,3.36,12.477,6.923,12.446,5.523,16.274,0.263,27.457,28.3,23.912,21.5,196.649
2011-07-05,192.281,4.873,14.02,7.509,12.501,4.992,10.803,0.279,17.708,27.2,23.821,21.5,206.3
2011-07-06,193.377,3.743,13.145,7.405,14.441,7.036,15.137,0.337,19.314,28.8,24.183,20.7,206.522
2011-07-07,193.638,3.714,11.916,8.916,18.263,9.346,21.772,0.244,32.547,24.9,22.617,19.7,205.554
2011-07-08,194.156,4.706,16.288,10.429,21.362,10.933,22.728,0.427,33.246,31.0,26.433,22.4,210.444
2011-07-09,188.047,3.52,17.903,8.409,17.065,8.656,18.329,0.691,27.013,31.4,28.062,24.6,205.95
2011-07-10,187.784,3.68,15.242,5.998,11.107,5.109,18.692,0.674,28.732,33.1,28.454,25.2,203.026
2011-07-11,187.784,3.163,18.337,7.824,17.31,9.485,18.842,0.636,27.368,29.6,25.646,23.9,206.121
2011-07-12,185.308,3.576,19.974,9.397,20.744,11.348,20.644,0.713,36.487,29.2,26.075,23.1,205.282
2011-07-13,187.57,3.368,18.352,9.52,20.076,10.556,18.863,0.557,33.585,30.2,27.0,23.8,205.922
2011-07-14,185.008,3.353,18.953,8.841,17.044,8.203,19.382,0.548,32.907,30.8,27.483,23.1,203.961
2011-07-15,183.26,3.644,18.555,7.741,16.079,8.338,19.98,0.393,26.469,32.4,28.125,24.4,201.815
2011-07-16,183.833,3.15,14.982,8.418,17.601,9.183,25.356,0.461,36.469,28.9,26.188,23.6,198.815
2011-07-17,187.502,3.385,19.412,5.865,10.627,4.762,25.946,0.624,37.634,31.5,28.058,23.6,206.914
2011-07-18,183.225,2.681,15.407,5.863,11.872,6.009,21.819,0.543,31.84,29.3,26.425,23.8,198.632
2011-07-19,175.691,1.812,10.708,5.617,15.963,10.346,14.176,0.286,25.7,26.8,24.438,22.9,186.398
2011-07-20,178.228,2.684,8.938,3.211,12.508,9.297,3.778,0.176,12.74,23.7,19.917,15.7,187.167
2011-07-21,181.384,2.544,7.701,4.307,15.325,11.018,10.78,0.185,17.607,20.0,17.062,14.9,189.084
2011-07-22,184.294,2.559,10.844,6.374,18.31,11.936,8.788,0.209,15.024,19.3,17.542,15.0,195.138
2011-07-23,183.888,3.291,12.939,6.699,16.96,10.262,6.284,0.167,12.104,21.7,18.871,15.0,196.828
2011-07-24,182.619,2.248,10.26,4.316,9.955,5.639,6.199,0.3,14.693,26.1,22.108,20.0,192.879
2011-07-25,180.839,3.377,15.131,9.501,20.008,10.507,14.749,0.528,28.674,27.0,23.004,19.9,195.97
2011-07-26,185.041,3.661,15.85,10.925,22.328,11.402,20.463,0.518,36.358,28.6,24.083,21.8,200.89
2011-07-27,187.672,4.333,17.661,10.503,20.296,9.792,22.183,0.282,36.139,28.1,24.104,21.2,205.333
2011-07-28,183.979,3.673,13.766,8.708,14.749,6.041,16.413,0.342,28.815,26.3,22.779,20.9,197.746
2011-07-29,183.217,3.713,13.843,7.67,13.494,5.824,14.338,0.159,24.765,26.6,23.908,22.0,197.059
2011-07-30,182.059,3.773,10.468,5.625,11.671,6.046,11.62,0.063,18.046,24.4,21.512,20.1,192.527
2011-07-31,184.377,3.41,9.717,3.477,7.921,4.444,12.762,0.119,19.376,21.7,19.988,17.8,194.095
2011-08-01,182.572,3.021,9.541,5.32,12.407,7.087,12.783,0.094,18.389,20.5,18.917,17.5,192.113
2011-08-02,182.92,3.496,10.163,6.643,13.516,6.873,15.862,0.229,24.47,21.1,19.612,17.7,193.082
2011-08-03,179.609,2.757,9.54,5.883,12.98,7.097,12.757,0.196,22.034,24.0,22.129,20.6,189.149
2011-08-04,175.519,2.088,9.87,3.825,10.412,6.587,8.773,0.052,16.753,25.6,23.15,21.9,185.389
2011-08-05,174.242,2.338,9.79,4.029,11.458,7.428,11.121,0.11,20.638,25.7,23.712,21.9,184.032
2011-08-06,180.538,3.076,13.178,6.624,12.133,5.509,16.003,0.168,29.162,29.0,25.817,23.2,193.715
2011-08-07,183.834,3.099,12.749,6.047,10.247,4.201,20.047,0.329,38.551,30.6,25.925,23.3,196.583
2011-08-08,179.306,3.134,11.885,7.048,13.061,6.013,25.853,0.194,37.144,29.7,25.229,23.1,191.178
2011-08-09,180.373,3.388,14.513,7.535,13.956,6.421,20.21,0.126,34.155,30.3,26.212,23.1,194.885
2011-08-10,185.411,4.028,20.265,7.389,13.557,6.167,25.106,0.434,35.681,32.3,28.933,23.8,205.676
2011-08-11,182.326,2.595,11.629,5.1,8.49,3.39,16.116,0.169,26.263,32.0,29.733,26.7,193.955
2011-08-12,186.69,4.271,14.799,6.28,9.762,3.481,32.082,0.222,44.56,31.3,28.067,24.1,201.489
2011-08-13,184.939,4.064,14.126,5.939,9.518,3.58,33.086,0.505,46.57,30.7,26.842,22.6,199.065
2011-08-14,182.852,3.305,11.887,4.322,7.413,3.092,29.187,0.473,48.198,30.5,26.933,23.6,194.738
2011-08-15,178.571,3.167,13.179,4.901,8.305,3.404,25.037,0.266,43.401,32.4,27.725,24.9,191.75
2011-08-16,187.228,3.771,15.688,5.492,9.315,3.824,22.202,0.193,34.268,32.8,28.662,25.4,202.916
2011-08-17,188.753,4.459,17.595,7.354,12.519,5.165,28.951,0.349,44.475,33.3,28.967,23.9,206.348
2011-08-18,189.937,4.227,16.114,9.239,16.475,7.236,25.164,0.257,38.296,29.5,26.883,23.9,206.051
2011-08-19,185.583,3.505,9.542,6.699,12.806,6.108,6.413,0.226,11.664,24.0,22.308,20.9,195.125
2011-08-20,187.02,2.67,9.84,6.207,12.18,5.974,7.168,0.239,13.305,23.5,21.758,20.0,196.86
