date,CH4_mean,CO2_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-25,194.132,4165.0,3.869,86.6,62.317,20.885,14.506,16.713,31.442,14.729,5.692,1.576,12.301,6.102,-0.046,-4.297,208.639
2011-01-26,192.689,4138.696,3.413,80.65,50.153,24.016,10.729,12.608,21.574,8.967,4.668,1.141,9.529,2.504,-1.685,-5.668,203.418
2011-01-27,197.489,4277.917,4.15,80.862,61.729,36.173,13.757,16.515,31.553,15.038,8.635,1.858,13.915,3.213,-1.959,-6.522,211.246
2011-01-28,193.785,4218.333,3.29,83.928,52.226,26.547,9.666,10.586,17.228,6.643,7.911,1.555,12.734,1.585,-1.769,-4.835,203.451
2011-01-29,193.118,4329.167,2.8,73.066,48.817,21.706,7.764,6.945,9.19,2.245,4.0,1.082,8.726,2.615,-1.822,-5.721,200.882
2011-01-30,194.227,4303.333,3.388,79.708,52.876,27.727,10.29,14.002,23.212,9.21,4.999,1.448,9.827,2.361,-1.974,-6.156,204.517
2011-01-31,195.144,4245.417,3.588,77.186,52.416,23.444,12.117,14.794,26.109,11.315,5.951,1.564,10.661,5.342,-1.443,-6.705,207.261
2011-02-01,192.8,4174.583,3.678,80.085,52.371,28.657,11.784,14.42,25.462,11.042,5.272,2.101,10.389,5.988,-0.519,-6.726,204.584
2011-02-02,190.462,4093.913,3.0,68.868,38.786,18.289,7.795,7.879,11.865,3.986,3.56,1.155,8.284,1.632,-1.255,-3.844,198.257
2011-02-03,196.275,4387.083,4.295,80.635,52.394,23.491,15.532,16.868,29.598,12.73,5.487,1.752,10.451,3.636,-2.198,-7.199,211.808
2011-02-04,195.66,4342.083,4.153,76.847,48.794,22.092,15.421,14.257,25.477,11.219,9.206,1.675,13.103,7.705,0.553,-6.563,211.081
2011-02-05,194.67,4330.417,3.677,81.902,57.439,29.828,11.055,10.308,13.316,3.008,11.856,1.949,15.533,6.764,1.491,-3.444,205.725
2011-02-06,194.472,4253.5,4.779,98.484,81.204,54.719,15.599,17.821,30.123,12.302,21.169,1.802,27.956,6.66,2.184,-2.575,210.071
2011-02-07,194.434,4221.667,5.278,98.944,94.787,83.364,17.885,16.908,35.349,18.442,9.058,0.943,16.69,9.099,5.578,3.129,212.32
2011-02-08,191.703,4116.25,3.312,99.263,48.494,19.446,10.314,8.722,14.966,6.244,2.133,0.802,7.881,6.592,2.547,-2.058,202.017
2011-02-09,193.088,4102.174,2.955,77.821,58.177,29.255,9.681,11.913,20.166,8.253,2.721,0.936,7.548,3.423,-0.872,-3.733,202.769
2011-02-10,195.34,4149.583,3.363,80.597,59.471,31.792,13.261,15.052,25.455,10.402,5.905,1.454,10.786,6.279,0.56,-4.086,208.602
2011-02-11,193.719,4122.917,3.061,81.493,49.117,22.516,10.238,9.744,13.716,3.972,5.829,1.108,10.144,5.194,0.593,-3.01,203.957
2011-02-12,195.437,4066.667,2.909,73.143,46.263,24.687,9.539,7.362,9.594,2.232,5.324,0.953,9.646,4.687,-0.128,-4.251,204.976
2011-02-13,195.052,4257.5,3.807,71.029,49.891,28.371,13.681,15.789,25.212,9.423,9.294,1.947,15.472,5.663,1.321,-3.522,208.732
2011-02-14,193.778,4216.667,4.068,96.774,74.689,54.791,16.302,18.995,32.644,13.649,19.648,1.818,26.362,6.079,2.89,0.288,210.08
2011-02-15,195.339,4170.417,4.607,97.661,67.365,38.254,16.819,14.173,29.035,14.862,16.841,1.385,24.372,9.942,3.647,-0.055,212.158
2011-02-16,192.201,4190.87,3.319,75.572,53.673,30.509,12.458,14.746,23.058,8.313,12.63,1.106,15.768,4.06,0.311,-1.98,204.659
2011-02-17,192.883,4185.0,3.235,89.088,62.828,27.251,11.077,11.837,18.442,6.605,8.988,0.926,14.312,4.952,0.056,-3.565,203.96
2011-02-18,191.511,4210.833,2.754,79.635,48.701,25.493,8.886,7.446,10.305,2.858,4.266,0.566,9.316,1.579,-1.87,-5.675,200.397
2011-02-19,195.504,4325.833,3.211,73.233,47.952,22.43,10.571,9.84,12.683,2.843,6.116,1.108,10.179,5.053,-1.451,-7.462,206.075
2011-02-20,195.448,4326.667,3.644,68.382,47.091,22.263,13.278,16.027,24.412,8.385,8.373,1.56,13.179,7.779,1.075,-4.946,208.726
2011-02-21,193.984,4322.5,3.841,72.214,48.874,24.1,14.337,18.023,28.188,10.165,12.555,1.501,17.371,10.892,3.629,-3.084,208.321
2011-02-22,185.32,4217.0,3.673,78.115,55.723,31.3,9.031,12.368,17.867,5.499,17.278,2.364,26.428,8.928,4.078,-0.875,194.351
2011-02-23,176.335,4186.087,4.481,98.806,89.829,50.812,12.387,15.792,24.757,8.965,10.812,1.158,21.556,9.276,5.417,2.265,188.723
2011-02-24,177.714,4182.083,3.945,83.868,56.309,30.329,9.397,11.468,14.57,3.102,15.149,1.921,22.385,11.663,6.304,1.617,187.112
2011-02-25,178.186,4205.0,3.416,98.853,94.492,82.076,10.3,11.017,14.831,3.815,6.398,0.383,13.039,3.191,1.624,0.235,188.486
2011-02-26,178.573,4260.833,3.157,94.299,70.604,43.968,9.49,7.532,9.887,2.355,5.879,0.414,10.216,4.469,1.687,-0.712,188.064
2011-02-27,178.8,4228.75,2.901,81.274,50.735,24.417,14.453,11.144,16.276,5.132,5.219,0.419,10.223,4.348,-0.216,-3.865,187.052
2011-02-28,192.83,4288.333,3.268,77.649,55.49,31.255,18.373,15.847,24.237,8.39,7.874,0.929,12.542,4.176,-0.72,-6.167,203.642
2011-03-01,192.01,4245.652,3.767,98.92,83.302,56.827,13.971,18.133,29.698,11.565,3.044,0.902,11.039,10.84,4.816,-0.035,205.981
2011-03-02,191.493,4188.75,3.397,98.644,94.849,85.076,12.607,16.095,26.95,10.855,6.69,1.318,14.611,4.67,2.608,0.891,204.1
2011-03-03,190.782,4156.667,3.176,97.856,75.211,46.043,8.077,8.826,11.113,2.287,8.816,0.729,14.141,7.384,3.141,0.132,198.859
2011-03-04,191.737,4131.667,2.704,98.406,70.94,50.587,6.73,6.245,7.687,1.442,13.18,0.992,17.306,5.835,1.976,-0.597,198.467
2011-03-05,192.074,4000.0,3.569,99.035,98.763,97.654,12.837,16.138,23.595,7.456,4.277,0.613,10.663,7.323,3.776,-0.208,204.911
2011-03-06,190.527,4097.0,3.623,98.944,91.227,67.336,15.132,15.348,24.85,9.502,5.969,1.028,16.087,15.286,9.395,4.717,205.659
2011-03-07,191.284,3997.083,3.972,97.262,64.942,31.507,12.568,11.194,15.629,4.435,11.896,0.843,19.656,13.61,9.283,5.602,203.852
2011-03-08,192.645,4136.522,3.873,79.646,65.429,50.541,11.617,12.669,16.392,3.723,15.893,1.201,22.994,10.078,7.24,4.971,204.262
2011-03-09,192.115,4132.917,3.168,98.114,93.709,77.629,10.377,11.554,15.155,3.601,6.674,0.445,14.598,6.085,3.915,2.165,202.492
2011-03-10,190.81,4133.75,2.616,98.32,87.621,68.165,7.201,6.807,8.365,1.557,-0.068,0.472,5.193,6.114,2.905,1.073,198.011
2011-03-11,190.835,4112.5,2.781,97.432,83.889,58.871,7.711,6.052,7.292,1.241,2.881,0.505,9.014,6.772,2.978,0.486,198.545
2011-03-12,191.031,4040.417,2.974,96.322,69.216,37.48,9.197,9.921,14.014,4.093,2.468,0.678,7.645,6.218,1.721,-1.872,200.229
2011-03-13,191.101,4112.5,2.816,84.343,48.12,21.696,7.753,8.592,11.575,2.983,1.132,0.312,6.382,7.435,2.567,-1.468,198.853
2011-03-14,192.954,4152.5,3.185,85.77,55.111,27.157,10.91,14.123,19.437,5.314,6.156,0.925,10.951,7.978,2.758,-2.382,203.864
2011-03-15,193.582,4157.391,3.32,89.577,53.304,23.12,10.8,12.101,19.125,7.024,9.864,0.77,15.194,8.501,2.991,-1.551,204.382
2011-03-16,192.37,4248.75,3.277,72.126,47.079,24.974,10.213,14.681,19.454,4.773,14.938,1.413,20.099,8.811,3.425,-1.793,202.582
2011-03-17,196.435,4293.75,4.897,99.171,90.797,69.617,16.397,19.225,27.915,8.69,16.949,1.389,26.938,7.38,4.706,2.145,212.831
2011-03-18,193.284,4352.083,4.444,99.401,96.675,88.58,15.345,11.754,16.894,5.14,6.345,1.086,17.718,10.614,7.693,4.857,208.628
2011-03-19,188.135,3830.833,2.677,99.31,49.618,20.976,7.682,8.1,10.789,2.69,1.983,0.369,8.828,8.363,4.677,0.109,195.817
2011-03-20,189.699,4061.25,2.712,72.599,43.079,18.111,8.817,9.148,11.73,2.582,6.644,0.922,12.614,11.07,4.297,-2.268,198.515
2011-03-21,189.929,4122.917,2.775,64.473,41.031,19.932,8.0,8.637,11.084,2.447,4.383,0.697,9.927,8.362,3.411,-0.795,197.929
2011-03-22,194.618,4297.391,4.139,68.73,45.608,20.46,16.517,19.558,28.864,9.305,14.35,1.438,21.547,12.206,5.289,-2.081,211.136
2011-03-23,193.624,4242.5,4.537,98.85,76.713,46.218,16.128,17.032,26.105,9.073,19.56,1.77,32.299,10.127,6.41,3.767,209.751
2011-03-24,186.87,4088.75,3.082,96.646,72.623,27.242,8.608,8.665,10.839,2.174,1.196,0.989,6.869,12.93,5.891,1.701,195.478
2011-03-25,189.774,4088.261,2.75,83.613,50.328,20.068,7.873,6.708,8.027,1.319,3.059,0.788,7.199,10.368,4.6,-0.343,197.647
2011-03-26,193.278,4181.667,3.056,77.385,44.96,17.195,10.2,11.271,16.308,5.037,5.587,0.879,10.518,7.942,3.035,-1.854,203.478
2011-03-27,193.837,4168.261,3.268,73.044,44.691,19.401,11.188,14.942,20.494,5.553,8.597,1.511,14.315,12.467,5.444,-1.134,205.025
2011-03-28,193.138,4106.25,3.566,75.39,48.772,26.432,11.924,13.407,19.175,5.767,13.816,1.396,20.954,14.378,6.736,0.521,205.062
2011-03-29,192.874,4160.0,3.345,70.481,43.613,17.859,12.212,14.592,19.683,5.091,11.289,1.684,17.776,15.603,7.775,0.227,205.086
2011-03-30,195.873,4195.833,4.278,76.453,55.043,25.479,20.219,21.04,29.634,8.595,14.332,2.4,24.798,17.508,10.098,3.809,216.092
2011-03-31,187.649,4030.435,2.908,95.058,72.245,48.137,11.008,9.492,11.855,2.363,5.957,0.581,17.78,15.184,8.955,2.634,198.656
2011-04-01,191.833,4219.13,3.351,83.708,52.447,21.223,11.576,16.989,22.501,5.512,,1.017,17.014,14.421,7.028,-0.45,203.408
2011-04-02,191.645,4175.833,3.409,85.106,52.764,26.765,11.016,13.121,17.816,4.695,,1.084,25.181,16.597,8.521,2.243,202.66
2011-04-03,189.551,4061.667,2.252,67.489,40.73,25.501,6.022,6.3,7.176,0.876,,0.51,13.15,9.938,5.511,1.408,195.573
2011-04-04,189.997,4040.417,2.283,68.914,40.484,18.877,6.193,9.432,13.29,3.857,,0.534,11.256,9.874,4.49,-0.282,196.19
2011-04-05,191.745,4192.083,2.937,63.636,36.564,14.124,9.595,14.911,20.986,6.075,,0.762,13.303,16.455,7.288,-1.904,201.34
2011-04-06,191.645,4206.667,3.065,60.172,33.513,11.713,12.726,17.988,24.425,6.437,,1.21,17.849,18.841,10.585,1.646,204.371
2011-04-07,193.038,4257.5,3.874,70.344,48.676,25.508,18.462,21.976,28.594,6.618,,2.13,29.567,18.079,10.976,4.519,211.499
2011-04-08,191.25,4096.25,3.166,84.802,60.821,32.343,16.017,17.555,23.982,6.426,,1.218,23.69,18.259,12.697,5.436,207.267
2011-04-09,189.249,4119.167,3.131,98.853,91.35,73.232,12.674,12.203,15.952,3.749,,0.478,15.758,11.752,10.513,9.1,201.923
2011-04-10,188.316,4081.667,3.168,94.278,75.558,55.373,9.204,7.574,9.108,1.535,,0.851,20.402,14.601,10.533,6.53,197.52
2011-04-11,189.607,4049.583,3.366,91.045,68.878,45.179,10.521,10.872,14.741,3.869,,1.055,27.593,16.176,9.394,4.708,200.128
2011-04-12,188.709,4000.0,2.635,65.098,34.634,15.238,7.656,8.797,11.199,2.402,,0.613,16.549,12.416,7.21,2.32,196.365
2011-04-13,191.326,4163.333,3.481,72.791,39.112,9.777,12.412,16.738,22.409,5.671,,1.527,24.791,20.596,10.609,0.606,203.738
2011-04-14,190.927,4200.87,3.762,59.896,34.876,15.433,14.003,17.753,22.342,4.588,,2.247,32.567,22.059,13.98,5.918,204.93
2011-04-15,190.272,4257.917,3.73,68.907,46.08,18.711,15.382,17.351,21.564,4.213,,2.511,34.863,23.052,15.546,7.975,205.655
2011-04-16,187.035,4188.75,2.862,83.56,49.713,23.4,10.75,9.551,12.458,2.907,,0.929,22.906,22.348,13.996,7.454,197.785
2011-04-17,188.414,4127.083,2.242,74.766,42.139,17.325,7.372,6.266,7.35,1.084,,0.838,15.162,17.464,10.435,3.518,195.786
2011-04-18,188.783,4035.833,2.628,90.862,70.365,53.611,8.326,10.251,13.279,3.028,,0.868,20.138,14.633,10.746,6.348,197.108
2011-04-19,187.425,4003.75,2.328,97.404,93.355,84.199,7.511,8.867,11.169,2.302,,0.322,10.128,9.119,5.937,3.122,194.936
2011-04-20,189.391,4091.667,2.551,95.673,75.18,44.498,9.347,11.05,15.661,4.611,,0.521,8.241,12.575,6.921,2.58,198.737
2011-04-21,191.082,4081.304,2.912,93.758,80.434,65.191,9.134,13.374,18.487,5.114,,0.729,19.729,11.616,8.176,4.6,200.216
2011-04-22,191.529,4158.75,3.505,97.285,84.787,63.933,13.424,14.72,20.185,5.465,,0.761,32.105,15.46,11.842,8.23,204.953
2011-04-23,186.336,4087.083,2.368,98.944,96.896,93.035,9.335,8.501,10.756,2.255,,0.463,18.054,15.113,13.196,9.719,195.671
2011-04-24,186.405,3995.417,2.573,97.867,62.993,23.254,7.112,5.788,6.656,0.868,,0.535,11.067,18.692,11.665,6.286,193.517
2011-04-25,190.685,4176.667,3.021,94.732,62.873,23.506,8.954,11.736,16.275,4.538,,0.905,15.652,15.783,9.429,4.225,199.638
2011-04-26,190.497,4206.25,3.187,93.074,60.043,24.724,14.082,15.748,21.288,5.54,,1.378,18.243,16.444,10.313,3.345,204.578
2011-04-27,189.2,4200.417,3.212,94.886,70.208,43.061,12.016,11.894,16.632,4.738,,1.296,38.074,23.287,16.153,7.624,201.216
2011-04-28,185.417,4019.565,2.634,98.484,61.356,28.365,9.045,8.313,10.283,1.97,,0.557,13.658,22.113,15.285,7.729,194.462
2011-04-29,189.052,4160.417,2.74,88.669,57.302,33.988,7.636,8.385,9.833,1.448,,0.698,13.654,16.491,11.271,6.423,196.688
2011-04-30,193.896,4418.333,4.133,88.257,69.733,46.287,13.691,14.797,17.999,3.203,,1.544,24.293,17.892,12.779,6.325,207.587
2011-05-01,191.566,4278.75,3.383,97.052,76.498,43.966,11.479,9.834,11.749,1.915,,0.674,27.356,20.724,15.499,11.878,203.045
2011-05-02,188.539,4008.75,3.171,83.068,39.078,21.289,8.342,8.802,10.686,1.884,,0.376,77.629,20.983,15.956,9.963,196.881
2011-05-03,190.482,4200.417,3.051,98.369,67.277,31.937,8.92,8.304,9.624,1.32,,0.661,45.441,18.32,12.644,7.649,199.402
2011-05-04,190.736,4230.0,3.097,98.782,60.963,15.129,8.895,7.351,8.541,1.19,,0.497,26.004,21.963,14.747,9.602,199.632
2011-05-05,189.799,4069.565,2.525,80.013,64.161,50.064,7.154,6.366,7.307,0.941,,0.632,20.032,14.721,11.36,8.041,196.953
2011-05-06,189.638,4023.333,2.733,94.152,74.439,53.87,8.725,10.032,12.648,2.616,,0.572,23.978,16.879,12.909,8.294,198.364
2011-05-07,189.449,4064.167,3.1,97.776,91.729,75.563,12.103,11.037,14.491,3.453,,0.366,24.908,16.403,14.192,12.215,201.552
2011-05-08,190.169,4070.833,3.276,96.556,52.75,17.277,10.524,7.356,9.231,1.875,,0.872,23.207,25.514,17.796,11.469,200.693
2011-05-09,190.269,4093.333,3.46,87.424,50.236,24.254,10.999,13.27,15.772,2.502,,1.203,21.602,23.212,16.817,10.249,201.268
2011-05-10,190.512,4131.818,3.767,96.799,77.731,37.602,19.727,16.273,21.373,5.1,,0.691,29.766,23.662,18.361,13.503,210.24
2011-05-11,188.911,3980.0,3.463,99.035,94.534,82.295,11.47,13.575,17.587,4.011,,0.364,16.847,15.012,13.089,12.096,200.382
2011-05-12,189.078,4025.217,3.4,99.082,94.591,79.554,13.18,11.906,16.118,4.212,,0.306,13.616,17.286,14.719,12.391,202.258
2011-05-13,186.035,4091.667,3.018,99.357,67.998,26.523,11.979,10.803,15.755,4.952,,0.463,28.494,23.783,18.052,12.371,198.014
2011-05-14,188.916,4127.5,3.024,87.875,46.192,19.899,11.48,9.847,12.345,2.498,,0.698,38.751,22.962,16.519,9.443,200.396
2011-05-15,189.847,4210.417,2.713,67.608,36.459,15.912,9.062,7.306,8.24,0.934,,1.111,19.925,24.335,17.499,9.705,198.909
2011-05-16,191.294,4296.25,3.188,77.584,52.912,30.103,11.769,14.342,17.5,3.158,,1.589,30.399,21.852,16.553,10.741,203.063
2011-05-17,191.322,4199.583,3.397,92.079,70.181,40.683,11.403,13.557,16.961,3.404,,1.131,34.966,20.126,15.788,11.878,202.725
2011-05-18,192.008,4165.0,3.052,89.772,56.454,30.478,10.697,12.463,15.651,3.188,,1.146,28.288,22.316,16.718,10.662,202.705
2011-05-19,193.161,4150.87,3.838,90.946,59.091,27.769,13.905,15.804,18.728,2.924,,1.513,35.11,25.373,18.514,10.856,207.065
2011-05-20,192.415,4140.833,3.828,83.827,54.794,26.743,14.368,17.097,19.904,2.807,,1.722,40.791,27.443,20.941,13.485,206.783
2011-05-21,190.219,4055.833,3.709,91.278,65.155,34.172,14.46,13.918,16.135,2.217,,1.691,47.061,28.615,21.546,14.507,204.679
2011-05-22,187.546,4032.083,2.885,97.672,87.661,62.672,9.133,7.497,8.803,1.306,,0.603,29.272,23.823,17.093,13.092,196.68
2011-05-23,189.008,3996.667,2.572,98.323,78.987,39.653,7.649,10.215,13.756,3.54,,0.497,14.486,18.524,14.049,11.253,196.656
2011-05-24,187.604,3964.762,2.469,98.39,79.638,50.309,7.434,10.893,14.733,3.84,,0.328,11.974,18.327,13.789,10.469,195.038
2011-05-25,192.199,4042.5,2.981,95.562,67.613,36.734,14.023,14.387,17.937,3.549,,1.096,23.676,23.227,17.023,11.073,206.222
2011-05-26,189.919,4020.435,2.691,96.245,77.828,60.583,10.115,11.198,14.149,2.951,,0.848,25.802,19.11,15.694,11.776,200.035
2011-05-27,188.883,4016.667,2.737,98.644,82.985,58.462,10.995,11.678,15.428,3.75,,0.484,21.693,18.624,16.263,14.477,199.879
2011-05-28,187.653,3990.0,2.98,99.035,96.066,85.206,11.455,9.679,12.718,3.039,,0.332,17.132,19.277,16.908,14.525,199.108
2011-05-29,185.423,3936.667,2.35,99.401,98.906,98.114,8.778,5.157,6.631,1.474,,0.19,9.463,18.272,16.819,14.832,194.201
2011-05-30,182.586,3812.917,1.911,98.594,76.339,55.106,6.193,4.729,5.991,1.262,,0.305,7.843,19.688,16.028,13.895,188.779
2011-05-31,186.038,3902.5,1.932,80.172,63.774,46.328,6.54,6.696,8.421,1.725,,0.39,16.767,17.753,14.011,10.206,192.577
2011-06-01,187.85,3968.75,2.26,95.65,79.126,65.272,7.003,9.255,13.222,3.966,,0.541,33.029,13.448,11.196,8.972,194.853
2011-06-02,191.35,4143.913,3.701,98.944,97.39,91.901,14.943,16.44,24.503,8.063,,0.431,32.875,14.381,12.95,10.72,206.293
2011-06-03,192.15,4054.583,3.634,99.082,76.428,51.411,14.474,13.522,18.182,4.66,,0.785,24.572,23.729,18.624,12.428,206.624
2011-06-04,194.133,4150.0,3.902,94.609,71.026,36.985,15.169,12.041,14.867,2.826,,1.223,35.81,26.091,20.001,14.036,209.302
2011-06-05,191.299,4003.333,3.596,98.393,82.667,52.591,12.24,8.269,9.224,0.955,,0.876,48.573,24.922,19.446,15.783,203.54
2011-06-06,189.607,4002.083,3.414,98.759,64.371,27.106,10.042,10.222,12.692,2.47,,0.659,32.944,26.936,20.946,15.081,199.649
2011-06-07,194.567,4122.381,3.712,89.463,69.48,39.519,13.603,13.838,16.625,2.787,,2.449,38.403,25.304,19.891,15.404,208.171
2011-06-08,191.5,3975.0,2.988,92.741,75.412,56.434,11.932,12.499,16.254,3.754,,1.197,20.762,22.278,18.178,14.189,203.432
2011-06-09,194.644,4060.87,2.965,96.313,79.422,59.959,12.885,12.546,16.149,3.602,,0.806,25.787,23.348,19.277,15.128,207.529
2011-06-10,196.256,4018.333,3.621,95.589,83.396,66.095,16.089,14.484,17.869,3.385,,1.194,46.156,23.538,20.412,17.12,212.345
2011-06-11,194.059,3937.083,3.567,98.988,86.489,61.272,13.539,10.177,12.526,2.349,,0.644,35.976,24.488,20.717,17.877,207.599
2011-06-12,198.64,3987.083,3.26,96.569,74.306,49.67,11.995,7.647,8.84,1.193,,0.694,31.157,25.157,21.29,17.47,210.636
2011-06-13,193.664,3945.833,3.097,98.712,83.348,59.868,11.363,10.412,12.881,2.469,,0.631,27.778,24.554,20.657,17.289,205.027
2011-06-14,191.138,3929.583,2.957,98.759,80.52,52.743,10.69,9.684,12.283,2.599,,0.594,19.88,23.495,19.495,16.501,201.828
2011-06-15,194.665,3948.333,2.535,91.84,70.144,53.461,10.403,10.877,14.205,3.328,,0.748,15.005,21.803,18.165,14.352,205.068
2011-06-16,197.451,3986.957,3.022,98.552,84.701,64.725,11.463,11.417,16.007,4.59,,0.954,21.266,22.593,18.511,14.317,208.914
2011-06-17,188.402,3828.75,2.479,98.759,94.651,81.932,8.653,8.976,11.368,2.392,,0.302,13.123,19.952,17.729,16.254,197.055
2011-06-18,193.308,3957.083,3.042,98.853,97.669,94.601,10.498,10.158,12.678,2.52,,0.381,19.922,18.496,17.069,15.579,203.806
2011-06-19,200.63,3987.5,3.032,98.759,81.241,53.625,10.355,6.453,7.998,1.545,,0.499,19.324,25.062,19.998,15.064,210.985
2011-06-20,201.303,4129.583,3.723,97.283,80.809,57.358,15.463,12.463,15.396,2.933,,0.848,37.429,27.375,22.727,17.843,216.766
2011-06-21,200.392,4202.917,3.618,98.712,89.535,59.526,19.484,13.624,19.378,5.754,,0.857,34.905,28.603,22.58,19.563,219.876
2011-06-22,202.267,4122.917,3.13,98.714,69.825,33.37,15.966,12.021,15.342,3.321,,0.77,30.373,32.248,25.409,18.263,218.233
2011-06-23,209.111,4269.13,3.544,92.961,79.374,55.798,20.974,14.554,19.041,4.487,,0.819,43.066,30.671,25.702,22.23,230.085
2011-06-24,190.034,4052.5,2.31,92.089,62.82,30.103,18.024,10.666,16.73,6.063,,0.864,24.345,35.879,28.214,22.399,208.058
2011-06-25,190.998,4042.5,2.728,97.249,91.522,74.839,11.118,8.097,10.644,2.547,,0.594,14.1,24.75,21.199,18.023,202.117
2011-06-26,194.536,4039.583,2.888,98.623,97.591,95.358,9.497,6.12,7.849,1.729,,0.281,13.454,20.077,18.878,17.337,204.032
2011-06-27,197.543,4129.583,3.031,98.393,95.556,87.455,12.474,9.939,14.311,4.372,,0.304,23.994,22.155,20.574,18.914,210.017
2011-06-28,201.975,4172.917,3.235,98.461,83.146,58.412,16.532,10.685,15.772,5.087,,0.736,32.525,30.468,25.391,20.378,218.507
2011-06-29,196.971,4272.917,2.569,97.727,79.732,50.155,14.01,9.552,13.839,4.286,,0.703,25.436,32.202,26.802,23.157,210.98
2011-06-30,207.576,4296.087,3.167,95.315,82.303,53.775,16.547,11.518,16.644,5.126,,0.775,29.647,31.139,25.301,22.062,224.123
2011-07-01,203.501,4175.0,2.799,98.62,77.858,43.797,16.112,10.944,14.747,3.803,,0.707,30.402,32.034,25.743,22.053,219.614
2011-07-02,190.8,4032.083,2.379,98.16,80.805,57.038,10.95,7.151,9.108,1.957,,0.86,27.252,29.526,25.22,21.868,201.75
