date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,193.565,6.583,13.188,7.238,8.952,1.714,39.958,4.482,35.693,206.753
2011-01-02,186.505,4.783,7.49,4.982,6.331,1.349,16.458,3.833,14.459,193.995
2011-01-03,195.784,6.375,12.908,7.205,8.872,1.668,35.042,4.679,28.529,208.691
2011-01-04,188.17,5.333,6.706,5.411,7.042,1.63,23.917,3.486,19.697,194.876
2011-01-05,197.491,6.917,13.551,10.549,16.362,5.814,25.955,3.549,18.095,211.042
2011-01-06,195.497,7.5,15.364,13.363,22.256,8.893,27.042,3.542,16.759,210.86
2011-01-07,194.576,6.833,15.064,12.407,22.84,10.434,24.25,3.665,18.74,209.64
2011-01-08,195.378,6.833,15.064,10.582,16.308,5.726,32.542,5.363,18.14,210.441
2011-01-09,199.383,7.55,16.187,10.724,14.939,4.215,42.833,5.198,33.356,215.569
2011-01-10,200.884,10.667,20.531,15.931,26.752,10.821,68.583,6.741,55.325,221.415
2011-01-11,197.947,8.333,16.648,10.788,19.275,8.486,50.042,5.002,35.326,214.595
2011-01-12,193.302,7.833,13.387,13.322,20.352,7.029,21.792,4.232,15.677,206.689
2011-01-13,190.999,6.958,11.709,11.602,16.858,5.256,27.75,5.239,23.725,202.709
2011-01-14,197.62,7.458,16.019,13.012,19.741,6.728,57.667,5.472,42.145,213.638
2011-01-15,195.053,6.0,12.921,10.278,13.178,2.9,48.792,3.494,28.014,207.974
2011-01-16,187.582,5.739,10.48,11.55,16.018,4.467,19.417,3.34,14.959,198.062
2011-01-17,189.287,5.714,13.653,10.342,16.745,6.403,11.625,3.412,9.129,202.94
2011-01-18,194.832,8.292,19.841,14.285,29.439,15.155,21.25,4.112,18.307,214.672
2011-01-19,193.143,8.167,26.41,16.619,31.272,14.653,30.625,2.957,23.309,219.552
2011-01-20,186.669,5.75,13.468,10.107,15.469,5.362,8.583,3.037,10.61,200.137
2011-01-21,185.355,4.167,10.691,8.453,12.622,4.169,14.417,2.882,11.202,196.046
2011-01-22,189.603,4.5,10.544,6.161,8.645,2.483,15.292,2.394,12.829,200.147
2011-01-23,185.687,4.043,5.159,5.857,7.987,2.13,1259.917,2.693,9.12,190.846
2011-01-24,186.356,4.917,5.263,7.146,9.941,2.794,848.292,3.917,13.347,191.618
2011-01-25,190.135,5.81,8.016,8.522,11.832,3.31,856.833,4.167,19.658,198.152
2011-01-26,193.119,6.875,10.728,9.352,14.465,5.113,1678.375,3.35,9.108,203.847
2011-01-27,191.227,7.208,12.308,12.446,19.137,6.691,25.458,4.179,18.228,203.535
2011-01-28,194.817,6.083,12.347,10.476,14.78,4.304,39.125,4.464,30.908,207.164
2011-01-29,189.258,4.833,8.135,6.35,8.22,1.87,31.25,5.177,24.173,197.392
2011-01-30,193.229,5.609,10.071,9.969,14.488,4.52,23.292,4.544,19.73,203.299
2011-01-31,194.732,6.458,13.324,12.311,18.648,6.337,24.625,6.087,20.415,208.055
2011-02-01,190.629,6.619,9.214,9.464,13.13,3.666,39.292,4.186,31.65,199.844
2011-02-02,186.926,3.958,4.103,5.139,7.629,2.49,1674.833,2.72,8.366,191.029
2011-02-03,189.617,6.375,10.793,10.269,15.105,4.836,18.583,2.979,11.317,200.41
2011-02-04,192.303,7.042,13.727,9.486,13.768,4.282,27.167,3.936,18.871,206.03
2011-02-05,193.879,7.042,14.269,11.643,15.768,4.125,1296.458,3.823,34.367,208.148
2011-02-06,190.19,10.13,20.238,15.353,26.626,11.273,52.292,3.215,36.323,210.427
2011-02-07,185.8,4.952,8.106,6.834,9.271,2.437,15.167,2.842,14.508,193.906
2011-02-08,186.98,4.125,3.918,4.517,6.504,1.987,462.727,2.53,7.79,190.898
2011-02-09,188.256,6.25,7.344,7.843,10.967,3.124,17.042,2.933,11.515,195.6
2011-02-10,191.702,6.083,11.576,10.21,14.661,4.451,19.125,2.796,12.645,203.279
2011-02-11,190.539,5.5,10.535,8.474,12.544,4.07,13.583,3.252,10.223,201.074
2011-02-12,191.553,6.083,11.579,8.999,11.981,2.982,17.667,5.309,13.466,203.131
2011-02-13,190.837,10.043,18.413,15.897,25.596,9.699,33.875,3.263,23.046,209.251
2011-02-14,193.59,11.619,29.266,17.996,41.475,23.479,23.75,2.026,19.274,222.856
2011-02-15,188.114,7.875,16.575,13.285,22.047,8.763,16.667,2.175,15.853,204.689
2011-02-16,187.93,5.708,10.052,8.979,12.262,3.283,21.583,2.987,18.079,197.982
2011-02-17,185.779,4.042,5.168,5.685,7.973,2.288,1676.25,3.595,11.629,190.947
2011-02-18,187.817,4.75,5.239,4.615,6.313,1.698,17.833,3.131,12.841,193.057
2011-02-19,192.422,5.0,9.295,5.519,7.178,1.659,20.625,2.76,13.907,201.717
2011-02-20,191.039,6.043,10.439,9.714,14.729,5.016,18.792,3.083,12.935,201.478
2011-02-21,194.441,6.857,18.08,16.717,25.23,8.559,35.208,3.346,21.912,212.521
2011-02-22,188.783,10.208,20.846,15.207,27.571,12.364,39.0,3.443,22.327,209.629
2011-02-23,188.756,7.708,18.452,10.004,17.378,7.374,19.583,2.533,17.707,207.208
2011-02-24,190.448,6.208,10.48,8.665,11.479,2.814,43.167,7.42,37.622,200.927
2011-02-25,188.486,6.542,11.035,7.97,9.971,2.0,44.625,3.133,33.836,199.521
2011-02-26,188.909,4.792,7.682,5.67,7.181,1.512,18.5,2.778,11.576,196.591
2011-02-27,194.059,5.826,11.971,8.877,14.26,5.383,14.708,2.724,10.651,206.03
2011-02-28,191.671,5.333,12.632,11.302,16.208,4.905,20.222,3.115,11.651,204.303
2011-03-01,189.598,7.625,17.318,14.931,22.688,7.757,12.402,2.622,17.701,206.916
2011-03-02,188.826,6.458,19.49,11.703,15.99,4.286,9.654,1.995,15.027,208.316
2011-03-03,185.833,4.667,10.25,5.439,7.289,1.85,10.943,4.85,12.935,196.083
2011-03-04,190.0,7.042,18.261,8.36,10.558,2.199,17.494,2.92,22.518,208.261
2011-03-05,193.625,9.833,34.75,15.242,26.95,11.708,11.118,1.887,16.019,228.375
2011-03-06,190.217,6.952,18.348,7.03,10.033,3.004,14.931,2.27,18.631,208.565
2011-03-07,196.238,8.417,19.095,9.343,12.224,2.881,40.859,3.571,44.242,215.333
2011-03-08,204.091,9.208,24.136,11.713,17.626,5.913,37.274,3.672,41.101,228.227
2011-03-09,190.5,7.417,13.458,7.669,9.861,2.192,25.817,3.444,28.58,203.958
2011-03-10,190.636,5.958,12.318,6.499,8.343,1.844,15.198,3.355,16.554,202.955
2011-03-11,193.75,5.542,13.25,5.65,7.509,1.859,23.957,6.025,25.541,207.0
2011-03-12,187.87,4.609,8.957,5.171,7.113,1.942,8.447,3.487,10.417,196.826
2011-03-13,188.419,5.333,10.695,9.95,13.962,4.012,11.801,3.812,12.714,199.113
2011-03-14,192.658,6.083,12.142,10.133,14.503,4.369,15.597,4.528,17.846,204.8
2011-03-15,192.36,6.792,13.038,11.54,16.683,5.143,36.867,6.641,37.714,205.397
2011-03-16,195.418,8.583,20.655,14.927,19.502,4.575,37.703,4.453,40.069,216.073
2011-03-17,189.754,7.708,17.831,9.17,12.082,2.912,17.617,2.071,24.908,207.586
2011-03-18,191.76,7.25,14.62,6.767,8.437,1.669,19.395,1.906,25.043,206.38
2011-03-19,193.366,6.7,14.337,8.156,12.101,3.945,17.68,2.823,22.602,207.703
2011-03-20,191.765,5.708,12.132,7.422,10.377,2.955,15.382,2.758,18.933,203.898
2011-03-21,193.732,5.75,12.707,8.343,11.539,3.196,12.719,3.472,15.557,206.44
2011-03-22,193.307,6.25,14.83,10.672,15.557,4.886,15.929,6.012,20.35,208.136
2011-03-23,183.871,5.083,12.031,5.243,7.11,1.864,8.783,2.321,15.592,195.901
2011-03-24,188.433,5.083,7.126,3.885,5.24,1.355,27.645,4.113,34.313,195.559
2011-03-25,189.022,3.292,4.986,3.324,4.517,1.192,9.984,3.36,14.731,194.008
2011-03-26,188.793,3.609,5.831,4.934,6.745,1.811,8.313,2.772,11.858,194.625
2011-03-27,193.048,5.143,9.842,7.957,11.688,3.732,11.614,3.166,14.888,202.889
2011-03-28,191.468,5.5,13.681,8.729,12.34,3.612,23.672,4.082,28.572,205.149
2011-03-29,190.043,5.5,12.867,9.179,12.321,3.142,27.702,5.248,30.799,202.911
2011-03-30,185.009,5.125,11.205,6.569,8.895,2.327,25.246,12.862,30.035,196.215
2011-03-31,184.239,3.917,6.067,3.317,4.549,1.232,13.026,3.587,19.907,190.307
2011-04-01,190.45,6.708,11.689,11.022,15.125,4.104,41.25,4.989,36.834,202.138
2011-04-02,186.375,5.833,8.915,8.211,10.934,2.723,1283.833,3.608,32.898,195.289
2011-04-03,186.161,4.625,6.684,5.876,7.34,1.464,861.958,3.151,28.312,192.844
2011-04-04,184.611,3.833,4.516,5.804,7.622,1.819,843.375,4.18,12.697,189.127
2011-04-05,186.684,4.571,7.887,9.386,12.759,3.373,14.458,5.02,11.575,194.572
2011-04-06,189.533,4.875,11.133,9.75,13.955,4.204,21.583,4.122,14.097,200.666
2011-04-07,183.95,3.75,7.274,6.111,8.366,2.254,5.875,4.825,11.811,191.223
2011-04-08,183.803,4.625,8.297,6.433,8.452,2.019,7.167,3.207,16.082,192.1
2011-04-09,185.282,5.417,7.831,5.405,6.955,1.55,1684.333,2.985,30.513,193.114
