date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,191.064,3.908,89.525,63.976,36.508,11.19,7.991,10.133,2.141,9.697,0.0,2.163,12.193,11.663,6.747,1.66,202.253
2011-01-02,188.586,3.369,78.82,49.265,27.599,8.258,5.266,6.729,1.462,7.674,0.0,2.505,11.356,12.976,7.538,3.082,196.843
2011-01-03,188.583,3.179,62.207,44.821,27.452,7.747,5.853,7.484,1.631,3.532,0.0,1.98,7.662,10.905,5.721,1.563,196.331
2011-01-04,191.188,4.086,68.314,48.964,29.955,8.428,5.852,7.516,1.664,14.348,0.0,3.831,16.857,9.18,5.347,1.904,199.616
2011-01-05,191.587,3.396,69.676,47.643,24.916,8.816,9.317,13.974,4.656,3.905,0.0,2.172,8.099,9.3,3.928,0.236,200.403
2011-01-06,192.615,3.793,70.283,51.81,33.944,13.358,14.921,23.733,8.812,6.162,0.0,2.382,10.185,9.888,4.644,0.001,205.973
2011-01-07,192.389,3.748,76.693,48.346,23.347,12.785,12.764,19.821,7.057,6.366,0.0,2.199,8.7,10.945,5.303,1.097,205.174
2011-01-08,192.682,3.688,74.774,49.879,28.784,11.083,10.354,13.882,3.528,7.269,0.0,2.197,10.221,10.606,5.177,1.143,203.764
2011-01-09,192.641,4.172,81.386,55.985,32.223,12.748,12.404,16.753,4.349,10.044,0.0,2.411,12.521,12.933,6.865,1.576,205.389
2011-01-10,192.399,5.071,73.958,56.473,35.573,16.657,17.701,27.942,10.24,12.301,0.0,2.834,16.692,12.169,6.686,1.502,209.057
2011-01-11,190.399,4.16,68.035,54.348,37.439,13.066,13.774,22.745,8.971,10.592,0.0,2.884,17.76,11.835,7.231,2.888,203.465
2011-01-12,191.869,3.733,58.011,43.428,29.17,11.846,14.229,22.11,7.881,5.833,0.0,2.596,10.22,8.833,3.723,-0.662,203.715
2011-01-13,190.402,4.062,70.153,53.624,36.295,13.31,13.391,22.074,8.683,6.063,0.0,2.635,12.683,10.766,5.492,0.504,203.712
2011-01-14,193.116,4.881,75.654,55.891,28.76,12.784,12.073,18.405,6.332,10.455,0.0,2.992,15.668,10.619,5.804,2.988,205.9
2011-01-15,193.46,4.367,73.658,57.246,35.877,11.709,11.144,15.195,4.052,11.44,0.0,2.347,13.875,9.164,5.518,2.576,205.169
2011-01-16,193.756,4.775,89.887,63.79,45.366,16.365,19.634,30.101,10.467,12.542,3.0,2.589,16.499,7.372,4.964,2.087,210.121
2011-01-17,191.657,4.274,94.876,84.797,63.034,16.361,17.649,27.673,10.024,11.368,8.0,1.971,17.937,7.542,3.372,0.804,208.018
2011-01-18,192.943,4.478,92.392,74.213,42.866,18.07,18.694,33.539,14.845,12.669,0.0,2.759,22.352,11.553,4.981,-0.159,211.013
2011-01-19,190.843,3.828,94.25,72.279,41.074,16.277,16.969,28.796,11.826,9.907,12.0,2.461,15.813,11.346,6.162,1.718,207.12
2011-01-20,188.277,3.188,94.645,86.72,74.296,17.218,12.382,16.18,3.798,3.356,24.0,1.886,8.692,8.723,6.841,4.852,205.495
2011-01-21,188.611,3.467,95.549,90.736,78.461,13.228,13.214,17.426,4.211,3.624,11.0,2.035,8.551,8.94,7.105,5.845,201.839
2011-01-22,188.794,3.87,96.07,83.006,54.773,13.821,10.039,14.246,4.206,6.103,0.0,2.171,10.578,14.861,8.566,4.736,202.615
2011-01-23,188.723,4.384,89.348,67.589,44.543,13.093,12.061,20.487,8.426,7.614,0.0,2.561,12.066,13.663,8.339,4.413,201.816
2011-01-24,190.784,3.71,78.957,56.388,33.568,11.622,12.253,18.085,5.832,4.568,0.0,2.529,8.971,8.487,4.219,0.635,202.406
2011-01-25,190.105,3.825,65.379,48.202,27.867,11.1,10.756,18.609,7.854,6.095,0.0,2.93,11.044,8.078,3.613,0.939,201.204
2011-01-26,192.347,3.925,64.454,46.364,21.798,10.642,11.783,18.604,6.821,6.298,0.0,3.04,10.072,8.123,2.975,-0.628,202.99
2011-01-27,192.986,4.295,72.227,56.855,32.434,11.667,12.599,20.016,7.417,9.53,0.0,3.389,13.772,8.975,3.481,-0.305,204.654
2011-01-28,193.38,4.428,76.933,62.022,42.832,12.129,12.633,17.281,4.648,15.902,0.0,3.187,17.746,7.7,3.539,0.465,205.508
2011-01-29,192.146,3.375,63.968,40.66,18.853,11.895,8.466,10.903,2.437,11.821,0.0,2.526,12.866,9.118,3.935,0.037,204.041
2011-01-30,192.39,3.64,65.999,42.833,23.682,11.235,12.41,17.904,5.495,6.486,0.0,2.615,10.872,8.512,3.194,-0.512,203.626
2011-01-31,192.04,3.512,73.048,51.431,26.122,10.889,12.576,19.745,7.172,4.877,0.0,2.61,10.249,9.161,3.544,-0.354,202.929
2011-02-01,191.915,4.03,72.933,53.884,32.785,12.939,12.759,23.107,10.347,11.547,0.0,4.038,14.383,9.822,3.653,-1.502,204.853
2011-02-02,192.425,2.951,76.843,55.357,33.219,9.735,9.182,14.315,5.133,5.887,0.0,2.995,9.252,3.954,0.643,-2.005,202.16
2011-02-03,193.82,3.165,60.667,45.683,28.43,11.204,12.654,19.341,6.687,6.194,0.0,3.14,9.533,5.907,1.047,-3.849,205.023
2011-02-04,192.924,3.291,64.312,48.3,32.532,11.062,9.905,14.77,4.865,10.151,0.0,3.394,14.383,8.229,3.881,0.103,203.986
2011-02-05,193.923,4.048,72.266,52.394,37.12,11.692,10.812,13.83,3.018,15.715,0.0,3.715,18.177,10.426,5.48,-0.003,205.615
2011-02-06,194.565,4.904,96.013,86.034,57.633,19.443,21.288,34.258,12.97,17.852,13.0,3.126,24.573,8.773,6.932,5.21,214.008
2011-02-07,188.351,3.984,97.824,85.009,61.207,14.749,13.481,20.3,6.819,5.699,29.0,2.55,17.488,16.483,12.507,8.088,203.1
2011-02-08,189.131,2.925,66.279,47.598,31.538,8.909,7.336,11.766,4.43,4.081,0.0,2.778,9.723,9.198,5.756,0.762,198.04
2011-02-09,191.167,2.75,65.264,50.098,31.578,9.513,8.614,14.377,5.762,3.279,0.0,3.082,8.337,7.021,2.751,-0.984,200.68
2011-02-10,191.309,3.025,70.179,52.034,28.576,10.896,11.377,18.463,7.086,5.86,0.0,3.041,10.149,9.671,4.379,0.219,202.205
2011-02-11,191.502,2.918,63.884,46.453,25.712,9.027,9.274,13.454,4.179,6.299,0.0,3.085,10.776,10.535,5.383,1.588,200.529
2011-02-12,192.822,3.221,70.52,47.953,23.201,9.41,8.521,10.995,2.474,7.94,0.0,3.29,12.103,11.468,5.852,1.597,202.233
2011-02-13,192.921,3.983,95.136,67.097,36.078,12.486,15.488,23.281,7.792,10.878,5.0,3.699,15.307,10.956,6.199,1.513,205.408
2011-02-14,191.944,4.281,96.013,94.457,91.299,16.878,22.063,34.818,12.755,11.88,15.0,2.831,19.269,8.023,6.729,4.794,208.822
2011-02-15,191.006,4.825,95.405,83.483,68.065,16.229,18.19,29.44,11.25,9.602,0.0,3.131,16.903,10.841,7.526,4.207,207.234
2011-02-16,191.501,4.215,83.007,67.968,50.799,14.14,18.531,26.064,7.532,13.819,0.0,3.289,17.792,8.939,5.923,3.681,205.641
2011-02-17,189.946,3.128,73.301,53.549,26.512,10.785,10.854,16.574,5.721,6.21,0.0,3.137,12.687,9.821,4.962,1.785,200.732
2011-02-18,191.47,2.726,75.204,38.09,14.751,9.021,6.979,9.693,2.714,4.178,0.0,2.947,8.716,7.046,2.944,-0.454,200.491
2011-02-19,193.432,3.11,62.879,42.101,22.061,9.473,8.553,10.922,2.368,7.215,0.0,3.24,10.796,8.675,2.988,-2.5,202.905
2011-02-20,193.437,3.546,69.463,48.507,27.307,12.54,13.239,19.28,6.041,8.26,0.0,3.274,11.816,10.808,4.866,-1.214,205.976
2011-02-21,191.993,3.581,61.003,46.658,32.927,14.743,17.983,25.855,7.872,12.121,0.0,3.347,15.397,12.024,7.314,1.019,206.737
2011-02-22,191.839,4.194,91.562,61.382,44.163,15.288,16.453,21.498,5.045,19.755,3.0,4.078,26.672,12.992,9.213,5.792,207.127
2011-02-23,189.351,4.674,96.737,83.424,55.341,17.391,17.868,26.605,8.737,9.767,45.0,2.896,13.696,16.273,11.118,7.987,206.742
2011-02-24,191.754,4.98,82.954,61.536,39.924,14.07,15.247,21.987,6.74,16.701,0.0,4.318,23.208,15.593,11.154,6.766,205.825
2011-02-25,190.829,5.119,96.324,85.859,71.075,13.887,14.706,18.098,3.392,14.929,16.0,3.49,23.359,13.154,10.459,8.289,204.716
2011-02-26,191.158,4.076,80.094,63.199,43.63,10.64,9.656,11.517,1.861,9.645,0.0,3.052,13.664,10.664,7.336,4.033,201.798
2011-02-27,191.099,3.419,79.242,47.75,20.948,10.955,11.082,14.957,3.875,8.592,0.0,3.118,11.582,11.434,6.205,1.808,202.054
