date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,194.292,4.5,12.667,14.342,18.839,4.498,17.552,1.259,17.508,206.958
2011-01-02,190.875,3.333,8.875,8.934,13.153,4.219,10.321,0.953,11.935,199.75
2011-01-03,187.625,2.042,6.0,4.622,6.946,2.325,3.915,0.472,3.926,193.625
2011-01-04,188.292,3.125,12.667,10.87,16.788,5.918,8.381,1.68,7.015,200.958
2011-01-05,190.0,2.375,7.435,5.653,11.164,5.511,6.943,0.812,6.643,197.435
2011-01-06,191.958,2.435,10.333,9.507,18.041,8.533,9.242,1.039,8.773,202.292
2011-01-07,193.125,3.375,10.667,11.62,19.674,8.054,7.254,1.028,7.027,203.792
2011-01-08,193.875,3.875,9.083,11.028,15.755,4.727,6.954,0.847,6.62,202.958
2011-01-09,194.083,4.792,11.917,15.964,25.681,9.717,11.163,1.129,10.138,206.0
2011-01-10,192.208,2.917,11.583,14.317,21.284,6.967,11.859,1.177,10.407,203.792
2011-01-11,191.667,3.25,8.095,11.457,17.829,6.373,7.766,1.221,7.864,199.762
2011-01-12,192.417,3.083,9.25,12.416,18.455,6.039,6.423,1.16,4.726,201.667
2011-01-13,192.0,3.292,10.708,14.989,24.503,9.514,12.402,1.586,12.273,202.708
2011-01-14,191.792,2.417,6.375,6.108,9.323,3.215,7.096,0.775,6.216,198.167
2011-01-15,192.542,2.217,6.833,5.534,7.758,2.223,8.203,0.867,7.393,199.375
2011-01-16,192.292,3.125,7.708,10.808,16.281,5.474,9.434,1.086,8.469,200.0
2011-01-17,193.304,3.833,15.391,16.079,27.505,11.427,11.128,1.504,10.919,208.696
2011-01-18,193.375,5.25,14.792,24.027,41.757,17.73,17.346,2.071,17.644,208.167
2011-01-19,192.292,3.625,13.125,18.63,29.452,10.822,16.235,1.566,17.171,205.417
2011-01-20,191.792,2.875,9.083,12.782,18.991,6.209,9.045,3.001,9.205,200.875
2011-01-21,190.917,3.167,10.5,15.563,23.514,7.951,10.494,1.086,11.303,201.417
2011-01-22,190.625,4.75,11.958,17.17,28.33,11.161,10.45,1.055,11.489,202.583
2011-01-23,189.333,3.542,7.417,9.726,15.316,5.59,9.105,1.148,8.75,196.75
2011-01-24,189.708,4.333,9.125,12.854,20.189,7.335,10.809,1.443,9.225,198.833
2011-01-25,191.375,4.458,10.375,17.25,27.296,10.046,13.431,1.98,11.66,201.75
2011-01-26,193.25,4.083,11.542,14.529,23.108,8.579,9.852,1.351,9.969,204.792
2011-01-27,193.583,3.042,10.958,12.029,17.814,5.785,10.837,1.636,10.23,204.542
2011-01-28,193.708,3.583,7.542,12.036,18.486,6.45,10.927,1.0,9.961,201.25
2011-01-29,192.5,3.0,5.958,7.883,10.616,2.733,7.516,0.929,6.901,198.458
2011-01-30,192.458,4.478,10.625,14.056,23.027,8.971,10.173,1.7,9.593,203.083
2011-01-31,193.042,2.708,13.042,11.455,19.617,8.163,9.174,1.25,8.36,206.083
2011-02-01,190.958,3.75,13.625,17.801,31.727,13.926,10.672,1.686,11.12,204.583
2011-02-02,189.417,3.958,10.5,13.993,23.493,9.5,6.332,1.33,6.085,199.917
2011-02-03,191.882,3.417,11.353,18.224,29.511,11.287,10.848,1.77,10.399,203.235
2011-02-04,,3.25,,15.315,24.743,9.428,14.621,1.534,15.325,
2011-02-05,,2.5,,11.515,16.621,5.106,9.756,0.929,8.872,
2011-02-06,193.286,5.348,19.786,23.975,42.206,18.231,19.657,2.355,20.935,213.071
2011-02-07,190.833,5.792,15.458,21.303,35.891,14.587,23.437,2.56,23.713,206.292
2011-02-08,189.0,2.375,5.444,6.735,10.786,4.052,10.445,1.327,9.438,194.444
2011-02-09,198.333,3.458,8.583,8.323,13.931,5.608,7.337,1.243,6.764,206.917
2011-02-10,196.333,3.25,13.619,12.824,19.316,6.491,11.295,1.616,9.894,209.952
2011-02-11,192.292,2.542,9.542,9.96,14.322,4.362,8.536,1.056,8.905,201.833
2011-02-12,192.042,2.042,6.583,4.187,5.941,1.754,7.634,0.847,7.311,198.625
2011-02-13,187.826,4.174,10.739,14.952,24.965,10.013,9.697,1.252,9.123,198.565
2011-02-14,190.333,6.043,19.042,28.116,51.997,23.881,18.116,2.315,17.461,209.375
2011-02-15,188.917,3.625,10.625,12.748,25.605,12.857,17.199,1.838,18.42,199.542
2011-02-16,186.625,3.375,5.875,8.542,12.375,3.834,8.29,1.052,7.446,192.5
2011-02-17,188.042,3.167,10.042,14.109,19.891,5.782,13.211,1.831,11.953,198.083
2011-02-18,187.25,3.708,7.417,9.734,14.683,4.949,8.374,1.054,7.605,194.667
2011-02-19,189.208,4.0,9.125,10.392,14.067,3.676,14.415,1.317,13.708,198.333
2011-02-20,189.667,4.625,15.375,17.461,27.59,10.129,13.914,1.674,12.967,205.042
2011-02-21,189.0,3.458,10.75,11.536,17.043,5.507,13.744,2.403,15.884,199.75
2011-02-22,189.083,5.667,12.083,19.771,30.561,10.791,14.11,2.078,13.486,201.167
2011-02-23,186.957,6.0,12.696,24.053,38.695,14.642,17.459,1.81,18.97,199.652
2011-02-24,188.375,4.958,11.042,10.177,14.566,4.388,13.491,2.037,16.13,199.417
2011-02-25,188.083,4.042,9.667,16.766,24.848,8.082,12.449,1.155,12.693,197.75
2011-02-26,187.667,3.083,7.792,9.957,15.171,5.215,11.503,0.987,11.591,195.458
2011-02-27,190.609,3.208,7.348,8.42,13.028,4.608,13.672,1.14,12.277,197.957
2011-02-28,192.458,3.875,14.5,18.293,28.343,10.05,13.16,1.656,11.542,206.958
2011-03-01,190.833,5.0,15.958,22.27,31.739,9.469,19.322,2.054,19.263,206.792
2011-03-02,191.042,4.042,16.75,20.561,31.279,10.718,21.185,2.173,20.73,207.792
2011-03-03,190.5,3.708,6.833,8.319,11.724,3.405,14.942,1.219,13.517,197.333
2011-03-04,191.542,3.375,7.792,9.439,12.097,2.658,13.701,1.313,9.987,199.333
2011-03-05,190.792,4.875,12.458,21.926,32.9,10.973,15.562,1.368,14.009,203.25
2011-03-06,186.708,3.143,10.458,11.825,16.281,4.456,4.037,0.844,7.324,197.167
2011-03-07,187.364,2.458,8.364,6.74,9.557,2.817,6.748,1.071,8.436,195.727
2011-03-08,189.667,4.208,13.417,15.674,22.062,6.388,14.058,1.53,16.013,203.083
