date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,5.667,11.25,11.417,0.167,,19.958
2011-01-02,4.083,5.375,5.458,0.083,,9.667
2011-01-03,3.609,6.783,7.13,0.348,,2.417
2011-01-04,4.708,6.958,7.542,0.583,,7.833
2011-01-05,3.583,3.917,4.667,0.75,,4.208
2011-01-06,6.458,18.125,24.833,6.708,,11.625
2011-01-07,4.583,12.5,17.125,4.625,,8.667
2011-01-08,4.208,6.875,7.292,0.417,,9.375
2011-01-09,3.875,9.917,12.083,2.167,,12.917
2011-01-10,6.522,26.0,44.136,18.136,,21.087
2011-01-11,5.083,11.958,23.833,11.875,,17.208
2011-01-12,5.375,5.385,8.308,2.923,,10.833
2011-01-13,5.625,,,,,14.583
2011-01-14,4.417,,,,,10.583
2011-01-15,5.458,,,,,17.375
2011-01-16,4.542,,,,,16.292
2011-01-17,3.913,,,,,16.875
2011-01-18,6.167,,,,,20.292
2011-01-19,5.708,,,,,22.333
2011-01-20,4.958,,,,,11.0
2011-01-21,4.167,,,,,12.208
2011-01-22,5.458,,,,,16.292
2011-01-23,5.542,,,,,15.333
2011-01-24,3.913,,,,,4.625
2011-01-25,5.25,,,,,9.708
2011-01-26,4.875,,,,,8.083
2011-01-27,5.958,,,,,11.917
2011-01-28,4.667,,,,,13.625
2011-01-29,3.292,,,,,9.042
2011-01-30,5.333,,,,,8.958
2011-01-31,5.304,,,,,11.917
2011-02-01,5.583,,,,,15.0
2011-02-02,3.792,,,,,6.25
2011-02-03,6.042,,,,,12.333
2011-02-04,5.042,,,,,13.875
2011-02-05,4.792,,,,,19.542
2011-02-06,6.833,,,,,35.25
2011-02-07,13.391,,,,,47.708
2011-02-08,4.042,,,,,8.652
2011-02-09,3.667,,,,,3.792
2011-02-10,4.042,,,,,7.0
2011-02-11,3.5,,,,,8.583
2011-02-12,3.25,,,,,8.917
2011-02-13,4.75,,,,,16.833
2011-02-14,6.261,,,,,25.042
2011-02-15,6.125,,,,,19.375
2011-02-16,4.75,,,,,19.833
2011-02-17,4.625,,,,,13.417
2011-02-18,3.045,,,,,8.0
2011-02-19,3.708,,,,,9.792
2011-02-20,5.083,,,,,13.208
2011-02-21,5.13,,,,,17.875
2011-02-22,4.833,,,,,24.417
2011-02-23,6.292,,,,,25.417
2011-02-24,5.375,,,,,22.5
2011-02-25,4.792,,,,,14.167
2011-02-26,3.167,,,,,7.417
2011-02-27,3.125,,,,,7.083
2011-02-28,3.609,,,,,11.458
2011-03-01,5.864,,,,,13.625
2011-03-02,7.083,,,,,22.208
2011-03-03,3.667,,,,,12.875
2011-03-04,4.042,,,,,22.375
2011-03-05,5.917,,,,,12.042
2011-03-06,7.087,,,,,19.955
2011-03-07,5.474,,,,,19.667
2011-03-08,5.458,,,,,23.348
2011-03-09,4.875,,,,,13.652
2011-03-10,3.583,,,,,2.375
2011-03-11,3.5,,,,,7.208
2011-03-12,3.292,,,,,4.958
2011-03-13,3.087,,,,,5.875
2011-03-14,3.625,,,,,10.125
2011-03-15,3.542,8.889,11.444,2.556,,12.917
2011-03-16,3.792,17.083,25.208,8.125,,14.125
2011-03-17,5.375,27.417,35.083,7.667,,33.875
2011-03-18,6.583,23.708,32.917,9.208,,32.5
2011-03-19,3.636,15.522,22.522,7.0,,12.042
2011-03-20,2.826,15.542,21.125,5.583,,10.708
2011-03-21,2.955,10.182,13.591,3.409,,6.273
2011-03-22,3.708,17.792,24.583,6.792,,12.625
2011-03-23,4.792,26.458,38.458,12.0,,15.333
2011-03-24,4.125,16.917,22.0,5.083,,7.917
2011-03-25,3.375,10.5,12.333,1.833,,5.417
2011-03-26,3.542,14.609,18.261,3.652,,9.375
2011-03-27,4.304,21.87,30.261,8.391,,9.792
2011-03-28,4.417,19.958,30.167,10.208,,18.083
2011-03-29,3.708,13.958,18.792,4.833,,11.875
2011-03-30,3.667,19.917,25.833,5.917,,18.917
2011-03-31,3.042,10.833,14.0,3.167,,15.0
2011-04-01,3.625,14.917,18.375,3.458,,16.5
2011-04-02,3.583,16.917,20.833,3.917,,26.875
2011-04-03,3.208,9.375,11.0,1.625,,18.333
2011-04-04,2.5,9.083,11.708,2.625,,10.083
2011-04-05,3.043,13.739,17.957,4.217,,13.833
2011-04-06,3.708,22.667,28.167,5.5,,19.542
2011-04-07,3.708,20.833,25.458,4.625,,23.826
2011-04-08,3.417,17.167,22.958,5.792,,15.667
2011-04-09,3.042,15.333,23.625,8.292,,13.75
2011-04-10,3.292,8.208,9.875,1.667,,19.167
2011-04-11,3.667,13.417,17.375,3.958,,28.25
2011-04-12,3.087,11.348,14.957,3.609,,19.958
2011-04-13,3.958,19.167,24.292,5.125,,24.0
2011-04-14,4.208,26.125,34.417,8.292,,32.667
2011-04-15,3.958,20.083,25.5,5.417,,32.708
2011-04-16,2.958,9.542,11.167,1.625,,25.583
2011-04-17,3.042,7.667,8.917,1.25,,19.333
2011-04-18,3.125,9.333,11.0,1.667,,23.75
2011-04-19,3.609,16.478,24.87,8.391,,11.833
2011-04-20,3.5,14.667,19.375,4.708,,8.458
2011-04-21,3.5,20.75,26.75,6.0,,17.583
2011-04-22,3.583,13.917,18.167,4.25,,22.25
2011-04-23,3.375,15.375,20.375,5.0,,18.333
2011-04-24,2.833,6.167,7.458,1.292,,11.125
2011-04-25,3.333,14.917,20.042,5.125,,10.708
2011-04-26,4.087,21.696,28.826,7.13,,19.667
2011-04-27,4.125,19.917,27.083,7.167,,35.583
2011-04-28,3.167,13.375,18.0,4.625,,13.375
2011-04-29,2.958,12.5,16.625,4.125,,10.75
2011-04-30,3.292,18.75,25.75,7.0,,20.958
2011-05-01,3.042,10.292,12.125,1.833,,17.0
2011-05-02,3.875,16.958,23.5,6.542,,58.5
2011-05-03,3.435,11.696,14.174,2.478,,67.042
2011-05-04,3.417,7.708,9.375,1.667,,36.75
2011-05-05,3.167,8.25,9.208,0.958,,31.25
2011-05-06,4.083,18.083,25.5,7.417,,35.208
2011-05-07,3.417,15.708,21.958,6.25,,27.25
2011-05-08,3.0,8.833,10.208,1.375,,24.5
2011-05-09,3.917,19.667,25.542,5.875,,27.304
2011-05-10,4.391,20.957,33.087,12.13,,41.579
2011-05-11,4.542,23.5,36.917,13.417,,8.958
2011-05-12,4.958,21.208,35.167,13.958,,11.75
2011-05-13,3.542,13.708,21.292,7.583,,27.167
2011-05-14,2.583,13.125,19.917,6.792,,28.167
2011-05-15,2.542,6.708,7.708,1.0,,16.0
2011-05-16,4.0,21.083,30.708,9.625,,31.167
2011-05-17,3.435,15.696,22.478,6.783,,27.667
2011-05-18,3.625,21.375,31.708,10.333,,26.833
2011-05-19,3.792,26.5,40.708,14.208,,35.75
2011-05-20,3.667,23.5,36.667,13.167,,45.125
2011-05-21,3.292,19.083,31.792,12.708,,47.708
2011-05-22,2.833,6.625,8.542,1.917,,25.417
2011-05-23,3.333,12.5,21.25,8.75,,9.0
2011-05-24,3.087,12.304,17.696,5.391,,6.5
2011-05-25,3.542,20.417,39.167,18.75,,16.417
2011-05-26,3.667,17.75,24.333,6.583,,21.125
2011-05-27,3.792,15.083,21.125,6.042,,17.083
2011-05-28,4.375,16.833,22.333,5.5,,20.167
2011-05-29,4.292,13.25,17.167,3.917,,9.583
2011-05-30,2.727,8.25,13.083,4.833,,4.292
2011-05-31,3.25,14.087,23.609,9.522,,9.708
2011-06-01,4.0,16.625,31.125,14.5,,18.25
2011-06-02,4.333,17.542,28.125,10.583,,17.958
2011-06-03,3.417,16.75,26.125,9.375,,14.083
2011-06-04,3.458,16.625,23.417,6.792,,31.458
2011-06-05,3.708,10.542,12.833,2.292,,45.458
2011-06-06,3.542,16.5,22.625,6.125,,35.292
2011-06-07,3.826,19.043,28.0,8.957,,31.667
2011-06-08,3.25,14.417,19.583,5.167,,19.348
2011-06-09,3.458,17.333,25.917,8.583,,25.042
2011-06-10,3.958,18.0,28.417,10.417,,36.583
2011-06-11,3.583,11.167,14.833,3.667,,27.042
2011-06-12,3.652,8.391,10.043,1.652,,32.696
2011-06-13,3.458,6.222,6.889,0.667,,17.875
2011-06-14,3.905,19.9,25.3,5.4,,31.789
2011-06-15,3.417,16.958,23.833,6.875,,15.208
2011-06-16,3.75,16.333,22.625,6.292,,22.875
2011-06-17,3.417,10.542,14.292,3.75,,12.375
2011-06-18,4.0,15.458,22.417,6.958,,14.292
2011-06-19,3.625,7.167,8.792,1.625,,12.75
2011-06-20,3.625,13.0,21.292,8.292,,16.833
2011-06-21,3.087,11.652,19.478,7.826,,14.708
2011-06-22,3.208,15.5,21.708,6.208,,22.417
2011-06-23,3.083,13.75,23.167,9.417,,30.042
2011-06-24,2.833,11.958,26.875,14.917,,23.917
2011-06-25,2.708,10.708,17.083,6.375,,32.25
2011-06-26,2.625,4.792,6.875,2.083,,21.167
2011-06-27,2.208,6.792,15.042,8.25,,12.833
2011-06-28,2.609,9.609,16.609,7.0,,25.042
2011-06-29,3.125,13.25,20.708,7.458,,33.958
2011-06-30,3.083,10.217,13.087,2.87,,36.0
2011-07-01,2.75,9.208,13.875,4.667,,28.042
2011-07-02,2.542,4.958,6.917,1.958,,26.875
